2025-04-18 14:04:49,779 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_all', visual_dir='./visual/omi/neighbor_all', num_workers=36, gif_duration=500)
2025-04-18 14:04:49,779 - INFO - 当前评分模式: ['deviation']
2025-04-18 14:04:49,779 - INFO - 
==================================================
2025-04-18 14:04:49,779 - INFO - 开始执行网格搜索...
2025-04-18 14:04:49,780 - INFO - [omi-12] Starting grid search...
2025-04-18 14:04:52,421 - INFO - [omi-12.txt] mode=deviation, all=None, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 14:05:40,004 - INFO - 开始汇总结果...
2025-04-18 14:05:40,015 - INFO - 
===== Best Results per Dataset =====
   dataset score_mode neighbor_param  score_threshold neighbor_selection  precision   recall  f1_score
 omi-1.txt  deviation           None              0.0                all   0.741667 1.000000  0.851675
omi-10.txt  deviation           None              5.5                all   0.444444 0.983607  0.612245
omi-11.txt  deviation           None              0.5                all   0.343373 0.982759  0.508929
omi-12.txt  deviation           None              3.0                all   0.612903 0.950000  0.745098
 omi-2.txt  deviation           None              2.5                all   0.455882 1.000000  0.626263
 omi-3.txt  deviation           None              7.0                all   0.773810 0.833333  0.802469
 omi-4.txt  deviation           None              1.5                all   0.795181 0.985075  0.880000
 omi-5.txt  deviation           None              5.5                all   0.453704 1.000000  0.624204
 omi-6.txt  deviation           None              5.0                all   0.254438 0.977273  0.403756
 omi-7.txt  deviation           None              2.5                all   0.826087 0.974359  0.894118
 omi-8.txt  deviation           None              2.5                all   0.353659 0.935484  0.513274
 omi-9.txt  deviation           None              2.5                all   0.496183 0.915493  0.643564
2025-04-18 14:05:40,015 - INFO - 
===== Overall Metrics =====
Precision: 0.4787  Recall: 0.9585  F1: 0.6385
2025-04-18 14:05:40,015 - INFO - 
【原始汇总指标】
2025-04-18 14:05:40,015 - INFO - 精确率(Precision): 0.4787
2025-04-18 14:05:40,015 - INFO - 召回率(Recall):    0.9585
2025-04-18 14:05:40,015 - INFO - F1值:             0.6385
2025-04-18 14:05:40,015 - INFO - 
==================================================
2025-04-18 14:05:40,016 - INFO - 开始生成可视化结果...
2025-04-18 14:05:40,016 - INFO - 
==================================================
2025-04-18 14:05:40,016 - INFO - 开始数据集可视化: omi-1
2025-04-18 14:05:40,016 - INFO - 使用参数: 评分模式=deviation, all=None, 阈值=0.0
2025-04-18 14:05:40,016 - INFO - ==================================================

2025-04-18 14:05:40,016 - INFO - 正在加载数据集 omi-1 的数据
2025-04-18 14:05:40,018 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-18 14:05:40,018 - INFO - 正在计算边缘统计量...
2025-04-18 14:05:43,589 - INFO - 已计算 170 条边的统计量
2025-04-18 14:05:43,589 - INFO - 为每个节点使用所有邻居
2025-04-18 14:05:43,589 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/deviation/omi-1
2025-04-18 14:05:43,590 - INFO - 在数据集中发现 7 个异常时间段
2025-04-18 14:05:43,590 - INFO - 
正在处理时间段 1/7: 760-765
2025-04-18 14:05:43,590 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:43,590 - INFO - 正在计算异常分数...
2025-04-18 14:05:43,593 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:43,593 - INFO - 正在为时间段 760-765 生成可视化
2025-04-18 14:05:43,593 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-04-18 14:05:43,593 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:43,594 - DEBUG - 边统计: 正常边 218 条, 异常边 22 条
2025-04-18 14:05:43,724 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-1/seg_0_760_765.png
2025-04-18 14:05:43,963 - INFO - 成功保存时间段 760-765 的可视化结果
2025-04-18 14:05:43,963 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-04-18 14:05:43,963 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:43,963 - INFO - 正在计算异常分数...
2025-04-18 14:05:44,136 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:44,136 - INFO - 正在为时间段 1064-1298 生成可视化
2025-04-18 14:05:44,136 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-04-18 14:05:44,136 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:44,138 - DEBUG - 边统计: 正常边 284 条, 异常边 22 条
2025-04-18 14:05:44,197 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-1/seg_1_1064_1298.png
2025-04-18 14:05:44,471 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-04-18 14:05:44,471 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-04-18 14:05:44,472 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:44,472 - INFO - 正在计算异常分数...
2025-04-18 14:05:44,487 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:44,487 - INFO - 正在为时间段 2758-2772 生成可视化
2025-04-18 14:05:44,487 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-04-18 14:05:44,487 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:44,489 - DEBUG - 边统计: 正常边 218 条, 异常边 54 条
2025-04-18 14:05:44,549 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-1/seg_2_2758_2772.png
2025-04-18 14:05:44,776 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-04-18 14:05:44,776 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-04-18 14:05:44,776 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-18 14:05:44,776 - INFO - 正在计算异常分数...
2025-04-18 14:05:44,786 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:44,786 - INFO - 正在为时间段 2874-2885 生成可视化
2025-04-18 14:05:44,786 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-04-18 14:05:44,787 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:44,788 - DEBUG - 边统计: 正常边 250 条, 异常边 22 条
2025-04-18 14:05:44,851 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-1/seg_3_2874_2885.png
2025-04-18 14:05:45,076 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-04-18 14:05:45,076 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-04-18 14:05:45,076 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:45,076 - INFO - 正在计算异常分数...
2025-04-18 14:05:45,089 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:45,089 - INFO - 正在为时间段 3012-3025 生成可视化
2025-04-18 14:05:45,089 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-04-18 14:05:45,090 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:45,091 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-18 14:05:45,160 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-1/seg_4_3012_3025.png
2025-04-18 14:05:45,389 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-04-18 14:05:45,389 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-04-18 14:05:45,389 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:45,389 - INFO - 正在计算异常分数...
2025-04-18 14:05:45,495 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:45,495 - INFO - 正在为时间段 3160-3305 生成可视化
2025-04-18 14:05:45,495 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-04-18 14:05:45,495 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:45,497 - DEBUG - 边统计: 正常边 304 条, 异常边 2 条
2025-04-18 14:05:45,554 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-1/seg_5_3160_3305.png
2025-04-18 14:05:45,813 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-04-18 14:05:45,813 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-04-18 14:05:45,813 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:45,813 - INFO - 正在计算异常分数...
2025-04-18 14:05:45,824 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:45,825 - INFO - 正在为时间段 3626-3638 生成可视化
2025-04-18 14:05:45,825 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-04-18 14:05:45,825 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:45,826 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-18 14:05:45,889 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-1/seg_6_3626_3638.png
2025-04-18 14:05:46,250 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-04-18 14:05:46,250 - INFO - 正在从 ./visual/omi/neighbor_all/deviation/omi-1 中的图像创建GIF
2025-04-18 14:05:46,760 - INFO - GIF已保存到 ./visual/omi/neighbor_all/deviation/omi-1/omi-1.gif
2025-04-18 14:05:46,760 - INFO - 
==================================================
2025-04-18 14:05:46,760 - INFO - 开始数据集可视化: omi-10
2025-04-18 14:05:46,760 - INFO - 使用参数: 评分模式=deviation, all=None, 阈值=5.5
2025-04-18 14:05:46,760 - INFO - ==================================================

2025-04-18 14:05:46,761 - INFO - 正在加载数据集 omi-10 的数据
2025-04-18 14:05:46,761 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-18 14:05:46,761 - INFO - 正在计算边缘统计量...
2025-04-18 14:05:50,114 - INFO - 已计算 136 条边的统计量
2025-04-18 14:05:50,114 - INFO - 为每个节点使用所有邻居
2025-04-18 14:05:50,114 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/deviation/omi-10
2025-04-18 14:05:50,115 - INFO - 在数据集中发现 8 个异常时间段
2025-04-18 14:05:50,115 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-18 14:05:50,115 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:50,115 - INFO - 正在计算异常分数...
2025-04-18 14:05:50,154 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:50,154 - INFO - 正在为时间段 740-780 生成可视化
2025-04-18 14:05:50,154 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-04-18 14:05:50,154 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:50,155 - DEBUG - 边统计: 正常边 166 条, 异常边 106 条
2025-04-18 14:05:50,214 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-10/seg_0_740_780.png
2025-04-18 14:05:50,435 - INFO - 成功保存时间段 740-780 的可视化结果
2025-04-18 14:05:50,436 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-04-18 14:05:50,436 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-18 14:05:50,436 - INFO - 正在计算异常分数...
2025-04-18 14:05:50,505 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:50,505 - INFO - 正在为时间段 1345-1406 生成可视化
2025-04-18 14:05:50,505 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-04-18 14:05:50,505 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:50,506 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-04-18 14:05:50,564 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-10/seg_1_1345_1406.png
2025-04-18 14:05:50,784 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-04-18 14:05:50,785 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-04-18 14:05:50,785 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:50,785 - INFO - 正在计算异常分数...
2025-04-18 14:05:50,837 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:50,837 - INFO - 正在为时间段 2224-2272 生成可视化
2025-04-18 14:05:50,837 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-04-18 14:05:50,837 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:50,838 - DEBUG - 边统计: 正常边 264 条, 异常边 8 条
2025-04-18 14:05:50,896 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-10/seg_2_2224_2272.png
2025-04-18 14:05:51,117 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-04-18 14:05:51,117 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-04-18 14:05:51,117 - INFO - 该时间段的真实异常节点: {16, 4}
2025-04-18 14:05:51,117 - INFO - 正在计算异常分数...
2025-04-18 14:05:51,204 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:51,204 - INFO - 正在为时间段 2514-2592 生成可视化
2025-04-18 14:05:51,204 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-04-18 14:05:51,204 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:51,205 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-18 14:05:51,263 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-10/seg_3_2514_2592.png
2025-04-18 14:05:51,484 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-04-18 14:05:51,484 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-04-18 14:05:51,484 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-04-18 14:05:51,484 - INFO - 正在计算异常分数...
2025-04-18 14:05:51,532 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:51,532 - INFO - 正在为时间段 2733-2778 生成可视化
2025-04-18 14:05:51,532 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-04-18 14:05:51,533 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:51,534 - DEBUG - 边统计: 正常边 238 条, 异常边 2 条
2025-04-18 14:05:51,593 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-10/seg_4_2733_2778.png
2025-04-18 14:05:51,818 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-04-18 14:05:51,818 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-04-18 14:05:51,818 - INFO - 该时间段的真实异常节点: {1}
2025-04-18 14:05:51,818 - INFO - 正在计算异常分数...
2025-04-18 14:05:51,820 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:51,820 - INFO - 正在为时间段 3401-3405 生成可视化
2025-04-18 14:05:51,820 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-04-18 14:05:51,820 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:51,821 - DEBUG - 边统计: 正常边 252 条, 异常边 20 条
2025-04-18 14:05:51,880 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-10/seg_5_3401_3405.png
2025-04-18 14:05:52,101 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-04-18 14:05:52,101 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-04-18 14:05:52,102 - INFO - 该时间段的真实异常节点: {8}
2025-04-18 14:05:52,102 - INFO - 正在计算异常分数...
2025-04-18 14:05:52,150 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:52,150 - INFO - 正在为时间段 3414-3459 生成可视化
2025-04-18 14:05:52,150 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-04-18 14:05:52,150 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:52,151 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-18 14:05:52,211 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-10/seg_6_3414_3459.png
2025-04-18 14:05:52,432 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-04-18 14:05:52,433 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-04-18 14:05:52,433 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-18 14:05:52,433 - INFO - 正在计算异常分数...
2025-04-18 14:05:52,479 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:52,479 - INFO - 正在为时间段 3700-3744 生成可视化
2025-04-18 14:05:52,479 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-04-18 14:05:52,479 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:52,480 - DEBUG - 边统计: 正常边 228 条, 异常边 44 条
2025-04-18 14:05:52,540 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-10/seg_7_3700_3744.png
2025-04-18 14:05:52,762 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-04-18 14:05:52,762 - INFO - 正在从 ./visual/omi/neighbor_all/deviation/omi-10 中的图像创建GIF
2025-04-18 14:05:53,280 - INFO - GIF已保存到 ./visual/omi/neighbor_all/deviation/omi-10/omi-10.gif
2025-04-18 14:05:53,281 - INFO - 
==================================================
2025-04-18 14:05:53,281 - INFO - 开始数据集可视化: omi-11
2025-04-18 14:05:53,281 - INFO - 使用参数: 评分模式=deviation, all=None, 阈值=0.5
2025-04-18 14:05:53,281 - INFO - ==================================================

2025-04-18 14:05:53,281 - INFO - 正在加载数据集 omi-11 的数据
2025-04-18 14:05:53,282 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-18 14:05:53,282 - INFO - 正在计算边缘统计量...
2025-04-18 14:05:56,466 - INFO - 已计算 153 条边的统计量
2025-04-18 14:05:56,466 - INFO - 为每个节点使用所有邻居
2025-04-18 14:05:56,466 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/deviation/omi-11
2025-04-18 14:05:56,467 - INFO - 在数据集中发现 9 个异常时间段
2025-04-18 14:05:56,467 - INFO - 
正在处理时间段 1/9: 738-755
2025-04-18 14:05:56,467 - INFO - 该时间段的真实异常节点: {2}
2025-04-18 14:05:56,467 - INFO - 正在计算异常分数...
2025-04-18 14:05:56,482 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:56,482 - INFO - 正在为时间段 738-755 生成可视化
2025-04-18 14:05:56,482 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-04-18 14:05:56,482 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:56,483 - DEBUG - 边统计: 正常边 240 条, 异常边 0 条
2025-04-18 14:05:56,544 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-11/seg_0_738_755.png
2025-04-18 14:05:56,760 - INFO - 成功保存时间段 738-755 的可视化结果
2025-04-18 14:05:56,760 - INFO - 
正在处理时间段 2/9: 757-815
2025-04-18 14:05:56,760 - INFO - 该时间段的真实异常节点: set()
2025-04-18 14:05:56,760 - INFO - 正在计算异常分数...
2025-04-18 14:05:56,823 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:56,823 - INFO - 正在为时间段 757-815 生成可视化
2025-04-18 14:05:56,823 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-04-18 14:05:56,823 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:56,824 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-04-18 14:05:56,883 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-11/seg_1_757_815.png
2025-04-18 14:05:57,104 - INFO - 成功保存时间段 757-815 的可视化结果
2025-04-18 14:05:57,104 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-04-18 14:05:57,104 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-04-18 14:05:57,104 - INFO - 正在计算异常分数...
2025-04-18 14:05:57,112 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:57,112 - INFO - 正在为时间段 1366-1375 生成可视化
2025-04-18 14:05:57,112 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-04-18 14:05:57,112 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:57,113 - DEBUG - 边统计: 正常边 210 条, 异常边 62 条
2025-04-18 14:05:57,172 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-11/seg_2_1366_1375.png
2025-04-18 14:05:57,393 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-04-18 14:05:57,394 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-04-18 14:05:57,394 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-18 14:05:57,394 - INFO - 正在计算异常分数...
2025-04-18 14:05:57,406 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:57,407 - INFO - 正在为时间段 2301-2314 生成可视化
2025-04-18 14:05:57,407 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-04-18 14:05:57,407 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:57,408 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-18 14:05:57,553 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-11/seg_3_2301_2314.png
2025-04-18 14:05:57,777 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-04-18 14:05:57,777 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-04-18 14:05:57,777 - INFO - 该时间段的真实异常节点: {19}
2025-04-18 14:05:57,777 - INFO - 正在计算异常分数...
2025-04-18 14:05:57,790 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:57,790 - INFO - 正在为时间段 2365-2381 生成可视化
2025-04-18 14:05:57,791 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-04-18 14:05:57,791 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:57,792 - DEBUG - 边统计: 正常边 168 条, 异常边 42 条
2025-04-18 14:05:57,851 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-11/seg_4_2365_2381.png
2025-04-18 14:05:58,076 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-04-18 14:05:58,076 - INFO - 
正在处理时间段 6/9: 2464-2485
2025-04-18 14:05:58,076 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-18 14:05:58,076 - INFO - 正在计算异常分数...
2025-04-18 14:05:58,098 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:58,098 - INFO - 正在为时间段 2464-2485 生成可视化
2025-04-18 14:05:58,098 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-04-18 14:05:58,099 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:58,100 - DEBUG - 边统计: 正常边 236 条, 异常边 36 条
2025-04-18 14:05:58,158 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-11/seg_5_2464_2485.png
2025-04-18 14:05:58,380 - INFO - 成功保存时间段 2464-2485 的可视化结果
2025-04-18 14:05:58,380 - INFO - 
正在处理时间段 7/9: 2588-2610
2025-04-18 14:05:58,380 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-18 14:05:58,380 - INFO - 正在计算异常分数...
2025-04-18 14:05:58,401 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:58,401 - INFO - 正在为时间段 2588-2610 生成可视化
2025-04-18 14:05:58,401 - INFO - 正在为时间段 2588-2610 生成异常图可视化
2025-04-18 14:05:58,402 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:58,403 - DEBUG - 边统计: 正常边 216 条, 异常边 56 条
2025-04-18 14:05:58,461 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-11/seg_6_2588_2610.png
2025-04-18 14:05:58,683 - INFO - 成功保存时间段 2588-2610 的可视化结果
2025-04-18 14:05:58,683 - INFO - 
正在处理时间段 8/9: 2650-2675
2025-04-18 14:05:58,683 - INFO - 该时间段的真实异常节点: {19}
2025-04-18 14:05:58,683 - INFO - 正在计算异常分数...
2025-04-18 14:05:58,708 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:05:58,708 - INFO - 正在为时间段 2650-2675 生成可视化
2025-04-18 14:05:58,708 - INFO - 正在为时间段 2650-2675 生成异常图可视化
2025-04-18 14:05:58,708 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:05:58,709 - DEBUG - 边统计: 正常边 192 条, 异常边 48 条
2025-04-18 14:05:58,770 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-11/seg_7_2650_2675.png
