2025-05-07 11:59:41,167 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_all', visual_dir='./visual/omi/neighbor_all', num_workers=36, gif_duration=500)
2025-05-07 11:59:41,167 - INFO - 当前评分模式: ['deviation']
2025-05-07 11:59:41,167 - INFO - 
==================================================
2025-05-07 11:59:41,167 - INFO - 开始执行网格搜索...
2025-05-07 11:59:41,169 - INFO - [omi-12] Starting grid search...
2025-05-07 11:59:43,992 - INFO - [omi-12.txt] mode=deviation, all=None, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 12:00:26,311 - INFO - 开始汇总结果...
2025-05-07 12:00:26,321 - INFO - 
===== Best Results per Dataset =====
   dataset  precision   recall  f1_score  ips_score
 omi-1.txt   0.741667 1.000000  0.851675   1.000000
omi-10.txt   0.483871 0.983607  0.648649   0.993130
omi-11.txt   0.343373 0.982759  0.508929   0.928000
omi-12.txt   0.622951 0.950000  0.752475   0.942235
 omi-2.txt   0.455882 1.000000  0.626263   1.000000
 omi-3.txt   0.773810 0.833333  0.802469   0.972603
 omi-4.txt   0.795181 0.985075  0.880000   0.976821
 omi-5.txt   0.479592 0.959184  0.639456   0.972973
 omi-6.txt   0.254438 0.977273  0.403756   0.986869
 omi-7.txt   0.826087 0.974359  0.894118   0.972279
 omi-8.txt   0.381579 0.935484  0.542056   0.909574
 omi-9.txt   0.496183 0.915493  0.643564   0.878567
2025-05-07 12:00:26,321 - INFO - 
===== Overall Metrics =====
Precision: 0.5122  Recall: 0.9544  F1: 0.6667  IPS: 0.9600
TP: 628  FP: 598  FN: 30
2025-05-07 12:00:26,321 - INFO - 
【原始汇总指标】
2025-05-07 12:00:26,321 - INFO - 精确率(Precision): 0.5122
2025-05-07 12:00:26,321 - INFO - 召回率(Recall):    0.9544
2025-05-07 12:00:26,321 - INFO - F1值:             0.6667
2025-05-07 12:00:26,321 - INFO - 
==================================================
2025-05-07 12:00:26,321 - INFO - 开始生成可视化结果...
2025-05-07 12:00:26,321 - INFO - 
==================================================
2025-05-07 12:00:26,321 - INFO - 开始数据集可视化: omi-1
2025-05-07 12:00:26,321 - INFO - 使用参数: 评分模式=deviation, all=None, 阈值=0.0
2025-05-07 12:00:26,321 - INFO - ==================================================

2025-05-07 12:00:26,321 - INFO - 正在加载数据集 omi-1 的数据
2025-05-07 12:00:26,322 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-05-07 12:00:26,322 - INFO - 正在计算边缘统计量...
2025-05-07 12:00:28,890 - INFO - 已计算 170 条边的统计量
2025-05-07 12:00:28,890 - INFO - 为每个节点使用所有邻居
2025-05-07 12:00:28,890 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/deviation/omi-1
2025-05-07 12:00:28,891 - INFO - 在数据集中发现 7 个异常时间段
2025-05-07 12:00:28,891 - INFO - 
正在处理时间段 1/7: 760-765
2025-05-07 12:00:28,892 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:28,892 - INFO - 正在计算异常分数...
2025-05-07 12:00:28,894 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:28,894 - INFO - 正在为时间段 760-765 生成可视化
2025-05-07 12:00:28,894 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-05-07 12:00:28,894 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:28,895 - DEBUG - 边统计: 正常边 218 条, 异常边 22 条
2025-05-07 12:00:29,025 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-1/seg_0_760_765.png
2025-05-07 12:00:29,239 - INFO - 成功保存时间段 760-765 的可视化结果
2025-05-07 12:00:29,239 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-05-07 12:00:29,239 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:29,239 - INFO - 正在计算异常分数...
2025-05-07 12:00:29,389 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:29,389 - INFO - 正在为时间段 1064-1298 生成可视化
2025-05-07 12:00:29,389 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-05-07 12:00:29,390 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:29,391 - DEBUG - 边统计: 正常边 284 条, 异常边 22 条
2025-05-07 12:00:29,442 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-1/seg_1_1064_1298.png
2025-05-07 12:00:29,678 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-05-07 12:00:29,678 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-05-07 12:00:29,679 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:29,679 - INFO - 正在计算异常分数...
2025-05-07 12:00:29,691 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:29,691 - INFO - 正在为时间段 2758-2772 生成可视化
2025-05-07 12:00:29,691 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-05-07 12:00:29,691 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:29,692 - DEBUG - 边统计: 正常边 218 条, 异常边 54 条
2025-05-07 12:00:29,747 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-1/seg_2_2758_2772.png
2025-05-07 12:00:29,954 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-05-07 12:00:29,954 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-05-07 12:00:29,954 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-05-07 12:00:29,954 - INFO - 正在计算异常分数...
2025-05-07 12:00:29,963 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:29,963 - INFO - 正在为时间段 2874-2885 生成可视化
2025-05-07 12:00:29,963 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-05-07 12:00:29,963 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:29,964 - DEBUG - 边统计: 正常边 250 条, 异常边 22 条
2025-05-07 12:00:30,018 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-1/seg_3_2874_2885.png
2025-05-07 12:00:30,223 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-05-07 12:00:30,223 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-05-07 12:00:30,223 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:30,223 - INFO - 正在计算异常分数...
2025-05-07 12:00:30,233 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:30,233 - INFO - 正在为时间段 3012-3025 生成可视化
2025-05-07 12:00:30,233 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-05-07 12:00:30,233 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:30,235 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-05-07 12:00:30,288 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-1/seg_4_3012_3025.png
2025-05-07 12:00:30,495 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-05-07 12:00:30,495 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-05-07 12:00:30,495 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:30,495 - INFO - 正在计算异常分数...
2025-05-07 12:00:30,594 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:30,594 - INFO - 正在为时间段 3160-3305 生成可视化
2025-05-07 12:00:30,594 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-05-07 12:00:30,594 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:30,595 - DEBUG - 边统计: 正常边 304 条, 异常边 2 条
2025-05-07 12:00:30,647 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-1/seg_5_3160_3305.png
2025-05-07 12:00:30,878 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-05-07 12:00:30,878 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-05-07 12:00:30,878 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:30,878 - INFO - 正在计算异常分数...
2025-05-07 12:00:30,889 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:30,889 - INFO - 正在为时间段 3626-3638 生成可视化
2025-05-07 12:00:30,889 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-05-07 12:00:30,889 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:30,890 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-05-07 12:00:30,945 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-1/seg_6_3626_3638.png
2025-05-07 12:00:31,156 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-05-07 12:00:31,156 - INFO - 正在从 ./visual/omi/neighbor_all/deviation/omi-1 中的图像创建GIF
2025-05-07 12:00:31,577 - INFO - GIF已保存到 ./visual/omi/neighbor_all/deviation/omi-1/omi-1.gif
2025-05-07 12:00:31,578 - INFO - 
==================================================
2025-05-07 12:00:31,578 - INFO - 开始数据集可视化: omi-10
2025-05-07 12:00:31,578 - INFO - 使用参数: 评分模式=deviation, all=None, 阈值=7.0
2025-05-07 12:00:31,578 - INFO - ==================================================

2025-05-07 12:00:31,578 - INFO - 正在加载数据集 omi-10 的数据
2025-05-07 12:00:31,579 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-05-07 12:00:31,579 - INFO - 正在计算边缘统计量...
2025-05-07 12:00:34,457 - INFO - 已计算 136 条边的统计量
2025-05-07 12:00:34,457 - INFO - 为每个节点使用所有邻居
2025-05-07 12:00:34,457 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/deviation/omi-10
2025-05-07 12:00:34,458 - INFO - 在数据集中发现 8 个异常时间段
2025-05-07 12:00:34,458 - INFO - 
正在处理时间段 1/8: 740-780
2025-05-07 12:00:34,458 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:34,458 - INFO - 正在计算异常分数...
2025-05-07 12:00:34,496 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:34,496 - INFO - 正在为时间段 740-780 生成可视化
2025-05-07 12:00:34,496 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-05-07 12:00:34,496 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:34,497 - DEBUG - 边统计: 正常边 166 条, 异常边 106 条
2025-05-07 12:00:34,560 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-10/seg_0_740_780.png
2025-05-07 12:00:34,776 - INFO - 成功保存时间段 740-780 的可视化结果
2025-05-07 12:00:34,776 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-05-07 12:00:34,776 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-05-07 12:00:34,776 - INFO - 正在计算异常分数...
2025-05-07 12:00:34,842 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:34,842 - INFO - 正在为时间段 1345-1406 生成可视化
2025-05-07 12:00:34,843 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-05-07 12:00:34,843 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:34,844 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-05-07 12:00:34,900 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-10/seg_1_1345_1406.png
2025-05-07 12:00:35,112 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-05-07 12:00:35,112 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-05-07 12:00:35,112 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:35,112 - INFO - 正在计算异常分数...
2025-05-07 12:00:35,164 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:35,164 - INFO - 正在为时间段 2224-2272 生成可视化
2025-05-07 12:00:35,164 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-05-07 12:00:35,164 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:35,165 - DEBUG - 边统计: 正常边 264 条, 异常边 8 条
2025-05-07 12:00:35,221 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-10/seg_2_2224_2272.png
2025-05-07 12:00:35,432 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-05-07 12:00:35,433 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-05-07 12:00:35,433 - INFO - 该时间段的真实异常节点: {16, 4}
2025-05-07 12:00:35,433 - INFO - 正在计算异常分数...
2025-05-07 12:00:35,515 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:35,515 - INFO - 正在为时间段 2514-2592 生成可视化
2025-05-07 12:00:35,515 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-05-07 12:00:35,515 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:35,516 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-05-07 12:00:35,572 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-10/seg_3_2514_2592.png
2025-05-07 12:00:35,782 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-05-07 12:00:35,782 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-05-07 12:00:35,782 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-05-07 12:00:35,783 - INFO - 正在计算异常分数...
2025-05-07 12:00:35,829 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:35,829 - INFO - 正在为时间段 2733-2778 生成可视化
2025-05-07 12:00:35,829 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-05-07 12:00:35,829 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:35,830 - DEBUG - 边统计: 正常边 238 条, 异常边 2 条
2025-05-07 12:00:35,979 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-10/seg_4_2733_2778.png
2025-05-07 12:00:36,192 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-05-07 12:00:36,192 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-05-07 12:00:36,193 - INFO - 该时间段的真实异常节点: {1}
2025-05-07 12:00:36,193 - INFO - 正在计算异常分数...
2025-05-07 12:00:36,194 - INFO - 检测到的异常节点: {1, 4, 6, 8, 9, 11}
2025-05-07 12:00:36,194 - INFO - 正在为时间段 3401-3405 生成可视化
2025-05-07 12:00:36,194 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-05-07 12:00:36,194 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:36,195 - DEBUG - 边统计: 正常边 252 条, 异常边 20 条
2025-05-07 12:00:36,252 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-10/seg_5_3401_3405.png
2025-05-07 12:00:36,461 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-05-07 12:00:36,461 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-05-07 12:00:36,461 - INFO - 该时间段的真实异常节点: {8}
2025-05-07 12:00:36,461 - INFO - 正在计算异常分数...
2025-05-07 12:00:36,506 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:36,506 - INFO - 正在为时间段 3414-3459 生成可视化
2025-05-07 12:00:36,506 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-05-07 12:00:36,506 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:36,507 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-05-07 12:00:36,564 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-10/seg_6_3414_3459.png
2025-05-07 12:00:36,775 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-05-07 12:00:36,775 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-05-07 12:00:36,775 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-05-07 12:00:36,775 - INFO - 正在计算异常分数...
2025-05-07 12:00:36,819 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:36,819 - INFO - 正在为时间段 3700-3744 生成可视化
2025-05-07 12:00:36,819 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-05-07 12:00:36,819 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:36,820 - DEBUG - 边统计: 正常边 228 条, 异常边 44 条
2025-05-07 12:00:36,875 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-10/seg_7_3700_3744.png
2025-05-07 12:00:37,086 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-05-07 12:00:37,086 - INFO - 正在从 ./visual/omi/neighbor_all/deviation/omi-10 中的图像创建GIF
2025-05-07 12:00:37,582 - INFO - GIF已保存到 ./visual/omi/neighbor_all/deviation/omi-10/omi-10.gif
2025-05-07 12:00:37,582 - INFO - 
==================================================
2025-05-07 12:00:37,582 - INFO - 开始数据集可视化: omi-11
2025-05-07 12:00:37,582 - INFO - 使用参数: 评分模式=deviation, all=None, 阈值=1.0
2025-05-07 12:00:37,582 - INFO - ==================================================

2025-05-07 12:00:37,582 - INFO - 正在加载数据集 omi-11 的数据
2025-05-07 12:00:37,583 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-05-07 12:00:37,583 - INFO - 正在计算边缘统计量...
2025-05-07 12:00:40,497 - INFO - 已计算 153 条边的统计量
2025-05-07 12:00:40,497 - INFO - 为每个节点使用所有邻居
2025-05-07 12:00:40,497 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/deviation/omi-11
2025-05-07 12:00:40,498 - INFO - 在数据集中发现 9 个异常时间段
2025-05-07 12:00:40,498 - INFO - 
正在处理时间段 1/9: 738-755
2025-05-07 12:00:40,498 - INFO - 该时间段的真实异常节点: {2}
2025-05-07 12:00:40,498 - INFO - 正在计算异常分数...
2025-05-07 12:00:40,512 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:40,512 - INFO - 正在为时间段 738-755 生成可视化
2025-05-07 12:00:40,512 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-05-07 12:00:40,513 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:40,514 - DEBUG - 边统计: 正常边 240 条, 异常边 0 条
2025-05-07 12:00:40,574 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-11/seg_0_738_755.png
2025-05-07 12:00:40,780 - INFO - 成功保存时间段 738-755 的可视化结果
2025-05-07 12:00:40,780 - INFO - 
正在处理时间段 2/9: 757-815
2025-05-07 12:00:40,780 - INFO - 该时间段的真实异常节点: set()
2025-05-07 12:00:40,781 - INFO - 正在计算异常分数...
2025-05-07 12:00:40,840 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:40,840 - INFO - 正在为时间段 757-815 生成可视化
2025-05-07 12:00:40,840 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-05-07 12:00:40,840 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:40,841 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-05-07 12:00:40,897 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-11/seg_1_757_815.png
2025-05-07 12:00:41,108 - INFO - 成功保存时间段 757-815 的可视化结果
2025-05-07 12:00:41,108 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-05-07 12:00:41,108 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-05-07 12:00:41,108 - INFO - 正在计算异常分数...
2025-05-07 12:00:41,115 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:41,115 - INFO - 正在为时间段 1366-1375 生成可视化
2025-05-07 12:00:41,115 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-05-07 12:00:41,115 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:41,116 - DEBUG - 边统计: 正常边 210 条, 异常边 62 条
2025-05-07 12:00:41,172 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-11/seg_2_1366_1375.png
2025-05-07 12:00:41,384 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-05-07 12:00:41,384 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-05-07 12:00:41,384 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-05-07 12:00:41,384 - INFO - 正在计算异常分数...
2025-05-07 12:00:41,396 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:41,396 - INFO - 正在为时间段 2301-2314 生成可视化
2025-05-07 12:00:41,396 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-05-07 12:00:41,396 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:41,397 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-05-07 12:00:41,452 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-11/seg_3_2301_2314.png
2025-05-07 12:00:41,666 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-05-07 12:00:41,666 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-05-07 12:00:41,666 - INFO - 该时间段的真实异常节点: {19}
2025-05-07 12:00:41,666 - INFO - 正在计算异常分数...
2025-05-07 12:00:41,679 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:41,679 - INFO - 正在为时间段 2365-2381 生成可视化
2025-05-07 12:00:41,679 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-05-07 12:00:41,679 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:41,680 - DEBUG - 边统计: 正常边 168 条, 异常边 42 条
2025-05-07 12:00:41,735 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-11/seg_4_2365_2381.png
2025-05-07 12:00:41,945 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-05-07 12:00:41,945 - INFO - 
正在处理时间段 6/9: 2464-2485
2025-05-07 12:00:41,946 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-05-07 12:00:41,946 - INFO - 正在计算异常分数...
2025-05-07 12:00:41,967 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:41,967 - INFO - 正在为时间段 2464-2485 生成可视化
2025-05-07 12:00:41,967 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-05-07 12:00:41,967 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:41,968 - DEBUG - 边统计: 正常边 236 条, 异常边 36 条
2025-05-07 12:00:42,024 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-11/seg_5_2464_2485.png
2025-05-07 12:00:42,235 - INFO - 成功保存时间段 2464-2485 的可视化结果
2025-05-07 12:00:42,235 - INFO - 
正在处理时间段 7/9: 2588-2610
2025-05-07 12:00:42,235 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-05-07 12:00:42,235 - INFO - 正在计算异常分数...
2025-05-07 12:00:42,256 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:42,256 - INFO - 正在为时间段 2588-2610 生成可视化
2025-05-07 12:00:42,256 - INFO - 正在为时间段 2588-2610 生成异常图可视化
2025-05-07 12:00:42,256 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:42,257 - DEBUG - 边统计: 正常边 216 条, 异常边 56 条
2025-05-07 12:00:42,313 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-11/seg_6_2588_2610.png
2025-05-07 12:00:42,525 - INFO - 成功保存时间段 2588-2610 的可视化结果
2025-05-07 12:00:42,525 - INFO - 
正在处理时间段 8/9: 2650-2675
2025-05-07 12:00:42,525 - INFO - 该时间段的真实异常节点: {19}
2025-05-07 12:00:42,526 - INFO - 正在计算异常分数...
2025-05-07 12:00:42,549 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:00:42,549 - INFO - 正在为时间段 2650-2675 生成可视化
2025-05-07 12:00:42,549 - INFO - 正在为时间段 2650-2675 生成异常图可视化
2025-05-07 12:00:42,549 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:00:42,550 - DEBUG - 边统计: 正常边 192 条, 异常边 48 条
2025-05-07 12:00:42,608 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/deviation/omi-11/seg_7_2650_2675.png
2025-05-07 12:00:42,815 - INFO - 成功保存时间段 2650-2675 的可视化结果
2025-05-07 12:00:42,815 - INFO - 
正在处理时间段 9/9: 3012-3072
