2025-04-15 23:28:03,236 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['strict_deviation'], use_topk=False, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkFalse', visual_dir='./visual/use_topkFalse', num_workers=4, gif_duration=500)
2025-04-15 23:28:03,236 - INFO - pearson correlation 取绝对值
2025-04-15 23:28:03,236 - INFO - 当前评分模式: ['strict_deviation']
2025-04-15 23:28:03,236 - INFO - 
==================================================
2025-04-15 23:28:03,236 - INFO - 开始执行网格搜索...
2025-04-15 23:28:03,240 - INFO - [omi-1] Starting grid search...
2025-04-15 23:28:06,575 - INFO - [omi-1.txt] mode=strict_deviation, top_k=None, threshold=1.0, use_topk=False, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 23:29:53,216 - INFO - [omi-9.txt] mode=strict_deviation, top_k=None, threshold=7.0, use_topk=False, P=0.4962, R=0.9155, F1=0.6436
2025-04-15 23:29:53,236 - INFO - 
==================================================
2025-04-15 23:29:53,236 - INFO - 开始汇总结果...
2025-04-15 23:29:53,242 - INFO - 
===== Best Results per Dataset =====
   dataset       score_mode top_k  score_threshold  use_topk  precision   recall  f1_score
 omi-1.txt strict_deviation  None              1.5     False   0.741667 1.000000  0.851675
omi-10.txt strict_deviation  None              4.0     False   0.444444 0.983607  0.612245
omi-11.txt strict_deviation  None              1.5     False   0.343373 0.982759  0.508929
omi-12.txt strict_deviation  None              7.0     False   0.612903 0.950000  0.745098
 omi-2.txt strict_deviation  None              6.0     False   0.455882 1.000000  0.626263
 omi-3.txt strict_deviation  None              2.5     False   0.773810 0.833333  0.802469
 omi-4.txt strict_deviation  None              4.5     False   0.795181 0.985075  0.880000
 omi-5.txt strict_deviation  None              4.5     False   0.453704 1.000000  0.624204
 omi-6.txt strict_deviation  None              6.5     False   0.254438 0.977273  0.403756
 omi-7.txt strict_deviation  None              7.0     False   0.844444 0.974359  0.904762
 omi-8.txt strict_deviation  None              4.0     False   0.353659 0.935484  0.513274
 omi-9.txt strict_deviation  None              4.0     False   0.496183 0.915493  0.643564
2025-04-15 23:29:53,242 - INFO - 
===== Overall Metrics =====
Precision: 0.4792  Recall: 0.9585  F1: 0.6390
2025-04-15 23:29:53,242 - INFO - 
【原始汇总指标】
2025-04-15 23:29:53,242 - INFO - 精确率(Precision): 0.4792
2025-04-15 23:29:53,242 - INFO - 召回率(Recall):    0.9585
2025-04-15 23:29:53,242 - INFO - F1值:             0.6390
2025-04-15 23:29:53,242 - INFO - 
==================================================
2025-04-15 23:29:53,242 - INFO - 开始生成可视化结果...
2025-04-15 23:29:53,242 - INFO - 
==================================================
2025-04-15 23:29:53,242 - INFO - 开始数据集可视化: omi-1
2025-04-15 23:29:53,242 - INFO - 使用参数: 评分模式=strict_deviation, top_k=None, 阈值=1.5
2025-04-15 23:29:53,242 - INFO - ==================================================

2025-04-15 23:29:53,243 - INFO - 正在加载数据集 omi-1 的数据
2025-04-15 23:29:53,243 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:29:53,243 - INFO - 正在计算边缘统计量...
2025-04-15 23:29:55,095 - INFO - 已计算 170 条边的统计量
2025-04-15 23:29:55,096 - INFO - 为每个节点使用所有邻居
2025-04-15 23:29:55,098 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\strict_deviation\omi-1
2025-04-15 23:29:55,099 - INFO - 在数据集中发现 7 个异常时间段
2025-04-15 23:29:55,099 - INFO - 
正在处理时间段 1/7: 760-765
2025-04-15 23:29:55,099 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:55,099 - INFO - 正在计算异常分数...
2025-04-15 23:29:55,102 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:55,102 - INFO - 正在为时间段 760-765 生成可视化
2025-04-15 23:29:55,102 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-04-15 23:29:55,102 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:29:55,103 - DEBUG - 边统计: 正常边 118 条, 异常边 122 条
2025-04-15 23:29:55,103 - INFO - 时间段 760-765 的节点检测统计: 真阳性=15, 假阳性=1, 假阴性=0, 正常节点=3
2025-04-15 23:29:55,190 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-1\seg_0_760_765.png
2025-04-15 23:29:55,279 - INFO - 成功保存时间段 760-765 的可视化结果
2025-04-15 23:29:55,279 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-04-15 23:29:55,279 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:55,279 - INFO - 正在计算异常分数...
2025-04-15 23:29:55,407 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:55,407 - INFO - 正在为时间段 1064-1298 生成可视化
2025-04-15 23:29:55,407 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-04-15 23:29:55,407 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:29:55,408 - DEBUG - 边统计: 正常边 194 条, 异常边 112 条
2025-04-15 23:29:55,408 - INFO - 时间段 1064-1298 的节点检测统计: 真阳性=13, 假阳性=5, 假阴性=0, 正常节点=1
2025-04-15 23:29:55,507 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-1\seg_1_1064_1298.png
2025-04-15 23:29:55,606 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-04-15 23:29:55,606 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-04-15 23:29:55,606 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:55,606 - INFO - 正在计算异常分数...
2025-04-15 23:29:55,618 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:55,618 - INFO - 正在为时间段 2758-2772 生成可视化
2025-04-15 23:29:55,618 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-04-15 23:29:55,618 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:29:55,619 - DEBUG - 边统计: 正常边 176 条, 异常边 96 条
2025-04-15 23:29:55,619 - INFO - 时间段 2758-2772 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=0, 正常节点=2
2025-04-15 23:29:55,701 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-1\seg_2_2758_2772.png
2025-04-15 23:29:55,782 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-04-15 23:29:55,783 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-04-15 23:29:55,783 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:29:55,783 - INFO - 正在计算异常分数...
2025-04-15 23:29:55,789 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:55,789 - INFO - 正在为时间段 2874-2885 生成可视化
2025-04-15 23:29:55,789 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-04-15 23:29:55,789 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:29:55,790 - DEBUG - 边统计: 正常边 190 条, 异常边 82 条
2025-04-15 23:29:55,790 - INFO - 时间段 2874-2885 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:29:55,871 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-1\seg_3_2874_2885.png
2025-04-15 23:29:55,947 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-04-15 23:29:55,948 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-04-15 23:29:55,948 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:55,948 - INFO - 正在计算异常分数...
2025-04-15 23:29:55,955 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:55,955 - INFO - 正在为时间段 3012-3025 生成可视化
2025-04-15 23:29:55,955 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-04-15 23:29:55,955 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:29:55,956 - DEBUG - 边统计: 正常边 164 条, 异常边 108 条
2025-04-15 23:29:55,956 - INFO - 时间段 3012-3025 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:29:56,039 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-1\seg_4_3012_3025.png
2025-04-15 23:29:56,118 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-04-15 23:29:56,118 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-04-15 23:29:56,118 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:56,118 - INFO - 正在计算异常分数...
2025-04-15 23:29:56,189 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:56,190 - INFO - 正在为时间段 3160-3305 生成可视化
2025-04-15 23:29:56,190 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-04-15 23:29:56,190 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:29:56,191 - DEBUG - 边统计: 正常边 194 条, 异常边 112 条
2025-04-15 23:29:56,191 - INFO - 时间段 3160-3305 的节点检测统计: 真阳性=12, 假阳性=6, 假阴性=0, 正常节点=1
2025-04-15 23:29:56,297 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-1\seg_5_3160_3305.png
2025-04-15 23:29:56,408 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-04-15 23:29:56,409 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-04-15 23:29:56,409 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:56,409 - INFO - 正在计算异常分数...
2025-04-15 23:29:56,420 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:56,420 - INFO - 正在为时间段 3626-3638 生成可视化
2025-04-15 23:29:56,420 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-04-15 23:29:56,420 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:29:56,421 - DEBUG - 边统计: 正常边 190 条, 异常边 82 条
2025-04-15 23:29:56,421 - INFO - 时间段 3626-3638 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 23:29:56,505 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-1\seg_6_3626_3638.png
2025-04-15 23:29:56,585 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-04-15 23:29:56,585 - INFO - 正在从 ./visual/use_topkFalse\omi\strict_deviation\omi-1 中的图像创建GIF
2025-04-15 23:29:56,783 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\strict_deviation\omi-1\omi-1.gif
2025-04-15 23:29:56,783 - INFO - 
==================================================
2025-04-15 23:29:56,783 - INFO - 开始数据集可视化: omi-10
2025-04-15 23:29:56,783 - INFO - 使用参数: 评分模式=strict_deviation, top_k=None, 阈值=4.0
2025-04-15 23:29:56,783 - INFO - ==================================================

2025-04-15 23:29:56,784 - INFO - 正在加载数据集 omi-10 的数据
2025-04-15 23:29:56,785 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:29:56,785 - INFO - 正在计算边缘统计量...
2025-04-15 23:29:58,699 - INFO - 已计算 136 条边的统计量
2025-04-15 23:29:58,699 - INFO - 为每个节点使用所有邻居
2025-04-15 23:29:58,699 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\strict_deviation\omi-10
2025-04-15 23:29:58,700 - INFO - 在数据集中发现 8 个异常时间段
2025-04-15 23:29:58,700 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-15 23:29:58,700 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:58,700 - INFO - 正在计算异常分数...
2025-04-15 23:29:58,726 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:58,726 - INFO - 正在为时间段 740-780 生成可视化
2025-04-15 23:29:58,726 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-04-15 23:29:58,726 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:29:58,727 - DEBUG - 边统计: 正常边 206 条, 异常边 66 条
2025-04-15 23:29:58,727 - INFO - 时间段 740-780 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=1, 正常节点=1
2025-04-15 23:29:58,873 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\seg_0_740_780.png
2025-04-15 23:29:58,949 - INFO - 成功保存时间段 740-780 的可视化结果
2025-04-15 23:29:58,949 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-04-15 23:29:58,949 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:29:58,949 - INFO - 正在计算异常分数...
2025-04-15 23:29:58,987 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:58,987 - INFO - 正在为时间段 1345-1406 生成可视化
2025-04-15 23:29:58,988 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-04-15 23:29:58,988 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:29:58,988 - DEBUG - 边统计: 正常边 210 条, 异常边 62 条
2025-04-15 23:29:58,988 - INFO - 时间段 1345-1406 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:29:59,075 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\seg_1_1345_1406.png
2025-04-15 23:29:59,161 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-04-15 23:29:59,161 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-04-15 23:29:59,162 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:59,162 - INFO - 正在计算异常分数...
2025-04-15 23:29:59,192 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:59,192 - INFO - 正在为时间段 2224-2272 生成可视化
2025-04-15 23:29:59,192 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-04-15 23:29:59,192 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:29:59,193 - DEBUG - 边统计: 正常边 208 条, 异常边 64 条
2025-04-15 23:29:59,193 - INFO - 时间段 2224-2272 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=0, 正常节点=2
2025-04-15 23:29:59,271 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\seg_2_2224_2272.png
2025-04-15 23:29:59,350 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-04-15 23:29:59,350 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-04-15 23:29:59,350 - INFO - 该时间段的真实异常节点: {16, 4}
2025-04-15 23:29:59,350 - INFO - 正在计算异常分数...
2025-04-15 23:29:59,402 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:59,402 - INFO - 正在为时间段 2514-2592 生成可视化
2025-04-15 23:29:59,402 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-04-15 23:29:59,402 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:29:59,403 - DEBUG - 边统计: 正常边 180 条, 异常边 92 条
2025-04-15 23:29:59,403 - INFO - 时间段 2514-2592 的节点检测统计: 真阳性=2, 假阳性=15, 假阴性=0, 正常节点=2
2025-04-15 23:29:59,483 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\seg_3_2514_2592.png
2025-04-15 23:29:59,566 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-04-15 23:29:59,566 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-04-15 23:29:59,567 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-04-15 23:29:59,567 - INFO - 正在计算异常分数...
2025-04-15 23:29:59,593 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:59,593 - INFO - 正在为时间段 2733-2778 生成可视化
2025-04-15 23:29:59,594 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-04-15 23:29:59,594 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:29:59,594 - DEBUG - 边统计: 正常边 178 条, 异常边 62 条
2025-04-15 23:29:59,594 - INFO - 时间段 2733-2778 的节点检测统计: 真阳性=3, 假阳性=13, 假阴性=0, 正常节点=3
2025-04-15 23:29:59,681 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\seg_4_2733_2778.png
2025-04-15 23:29:59,759 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-04-15 23:29:59,759 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-04-15 23:29:59,759 - INFO - 该时间段的真实异常节点: {1}
2025-04-15 23:29:59,760 - INFO - 正在计算异常分数...
2025-04-15 23:29:59,760 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:59,761 - INFO - 正在为时间段 3401-3405 生成可视化
2025-04-15 23:29:59,761 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-04-15 23:29:59,761 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:29:59,761 - DEBUG - 边统计: 正常边 138 条, 异常边 134 条
2025-04-15 23:29:59,761 - INFO - 时间段 3401-3405 的节点检测统计: 真阳性=1, 假阳性=16, 假阴性=0, 正常节点=2
2025-04-15 23:29:59,846 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\seg_5_3401_3405.png
2025-04-15 23:29:59,919 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-04-15 23:29:59,919 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-04-15 23:29:59,920 - INFO - 该时间段的真实异常节点: {8}
2025-04-15 23:29:59,920 - INFO - 正在计算异常分数...
2025-04-15 23:29:59,947 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:29:59,947 - INFO - 正在为时间段 3414-3459 生成可视化
2025-04-15 23:29:59,947 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-04-15 23:29:59,947 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:29:59,948 - DEBUG - 边统计: 正常边 148 条, 异常边 124 条
2025-04-15 23:29:59,948 - INFO - 时间段 3414-3459 的节点检测统计: 真阳性=1, 假阳性=16, 假阴性=0, 正常节点=2
2025-04-15 23:30:00,039 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\seg_6_3414_3459.png
2025-04-15 23:30:00,116 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-04-15 23:30:00,116 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-04-15 23:30:00,117 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:30:00,117 - INFO - 正在计算异常分数...
2025-04-15 23:30:00,146 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:00,146 - INFO - 正在为时间段 3700-3744 生成可视化
2025-04-15 23:30:00,146 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-04-15 23:30:00,146 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:00,147 - DEBUG - 边统计: 正常边 152 条, 异常边 120 条
2025-04-15 23:30:00,147 - INFO - 时间段 3700-3744 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 23:30:00,231 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\seg_7_3700_3744.png
2025-04-15 23:30:00,311 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-04-15 23:30:00,311 - INFO - 正在从 ./visual/use_topkFalse\omi\strict_deviation\omi-10 中的图像创建GIF
2025-04-15 23:30:00,534 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\omi-10.gif
2025-04-15 23:30:00,535 - INFO - 
==================================================
2025-04-15 23:30:00,535 - INFO - 开始数据集可视化: omi-11
2025-04-15 23:30:00,535 - INFO - 使用参数: 评分模式=strict_deviation, top_k=None, 阈值=1.5
2025-04-15 23:30:00,535 - INFO - ==================================================

2025-04-15 23:30:00,535 - INFO - 正在加载数据集 omi-11 的数据
2025-04-15 23:30:00,536 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:30:00,536 - INFO - 正在计算边缘统计量...
2025-04-15 23:30:02,546 - INFO - 已计算 153 条边的统计量
2025-04-15 23:30:02,546 - INFO - 为每个节点使用所有邻居
2025-04-15 23:30:02,547 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\strict_deviation\omi-11
2025-04-15 23:30:02,547 - INFO - 在数据集中发现 9 个异常时间段
2025-04-15 23:30:02,548 - INFO - 
正在处理时间段 1/9: 738-755
2025-04-15 23:30:02,548 - INFO - 该时间段的真实异常节点: {2}
2025-04-15 23:30:02,548 - INFO - 正在计算异常分数...
2025-04-15 23:30:02,556 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:02,556 - INFO - 正在为时间段 738-755 生成可视化
2025-04-15 23:30:02,556 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-04-15 23:30:02,556 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:02,557 - DEBUG - 边统计: 正常边 170 条, 异常边 70 条
2025-04-15 23:30:02,557 - INFO - 时间段 738-755 的节点检测统计: 真阳性=0, 假阳性=16, 假阴性=1, 正常节点=2
2025-04-15 23:30:02,640 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_0_738_755.png
2025-04-15 23:30:02,729 - INFO - 成功保存时间段 738-755 的可视化结果
2025-04-15 23:30:02,731 - INFO - 
正在处理时间段 2/9: 757-815
2025-04-15 23:30:02,731 - INFO - 该时间段的真实异常节点: set()
2025-04-15 23:30:02,731 - INFO - 正在计算异常分数...
2025-04-15 23:30:02,766 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:02,766 - INFO - 正在为时间段 757-815 生成可视化
2025-04-15 23:30:02,767 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-04-15 23:30:02,767 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:02,767 - DEBUG - 边统计: 正常边 266 条, 异常边 6 条
2025-04-15 23:30:02,767 - INFO - 时间段 757-815 的节点检测统计: 真阳性=0, 假阳性=17, 假阴性=0, 正常节点=2
2025-04-15 23:30:02,856 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_1_757_815.png
2025-04-15 23:30:02,943 - INFO - 成功保存时间段 757-815 的可视化结果
2025-04-15 23:30:02,944 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-04-15 23:30:02,944 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-04-15 23:30:02,944 - INFO - 正在计算异常分数...
2025-04-15 23:30:02,948 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:02,948 - INFO - 正在为时间段 1366-1375 生成可视化
2025-04-15 23:30:02,948 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-04-15 23:30:02,948 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:02,949 - DEBUG - 边统计: 正常边 102 条, 异常边 170 条
2025-04-15 23:30:02,949 - INFO - 时间段 1366-1375 的节点检测统计: 真阳性=5, 假阳性=12, 假阴性=0, 正常节点=2
2025-04-15 23:30:03,031 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_2_1366_1375.png
2025-04-15 23:30:03,111 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-04-15 23:30:03,111 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-04-15 23:30:03,112 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 23:30:03,112 - INFO - 正在计算异常分数...
2025-04-15 23:30:03,120 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:03,120 - INFO - 正在为时间段 2301-2314 生成可视化
2025-04-15 23:30:03,120 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-04-15 23:30:03,120 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:30:03,120 - DEBUG - 边统计: 正常边 144 条, 异常边 128 条
2025-04-15 23:30:03,120 - INFO - 时间段 2301-2314 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 23:30:03,203 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_3_2301_2314.png
2025-04-15 23:30:03,287 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-04-15 23:30:03,287 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-04-15 23:30:03,287 - INFO - 该时间段的真实异常节点: {19}
2025-04-15 23:30:03,287 - INFO - 正在计算异常分数...
2025-04-15 23:30:03,294 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:30:03,294 - INFO - 正在为时间段 2365-2381 生成可视化
2025-04-15 23:30:03,294 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-04-15 23:30:03,294 - DEBUG - 创建包含 19 个节点的图结构
