2025-05-07 15:46:50,984 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_topk', visual_dir='./visual/machine/neighbor_topk', num_workers=36, gif_duration=500)
2025-05-07 15:46:50,984 - INFO - 当前评分模式: ['mean_ratio']
2025-05-07 15:46:50,984 - INFO - 
==================================================
2025-05-07 15:46:50,984 - INFO - 开始执行网格搜索...
2025-05-07 15:46:50,994 - INFO - [machine-1-1] Starting grid search...
2025-05-07 15:47:38,492 - INFO - [machine-1-1.txt] mode=mean_ratio, topk=1, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 15:55:16,096 - INFO - [machine-2-7.txt] mode=mean_ratio, topk=8, threshold=6.5, P=0.2461, R=0.5465, F1=0.3394
2025-05-07 15:55:16,096 - INFO - [machine-2-7.txt] mode=mean_ratio, topk=8, threshold=7.0, P=0.2474, R=0.5465, F1=0.3406
2025-05-07 15:55:20,025 - INFO - [machine-2-7.txt] mode=mean_ratio, topk=9, threshold=0.0, P=0.2155, R=0.5814, F1=0.3145
2025-05-07 15:55:20,025 - INFO - [machine-2-7.txt] mode=mean_ratio, topk=9, threshold=0.5, P=0.2165, R=0.5814, F1=0.3155
2025-05-07 15:55:20,025 - INFO - [machine-2-7.txt] mode=mean_ratio, topk=9, threshold=1.0, P=0.2174, R=0.5814, F1=0.3165
2025-05-07 15:55:20,025 - INFO - [machine-2-7.txt] mode=mean_ratio, topk=9, threshold=1.5, P=0.2212, R=0.5814, F1=0.3205
2025-05-07 15:55:20,526 - INFO - [machine-2-7.txt] mode=mean_ratio, topk=9, threshold=2.0, P=0.2262, R=0.5814, F1=0.3257
2025-05-07 15:55:20,527 - INFO - [machine-2-7.txt] mode=mean_ratio, topk=9, threshold=2.5, P=0.2283, R=0.5814, F1=0.3279
2025-05-07 15:55:20,527 - INFO - [machine-2-7.txt] mode=mean_ratio, topk=9, threshold=3.0, P=0.2304, R=0.5814, F1=0.3300
2025-05-07 15:55:25,042 - INFO - [machine-2-7.txt] mode=mean_ratio, topk=9, threshold=3.5, P=0.2326, R=0.5814, F1=0.3322
2025-05-07 15:55:25,112 - INFO - [machine-2-7.txt] mode=mean_ratio, topk=9, threshold=4.0, P=0.2358, R=0.5814, F1=0.3356
2025-05-07 15:55:25,112 - INFO - [machine-2-7.txt] mode=mean_ratio, topk=9, threshold=4.5, P=0.2322, R=0.5698, F1=0.3300
2025-05-07 15:55:25,112 - INFO - [machine-2-7.txt] mode=mean_ratio, topk=9, threshold=5.0, P=0.2333, R=0.5698, F1=0.3311
2025-05-07 15:55:27,506 - INFO - [machine-2-7.txt] mode=mean_ratio, topk=9, threshold=5.5, P=0.2297, R=0.5581, F1=0.3254
2025-05-07 15:55:27,982 - INFO - [machine-2-7.txt] mode=mean_ratio, topk=9, threshold=6.0, P=0.2308, R=0.5581, F1=0.3265
2025-05-07 15:55:27,983 - INFO - [machine-2-7.txt] mode=mean_ratio, topk=9, threshold=6.5, P=0.2353, R=0.5581, F1=0.3310
2025-05-07 15:55:27,983 - INFO - [machine-2-7.txt] mode=mean_ratio, topk=9, threshold=7.0, P=0.2365, R=0.5581, F1=0.3322
2025-05-07 15:55:28,087 - INFO - [machine-3-6] Starting grid search...
2025-05-07 15:56:28,266 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=1, threshold=0.0, P=0.3011, R=0.9130, F1=0.4528
2025-05-07 15:56:28,267 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=1, threshold=0.5, P=0.3022, R=0.9130, F1=0.4541
2025-05-07 15:56:28,267 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=1, threshold=1.0, P=0.3032, R=0.9130, F1=0.4553
2025-05-07 15:56:36,625 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=1, threshold=1.5, P=0.3032, R=0.9130, F1=0.4553
2025-05-07 15:56:36,626 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=1, threshold=2.0, P=0.3055, R=0.9130, F1=0.4578
2025-05-07 15:56:36,626 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=1, threshold=2.5, P=0.3063, R=0.9022, F1=0.4573
2025-05-07 15:56:36,626 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=1, threshold=3.0, P=0.3074, R=0.9022, F1=0.4586
2025-05-07 15:56:36,626 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=1, threshold=3.5, P=0.3060, R=0.8913, F1=0.4556
2025-05-07 15:56:36,626 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=1, threshold=4.0, P=0.3071, R=0.8913, F1=0.4568
2025-05-07 15:56:36,626 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=1, threshold=4.5, P=0.3094, R=0.8913, F1=0.4594
2025-05-07 15:56:36,626 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=1, threshold=5.0, P=0.3094, R=0.8913, F1=0.4594
2025-05-07 15:56:36,626 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=1, threshold=5.5, P=0.3042, R=0.8696, F1=0.4507
2025-05-07 15:56:36,626 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=1, threshold=6.0, P=0.2962, R=0.8370, F1=0.4375
2025-05-07 15:56:36,627 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=1, threshold=6.5, P=0.2962, R=0.8370, F1=0.4375
2025-05-07 15:56:36,627 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=1, threshold=7.0, P=0.2984, R=0.8370, F1=0.4400
2025-05-07 15:56:36,627 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=2, threshold=0.0, P=0.2937, R=0.9130, F1=0.4444
2025-05-07 15:56:36,627 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=2, threshold=0.5, P=0.2937, R=0.9130, F1=0.4444
2025-05-07 15:56:37,921 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=2, threshold=1.0, P=0.2958, R=0.9130, F1=0.4468
2025-05-07 15:56:37,921 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=2, threshold=1.5, P=0.2958, R=0.9130, F1=0.4468
2025-05-07 15:56:37,921 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=2, threshold=2.0, P=0.2968, R=0.9130, F1=0.4480
2025-05-07 15:56:37,921 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=2, threshold=2.5, P=0.3000, R=0.9130, F1=0.4516
2025-05-07 15:56:37,921 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=2, threshold=3.0, P=0.3011, R=0.9130, F1=0.4528
2025-05-07 15:56:37,921 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=2, threshold=3.5, P=0.2986, R=0.9022, F1=0.4486
2025-05-07 15:56:37,921 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=2, threshold=4.0, P=0.2996, R=0.9022, F1=0.4499
2025-05-07 15:56:37,922 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=2, threshold=4.5, P=0.3018, R=0.9022, F1=0.4523
2025-05-07 15:56:37,922 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=2, threshold=5.0, P=0.3018, R=0.9022, F1=0.4523
2025-05-07 15:56:37,922 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=2, threshold=5.5, P=0.3018, R=0.9022, F1=0.4523
2025-05-07 15:56:37,922 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=2, threshold=6.0, P=0.3018, R=0.9022, F1=0.4523
2025-05-07 15:56:37,922 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=2, threshold=6.5, P=0.3029, R=0.9022, F1=0.4536
2025-05-07 15:56:37,922 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=2, threshold=7.0, P=0.3074, R=0.9022, F1=0.4586
2025-05-07 15:56:37,922 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=3, threshold=0.0, P=0.2927, R=0.9130, F1=0.4433
2025-05-07 15:56:37,922 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=3, threshold=0.5, P=0.2927, R=0.9130, F1=0.4433
2025-05-07 15:56:37,922 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=3, threshold=1.0, P=0.2947, R=0.9130, F1=0.4456
2025-05-07 15:56:37,922 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=3, threshold=1.5, P=0.2947, R=0.9130, F1=0.4456
2025-05-07 15:56:37,922 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=3, threshold=2.0, P=0.2958, R=0.9130, F1=0.4468
2025-05-07 15:56:38,821 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=3, threshold=2.5, P=0.2979, R=0.9130, F1=0.4492
2025-05-07 15:56:45,071 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=3, threshold=3.0, P=0.2989, R=0.9130, F1=0.4504
2025-05-07 15:56:46,052 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=3, threshold=3.5, P=0.3000, R=0.9130, F1=0.4516
2025-05-07 15:56:46,053 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=3, threshold=4.0, P=0.3011, R=0.9130, F1=0.4528
2025-05-07 15:57:03,085 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=3, threshold=4.5, P=0.3032, R=0.9130, F1=0.4553
2025-05-07 15:57:13,398 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=3, threshold=5.0, P=0.3032, R=0.9130, F1=0.4553
2025-05-07 15:57:13,399 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=3, threshold=5.5, P=0.3032, R=0.9130, F1=0.4553
2025-05-07 15:57:13,399 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=3, threshold=6.0, P=0.3032, R=0.9130, F1=0.4553
2025-05-07 15:57:30,528 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=3, threshold=6.5, P=0.3043, R=0.9130, F1=0.4565
2025-05-07 15:57:30,528 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=3, threshold=7.0, P=0.3077, R=0.9130, F1=0.4603
2025-05-07 15:57:30,528 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=4, threshold=0.0, P=0.2877, R=0.9130, F1=0.4375
2025-05-07 15:57:30,528 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=4, threshold=0.5, P=0.2877, R=0.9130, F1=0.4375
2025-05-07 15:57:30,528 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=4, threshold=1.0, P=0.2887, R=0.9130, F1=0.4386
2025-05-07 15:57:32,845 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=4, threshold=1.5, P=0.2887, R=0.9130, F1=0.4386
2025-05-07 15:57:32,845 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=4, threshold=2.0, P=0.2887, R=0.9130, F1=0.4386
2025-05-07 15:57:32,845 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=4, threshold=2.5, P=0.2897, R=0.9130, F1=0.4398
2025-05-07 15:57:32,845 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=4, threshold=3.0, P=0.2897, R=0.9130, F1=0.4398
2025-05-07 15:57:32,846 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=4, threshold=3.5, P=0.2897, R=0.9130, F1=0.4398
2025-05-07 15:57:32,846 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=4, threshold=4.0, P=0.2907, R=0.9130, F1=0.4409
2025-05-07 15:57:32,846 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=4, threshold=4.5, P=0.2917, R=0.9130, F1=0.4421
2025-05-07 15:57:32,846 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=4, threshold=5.0, P=0.2917, R=0.9130, F1=0.4421
2025-05-07 15:57:32,846 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=4, threshold=5.5, P=0.2917, R=0.9130, F1=0.4421
2025-05-07 15:57:32,846 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=4, threshold=6.0, P=0.2917, R=0.9130, F1=0.4421
2025-05-07 15:57:32,846 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=4, threshold=6.5, P=0.2937, R=0.9130, F1=0.4444
2025-05-07 15:57:32,846 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=4, threshold=7.0, P=0.2958, R=0.9130, F1=0.4468
2025-05-07 15:57:38,214 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=5, threshold=0.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:57:38,215 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=5, threshold=0.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:57:38,215 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=5, threshold=1.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:57:38,215 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=5, threshold=1.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:57:38,215 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=5, threshold=2.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:57:38,215 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=5, threshold=2.5, P=0.2877, R=0.9130, F1=0.4375
2025-05-07 15:57:38,215 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=5, threshold=3.0, P=0.2877, R=0.9130, F1=0.4375
2025-05-07 15:57:38,215 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=5, threshold=3.5, P=0.2877, R=0.9130, F1=0.4375
2025-05-07 15:57:38,215 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=5, threshold=4.0, P=0.2877, R=0.9130, F1=0.4375
2025-05-07 15:57:38,215 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=5, threshold=4.5, P=0.2887, R=0.9130, F1=0.4386
2025-05-07 15:57:38,216 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=5, threshold=5.0, P=0.2887, R=0.9130, F1=0.4386
2025-05-07 15:57:38,216 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=5, threshold=5.5, P=0.2887, R=0.9130, F1=0.4386
2025-05-07 15:57:38,216 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=5, threshold=6.0, P=0.2887, R=0.9130, F1=0.4386
2025-05-07 15:57:38,216 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=5, threshold=6.5, P=0.2897, R=0.9130, F1=0.4398
2025-05-07 15:57:38,216 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=5, threshold=7.0, P=0.2917, R=0.9130, F1=0.4421
2025-05-07 15:58:03,487 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=6, threshold=0.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:03,488 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=6, threshold=0.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:03,488 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=6, threshold=1.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:03,488 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=6, threshold=1.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:16,974 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=6, threshold=2.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:16,975 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=6, threshold=2.5, P=0.2877, R=0.9130, F1=0.4375
2025-05-07 15:58:16,975 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=6, threshold=3.0, P=0.2877, R=0.9130, F1=0.4375
2025-05-07 15:58:16,975 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=6, threshold=3.5, P=0.2877, R=0.9130, F1=0.4375
2025-05-07 15:58:16,975 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=6, threshold=4.0, P=0.2877, R=0.9130, F1=0.4375
2025-05-07 15:58:16,975 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=6, threshold=4.5, P=0.2887, R=0.9130, F1=0.4386
2025-05-07 15:58:16,975 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=6, threshold=5.0, P=0.2887, R=0.9130, F1=0.4386
2025-05-07 15:58:16,975 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=6, threshold=5.5, P=0.2887, R=0.9130, F1=0.4386
2025-05-07 15:58:16,975 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=6, threshold=6.0, P=0.2887, R=0.9130, F1=0.4386
2025-05-07 15:58:16,975 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=6, threshold=6.5, P=0.2897, R=0.9130, F1=0.4398
2025-05-07 15:58:16,975 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=6, threshold=7.0, P=0.2907, R=0.9130, F1=0.4409
2025-05-07 15:58:16,976 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=7, threshold=0.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:16,976 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=7, threshold=0.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:17,253 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=7, threshold=1.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:17,253 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=7, threshold=1.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:17,253 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=7, threshold=2.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:17,253 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=7, threshold=2.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:17,254 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=7, threshold=3.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:17,254 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=7, threshold=3.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:17,254 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=7, threshold=4.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:17,254 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=7, threshold=4.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:17,254 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=7, threshold=5.0, P=0.2877, R=0.9130, F1=0.4375
2025-05-07 15:58:17,405 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=7, threshold=5.5, P=0.2877, R=0.9130, F1=0.4375
2025-05-07 15:58:21,548 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=7, threshold=6.0, P=0.2877, R=0.9130, F1=0.4375
2025-05-07 15:58:21,548 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=7, threshold=6.5, P=0.2877, R=0.9130, F1=0.4375
2025-05-07 15:58:22,297 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=7, threshold=7.0, P=0.2877, R=0.9130, F1=0.4375
2025-05-07 15:58:22,298 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=8, threshold=0.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:24,672 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=8, threshold=0.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:24,673 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=8, threshold=1.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:24,673 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=8, threshold=1.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:29,179 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=8, threshold=2.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:29,840 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=8, threshold=2.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:29,840 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=8, threshold=3.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:29,840 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=8, threshold=3.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:32,377 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=8, threshold=4.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:36,623 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=8, threshold=4.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:36,624 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=8, threshold=5.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:36,624 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=8, threshold=5.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:39,141 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=8, threshold=6.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:43,608 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=8, threshold=6.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:43,609 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=8, threshold=7.0, P=0.2877, R=0.9130, F1=0.4375
2025-05-07 15:58:43,609 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=9, threshold=0.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:43,609 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=9, threshold=0.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:46,675 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=9, threshold=1.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:46,675 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=9, threshold=1.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:50,442 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=9, threshold=2.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:50,443 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=9, threshold=2.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:50,443 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=9, threshold=3.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:50,443 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=9, threshold=3.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:50,443 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=9, threshold=4.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:51,611 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=9, threshold=4.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:52,152 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=9, threshold=5.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:54,389 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=9, threshold=5.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:54,390 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=9, threshold=6.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:55,254 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=9, threshold=6.5, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:55,255 - INFO - [machine-3-6.txt] mode=mean_ratio, topk=9, threshold=7.0, P=0.2867, R=0.9130, F1=0.4364
2025-05-07 15:58:55,400 - INFO - [machine-3-3] Starting grid search...
2025-05-07 15:59:47,962 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=1, threshold=0.0, P=0.1944, R=0.2530, F1=0.2199
2025-05-07 15:59:47,963 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=1, threshold=0.5, P=0.1884, R=0.2349, F1=0.2091
2025-05-07 15:59:51,399 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=1, threshold=1.0, P=0.1795, R=0.2108, F1=0.1939
2025-05-07 15:59:51,399 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=1, threshold=1.5, P=0.1838, R=0.2048, F1=0.1937
2025-05-07 15:59:51,400 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=1, threshold=2.0, P=0.1886, R=0.1988, F1=0.1935
2025-05-07 15:59:51,400 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=1, threshold=2.5, P=0.1939, R=0.1928, F1=0.1934
2025-05-07 15:59:51,400 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=1, threshold=3.0, P=0.2025, R=0.1928, F1=0.1975
2025-05-07 15:59:51,400 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=1, threshold=3.5, P=0.2133, R=0.1928, F1=0.2025
2025-05-07 15:59:51,400 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=1, threshold=4.0, P=0.1986, R=0.1747, F1=0.1859
2025-05-07 15:59:51,400 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=1, threshold=4.5, P=0.2148, R=0.1747, F1=0.1927
2025-05-07 15:59:51,400 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=1, threshold=5.0, P=0.2126, R=0.1627, F1=0.1843
2025-05-07 15:59:51,400 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=1, threshold=5.5, P=0.2131, R=0.1566, F1=0.1806
2025-05-07 15:59:51,400 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=1, threshold=6.0, P=0.2119, R=0.1506, F1=0.1761
2025-05-07 15:59:51,400 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=1, threshold=6.5, P=0.1818, R=0.1205, F1=0.1449
2025-05-07 15:59:51,401 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=1, threshold=7.0, P=0.1810, R=0.1145, F1=0.1402
2025-05-07 15:59:51,401 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=2, threshold=0.0, P=0.2118, R=0.3253, F1=0.2565
2025-05-07 15:59:51,401 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=2, threshold=0.5, P=0.2146, R=0.3193, F1=0.2567
2025-05-07 15:59:51,401 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=2, threshold=1.0, P=0.2176, R=0.3133, F1=0.2568
2025-05-07 15:59:51,401 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=2, threshold=1.5, P=0.2189, R=0.3072, F1=0.2556
2025-05-07 15:59:51,401 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=2, threshold=2.0, P=0.2212, R=0.3012, F1=0.2551
2025-05-07 15:59:53,066 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=2, threshold=2.5, P=0.2248, R=0.2952, F1=0.2552
2025-05-07 15:59:53,067 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=2, threshold=3.0, P=0.2153, R=0.2711, F1=0.2400
2025-05-07 15:59:53,067 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=2, threshold=3.5, P=0.2250, R=0.2711, F1=0.2459
2025-05-07 15:59:53,067 - INFO - [machine-3-3.txt] mode=mean_ratio, topk=2, threshold=4.0, P=0.2194, R=0.2590, F1=0.2376
