2025-05-07 11:33:56,908 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 11:33:56,908 - INFO - 当前评分模式: ['mean_ratio']
2025-05-07 11:33:56,908 - INFO - 
==================================================
2025-05-07 11:33:56,908 - INFO - 开始执行网格搜索...
2025-05-07 11:33:56,909 - INFO - [omi-12] Starting grid search...
2025-05-07 11:33:59,768 - INFO - [omi-12.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 11:34:57,892 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.3, threshold=1.0, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:34:57,892 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.3, threshold=1.5, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:34:57,892 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.3, threshold=2.0, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:34:57,892 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.3, threshold=2.5, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:34:57,892 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.3, threshold=3.0, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:34:57,892 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.3, threshold=3.5, P=0.4653, R=0.9592, F1=0.6267
2025-05-07 11:34:57,892 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.3, threshold=4.0, P=0.4653, R=0.9592, F1=0.6267
2025-05-07 11:34:57,893 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.3, threshold=4.5, P=0.4700, R=0.9592, F1=0.6309
2025-05-07 11:34:57,893 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.3, threshold=5.0, P=0.4646, R=0.9388, F1=0.6216
2025-05-07 11:34:57,893 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.3, threshold=5.5, P=0.4639, R=0.9184, F1=0.6164
2025-05-07 11:34:57,893 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.3, threshold=6.0, P=0.4583, R=0.8980, F1=0.6069
2025-05-07 11:34:57,893 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.3, threshold=6.5, P=0.4583, R=0.8980, F1=0.6069
2025-05-07 11:34:57,893 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.3, threshold=7.0, P=0.4583, R=0.8980, F1=0.6069
2025-05-07 11:34:57,893 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-05-07 11:34:57,893 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.5, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:34:57,893 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.0, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:34:57,893 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:34:57,893 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:34:57,893 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:34:57,948 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.0, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:34:57,948 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.5, P=0.4653, R=0.9592, F1=0.6267
2025-05-07 11:34:57,948 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=0.4653, R=0.9592, F1=0.6267
2025-05-07 11:34:57,948 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=0.4700, R=0.9592, F1=0.6309
2025-05-07 11:34:57,948 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=0.4646, R=0.9388, F1=0.6216
2025-05-07 11:34:58,525 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=0.4639, R=0.9184, F1=0.6164
2025-05-07 11:34:58,705 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=0.4583, R=0.8980, F1=0.6069
2025-05-07 11:34:58,705 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.5, P=0.4583, R=0.8980, F1=0.6069
2025-05-07 11:34:58,721 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=7.0, P=0.4583, R=0.8980, F1=0.6069
2025-05-07 11:35:00,176 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-05-07 11:35:00,176 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.5, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:35:00,176 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.0, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:35:00,177 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:35:00,177 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:35:00,178 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:35:00,300 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.0, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:35:00,300 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.5, P=0.4653, R=0.9592, F1=0.6267
2025-05-07 11:35:00,300 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=0.4653, R=0.9592, F1=0.6267
2025-05-07 11:35:00,586 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=0.4700, R=0.9592, F1=0.6309
2025-05-07 11:35:00,586 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=0.4646, R=0.9388, F1=0.6216
2025-05-07 11:35:00,586 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=0.4639, R=0.9184, F1=0.6164
2025-05-07 11:35:00,587 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=0.4583, R=0.8980, F1=0.6069
2025-05-07 11:35:00,587 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.5, P=0.4583, R=0.8980, F1=0.6069
2025-05-07 11:35:00,588 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=7.0, P=0.4583, R=0.8980, F1=0.6069
2025-05-07 11:35:00,588 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-05-07 11:35:01,461 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.5, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:35:01,461 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.0, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:35:01,461 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:35:01,461 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:35:01,463 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:35:01,463 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.0, P=0.4706, R=0.9796, F1=0.6358
2025-05-07 11:35:01,463 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.5, P=0.4653, R=0.9592, F1=0.6267
2025-05-07 11:35:01,463 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=0.4653, R=0.9592, F1=0.6267
2025-05-07 11:35:01,463 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=0.4700, R=0.9592, F1=0.6309
2025-05-07 11:35:01,463 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=0.4646, R=0.9388, F1=0.6216
2025-05-07 11:35:01,463 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=0.4639, R=0.9184, F1=0.6164
2025-05-07 11:35:01,463 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=0.4583, R=0.8980, F1=0.6069
2025-05-07 11:35:01,568 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.5, P=0.4583, R=0.8980, F1=0.6069
2025-05-07 11:35:01,570 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.4, threshold=7.0, P=0.4583, R=0.8980, F1=0.6069
2025-05-07 11:35:01,662 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.5, threshold=0.0, P=0.4884, R=0.8571, F1=0.6222
2025-05-07 11:35:01,757 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.5, threshold=0.5, P=0.4824, R=0.8367, F1=0.6119
2025-05-07 11:35:01,857 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.5, threshold=1.0, P=0.4762, R=0.8163, F1=0.6015
2025-05-07 11:35:02,169 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.5, threshold=1.5, P=0.4819, R=0.8163, F1=0.6061
2025-05-07 11:35:02,454 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.5, threshold=2.0, P=0.5128, R=0.8163, F1=0.6299
2025-05-07 11:35:03,066 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.5, threshold=2.5, P=0.5200, R=0.7959, F1=0.6290
2025-05-07 11:35:03,066 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.5, threshold=3.0, P=0.5135, R=0.7755, F1=0.6179
2025-05-07 11:35:03,066 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.5, threshold=3.5, P=0.5000, R=0.7347, F1=0.5950
2025-05-07 11:35:03,068 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.5, threshold=4.0, P=0.5000, R=0.7347, F1=0.5950
2025-05-07 11:35:03,171 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.5, threshold=4.5, P=0.5070, R=0.7347, F1=0.6000
2025-05-07 11:35:03,172 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.5, threshold=5.0, P=0.4853, R=0.6735, F1=0.5641
2025-05-07 11:35:03,209 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.5, threshold=5.5, P=0.4848, R=0.6531, F1=0.5565
2025-05-07 11:35:03,441 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.5, threshold=6.0, P=0.4688, R=0.6122, F1=0.5310
2025-05-07 11:35:03,610 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.5, threshold=6.5, P=0.4688, R=0.6122, F1=0.5310
2025-05-07 11:35:03,735 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.5, threshold=7.0, P=0.4688, R=0.6122, F1=0.5310
2025-05-07 11:35:03,822 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=0.4868, R=0.7551, F1=0.5920
2025-05-07 11:35:04,291 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=0.4795, R=0.7143, F1=0.5738
2025-05-07 11:35:04,293 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=0.4722, R=0.6939, F1=0.5620
2025-05-07 11:35:04,293 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=0.4857, R=0.6939, F1=0.5714
2025-05-07 11:35:04,293 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=0.5231, R=0.6939, F1=0.5965
2025-05-07 11:35:06,188 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=0.5323, R=0.6735, F1=0.5946
2025-05-07 11:35:06,189 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=0.5085, R=0.6122, F1=0.5556
2025-05-07 11:35:06,410 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=0.5000, R=0.5714, F1=0.5333
2025-05-07 11:35:06,410 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=0.5091, R=0.5714, F1=0.5385
2025-05-07 11:35:06,410 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=0.5091, R=0.5714, F1=0.5385
2025-05-07 11:35:06,410 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=0.4808, R=0.5102, F1=0.4950
2025-05-07 11:35:06,410 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=0.4808, R=0.5102, F1=0.4950
2025-05-07 11:35:06,410 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=0.4808, R=0.5102, F1=0.4950
2025-05-07 11:35:06,410 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=0.5000, R=0.5102, F1=0.5051
2025-05-07 11:35:06,411 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=0.5102, R=0.5102, F1=0.5102
2025-05-07 11:35:06,411 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=0.4868, R=0.7551, F1=0.5920
2025-05-07 11:35:06,411 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=0.4795, R=0.7143, F1=0.5738
2025-05-07 11:35:06,411 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=0.4722, R=0.6939, F1=0.5620
2025-05-07 11:35:06,411 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=0.4857, R=0.6939, F1=0.5714
2025-05-07 11:35:06,411 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=0.5231, R=0.6939, F1=0.5965
2025-05-07 11:35:06,411 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=0.5323, R=0.6735, F1=0.5946
2025-05-07 11:35:06,411 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=0.5085, R=0.6122, F1=0.5556
2025-05-07 11:35:06,411 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=0.5000, R=0.5714, F1=0.5333
2025-05-07 11:35:06,411 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=0.5091, R=0.5714, F1=0.5385
2025-05-07 11:35:06,411 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=0.5091, R=0.5714, F1=0.5385
2025-05-07 11:35:06,411 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=0.4808, R=0.5102, F1=0.4950
2025-05-07 11:35:06,411 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=0.4808, R=0.5102, F1=0.4950
2025-05-07 11:35:06,411 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=0.4808, R=0.5102, F1=0.4950
2025-05-07 11:35:06,525 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=0.5000, R=0.5102, F1=0.5051
2025-05-07 11:35:06,664 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=0.5102, R=0.5102, F1=0.5102
2025-05-07 11:35:06,682 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=0.4868, R=0.7551, F1=0.5920
2025-05-07 11:35:06,921 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=0.4795, R=0.7143, F1=0.5738
2025-05-07 11:35:06,921 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=0.4722, R=0.6939, F1=0.5620
2025-05-07 11:35:07,045 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=0.4857, R=0.6939, F1=0.5714
2025-05-07 11:35:07,215 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=0.5231, R=0.6939, F1=0.5965
2025-05-07 11:35:07,291 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=0.5323, R=0.6735, F1=0.5946
2025-05-07 11:35:07,443 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=0.5085, R=0.6122, F1=0.5556
2025-05-07 11:35:07,533 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=0.5000, R=0.5714, F1=0.5333
2025-05-07 11:35:07,587 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=0.5091, R=0.5714, F1=0.5385
2025-05-07 11:35:07,600 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=0.5091, R=0.5714, F1=0.5385
2025-05-07 11:35:07,753 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=0.4808, R=0.5102, F1=0.4950
2025-05-07 11:35:07,922 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=0.4808, R=0.5102, F1=0.4950
2025-05-07 11:35:08,285 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=0.4808, R=0.5102, F1=0.4950
2025-05-07 11:35:08,285 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=0.5000, R=0.5102, F1=0.5051
2025-05-07 11:35:08,543 - INFO - [omi-5.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=0.5102, R=0.5102, F1=0.5102
2025-05-07 11:35:08,620 - INFO - [omi-6] Starting grid search...
2025-05-07 11:35:12,336 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,243 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,244 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,245 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,245 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,245 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,245 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,246 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,246 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=4.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,246 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=4.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,272 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=5.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,272 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=5.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,343 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=6.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,344 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=6.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,344 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=7.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,345 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,345 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,345 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,351 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,352 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,352 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,352 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,352 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,352 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=4.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,352 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=4.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,352 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=5.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,481 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=5.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,481 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=6.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,523 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=6.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,523 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.0, threshold=7.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,523 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.1, threshold=0.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,523 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.1, threshold=0.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,523 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.1, threshold=1.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,523 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.1, threshold=1.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,524 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.1, threshold=2.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,524 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.1, threshold=2.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,855 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.1, threshold=3.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:15,963 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.1, threshold=3.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:16,179 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.1, threshold=4.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:16,179 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.1, threshold=4.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:16,179 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.1, threshold=5.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:16,291 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.1, threshold=5.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:16,291 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.1, threshold=6.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:16,291 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.1, threshold=6.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:16,292 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.1, threshold=7.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:16,293 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:17,828 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.5, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:17,828 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.0, P=0.2606, R=0.9773, F1=0.4115
2025-05-07 11:35:17,829 - INFO - [omi-6.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.5, P=0.2606, R=0.9773, F1=0.4115
