2025-04-18 13:38:54,932 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-18 13:38:54,932 - INFO - 当前评分模式: ['mean_ratio']
2025-04-18 13:38:54,933 - INFO - 
==================================================
2025-04-18 13:38:54,933 - INFO - 开始执行网格搜索...
2025-04-18 13:38:54,934 - INFO - [omi-12] Starting grid search...
2025-04-18 13:38:57,802 - INFO - [omi-12.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:40:42,633 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:42,633 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:43,328 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:43,328 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:43,329 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:43,329 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,281 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,282 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,305 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,332 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,343 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,420 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,420 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,560 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,568 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,597 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,620 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,629 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,629 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,629 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,629 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,629 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,629 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,629 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:44,629 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,071 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,072 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,073 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,073 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,073 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,073 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,073 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,073 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,073 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,074 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,074 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,074 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,074 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,074 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,098 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,479 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,480 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,481 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,482 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:45,761 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:47,170 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:47,170 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:47,170 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:47,171 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:47,171 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:47,172 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:47,172 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:47,172 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:47,172 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:47,172 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:47,172 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:47,173 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:47,259 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:47,260 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:47,317 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:47,373 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:47,841 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:48,028 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:49,557 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:49,558 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:49,559 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:49,559 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:49,559 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,560 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,560 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,560 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,561 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,561 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,771 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,772 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,772 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,773 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,773 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,773 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,773 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,773 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,773 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,773 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,774 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,774 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,774 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:50,774 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:52,146 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:52,147 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:52,147 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:52,148 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:52,148 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:52,148 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:52,148 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:52,149 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:52,149 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:52,149 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:40:52,149 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.5, threshold=0.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:40:52,149 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.5, threshold=0.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:40:52,827 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.5, threshold=1.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:40:53,120 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.5, threshold=1.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:40:53,121 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.5, threshold=2.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:40:53,123 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.5, threshold=2.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:40:53,123 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.5, threshold=3.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:40:53,123 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.5, threshold=3.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:40:53,123 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.5, threshold=4.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:40:53,123 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.5, threshold=4.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:40:53,123 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.5, threshold=5.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:40:53,123 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.5, threshold=5.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:40:53,123 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.5, threshold=6.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:40:53,123 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.5, threshold=6.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:40:53,123 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.5, threshold=7.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:40:53,124 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:53,124 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:53,124 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:53,124 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:53,124 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:53,124 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:53,124 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:53,310 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:53,311 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:53,515 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:53,515 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:53,763 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:53,764 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:53,955 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,650 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,651 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,651 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,651 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,651 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,651 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,651 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,651 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,652 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,652 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,652 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,652 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,652 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,652 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,652 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,652 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,652 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,652 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,652 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,652 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,760 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,898 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,976 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:55,991 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:56,179 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:56,356 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:56,356 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:56,356 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:56,442 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:56,442 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:56,475 - INFO - [omi-7.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:40:56,531 - INFO - [omi-9] Starting grid search...
2025-04-18 13:41:00,139 - INFO - [omi-9.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:41:00,290 - INFO - [omi-9.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:41:02,906 - INFO - [omi-9.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:41:02,907 - INFO - [omi-9.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:41:02,907 - INFO - [omi-9.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:41:02,908 - INFO - [omi-9.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:41:02,908 - INFO - [omi-9.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:41:02,908 - INFO - [omi-9.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:41:02,908 - INFO - [omi-9.txt] mode=mean_ratio, corr_threshold=0.0, threshold=4.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:41:02,908 - INFO - [omi-9.txt] mode=mean_ratio, corr_threshold=0.0, threshold=4.5, P=0.4962, R=0.9155, F1=0.6436
