2025-04-18 13:56:59,805 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['robust_zscore'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-18 13:56:59,805 - INFO - 当前评分模式: ['robust_zscore']
2025-04-18 13:56:59,805 - INFO - 
==================================================
2025-04-18 13:56:59,806 - INFO - 开始执行网格搜索...
2025-04-18 13:56:59,808 - INFO - [omi-12] Starting grid search...
2025-04-18 13:57:02,723 - INFO - [omi-12.txt] mode=robust_zscore, corr_threshold=0.0, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:57:36,729 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.4, threshold=0.5, P=0.7395, R=0.9888, F1=0.8462
2025-04-18 13:57:36,729 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.4, threshold=1.0, P=0.7395, R=0.9888, F1=0.8462
2025-04-18 13:57:36,729 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.4, threshold=1.5, P=0.7395, R=0.9888, F1=0.8462
2025-04-18 13:57:36,729 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.4, threshold=2.0, P=0.7395, R=0.9888, F1=0.8462
2025-04-18 13:57:36,729 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.4, threshold=2.5, P=0.7395, R=0.9888, F1=0.8462
2025-04-18 13:57:36,729 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.4, threshold=3.0, P=0.7395, R=0.9888, F1=0.8462
2025-04-18 13:57:36,729 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.4, threshold=3.5, P=0.7395, R=0.9888, F1=0.8462
2025-04-18 13:57:36,729 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.4, threshold=4.0, P=0.7395, R=0.9888, F1=0.8462
2025-04-18 13:57:36,729 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.4, threshold=4.5, P=0.7350, R=0.9663, F1=0.8350
2025-04-18 13:57:36,729 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.4, threshold=5.0, P=0.7350, R=0.9663, F1=0.8350
2025-04-18 13:57:36,729 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.4, threshold=5.5, P=0.7350, R=0.9663, F1=0.8350
2025-04-18 13:57:36,730 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.4, threshold=6.0, P=0.7350, R=0.9663, F1=0.8350
2025-04-18 13:57:36,730 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.4, threshold=6.5, P=0.7350, R=0.9663, F1=0.8350
2025-04-18 13:57:36,730 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.4, threshold=7.0, P=0.7350, R=0.9663, F1=0.8350
2025-04-18 13:57:36,730 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.5, threshold=0.0, P=0.8830, R=0.9326, F1=0.9071
2025-04-18 13:57:38,197 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.5, threshold=0.5, P=0.8830, R=0.9326, F1=0.9071
2025-04-18 13:57:38,198 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.5, threshold=1.0, P=0.8830, R=0.9326, F1=0.9071
2025-04-18 13:57:38,198 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.5, threshold=1.5, P=0.8830, R=0.9326, F1=0.9071
2025-04-18 13:57:38,198 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.5, threshold=2.0, P=0.8830, R=0.9326, F1=0.9071
2025-04-18 13:57:38,199 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.5, threshold=2.5, P=0.8925, R=0.9326, F1=0.9121
2025-04-18 13:57:38,200 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.5, threshold=3.0, P=0.8925, R=0.9326, F1=0.9121
2025-04-18 13:57:39,607 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.5, threshold=3.5, P=0.8925, R=0.9326, F1=0.9121
2025-04-18 13:57:39,608 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.5, threshold=4.0, P=0.8925, R=0.9326, F1=0.9121
2025-04-18 13:57:39,857 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.5, threshold=4.5, P=0.8925, R=0.9326, F1=0.9121
2025-04-18 13:57:39,858 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.5, threshold=5.0, P=0.8925, R=0.9326, F1=0.9121
2025-04-18 13:57:39,858 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.5, threshold=5.5, P=0.8925, R=0.9326, F1=0.9121
2025-04-18 13:57:39,858 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.5, threshold=6.0, P=0.8913, R=0.9213, F1=0.9061
2025-04-18 13:57:39,858 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.5, threshold=6.5, P=0.8913, R=0.9213, F1=0.9061
2025-04-18 13:57:39,858 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.5, threshold=7.0, P=0.8913, R=0.9213, F1=0.9061
2025-04-18 13:57:40,258 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=0.0, P=0.8784, R=0.7303, F1=0.7975
2025-04-18 13:57:40,259 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=0.5, P=0.8784, R=0.7303, F1=0.7975
2025-04-18 13:57:40,259 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=1.0, P=0.8784, R=0.7303, F1=0.7975
2025-04-18 13:57:40,259 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=1.5, P=0.8784, R=0.7303, F1=0.7975
2025-04-18 13:57:40,259 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=2.0, P=0.8784, R=0.7303, F1=0.7975
2025-04-18 13:57:40,259 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=2.5, P=0.8904, R=0.7303, F1=0.8025
2025-04-18 13:57:40,259 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=3.0, P=0.8889, R=0.7191, F1=0.7950
2025-04-18 13:57:40,259 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=3.5, P=0.8889, R=0.7191, F1=0.7950
2025-04-18 13:57:40,259 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=4.0, P=0.8889, R=0.7191, F1=0.7950
2025-04-18 13:57:40,259 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=4.5, P=0.8889, R=0.7191, F1=0.7950
2025-04-18 13:57:40,260 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=5.0, P=0.8769, R=0.6404, F1=0.7403
2025-04-18 13:57:40,260 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=5.5, P=0.8769, R=0.6404, F1=0.7403
2025-04-18 13:57:40,260 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=6.0, P=0.8769, R=0.6404, F1=0.7403
2025-04-18 13:57:40,260 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=6.5, P=0.8769, R=0.6404, F1=0.7403
2025-04-18 13:57:40,260 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=7.0, P=0.8769, R=0.6404, F1=0.7403
2025-04-18 13:57:40,260 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=0.0, P=0.8784, R=0.7303, F1=0.7975
2025-04-18 13:57:40,260 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=0.5, P=0.8784, R=0.7303, F1=0.7975
2025-04-18 13:57:40,260 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=1.0, P=0.8784, R=0.7303, F1=0.7975
2025-04-18 13:57:41,113 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=1.5, P=0.8784, R=0.7303, F1=0.7975
2025-04-18 13:57:41,133 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=2.0, P=0.8784, R=0.7303, F1=0.7975
2025-04-18 13:57:41,133 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=2.5, P=0.8904, R=0.7303, F1=0.8025
2025-04-18 13:57:41,133 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=3.0, P=0.8889, R=0.7191, F1=0.7950
2025-04-18 13:57:41,134 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=3.5, P=0.8889, R=0.7191, F1=0.7950
2025-04-18 13:57:41,134 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=4.0, P=0.8889, R=0.7191, F1=0.7950
2025-04-18 13:57:41,134 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=4.5, P=0.8889, R=0.7191, F1=0.7950
2025-04-18 13:57:41,134 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=5.0, P=0.8769, R=0.6404, F1=0.7403
2025-04-18 13:57:41,134 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=5.5, P=0.8769, R=0.6404, F1=0.7403
2025-04-18 13:57:41,809 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=6.0, P=0.8769, R=0.6404, F1=0.7403
2025-04-18 13:57:41,810 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=6.5, P=0.8769, R=0.6404, F1=0.7403
2025-04-18 13:57:41,810 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=7.0, P=0.8769, R=0.6404, F1=0.7403
2025-04-18 13:57:41,810 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=0.0, P=0.8784, R=0.7303, F1=0.7975
2025-04-18 13:57:41,810 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=0.5, P=0.8784, R=0.7303, F1=0.7975
2025-04-18 13:57:41,810 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=1.0, P=0.8784, R=0.7303, F1=0.7975
2025-04-18 13:57:41,811 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=1.5, P=0.8784, R=0.7303, F1=0.7975
2025-04-18 13:57:42,278 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=2.0, P=0.8784, R=0.7303, F1=0.7975
2025-04-18 13:57:42,279 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=2.5, P=0.8904, R=0.7303, F1=0.8025
2025-04-18 13:57:42,279 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=3.0, P=0.8889, R=0.7191, F1=0.7950
2025-04-18 13:57:42,279 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=3.5, P=0.8889, R=0.7191, F1=0.7950
2025-04-18 13:57:42,279 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=4.0, P=0.8889, R=0.7191, F1=0.7950
2025-04-18 13:57:42,279 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=4.5, P=0.8889, R=0.7191, F1=0.7950
2025-04-18 13:57:42,301 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=5.0, P=0.8769, R=0.6404, F1=0.7403
2025-04-18 13:57:42,302 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=5.5, P=0.8769, R=0.6404, F1=0.7403
2025-04-18 13:57:42,302 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=6.0, P=0.8769, R=0.6404, F1=0.7403
2025-04-18 13:57:42,535 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=6.5, P=0.8769, R=0.6404, F1=0.7403
2025-04-18 13:57:42,536 - INFO - [omi-1.txt] mode=robust_zscore, corr_threshold=0.6, threshold=7.0, P=0.8769, R=0.6404, F1=0.7403
2025-04-18 13:57:42,598 - INFO - [omi-5] Starting grid search...
2025-04-18 13:57:47,333 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:47,335 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=0.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:48,837 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=1.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:49,467 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=1.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:49,468 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=2.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:49,472 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=2.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:49,472 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=3.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:49,524 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=3.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:49,524 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=4.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:49,524 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=4.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:49,524 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=5.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:49,524 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=5.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:49,524 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=6.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:49,524 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=6.5, P=0.4653, R=0.9592, F1=0.6267
2025-04-18 13:57:49,524 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=7.0, P=0.4700, R=0.9592, F1=0.6309
2025-04-18 13:57:49,524 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:49,524 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=0.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:49,598 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=1.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:49,695 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=1.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:49,695 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=2.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:49,696 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=2.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:49,696 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=3.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:49,696 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=3.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:49,696 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=4.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:49,696 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=4.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:49,696 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=5.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:49,696 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=5.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:49,696 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=6.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:49,697 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=6.5, P=0.4653, R=0.9592, F1=0.6267
2025-04-18 13:57:49,697 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.0, threshold=7.0, P=0.4700, R=0.9592, F1=0.6309
2025-04-18 13:57:49,697 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.1, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:49,697 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.1, threshold=0.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:49,697 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.1, threshold=1.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:49,697 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.1, threshold=1.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:49,697 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.1, threshold=2.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:49,697 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.1, threshold=2.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:50,146 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.1, threshold=3.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:50,159 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.1, threshold=3.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:50,214 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.1, threshold=4.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:50,270 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.1, threshold=4.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:50,304 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.1, threshold=5.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:50,318 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.1, threshold=5.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:50,429 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.1, threshold=6.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:53,060 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.1, threshold=6.5, P=0.4653, R=0.9592, F1=0.6267
2025-04-18 13:57:53,060 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.1, threshold=7.0, P=0.4700, R=0.9592, F1=0.6309
2025-04-18 13:57:53,060 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:53,061 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=0.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:53,062 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=1.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:53,559 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=1.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:53,559 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=2.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:53,559 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=2.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:53,559 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=3.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:53,559 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=3.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:53,560 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=4.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:53,560 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=4.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:53,561 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=5.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:53,744 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=5.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:53,744 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=6.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:53,879 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=6.5, P=0.4653, R=0.9592, F1=0.6267
2025-04-18 13:57:54,435 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=7.0, P=0.4700, R=0.9592, F1=0.6309
2025-04-18 13:57:54,436 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:54,436 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=0.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:54,436 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=1.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:54,436 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=1.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:54,436 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=2.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:54,532 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=2.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:55,557 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=3.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:56,230 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=3.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:56,258 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=4.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:56,258 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=4.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:56,258 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=5.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:56,259 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=5.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:56,259 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=6.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:56,259 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=6.5, P=0.4653, R=0.9592, F1=0.6267
2025-04-18 13:57:56,259 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=7.0, P=0.4700, R=0.9592, F1=0.6309
2025-04-18 13:57:56,260 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:56,260 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=0.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:56,260 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=1.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:56,260 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=1.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:56,260 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=2.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:56,260 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=2.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:56,260 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=3.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:56,260 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=3.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:58,247 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=4.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:58,248 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=4.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:58,248 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=5.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:58,248 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=5.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:58,249 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=6.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-18 13:57:58,249 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=6.5, P=0.4653, R=0.9592, F1=0.6267
2025-04-18 13:57:58,249 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.2, threshold=7.0, P=0.4700, R=0.9592, F1=0.6309
2025-04-18 13:57:58,249 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.3, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:58,975 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.3, threshold=0.5, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:57:58,975 - INFO - [omi-5.txt] mode=robust_zscore, corr_threshold=0.3, threshold=1.0, P=0.4757, R=1.0000, F1=0.6447
