2025-04-18 14:10:33,118 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_all', visual_dir='./visual/omi/neighbor_all', num_workers=36, gif_duration=500)
2025-04-18 14:10:33,118 - INFO - 当前评分模式: ['value_times_range']
2025-04-18 14:10:33,118 - INFO - 
==================================================
2025-04-18 14:10:33,118 - INFO - 开始执行网格搜索...
2025-04-18 14:10:33,120 - INFO - [omi-12] Starting grid search...
2025-04-18 14:10:35,743 - INFO - [omi-12.txt] mode=value_times_range, all=None, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 14:11:22,166 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=5.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-18 14:11:22,167 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=5.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-18 14:11:22,167 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=6.0, P=0.8205, R=0.8205, F1=0.8205
2025-04-18 14:11:22,167 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=6.5, P=0.8421, R=0.8205, F1=0.8312
2025-04-18 14:11:22,167 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=7.0, P=0.8421, R=0.8205, F1=0.8312
2025-04-18 14:11:22,217 - INFO - 
==================================================
2025-04-18 14:11:22,217 - INFO - 开始汇总结果...
2025-04-18 14:11:22,224 - INFO - 
===== Best Results per Dataset =====
   dataset        score_mode neighbor_param  score_threshold neighbor_selection  precision   recall  f1_score
 omi-1.txt value_times_range           None              0.0                all   0.739496 0.988764  0.846154
omi-10.txt value_times_range           None              6.5                all   0.491667 0.967213  0.651934
omi-11.txt value_times_range           None              2.5                all   0.343373 0.982759  0.508929
omi-12.txt value_times_range           None              1.5                all   0.655172 0.950000  0.775510
 omi-2.txt value_times_range           None              7.0                all   0.492063 1.000000  0.659574
 omi-3.txt value_times_range           None              7.0                all   0.842105 0.820513  0.831169
 omi-4.txt value_times_range           None              5.5                all   0.846154 0.985075  0.910345
 omi-5.txt value_times_range           None              0.0                all   0.475728 1.000000  0.644737
 omi-6.txt value_times_range           None              5.5                all   0.267081 0.977273  0.419512
 omi-7.txt value_times_range           None              2.0                all   0.904762 0.974359  0.938272
 omi-8.txt value_times_range           None              7.0                all   0.362500 0.935484  0.522523
 omi-9.txt value_times_range           None              7.0                all   0.496183 0.915493  0.643564
2025-04-18 14:11:22,224 - INFO - 
===== Overall Metrics =====
Precision: 0.5010  Recall: 0.9554  F1: 0.6574
2025-04-18 14:11:22,225 - INFO - 
【原始汇总指标】
2025-04-18 14:11:22,225 - INFO - 精确率(Precision): 0.5010
2025-04-18 14:11:22,225 - INFO - 召回率(Recall):    0.9554
2025-04-18 14:11:22,225 - INFO - F1值:             0.6574
2025-04-18 14:11:22,225 - INFO - 
==================================================
2025-04-18 14:11:22,225 - INFO - 开始生成可视化结果...
2025-04-18 14:11:22,225 - INFO - 
==================================================
2025-04-18 14:11:22,225 - INFO - 开始数据集可视化: omi-1
2025-04-18 14:11:22,225 - INFO - 使用参数: 评分模式=value_times_range, all=None, 阈值=0.0
2025-04-18 14:11:22,225 - INFO - ==================================================

2025-04-18 14:11:22,225 - INFO - 正在加载数据集 omi-1 的数据
2025-04-18 14:11:22,226 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-18 14:11:22,226 - INFO - 正在计算边缘统计量...
2025-04-18 14:11:25,217 - INFO - 已计算 170 条边的统计量
2025-04-18 14:11:25,217 - INFO - 为每个节点使用所有邻居
2025-04-18 14:11:25,218 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/value_times_range/omi-1
2025-04-18 14:11:25,218 - INFO - 在数据集中发现 7 个异常时间段
2025-04-18 14:11:25,218 - INFO - 
正在处理时间段 1/7: 760-765
2025-04-18 14:11:25,219 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:25,219 - INFO - 正在计算异常分数...
2025-04-18 14:11:25,220 - INFO - 检测到的异常节点: {1, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:25,221 - INFO - 正在为时间段 760-765 生成可视化
2025-04-18 14:11:25,221 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-04-18 14:11:25,221 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:25,222 - DEBUG - 边统计: 正常边 218 条, 异常边 22 条
2025-04-18 14:11:25,482 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_0_760_765.png
2025-04-18 14:11:25,703 - INFO - 成功保存时间段 760-765 的可视化结果
2025-04-18 14:11:25,703 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-04-18 14:11:25,703 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:25,703 - INFO - 正在计算异常分数...
2025-04-18 14:11:25,844 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:25,844 - INFO - 正在为时间段 1064-1298 生成可视化
2025-04-18 14:11:25,844 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-04-18 14:11:25,844 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:25,845 - DEBUG - 边统计: 正常边 284 条, 异常边 22 条
2025-04-18 14:11:25,901 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_1_1064_1298.png
2025-04-18 14:11:26,147 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-04-18 14:11:26,147 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-04-18 14:11:26,148 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:26,148 - INFO - 正在计算异常分数...
2025-04-18 14:11:26,157 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:26,157 - INFO - 正在为时间段 2758-2772 生成可视化
2025-04-18 14:11:26,157 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-04-18 14:11:26,157 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:26,158 - DEBUG - 边统计: 正常边 218 条, 异常边 54 条
2025-04-18 14:11:26,228 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_2_2758_2772.png
2025-04-18 14:11:26,449 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-04-18 14:11:26,449 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-04-18 14:11:26,449 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-18 14:11:26,449 - INFO - 正在计算异常分数...
2025-04-18 14:11:26,456 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:26,456 - INFO - 正在为时间段 2874-2885 生成可视化
2025-04-18 14:11:26,456 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-04-18 14:11:26,456 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:26,457 - DEBUG - 边统计: 正常边 250 条, 异常边 22 条
2025-04-18 14:11:26,515 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_3_2874_2885.png
2025-04-18 14:11:26,732 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-04-18 14:11:26,732 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-04-18 14:11:26,732 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:26,732 - INFO - 正在计算异常分数...
2025-04-18 14:11:26,740 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:26,740 - INFO - 正在为时间段 3012-3025 生成可视化
2025-04-18 14:11:26,741 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-04-18 14:11:26,741 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:26,742 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-18 14:11:26,799 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_4_3012_3025.png
2025-04-18 14:11:27,017 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-04-18 14:11:27,017 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-04-18 14:11:27,017 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:27,017 - INFO - 正在计算异常分数...
2025-04-18 14:11:27,103 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:27,103 - INFO - 正在为时间段 3160-3305 生成可视化
2025-04-18 14:11:27,103 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-04-18 14:11:27,103 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:27,105 - DEBUG - 边统计: 正常边 304 条, 异常边 2 条
2025-04-18 14:11:27,160 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_5_3160_3305.png
2025-04-18 14:11:27,406 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-04-18 14:11:27,406 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-04-18 14:11:27,406 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:27,406 - INFO - 正在计算异常分数...
2025-04-18 14:11:27,414 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:27,414 - INFO - 正在为时间段 3626-3638 生成可视化
2025-04-18 14:11:27,414 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-04-18 14:11:27,414 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:27,415 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-18 14:11:27,472 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_6_3626_3638.png
2025-04-18 14:11:27,691 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-04-18 14:11:27,691 - INFO - 正在从 ./visual/omi/neighbor_all/value_times_range/omi-1 中的图像创建GIF
2025-04-18 14:11:28,386 - INFO - GIF已保存到 ./visual/omi/neighbor_all/value_times_range/omi-1/omi-1.gif
2025-04-18 14:11:28,387 - INFO - 
==================================================
2025-04-18 14:11:28,387 - INFO - 开始数据集可视化: omi-10
2025-04-18 14:11:28,387 - INFO - 使用参数: 评分模式=value_times_range, all=None, 阈值=6.5
2025-04-18 14:11:28,387 - INFO - ==================================================

2025-04-18 14:11:28,387 - INFO - 正在加载数据集 omi-10 的数据
2025-04-18 14:11:28,388 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-18 14:11:28,388 - INFO - 正在计算边缘统计量...
2025-04-18 14:11:31,403 - INFO - 已计算 136 条边的统计量
2025-04-18 14:11:31,403 - INFO - 为每个节点使用所有邻居
2025-04-18 14:11:31,403 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/value_times_range/omi-10
2025-04-18 14:11:31,404 - INFO - 在数据集中发现 8 个异常时间段
2025-04-18 14:11:31,404 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-18 14:11:31,404 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:31,404 - INFO - 正在计算异常分数...
2025-04-18 14:11:31,434 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:31,434 - INFO - 正在为时间段 740-780 生成可视化
2025-04-18 14:11:31,434 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-04-18 14:11:31,435 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:31,436 - DEBUG - 边统计: 正常边 166 条, 异常边 106 条
2025-04-18 14:11:31,492 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_0_740_780.png
2025-04-18 14:11:31,711 - INFO - 成功保存时间段 740-780 的可视化结果
2025-04-18 14:11:31,711 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-04-18 14:11:31,711 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-18 14:11:31,711 - INFO - 正在计算异常分数...
2025-04-18 14:11:31,758 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:31,758 - INFO - 正在为时间段 1345-1406 生成可视化
2025-04-18 14:11:31,758 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-04-18 14:11:31,759 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:31,760 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-04-18 14:11:31,818 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_1_1345_1406.png
2025-04-18 14:11:32,033 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-04-18 14:11:32,033 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-04-18 14:11:32,033 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:32,033 - INFO - 正在计算异常分数...
2025-04-18 14:11:32,069 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:32,069 - INFO - 正在为时间段 2224-2272 生成可视化
2025-04-18 14:11:32,069 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-04-18 14:11:32,070 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:32,071 - DEBUG - 边统计: 正常边 264 条, 异常边 8 条
2025-04-18 14:11:32,128 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_2_2224_2272.png
2025-04-18 14:11:32,343 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-04-18 14:11:32,343 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-04-18 14:11:32,343 - INFO - 该时间段的真实异常节点: {16, 4}
2025-04-18 14:11:32,343 - INFO - 正在计算异常分数...
2025-04-18 14:11:32,401 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:32,401 - INFO - 正在为时间段 2514-2592 生成可视化
2025-04-18 14:11:32,401 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-04-18 14:11:32,402 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:32,403 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-18 14:11:32,460 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_3_2514_2592.png
2025-04-18 14:11:32,675 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-04-18 14:11:32,675 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-04-18 14:11:32,675 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-04-18 14:11:32,675 - INFO - 正在计算异常分数...
2025-04-18 14:11:32,708 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:32,708 - INFO - 正在为时间段 2733-2778 生成可视化
2025-04-18 14:11:32,708 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-04-18 14:11:32,708 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:32,709 - DEBUG - 边统计: 正常边 238 条, 异常边 2 条
2025-04-18 14:11:32,769 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_4_2733_2778.png
2025-04-18 14:11:32,982 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-04-18 14:11:32,982 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-04-18 14:11:32,982 - INFO - 该时间段的真实异常节点: {1}
2025-04-18 14:11:32,982 - INFO - 正在计算异常分数...
2025-04-18 14:11:32,983 - INFO - 检测到的异常节点: {4, 5}
2025-04-18 14:11:32,984 - INFO - 正在为时间段 3401-3405 生成可视化
2025-04-18 14:11:32,984 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-04-18 14:11:32,984 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:32,985 - DEBUG - 边统计: 正常边 252 条, 异常边 20 条
2025-04-18 14:11:33,143 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_5_3401_3405.png
2025-04-18 14:11:33,359 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-04-18 14:11:33,359 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-04-18 14:11:33,359 - INFO - 该时间段的真实异常节点: {8}
2025-04-18 14:11:33,360 - INFO - 正在计算异常分数...
2025-04-18 14:11:33,392 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:33,392 - INFO - 正在为时间段 3414-3459 生成可视化
2025-04-18 14:11:33,392 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-04-18 14:11:33,392 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:33,393 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-18 14:11:33,450 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_6_3414_3459.png
2025-04-18 14:11:33,666 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-04-18 14:11:33,666 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-04-18 14:11:33,666 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-18 14:11:33,666 - INFO - 正在计算异常分数...
2025-04-18 14:11:33,699 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:33,699 - INFO - 正在为时间段 3700-3744 生成可视化
2025-04-18 14:11:33,699 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-04-18 14:11:33,699 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:33,700 - DEBUG - 边统计: 正常边 228 条, 异常边 44 条
2025-04-18 14:11:33,758 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_7_3700_3744.png
2025-04-18 14:11:33,973 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-04-18 14:11:33,974 - INFO - 正在从 ./visual/omi/neighbor_all/value_times_range/omi-10 中的图像创建GIF
2025-04-18 14:11:34,713 - INFO - GIF已保存到 ./visual/omi/neighbor_all/value_times_range/omi-10/omi-10.gif
2025-04-18 14:11:34,714 - INFO - 
==================================================
2025-04-18 14:11:34,714 - INFO - 开始数据集可视化: omi-11
2025-04-18 14:11:34,714 - INFO - 使用参数: 评分模式=value_times_range, all=None, 阈值=2.5
2025-04-18 14:11:34,714 - INFO - ==================================================

2025-04-18 14:11:34,714 - INFO - 正在加载数据集 omi-11 的数据
2025-04-18 14:11:34,715 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-18 14:11:34,715 - INFO - 正在计算边缘统计量...
2025-04-18 14:11:37,684 - INFO - 已计算 153 条边的统计量
2025-04-18 14:11:37,684 - INFO - 为每个节点使用所有邻居
2025-04-18 14:11:37,684 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/value_times_range/omi-11
2025-04-18 14:11:37,685 - INFO - 在数据集中发现 9 个异常时间段
2025-04-18 14:11:37,685 - INFO - 
正在处理时间段 1/9: 738-755
2025-04-18 14:11:37,685 - INFO - 该时间段的真实异常节点: {2}
2025-04-18 14:11:37,685 - INFO - 正在计算异常分数...
2025-04-18 14:11:37,695 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:37,696 - INFO - 正在为时间段 738-755 生成可视化
2025-04-18 14:11:37,696 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-04-18 14:11:37,696 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:37,697 - DEBUG - 边统计: 正常边 240 条, 异常边 0 条
2025-04-18 14:11:37,756 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_0_738_755.png
2025-04-18 14:11:37,971 - INFO - 成功保存时间段 738-755 的可视化结果
2025-04-18 14:11:37,971 - INFO - 
正在处理时间段 2/9: 757-815
2025-04-18 14:11:37,971 - INFO - 该时间段的真实异常节点: set()
2025-04-18 14:11:37,971 - INFO - 正在计算异常分数...
2025-04-18 14:11:38,015 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:38,015 - INFO - 正在为时间段 757-815 生成可视化
2025-04-18 14:11:38,015 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-04-18 14:11:38,015 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:38,016 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-04-18 14:11:38,074 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_1_757_815.png
2025-04-18 14:11:38,290 - INFO - 成功保存时间段 757-815 的可视化结果
2025-04-18 14:11:38,290 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-04-18 14:11:38,290 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-04-18 14:11:38,290 - INFO - 正在计算异常分数...
2025-04-18 14:11:38,296 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:38,296 - INFO - 正在为时间段 1366-1375 生成可视化
2025-04-18 14:11:38,296 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-04-18 14:11:38,296 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:38,297 - DEBUG - 边统计: 正常边 210 条, 异常边 62 条
2025-04-18 14:11:38,354 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_2_1366_1375.png
2025-04-18 14:11:38,571 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-04-18 14:11:38,571 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-04-18 14:11:38,571 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-18 14:11:38,571 - INFO - 正在计算异常分数...
2025-04-18 14:11:38,580 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:38,580 - INFO - 正在为时间段 2301-2314 生成可视化
2025-04-18 14:11:38,580 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-04-18 14:11:38,580 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:38,581 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-18 14:11:38,638 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_3_2301_2314.png
2025-04-18 14:11:38,854 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-04-18 14:11:38,854 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-04-18 14:11:38,855 - INFO - 该时间段的真实异常节点: {19}
2025-04-18 14:11:38,855 - INFO - 正在计算异常分数...
2025-04-18 14:11:38,864 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:38,864 - INFO - 正在为时间段 2365-2381 生成可视化
2025-04-18 14:11:38,864 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-04-18 14:11:38,864 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:38,865 - DEBUG - 边统计: 正常边 168 条, 异常边 42 条
2025-04-18 14:11:38,923 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_4_2365_2381.png
2025-04-18 14:11:39,137 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-04-18 14:11:39,137 - INFO - 
正在处理时间段 6/9: 2464-2485
2025-04-18 14:11:39,137 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-18 14:11:39,137 - INFO - 正在计算异常分数...
2025-04-18 14:11:39,152 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:39,152 - INFO - 正在为时间段 2464-2485 生成可视化
2025-04-18 14:11:39,152 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-04-18 14:11:39,153 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:39,154 - DEBUG - 边统计: 正常边 236 条, 异常边 36 条
2025-04-18 14:11:39,211 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_5_2464_2485.png
2025-04-18 14:11:39,427 - INFO - 成功保存时间段 2464-2485 的可视化结果
2025-04-18 14:11:39,427 - INFO - 
正在处理时间段 7/9: 2588-2610
2025-04-18 14:11:39,427 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-18 14:11:39,427 - INFO - 正在计算异常分数...
2025-04-18 14:11:39,442 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:11:39,442 - INFO - 正在为时间段 2588-2610 生成可视化
2025-04-18 14:11:39,442 - INFO - 正在为时间段 2588-2610 生成异常图可视化
2025-04-18 14:11:39,442 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:11:39,443 - DEBUG - 边统计: 正常边 216 条, 异常边 56 条
2025-04-18 14:11:39,499 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_6_2588_2610.png
2025-04-18 14:11:39,717 - INFO - 成功保存时间段 2588-2610 的可视化结果
