2025-04-16 23:17:43,009 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_all', visual_dir='./visual/omi/neighbor_all', num_workers=36, gif_duration=500)
2025-04-16 23:17:43,009 - INFO - 当前评分模式: ['value_times_range']
2025-04-16 23:17:43,009 - INFO - 
==================================================
2025-04-16 23:17:43,009 - INFO - 开始执行网格搜索...
2025-04-16 23:17:43,010 - INFO - [omi-12] Starting grid search...
2025-04-16 23:17:45,841 - INFO - [omi-12.txt] mode=value_times_range, all=None, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-16 23:18:32,901 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=5.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 23:18:32,901 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=5.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 23:18:32,901 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=6.0, P=0.8205, R=0.8205, F1=0.8205
2025-04-16 23:18:32,901 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=6.5, P=0.8421, R=0.8205, F1=0.8312
2025-04-16 23:18:32,901 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=7.0, P=0.8421, R=0.8205, F1=0.8312
2025-04-16 23:18:32,951 - INFO - 
==================================================
2025-04-16 23:18:32,951 - INFO - 开始汇总结果...
2025-04-16 23:18:32,960 - INFO - 
===== Best Results per Dataset =====
   dataset        score_mode neighbor_param  score_threshold neighbor_selection  precision   recall  f1_score
 omi-1.txt value_times_range           None              0.0                all   0.739496 0.988764  0.846154
omi-10.txt value_times_range           None              6.5                all   0.491667 0.967213  0.651934
omi-11.txt value_times_range           None              3.0                all   0.343373 0.982759  0.508929
omi-12.txt value_times_range           None              2.0                all   0.655172 0.950000  0.775510
 omi-2.txt value_times_range           None              7.0                all   0.492063 1.000000  0.659574
 omi-3.txt value_times_range           None              7.0                all   0.842105 0.820513  0.831169
 omi-4.txt value_times_range           None              6.0                all   0.846154 0.985075  0.910345
 omi-5.txt value_times_range           None              0.0                all   0.475728 1.000000  0.644737
 omi-6.txt value_times_range           None              5.5                all   0.267081 0.977273  0.419512
 omi-7.txt value_times_range           None              2.0                all   0.904762 0.974359  0.938272
 omi-8.txt value_times_range           None              7.0                all   0.362500 0.935484  0.522523
 omi-9.txt value_times_range           None              6.5                all   0.496183 0.915493  0.643564
2025-04-16 23:18:32,960 - INFO - 
===== Overall Metrics =====
Precision: 0.5010  Recall: 0.9554  F1: 0.6574
2025-04-16 23:18:32,960 - INFO - 
【原始汇总指标】
2025-04-16 23:18:32,960 - INFO - 精确率(Precision): 0.5010
2025-04-16 23:18:32,960 - INFO - 召回率(Recall):    0.9554
2025-04-16 23:18:32,960 - INFO - F1值:             0.6574
2025-04-16 23:18:32,960 - INFO - 
==================================================
2025-04-16 23:18:32,960 - INFO - 开始生成可视化结果...
2025-04-16 23:18:32,960 - INFO - 
==================================================
2025-04-16 23:18:32,960 - INFO - 开始数据集可视化: omi-1
2025-04-16 23:18:32,960 - INFO - 使用参数: 评分模式=value_times_range, all=None, 阈值=0.0
2025-04-16 23:18:32,960 - INFO - ==================================================

2025-04-16 23:18:32,960 - INFO - 正在加载数据集 omi-1 的数据
2025-04-16 23:18:32,961 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-16 23:18:32,961 - INFO - 正在计算边缘统计量...
2025-04-16 23:18:36,102 - INFO - 已计算 170 条边的统计量
2025-04-16 23:18:36,103 - INFO - 为每个节点使用所有邻居
2025-04-16 23:18:36,103 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/value_times_range/omi-1
2025-04-16 23:18:36,104 - INFO - 在数据集中发现 7 个异常时间段
2025-04-16 23:18:36,104 - INFO - 
正在处理时间段 1/7: 760-765
2025-04-16 23:18:36,104 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:36,104 - INFO - 正在计算异常分数...
2025-04-16 23:18:36,108 - INFO - 检测到的异常节点: {1, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:36,108 - INFO - 正在为时间段 760-765 生成可视化
2025-04-16 23:18:36,108 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-04-16 23:18:36,108 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:36,109 - DEBUG - 边统计: 正常边 218 条, 异常边 22 条
2025-04-16 23:18:36,181 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_0_760_765.png
2025-04-16 23:18:36,401 - INFO - 成功保存时间段 760-765 的可视化结果
2025-04-16 23:18:36,401 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-04-16 23:18:36,402 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:36,402 - INFO - 正在计算异常分数...
2025-04-16 23:18:36,552 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:36,552 - INFO - 正在为时间段 1064-1298 生成可视化
2025-04-16 23:18:36,552 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-04-16 23:18:36,553 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:36,554 - DEBUG - 边统计: 正常边 284 条, 异常边 22 条
2025-04-16 23:18:36,718 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_1_1064_1298.png
2025-04-16 23:18:36,967 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-04-16 23:18:36,967 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-04-16 23:18:36,967 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:36,967 - INFO - 正在计算异常分数...
2025-04-16 23:18:36,976 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:36,977 - INFO - 正在为时间段 2758-2772 生成可视化
2025-04-16 23:18:36,977 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-04-16 23:18:36,977 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:36,978 - DEBUG - 边统计: 正常边 218 条, 异常边 54 条
2025-04-16 23:18:37,037 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_2_2758_2772.png
2025-04-16 23:18:37,251 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-04-16 23:18:37,252 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-04-16 23:18:37,252 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-16 23:18:37,252 - INFO - 正在计算异常分数...
2025-04-16 23:18:37,259 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:37,259 - INFO - 正在为时间段 2874-2885 生成可视化
2025-04-16 23:18:37,259 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-04-16 23:18:37,259 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:37,260 - DEBUG - 边统计: 正常边 250 条, 异常边 22 条
2025-04-16 23:18:37,317 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_3_2874_2885.png
2025-04-16 23:18:37,544 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-04-16 23:18:37,545 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-04-16 23:18:37,545 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:37,545 - INFO - 正在计算异常分数...
2025-04-16 23:18:37,554 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:37,554 - INFO - 正在为时间段 3012-3025 生成可视化
2025-04-16 23:18:37,554 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-04-16 23:18:37,554 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:37,555 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-16 23:18:37,616 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_4_3012_3025.png
2025-04-16 23:18:37,833 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-04-16 23:18:37,833 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-04-16 23:18:37,833 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:37,833 - INFO - 正在计算异常分数...
2025-04-16 23:18:37,925 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:37,925 - INFO - 正在为时间段 3160-3305 生成可视化
2025-04-16 23:18:37,925 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-04-16 23:18:37,925 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:37,926 - DEBUG - 边统计: 正常边 304 条, 异常边 2 条
2025-04-16 23:18:37,980 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_5_3160_3305.png
2025-04-16 23:18:38,225 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-04-16 23:18:38,226 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-04-16 23:18:38,226 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:38,226 - INFO - 正在计算异常分数...
2025-04-16 23:18:38,234 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:38,234 - INFO - 正在为时间段 3626-3638 生成可视化
2025-04-16 23:18:38,234 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-04-16 23:18:38,234 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:38,235 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-16 23:18:38,295 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_6_3626_3638.png
2025-04-16 23:18:38,512 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-04-16 23:18:38,512 - INFO - 正在从 ./visual/omi/neighbor_all/value_times_range/omi-1 中的图像创建GIF
2025-04-16 23:18:38,994 - INFO - GIF已保存到 ./visual/omi/neighbor_all/value_times_range/omi-1/omi-1.gif
2025-04-16 23:18:38,995 - INFO - 
==================================================
2025-04-16 23:18:38,995 - INFO - 开始数据集可视化: omi-10
2025-04-16 23:18:38,995 - INFO - 使用参数: 评分模式=value_times_range, all=None, 阈值=6.5
2025-04-16 23:18:38,995 - INFO - ==================================================

2025-04-16 23:18:38,995 - INFO - 正在加载数据集 omi-10 的数据
2025-04-16 23:18:38,996 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-16 23:18:38,996 - INFO - 正在计算边缘统计量...
2025-04-16 23:18:42,204 - INFO - 已计算 136 条边的统计量
2025-04-16 23:18:42,205 - INFO - 为每个节点使用所有邻居
2025-04-16 23:18:42,205 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/value_times_range/omi-10
2025-04-16 23:18:42,206 - INFO - 在数据集中发现 8 个异常时间段
2025-04-16 23:18:42,206 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-16 23:18:42,206 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:42,206 - INFO - 正在计算异常分数...
2025-04-16 23:18:42,238 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:42,238 - INFO - 正在为时间段 740-780 生成可视化
2025-04-16 23:18:42,238 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-04-16 23:18:42,238 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:42,239 - DEBUG - 边统计: 正常边 166 条, 异常边 106 条
2025-04-16 23:18:42,306 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_0_740_780.png
2025-04-16 23:18:42,526 - INFO - 成功保存时间段 740-780 的可视化结果
2025-04-16 23:18:42,526 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-04-16 23:18:42,526 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-16 23:18:42,526 - INFO - 正在计算异常分数...
2025-04-16 23:18:42,575 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:42,575 - INFO - 正在为时间段 1345-1406 生成可视化
2025-04-16 23:18:42,575 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-04-16 23:18:42,576 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:42,577 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-04-16 23:18:42,634 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_1_1345_1406.png
2025-04-16 23:18:42,848 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-04-16 23:18:42,849 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-04-16 23:18:42,849 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:42,849 - INFO - 正在计算异常分数...
2025-04-16 23:18:42,887 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:42,887 - INFO - 正在为时间段 2224-2272 生成可视化
2025-04-16 23:18:42,887 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-04-16 23:18:42,887 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:42,888 - DEBUG - 边统计: 正常边 264 条, 异常边 8 条
2025-04-16 23:18:42,945 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_2_2224_2272.png
2025-04-16 23:18:43,165 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-04-16 23:18:43,165 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-04-16 23:18:43,165 - INFO - 该时间段的真实异常节点: {16, 4}
2025-04-16 23:18:43,166 - INFO - 正在计算异常分数...
2025-04-16 23:18:43,232 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:43,233 - INFO - 正在为时间段 2514-2592 生成可视化
2025-04-16 23:18:43,233 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-04-16 23:18:43,233 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:43,234 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-16 23:18:43,300 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_3_2514_2592.png
2025-04-16 23:18:43,519 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-04-16 23:18:43,520 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-04-16 23:18:43,520 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-04-16 23:18:43,520 - INFO - 正在计算异常分数...
2025-04-16 23:18:43,554 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:43,554 - INFO - 正在为时间段 2733-2778 生成可视化
2025-04-16 23:18:43,554 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-04-16 23:18:43,554 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:43,555 - DEBUG - 边统计: 正常边 238 条, 异常边 2 条
2025-04-16 23:18:43,615 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_4_2733_2778.png
2025-04-16 23:18:43,831 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-04-16 23:18:43,832 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-04-16 23:18:43,832 - INFO - 该时间段的真实异常节点: {1}
2025-04-16 23:18:43,832 - INFO - 正在计算异常分数...
2025-04-16 23:18:43,833 - INFO - 检测到的异常节点: {4, 5}
2025-04-16 23:18:43,833 - INFO - 正在为时间段 3401-3405 生成可视化
2025-04-16 23:18:43,833 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-04-16 23:18:43,833 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:43,834 - DEBUG - 边统计: 正常边 252 条, 异常边 20 条
2025-04-16 23:18:43,892 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_5_3401_3405.png
2025-04-16 23:18:44,108 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-04-16 23:18:44,108 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-04-16 23:18:44,108 - INFO - 该时间段的真实异常节点: {8}
2025-04-16 23:18:44,108 - INFO - 正在计算异常分数...
2025-04-16 23:18:44,143 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:44,144 - INFO - 正在为时间段 3414-3459 生成可视化
2025-04-16 23:18:44,144 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-04-16 23:18:44,144 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:44,145 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-16 23:18:44,301 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_6_3414_3459.png
2025-04-16 23:18:44,522 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-04-16 23:18:44,522 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-04-16 23:18:44,522 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-16 23:18:44,522 - INFO - 正在计算异常分数...
2025-04-16 23:18:44,556 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:44,556 - INFO - 正在为时间段 3700-3744 生成可视化
2025-04-16 23:18:44,556 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-04-16 23:18:44,556 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:44,557 - DEBUG - 边统计: 正常边 228 条, 异常边 44 条
2025-04-16 23:18:44,615 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_7_3700_3744.png
2025-04-16 23:18:44,833 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-04-16 23:18:44,833 - INFO - 正在从 ./visual/omi/neighbor_all/value_times_range/omi-10 中的图像创建GIF
2025-04-16 23:18:45,375 - INFO - GIF已保存到 ./visual/omi/neighbor_all/value_times_range/omi-10/omi-10.gif
2025-04-16 23:18:45,376 - INFO - 
==================================================
2025-04-16 23:18:45,376 - INFO - 开始数据集可视化: omi-11
2025-04-16 23:18:45,376 - INFO - 使用参数: 评分模式=value_times_range, all=None, 阈值=3.0
2025-04-16 23:18:45,376 - INFO - ==================================================

2025-04-16 23:18:45,376 - INFO - 正在加载数据集 omi-11 的数据
2025-04-16 23:18:45,377 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-16 23:18:45,377 - INFO - 正在计算边缘统计量...
2025-04-16 23:18:48,580 - INFO - 已计算 153 条边的统计量
2025-04-16 23:18:48,581 - INFO - 为每个节点使用所有邻居
2025-04-16 23:18:48,581 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/value_times_range/omi-11
2025-04-16 23:18:48,582 - INFO - 在数据集中发现 9 个异常时间段
2025-04-16 23:18:48,582 - INFO - 
正在处理时间段 1/9: 738-755
2025-04-16 23:18:48,582 - INFO - 该时间段的真实异常节点: {2}
2025-04-16 23:18:48,582 - INFO - 正在计算异常分数...
2025-04-16 23:18:48,593 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:48,593 - INFO - 正在为时间段 738-755 生成可视化
2025-04-16 23:18:48,593 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-04-16 23:18:48,593 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:48,595 - DEBUG - 边统计: 正常边 240 条, 异常边 0 条
2025-04-16 23:18:48,660 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_0_738_755.png
2025-04-16 23:18:48,871 - INFO - 成功保存时间段 738-755 的可视化结果
2025-04-16 23:18:48,871 - INFO - 
正在处理时间段 2/9: 757-815
2025-04-16 23:18:48,871 - INFO - 该时间段的真实异常节点: set()
2025-04-16 23:18:48,871 - INFO - 正在计算异常分数...
2025-04-16 23:18:48,916 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:48,916 - INFO - 正在为时间段 757-815 生成可视化
2025-04-16 23:18:48,916 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-04-16 23:18:48,916 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:48,917 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-04-16 23:18:48,973 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_1_757_815.png
2025-04-16 23:18:49,182 - INFO - 成功保存时间段 757-815 的可视化结果
2025-04-16 23:18:49,182 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-04-16 23:18:49,183 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-04-16 23:18:49,183 - INFO - 正在计算异常分数...
2025-04-16 23:18:49,188 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:49,188 - INFO - 正在为时间段 1366-1375 生成可视化
2025-04-16 23:18:49,188 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-04-16 23:18:49,188 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:49,190 - DEBUG - 边统计: 正常边 210 条, 异常边 62 条
2025-04-16 23:18:49,245 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_2_1366_1375.png
2025-04-16 23:18:49,469 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-04-16 23:18:49,469 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-04-16 23:18:49,470 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-16 23:18:49,470 - INFO - 正在计算异常分数...
2025-04-16 23:18:49,479 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:49,479 - INFO - 正在为时间段 2301-2314 生成可视化
2025-04-16 23:18:49,479 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-04-16 23:18:49,479 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:49,480 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-16 23:18:49,538 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_3_2301_2314.png
2025-04-16 23:18:49,752 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-04-16 23:18:49,752 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-04-16 23:18:49,752 - INFO - 该时间段的真实异常节点: {19}
2025-04-16 23:18:49,752 - INFO - 正在计算异常分数...
2025-04-16 23:18:49,762 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:49,762 - INFO - 正在为时间段 2365-2381 生成可视化
2025-04-16 23:18:49,762 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-04-16 23:18:49,762 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:49,763 - DEBUG - 边统计: 正常边 168 条, 异常边 42 条
2025-04-16 23:18:49,820 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_4_2365_2381.png
2025-04-16 23:18:50,031 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-04-16 23:18:50,031 - INFO - 
正在处理时间段 6/9: 2464-2485
2025-04-16 23:18:50,031 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-16 23:18:50,031 - INFO - 正在计算异常分数...
2025-04-16 23:18:50,046 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:50,046 - INFO - 正在为时间段 2464-2485 生成可视化
2025-04-16 23:18:50,046 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-04-16 23:18:50,047 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:50,048 - DEBUG - 边统计: 正常边 236 条, 异常边 36 条
2025-04-16 23:18:50,103 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_5_2464_2485.png
2025-04-16 23:18:50,315 - INFO - 成功保存时间段 2464-2485 的可视化结果
2025-04-16 23:18:50,316 - INFO - 
正在处理时间段 7/9: 2588-2610
2025-04-16 23:18:50,316 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-16 23:18:50,316 - INFO - 正在计算异常分数...
2025-04-16 23:18:50,331 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 23:18:50,331 - INFO - 正在为时间段 2588-2610 生成可视化
2025-04-16 23:18:50,331 - INFO - 正在为时间段 2588-2610 生成异常图可视化
2025-04-16 23:18:50,331 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 23:18:50,332 - DEBUG - 边统计: 正常边 216 条, 异常边 56 条
2025-04-16 23:18:50,387 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_6_2588_2610.png
2025-04-16 23:18:50,599 - INFO - 成功保存时间段 2588-2610 的可视化结果
