2025-04-17 09:37:40,251 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_all', visual_dir='./visual/omi/neighbor_all', num_workers=36, gif_duration=500)
2025-04-17 09:37:40,251 - INFO - 当前评分模式: ['value_times_range']
2025-04-17 09:37:40,251 - INFO - 
==================================================
2025-04-17 09:37:40,251 - INFO - 开始执行网格搜索...
2025-04-17 09:37:40,252 - INFO - [omi-12] Starting grid search...
2025-04-17 09:37:43,205 - INFO - [omi-12.txt] mode=value_times_range, all=None, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:38:29,479 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=5.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-17 09:38:29,480 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=5.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-17 09:38:29,480 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=6.0, P=0.8205, R=0.8205, F1=0.8205
2025-04-17 09:38:29,480 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=6.5, P=0.8421, R=0.8205, F1=0.8312
2025-04-17 09:38:29,480 - INFO - [omi-3.txt] mode=value_times_range, all=None, threshold=7.0, P=0.8421, R=0.8205, F1=0.8312
2025-04-17 09:38:29,528 - INFO - 
==================================================
2025-04-17 09:38:29,528 - INFO - 开始汇总结果...
2025-04-17 09:38:29,538 - INFO - 
===== Best Results per Dataset =====
   dataset        score_mode neighbor_param  score_threshold neighbor_selection  precision   recall  f1_score
 omi-1.txt value_times_range           None              0.0                all   0.739496 0.988764  0.846154
omi-10.txt value_times_range           None              6.5                all   0.491667 0.967213  0.651934
omi-11.txt value_times_range           None              3.0                all   0.343373 0.982759  0.508929
omi-12.txt value_times_range           None              2.0                all   0.655172 0.950000  0.775510
 omi-2.txt value_times_range           None              7.0                all   0.492063 1.000000  0.659574
 omi-3.txt value_times_range           None              7.0                all   0.842105 0.820513  0.831169
 omi-4.txt value_times_range           None              6.0                all   0.846154 0.985075  0.910345
 omi-5.txt value_times_range           None              0.0                all   0.475728 1.000000  0.644737
 omi-6.txt value_times_range           None              5.5                all   0.267081 0.977273  0.419512
 omi-7.txt value_times_range           None              2.0                all   0.904762 0.974359  0.938272
 omi-8.txt value_times_range           None              7.0                all   0.362500 0.935484  0.522523
 omi-9.txt value_times_range           None              6.5                all   0.496183 0.915493  0.643564
2025-04-17 09:38:29,538 - INFO - 
===== Overall Metrics =====
Precision: 0.5010  Recall: 0.9554  F1: 0.6574
2025-04-17 09:38:29,538 - INFO - 
【原始汇总指标】
2025-04-17 09:38:29,538 - INFO - 精确率(Precision): 0.5010
2025-04-17 09:38:29,538 - INFO - 召回率(Recall):    0.9554
2025-04-17 09:38:29,538 - INFO - F1值:             0.6574
2025-04-17 09:38:29,538 - INFO - 
==================================================
2025-04-17 09:38:29,538 - INFO - 开始生成可视化结果...
2025-04-17 09:38:29,538 - INFO - 
==================================================
2025-04-17 09:38:29,538 - INFO - 开始数据集可视化: omi-1
2025-04-17 09:38:29,538 - INFO - 使用参数: 评分模式=value_times_range, all=None, 阈值=0.0
2025-04-17 09:38:29,538 - INFO - ==================================================

2025-04-17 09:38:29,539 - INFO - 正在加载数据集 omi-1 的数据
2025-04-17 09:38:29,540 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-17 09:38:29,540 - INFO - 正在计算边缘统计量...
2025-04-17 09:38:32,673 - INFO - 已计算 170 条边的统计量
2025-04-17 09:38:32,673 - INFO - 为每个节点使用所有邻居
2025-04-17 09:38:32,673 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/value_times_range/omi-1
2025-04-17 09:38:32,674 - INFO - 在数据集中发现 7 个异常时间段
2025-04-17 09:38:32,674 - INFO - 
正在处理时间段 1/7: 760-765
2025-04-17 09:38:32,674 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:32,674 - INFO - 正在计算异常分数...
2025-04-17 09:38:32,676 - INFO - 检测到的异常节点: {1, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:32,676 - INFO - 正在为时间段 760-765 生成可视化
2025-04-17 09:38:32,676 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-04-17 09:38:32,676 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:32,678 - DEBUG - 边统计: 正常边 218 条, 异常边 22 条
2025-04-17 09:38:32,744 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_0_760_765.png
2025-04-17 09:38:32,968 - INFO - 成功保存时间段 760-765 的可视化结果
2025-04-17 09:38:32,968 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-04-17 09:38:32,968 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:32,968 - INFO - 正在计算异常分数...
2025-04-17 09:38:33,121 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:33,121 - INFO - 正在为时间段 1064-1298 生成可视化
2025-04-17 09:38:33,121 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-04-17 09:38:33,122 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:33,123 - DEBUG - 边统计: 正常边 284 条, 异常边 22 条
2025-04-17 09:38:33,179 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_1_1064_1298.png
2025-04-17 09:38:33,427 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-04-17 09:38:33,427 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-04-17 09:38:33,427 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:33,427 - INFO - 正在计算异常分数...
2025-04-17 09:38:33,437 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:33,437 - INFO - 正在为时间段 2758-2772 生成可视化
2025-04-17 09:38:33,437 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-04-17 09:38:33,437 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:33,438 - DEBUG - 边统计: 正常边 218 条, 异常边 54 条
2025-04-17 09:38:33,496 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_2_2758_2772.png
2025-04-17 09:38:33,715 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-04-17 09:38:33,715 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-04-17 09:38:33,715 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-17 09:38:33,715 - INFO - 正在计算异常分数...
2025-04-17 09:38:33,723 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:33,723 - INFO - 正在为时间段 2874-2885 生成可视化
2025-04-17 09:38:33,723 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-04-17 09:38:33,723 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:33,724 - DEBUG - 边统计: 正常边 250 条, 异常边 22 条
2025-04-17 09:38:33,782 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_3_2874_2885.png
2025-04-17 09:38:34,016 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-04-17 09:38:34,016 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-04-17 09:38:34,016 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:34,016 - INFO - 正在计算异常分数...
2025-04-17 09:38:34,024 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:34,025 - INFO - 正在为时间段 3012-3025 生成可视化
2025-04-17 09:38:34,025 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-04-17 09:38:34,025 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:34,026 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-17 09:38:34,084 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_4_3012_3025.png
2025-04-17 09:38:34,302 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-04-17 09:38:34,302 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-04-17 09:38:34,302 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:34,302 - INFO - 正在计算异常分数...
2025-04-17 09:38:34,395 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:34,395 - INFO - 正在为时间段 3160-3305 生成可视化
2025-04-17 09:38:34,395 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-04-17 09:38:34,395 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:34,397 - DEBUG - 边统计: 正常边 304 条, 异常边 2 条
2025-04-17 09:38:34,452 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_5_3160_3305.png
2025-04-17 09:38:34,697 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-04-17 09:38:34,697 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-04-17 09:38:34,698 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:34,698 - INFO - 正在计算异常分数...
2025-04-17 09:38:34,706 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:34,706 - INFO - 正在为时间段 3626-3638 生成可视化
2025-04-17 09:38:34,706 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-04-17 09:38:34,707 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:34,708 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-17 09:38:34,764 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-1/seg_6_3626_3638.png
2025-04-17 09:38:34,980 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-04-17 09:38:34,981 - INFO - 正在生成所有异常段的综合可视化图像: ./visual/omi/neighbor_all/value_times_range/omi-1/all_segments.png
2025-04-17 09:38:34,981 - INFO - 生成全屏优化的可视化图表
2025-04-17 09:38:36,154 - INFO - 已生成全屏优化的可视化图表: ./visual/omi/neighbor_all/value_times_range/omi-1/all_segments.png
2025-04-17 09:38:36,155 - INFO - 正在从 ./visual/omi/neighbor_all/value_times_range/omi-1 中的图像创建GIF
2025-04-17 09:38:36,835 - INFO - GIF已保存到 ./visual/omi/neighbor_all/value_times_range/omi-1/omi-1.gif
2025-04-17 09:38:36,835 - INFO - 
==================================================
2025-04-17 09:38:36,835 - INFO - 开始数据集可视化: omi-10
2025-04-17 09:38:36,835 - INFO - 使用参数: 评分模式=value_times_range, all=None, 阈值=6.5
2025-04-17 09:38:36,835 - INFO - ==================================================

2025-04-17 09:38:36,835 - INFO - 正在加载数据集 omi-10 的数据
2025-04-17 09:38:36,836 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-17 09:38:36,836 - INFO - 正在计算边缘统计量...
2025-04-17 09:38:40,050 - INFO - 已计算 136 条边的统计量
2025-04-17 09:38:40,051 - INFO - 为每个节点使用所有邻居
2025-04-17 09:38:40,051 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/value_times_range/omi-10
2025-04-17 09:38:40,052 - INFO - 在数据集中发现 8 个异常时间段
2025-04-17 09:38:40,052 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-17 09:38:40,052 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:40,052 - INFO - 正在计算异常分数...
2025-04-17 09:38:40,084 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:40,084 - INFO - 正在为时间段 740-780 生成可视化
2025-04-17 09:38:40,085 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-04-17 09:38:40,085 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:40,086 - DEBUG - 边统计: 正常边 166 条, 异常边 106 条
2025-04-17 09:38:40,152 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_0_740_780.png
2025-04-17 09:38:40,374 - INFO - 成功保存时间段 740-780 的可视化结果
2025-04-17 09:38:40,374 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-04-17 09:38:40,374 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-17 09:38:40,374 - INFO - 正在计算异常分数...
2025-04-17 09:38:40,423 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:40,423 - INFO - 正在为时间段 1345-1406 生成可视化
2025-04-17 09:38:40,423 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-04-17 09:38:40,424 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:40,425 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-04-17 09:38:40,483 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_1_1345_1406.png
2025-04-17 09:38:40,700 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-04-17 09:38:40,700 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-04-17 09:38:40,700 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:40,700 - INFO - 正在计算异常分数...
2025-04-17 09:38:40,739 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:40,739 - INFO - 正在为时间段 2224-2272 生成可视化
2025-04-17 09:38:40,739 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-04-17 09:38:40,739 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:40,740 - DEBUG - 边统计: 正常边 264 条, 异常边 8 条
2025-04-17 09:38:40,799 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_2_2224_2272.png
2025-04-17 09:38:41,015 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-04-17 09:38:41,015 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-04-17 09:38:41,015 - INFO - 该时间段的真实异常节点: {16, 4}
2025-04-17 09:38:41,015 - INFO - 正在计算异常分数...
2025-04-17 09:38:41,075 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:41,075 - INFO - 正在为时间段 2514-2592 生成可视化
2025-04-17 09:38:41,076 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-04-17 09:38:41,076 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:41,077 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-17 09:38:41,133 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_3_2514_2592.png
2025-04-17 09:38:41,345 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-04-17 09:38:41,345 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-04-17 09:38:41,345 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-04-17 09:38:41,346 - INFO - 正在计算异常分数...
2025-04-17 09:38:41,378 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:41,378 - INFO - 正在为时间段 2733-2778 生成可视化
2025-04-17 09:38:41,378 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-04-17 09:38:41,379 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:41,380 - DEBUG - 边统计: 正常边 238 条, 异常边 2 条
2025-04-17 09:38:41,437 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_4_2733_2778.png
2025-04-17 09:38:41,649 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-04-17 09:38:41,650 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-04-17 09:38:41,650 - INFO - 该时间段的真实异常节点: {1}
2025-04-17 09:38:41,650 - INFO - 正在计算异常分数...
2025-04-17 09:38:41,651 - INFO - 检测到的异常节点: {4, 5}
2025-04-17 09:38:41,651 - INFO - 正在为时间段 3401-3405 生成可视化
2025-04-17 09:38:41,651 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-04-17 09:38:41,651 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:41,652 - DEBUG - 边统计: 正常边 252 条, 异常边 20 条
2025-04-17 09:38:41,707 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_5_3401_3405.png
2025-04-17 09:38:41,919 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-04-17 09:38:41,919 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-04-17 09:38:41,919 - INFO - 该时间段的真实异常节点: {8}
2025-04-17 09:38:41,919 - INFO - 正在计算异常分数...
2025-04-17 09:38:41,952 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:41,953 - INFO - 正在为时间段 3414-3459 生成可视化
2025-04-17 09:38:41,953 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-04-17 09:38:41,953 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:41,954 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-17 09:38:42,010 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_6_3414_3459.png
2025-04-17 09:38:42,222 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-04-17 09:38:42,222 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-04-17 09:38:42,222 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-17 09:38:42,222 - INFO - 正在计算异常分数...
2025-04-17 09:38:42,255 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:42,255 - INFO - 正在为时间段 3700-3744 生成可视化
2025-04-17 09:38:42,255 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-04-17 09:38:42,255 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:42,256 - DEBUG - 边统计: 正常边 228 条, 异常边 44 条
2025-04-17 09:38:42,313 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-10/seg_7_3700_3744.png
2025-04-17 09:38:42,525 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-04-17 09:38:42,526 - INFO - 正在生成所有异常段的综合可视化图像: ./visual/omi/neighbor_all/value_times_range/omi-10/all_segments.png
2025-04-17 09:38:42,526 - INFO - 生成全屏优化的可视化图表
2025-04-17 09:38:43,726 - INFO - 已生成全屏优化的可视化图表: ./visual/omi/neighbor_all/value_times_range/omi-10/all_segments.png
2025-04-17 09:38:43,726 - INFO - 正在从 ./visual/omi/neighbor_all/value_times_range/omi-10 中的图像创建GIF
2025-04-17 09:38:44,449 - INFO - GIF已保存到 ./visual/omi/neighbor_all/value_times_range/omi-10/omi-10.gif
2025-04-17 09:38:44,449 - INFO - 
==================================================
2025-04-17 09:38:44,449 - INFO - 开始数据集可视化: omi-11
2025-04-17 09:38:44,450 - INFO - 使用参数: 评分模式=value_times_range, all=None, 阈值=3.0
2025-04-17 09:38:44,450 - INFO - ==================================================

2025-04-17 09:38:44,450 - INFO - 正在加载数据集 omi-11 的数据
2025-04-17 09:38:44,450 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-17 09:38:44,450 - INFO - 正在计算边缘统计量...
2025-04-17 09:38:47,471 - INFO - 已计算 153 条边的统计量
2025-04-17 09:38:47,471 - INFO - 为每个节点使用所有邻居
2025-04-17 09:38:47,471 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/value_times_range/omi-11
2025-04-17 09:38:47,472 - INFO - 在数据集中发现 9 个异常时间段
2025-04-17 09:38:47,472 - INFO - 
正在处理时间段 1/9: 738-755
2025-04-17 09:38:47,472 - INFO - 该时间段的真实异常节点: {2}
2025-04-17 09:38:47,472 - INFO - 正在计算异常分数...
2025-04-17 09:38:47,484 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:47,484 - INFO - 正在为时间段 738-755 生成可视化
2025-04-17 09:38:47,484 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-04-17 09:38:47,484 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:47,485 - DEBUG - 边统计: 正常边 240 条, 异常边 0 条
2025-04-17 09:38:47,544 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_0_738_755.png
2025-04-17 09:38:47,753 - INFO - 成功保存时间段 738-755 的可视化结果
2025-04-17 09:38:47,753 - INFO - 
正在处理时间段 2/9: 757-815
2025-04-17 09:38:47,753 - INFO - 该时间段的真实异常节点: set()
2025-04-17 09:38:47,753 - INFO - 正在计算异常分数...
2025-04-17 09:38:47,798 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:47,798 - INFO - 正在为时间段 757-815 生成可视化
2025-04-17 09:38:47,798 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-04-17 09:38:47,798 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:47,799 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-04-17 09:38:47,855 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_1_757_815.png
2025-04-17 09:38:48,066 - INFO - 成功保存时间段 757-815 的可视化结果
2025-04-17 09:38:48,066 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-04-17 09:38:48,066 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-04-17 09:38:48,066 - INFO - 正在计算异常分数...
2025-04-17 09:38:48,072 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:48,072 - INFO - 正在为时间段 1366-1375 生成可视化
2025-04-17 09:38:48,072 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-04-17 09:38:48,072 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:48,073 - DEBUG - 边统计: 正常边 210 条, 异常边 62 条
2025-04-17 09:38:48,128 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_2_1366_1375.png
2025-04-17 09:38:48,340 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-04-17 09:38:48,341 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-04-17 09:38:48,341 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-17 09:38:48,341 - INFO - 正在计算异常分数...
2025-04-17 09:38:48,350 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:48,350 - INFO - 正在为时间段 2301-2314 生成可视化
2025-04-17 09:38:48,350 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-04-17 09:38:48,350 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:48,351 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-17 09:38:48,407 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_3_2301_2314.png
2025-04-17 09:38:48,618 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-04-17 09:38:48,618 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-04-17 09:38:48,619 - INFO - 该时间段的真实异常节点: {19}
2025-04-17 09:38:48,619 - INFO - 正在计算异常分数...
2025-04-17 09:38:48,628 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:48,628 - INFO - 正在为时间段 2365-2381 生成可视化
2025-04-17 09:38:48,628 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-04-17 09:38:48,629 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:48,630 - DEBUG - 边统计: 正常边 168 条, 异常边 42 条
2025-04-17 09:38:48,686 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_4_2365_2381.png
2025-04-17 09:38:48,897 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-04-17 09:38:48,897 - INFO - 
正在处理时间段 6/9: 2464-2485
2025-04-17 09:38:48,897 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-17 09:38:48,898 - INFO - 正在计算异常分数...
2025-04-17 09:38:48,913 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-17 09:38:48,914 - INFO - 正在为时间段 2464-2485 生成可视化
2025-04-17 09:38:48,914 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-04-17 09:38:48,914 - DEBUG - 创建包含 19 个节点的图结构
2025-04-17 09:38:48,915 - DEBUG - 边统计: 正常边 236 条, 异常边 36 条
2025-04-17 09:38:49,045 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/value_times_range/omi-11/seg_5_2464_2485.png
2025-04-17 09:38:49,257 - INFO - 成功保存时间段 2464-2485 的可视化结果
2025-04-17 09:38:49,257 - INFO - 
正在处理时间段 7/9: 2588-2610
2025-04-17 09:38:49,257 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-17 09:38:49,257 - INFO - 正在计算异常分数...
