2025-04-15 23:30:32,112 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['deviation'], use_topk=False, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkFalse', visual_dir='./visual/use_topkFalse', num_workers=4, gif_duration=500)
2025-04-15 23:30:32,112 - INFO - pearson correlation 取绝对值
2025-04-15 23:30:32,112 - INFO - 当前评分模式: ['deviation']
2025-04-15 23:30:32,112 - INFO - 
==================================================
2025-04-15 23:30:32,112 - INFO - 开始执行网格搜索...
2025-04-15 23:30:32,118 - INFO - [omi-1] Starting grid search...
2025-04-15 23:30:35,365 - INFO - [omi-1.txt] mode=deviation, top_k=None, threshold=1.0, use_topk=False, P=0.7417, R=1.0000, F1=0.8517
 omi-6.txt  deviation  None              6.5     False   0.254438 0.977273  0.403756
 omi-7.txt  deviation  None              1.5     False   0.826087 0.974359  0.894118
 omi-8.txt  deviation  None              4.0     False   0.353659 0.935484  0.513274
 omi-9.txt  deviation  None              4.0     False   0.496183 0.915493  0.643564
2025-04-15 23:32:23,567 - INFO - 
===== Overall Metrics =====
Precision: 0.4787  Recall: 0.9585  F1: 0.6385
2025-04-15 23:32:23,567 - INFO - 
【原始汇总指标】
2025-04-15 23:32:23,567 - INFO - 精确率(Precision): 0.4787
2025-04-15 23:32:23,567 - INFO - 召回率(Recall):    0.9585
2025-04-15 23:32:23,567 - INFO - F1值:             0.6385
2025-04-15 23:32:23,567 - INFO - 
==================================================
2025-04-15 23:32:23,567 - INFO - 开始生成可视化结果...
2025-04-15 23:32:23,567 - INFO - 
==================================================
2025-04-15 23:32:23,567 - INFO - 开始数据集可视化: omi-1
2025-04-15 23:32:23,567 - INFO - 使用参数: 评分模式=deviation, top_k=None, 阈值=1.5
2025-04-15 23:32:23,568 - INFO - ==================================================

2025-04-15 23:32:23,568 - INFO - 正在加载数据集 omi-1 的数据
2025-04-15 23:32:23,569 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:32:23,569 - INFO - 正在计算边缘统计量...
2025-04-15 23:32:25,412 - INFO - 已计算 170 条边的统计量
2025-04-15 23:32:25,412 - INFO - 为每个节点使用所有邻居
2025-04-15 23:32:25,413 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\deviation\omi-1
2025-04-15 23:32:25,414 - INFO - 在数据集中发现 7 个异常时间段
2025-04-15 23:32:25,414 - INFO - 
正在处理时间段 1/7: 760-765
2025-04-15 23:32:25,414 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:25,414 - INFO - 正在计算异常分数...
2025-04-15 23:32:25,416 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:25,416 - INFO - 正在为时间段 760-765 生成可视化
2025-04-15 23:32:25,416 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-04-15 23:32:25,416 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:25,417 - DEBUG - 边统计: 正常边 118 条, 异常边 122 条
2025-04-15 23:32:25,418 - INFO - 时间段 760-765 的节点检测统计: 真阳性=15, 假阳性=1, 假阴性=0, 正常节点=3
2025-04-15 23:32:25,502 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-1\seg_0_760_765.png
2025-04-15 23:32:25,582 - INFO - 成功保存时间段 760-765 的可视化结果
2025-04-15 23:32:25,582 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-04-15 23:32:25,584 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:25,584 - INFO - 正在计算异常分数...
2025-04-15 23:32:25,706 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:25,707 - INFO - 正在为时间段 1064-1298 生成可视化
2025-04-15 23:32:25,707 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-04-15 23:32:25,707 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:25,709 - DEBUG - 边统计: 正常边 194 条, 异常边 112 条
2025-04-15 23:32:25,709 - INFO - 时间段 1064-1298 的节点检测统计: 真阳性=13, 假阳性=5, 假阴性=0, 正常节点=1
2025-04-15 23:32:25,801 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-1\seg_1_1064_1298.png
2025-04-15 23:32:25,900 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-04-15 23:32:25,900 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-04-15 23:32:25,900 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:25,900 - INFO - 正在计算异常分数...
2025-04-15 23:32:25,911 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:25,911 - INFO - 正在为时间段 2758-2772 生成可视化
2025-04-15 23:32:25,911 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-04-15 23:32:25,911 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:25,912 - DEBUG - 边统计: 正常边 176 条, 异常边 96 条
2025-04-15 23:32:25,912 - INFO - 时间段 2758-2772 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=0, 正常节点=2
2025-04-15 23:32:25,997 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-1\seg_2_2758_2772.png
2025-04-15 23:32:26,079 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-04-15 23:32:26,079 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-04-15 23:32:26,080 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:32:26,080 - INFO - 正在计算异常分数...
2025-04-15 23:32:26,087 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:26,087 - INFO - 正在为时间段 2874-2885 生成可视化
2025-04-15 23:32:26,087 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-04-15 23:32:26,088 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:26,088 - DEBUG - 边统计: 正常边 190 条, 异常边 82 条
2025-04-15 23:32:26,088 - INFO - 时间段 2874-2885 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:32:26,168 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-1\seg_3_2874_2885.png
2025-04-15 23:32:26,253 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-04-15 23:32:26,253 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-04-15 23:32:26,254 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:26,254 - INFO - 正在计算异常分数...
2025-04-15 23:32:26,261 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:26,261 - INFO - 正在为时间段 3012-3025 生成可视化
2025-04-15 23:32:26,261 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-04-15 23:32:26,262 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:26,262 - DEBUG - 边统计: 正常边 164 条, 异常边 108 条
2025-04-15 23:32:26,262 - INFO - 时间段 3012-3025 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:32:26,404 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-1\seg_4_3012_3025.png
2025-04-15 23:32:26,483 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-04-15 23:32:26,483 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-04-15 23:32:26,484 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:26,484 - INFO - 正在计算异常分数...
2025-04-15 23:32:26,557 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:26,557 - INFO - 正在为时间段 3160-3305 生成可视化
2025-04-15 23:32:26,557 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-04-15 23:32:26,557 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:26,558 - DEBUG - 边统计: 正常边 194 条, 异常边 112 条
2025-04-15 23:32:26,558 - INFO - 时间段 3160-3305 的节点检测统计: 真阳性=12, 假阳性=6, 假阴性=0, 正常节点=1
2025-04-15 23:32:26,643 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-1\seg_5_3160_3305.png
2025-04-15 23:32:26,736 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-04-15 23:32:26,736 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-04-15 23:32:26,736 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:26,736 - INFO - 正在计算异常分数...
2025-04-15 23:32:26,744 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:26,744 - INFO - 正在为时间段 3626-3638 生成可视化
2025-04-15 23:32:26,744 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-04-15 23:32:26,744 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:26,744 - DEBUG - 边统计: 正常边 190 条, 异常边 82 条
2025-04-15 23:32:26,745 - INFO - 时间段 3626-3638 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 23:32:26,825 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-1\seg_6_3626_3638.png
2025-04-15 23:32:26,902 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-04-15 23:32:26,902 - INFO - 正在从 ./visual/use_topkFalse\omi\deviation\omi-1 中的图像创建GIF
2025-04-15 23:32:27,099 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\deviation\omi-1\omi-1.gif
2025-04-15 23:32:27,099 - INFO - 
==================================================
2025-04-15 23:32:27,099 - INFO - 开始数据集可视化: omi-10
2025-04-15 23:32:27,099 - INFO - 使用参数: 评分模式=deviation, top_k=None, 阈值=4.0
2025-04-15 23:32:27,099 - INFO - ==================================================

2025-04-15 23:32:27,100 - INFO - 正在加载数据集 omi-10 的数据
2025-04-15 23:32:27,101 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:32:27,101 - INFO - 正在计算边缘统计量...
2025-04-15 23:32:29,007 - INFO - 已计算 136 条边的统计量
2025-04-15 23:32:29,007 - INFO - 为每个节点使用所有邻居
2025-04-15 23:32:29,008 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\deviation\omi-10
2025-04-15 23:32:29,008 - INFO - 在数据集中发现 8 个异常时间段
2025-04-15 23:32:29,008 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-15 23:32:29,008 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:29,008 - INFO - 正在计算异常分数...
2025-04-15 23:32:29,037 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:29,037 - INFO - 正在为时间段 740-780 生成可视化
2025-04-15 23:32:29,037 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-04-15 23:32:29,037 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:29,038 - DEBUG - 边统计: 正常边 206 条, 异常边 66 条
2025-04-15 23:32:29,038 - INFO - 时间段 740-780 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=1, 正常节点=1
2025-04-15 23:32:29,126 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-10\seg_0_740_780.png
2025-04-15 23:32:29,204 - INFO - 成功保存时间段 740-780 的可视化结果
2025-04-15 23:32:29,204 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-04-15 23:32:29,205 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:32:29,205 - INFO - 正在计算异常分数...
2025-04-15 23:32:29,253 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:29,253 - INFO - 正在为时间段 1345-1406 生成可视化
2025-04-15 23:32:29,253 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-04-15 23:32:29,253 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:29,253 - DEBUG - 边统计: 正常边 210 条, 异常边 62 条
2025-04-15 23:32:29,253 - INFO - 时间段 1345-1406 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:32:29,336 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-10\seg_1_1345_1406.png
2025-04-15 23:32:29,412 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-04-15 23:32:29,412 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-04-15 23:32:29,412 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:29,412 - INFO - 正在计算异常分数...
2025-04-15 23:32:29,450 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:29,451 - INFO - 正在为时间段 2224-2272 生成可视化
2025-04-15 23:32:29,451 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-04-15 23:32:29,451 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:29,451 - DEBUG - 边统计: 正常边 208 条, 异常边 64 条
2025-04-15 23:32:29,451 - INFO - 时间段 2224-2272 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=0, 正常节点=2
2025-04-15 23:32:29,536 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-10\seg_2_2224_2272.png
2025-04-15 23:32:29,625 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-04-15 23:32:29,625 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-04-15 23:32:29,626 - INFO - 该时间段的真实异常节点: {16, 4}
2025-04-15 23:32:29,626 - INFO - 正在计算异常分数...
2025-04-15 23:32:29,687 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:29,687 - INFO - 正在为时间段 2514-2592 生成可视化
2025-04-15 23:32:29,687 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-04-15 23:32:29,687 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:29,688 - DEBUG - 边统计: 正常边 180 条, 异常边 92 条
2025-04-15 23:32:29,688 - INFO - 时间段 2514-2592 的节点检测统计: 真阳性=2, 假阳性=15, 假阴性=0, 正常节点=2
2025-04-15 23:32:29,771 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-10\seg_3_2514_2592.png
2025-04-15 23:32:29,857 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-04-15 23:32:29,857 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-04-15 23:32:29,858 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-04-15 23:32:29,858 - INFO - 正在计算异常分数...
2025-04-15 23:32:29,894 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:29,894 - INFO - 正在为时间段 2733-2778 生成可视化
2025-04-15 23:32:29,894 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-04-15 23:32:29,894 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:29,895 - DEBUG - 边统计: 正常边 178 条, 异常边 62 条
2025-04-15 23:32:29,895 - INFO - 时间段 2733-2778 的节点检测统计: 真阳性=3, 假阳性=13, 假阴性=0, 正常节点=3
2025-04-15 23:32:29,982 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-10\seg_4_2733_2778.png
2025-04-15 23:32:30,066 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-04-15 23:32:30,067 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-04-15 23:32:30,067 - INFO - 该时间段的真实异常节点: {1}
2025-04-15 23:32:30,067 - INFO - 正在计算异常分数...
2025-04-15 23:32:30,068 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:30,068 - INFO - 正在为时间段 3401-3405 生成可视化
2025-04-15 23:32:30,068 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-04-15 23:32:30,069 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:30,069 - DEBUG - 边统计: 正常边 138 条, 异常边 134 条
2025-04-15 23:32:30,069 - INFO - 时间段 3401-3405 的节点检测统计: 真阳性=1, 假阳性=16, 假阴性=0, 正常节点=2
2025-04-15 23:32:30,148 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-10\seg_5_3401_3405.png
2025-04-15 23:32:30,236 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-04-15 23:32:30,237 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-04-15 23:32:30,237 - INFO - 该时间段的真实异常节点: {8}
2025-04-15 23:32:30,237 - INFO - 正在计算异常分数...
2025-04-15 23:32:30,270 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:30,270 - INFO - 正在为时间段 3414-3459 生成可视化
2025-04-15 23:32:30,270 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-04-15 23:32:30,271 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:30,271 - DEBUG - 边统计: 正常边 148 条, 异常边 124 条
2025-04-15 23:32:30,271 - INFO - 时间段 3414-3459 的节点检测统计: 真阳性=1, 假阳性=16, 假阴性=0, 正常节点=2
2025-04-15 23:32:30,355 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-10\seg_6_3414_3459.png
2025-04-15 23:32:30,436 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-04-15 23:32:30,436 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-04-15 23:32:30,436 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:32:30,436 - INFO - 正在计算异常分数...
2025-04-15 23:32:30,470 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:30,470 - INFO - 正在为时间段 3700-3744 生成可视化
2025-04-15 23:32:30,470 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-04-15 23:32:30,470 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:30,471 - DEBUG - 边统计: 正常边 152 条, 异常边 120 条
2025-04-15 23:32:30,471 - INFO - 时间段 3700-3744 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 23:32:30,553 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-10\seg_7_3700_3744.png
2025-04-15 23:32:30,635 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-04-15 23:32:30,635 - INFO - 正在从 ./visual/use_topkFalse\omi\deviation\omi-10 中的图像创建GIF
2025-04-15 23:32:30,851 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\deviation\omi-10\omi-10.gif
2025-04-15 23:32:30,851 - INFO - 
==================================================
2025-04-15 23:32:30,851 - INFO - 开始数据集可视化: omi-11
2025-04-15 23:32:30,851 - INFO - 使用参数: 评分模式=deviation, top_k=None, 阈值=1.5
2025-04-15 23:32:30,851 - INFO - ==================================================

2025-04-15 23:32:30,852 - INFO - 正在加载数据集 omi-11 的数据
2025-04-15 23:32:30,854 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:32:30,854 - INFO - 正在计算边缘统计量...
2025-04-15 23:32:32,762 - INFO - 已计算 153 条边的统计量
2025-04-15 23:32:32,762 - INFO - 为每个节点使用所有邻居
2025-04-15 23:32:32,762 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\deviation\omi-11
2025-04-15 23:32:32,762 - INFO - 在数据集中发现 9 个异常时间段
2025-04-15 23:32:32,762 - INFO - 
正在处理时间段 1/9: 738-755
2025-04-15 23:32:32,762 - INFO - 该时间段的真实异常节点: {2}
2025-04-15 23:32:32,762 - INFO - 正在计算异常分数...
2025-04-15 23:32:32,773 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:32,774 - INFO - 正在为时间段 738-755 生成可视化
2025-04-15 23:32:32,774 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-04-15 23:32:32,774 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:32,774 - DEBUG - 边统计: 正常边 170 条, 异常边 70 条
2025-04-15 23:32:32,774 - INFO - 时间段 738-755 的节点检测统计: 真阳性=0, 假阳性=16, 假阴性=1, 正常节点=2
2025-04-15 23:32:32,858 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-11\seg_0_738_755.png
2025-04-15 23:32:32,942 - INFO - 成功保存时间段 738-755 的可视化结果
2025-04-15 23:32:32,942 - INFO - 
正在处理时间段 2/9: 757-815
2025-04-15 23:32:32,943 - INFO - 该时间段的真实异常节点: set()
2025-04-15 23:32:32,943 - INFO - 正在计算异常分数...
2025-04-15 23:32:32,985 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:32,985 - INFO - 正在为时间段 757-815 生成可视化
2025-04-15 23:32:32,985 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-04-15 23:32:32,986 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:32,986 - DEBUG - 边统计: 正常边 266 条, 异常边 6 条
2025-04-15 23:32:32,986 - INFO - 时间段 757-815 的节点检测统计: 真阳性=0, 假阳性=17, 假阴性=0, 正常节点=2
2025-04-15 23:32:33,123 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-11\seg_1_757_815.png
2025-04-15 23:32:33,194 - INFO - 成功保存时间段 757-815 的可视化结果
2025-04-15 23:32:33,194 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-04-15 23:32:33,195 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-04-15 23:32:33,195 - INFO - 正在计算异常分数...
2025-04-15 23:32:33,200 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:33,200 - INFO - 正在为时间段 1366-1375 生成可视化
2025-04-15 23:32:33,200 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-04-15 23:32:33,201 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:33,201 - DEBUG - 边统计: 正常边 102 条, 异常边 170 条
2025-04-15 23:32:33,201 - INFO - 时间段 1366-1375 的节点检测统计: 真阳性=5, 假阳性=12, 假阴性=0, 正常节点=2
2025-04-15 23:32:33,282 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-11\seg_2_1366_1375.png
2025-04-15 23:32:33,363 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-04-15 23:32:33,363 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-04-15 23:32:33,363 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 23:32:33,363 - INFO - 正在计算异常分数...
2025-04-15 23:32:33,373 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:33,373 - INFO - 正在为时间段 2301-2314 生成可视化
2025-04-15 23:32:33,373 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-04-15 23:32:33,373 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:33,373 - DEBUG - 边统计: 正常边 144 条, 异常边 128 条
2025-04-15 23:32:33,373 - INFO - 时间段 2301-2314 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 23:32:33,455 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-11\seg_3_2301_2314.png
2025-04-15 23:32:33,535 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-04-15 23:32:33,535 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-04-15 23:32:33,536 - INFO - 该时间段的真实异常节点: {19}
2025-04-15 23:32:33,536 - INFO - 正在计算异常分数...
2025-04-15 23:32:33,545 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:33,545 - INFO - 正在为时间段 2365-2381 生成可视化
2025-04-15 23:32:33,546 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-04-15 23:32:33,546 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:33,546 - DEBUG - 边统计: 正常边 146 条, 异常边 64 条
2025-04-15 23:32:33,546 - INFO - 时间段 2365-2381 的节点检测统计: 真阳性=1, 假阳性=14, 假阴性=0, 正常节点=4
2025-04-15 23:32:33,629 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-11\seg_4_2365_2381.png
2025-04-15 23:32:33,709 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-04-15 23:32:33,709 - INFO - 
正在处理时间段 6/9: 2464-2485
2025-04-15 23:32:33,710 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 23:32:33,710 - INFO - 正在计算异常分数...
2025-04-15 23:32:33,730 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:32:33,730 - INFO - 正在为时间段 2464-2485 生成可视化
2025-04-15 23:32:33,730 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-04-15 23:32:33,730 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:32:33,732 - DEBUG - 边统计: 正常边 136 条, 异常边 136 条
