2025-04-15 21:32:57,681 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['value_times_range'], use_topk=False, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkFalse', visual_dir='./visual/use_topkFalse', num_workers=4, gif_duration=500)
2025-04-15 21:32:57,682 - INFO - 当前评分模式: ['value_times_range']
2025-04-15 21:32:57,682 - INFO - 
==================================================
2025-04-15 21:32:57,682 - INFO - 开始执行网格搜索...
2025-04-15 21:32:57,684 - INFO - [omi-1] Starting grid search...
2025-04-15 21:33:00,940 - INFO - [omi-1.txt] mode=value_times_range, top_k=None, threshold=1.0, use_topk=False, P=0.7373, R=0.9775, F1=0.8406
omi-10.txt value_times_range  None              6.5     False   0.491667 0.967213  0.651934
omi-11.txt value_times_range  None              4.5     False   0.343373 0.982759  0.508929
omi-12.txt value_times_range  None              2.0     False   0.655172 0.950000  0.775510
 omi-2.txt value_times_range  None              7.0     False   0.492063 1.000000  0.659574
 omi-3.txt value_times_range  None              7.0     False   0.842105 0.820513  0.831169
 omi-4.txt value_times_range  None              6.5     False   0.846154 0.985075  0.910345
 omi-5.txt value_times_range  None              1.0     False   0.470588 0.979592  0.635762
 omi-6.txt value_times_range  None              5.5     False   0.267081 0.977273  0.419512
 omi-7.txt value_times_range  None              1.5     False   0.904762 0.974359  0.938272
 omi-8.txt value_times_range  None              7.0     False   0.362500 0.935484  0.522523
 omi-9.txt value_times_range  None              6.0     False   0.496183 0.915493  0.643564
2025-04-15 21:34:49,482 - INFO - 
===== Overall Metrics =====
Precision: 0.5004  Recall: 0.9531  F1: 0.6563
2025-04-15 21:34:49,482 - INFO - 
【原始汇总指标】
2025-04-15 21:34:49,482 - INFO - 精确率(Precision): 0.5004
2025-04-15 21:34:49,482 - INFO - 召回率(Recall):    0.9531
2025-04-15 21:34:49,482 - INFO - F1值:             0.6563
2025-04-15 21:34:49,482 - INFO - 
==================================================
2025-04-15 21:34:49,482 - INFO - 开始生成可视化结果...
2025-04-15 21:34:49,482 - INFO - 
==================================================
2025-04-15 21:34:49,482 - INFO - 开始数据集可视化: omi-1
2025-04-15 21:34:49,482 - INFO - 使用参数: 评分模式=value_times_range, top_k=None, 阈值=1.5
2025-04-15 21:34:49,482 - INFO - ==================================================

2025-04-15 21:34:49,483 - INFO - 正在加载数据集 omi-1 的数据
2025-04-15 21:34:49,484 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:34:49,484 - INFO - 正在计算边缘统计量...
2025-04-15 21:34:51,441 - INFO - 已计算 170 条边的统计量
2025-04-15 21:34:51,441 - INFO - 为每个节点使用所有邻居
2025-04-15 21:34:51,442 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\value_times_range\omi-1
2025-04-15 21:34:51,442 - INFO - 在数据集中发现 7 个异常时间段
2025-04-15 21:34:51,443 - INFO - 
正在处理时间段 1/7: 760-765
2025-04-15 21:34:51,443 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:51,443 - INFO - 正在计算异常分数...
2025-04-15 21:34:51,444 - INFO - 检测到的异常节点: {1, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19}
2025-04-15 21:34:51,444 - INFO - 正在为时间段 760-765 生成可视化
2025-04-15 21:34:51,444 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-04-15 21:34:51,444 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:51,446 - DEBUG - 边统计: 正常边 218 条, 异常边 22 条
2025-04-15 21:34:51,446 - INFO - 时间段 760-765 的节点检测统计: 真阳性=13, 假阳性=1, 假阴性=2, 正常节点=3
2025-04-15 21:34:51,528 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-1\seg_0_760_765.png
2025-04-15 21:34:51,618 - INFO - 成功保存时间段 760-765 的可视化结果
2025-04-15 21:34:51,618 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-04-15 21:34:51,619 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:51,619 - INFO - 正在计算异常分数...
2025-04-15 21:34:51,721 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:51,721 - INFO - 正在为时间段 1064-1298 生成可视化
2025-04-15 21:34:51,721 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-04-15 21:34:51,722 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:51,722 - DEBUG - 边统计: 正常边 284 条, 异常边 22 条
2025-04-15 21:34:51,722 - INFO - 时间段 1064-1298 的节点检测统计: 真阳性=13, 假阳性=5, 假阴性=0, 正常节点=1
2025-04-15 21:34:51,816 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-1\seg_1_1064_1298.png
2025-04-15 21:34:51,911 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-04-15 21:34:51,911 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-04-15 21:34:51,911 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:51,911 - INFO - 正在计算异常分数...
2025-04-15 21:34:51,919 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:51,919 - INFO - 正在为时间段 2758-2772 生成可视化
2025-04-15 21:34:51,919 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-04-15 21:34:51,919 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:51,921 - DEBUG - 边统计: 正常边 218 条, 异常边 54 条
2025-04-15 21:34:51,921 - INFO - 时间段 2758-2772 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=0, 正常节点=2
2025-04-15 21:34:52,009 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-1\seg_2_2758_2772.png
2025-04-15 21:34:52,097 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-04-15 21:34:52,097 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-04-15 21:34:52,097 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:34:52,097 - INFO - 正在计算异常分数...
2025-04-15 21:34:52,103 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:52,103 - INFO - 正在为时间段 2874-2885 生成可视化
2025-04-15 21:34:52,103 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-04-15 21:34:52,103 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:52,105 - DEBUG - 边统计: 正常边 250 条, 异常边 22 条
2025-04-15 21:34:52,105 - INFO - 时间段 2874-2885 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:34:52,192 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-1\seg_3_2874_2885.png
2025-04-15 21:34:52,288 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-04-15 21:34:52,288 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-04-15 21:34:52,289 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:52,289 - INFO - 正在计算异常分数...
2025-04-15 21:34:52,296 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:52,296 - INFO - 正在为时间段 3012-3025 生成可视化
2025-04-15 21:34:52,296 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-04-15 21:34:52,297 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:52,297 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-15 21:34:52,297 - INFO - 时间段 3012-3025 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:34:52,379 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-1\seg_4_3012_3025.png
2025-04-15 21:34:52,467 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-04-15 21:34:52,467 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-04-15 21:34:52,467 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:52,467 - INFO - 正在计算异常分数...
2025-04-15 21:34:52,530 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:52,530 - INFO - 正在为时间段 3160-3305 生成可视化
2025-04-15 21:34:52,530 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-04-15 21:34:52,530 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:52,531 - DEBUG - 边统计: 正常边 304 条, 异常边 2 条
2025-04-15 21:34:52,531 - INFO - 时间段 3160-3305 的节点检测统计: 真阳性=12, 假阳性=6, 假阴性=0, 正常节点=1
2025-04-15 21:34:52,624 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-1\seg_5_3160_3305.png
2025-04-15 21:34:52,722 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-04-15 21:34:52,722 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-04-15 21:34:52,722 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:52,722 - INFO - 正在计算异常分数...
2025-04-15 21:34:52,728 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:52,728 - INFO - 正在为时间段 3626-3638 生成可视化
2025-04-15 21:34:52,728 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-04-15 21:34:52,728 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:52,729 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-15 21:34:52,729 - INFO - 时间段 3626-3638 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 21:34:52,827 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-1\seg_6_3626_3638.png
2025-04-15 21:34:52,911 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-04-15 21:34:52,911 - INFO - 正在从 ./visual/use_topkFalse\omi\value_times_range\omi-1 中的图像创建GIF
2025-04-15 21:34:53,117 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\value_times_range\omi-1\omi-1.gif
2025-04-15 21:34:53,117 - INFO - 
==================================================
2025-04-15 21:34:53,117 - INFO - 开始数据集可视化: omi-10
2025-04-15 21:34:53,117 - INFO - 使用参数: 评分模式=value_times_range, top_k=None, 阈值=6.5
2025-04-15 21:34:53,117 - INFO - ==================================================

2025-04-15 21:34:53,118 - INFO - 正在加载数据集 omi-10 的数据
2025-04-15 21:34:53,119 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:34:53,119 - INFO - 正在计算边缘统计量...
2025-04-15 21:34:55,164 - INFO - 已计算 136 条边的统计量
2025-04-15 21:34:55,164 - INFO - 为每个节点使用所有邻居
2025-04-15 21:34:55,165 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\value_times_range\omi-10
2025-04-15 21:34:55,165 - INFO - 在数据集中发现 8 个异常时间段
2025-04-15 21:34:55,165 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-15 21:34:55,165 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:55,165 - INFO - 正在计算异常分数...
2025-04-15 21:34:55,188 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:55,188 - INFO - 正在为时间段 740-780 生成可视化
2025-04-15 21:34:55,188 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-04-15 21:34:55,188 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:55,190 - DEBUG - 边统计: 正常边 166 条, 异常边 106 条
2025-04-15 21:34:55,190 - INFO - 时间段 740-780 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=1, 正常节点=1
2025-04-15 21:34:55,270 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-10\seg_0_740_780.png
2025-04-15 21:34:55,345 - INFO - 成功保存时间段 740-780 的可视化结果
2025-04-15 21:34:55,345 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-04-15 21:34:55,345 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:34:55,345 - INFO - 正在计算异常分数...
2025-04-15 21:34:55,381 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:55,381 - INFO - 正在为时间段 1345-1406 生成可视化
2025-04-15 21:34:55,381 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-04-15 21:34:55,381 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:55,382 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-04-15 21:34:55,382 - INFO - 时间段 1345-1406 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:34:55,465 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-10\seg_1_1345_1406.png
2025-04-15 21:34:55,612 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-04-15 21:34:55,612 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-04-15 21:34:55,612 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:55,612 - INFO - 正在计算异常分数...
2025-04-15 21:34:55,640 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:55,640 - INFO - 正在为时间段 2224-2272 生成可视化
2025-04-15 21:34:55,640 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-04-15 21:34:55,640 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:55,640 - DEBUG - 边统计: 正常边 264 条, 异常边 8 条
2025-04-15 21:34:55,640 - INFO - 时间段 2224-2272 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=0, 正常节点=2
2025-04-15 21:34:55,724 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-10\seg_2_2224_2272.png
2025-04-15 21:34:55,803 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-04-15 21:34:55,803 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-04-15 21:34:55,803 - INFO - 该时间段的真实异常节点: {16, 4}
2025-04-15 21:34:55,803 - INFO - 正在计算异常分数...
2025-04-15 21:34:55,850 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:55,850 - INFO - 正在为时间段 2514-2592 生成可视化
2025-04-15 21:34:55,850 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-04-15 21:34:55,850 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:55,850 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-15 21:34:55,850 - INFO - 时间段 2514-2592 的节点检测统计: 真阳性=2, 假阳性=15, 假阴性=0, 正常节点=2
2025-04-15 21:34:55,941 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-10\seg_3_2514_2592.png
2025-04-15 21:34:56,022 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-04-15 21:34:56,022 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-04-15 21:34:56,024 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-04-15 21:34:56,024 - INFO - 正在计算异常分数...
2025-04-15 21:34:56,047 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:56,047 - INFO - 正在为时间段 2733-2778 生成可视化
2025-04-15 21:34:56,047 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-04-15 21:34:56,047 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:56,048 - DEBUG - 边统计: 正常边 238 条, 异常边 2 条
2025-04-15 21:34:56,048 - INFO - 时间段 2733-2778 的节点检测统计: 真阳性=3, 假阳性=13, 假阴性=0, 正常节点=3
2025-04-15 21:34:56,129 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-10\seg_4_2733_2778.png
2025-04-15 21:34:56,208 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-04-15 21:34:56,209 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-04-15 21:34:56,209 - INFO - 该时间段的真实异常节点: {1}
2025-04-15 21:34:56,209 - INFO - 正在计算异常分数...
2025-04-15 21:34:56,209 - INFO - 检测到的异常节点: {4, 5}
2025-04-15 21:34:56,209 - INFO - 正在为时间段 3401-3405 生成可视化
2025-04-15 21:34:56,209 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-04-15 21:34:56,209 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:56,210 - DEBUG - 边统计: 正常边 252 条, 异常边 20 条
2025-04-15 21:34:56,210 - INFO - 时间段 3401-3405 的节点检测统计: 真阳性=0, 假阳性=2, 假阴性=1, 正常节点=16
2025-04-15 21:34:56,293 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-10\seg_5_3401_3405.png
2025-04-15 21:34:56,375 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-04-15 21:34:56,375 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-04-15 21:34:56,375 - INFO - 该时间段的真实异常节点: {8}
2025-04-15 21:34:56,375 - INFO - 正在计算异常分数...
2025-04-15 21:34:56,400 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:56,400 - INFO - 正在为时间段 3414-3459 生成可视化
2025-04-15 21:34:56,401 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-04-15 21:34:56,401 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:56,402 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-15 21:34:56,402 - INFO - 时间段 3414-3459 的节点检测统计: 真阳性=1, 假阳性=16, 假阴性=0, 正常节点=2
2025-04-15 21:34:56,483 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-10\seg_6_3414_3459.png
2025-04-15 21:34:56,568 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-04-15 21:34:56,568 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-04-15 21:34:56,568 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:34:56,570 - INFO - 正在计算异常分数...
2025-04-15 21:34:56,592 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:56,593 - INFO - 正在为时间段 3700-3744 生成可视化
2025-04-15 21:34:56,593 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-04-15 21:34:56,593 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:56,593 - DEBUG - 边统计: 正常边 228 条, 异常边 44 条
2025-04-15 21:34:56,593 - INFO - 时间段 3700-3744 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 21:34:56,675 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-10\seg_7_3700_3744.png
2025-04-15 21:34:56,755 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-04-15 21:34:56,755 - INFO - 正在从 ./visual/use_topkFalse\omi\value_times_range\omi-10 中的图像创建GIF
2025-04-15 21:34:56,977 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\value_times_range\omi-10\omi-10.gif
2025-04-15 21:34:56,977 - INFO - 
==================================================
2025-04-15 21:34:56,977 - INFO - 开始数据集可视化: omi-11
2025-04-15 21:34:56,977 - INFO - 使用参数: 评分模式=value_times_range, top_k=None, 阈值=4.5
2025-04-15 21:34:56,977 - INFO - ==================================================

2025-04-15 21:34:56,979 - INFO - 正在加载数据集 omi-11 的数据
2025-04-15 21:34:56,980 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:34:56,980 - INFO - 正在计算边缘统计量...
2025-04-15 21:34:58,949 - INFO - 已计算 153 条边的统计量
2025-04-15 21:34:58,949 - INFO - 为每个节点使用所有邻居
2025-04-15 21:34:58,950 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\value_times_range\omi-11
2025-04-15 21:34:58,950 - INFO - 在数据集中发现 9 个异常时间段
2025-04-15 21:34:58,950 - INFO - 
正在处理时间段 1/9: 738-755
2025-04-15 21:34:58,951 - INFO - 该时间段的真实异常节点: {2}
2025-04-15 21:34:58,951 - INFO - 正在计算异常分数...
2025-04-15 21:34:58,959 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:58,959 - INFO - 正在为时间段 738-755 生成可视化
2025-04-15 21:34:58,959 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-04-15 21:34:58,959 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:58,960 - DEBUG - 边统计: 正常边 240 条, 异常边 0 条
2025-04-15 21:34:58,960 - INFO - 时间段 738-755 的节点检测统计: 真阳性=0, 假阳性=16, 假阴性=1, 正常节点=2
2025-04-15 21:34:59,041 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_0_738_755.png
2025-04-15 21:34:59,127 - INFO - 成功保存时间段 738-755 的可视化结果
2025-04-15 21:34:59,127 - INFO - 
正在处理时间段 2/9: 757-815
2025-04-15 21:34:59,127 - INFO - 该时间段的真实异常节点: set()
2025-04-15 21:34:59,127 - INFO - 正在计算异常分数...
2025-04-15 21:34:59,162 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:59,162 - INFO - 正在为时间段 757-815 生成可视化
2025-04-15 21:34:59,162 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-04-15 21:34:59,162 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:59,163 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-04-15 21:34:59,163 - INFO - 时间段 757-815 的节点检测统计: 真阳性=0, 假阳性=17, 假阴性=0, 正常节点=2
2025-04-15 21:34:59,251 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_1_757_815.png
2025-04-15 21:34:59,331 - INFO - 成功保存时间段 757-815 的可视化结果
2025-04-15 21:34:59,331 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-04-15 21:34:59,331 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-04-15 21:34:59,332 - INFO - 正在计算异常分数...
2025-04-15 21:34:59,335 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:59,335 - INFO - 正在为时间段 1366-1375 生成可视化
2025-04-15 21:34:59,335 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-04-15 21:34:59,336 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:59,336 - DEBUG - 边统计: 正常边 210 条, 异常边 62 条
2025-04-15 21:34:59,336 - INFO - 时间段 1366-1375 的节点检测统计: 真阳性=5, 假阳性=12, 假阴性=0, 正常节点=2
2025-04-15 21:34:59,422 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_2_1366_1375.png
2025-04-15 21:34:59,508 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-04-15 21:34:59,509 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-04-15 21:34:59,509 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 21:34:59,509 - INFO - 正在计算异常分数...
2025-04-15 21:34:59,516 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:59,516 - INFO - 正在为时间段 2301-2314 生成可视化
2025-04-15 21:34:59,516 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-04-15 21:34:59,516 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:59,516 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-15 21:34:59,516 - INFO - 时间段 2301-2314 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 21:34:59,596 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_3_2301_2314.png
2025-04-15 21:34:59,680 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-04-15 21:34:59,680 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-04-15 21:34:59,680 - INFO - 该时间段的真实异常节点: {19}
2025-04-15 21:34:59,680 - INFO - 正在计算异常分数...
2025-04-15 21:34:59,687 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:34:59,687 - INFO - 正在为时间段 2365-2381 生成可视化
2025-04-15 21:34:59,687 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-04-15 21:34:59,687 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:34:59,688 - DEBUG - 边统计: 正常边 168 条, 异常边 42 条
2025-04-15 21:34:59,688 - INFO - 时间段 2365-2381 的节点检测统计: 真阳性=1, 假阳性=14, 假阴性=0, 正常节点=4
2025-04-15 21:34:59,768 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_4_2365_2381.png
2025-04-15 21:34:59,857 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-04-15 21:34:59,857 - INFO - 
正在处理时间段 6/9: 2464-2485
2025-04-15 21:34:59,857 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 21:34:59,857 - INFO - 正在计算异常分数...
