2025-04-16 12:22:04,747 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0.1, 0.2, 0.3, 0.4, 0.5]), neighbor_selection='corr_threshold', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=4, gif_duration=500)
2025-04-16 12:22:04,748 - INFO - 当前评分模式: ['deviation']
2025-04-16 12:22:04,748 - INFO - 
==================================================
2025-04-16 12:22:04,748 - INFO - 开始执行网格搜索...
2025-04-16 12:22:04,750 - INFO - [omi-1] Starting grid search...
2025-04-16 12:22:08,121 - INFO - [omi-1.txt] mode=deviation, corr_threshold=0.1, threshold=0.0, P=0.7417, R=1.0000, F1=0.8517
2025-04-16 12:26:22,486 - INFO - [omi-2.txt] mode=deviation, corr_threshold=0.5, threshold=2.5, P=0.4464, R=0.8065, F1=0.5747
2025-04-16 12:26:23,021 - INFO - [omi-2.txt] mode=deviation, corr_threshold=0.5, threshold=3.0, P=0.4464, R=0.8065, F1=0.5747
2025-04-16 12:26:23,315 - INFO - [omi-2.txt] mode=deviation, corr_threshold=0.5, threshold=3.5, P=0.4545, R=0.8065, F1=0.5814
2025-04-16 12:26:24,720 - INFO - [omi-2.txt] mode=deviation, corr_threshold=0.5, threshold=4.0, P=0.4545, R=0.8065, F1=0.5814
2025-04-16 12:26:25,283 - INFO - [omi-2.txt] mode=deviation, corr_threshold=0.5, threshold=4.5, P=0.4545, R=0.8065, F1=0.5814
2025-04-16 12:26:25,975 - INFO - [omi-2.txt] mode=deviation, corr_threshold=0.5, threshold=5.0, P=0.4545, R=0.8065, F1=0.5814
2025-04-16 12:26:25,985 - INFO - [omi-2.txt] mode=deviation, corr_threshold=0.5, threshold=5.5, P=0.4545, R=0.8065, F1=0.5814
2025-04-16 12:26:27,274 - INFO - [omi-2.txt] mode=deviation, corr_threshold=0.5, threshold=6.0, P=0.4545, R=0.8065, F1=0.5814
2025-04-16 12:26:27,846 - INFO - [omi-2.txt] mode=deviation, corr_threshold=0.5, threshold=6.5, P=0.4545, R=0.8065, F1=0.5814
2025-04-16 12:26:28,089 - INFO - [omi-2.txt] mode=deviation, corr_threshold=0.5, threshold=7.0, P=0.4545, R=0.8065, F1=0.5814
2025-04-16 12:26:28,105 - INFO - [omi-3] Starting grid search...
2025-04-16 12:26:31,142 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.1, threshold=0.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:31,224 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.1, threshold=0.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:31,225 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.1, threshold=1.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:31,248 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.1, threshold=1.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:33,074 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.1, threshold=2.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:33,137 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.1, threshold=2.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:33,173 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.1, threshold=3.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:33,261 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.1, threshold=3.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:35,060 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.1, threshold=4.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:35,085 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.1, threshold=4.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:35,135 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.1, threshold=5.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:35,275 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.1, threshold=5.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:37,266 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.1, threshold=6.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:37,278 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.1, threshold=6.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:37,793 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.1, threshold=7.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:37,905 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.2, threshold=0.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:40,222 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.2, threshold=0.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:40,222 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.2, threshold=1.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:40,597 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.2, threshold=1.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:40,928 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.2, threshold=2.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:43,065 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.2, threshold=2.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:43,370 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.2, threshold=3.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:43,670 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.2, threshold=3.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:43,860 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.2, threshold=4.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:46,405 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.2, threshold=4.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:46,406 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.2, threshold=5.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:46,436 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.2, threshold=5.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:46,825 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.2, threshold=6.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:49,613 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.2, threshold=6.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:49,614 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.2, threshold=7.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:49,614 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.3, threshold=0.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:49,614 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.3, threshold=0.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:52,180 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.3, threshold=1.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:52,434 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.3, threshold=1.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:52,435 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.3, threshold=2.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:52,435 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.3, threshold=2.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:54,935 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.3, threshold=3.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:55,168 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.3, threshold=3.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:55,663 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.3, threshold=4.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:55,663 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.3, threshold=4.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:57,920 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.3, threshold=5.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:58,275 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.3, threshold=5.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:58,751 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.3, threshold=6.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:26:58,753 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.3, threshold=6.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:27:00,748 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.3, threshold=7.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:27:01,448 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.4, threshold=0.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:27:01,449 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.4, threshold=0.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:27:01,775 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.4, threshold=1.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:27:03,836 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.4, threshold=1.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:27:04,553 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.4, threshold=2.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:27:04,553 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.4, threshold=2.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:27:04,553 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.4, threshold=3.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:27:07,057 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.4, threshold=3.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:27:07,057 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.4, threshold=4.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:27:07,058 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.4, threshold=4.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:27:07,732 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.4, threshold=5.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:27:09,652 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.4, threshold=5.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:27:09,914 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.4, threshold=6.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:27:10,400 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.4, threshold=6.5, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:27:10,461 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.4, threshold=7.0, P=0.7738, R=0.8333, F1=0.8025
2025-04-16 12:27:12,383 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.5, threshold=0.0, P=0.9000, R=0.8077, F1=0.8514
2025-04-16 12:27:12,568 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.5, threshold=0.5, P=0.9000, R=0.8077, F1=0.8514
2025-04-16 12:27:12,847 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.5, threshold=1.0, P=0.9000, R=0.8077, F1=0.8514
2025-04-16 12:27:13,366 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.5, threshold=1.5, P=0.9000, R=0.8077, F1=0.8514
2025-04-16 12:27:15,467 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.5, threshold=2.0, P=0.9000, R=0.8077, F1=0.8514
2025-04-16 12:27:15,468 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.5, threshold=2.5, P=0.9000, R=0.8077, F1=0.8514
2025-04-16 12:27:15,729 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.5, threshold=3.0, P=0.9000, R=0.8077, F1=0.8514
2025-04-16 12:27:16,345 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.5, threshold=3.5, P=0.9000, R=0.8077, F1=0.8514
2025-04-16 12:27:17,838 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.5, threshold=4.0, P=0.9000, R=0.8077, F1=0.8514
2025-04-16 12:27:18,782 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.5, threshold=4.5, P=0.9000, R=0.8077, F1=0.8514
2025-04-16 12:27:18,876 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.5, threshold=5.0, P=0.9000, R=0.8077, F1=0.8514
2025-04-16 12:27:18,876 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.5, threshold=5.5, P=0.9000, R=0.8077, F1=0.8514
2025-04-16 12:27:20,358 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.5, threshold=6.0, P=0.9000, R=0.8077, F1=0.8514
2025-04-16 12:27:21,770 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.5, threshold=6.5, P=0.9000, R=0.8077, F1=0.8514
2025-04-16 12:27:21,770 - INFO - [omi-3.txt] mode=deviation, corr_threshold=0.5, threshold=7.0, P=0.9000, R=0.8077, F1=0.8514
2025-04-16 12:27:21,790 - INFO - [omi-4] Starting grid search...
2025-04-16 12:27:24,870 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.1, threshold=0.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:24,871 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.1, threshold=0.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:24,919 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.1, threshold=1.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:24,930 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.1, threshold=1.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:26,850 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.1, threshold=2.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:26,851 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.1, threshold=2.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:26,940 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.1, threshold=3.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:26,940 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.1, threshold=3.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:28,800 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.1, threshold=4.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:28,833 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.1, threshold=4.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:28,874 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.1, threshold=5.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:28,934 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.1, threshold=5.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:31,449 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.1, threshold=6.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:31,450 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.1, threshold=6.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:31,450 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.1, threshold=7.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:31,608 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.2, threshold=0.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:34,131 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.2, threshold=0.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:34,133 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.2, threshold=1.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:34,142 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.2, threshold=1.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:34,278 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.2, threshold=2.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:37,037 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.2, threshold=2.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:37,114 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.2, threshold=3.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:37,114 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.2, threshold=3.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:37,713 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.2, threshold=4.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:39,668 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.2, threshold=4.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:40,044 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.2, threshold=5.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:40,203 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.2, threshold=5.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:40,660 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.2, threshold=6.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:43,027 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.2, threshold=6.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:43,028 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.2, threshold=7.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:43,028 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.3, threshold=0.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:43,657 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.3, threshold=0.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:45,240 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.3, threshold=1.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:46,124 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.3, threshold=1.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:46,124 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.3, threshold=2.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:46,801 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.3, threshold=2.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:48,024 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.3, threshold=3.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:48,622 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.3, threshold=3.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:49,354 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.3, threshold=4.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:49,566 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.3, threshold=4.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:50,692 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.3, threshold=5.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:51,707 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.3, threshold=5.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:52,493 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.3, threshold=6.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:52,494 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.3, threshold=6.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:53,454 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.3, threshold=7.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:54,716 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.4, threshold=0.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:55,187 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.4, threshold=0.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:55,547 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.4, threshold=1.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:56,406 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.4, threshold=1.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:57,311 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.4, threshold=2.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:58,307 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.4, threshold=2.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:58,418 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.4, threshold=3.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:27:59,248 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.4, threshold=3.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:28:00,171 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.4, threshold=4.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:28:01,192 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.4, threshold=4.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:28:01,514 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.4, threshold=5.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:28:02,000 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.4, threshold=5.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:28:03,466 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.4, threshold=6.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:28:04,297 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.4, threshold=6.5, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:28:04,934 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.4, threshold=7.0, P=0.7952, R=0.9851, F1=0.8800
2025-04-16 12:28:04,934 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.5, threshold=0.0, P=0.9286, R=0.9701, F1=0.9489
2025-04-16 12:28:06,291 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.5, threshold=0.5, P=0.9286, R=0.9701, F1=0.9489
2025-04-16 12:28:07,255 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.5, threshold=1.0, P=0.9286, R=0.9701, F1=0.9489
2025-04-16 12:28:07,872 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.5, threshold=1.5, P=0.9286, R=0.9701, F1=0.9489
2025-04-16 12:28:07,930 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.5, threshold=2.0, P=0.9286, R=0.9701, F1=0.9489
2025-04-16 12:28:09,463 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.5, threshold=2.5, P=0.9286, R=0.9701, F1=0.9489
2025-04-16 12:28:10,391 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.5, threshold=3.0, P=0.9286, R=0.9701, F1=0.9489
2025-04-16 12:28:10,895 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.5, threshold=3.5, P=0.9286, R=0.9701, F1=0.9489
2025-04-16 12:28:10,896 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.5, threshold=4.0, P=0.9286, R=0.9701, F1=0.9489
2025-04-16 12:28:12,474 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.5, threshold=4.5, P=0.9286, R=0.9701, F1=0.9489
2025-04-16 12:28:13,120 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.5, threshold=5.0, P=0.9286, R=0.9701, F1=0.9489
2025-04-16 12:28:13,399 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.5, threshold=5.5, P=0.9286, R=0.9701, F1=0.9489
2025-04-16 12:28:14,073 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.5, threshold=6.0, P=0.9286, R=0.9701, F1=0.9489
2025-04-16 12:28:15,441 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.5, threshold=6.5, P=0.9286, R=0.9701, F1=0.9489
2025-04-16 12:28:15,844 - INFO - [omi-4.txt] mode=deviation, corr_threshold=0.5, threshold=7.0, P=0.9286, R=0.9701, F1=0.9489
2025-04-16 12:28:15,862 - INFO - [omi-5] Starting grid search...
2025-04-16 12:28:19,133 - INFO - [omi-5.txt] mode=deviation, corr_threshold=0.1, threshold=0.0, P=0.4537, R=1.0000, F1=0.6242
2025-04-16 12:28:19,134 - INFO - [omi-5.txt] mode=deviation, corr_threshold=0.1, threshold=0.5, P=0.4537, R=1.0000, F1=0.6242
2025-04-16 12:28:19,177 - INFO - [omi-5.txt] mode=deviation, corr_threshold=0.1, threshold=1.0, P=0.4537, R=1.0000, F1=0.6242
2025-04-16 12:28:19,177 - INFO - [omi-5.txt] mode=deviation, corr_threshold=0.1, threshold=1.5, P=0.4537, R=1.0000, F1=0.6242
2025-04-16 12:28:20,959 - INFO - [omi-5.txt] mode=deviation, corr_threshold=0.1, threshold=2.0, P=0.4537, R=1.0000, F1=0.6242
2025-04-16 12:28:21,028 - INFO - [omi-5.txt] mode=deviation, corr_threshold=0.1, threshold=2.5, P=0.4537, R=1.0000, F1=0.6242
2025-04-16 12:28:21,108 - INFO - [omi-5.txt] mode=deviation, corr_threshold=0.1, threshold=3.0, P=0.4537, R=1.0000, F1=0.6242
2025-04-16 12:28:21,191 - INFO - [omi-5.txt] mode=deviation, corr_threshold=0.1, threshold=3.5, P=0.4537, R=1.0000, F1=0.6242
2025-04-16 12:28:22,971 - INFO - [omi-5.txt] mode=deviation, corr_threshold=0.1, threshold=4.0, P=0.4537, R=1.0000, F1=0.6242
2025-04-16 12:28:23,031 - INFO - [omi-5.txt] mode=deviation, corr_threshold=0.1, threshold=4.5, P=0.4537, R=1.0000, F1=0.6242
2025-04-16 12:28:23,124 - INFO - [omi-5.txt] mode=deviation, corr_threshold=0.1, threshold=5.0, P=0.4537, R=1.0000, F1=0.6242
2025-04-16 12:28:23,205 - INFO - [omi-5.txt] mode=deviation, corr_threshold=0.1, threshold=5.5, P=0.4537, R=1.0000, F1=0.6242
2025-04-16 12:28:25,284 - INFO - [omi-5.txt] mode=deviation, corr_threshold=0.1, threshold=6.0, P=0.4537, R=1.0000, F1=0.6242
