2025-05-07 10:53:59,067 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['strict_deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-05-07 10:53:59,067 - INFO - 当前评分模式: ['strict_deviation']
2025-05-07 10:53:59,067 - INFO - 
==================================================
2025-05-07 10:53:59,067 - INFO - 开始执行网格搜索...
2025-05-07 10:53:59,068 - INFO - [omi-12] Starting grid search...
2025-05-07 10:54:02,068 - INFO - [omi-12.txt] mode=strict_deviation, topk=1, threshold=0.0, P=0.6750, R=0.6750, F1=0.6750
2025-05-07 10:55:12,061 - INFO - [omi-7.txt] mode=strict_deviation, topk=1, threshold=6.0, P=1.0000, R=0.1026, F1=0.1860
2025-05-07 10:55:12,255 - INFO - [omi-7.txt] mode=strict_deviation, topk=1, threshold=6.5, P=1.0000, R=0.0769, F1=0.1429
2025-05-07 10:55:12,255 - INFO - [omi-7.txt] mode=strict_deviation, topk=1, threshold=7.0, P=1.0000, R=0.0769, F1=0.1429
2025-05-07 10:55:12,259 - INFO - [omi-7.txt] mode=strict_deviation, topk=2, threshold=0.0, P=0.9143, R=0.8205, F1=0.8649
2025-05-07 10:55:12,259 - INFO - [omi-7.txt] mode=strict_deviation, topk=2, threshold=0.5, P=0.8800, R=0.5641, F1=0.6875
2025-05-07 10:55:12,259 - INFO - [omi-7.txt] mode=strict_deviation, topk=2, threshold=1.0, P=0.9333, R=0.3590, F1=0.5185
2025-05-07 10:55:12,259 - INFO - [omi-7.txt] mode=strict_deviation, topk=2, threshold=1.5, P=0.9000, R=0.2308, F1=0.3673
2025-05-07 10:55:12,259 - INFO - [omi-7.txt] mode=strict_deviation, topk=2, threshold=2.0, P=1.0000, R=0.2051, F1=0.3404
2025-05-07 10:55:12,259 - INFO - [omi-7.txt] mode=strict_deviation, topk=2, threshold=2.5, P=1.0000, R=0.1538, F1=0.2667
2025-05-07 10:55:12,450 - INFO - [omi-7.txt] mode=strict_deviation, topk=2, threshold=3.0, P=1.0000, R=0.1282, F1=0.2273
2025-05-07 10:55:12,451 - INFO - [omi-7.txt] mode=strict_deviation, topk=2, threshold=3.5, P=1.0000, R=0.1282, F1=0.2273
2025-05-07 10:55:12,451 - INFO - [omi-7.txt] mode=strict_deviation, topk=2, threshold=4.0, P=1.0000, R=0.1282, F1=0.2273
2025-05-07 10:55:12,451 - INFO - [omi-7.txt] mode=strict_deviation, topk=2, threshold=4.5, P=1.0000, R=0.1282, F1=0.2273
2025-05-07 10:55:12,451 - INFO - [omi-7.txt] mode=strict_deviation, topk=2, threshold=5.0, P=1.0000, R=0.1282, F1=0.2273
2025-05-07 10:55:12,454 - INFO - [omi-7.txt] mode=strict_deviation, topk=2, threshold=5.5, P=1.0000, R=0.1282, F1=0.2273
2025-05-07 10:55:12,455 - INFO - [omi-7.txt] mode=strict_deviation, topk=2, threshold=6.0, P=1.0000, R=0.1282, F1=0.2273
2025-05-07 10:55:12,455 - INFO - [omi-7.txt] mode=strict_deviation, topk=2, threshold=6.5, P=1.0000, R=0.1026, F1=0.1860
2025-05-07 10:55:12,455 - INFO - [omi-7.txt] mode=strict_deviation, topk=2, threshold=7.0, P=1.0000, R=0.1026, F1=0.1860
2025-05-07 10:55:12,455 - INFO - [omi-7.txt] mode=strict_deviation, topk=3, threshold=0.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 10:55:12,455 - INFO - [omi-7.txt] mode=strict_deviation, topk=3, threshold=0.5, P=0.8571, R=0.6154, F1=0.7164
2025-05-07 10:55:12,455 - INFO - [omi-7.txt] mode=strict_deviation, topk=3, threshold=1.0, P=0.8571, R=0.4615, F1=0.6000
2025-05-07 10:55:12,455 - INFO - [omi-7.txt] mode=strict_deviation, topk=3, threshold=1.5, P=0.9286, R=0.3333, F1=0.4906
2025-05-07 10:55:12,455 - INFO - [omi-7.txt] mode=strict_deviation, topk=3, threshold=2.0, P=0.9000, R=0.2308, F1=0.3673
2025-05-07 10:55:12,455 - INFO - [omi-7.txt] mode=strict_deviation, topk=3, threshold=2.5, P=0.9000, R=0.2308, F1=0.3673
2025-05-07 10:55:14,427 - INFO - [omi-7.txt] mode=strict_deviation, topk=3, threshold=3.0, P=0.8889, R=0.2051, F1=0.3333
2025-05-07 10:55:14,428 - INFO - [omi-7.txt] mode=strict_deviation, topk=3, threshold=3.5, P=1.0000, R=0.2051, F1=0.3404
2025-05-07 10:55:14,428 - INFO - [omi-7.txt] mode=strict_deviation, topk=3, threshold=4.0, P=1.0000, R=0.1795, F1=0.3043
2025-05-07 10:55:14,428 - INFO - [omi-7.txt] mode=strict_deviation, topk=3, threshold=4.5, P=1.0000, R=0.1538, F1=0.2667
2025-05-07 10:55:14,428 - INFO - [omi-7.txt] mode=strict_deviation, topk=3, threshold=5.0, P=1.0000, R=0.1538, F1=0.2667
2025-05-07 10:55:14,432 - INFO - [omi-7.txt] mode=strict_deviation, topk=3, threshold=5.5, P=1.0000, R=0.1538, F1=0.2667
2025-05-07 10:55:14,432 - INFO - [omi-7.txt] mode=strict_deviation, topk=3, threshold=6.0, P=1.0000, R=0.1538, F1=0.2667
2025-05-07 10:55:15,542 - INFO - [omi-7.txt] mode=strict_deviation, topk=3, threshold=6.5, P=1.0000, R=0.1538, F1=0.2667
2025-05-07 10:55:15,542 - INFO - [omi-7.txt] mode=strict_deviation, topk=3, threshold=7.0, P=1.0000, R=0.1538, F1=0.2667
2025-05-07 10:55:15,542 - INFO - [omi-7.txt] mode=strict_deviation, topk=4, threshold=0.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 10:55:15,545 - INFO - [omi-7.txt] mode=strict_deviation, topk=4, threshold=0.5, P=0.8571, R=0.6154, F1=0.7164
2025-05-07 10:55:15,546 - INFO - [omi-7.txt] mode=strict_deviation, topk=4, threshold=1.0, P=0.8333, R=0.5128, F1=0.6349
2025-05-07 10:55:15,546 - INFO - [omi-7.txt] mode=strict_deviation, topk=4, threshold=1.5, P=0.8500, R=0.4359, F1=0.5763
2025-05-07 10:55:15,546 - INFO - [omi-7.txt] mode=strict_deviation, topk=4, threshold=2.0, P=0.8667, R=0.3333, F1=0.4815
2025-05-07 10:55:15,546 - INFO - [omi-7.txt] mode=strict_deviation, topk=4, threshold=2.5, P=0.8667, R=0.3333, F1=0.4815
2025-05-07 10:55:15,546 - INFO - [omi-7.txt] mode=strict_deviation, topk=4, threshold=3.0, P=0.9231, R=0.3077, F1=0.4615
2025-05-07 10:55:15,546 - INFO - [omi-7.txt] mode=strict_deviation, topk=4, threshold=3.5, P=0.9000, R=0.2308, F1=0.3673
2025-05-07 10:55:15,546 - INFO - [omi-7.txt] mode=strict_deviation, topk=4, threshold=4.0, P=0.9000, R=0.2308, F1=0.3673
2025-05-07 10:55:16,672 - INFO - [omi-7.txt] mode=strict_deviation, topk=4, threshold=4.5, P=1.0000, R=0.2308, F1=0.3750
2025-05-07 10:55:16,673 - INFO - [omi-7.txt] mode=strict_deviation, topk=4, threshold=5.0, P=1.0000, R=0.2051, F1=0.3404
2025-05-07 10:55:16,673 - INFO - [omi-7.txt] mode=strict_deviation, topk=4, threshold=5.5, P=1.0000, R=0.1795, F1=0.3043
2025-05-07 10:55:16,673 - INFO - [omi-7.txt] mode=strict_deviation, topk=4, threshold=6.0, P=1.0000, R=0.1795, F1=0.3043
2025-05-07 10:55:16,673 - INFO - [omi-7.txt] mode=strict_deviation, topk=4, threshold=6.5, P=1.0000, R=0.1795, F1=0.3043
2025-05-07 10:55:17,065 - INFO - [omi-7.txt] mode=strict_deviation, topk=4, threshold=7.0, P=1.0000, R=0.1795, F1=0.3043
2025-05-07 10:55:17,065 - INFO - [omi-7.txt] mode=strict_deviation, topk=5, threshold=0.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 10:55:17,065 - INFO - [omi-7.txt] mode=strict_deviation, topk=5, threshold=0.5, P=0.8667, R=0.6667, F1=0.7536
2025-05-07 10:55:17,065 - INFO - [omi-7.txt] mode=strict_deviation, topk=5, threshold=1.0, P=0.8400, R=0.5385, F1=0.6562
2025-05-07 10:55:17,584 - INFO - [omi-7.txt] mode=strict_deviation, topk=5, threshold=1.5, P=0.8500, R=0.4359, F1=0.5763
2025-05-07 10:55:17,584 - INFO - [omi-7.txt] mode=strict_deviation, topk=5, threshold=2.0, P=0.8235, R=0.3590, F1=0.5000
2025-05-07 10:55:17,587 - INFO - [omi-7.txt] mode=strict_deviation, topk=5, threshold=2.5, P=0.8750, R=0.3590, F1=0.5091
2025-05-07 10:55:17,587 - INFO - [omi-7.txt] mode=strict_deviation, topk=5, threshold=3.0, P=0.9286, R=0.3333, F1=0.4906
2025-05-07 10:55:17,588 - INFO - [omi-7.txt] mode=strict_deviation, topk=5, threshold=3.5, P=0.9231, R=0.3077, F1=0.4615
2025-05-07 10:55:17,856 - INFO - [omi-7.txt] mode=strict_deviation, topk=5, threshold=4.0, P=0.9167, R=0.2821, F1=0.4314
2025-05-07 10:55:17,859 - INFO - [omi-7.txt] mode=strict_deviation, topk=5, threshold=4.5, P=0.9091, R=0.2564, F1=0.4000
2025-05-07 10:55:17,859 - INFO - [omi-7.txt] mode=strict_deviation, topk=5, threshold=5.0, P=1.0000, R=0.2564, F1=0.4082
2025-05-07 10:55:18,443 - INFO - [omi-7.txt] mode=strict_deviation, topk=5, threshold=5.5, P=1.0000, R=0.2564, F1=0.4082
2025-05-07 10:55:18,443 - INFO - [omi-7.txt] mode=strict_deviation, topk=5, threshold=6.0, P=1.0000, R=0.2564, F1=0.4082
2025-05-07 10:55:18,443 - INFO - [omi-7.txt] mode=strict_deviation, topk=5, threshold=6.5, P=1.0000, R=0.2051, F1=0.3404
2025-05-07 10:55:18,444 - INFO - [omi-7.txt] mode=strict_deviation, topk=5, threshold=7.0, P=1.0000, R=0.2051, F1=0.3404
2025-05-07 10:55:19,244 - INFO - [omi-7.txt] mode=strict_deviation, topk=6, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:55:19,251 - INFO - [omi-7.txt] mode=strict_deviation, topk=6, threshold=0.5, P=0.8667, R=0.6667, F1=0.7536
2025-05-07 10:55:19,251 - INFO - [omi-7.txt] mode=strict_deviation, topk=6, threshold=1.0, P=0.8519, R=0.5897, F1=0.6970
2025-05-07 10:55:19,252 - INFO - [omi-7.txt] mode=strict_deviation, topk=6, threshold=1.5, P=0.8095, R=0.4359, F1=0.5667
2025-05-07 10:55:19,252 - INFO - [omi-7.txt] mode=strict_deviation, topk=6, threshold=2.0, P=0.8500, R=0.4359, F1=0.5763
2025-05-07 10:55:19,252 - INFO - [omi-7.txt] mode=strict_deviation, topk=6, threshold=2.5, P=0.8421, R=0.4103, F1=0.5517
2025-05-07 10:55:19,252 - INFO - [omi-7.txt] mode=strict_deviation, topk=6, threshold=3.0, P=0.8889, R=0.4103, F1=0.5614
2025-05-07 10:55:19,255 - INFO - [omi-7.txt] mode=strict_deviation, topk=6, threshold=3.5, P=0.8750, R=0.3590, F1=0.5091
2025-05-07 10:55:19,255 - INFO - [omi-7.txt] mode=strict_deviation, topk=6, threshold=4.0, P=0.9286, R=0.3333, F1=0.4906
2025-05-07 10:55:19,255 - INFO - [omi-7.txt] mode=strict_deviation, topk=6, threshold=4.5, P=0.9286, R=0.3333, F1=0.4906
2025-05-07 10:55:19,255 - INFO - [omi-7.txt] mode=strict_deviation, topk=6, threshold=5.0, P=0.9286, R=0.3333, F1=0.4906
2025-05-07 10:55:19,255 - INFO - [omi-7.txt] mode=strict_deviation, topk=6, threshold=5.5, P=1.0000, R=0.3077, F1=0.4706
2025-05-07 10:55:19,255 - INFO - [omi-7.txt] mode=strict_deviation, topk=6, threshold=6.0, P=1.0000, R=0.3077, F1=0.4706
2025-05-07 10:55:19,255 - INFO - [omi-7.txt] mode=strict_deviation, topk=6, threshold=6.5, P=1.0000, R=0.3077, F1=0.4706
2025-05-07 10:55:19,255 - INFO - [omi-7.txt] mode=strict_deviation, topk=6, threshold=7.0, P=1.0000, R=0.3077, F1=0.4706
2025-05-07 10:55:19,255 - INFO - [omi-7.txt] mode=strict_deviation, topk=7, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:55:19,255 - INFO - [omi-7.txt] mode=strict_deviation, topk=7, threshold=0.5, P=0.8710, R=0.6923, F1=0.7714
2025-05-07 10:55:19,255 - INFO - [omi-7.txt] mode=strict_deviation, topk=7, threshold=1.0, P=0.8621, R=0.6410, F1=0.7353
2025-05-07 10:55:19,255 - INFO - [omi-7.txt] mode=strict_deviation, topk=7, threshold=1.5, P=0.8333, R=0.5128, F1=0.6349
2025-05-07 10:55:19,256 - INFO - [omi-7.txt] mode=strict_deviation, topk=7, threshold=2.0, P=0.8571, R=0.4615, F1=0.6000
2025-05-07 10:55:19,256 - INFO - [omi-7.txt] mode=strict_deviation, topk=7, threshold=2.5, P=0.8500, R=0.4359, F1=0.5763
2025-05-07 10:55:19,256 - INFO - [omi-7.txt] mode=strict_deviation, topk=7, threshold=3.0, P=0.8421, R=0.4103, F1=0.5517
2025-05-07 10:55:20,899 - INFO - [omi-7.txt] mode=strict_deviation, topk=7, threshold=3.5, P=0.8889, R=0.4103, F1=0.5614
2025-05-07 10:55:21,479 - INFO - [omi-7.txt] mode=strict_deviation, topk=7, threshold=4.0, P=0.8824, R=0.3846, F1=0.5357
2025-05-07 10:55:21,588 - INFO - [omi-7.txt] mode=strict_deviation, topk=7, threshold=4.5, P=0.8750, R=0.3590, F1=0.5091
2025-05-07 10:55:21,589 - INFO - [omi-7.txt] mode=strict_deviation, topk=7, threshold=5.0, P=0.8750, R=0.3590, F1=0.5091
2025-05-07 10:55:21,589 - INFO - [omi-7.txt] mode=strict_deviation, topk=7, threshold=5.5, P=0.9333, R=0.3590, F1=0.5185
2025-05-07 10:55:21,589 - INFO - [omi-7.txt] mode=strict_deviation, topk=7, threshold=6.0, P=0.9286, R=0.3333, F1=0.4906
2025-05-07 10:55:21,590 - INFO - [omi-7.txt] mode=strict_deviation, topk=7, threshold=6.5, P=1.0000, R=0.3333, F1=0.5000
2025-05-07 10:55:21,590 - INFO - [omi-7.txt] mode=strict_deviation, topk=7, threshold=7.0, P=1.0000, R=0.3333, F1=0.5000
2025-05-07 10:55:21,590 - INFO - [omi-7.txt] mode=strict_deviation, topk=8, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:55:21,590 - INFO - [omi-7.txt] mode=strict_deviation, topk=8, threshold=0.5, P=0.8750, R=0.7179, F1=0.7887
2025-05-07 10:55:21,590 - INFO - [omi-7.txt] mode=strict_deviation, topk=8, threshold=1.0, P=0.8750, R=0.7179, F1=0.7887
2025-05-07 10:55:21,792 - INFO - [omi-7.txt] mode=strict_deviation, topk=8, threshold=1.5, P=0.8571, R=0.6154, F1=0.7164
2025-05-07 10:55:21,793 - INFO - [omi-7.txt] mode=strict_deviation, topk=8, threshold=2.0, P=0.8636, R=0.4872, F1=0.6230
2025-05-07 10:55:21,793 - INFO - [omi-7.txt] mode=strict_deviation, topk=8, threshold=2.5, P=0.8636, R=0.4872, F1=0.6230
2025-05-07 10:55:21,793 - INFO - [omi-7.txt] mode=strict_deviation, topk=8, threshold=3.0, P=0.8500, R=0.4359, F1=0.5763
2025-05-07 10:55:21,793 - INFO - [omi-7.txt] mode=strict_deviation, topk=8, threshold=3.5, P=0.8421, R=0.4103, F1=0.5517
2025-05-07 10:55:21,793 - INFO - [omi-7.txt] mode=strict_deviation, topk=8, threshold=4.0, P=0.8421, R=0.4103, F1=0.5517
2025-05-07 10:55:21,793 - INFO - [omi-7.txt] mode=strict_deviation, topk=8, threshold=4.5, P=0.8889, R=0.4103, F1=0.5614
2025-05-07 10:55:22,071 - INFO - [omi-7.txt] mode=strict_deviation, topk=8, threshold=5.0, P=0.8824, R=0.3846, F1=0.5357
2025-05-07 10:55:22,072 - INFO - [omi-7.txt] mode=strict_deviation, topk=8, threshold=5.5, P=0.8824, R=0.3846, F1=0.5357
2025-05-07 10:55:22,072 - INFO - [omi-7.txt] mode=strict_deviation, topk=8, threshold=6.0, P=0.8824, R=0.3846, F1=0.5357
2025-05-07 10:55:22,072 - INFO - [omi-7.txt] mode=strict_deviation, topk=8, threshold=6.5, P=0.8750, R=0.3590, F1=0.5091
2025-05-07 10:55:22,072 - INFO - [omi-7.txt] mode=strict_deviation, topk=8, threshold=7.0, P=1.0000, R=0.3333, F1=0.5000
2025-05-07 10:55:22,072 - INFO - [omi-7.txt] mode=strict_deviation, topk=9, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:55:22,319 - INFO - [omi-7.txt] mode=strict_deviation, topk=9, threshold=0.5, P=0.8788, R=0.7436, F1=0.8056
2025-05-07 10:55:22,320 - INFO - [omi-7.txt] mode=strict_deviation, topk=9, threshold=1.0, P=0.8750, R=0.7179, F1=0.7887
2025-05-07 10:55:22,320 - INFO - [omi-7.txt] mode=strict_deviation, topk=9, threshold=1.5, P=0.8710, R=0.6923, F1=0.7714
2025-05-07 10:55:22,320 - INFO - [omi-7.txt] mode=strict_deviation, topk=9, threshold=2.0, P=0.8889, R=0.6154, F1=0.7273
2025-05-07 10:55:22,320 - INFO - [omi-7.txt] mode=strict_deviation, topk=9, threshold=2.5, P=0.8696, R=0.5128, F1=0.6452
2025-05-07 10:55:22,320 - INFO - [omi-7.txt] mode=strict_deviation, topk=9, threshold=3.0, P=0.8696, R=0.5128, F1=0.6452
2025-05-07 10:55:22,320 - INFO - [omi-7.txt] mode=strict_deviation, topk=9, threshold=3.5, P=0.8571, R=0.4615, F1=0.6000
2025-05-07 10:55:22,320 - INFO - [omi-7.txt] mode=strict_deviation, topk=9, threshold=4.0, P=0.8421, R=0.4103, F1=0.5517
2025-05-07 10:55:22,405 - INFO - [omi-7.txt] mode=strict_deviation, topk=9, threshold=4.5, P=0.8421, R=0.4103, F1=0.5517
2025-05-07 10:55:22,405 - INFO - [omi-7.txt] mode=strict_deviation, topk=9, threshold=5.0, P=0.8421, R=0.4103, F1=0.5517
2025-05-07 10:55:22,952 - INFO - [omi-7.txt] mode=strict_deviation, topk=9, threshold=5.5, P=0.8889, R=0.4103, F1=0.5614
2025-05-07 10:55:22,970 - INFO - [omi-7.txt] mode=strict_deviation, topk=9, threshold=6.0, P=0.8889, R=0.4103, F1=0.5614
2025-05-07 10:55:22,970 - INFO - [omi-7.txt] mode=strict_deviation, topk=9, threshold=6.5, P=0.8889, R=0.4103, F1=0.5614
2025-05-07 10:55:22,970 - INFO - [omi-7.txt] mode=strict_deviation, topk=9, threshold=7.0, P=0.8889, R=0.4103, F1=0.5614
2025-05-07 10:55:23,007 - INFO - [omi-9] Starting grid search...
2025-05-07 10:55:28,893 - INFO - [omi-9.txt] mode=strict_deviation, topk=1, threshold=0.0, P=0.4841, R=0.8592, F1=0.6193
2025-05-07 10:55:28,896 - INFO - [omi-9.txt] mode=strict_deviation, topk=1, threshold=0.5, P=0.4574, R=0.6056, F1=0.5212
2025-05-07 10:55:28,918 - INFO - [omi-9.txt] mode=strict_deviation, topk=1, threshold=1.0, P=0.4744, R=0.5211, F1=0.4966
2025-05-07 10:55:28,983 - INFO - [omi-9.txt] mode=strict_deviation, topk=1, threshold=1.5, P=0.4714, R=0.4648, F1=0.4681
2025-05-07 10:55:28,983 - INFO - [omi-9.txt] mode=strict_deviation, topk=1, threshold=2.0, P=0.4462, R=0.4085, F1=0.4265
2025-05-07 10:55:28,983 - INFO - [omi-9.txt] mode=strict_deviation, topk=1, threshold=2.5, P=0.4561, R=0.3662, F1=0.4062
2025-05-07 10:55:28,983 - INFO - [omi-9.txt] mode=strict_deviation, topk=1, threshold=3.0, P=0.4630, R=0.3521, F1=0.4000
2025-05-07 10:55:28,983 - INFO - [omi-9.txt] mode=strict_deviation, topk=1, threshold=3.5, P=0.4510, R=0.3239, F1=0.3770
2025-05-07 10:55:28,986 - INFO - [omi-9.txt] mode=strict_deviation, topk=1, threshold=4.0, P=0.4583, R=0.3099, F1=0.3697
2025-05-07 10:55:28,986 - INFO - [omi-9.txt] mode=strict_deviation, topk=1, threshold=4.5, P=0.4524, R=0.2676, F1=0.3363
2025-05-07 10:55:28,987 - INFO - [omi-9.txt] mode=strict_deviation, topk=1, threshold=5.0, P=0.4634, R=0.2676, F1=0.3393
2025-05-07 10:55:28,987 - INFO - [omi-9.txt] mode=strict_deviation, topk=1, threshold=5.5, P=0.4737, R=0.2535, F1=0.3303
2025-05-07 10:55:28,987 - INFO - [omi-9.txt] mode=strict_deviation, topk=1, threshold=6.0, P=0.4444, R=0.2254, F1=0.2991
2025-05-07 10:55:28,987 - INFO - [omi-9.txt] mode=strict_deviation, topk=1, threshold=6.5, P=0.4571, R=0.2254, F1=0.3019
2025-05-07 10:55:29,100 - INFO - [omi-9.txt] mode=strict_deviation, topk=1, threshold=7.0, P=0.4483, R=0.1831, F1=0.2600
2025-05-07 10:55:29,100 - INFO - [omi-9.txt] mode=strict_deviation, topk=2, threshold=0.0, P=0.4844, R=0.8732, F1=0.6231
2025-05-07 10:55:29,101 - INFO - [omi-9.txt] mode=strict_deviation, topk=2, threshold=0.5, P=0.5000, R=0.8028, F1=0.6162
2025-05-07 10:55:29,104 - INFO - [omi-9.txt] mode=strict_deviation, topk=2, threshold=1.0, P=0.4900, R=0.6901, F1=0.5731
2025-05-07 10:55:29,104 - INFO - [omi-9.txt] mode=strict_deviation, topk=2, threshold=1.5, P=0.4778, R=0.6056, F1=0.5342
2025-05-07 10:55:29,127 - INFO - [omi-9.txt] mode=strict_deviation, topk=2, threshold=2.0, P=0.4750, R=0.5352, F1=0.5033
2025-05-07 10:55:29,127 - INFO - [omi-9.txt] mode=strict_deviation, topk=2, threshold=2.5, P=0.4800, R=0.5070, F1=0.4932
2025-05-07 10:55:29,127 - INFO - [omi-9.txt] mode=strict_deviation, topk=2, threshold=3.0, P=0.4722, R=0.4789, F1=0.4755
2025-05-07 10:55:29,127 - INFO - [omi-9.txt] mode=strict_deviation, topk=2, threshold=3.5, P=0.4783, R=0.4648, F1=0.4714
2025-05-07 10:55:29,128 - INFO - [omi-9.txt] mode=strict_deviation, topk=2, threshold=4.0, P=0.4844, R=0.4366, F1=0.4593
2025-05-07 10:55:29,133 - INFO - [omi-9.txt] mode=strict_deviation, topk=2, threshold=4.5, P=0.4915, R=0.4085, F1=0.4462
2025-05-07 10:55:29,133 - INFO - [omi-9.txt] mode=strict_deviation, topk=2, threshold=5.0, P=0.4727, R=0.3662, F1=0.4127
2025-05-07 10:55:29,133 - INFO - [omi-9.txt] mode=strict_deviation, topk=2, threshold=5.5, P=0.4815, R=0.3662, F1=0.4160
2025-05-07 10:55:29,133 - INFO - [omi-9.txt] mode=strict_deviation, topk=2, threshold=6.0, P=0.5098, R=0.3662, F1=0.4262
2025-05-07 10:55:29,133 - INFO - [omi-9.txt] mode=strict_deviation, topk=2, threshold=6.5, P=0.5319, R=0.3521, F1=0.4237
2025-05-07 10:55:29,187 - INFO - [omi-9.txt] mode=strict_deviation, topk=2, threshold=7.0, P=0.5333, R=0.3380, F1=0.4138
2025-05-07 10:55:29,187 - INFO - [omi-9.txt] mode=strict_deviation, topk=3, threshold=0.0, P=0.4884, R=0.8873, F1=0.6300
2025-05-07 10:55:29,187 - INFO - [omi-9.txt] mode=strict_deviation, topk=3, threshold=0.5, P=0.4874, R=0.8169, F1=0.6105
2025-05-07 10:55:29,187 - INFO - [omi-9.txt] mode=strict_deviation, topk=3, threshold=1.0, P=0.4722, R=0.7183, F1=0.5698
2025-05-07 10:55:29,188 - INFO - [omi-9.txt] mode=strict_deviation, topk=3, threshold=1.5, P=0.4639, R=0.6338, F1=0.5357
2025-05-07 10:55:29,215 - INFO - [omi-9.txt] mode=strict_deviation, topk=3, threshold=2.0, P=0.4565, R=0.5915, F1=0.5153
2025-05-07 10:55:29,216 - INFO - [omi-9.txt] mode=strict_deviation, topk=3, threshold=2.5, P=0.4706, R=0.5634, F1=0.5128
2025-05-07 10:55:32,410 - INFO - [omi-9.txt] mode=strict_deviation, topk=3, threshold=3.0, P=0.4762, R=0.5634, F1=0.5161
2025-05-07 10:55:32,411 - INFO - [omi-9.txt] mode=strict_deviation, topk=3, threshold=3.5, P=0.4750, R=0.5352, F1=0.5033
2025-05-07 10:55:32,438 - INFO - [omi-9.txt] mode=strict_deviation, topk=3, threshold=4.0, P=0.4730, R=0.4930, F1=0.4828
2025-05-07 10:55:32,438 - INFO - [omi-9.txt] mode=strict_deviation, topk=3, threshold=4.5, P=0.4714, R=0.4648, F1=0.4681
2025-05-07 10:55:32,438 - INFO - [omi-9.txt] mode=strict_deviation, topk=3, threshold=5.0, P=0.4627, R=0.4366, F1=0.4493
2025-05-07 10:55:32,438 - INFO - [omi-9.txt] mode=strict_deviation, topk=3, threshold=5.5, P=0.4688, R=0.4225, F1=0.4444
2025-05-07 10:55:32,441 - INFO - [omi-9.txt] mode=strict_deviation, topk=3, threshold=6.0, P=0.4839, R=0.4225, F1=0.4511
2025-05-07 10:55:32,441 - INFO - [omi-9.txt] mode=strict_deviation, topk=3, threshold=6.5, P=0.5172, R=0.4225, F1=0.4651
2025-05-07 10:55:32,441 - INFO - [omi-9.txt] mode=strict_deviation, topk=3, threshold=7.0, P=0.5185, R=0.3944, F1=0.4480
2025-05-07 10:55:32,441 - INFO - [omi-9.txt] mode=strict_deviation, topk=4, threshold=0.0, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 10:55:32,632 - INFO - [omi-9.txt] mode=strict_deviation, topk=4, threshold=0.5, P=0.4919, R=0.8592, F1=0.6256
2025-05-07 10:55:32,632 - INFO - [omi-9.txt] mode=strict_deviation, topk=4, threshold=1.0, P=0.4865, R=0.7606, F1=0.5934
2025-05-07 10:55:32,632 - INFO - [omi-9.txt] mode=strict_deviation, topk=4, threshold=1.5, P=0.4660, R=0.6761, F1=0.5517
2025-05-07 10:55:32,632 - INFO - [omi-9.txt] mode=strict_deviation, topk=4, threshold=2.0, P=0.4742, R=0.6479, F1=0.5476
2025-05-07 10:55:32,632 - INFO - [omi-9.txt] mode=strict_deviation, topk=4, threshold=2.5, P=0.4681, R=0.6197, F1=0.5333
2025-05-07 10:55:32,633 - INFO - [omi-9.txt] mode=strict_deviation, topk=4, threshold=3.0, P=0.4725, R=0.6056, F1=0.5309
2025-05-07 10:55:33,026 - INFO - [omi-9.txt] mode=strict_deviation, topk=4, threshold=3.5, P=0.4699, R=0.5493, F1=0.5065
2025-05-07 10:55:33,026 - INFO - [omi-9.txt] mode=strict_deviation, topk=4, threshold=4.0, P=0.4568, R=0.5211, F1=0.4868
2025-05-07 10:55:33,918 - INFO - [omi-9.txt] mode=strict_deviation, topk=4, threshold=4.5, P=0.4605, R=0.4930, F1=0.4762
2025-05-07 10:55:33,918 - INFO - [omi-9.txt] mode=strict_deviation, topk=4, threshold=5.0, P=0.4722, R=0.4789, F1=0.4755
2025-05-07 10:55:33,918 - INFO - [omi-9.txt] mode=strict_deviation, topk=4, threshold=5.5, P=0.4648, R=0.4648, F1=0.4648
2025-05-07 10:55:34,207 - INFO - [omi-9.txt] mode=strict_deviation, topk=4, threshold=6.0, P=0.4638, R=0.4507, F1=0.4571
