2025-04-15 23:40:29,983 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['robust_zscore'], use_topk=False, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkFalse', visual_dir='./visual/use_topkFalse', num_workers=4, gif_duration=500)
2025-04-15 23:40:29,983 - INFO - pearson correlation 取绝对值
2025-04-15 23:40:29,983 - INFO - 当前评分模式: ['robust_zscore']
2025-04-15 23:40:29,983 - INFO - 
==================================================
2025-04-15 23:40:29,983 - INFO - 开始执行网格搜索...
2025-04-15 23:40:29,986 - INFO - [omi-1] Starting grid search...
2025-04-15 23:40:33,250 - INFO - [omi-1.txt] mode=robust_zscore, top_k=None, threshold=1.0, use_topk=False, P=0.7417, R=1.0000, F1=0.8517
2025-04-15 23:42:20,283 - INFO - [omi-9.txt] mode=robust_zscore, top_k=None, threshold=7.0, use_topk=False, P=0.4962, R=0.9155, F1=0.6436
2025-04-15 23:42:20,307 - INFO - 
==================================================
2025-04-15 23:42:20,308 - INFO - 开始汇总结果...
2025-04-15 23:42:20,314 - INFO - 
===== Best Results per Dataset =====
   dataset    score_mode top_k  score_threshold  use_topk  precision   recall  f1_score
 omi-1.txt robust_zscore  None              1.5     False   0.741667 1.000000  0.851675
omi-10.txt robust_zscore  None              4.0     False   0.444444 0.983607  0.612245
omi-11.txt robust_zscore  None              1.5     False   0.343373 0.982759  0.508929
omi-12.txt robust_zscore  None              7.0     False   0.612903 0.950000  0.745098
 omi-2.txt robust_zscore  None              6.0     False   0.455882 1.000000  0.626263
 omi-3.txt robust_zscore  None              2.5     False   0.773810 0.833333  0.802469
 omi-4.txt robust_zscore  None              4.5     False   0.795181 0.985075  0.880000
 omi-5.txt robust_zscore  None              4.5     False   0.453704 1.000000  0.624204
 omi-6.txt robust_zscore  None              6.5     False   0.254438 0.977273  0.403756
 omi-7.txt robust_zscore  None              1.5     False   0.826087 0.974359  0.894118
 omi-8.txt robust_zscore  None              4.0     False   0.353659 0.935484  0.513274
 omi-9.txt robust_zscore  None              4.0     False   0.496183 0.915493  0.643564
2025-04-15 23:42:20,314 - INFO - 
===== Overall Metrics =====
Precision: 0.4787  Recall: 0.9585  F1: 0.6385
2025-04-15 23:42:20,314 - INFO - 
【原始汇总指标】
2025-04-15 23:42:20,314 - INFO - 精确率(Precision): 0.4787
2025-04-15 23:42:20,314 - INFO - 召回率(Recall):    0.9585
2025-04-15 23:42:20,314 - INFO - F1值:             0.6385
2025-04-15 23:42:20,314 - INFO - 
==================================================
2025-04-15 23:42:20,314 - INFO - 开始生成可视化结果...
2025-04-15 23:42:20,314 - INFO - 
==================================================
2025-04-15 23:42:20,314 - INFO - 开始数据集可视化: omi-1
2025-04-15 23:42:20,314 - INFO - 使用参数: 评分模式=robust_zscore, top_k=None, 阈值=1.5
2025-04-15 23:42:20,314 - INFO - ==================================================

2025-04-15 23:42:20,315 - INFO - 正在加载数据集 omi-1 的数据
2025-04-15 23:42:20,315 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:42:20,315 - INFO - 正在计算边缘统计量...
2025-04-15 23:42:22,208 - INFO - 已计算 170 条边的统计量
2025-04-15 23:42:22,209 - INFO - 为每个节点使用所有邻居
2025-04-15 23:42:22,210 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\robust_zscore\omi-1
2025-04-15 23:42:22,210 - INFO - 在数据集中发现 7 个异常时间段
2025-04-15 23:42:22,210 - INFO - 
正在处理时间段 1/7: 760-765
2025-04-15 23:42:22,211 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:22,211 - INFO - 正在计算异常分数...
2025-04-15 23:42:22,213 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:22,213 - INFO - 正在为时间段 760-765 生成可视化
2025-04-15 23:42:22,213 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-04-15 23:42:22,213 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:22,214 - DEBUG - 边统计: 正常边 118 条, 异常边 122 条
2025-04-15 23:42:22,214 - INFO - 时间段 760-765 的节点检测统计: 真阳性=15, 假阳性=1, 假阴性=0, 正常节点=3
2025-04-15 23:42:22,296 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-1\seg_0_760_765.png
2025-04-15 23:42:22,383 - INFO - 成功保存时间段 760-765 的可视化结果
2025-04-15 23:42:22,383 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-04-15 23:42:22,383 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:22,383 - INFO - 正在计算异常分数...
2025-04-15 23:42:22,499 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:22,499 - INFO - 正在为时间段 1064-1298 生成可视化
2025-04-15 23:42:22,499 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-04-15 23:42:22,499 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:22,500 - DEBUG - 边统计: 正常边 194 条, 异常边 112 条
2025-04-15 23:42:22,501 - INFO - 时间段 1064-1298 的节点检测统计: 真阳性=13, 假阳性=5, 假阴性=0, 正常节点=1
2025-04-15 23:42:22,592 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-1\seg_1_1064_1298.png
2025-04-15 23:42:22,694 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-04-15 23:42:22,694 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-04-15 23:42:22,694 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:22,694 - INFO - 正在计算异常分数...
2025-04-15 23:42:22,702 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:22,702 - INFO - 正在为时间段 2758-2772 生成可视化
2025-04-15 23:42:22,702 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-04-15 23:42:22,702 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:22,703 - DEBUG - 边统计: 正常边 176 条, 异常边 96 条
2025-04-15 23:42:22,703 - INFO - 时间段 2758-2772 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=0, 正常节点=2
2025-04-15 23:42:22,786 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-1\seg_2_2758_2772.png
2025-04-15 23:42:22,881 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-04-15 23:42:22,881 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-04-15 23:42:22,882 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:42:22,882 - INFO - 正在计算异常分数...
2025-04-15 23:42:22,888 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:22,888 - INFO - 正在为时间段 2874-2885 生成可视化
2025-04-15 23:42:22,888 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-04-15 23:42:22,888 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:22,889 - DEBUG - 边统计: 正常边 190 条, 异常边 82 条
2025-04-15 23:42:22,889 - INFO - 时间段 2874-2885 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:42:22,973 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-1\seg_3_2874_2885.png
2025-04-15 23:42:23,053 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-04-15 23:42:23,055 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-04-15 23:42:23,055 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:23,055 - INFO - 正在计算异常分数...
2025-04-15 23:42:23,061 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:23,061 - INFO - 正在为时间段 3012-3025 生成可视化
2025-04-15 23:42:23,061 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-04-15 23:42:23,061 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:23,062 - DEBUG - 边统计: 正常边 164 条, 异常边 108 条
2025-04-15 23:42:23,062 - INFO - 时间段 3012-3025 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:42:23,145 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-1\seg_4_3012_3025.png
2025-04-15 23:42:23,283 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-04-15 23:42:23,283 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-04-15 23:42:23,284 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:23,284 - INFO - 正在计算异常分数...
2025-04-15 23:42:23,349 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:23,349 - INFO - 正在为时间段 3160-3305 生成可视化
2025-04-15 23:42:23,349 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-04-15 23:42:23,349 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:23,350 - DEBUG - 边统计: 正常边 194 条, 异常边 112 条
2025-04-15 23:42:23,350 - INFO - 时间段 3160-3305 的节点检测统计: 真阳性=12, 假阳性=6, 假阴性=0, 正常节点=1
2025-04-15 23:42:23,440 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-1\seg_5_3160_3305.png
2025-04-15 23:42:23,524 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-04-15 23:42:23,524 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-04-15 23:42:23,525 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:23,525 - INFO - 正在计算异常分数...
2025-04-15 23:42:23,530 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:23,530 - INFO - 正在为时间段 3626-3638 生成可视化
2025-04-15 23:42:23,532 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-04-15 23:42:23,532 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:23,532 - DEBUG - 边统计: 正常边 190 条, 异常边 82 条
2025-04-15 23:42:23,532 - INFO - 时间段 3626-3638 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 23:42:23,615 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-1\seg_6_3626_3638.png
2025-04-15 23:42:23,698 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-04-15 23:42:23,698 - INFO - 正在从 ./visual/use_topkFalse\omi\robust_zscore\omi-1 中的图像创建GIF
2025-04-15 23:42:23,900 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\robust_zscore\omi-1\omi-1.gif
2025-04-15 23:42:23,900 - INFO - 
==================================================
2025-04-15 23:42:23,900 - INFO - 开始数据集可视化: omi-10
2025-04-15 23:42:23,900 - INFO - 使用参数: 评分模式=robust_zscore, top_k=None, 阈值=4.0
2025-04-15 23:42:23,900 - INFO - ==================================================

2025-04-15 23:42:23,901 - INFO - 正在加载数据集 omi-10 的数据
2025-04-15 23:42:23,901 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:42:23,902 - INFO - 正在计算边缘统计量...
2025-04-15 23:42:25,856 - INFO - 已计算 136 条边的统计量
2025-04-15 23:42:25,857 - INFO - 为每个节点使用所有邻居
2025-04-15 23:42:25,857 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\robust_zscore\omi-10
2025-04-15 23:42:25,858 - INFO - 在数据集中发现 8 个异常时间段
2025-04-15 23:42:25,858 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-15 23:42:25,858 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:25,858 - INFO - 正在计算异常分数...
2025-04-15 23:42:25,883 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:25,884 - INFO - 正在为时间段 740-780 生成可视化
2025-04-15 23:42:25,884 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-04-15 23:42:25,884 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:25,884 - DEBUG - 边统计: 正常边 206 条, 异常边 66 条
2025-04-15 23:42:25,884 - INFO - 时间段 740-780 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=1, 正常节点=1
2025-04-15 23:42:25,965 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\seg_0_740_780.png
2025-04-15 23:42:26,042 - INFO - 成功保存时间段 740-780 的可视化结果
2025-04-15 23:42:26,043 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-04-15 23:42:26,043 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:42:26,043 - INFO - 正在计算异常分数...
2025-04-15 23:42:26,086 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:26,086 - INFO - 正在为时间段 1345-1406 生成可视化
2025-04-15 23:42:26,086 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-04-15 23:42:26,086 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:26,087 - DEBUG - 边统计: 正常边 210 条, 异常边 62 条
2025-04-15 23:42:26,087 - INFO - 时间段 1345-1406 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:42:26,165 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\seg_1_1345_1406.png
2025-04-15 23:42:26,256 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-04-15 23:42:26,256 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-04-15 23:42:26,256 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:26,256 - INFO - 正在计算异常分数...
2025-04-15 23:42:26,288 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:26,288 - INFO - 正在为时间段 2224-2272 生成可视化
2025-04-15 23:42:26,289 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-04-15 23:42:26,289 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:26,289 - DEBUG - 边统计: 正常边 208 条, 异常边 64 条
2025-04-15 23:42:26,290 - INFO - 时间段 2224-2272 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=0, 正常节点=2
2025-04-15 23:42:26,367 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\seg_2_2224_2272.png
2025-04-15 23:42:26,443 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-04-15 23:42:26,443 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-04-15 23:42:26,444 - INFO - 该时间段的真实异常节点: {16, 4}
2025-04-15 23:42:26,444 - INFO - 正在计算异常分数...
2025-04-15 23:42:26,502 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:26,502 - INFO - 正在为时间段 2514-2592 生成可视化
2025-04-15 23:42:26,502 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-04-15 23:42:26,502 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:26,503 - DEBUG - 边统计: 正常边 180 条, 异常边 92 条
2025-04-15 23:42:26,503 - INFO - 时间段 2514-2592 的节点检测统计: 真阳性=2, 假阳性=15, 假阴性=0, 正常节点=2
2025-04-15 23:42:26,589 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\seg_3_2514_2592.png
2025-04-15 23:42:26,673 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-04-15 23:42:26,674 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-04-15 23:42:26,674 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-04-15 23:42:26,674 - INFO - 正在计算异常分数...
2025-04-15 23:42:26,703 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:26,703 - INFO - 正在为时间段 2733-2778 生成可视化
2025-04-15 23:42:26,703 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-04-15 23:42:26,703 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:26,704 - DEBUG - 边统计: 正常边 178 条, 异常边 62 条
2025-04-15 23:42:26,704 - INFO - 时间段 2733-2778 的节点检测统计: 真阳性=3, 假阳性=13, 假阴性=0, 正常节点=3
2025-04-15 23:42:26,790 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\seg_4_2733_2778.png
2025-04-15 23:42:26,874 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-04-15 23:42:26,874 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-04-15 23:42:26,875 - INFO - 该时间段的真实异常节点: {1}
2025-04-15 23:42:26,875 - INFO - 正在计算异常分数...
2025-04-15 23:42:26,876 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:26,876 - INFO - 正在为时间段 3401-3405 生成可视化
2025-04-15 23:42:26,876 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-04-15 23:42:26,877 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:26,877 - DEBUG - 边统计: 正常边 138 条, 异常边 134 条
2025-04-15 23:42:26,877 - INFO - 时间段 3401-3405 的节点检测统计: 真阳性=1, 假阳性=16, 假阴性=0, 正常节点=2
2025-04-15 23:42:26,965 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\seg_5_3401_3405.png
2025-04-15 23:42:27,049 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-04-15 23:42:27,049 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-04-15 23:42:27,049 - INFO - 该时间段的真实异常节点: {8}
2025-04-15 23:42:27,049 - INFO - 正在计算异常分数...
2025-04-15 23:42:27,080 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:27,080 - INFO - 正在为时间段 3414-3459 生成可视化
2025-04-15 23:42:27,080 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-04-15 23:42:27,080 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:27,082 - DEBUG - 边统计: 正常边 148 条, 异常边 124 条
2025-04-15 23:42:27,082 - INFO - 时间段 3414-3459 的节点检测统计: 真阳性=1, 假阳性=16, 假阴性=0, 正常节点=2
2025-04-15 23:42:27,164 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\seg_6_3414_3459.png
2025-04-15 23:42:27,253 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-04-15 23:42:27,253 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-04-15 23:42:27,253 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:42:27,253 - INFO - 正在计算异常分数...
2025-04-15 23:42:27,284 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:27,284 - INFO - 正在为时间段 3700-3744 生成可视化
2025-04-15 23:42:27,284 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-04-15 23:42:27,284 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:27,285 - DEBUG - 边统计: 正常边 152 条, 异常边 120 条
2025-04-15 23:42:27,285 - INFO - 时间段 3700-3744 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 23:42:27,362 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\seg_7_3700_3744.png
2025-04-15 23:42:27,442 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-04-15 23:42:27,442 - INFO - 正在从 ./visual/use_topkFalse\omi\robust_zscore\omi-10 中的图像创建GIF
2025-04-15 23:42:27,657 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\omi-10.gif
2025-04-15 23:42:27,657 - INFO - 
==================================================
2025-04-15 23:42:27,658 - INFO - 开始数据集可视化: omi-11
2025-04-15 23:42:27,658 - INFO - 使用参数: 评分模式=robust_zscore, top_k=None, 阈值=1.5
2025-04-15 23:42:27,658 - INFO - ==================================================

2025-04-15 23:42:27,659 - INFO - 正在加载数据集 omi-11 的数据
2025-04-15 23:42:27,660 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:42:27,660 - INFO - 正在计算边缘统计量...
2025-04-15 23:42:29,567 - INFO - 已计算 153 条边的统计量
2025-04-15 23:42:29,567 - INFO - 为每个节点使用所有邻居
2025-04-15 23:42:29,567 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\robust_zscore\omi-11
2025-04-15 23:42:29,568 - INFO - 在数据集中发现 9 个异常时间段
2025-04-15 23:42:29,568 - INFO - 
正在处理时间段 1/9: 738-755
2025-04-15 23:42:29,568 - INFO - 该时间段的真实异常节点: {2}
2025-04-15 23:42:29,568 - INFO - 正在计算异常分数...
2025-04-15 23:42:29,582 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:29,582 - INFO - 正在为时间段 738-755 生成可视化
2025-04-15 23:42:29,582 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-04-15 23:42:29,582 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:29,583 - DEBUG - 边统计: 正常边 170 条, 异常边 70 条
2025-04-15 23:42:29,583 - INFO - 时间段 738-755 的节点检测统计: 真阳性=0, 假阳性=16, 假阴性=1, 正常节点=2
2025-04-15 23:42:29,662 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_0_738_755.png
2025-04-15 23:42:29,744 - INFO - 成功保存时间段 738-755 的可视化结果
2025-04-15 23:42:29,744 - INFO - 
正在处理时间段 2/9: 757-815
2025-04-15 23:42:29,744 - INFO - 该时间段的真实异常节点: set()
2025-04-15 23:42:29,745 - INFO - 正在计算异常分数...
2025-04-15 23:42:29,783 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:29,783 - INFO - 正在为时间段 757-815 生成可视化
2025-04-15 23:42:29,783 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-04-15 23:42:29,783 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:29,784 - DEBUG - 边统计: 正常边 266 条, 异常边 6 条
2025-04-15 23:42:29,784 - INFO - 时间段 757-815 的节点检测统计: 真阳性=0, 假阳性=17, 假阴性=0, 正常节点=2
2025-04-15 23:42:29,867 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_1_757_815.png
2025-04-15 23:42:29,950 - INFO - 成功保存时间段 757-815 的可视化结果
2025-04-15 23:42:29,950 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-04-15 23:42:29,951 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-04-15 23:42:29,951 - INFO - 正在计算异常分数...
2025-04-15 23:42:29,955 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:29,955 - INFO - 正在为时间段 1366-1375 生成可视化
2025-04-15 23:42:29,955 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-04-15 23:42:29,955 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:29,956 - DEBUG - 边统计: 正常边 102 条, 异常边 170 条
2025-04-15 23:42:29,956 - INFO - 时间段 1366-1375 的节点检测统计: 真阳性=5, 假阳性=12, 假阴性=0, 正常节点=2
2025-04-15 23:42:30,094 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_2_1366_1375.png
2025-04-15 23:42:30,173 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-04-15 23:42:30,174 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-04-15 23:42:30,174 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 23:42:30,174 - INFO - 正在计算异常分数...
2025-04-15 23:42:30,182 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:30,182 - INFO - 正在为时间段 2301-2314 生成可视化
2025-04-15 23:42:30,182 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-04-15 23:42:30,182 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:42:30,182 - DEBUG - 边统计: 正常边 144 条, 异常边 128 条
2025-04-15 23:42:30,183 - INFO - 时间段 2301-2314 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 23:42:30,267 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_3_2301_2314.png
2025-04-15 23:42:30,353 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-04-15 23:42:30,353 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-04-15 23:42:30,353 - INFO - 该时间段的真实异常节点: {19}
2025-04-15 23:42:30,353 - INFO - 正在计算异常分数...
2025-04-15 23:42:30,362 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:42:30,362 - INFO - 正在为时间段 2365-2381 生成可视化
2025-04-15 23:42:30,362 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-04-15 23:42:30,362 - DEBUG - 创建包含 19 个节点的图结构
