2025-04-16 11:16:34,530 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['range_ratio'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/use_topkTrue', visual_dir='./visual/omi/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-16 11:16:34,531 - INFO - 当前评分模式: ['range_ratio']
2025-04-16 11:16:34,531 - INFO - 
==================================================
2025-04-16 11:16:34,531 - INFO - 开始执行网格搜索...
2025-04-16 11:16:34,533 - INFO - [omi-1] Starting grid search...
2025-04-16 11:16:37,826 - INFO - [omi-1.txt] mode=range_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.6833, R=0.4607, F1=0.5503
2025-04-16 11:19:29,665 - INFO - [omi-11.txt] mode=range_ratio, top_k=9, threshold=4.5, use_topk=True, P=0.3660, R=0.9655, F1=0.5308
2025-04-16 11:19:30,876 - INFO - [omi-11.txt] mode=range_ratio, top_k=9, threshold=5.0, use_topk=True, P=0.3758, R=0.9655, F1=0.5411
2025-04-16 11:19:31,154 - INFO - [omi-11.txt] mode=range_ratio, top_k=9, threshold=5.5, use_topk=True, P=0.3836, R=0.9655, F1=0.5490
2025-04-16 11:19:31,165 - INFO - [omi-11.txt] mode=range_ratio, top_k=9, threshold=6.0, use_topk=True, P=0.3836, R=0.9655, F1=0.5490
2025-04-16 11:19:31,626 - INFO - [omi-11.txt] mode=range_ratio, top_k=9, threshold=6.5, use_topk=True, P=0.3846, R=0.9483, F1=0.5473
2025-04-16 11:19:32,756 - INFO - [omi-11.txt] mode=range_ratio, top_k=9, threshold=7.0, use_topk=True, P=0.3901, R=0.9483, F1=0.5528
2025-04-16 11:19:32,771 - INFO - [omi-12] Starting grid search...
2025-04-16 11:19:35,405 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.7143, R=0.6250, F1=0.6667
2025-04-16 11:19:35,430 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=1.5, use_topk=True, P=0.7143, R=0.6250, F1=0.6667
2025-04-16 11:19:35,451 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=2.0, use_topk=True, P=0.7188, R=0.5750, F1=0.6389
2025-04-16 11:19:35,522 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=2.5, use_topk=True, P=0.6897, R=0.5000, F1=0.5797
2025-04-16 11:19:36,880 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=3.0, use_topk=True, P=0.8636, R=0.4750, F1=0.6129
2025-04-16 11:19:36,928 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=3.5, use_topk=True, P=0.8571, R=0.4500, F1=0.5902
2025-04-16 11:19:36,929 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=4.0, use_topk=True, P=0.8571, R=0.4500, F1=0.5902
2025-04-16 11:19:37,047 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=4.5, use_topk=True, P=0.9474, R=0.4500, F1=0.6102
2025-04-16 11:19:38,350 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=5.0, use_topk=True, P=0.9444, R=0.4250, F1=0.5862
2025-04-16 11:19:38,350 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=5.5, use_topk=True, P=0.9444, R=0.4250, F1=0.5862
2025-04-16 11:19:38,424 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=6.0, use_topk=True, P=0.9412, R=0.4000, F1=0.5614
2025-04-16 11:19:38,540 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=6.5, use_topk=True, P=0.9412, R=0.4000, F1=0.5614
2025-04-16 11:19:39,828 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=7.0, use_topk=True, P=0.9375, R=0.3750, F1=0.5357
2025-04-16 11:19:39,874 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=1.0, use_topk=True, P=0.6829, R=0.7000, F1=0.6914
2025-04-16 11:19:39,937 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=1.5, use_topk=True, P=0.6829, R=0.7000, F1=0.6914
2025-04-16 11:19:40,074 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=2.0, use_topk=True, P=0.7000, R=0.7000, F1=0.7000
2025-04-16 11:19:41,360 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=2.5, use_topk=True, P=0.7027, R=0.6500, F1=0.6753
2025-04-16 11:19:41,364 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=3.0, use_topk=True, P=0.7879, R=0.6500, F1=0.7123
2025-04-16 11:19:41,390 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=3.5, use_topk=True, P=0.7879, R=0.6500, F1=0.7123
2025-04-16 11:19:41,529 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=4.0, use_topk=True, P=0.8065, R=0.6250, F1=0.7042
2025-04-16 11:19:42,834 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=4.5, use_topk=True, P=0.8276, R=0.6000, F1=0.6957
2025-04-16 11:19:42,861 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=5.0, use_topk=True, P=0.8214, R=0.5750, F1=0.6765
2025-04-16 11:19:42,918 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=5.5, use_topk=True, P=0.8519, R=0.5750, F1=0.6866
2025-04-16 11:19:43,029 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=6.0, use_topk=True, P=0.8400, R=0.5250, F1=0.6462
2025-04-16 11:19:44,300 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=6.5, use_topk=True, P=0.8400, R=0.5250, F1=0.6462
2025-04-16 11:19:44,326 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=7.0, use_topk=True, P=0.8400, R=0.5250, F1=0.6462
2025-04-16 11:19:44,415 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=1.0, use_topk=True, P=0.6444, R=0.7250, F1=0.6824
2025-04-16 11:19:44,503 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=1.5, use_topk=True, P=0.6444, R=0.7250, F1=0.6824
2025-04-16 11:19:45,771 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=2.0, use_topk=True, P=0.6744, R=0.7250, F1=0.6988
2025-04-16 11:19:45,787 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=2.5, use_topk=True, P=0.7073, R=0.7250, F1=0.7160
2025-04-16 11:19:45,959 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=3.0, use_topk=True, P=0.7436, R=0.7250, F1=0.7342
2025-04-16 11:19:46,035 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=3.5, use_topk=True, P=0.7368, R=0.7000, F1=0.7179
2025-04-16 11:19:47,226 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=4.0, use_topk=True, P=0.7500, R=0.6750, F1=0.7105
2025-04-16 11:19:47,291 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=4.5, use_topk=True, P=0.7647, R=0.6500, F1=0.7027
2025-04-16 11:19:47,454 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=5.0, use_topk=True, P=0.7812, R=0.6250, F1=0.6944
2025-04-16 11:19:47,551 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=5.5, use_topk=True, P=0.8333, R=0.6250, F1=0.7143
2025-04-16 11:19:48,715 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=6.0, use_topk=True, P=0.8276, R=0.6000, F1=0.6957
2025-04-16 11:19:48,806 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=6.5, use_topk=True, P=0.8276, R=0.6000, F1=0.6957
2025-04-16 11:19:48,957 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=7.0, use_topk=True, P=0.8571, R=0.6000, F1=0.7059
2025-04-16 11:19:49,069 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=1.0, use_topk=True, P=0.6200, R=0.7750, F1=0.6889
2025-04-16 11:19:50,206 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=1.5, use_topk=True, P=0.6200, R=0.7750, F1=0.6889
2025-04-16 11:19:50,284 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=2.0, use_topk=True, P=0.6327, R=0.7750, F1=0.6966
2025-04-16 11:19:50,493 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=2.5, use_topk=True, P=0.6889, R=0.7750, F1=0.7294
2025-04-16 11:19:50,607 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=3.0, use_topk=True, P=0.7045, R=0.7750, F1=0.7381
2025-04-16 11:19:51,687 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=3.5, use_topk=True, P=0.6977, R=0.7500, F1=0.7229
2025-04-16 11:19:51,732 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=4.0, use_topk=True, P=0.7143, R=0.7500, F1=0.7317
2025-04-16 11:19:51,957 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=4.5, use_topk=True, P=0.7500, R=0.7500, F1=0.7500
2025-04-16 11:19:52,108 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=5.0, use_topk=True, P=0.7500, R=0.7500, F1=0.7500
2025-04-16 11:19:53,202 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=5.5, use_topk=True, P=0.8108, R=0.7500, F1=0.7792
2025-04-16 11:19:53,237 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=6.0, use_topk=True, P=0.8056, R=0.7250, F1=0.7632
2025-04-16 11:19:53,461 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=6.5, use_topk=True, P=0.8056, R=0.7250, F1=0.7632
2025-04-16 11:19:53,645 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=7.0, use_topk=True, P=0.8000, R=0.7000, F1=0.7467
2025-04-16 11:19:54,653 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=1.0, use_topk=True, P=0.6415, R=0.8500, F1=0.7312
2025-04-16 11:19:54,708 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=1.5, use_topk=True, P=0.6415, R=0.8500, F1=0.7312
2025-04-16 11:19:54,943 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=2.0, use_topk=True, P=0.6415, R=0.8500, F1=0.7312
2025-04-16 11:19:55,125 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=2.5, use_topk=True, P=0.6600, R=0.8250, F1=0.7333
2025-04-16 11:19:56,176 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=3.0, use_topk=True, P=0.6809, R=0.8000, F1=0.7356
2025-04-16 11:19:56,235 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=3.5, use_topk=True, P=0.6739, R=0.7750, F1=0.7209
2025-04-16 11:19:56,425 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=4.0, use_topk=True, P=0.7209, R=0.7750, F1=0.7470
2025-04-16 11:19:56,660 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=4.5, use_topk=True, P=0.7381, R=0.7750, F1=0.7561
2025-04-16 11:19:57,660 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=5.0, use_topk=True, P=0.7381, R=0.7750, F1=0.7561
2025-04-16 11:19:57,722 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=5.5, use_topk=True, P=0.7561, R=0.7750, F1=0.7654
2025-04-16 11:19:57,899 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=6.0, use_topk=True, P=0.7436, R=0.7250, F1=0.7342
2025-04-16 11:19:58,138 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=6.5, use_topk=True, P=0.7632, R=0.7250, F1=0.7436
2025-04-16 11:19:59,133 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=7.0, use_topk=True, P=0.7568, R=0.7000, F1=0.7273
2025-04-16 11:19:59,199 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=1.0, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 11:19:59,403 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=1.5, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 11:19:59,645 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=2.0, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 11:20:00,646 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=2.5, use_topk=True, P=0.6415, R=0.8500, F1=0.7312
2025-04-16 11:20:00,674 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=3.0, use_topk=True, P=0.6415, R=0.8500, F1=0.7312
2025-04-16 11:20:00,898 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=3.5, use_topk=True, P=0.6415, R=0.8500, F1=0.7312
2025-04-16 11:20:01,181 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=4.0, use_topk=True, P=0.6667, R=0.8500, F1=0.7473
2025-04-16 11:20:02,171 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=4.5, use_topk=True, P=0.6800, R=0.8500, F1=0.7556
2025-04-16 11:20:02,171 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=5.0, use_topk=True, P=0.6667, R=0.8000, F1=0.7273
2025-04-16 11:20:02,459 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=5.5, use_topk=True, P=0.6957, R=0.8000, F1=0.7442
2025-04-16 11:20:02,696 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=6.0, use_topk=True, P=0.6977, R=0.7500, F1=0.7229
2025-04-16 11:20:03,644 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=6.5, use_topk=True, P=0.6977, R=0.7500, F1=0.7229
2025-04-16 11:20:03,651 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=7.0, use_topk=True, P=0.6977, R=0.7500, F1=0.7229
2025-04-16 11:20:03,938 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=1.0, use_topk=True, P=0.6207, R=0.9000, F1=0.7347
2025-04-16 11:20:04,186 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=1.5, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 11:20:05,118 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=2.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 11:20:05,132 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=2.5, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 11:20:05,434 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=3.0, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 11:20:05,672 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=3.5, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 11:20:06,607 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=4.0, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 11:20:06,646 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=4.5, use_topk=True, P=0.6731, R=0.8750, F1=0.7609
2025-04-16 11:20:06,935 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=5.0, use_topk=True, P=0.6600, R=0.8250, F1=0.7333
2025-04-16 11:20:07,157 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=5.5, use_topk=True, P=0.6875, R=0.8250, F1=0.7500
2025-04-16 11:20:08,098 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=6.0, use_topk=True, P=0.6809, R=0.8000, F1=0.7356
2025-04-16 11:20:08,146 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=6.5, use_topk=True, P=0.6809, R=0.8000, F1=0.7356
2025-04-16 11:20:08,455 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=7.0, use_topk=True, P=0.6809, R=0.8000, F1=0.7356
2025-04-16 11:20:08,644 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=1.0, use_topk=True, P=0.6271, R=0.9250, F1=0.7475
2025-04-16 11:20:09,574 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=1.5, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 11:20:09,617 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=2.0, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 11:20:09,943 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=2.5, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 11:20:10,130 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=3.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 11:20:11,084 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=3.5, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 11:20:11,085 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=4.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 11:20:11,449 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=4.5, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 11:20:11,673 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=5.0, use_topk=True, P=0.6481, R=0.8750, F1=0.7447
2025-04-16 11:20:12,579 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=5.5, use_topk=True, P=0.6604, R=0.8750, F1=0.7527
2025-04-16 11:20:12,633 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=6.0, use_topk=True, P=0.6735, R=0.8250, F1=0.7416
2025-04-16 11:20:12,955 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=6.5, use_topk=True, P=0.6735, R=0.8250, F1=0.7416
2025-04-16 11:20:13,193 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=7.0, use_topk=True, P=0.6735, R=0.8250, F1=0.7416
2025-04-16 11:20:14,104 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=1.0, use_topk=True, P=0.6167, R=0.9250, F1=0.7400
2025-04-16 11:20:14,105 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=1.5, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 11:20:14,447 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=2.0, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 11:20:14,686 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=2.5, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 11:20:15,559 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=3.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 11:20:15,598 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=3.5, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 11:20:15,933 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=4.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 11:20:16,213 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=4.5, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 11:20:17,071 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=5.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-16 11:20:17,125 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=5.5, use_topk=True, P=0.6667, R=0.9000, F1=0.7660
2025-04-16 11:20:17,501 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=6.0, use_topk=True, P=0.6800, R=0.8500, F1=0.7556
2025-04-16 11:20:17,744 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=6.5, use_topk=True, P=0.6800, R=0.8500, F1=0.7556
2025-04-16 11:20:18,458 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=7.0, use_topk=True, P=0.6800, R=0.8500, F1=0.7556
2025-04-16 11:20:18,476 - INFO - [omi-2] Starting grid search...
2025-04-16 11:20:21,526 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.6364, R=0.6774, F1=0.6562
2025-04-16 11:20:21,526 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=1.5, use_topk=True, P=0.7200, R=0.5806, F1=0.6429
2025-04-16 11:20:21,526 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=2.0, use_topk=True, P=0.7857, R=0.3548, F1=0.4889
2025-04-16 11:20:21,559 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=2.5, use_topk=True, P=0.7857, R=0.3548, F1=0.4889
2025-04-16 11:20:23,380 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=3.0, use_topk=True, P=0.7857, R=0.3548, F1=0.4889
2025-04-16 11:20:23,438 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=3.5, use_topk=True, P=0.8182, R=0.2903, F1=0.4286
2025-04-16 11:20:23,440 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=4.0, use_topk=True, P=0.8889, R=0.2581, F1=0.4000
2025-04-16 11:20:23,468 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=4.5, use_topk=True, P=0.8889, R=0.2581, F1=0.4000
2025-04-16 11:20:25,259 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=5.0, use_topk=True, P=0.8889, R=0.2581, F1=0.4000
2025-04-16 11:20:25,313 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=5.5, use_topk=True, P=0.8750, R=0.2258, F1=0.3590
2025-04-16 11:20:25,316 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=6.0, use_topk=True, P=0.8571, R=0.1935, F1=0.3158
2025-04-16 11:20:25,330 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=6.5, use_topk=True, P=0.8571, R=0.1935, F1=0.3158
2025-04-16 11:20:27,113 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=7.0, use_topk=True, P=0.8571, R=0.1935, F1=0.3158
2025-04-16 11:20:27,230 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=1.0, use_topk=True, P=0.5854, R=0.7742, F1=0.6667
2025-04-16 11:20:27,232 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=1.5, use_topk=True, P=0.6364, R=0.6774, F1=0.6562
2025-04-16 11:20:27,232 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=2.0, use_topk=True, P=0.6923, R=0.5806, F1=0.6316
2025-04-16 11:20:29,015 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=2.5, use_topk=True, P=0.6818, R=0.4839, F1=0.5660
2025-04-16 11:20:29,126 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=3.0, use_topk=True, P=0.8333, R=0.4839, F1=0.6122
2025-04-16 11:20:29,140 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=3.5, use_topk=True, P=0.8235, R=0.4516, F1=0.5833
2025-04-16 11:20:29,140 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=4.0, use_topk=True, P=0.8750, R=0.4516, F1=0.5957
2025-04-16 11:20:30,855 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=4.5, use_topk=True, P=0.8750, R=0.4516, F1=0.5957
2025-04-16 11:20:30,999 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=5.0, use_topk=True, P=0.9333, R=0.4516, F1=0.6087
2025-04-16 11:20:31,010 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=5.5, use_topk=True, P=0.9286, R=0.4194, F1=0.5778
2025-04-16 11:20:31,028 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=6.0, use_topk=True, P=0.9167, R=0.3548, F1=0.5116
2025-04-16 11:20:32,732 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=6.5, use_topk=True, P=0.9167, R=0.3548, F1=0.5116
2025-04-16 11:20:32,889 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=7.0, use_topk=True, P=0.9167, R=0.3548, F1=0.5116
2025-04-16 11:20:32,890 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=1.0, use_topk=True, P=0.5909, R=0.8387, F1=0.6933
2025-04-16 11:20:32,951 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=1.5, use_topk=True, P=0.6500, R=0.8387, F1=0.7324
2025-04-16 11:20:34,627 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=2.0, use_topk=True, P=0.7059, R=0.7742, F1=0.7385
2025-04-16 11:20:34,847 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=2.5, use_topk=True, P=0.7000, R=0.6774, F1=0.6885
2025-04-16 11:20:34,847 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=3.0, use_topk=True, P=0.7407, R=0.6452, F1=0.6897
2025-04-16 11:20:34,847 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=3.5, use_topk=True, P=0.7826, R=0.5806, F1=0.6667
2025-04-16 11:20:36,495 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=4.0, use_topk=True, P=0.8182, R=0.5806, F1=0.6792
2025-04-16 11:20:36,721 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=4.5, use_topk=True, P=0.8000, R=0.5161, F1=0.6275
2025-04-16 11:20:36,722 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=5.0, use_topk=True, P=0.7895, R=0.4839, F1=0.6000
2025-04-16 11:20:36,742 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=5.5, use_topk=True, P=0.8235, R=0.4516, F1=0.5833
2025-04-16 11:20:38,385 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=6.0, use_topk=True, P=0.8125, R=0.4194, F1=0.5532
2025-04-16 11:20:38,562 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=6.5, use_topk=True, P=0.8125, R=0.4194, F1=0.5532
2025-04-16 11:20:38,627 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=7.0, use_topk=True, P=0.8125, R=0.4194, F1=0.5532
2025-04-16 11:20:38,649 - INFO - [omi-2.txt] mode=range_ratio, top_k=4, threshold=1.0, use_topk=True, P=0.5870, R=0.8710, F1=0.7013
2025-04-16 11:20:40,364 - INFO - [omi-2.txt] mode=range_ratio, top_k=4, threshold=1.5, use_topk=True, P=0.6136, R=0.8710, F1=0.7200
2025-04-16 11:20:40,597 - INFO - [omi-2.txt] mode=range_ratio, top_k=4, threshold=2.0, use_topk=True, P=0.6842, R=0.8387, F1=0.7536
2025-04-16 11:20:40,652 - INFO - [omi-2.txt] mode=range_ratio, top_k=4, threshold=2.5, use_topk=True, P=0.7353, R=0.8065, F1=0.7692
