2025-04-15 22:38:48,729 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['range_ratio'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkTrue', visual_dir='./visual/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-15 22:38:48,729 - INFO - pearson correlation 取绝对值
2025-04-15 22:38:48,730 - INFO - 当前评分模式: ['range_ratio']
2025-04-15 22:38:48,730 - INFO - 
==================================================
2025-04-15 22:38:48,730 - INFO - 开始执行网格搜索...
2025-04-15 22:38:48,736 - INFO - [omi-1] Starting grid search...
2025-04-15 22:38:51,849 - INFO - [omi-1.txt] mode=range_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.6988, R=0.6517, F1=0.6744
2025-04-15 22:45:11,971 - INFO - [omi-2.txt] mode=range_ratio, top_k=9, threshold=2.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 22:45:12,731 - INFO - [omi-2.txt] mode=range_ratio, top_k=9, threshold=3.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 22:45:14,494 - INFO - [omi-2.txt] mode=range_ratio, top_k=9, threshold=3.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 22:45:14,495 - INFO - [omi-2.txt] mode=range_ratio, top_k=9, threshold=4.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 22:45:14,697 - INFO - [omi-2.txt] mode=range_ratio, top_k=9, threshold=4.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 22:45:15,403 - INFO - [omi-2.txt] mode=range_ratio, top_k=9, threshold=5.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 22:45:17,178 - INFO - [omi-2.txt] mode=range_ratio, top_k=9, threshold=5.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 22:45:17,328 - INFO - [omi-2.txt] mode=range_ratio, top_k=9, threshold=6.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 22:45:17,641 - INFO - [omi-2.txt] mode=range_ratio, top_k=9, threshold=6.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 22:45:17,887 - INFO - [omi-2.txt] mode=range_ratio, top_k=9, threshold=7.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 22:45:17,906 - INFO - [omi-3] Starting grid search...
2025-04-15 22:45:21,082 - INFO - [omi-3.txt] mode=range_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.7391, R=0.6538, F1=0.6939
2025-04-15 22:45:21,083 - INFO - [omi-3.txt] mode=range_ratio, top_k=1, threshold=1.5, use_topk=True, P=0.7424, R=0.6282, F1=0.6806
2025-04-15 22:45:21,083 - INFO - [omi-3.txt] mode=range_ratio, top_k=1, threshold=2.0, use_topk=True, P=0.7385, R=0.6154, F1=0.6713
2025-04-15 22:45:21,083 - INFO - [omi-3.txt] mode=range_ratio, top_k=1, threshold=2.5, use_topk=True, P=0.7719, R=0.5641, F1=0.6519
2025-04-15 22:45:23,041 - INFO - [omi-3.txt] mode=range_ratio, top_k=1, threshold=3.0, use_topk=True, P=0.7857, R=0.5641, F1=0.6567
2025-04-15 22:45:23,081 - INFO - [omi-3.txt] mode=range_ratio, top_k=1, threshold=3.5, use_topk=True, P=0.8113, R=0.5513, F1=0.6565
2025-04-15 22:45:23,081 - INFO - [omi-3.txt] mode=range_ratio, top_k=1, threshold=4.0, use_topk=True, P=0.8235, R=0.5385, F1=0.6512
2025-04-15 22:45:23,141 - INFO - [omi-3.txt] mode=range_ratio, top_k=1, threshold=4.5, use_topk=True, P=0.8200, R=0.5256, F1=0.6406
2025-04-15 22:45:25,065 - INFO - [omi-3.txt] mode=range_ratio, top_k=1, threshold=5.0, use_topk=True, P=0.8200, R=0.5256, F1=0.6406
2025-04-15 22:45:25,067 - INFO - [omi-3.txt] mode=range_ratio, top_k=1, threshold=5.5, use_topk=True, P=0.8200, R=0.5256, F1=0.6406
2025-04-15 22:45:25,123 - INFO - [omi-3.txt] mode=range_ratio, top_k=1, threshold=6.0, use_topk=True, P=0.8200, R=0.5256, F1=0.6406
2025-04-15 22:45:25,123 - INFO - [omi-3.txt] mode=range_ratio, top_k=1, threshold=6.5, use_topk=True, P=0.8125, R=0.5000, F1=0.6190
2025-04-15 22:45:27,567 - INFO - [omi-3.txt] mode=range_ratio, top_k=1, threshold=7.0, use_topk=True, P=0.8222, R=0.4744, F1=0.6016
2025-04-15 22:45:27,569 - INFO - [omi-3.txt] mode=range_ratio, top_k=2, threshold=1.0, use_topk=True, P=0.7467, R=0.7179, F1=0.7320
2025-04-15 22:45:27,569 - INFO - [omi-3.txt] mode=range_ratio, top_k=2, threshold=1.5, use_topk=True, P=0.7568, R=0.7179, F1=0.7368
2025-04-15 22:45:27,579 - INFO - [omi-3.txt] mode=range_ratio, top_k=2, threshold=2.0, use_topk=True, P=0.7568, R=0.7179, F1=0.7368
2025-04-15 22:45:30,338 - INFO - [omi-3.txt] mode=range_ratio, top_k=2, threshold=2.5, use_topk=True, P=0.7568, R=0.7179, F1=0.7368
2025-04-15 22:45:30,339 - INFO - [omi-3.txt] mode=range_ratio, top_k=2, threshold=3.0, use_topk=True, P=0.7671, R=0.7179, F1=0.7417
2025-04-15 22:45:30,400 - INFO - [omi-3.txt] mode=range_ratio, top_k=2, threshold=3.5, use_topk=True, P=0.7778, R=0.7179, F1=0.7467
2025-04-15 22:45:30,468 - INFO - [omi-3.txt] mode=range_ratio, top_k=2, threshold=4.0, use_topk=True, P=0.7887, R=0.7179, F1=0.7517
2025-04-15 22:45:32,982 - INFO - [omi-3.txt] mode=range_ratio, top_k=2, threshold=4.5, use_topk=True, P=0.8000, R=0.7179, F1=0.7568
2025-04-15 22:45:33,169 - INFO - [omi-3.txt] mode=range_ratio, top_k=2, threshold=5.0, use_topk=True, P=0.8235, R=0.7179, F1=0.7671
2025-04-15 22:45:33,237 - INFO - [omi-3.txt] mode=range_ratio, top_k=2, threshold=5.5, use_topk=True, P=0.8182, R=0.6923, F1=0.7500
2025-04-15 22:45:33,428 - INFO - [omi-3.txt] mode=range_ratio, top_k=2, threshold=6.0, use_topk=True, P=0.8182, R=0.6923, F1=0.7500
2025-04-15 22:45:35,722 - INFO - [omi-3.txt] mode=range_ratio, top_k=2, threshold=6.5, use_topk=True, P=0.8125, R=0.6667, F1=0.7324
2025-04-15 22:45:35,892 - INFO - [omi-3.txt] mode=range_ratio, top_k=2, threshold=7.0, use_topk=True, P=0.8125, R=0.6667, F1=0.7324
2025-04-15 22:45:35,893 - INFO - [omi-3.txt] mode=range_ratio, top_k=3, threshold=1.0, use_topk=True, P=0.7654, R=0.7949, F1=0.7799
2025-04-15 22:45:36,036 - INFO - [omi-3.txt] mode=range_ratio, top_k=3, threshold=1.5, use_topk=True, P=0.7750, R=0.7949, F1=0.7848
2025-04-15 22:45:38,543 - INFO - [omi-3.txt] mode=range_ratio, top_k=3, threshold=2.0, use_topk=True, P=0.7722, R=0.7821, F1=0.7771
2025-04-15 22:45:38,627 - INFO - [omi-3.txt] mode=range_ratio, top_k=3, threshold=2.5, use_topk=True, P=0.7722, R=0.7821, F1=0.7771
2025-04-15 22:45:38,627 - INFO - [omi-3.txt] mode=range_ratio, top_k=3, threshold=3.0, use_topk=True, P=0.7821, R=0.7821, F1=0.7821
2025-04-15 22:45:38,714 - INFO - [omi-3.txt] mode=range_ratio, top_k=3, threshold=3.5, use_topk=True, P=0.7922, R=0.7821, F1=0.7871
2025-04-15 22:45:41,176 - INFO - [omi-3.txt] mode=range_ratio, top_k=3, threshold=4.0, use_topk=True, P=0.8026, R=0.7821, F1=0.7922
2025-04-15 22:45:41,177 - INFO - [omi-3.txt] mode=range_ratio, top_k=3, threshold=4.5, use_topk=True, P=0.8026, R=0.7821, F1=0.7922
2025-04-15 22:45:41,407 - INFO - [omi-3.txt] mode=range_ratio, top_k=3, threshold=5.0, use_topk=True, P=0.8133, R=0.7821, F1=0.7974
2025-04-15 22:45:41,414 - INFO - [omi-3.txt] mode=range_ratio, top_k=3, threshold=5.5, use_topk=True, P=0.8082, R=0.7564, F1=0.7815
2025-04-15 22:45:43,821 - INFO - [omi-3.txt] mode=range_ratio, top_k=3, threshold=6.0, use_topk=True, P=0.8082, R=0.7564, F1=0.7815
2025-04-15 22:45:44,010 - INFO - [omi-3.txt] mode=range_ratio, top_k=3, threshold=6.5, use_topk=True, P=0.8000, R=0.7179, F1=0.7568
2025-04-15 22:45:44,170 - INFO - [omi-3.txt] mode=range_ratio, top_k=3, threshold=7.0, use_topk=True, P=0.8116, R=0.7179, F1=0.7619
2025-04-15 22:45:44,306 - INFO - [omi-3.txt] mode=range_ratio, top_k=4, threshold=1.0, use_topk=True, P=0.7654, R=0.7949, F1=0.7799
2025-04-15 22:45:46,522 - INFO - [omi-3.txt] mode=range_ratio, top_k=4, threshold=1.5, use_topk=True, P=0.7750, R=0.7949, F1=0.7848
2025-04-15 22:45:46,662 - INFO - [omi-3.txt] mode=range_ratio, top_k=4, threshold=2.0, use_topk=True, P=0.7722, R=0.7821, F1=0.7771
2025-04-15 22:45:46,852 - INFO - [omi-3.txt] mode=range_ratio, top_k=4, threshold=2.5, use_topk=True, P=0.7722, R=0.7821, F1=0.7771
2025-04-15 22:45:47,065 - INFO - [omi-3.txt] mode=range_ratio, top_k=4, threshold=3.0, use_topk=True, P=0.7821, R=0.7821, F1=0.7821
2025-04-15 22:45:49,209 - INFO - [omi-3.txt] mode=range_ratio, top_k=4, threshold=3.5, use_topk=True, P=0.7922, R=0.7821, F1=0.7871
2025-04-15 22:45:49,359 - INFO - [omi-3.txt] mode=range_ratio, top_k=4, threshold=4.0, use_topk=True, P=0.8026, R=0.7821, F1=0.7922
2025-04-15 22:45:49,784 - INFO - [omi-3.txt] mode=range_ratio, top_k=4, threshold=4.5, use_topk=True, P=0.8026, R=0.7821, F1=0.7922
2025-04-15 22:45:49,921 - INFO - [omi-3.txt] mode=range_ratio, top_k=4, threshold=5.0, use_topk=True, P=0.8133, R=0.7821, F1=0.7974
2025-04-15 22:45:52,082 - INFO - [omi-3.txt] mode=range_ratio, top_k=4, threshold=5.5, use_topk=True, P=0.8082, R=0.7564, F1=0.7815
2025-04-15 22:45:52,082 - INFO - [omi-3.txt] mode=range_ratio, top_k=4, threshold=6.0, use_topk=True, P=0.8082, R=0.7564, F1=0.7815
2025-04-15 22:45:52,520 - INFO - [omi-3.txt] mode=range_ratio, top_k=4, threshold=6.5, use_topk=True, P=0.8056, R=0.7436, F1=0.7733
2025-04-15 22:45:52,575 - INFO - [omi-3.txt] mode=range_ratio, top_k=4, threshold=7.0, use_topk=True, P=0.8056, R=0.7436, F1=0.7733
2025-04-15 22:45:54,794 - INFO - [omi-3.txt] mode=range_ratio, top_k=5, threshold=1.0, use_topk=True, P=0.7683, R=0.8077, F1=0.7875
2025-04-15 22:45:54,931 - INFO - [omi-3.txt] mode=range_ratio, top_k=5, threshold=1.5, use_topk=True, P=0.7778, R=0.8077, F1=0.7925
2025-04-15 22:45:55,397 - INFO - [omi-3.txt] mode=range_ratio, top_k=5, threshold=2.0, use_topk=True, P=0.7778, R=0.8077, F1=0.7925
2025-04-15 22:45:55,398 - INFO - [omi-3.txt] mode=range_ratio, top_k=5, threshold=2.5, use_topk=True, P=0.7778, R=0.8077, F1=0.7925
2025-04-15 22:45:57,572 - INFO - [omi-3.txt] mode=range_ratio, top_k=5, threshold=3.0, use_topk=True, P=0.7875, R=0.8077, F1=0.7975
2025-04-15 22:45:57,659 - INFO - [omi-3.txt] mode=range_ratio, top_k=5, threshold=3.5, use_topk=True, P=0.7949, R=0.7949, F1=0.7949
2025-04-15 22:45:58,100 - INFO - [omi-3.txt] mode=range_ratio, top_k=5, threshold=4.0, use_topk=True, P=0.7949, R=0.7949, F1=0.7949
2025-04-15 22:45:58,221 - INFO - [omi-3.txt] mode=range_ratio, top_k=5, threshold=4.5, use_topk=True, P=0.7949, R=0.7949, F1=0.7949
2025-04-15 22:46:00,395 - INFO - [omi-3.txt] mode=range_ratio, top_k=5, threshold=5.0, use_topk=True, P=0.8158, R=0.7949, F1=0.8052
2025-04-15 22:46:00,409 - INFO - [omi-3.txt] mode=range_ratio, top_k=5, threshold=5.5, use_topk=True, P=0.8133, R=0.7821, F1=0.7974
2025-04-15 22:46:01,058 - INFO - [omi-3.txt] mode=range_ratio, top_k=5, threshold=6.0, use_topk=True, P=0.8133, R=0.7821, F1=0.7974
2025-04-15 22:46:01,058 - INFO - [omi-3.txt] mode=range_ratio, top_k=5, threshold=6.5, use_topk=True, P=0.8108, R=0.7692, F1=0.7895
2025-04-15 22:46:03,165 - INFO - [omi-3.txt] mode=range_ratio, top_k=5, threshold=7.0, use_topk=True, P=0.8108, R=0.7692, F1=0.7895
2025-04-15 22:46:03,166 - INFO - [omi-3.txt] mode=range_ratio, top_k=6, threshold=1.0, use_topk=True, P=0.7683, R=0.8077, F1=0.7875
2025-04-15 22:46:03,610 - INFO - [omi-3.txt] mode=range_ratio, top_k=6, threshold=1.5, use_topk=True, P=0.7778, R=0.8077, F1=0.7925
2025-04-15 22:46:03,886 - INFO - [omi-3.txt] mode=range_ratio, top_k=6, threshold=2.0, use_topk=True, P=0.7778, R=0.8077, F1=0.7925
2025-04-15 22:46:05,758 - INFO - [omi-3.txt] mode=range_ratio, top_k=6, threshold=2.5, use_topk=True, P=0.7778, R=0.8077, F1=0.7925
2025-04-15 22:46:05,877 - INFO - [omi-3.txt] mode=range_ratio, top_k=6, threshold=3.0, use_topk=True, P=0.7875, R=0.8077, F1=0.7975
2025-04-15 22:46:06,522 - INFO - [omi-3.txt] mode=range_ratio, top_k=6, threshold=3.5, use_topk=True, P=0.7949, R=0.7949, F1=0.7949
2025-04-15 22:46:06,522 - INFO - [omi-3.txt] mode=range_ratio, top_k=6, threshold=4.0, use_topk=True, P=0.7949, R=0.7949, F1=0.7949
2025-04-15 22:46:08,560 - INFO - [omi-3.txt] mode=range_ratio, top_k=6, threshold=4.5, use_topk=True, P=0.7949, R=0.7949, F1=0.7949
2025-04-15 22:46:08,570 - INFO - [omi-3.txt] mode=range_ratio, top_k=6, threshold=5.0, use_topk=True, P=0.8158, R=0.7949, F1=0.8052
2025-04-15 22:46:09,325 - INFO - [omi-3.txt] mode=range_ratio, top_k=6, threshold=5.5, use_topk=True, P=0.8133, R=0.7821, F1=0.7974
2025-04-15 22:46:09,326 - INFO - [omi-3.txt] mode=range_ratio, top_k=6, threshold=6.0, use_topk=True, P=0.8133, R=0.7821, F1=0.7974
2025-04-15 22:46:11,235 - INFO - [omi-3.txt] mode=range_ratio, top_k=6, threshold=6.5, use_topk=True, P=0.8133, R=0.7821, F1=0.7974
2025-04-15 22:46:11,398 - INFO - [omi-3.txt] mode=range_ratio, top_k=6, threshold=7.0, use_topk=True, P=0.8133, R=0.7821, F1=0.7974
2025-04-15 22:46:12,072 - INFO - [omi-3.txt] mode=range_ratio, top_k=7, threshold=1.0, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 22:46:12,198 - INFO - [omi-3.txt] mode=range_ratio, top_k=7, threshold=1.5, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
2025-04-15 22:46:14,185 - INFO - [omi-3.txt] mode=range_ratio, top_k=7, threshold=2.0, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
2025-04-15 22:46:14,185 - INFO - [omi-3.txt] mode=range_ratio, top_k=7, threshold=2.5, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
2025-04-15 22:46:14,956 - INFO - [omi-3.txt] mode=range_ratio, top_k=7, threshold=3.0, use_topk=True, P=0.7927, R=0.8333, F1=0.8125
2025-04-15 22:46:14,976 - INFO - [omi-3.txt] mode=range_ratio, top_k=7, threshold=3.5, use_topk=True, P=0.8025, R=0.8333, F1=0.8176
2025-04-15 22:46:17,148 - INFO - [omi-3.txt] mode=range_ratio, top_k=7, threshold=4.0, use_topk=True, P=0.8025, R=0.8333, F1=0.8176
2025-04-15 22:46:17,150 - INFO - [omi-3.txt] mode=range_ratio, top_k=7, threshold=4.5, use_topk=True, P=0.8000, R=0.8205, F1=0.8101
2025-04-15 22:46:17,587 - INFO - [omi-3.txt] mode=range_ratio, top_k=7, threshold=5.0, use_topk=True, P=0.8205, R=0.8205, F1=0.8205
2025-04-15 22:46:17,799 - INFO - [omi-3.txt] mode=range_ratio, top_k=7, threshold=5.5, use_topk=True, P=0.8182, R=0.8077, F1=0.8129
2025-04-15 22:46:19,667 - INFO - [omi-3.txt] mode=range_ratio, top_k=7, threshold=6.0, use_topk=True, P=0.8182, R=0.8077, F1=0.8129
2025-04-15 22:46:19,950 - INFO - [omi-3.txt] mode=range_ratio, top_k=7, threshold=6.5, use_topk=True, P=0.8182, R=0.8077, F1=0.8129
2025-04-15 22:46:20,278 - INFO - [omi-3.txt] mode=range_ratio, top_k=7, threshold=7.0, use_topk=True, P=0.8182, R=0.8077, F1=0.8129
2025-04-15 22:46:20,424 - INFO - [omi-3.txt] mode=range_ratio, top_k=8, threshold=1.0, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 22:46:22,444 - INFO - [omi-3.txt] mode=range_ratio, top_k=8, threshold=1.5, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
2025-04-15 22:46:22,782 - INFO - [omi-3.txt] mode=range_ratio, top_k=8, threshold=2.0, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
2025-04-15 22:46:23,199 - INFO - [omi-3.txt] mode=range_ratio, top_k=8, threshold=2.5, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
2025-04-15 22:46:23,364 - INFO - [omi-3.txt] mode=range_ratio, top_k=8, threshold=3.0, use_topk=True, P=0.7927, R=0.8333, F1=0.8125
2025-04-15 22:46:25,297 - INFO - [omi-3.txt] mode=range_ratio, top_k=8, threshold=3.5, use_topk=True, P=0.8025, R=0.8333, F1=0.8176
2025-04-15 22:46:25,394 - INFO - [omi-3.txt] mode=range_ratio, top_k=8, threshold=4.0, use_topk=True, P=0.8025, R=0.8333, F1=0.8176
2025-04-15 22:46:25,973 - INFO - [omi-3.txt] mode=range_ratio, top_k=8, threshold=4.5, use_topk=True, P=0.8000, R=0.8205, F1=0.8101
2025-04-15 22:46:26,120 - INFO - [omi-3.txt] mode=range_ratio, top_k=8, threshold=5.0, use_topk=True, P=0.8205, R=0.8205, F1=0.8205
2025-04-15 22:46:28,020 - INFO - [omi-3.txt] mode=range_ratio, top_k=8, threshold=5.5, use_topk=True, P=0.8205, R=0.8205, F1=0.8205
2025-04-15 22:46:28,143 - INFO - [omi-3.txt] mode=range_ratio, top_k=8, threshold=6.0, use_topk=True, P=0.8205, R=0.8205, F1=0.8205
2025-04-15 22:46:28,917 - INFO - [omi-3.txt] mode=range_ratio, top_k=8, threshold=6.5, use_topk=True, P=0.8205, R=0.8205, F1=0.8205
2025-04-15 22:46:28,918 - INFO - [omi-3.txt] mode=range_ratio, top_k=8, threshold=7.0, use_topk=True, P=0.8205, R=0.8205, F1=0.8205
2025-04-15 22:46:31,067 - INFO - [omi-3.txt] mode=range_ratio, top_k=9, threshold=1.0, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 22:46:31,068 - INFO - [omi-3.txt] mode=range_ratio, top_k=9, threshold=1.5, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
2025-04-15 22:46:31,575 - INFO - [omi-3.txt] mode=range_ratio, top_k=9, threshold=2.0, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
2025-04-15 22:46:31,576 - INFO - [omi-3.txt] mode=range_ratio, top_k=9, threshold=2.5, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
2025-04-15 22:46:33,728 - INFO - [omi-3.txt] mode=range_ratio, top_k=9, threshold=3.0, use_topk=True, P=0.7927, R=0.8333, F1=0.8125
2025-04-15 22:46:33,743 - INFO - [omi-3.txt] mode=range_ratio, top_k=9, threshold=3.5, use_topk=True, P=0.8025, R=0.8333, F1=0.8176
2025-04-15 22:46:34,212 - INFO - [omi-3.txt] mode=range_ratio, top_k=9, threshold=4.0, use_topk=True, P=0.8025, R=0.8333, F1=0.8176
2025-04-15 22:46:34,378 - INFO - [omi-3.txt] mode=range_ratio, top_k=9, threshold=4.5, use_topk=True, P=0.8025, R=0.8333, F1=0.8176
2025-04-15 22:46:36,387 - INFO - [omi-3.txt] mode=range_ratio, top_k=9, threshold=5.0, use_topk=True, P=0.8228, R=0.8333, F1=0.8280
2025-04-15 22:46:36,441 - INFO - [omi-3.txt] mode=range_ratio, top_k=9, threshold=5.5, use_topk=True, P=0.8228, R=0.8333, F1=0.8280
2025-04-15 22:46:37,097 - INFO - [omi-3.txt] mode=range_ratio, top_k=9, threshold=6.0, use_topk=True, P=0.8228, R=0.8333, F1=0.8280
2025-04-15 22:46:37,098 - INFO - [omi-3.txt] mode=range_ratio, top_k=9, threshold=6.5, use_topk=True, P=0.8228, R=0.8333, F1=0.8280
2025-04-15 22:46:38,569 - INFO - [omi-3.txt] mode=range_ratio, top_k=9, threshold=7.0, use_topk=True, P=0.8228, R=0.8333, F1=0.8280
2025-04-15 22:46:38,585 - INFO - [omi-4] Starting grid search...
2025-04-15 22:46:41,913 - INFO - [omi-4.txt] mode=range_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.7778, R=0.8358, F1=0.8058
2025-04-15 22:46:41,955 - INFO - [omi-4.txt] mode=range_ratio, top_k=1, threshold=1.5, use_topk=True, P=0.7778, R=0.8358, F1=0.8058
2025-04-15 22:46:41,982 - INFO - [omi-4.txt] mode=range_ratio, top_k=1, threshold=2.0, use_topk=True, P=0.7887, R=0.8358, F1=0.8116
2025-04-15 22:46:41,982 - INFO - [omi-4.txt] mode=range_ratio, top_k=1, threshold=2.5, use_topk=True, P=0.7971, R=0.8209, F1=0.8088
2025-04-15 22:46:43,963 - INFO - [omi-4.txt] mode=range_ratio, top_k=1, threshold=3.0, use_topk=True, P=0.8088, R=0.8209, F1=0.8148
2025-04-15 22:46:43,994 - INFO - [omi-4.txt] mode=range_ratio, top_k=1, threshold=3.5, use_topk=True, P=0.8088, R=0.8209, F1=0.8148
2025-04-15 22:46:44,042 - INFO - [omi-4.txt] mode=range_ratio, top_k=1, threshold=4.0, use_topk=True, P=0.8154, R=0.7910, F1=0.8030
2025-04-15 22:46:44,042 - INFO - [omi-4.txt] mode=range_ratio, top_k=1, threshold=4.5, use_topk=True, P=0.8254, R=0.7761, F1=0.8000
2025-04-15 22:46:46,105 - INFO - [omi-4.txt] mode=range_ratio, top_k=1, threshold=5.0, use_topk=True, P=0.8254, R=0.7761, F1=0.8000
2025-04-15 22:46:46,108 - INFO - [omi-4.txt] mode=range_ratio, top_k=1, threshold=5.5, use_topk=True, P=0.8254, R=0.7761, F1=0.8000
2025-04-15 22:46:46,141 - INFO - [omi-4.txt] mode=range_ratio, top_k=1, threshold=6.0, use_topk=True, P=0.8387, R=0.7761, F1=0.8062
2025-04-15 22:46:46,141 - INFO - [omi-4.txt] mode=range_ratio, top_k=1, threshold=6.5, use_topk=True, P=0.8361, R=0.7612, F1=0.7969
2025-04-15 22:46:48,838 - INFO - [omi-4.txt] mode=range_ratio, top_k=1, threshold=7.0, use_topk=True, P=0.8361, R=0.7612, F1=0.7969
2025-04-15 22:46:48,839 - INFO - [omi-4.txt] mode=range_ratio, top_k=2, threshold=1.0, use_topk=True, P=0.7895, R=0.8955, F1=0.8392
2025-04-15 22:46:48,839 - INFO - [omi-4.txt] mode=range_ratio, top_k=2, threshold=1.5, use_topk=True, P=0.7895, R=0.8955, F1=0.8392
2025-04-15 22:46:48,839 - INFO - [omi-4.txt] mode=range_ratio, top_k=2, threshold=2.0, use_topk=True, P=0.7895, R=0.8955, F1=0.8392
2025-04-15 22:46:51,174 - INFO - [omi-4.txt] mode=range_ratio, top_k=2, threshold=2.5, use_topk=True, P=0.7867, R=0.8806, F1=0.8310
2025-04-15 22:46:51,555 - INFO - [omi-4.txt] mode=range_ratio, top_k=2, threshold=3.0, use_topk=True, P=0.7973, R=0.8806, F1=0.8369
2025-04-15 22:46:51,576 - INFO - [omi-4.txt] mode=range_ratio, top_k=2, threshold=3.5, use_topk=True, P=0.7973, R=0.8806, F1=0.8369
2025-04-15 22:46:51,626 - INFO - [omi-4.txt] mode=range_ratio, top_k=2, threshold=4.0, use_topk=True, P=0.8082, R=0.8806, F1=0.8429
2025-04-15 22:46:54,089 - INFO - [omi-4.txt] mode=range_ratio, top_k=2, threshold=4.5, use_topk=True, P=0.8169, R=0.8657, F1=0.8406
2025-04-15 22:46:54,320 - INFO - [omi-4.txt] mode=range_ratio, top_k=2, threshold=5.0, use_topk=True, P=0.8143, R=0.8507, F1=0.8321
2025-04-15 22:46:54,481 - INFO - [omi-4.txt] mode=range_ratio, top_k=2, threshold=5.5, use_topk=True, P=0.8235, R=0.8358, F1=0.8296
2025-04-15 22:46:54,481 - INFO - [omi-4.txt] mode=range_ratio, top_k=2, threshold=6.0, use_topk=True, P=0.8235, R=0.8358, F1=0.8296
2025-04-15 22:46:56,662 - INFO - [omi-4.txt] mode=range_ratio, top_k=2, threshold=6.5, use_topk=True, P=0.8235, R=0.8358, F1=0.8296
2025-04-15 22:46:57,219 - INFO - [omi-4.txt] mode=range_ratio, top_k=2, threshold=7.0, use_topk=True, P=0.8235, R=0.8358, F1=0.8296
2025-04-15 22:46:57,220 - INFO - [omi-4.txt] mode=range_ratio, top_k=3, threshold=1.0, use_topk=True, P=0.8000, R=0.9552, F1=0.8707
2025-04-15 22:46:57,220 - INFO - [omi-4.txt] mode=range_ratio, top_k=3, threshold=1.5, use_topk=True, P=0.8000, R=0.9552, F1=0.8707
2025-04-15 22:46:59,514 - INFO - [omi-4.txt] mode=range_ratio, top_k=3, threshold=2.0, use_topk=True, P=0.8000, R=0.9552, F1=0.8707
2025-04-15 22:46:59,781 - INFO - [omi-4.txt] mode=range_ratio, top_k=3, threshold=2.5, use_topk=True, P=0.7975, R=0.9403, F1=0.8630
2025-04-15 22:46:59,999 - INFO - [omi-4.txt] mode=range_ratio, top_k=3, threshold=3.0, use_topk=True, P=0.7975, R=0.9403, F1=0.8630
2025-04-15 22:47:00,000 - INFO - [omi-4.txt] mode=range_ratio, top_k=3, threshold=3.5, use_topk=True, P=0.7975, R=0.9403, F1=0.8630
2025-04-15 22:47:02,341 - INFO - [omi-4.txt] mode=range_ratio, top_k=3, threshold=4.0, use_topk=True, P=0.8077, R=0.9403, F1=0.8690
2025-04-15 22:47:02,492 - INFO - [omi-4.txt] mode=range_ratio, top_k=3, threshold=4.5, use_topk=True, P=0.8158, R=0.9254, F1=0.8671
2025-04-15 22:47:02,554 - INFO - [omi-4.txt] mode=range_ratio, top_k=3, threshold=5.0, use_topk=True, P=0.8133, R=0.9104, F1=0.8592
2025-04-15 22:47:02,685 - INFO - [omi-4.txt] mode=range_ratio, top_k=3, threshold=5.5, use_topk=True, P=0.8108, R=0.8955, F1=0.8511
2025-04-15 22:47:05,102 - INFO - [omi-4.txt] mode=range_ratio, top_k=3, threshold=6.0, use_topk=True, P=0.8108, R=0.8955, F1=0.8511
2025-04-15 22:47:05,245 - INFO - [omi-4.txt] mode=range_ratio, top_k=3, threshold=6.5, use_topk=True, P=0.8108, R=0.8955, F1=0.8511
2025-04-15 22:47:05,328 - INFO - [omi-4.txt] mode=range_ratio, top_k=3, threshold=7.0, use_topk=True, P=0.8108, R=0.8955, F1=0.8511
