2025-04-17 08:13:05,463 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-17 08:13:05,463 - INFO - 当前评分模式: ['deviation']
2025-04-17 08:13:05,463 - INFO - 
==================================================
2025-04-17 08:13:05,463 - INFO - 开始执行网格搜索...
2025-04-17 08:13:05,464 - INFO - [omi-12] Starting grid search...
2025-04-17 08:13:08,305 - INFO - [omi-12.txt] mode=deviation, topk=1, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 08:14:02,090 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=3.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:02,090 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=3.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:02,090 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=4.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:02,090 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=4.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:02,334 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=5.0, P=0.2560, R=0.9773, F1=0.4057
2025-04-17 08:14:02,334 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=5.5, P=0.2560, R=0.9773, F1=0.4057
2025-04-17 08:14:04,508 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=6.0, P=0.2560, R=0.9773, F1=0.4057
2025-04-17 08:14:04,508 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=6.5, P=0.2560, R=0.9773, F1=0.4057
2025-04-17 08:14:04,508 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=7.0, P=0.2560, R=0.9773, F1=0.4057
2025-04-17 08:14:04,508 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=0.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:04,509 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=0.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:04,510 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=1.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:04,510 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=1.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:04,510 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=2.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:04,510 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=2.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:04,510 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=3.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:04,511 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=3.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:04,511 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=4.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:05,506 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=4.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:06,342 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=5.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:06,342 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=5.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:06,343 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=6.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,016 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=6.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,016 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=7.0, P=0.2560, R=0.9773, F1=0.4057
2025-04-17 08:14:08,057 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=0.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,058 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=0.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,059 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=1.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,077 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=1.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,078 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=2.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,078 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=2.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,287 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=3.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,287 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=3.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,288 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=4.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,288 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=4.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,362 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=5.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,399 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=5.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,400 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=6.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,400 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=6.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,401 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=7.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,401 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=0.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,401 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=0.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,401 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=1.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,401 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=1.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,401 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=2.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:08,401 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=2.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:09,536 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=3.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:09,537 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=3.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:09,537 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=4.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:09,538 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=4.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:10,408 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=5.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:10,409 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=5.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:10,409 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=6.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:10,901 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=6.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:10,902 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=7.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:10,902 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=0.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:10,902 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=0.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:10,902 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=1.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:10,902 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=1.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:10,902 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=2.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:10,902 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=2.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:10,902 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=3.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:10,902 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=3.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:10,903 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=4.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:10,903 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=4.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:11,394 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=5.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:11,395 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=5.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:11,395 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=6.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:11,395 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=6.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:11,587 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=7.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:11,588 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=0.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:11,588 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=0.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:11,588 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=1.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:12,474 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=1.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:12,475 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=2.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:12,475 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=2.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:12,475 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=3.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:12,475 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=3.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:12,830 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=4.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:12,831 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=4.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:12,942 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=5.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,098 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=5.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,098 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=6.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,099 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=6.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,099 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=7.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,123 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=0.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,123 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=0.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,272 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=1.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,273 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=1.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,273 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=2.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,273 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=2.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,273 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=3.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,273 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=3.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,274 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=4.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,274 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=4.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,274 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=5.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,496 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=5.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,497 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=6.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,497 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=6.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,542 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=7.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-17 08:14:13,593 - INFO - [omi-7] Starting grid search...
2025-04-17 08:14:19,697 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=0.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-17 08:14:19,732 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=0.5, P=0.8444, R=0.9744, F1=0.9048
2025-04-17 08:14:19,760 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=1.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-17 08:14:19,760 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=1.5, P=0.8444, R=0.9744, F1=0.9048
2025-04-17 08:14:19,760 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=2.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-17 08:14:19,801 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=2.5, P=0.8837, R=0.9744, F1=0.9268
2025-04-17 08:14:19,802 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=3.0, P=0.8837, R=0.9744, F1=0.9268
2025-04-17 08:14:19,802 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=3.5, P=0.8837, R=0.9744, F1=0.9268
2025-04-17 08:14:19,803 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=4.0, P=0.8837, R=0.9744, F1=0.9268
2025-04-17 08:14:19,803 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=4.5, P=0.8810, R=0.9487, F1=0.9136
2025-04-17 08:14:19,803 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=5.0, P=0.8810, R=0.9487, F1=0.9136
2025-04-17 08:14:19,803 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=5.5, P=0.8810, R=0.9487, F1=0.9136
2025-04-17 08:14:19,803 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=6.0, P=0.8810, R=0.9487, F1=0.9136
2025-04-17 08:14:19,803 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=6.5, P=0.8810, R=0.9487, F1=0.9136
2025-04-17 08:14:19,875 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=7.0, P=0.8810, R=0.9487, F1=0.9136
2025-04-17 08:14:19,875 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=0.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-17 08:14:19,875 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=0.5, P=0.8444, R=0.9744, F1=0.9048
2025-04-17 08:14:19,916 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=1.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-17 08:14:19,916 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=1.5, P=0.8444, R=0.9744, F1=0.9048
2025-04-17 08:14:19,916 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=2.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-17 08:14:19,917 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=2.5, P=0.8636, R=0.9744, F1=0.9157
2025-04-17 08:14:19,926 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=3.0, P=0.8636, R=0.9744, F1=0.9157
2025-04-17 08:14:19,926 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=3.5, P=0.8636, R=0.9744, F1=0.9157
2025-04-17 08:14:19,932 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=4.0, P=0.8837, R=0.9744, F1=0.9268
2025-04-17 08:14:19,932 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=4.5, P=0.8837, R=0.9744, F1=0.9268
2025-04-17 08:14:19,988 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=5.0, P=0.8837, R=0.9744, F1=0.9268
2025-04-17 08:14:19,989 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=5.5, P=0.8837, R=0.9744, F1=0.9268
2025-04-17 08:14:19,990 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=6.0, P=0.8837, R=0.9744, F1=0.9268
2025-04-17 08:14:19,990 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=6.5, P=0.8837, R=0.9744, F1=0.9268
2025-04-17 08:14:19,990 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=7.0, P=0.8837, R=0.9744, F1=0.9268
2025-04-17 08:14:19,998 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=0.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:20,026 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=0.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:20,026 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=1.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:20,026 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=1.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:20,026 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=2.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:20,027 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=2.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:20,322 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=3.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:20,323 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=3.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:20,420 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=4.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:20,486 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=4.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:20,486 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=5.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-17 08:14:20,487 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=5.5, P=0.8444, R=0.9744, F1=0.9048
2025-04-17 08:14:20,531 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=6.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-17 08:14:20,603 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=6.5, P=0.8444, R=0.9744, F1=0.9048
2025-04-17 08:14:21,003 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=7.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-17 08:14:23,582 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=0.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:23,582 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=0.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:23,582 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=1.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:23,583 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=1.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:25,017 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=2.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:25,099 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=2.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:25,164 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=3.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:25,857 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=3.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:25,858 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=4.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:25,894 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=4.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:25,894 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=5.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:25,894 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=5.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:25,894 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=6.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:25,898 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=6.5, P=0.8444, R=0.9744, F1=0.9048
2025-04-17 08:14:25,898 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=7.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-17 08:14:25,898 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=0.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,000 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=0.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,061 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=1.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,061 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=1.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,061 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=2.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,082 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=2.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,082 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=3.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,164 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=3.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,165 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=4.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,166 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=4.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,166 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=5.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,166 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=5.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,166 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=6.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,166 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=6.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,167 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=7.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,167 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=0.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,167 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=0.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,605 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=1.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,649 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=1.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,650 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=2.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,650 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=2.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,650 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=3.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,650 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=3.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:26,650 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=4.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:28,213 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=4.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:28,215 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=5.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:28,215 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=5.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:28,215 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=6.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:28,215 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=6.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-17 08:14:28,215 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=7.0, P=0.8261, R=0.9744, F1=0.8941
