2025-05-07 10:58:16,763 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-05-07 10:58:16,763 - INFO - 当前评分模式: ['deviation']
2025-05-07 10:58:16,763 - INFO - 
==================================================
2025-05-07 10:58:16,763 - INFO - 开始执行网格搜索...
2025-05-07 10:58:16,764 - INFO - [omi-12] Starting grid search...
2025-05-07 10:58:19,986 - INFO - [omi-12.txt] mode=deviation, topk=1, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 10:59:29,620 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=7.0, P=0.2624, R=0.8409, F1=0.4000
2025-05-07 10:59:30,073 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=0.0, P=0.2544, R=0.9773, F1=0.4038
2025-05-07 10:59:30,074 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=0.5, P=0.2544, R=0.9773, F1=0.4038
2025-05-07 10:59:30,074 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=1.0, P=0.2544, R=0.9773, F1=0.4038
2025-05-07 10:59:30,074 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=1.5, P=0.2560, R=0.9773, F1=0.4057
2025-05-07 10:59:30,074 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=2.0, P=0.2575, R=0.9773, F1=0.4076
2025-05-07 10:59:30,075 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=2.5, P=0.2590, R=0.9773, F1=0.4095
2025-05-07 10:59:30,075 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=3.0, P=0.2622, R=0.9773, F1=0.4135
2025-05-07 10:59:30,075 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=3.5, P=0.2577, R=0.9545, F1=0.4058
2025-05-07 10:59:30,075 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=4.0, P=0.2577, R=0.9545, F1=0.4058
2025-05-07 10:59:30,075 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=4.5, P=0.2547, R=0.9318, F1=0.4000
2025-05-07 10:59:30,075 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=5.0, P=0.2547, R=0.9318, F1=0.4000
2025-05-07 10:59:30,075 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=5.5, P=0.2562, R=0.9318, F1=0.4020
2025-05-07 10:59:30,468 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=6.0, P=0.2516, R=0.8864, F1=0.3920
2025-05-07 10:59:30,717 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=6.5, P=0.2484, R=0.8636, F1=0.3858
2025-05-07 10:59:30,717 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=7.0, P=0.2585, R=0.8636, F1=0.3979
2025-05-07 10:59:30,717 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=0.0, P=0.2544, R=0.9773, F1=0.4038
2025-05-07 10:59:30,717 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=0.5, P=0.2544, R=0.9773, F1=0.4038
2025-05-07 10:59:31,275 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=1.0, P=0.2544, R=0.9773, F1=0.4038
2025-05-07 10:59:31,276 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=1.5, P=0.2560, R=0.9773, F1=0.4057
2025-05-07 10:59:31,546 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=2.0, P=0.2560, R=0.9773, F1=0.4057
2025-05-07 10:59:31,645 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=2.5, P=0.2560, R=0.9773, F1=0.4057
2025-05-07 10:59:31,646 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=3.0, P=0.2590, R=0.9773, F1=0.4095
2025-05-07 10:59:31,646 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=3.5, P=0.2622, R=0.9773, F1=0.4135
2025-05-07 10:59:31,646 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=4.0, P=0.2577, R=0.9545, F1=0.4058
2025-05-07 10:59:31,677 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=4.5, P=0.2593, R=0.9545, F1=0.4078
2025-05-07 10:59:31,677 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=5.0, P=0.2547, R=0.9318, F1=0.4000
2025-05-07 10:59:31,822 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=5.5, P=0.2547, R=0.9318, F1=0.4000
2025-05-07 10:59:31,823 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=6.0, P=0.2562, R=0.9318, F1=0.4020
2025-05-07 10:59:31,823 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=6.5, P=0.2516, R=0.9091, F1=0.3941
2025-05-07 10:59:31,823 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=7.0, P=0.2532, R=0.8864, F1=0.3939
2025-05-07 10:59:31,824 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=0.0, P=0.2544, R=0.9773, F1=0.4038
2025-05-07 10:59:31,824 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=0.5, P=0.2544, R=0.9773, F1=0.4038
2025-05-07 10:59:31,824 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=1.0, P=0.2544, R=0.9773, F1=0.4038
2025-05-07 10:59:32,119 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=1.5, P=0.2544, R=0.9773, F1=0.4038
2025-05-07 10:59:32,119 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=2.0, P=0.2560, R=0.9773, F1=0.4057
2025-05-07 10:59:32,120 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=2.5, P=0.2560, R=0.9773, F1=0.4057
2025-05-07 10:59:32,120 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=3.0, P=0.2560, R=0.9773, F1=0.4057
2025-05-07 10:59:32,146 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=3.5, P=0.2590, R=0.9773, F1=0.4095
2025-05-07 10:59:32,147 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=4.0, P=0.2561, R=0.9545, F1=0.4038
2025-05-07 10:59:32,147 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=4.5, P=0.2561, R=0.9545, F1=0.4038
2025-05-07 10:59:32,307 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=5.0, P=0.2561, R=0.9545, F1=0.4038
2025-05-07 10:59:32,307 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=5.5, P=0.2515, R=0.9318, F1=0.3961
2025-05-07 10:59:32,517 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=6.0, P=0.2531, R=0.9318, F1=0.3981
2025-05-07 10:59:32,637 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=6.5, P=0.2547, R=0.9318, F1=0.4000
2025-05-07 10:59:32,637 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=7.0, P=0.2532, R=0.9091, F1=0.3960
2025-05-07 10:59:32,699 - INFO - [omi-7] Starting grid search...
2025-05-07 10:59:38,796 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=0.0, P=0.8444, R=0.9744, F1=0.9048
2025-05-07 10:59:38,812 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=0.5, P=0.8056, R=0.7436, F1=0.7733
2025-05-07 10:59:38,812 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=1.0, P=0.8276, R=0.6154, F1=0.7059
2025-05-07 10:59:38,812 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=1.5, P=0.8077, R=0.5385, F1=0.6462
2025-05-07 10:59:38,904 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=2.0, P=0.8000, R=0.5128, F1=0.6250
2025-05-07 10:59:38,905 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=2.5, P=0.8000, R=0.5128, F1=0.6250
2025-05-07 10:59:38,906 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=3.0, P=0.7917, R=0.4872, F1=0.6032
2025-05-07 10:59:38,906 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=3.5, P=0.7917, R=0.4872, F1=0.6032
2025-05-07 10:59:38,906 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=4.0, P=0.8261, R=0.4872, F1=0.6129
2025-05-07 10:59:38,906 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=4.5, P=0.8182, R=0.4615, F1=0.5902
2025-05-07 10:59:38,919 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=5.0, P=0.8095, R=0.4359, F1=0.5667
2025-05-07 10:59:38,919 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=5.5, P=0.8500, R=0.4359, F1=0.5763
2025-05-07 10:59:38,920 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=6.0, P=0.8500, R=0.4359, F1=0.5763
2025-05-07 10:59:38,920 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=6.5, P=0.8500, R=0.4359, F1=0.5763
2025-05-07 10:59:38,920 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=7.0, P=0.8333, R=0.3846, F1=0.5263
2025-05-07 10:59:38,927 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=0.0, P=0.8444, R=0.9744, F1=0.9048
2025-05-07 10:59:38,927 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=0.5, P=0.8158, R=0.7949, F1=0.8052
2025-05-07 10:59:38,927 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=1.0, P=0.8286, R=0.7436, F1=0.7838
2025-05-07 10:59:38,927 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=1.5, P=0.8485, R=0.7179, F1=0.7778
2025-05-07 10:59:38,952 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=2.0, P=0.8214, R=0.5897, F1=0.6866
2025-05-07 10:59:38,952 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=2.5, P=0.8214, R=0.5897, F1=0.6866
2025-05-07 10:59:38,952 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=3.0, P=0.8148, R=0.5641, F1=0.6667
2025-05-07 10:59:38,952 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=3.5, P=0.8148, R=0.5641, F1=0.6667
2025-05-07 10:59:38,952 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=4.0, P=0.8077, R=0.5385, F1=0.6462
2025-05-07 10:59:39,016 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=4.5, P=0.8077, R=0.5385, F1=0.6462
2025-05-07 10:59:39,018 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=5.0, P=0.7917, R=0.4872, F1=0.6032
2025-05-07 10:59:39,018 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=5.5, P=0.7917, R=0.4872, F1=0.6032
2025-05-07 10:59:39,018 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=6.0, P=0.8182, R=0.4615, F1=0.5902
2025-05-07 10:59:39,018 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=6.5, P=0.8182, R=0.4615, F1=0.5902
2025-05-07 10:59:39,018 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=7.0, P=0.8182, R=0.4615, F1=0.5902
2025-05-07 10:59:39,061 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=0.0, P=0.8261, R=0.9744, F1=0.8941
2025-05-07 10:59:39,061 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=0.5, P=0.8049, R=0.8462, F1=0.8250
2025-05-07 10:59:39,061 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=1.0, P=0.7949, R=0.7949, F1=0.7949
2025-05-07 10:59:39,065 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=1.5, P=0.7895, R=0.7692, F1=0.7792
2025-05-07 10:59:39,065 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=2.0, P=0.8000, R=0.7179, F1=0.7568
2025-05-07 10:59:39,065 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=2.5, P=0.8125, R=0.6667, F1=0.7324
2025-05-07 10:59:39,593 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=3.0, P=0.8065, R=0.6410, F1=0.7143
2025-05-07 10:59:40,158 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=3.5, P=0.8000, R=0.6154, F1=0.6957
2025-05-07 10:59:40,158 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=4.0, P=0.8000, R=0.6154, F1=0.6957
2025-05-07 10:59:40,158 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=4.5, P=0.7931, R=0.5897, F1=0.6765
2025-05-07 10:59:40,158 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=5.0, P=0.7778, R=0.5385, F1=0.6364
2025-05-07 10:59:40,158 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=5.5, P=0.7778, R=0.5385, F1=0.6364
2025-05-07 10:59:41,318 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=6.0, P=0.7778, R=0.5385, F1=0.6364
2025-05-07 10:59:41,319 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=6.5, P=0.7778, R=0.5385, F1=0.6364
2025-05-07 10:59:41,319 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=7.0, P=0.7778, R=0.5385, F1=0.6364
2025-05-07 10:59:41,320 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=0.0, P=0.8261, R=0.9744, F1=0.8941
2025-05-07 10:59:41,320 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=0.5, P=0.8095, R=0.8718, F1=0.8395
2025-05-07 10:59:42,935 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=1.0, P=0.8049, R=0.8462, F1=0.8250
2025-05-07 10:59:42,935 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=1.5, P=0.8049, R=0.8462, F1=0.8250
2025-05-07 10:59:42,936 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=2.0, P=0.8250, R=0.8462, F1=0.8354
2025-05-07 10:59:42,936 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=2.5, P=0.8056, R=0.7436, F1=0.7733
2025-05-07 10:59:42,936 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=3.0, P=0.8056, R=0.7436, F1=0.7733
2025-05-07 10:59:42,936 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=3.5, P=0.8000, R=0.7179, F1=0.7568
2025-05-07 10:59:43,713 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=4.0, P=0.8000, R=0.7179, F1=0.7568
2025-05-07 10:59:43,713 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=4.5, P=0.8000, R=0.7179, F1=0.7568
2025-05-07 10:59:43,714 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=5.0, P=0.7812, R=0.6410, F1=0.7042
2025-05-07 10:59:43,714 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=5.5, P=0.7931, R=0.5897, F1=0.6765
2025-05-07 10:59:43,714 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=6.0, P=0.7931, R=0.5897, F1=0.6765
2025-05-07 10:59:43,715 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=6.5, P=0.7931, R=0.5897, F1=0.6765
2025-05-07 10:59:44,914 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=7.0, P=0.7931, R=0.5897, F1=0.6765
2025-05-07 10:59:44,914 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=0.0, P=0.8261, R=0.9744, F1=0.8941
2025-05-07 10:59:44,936 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=0.5, P=0.8182, R=0.9231, F1=0.8675
2025-05-07 10:59:45,014 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=1.0, P=0.8182, R=0.9231, F1=0.8675
2025-05-07 10:59:45,060 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=1.5, P=0.8182, R=0.9231, F1=0.8675
2025-05-07 10:59:45,060 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=2.0, P=0.8140, R=0.8974, F1=0.8537
2025-05-07 10:59:45,060 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=2.5, P=0.8293, R=0.8718, F1=0.8500
2025-05-07 10:59:45,096 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=3.0, P=0.8205, R=0.8205, F1=0.8205
2025-05-07 10:59:45,130 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=3.5, P=0.8108, R=0.7692, F1=0.7895
2025-05-07 10:59:45,157 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=4.0, P=0.8108, R=0.7692, F1=0.7895
2025-05-07 10:59:45,177 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=4.5, P=0.8108, R=0.7692, F1=0.7895
2025-05-07 10:59:45,177 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=5.0, P=0.7941, R=0.6923, F1=0.7397
2025-05-07 10:59:45,177 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=5.5, P=0.7812, R=0.6410, F1=0.7042
2025-05-07 10:59:45,177 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=6.0, P=0.7812, R=0.6410, F1=0.7042
2025-05-07 10:59:45,177 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=6.5, P=0.7812, R=0.6410, F1=0.7042
2025-05-07 10:59:45,177 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=7.0, P=0.7812, R=0.6410, F1=0.7042
2025-05-07 10:59:45,177 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=0.0, P=0.8261, R=0.9744, F1=0.8941
2025-05-07 10:59:45,178 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=0.5, P=0.8222, R=0.9487, F1=0.8810
2025-05-07 10:59:45,178 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=1.0, P=0.8182, R=0.9231, F1=0.8675
2025-05-07 10:59:46,280 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=1.5, P=0.8182, R=0.9231, F1=0.8675
2025-05-07 10:59:46,281 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=2.0, P=0.8182, R=0.9231, F1=0.8675
2025-05-07 10:59:46,281 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=2.5, P=0.8095, R=0.8718, F1=0.8395
2025-05-07 10:59:46,281 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=3.0, P=0.8293, R=0.8718, F1=0.8500
2025-05-07 10:59:46,281 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=3.5, P=0.8293, R=0.8718, F1=0.8500
2025-05-07 10:59:46,282 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=4.0, P=0.8250, R=0.8462, F1=0.8354
2025-05-07 10:59:46,282 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=4.5, P=0.8250, R=0.8462, F1=0.8354
2025-05-07 10:59:46,282 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=5.0, P=0.8056, R=0.7436, F1=0.7733
2025-05-07 10:59:47,382 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=5.5, P=0.7941, R=0.6923, F1=0.7397
2025-05-07 10:59:47,384 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=6.0, P=0.7879, R=0.6667, F1=0.7222
2025-05-07 10:59:47,384 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=6.5, P=0.7812, R=0.6410, F1=0.7042
2025-05-07 10:59:47,384 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=7.0, P=0.7812, R=0.6410, F1=0.7042
2025-05-07 10:59:47,384 - INFO - [omi-7.txt] mode=deviation, topk=7, threshold=0.0, P=0.8261, R=0.9744, F1=0.8941
2025-05-07 10:59:47,384 - INFO - [omi-7.txt] mode=deviation, topk=7, threshold=0.5, P=0.8222, R=0.9487, F1=0.8810
2025-05-07 10:59:48,763 - INFO - [omi-7.txt] mode=deviation, topk=7, threshold=1.0, P=0.8222, R=0.9487, F1=0.8810
2025-05-07 10:59:48,763 - INFO - [omi-7.txt] mode=deviation, topk=7, threshold=1.5, P=0.8222, R=0.9487, F1=0.8810
2025-05-07 10:59:48,763 - INFO - [omi-7.txt] mode=deviation, topk=7, threshold=2.0, P=0.8222, R=0.9487, F1=0.8810
2025-05-07 10:59:48,763 - INFO - [omi-7.txt] mode=deviation, topk=7, threshold=2.5, P=0.8182, R=0.9231, F1=0.8675
2025-05-07 10:59:48,764 - INFO - [omi-7.txt] mode=deviation, topk=7, threshold=3.0, P=0.8140, R=0.8974, F1=0.8537
2025-05-07 10:59:48,764 - INFO - [omi-7.txt] mode=deviation, topk=7, threshold=3.5, P=0.8333, R=0.8974, F1=0.8642
2025-05-07 10:59:48,764 - INFO - [omi-7.txt] mode=deviation, topk=7, threshold=4.0, P=0.8333, R=0.8974, F1=0.8642
2025-05-07 10:59:48,840 - INFO - [omi-7.txt] mode=deviation, topk=7, threshold=4.5, P=0.8333, R=0.8974, F1=0.8642
2025-05-07 10:59:48,841 - INFO - [omi-7.txt] mode=deviation, topk=7, threshold=5.0, P=0.8205, R=0.8205, F1=0.8205
2025-05-07 10:59:48,841 - INFO - [omi-7.txt] mode=deviation, topk=7, threshold=5.5, P=0.8056, R=0.7436, F1=0.7733
2025-05-07 10:59:48,841 - INFO - [omi-7.txt] mode=deviation, topk=7, threshold=6.0, P=0.8000, R=0.7179, F1=0.7568
2025-05-07 10:59:49,359 - INFO - [omi-7.txt] mode=deviation, topk=7, threshold=6.5, P=0.8000, R=0.7179, F1=0.7568
2025-05-07 10:59:49,359 - INFO - [omi-7.txt] mode=deviation, topk=7, threshold=7.0, P=0.7941, R=0.6923, F1=0.7397
2025-05-07 10:59:49,360 - INFO - [omi-7.txt] mode=deviation, topk=8, threshold=0.0, P=0.8261, R=0.9744, F1=0.8941
2025-05-07 10:59:49,360 - INFO - [omi-7.txt] mode=deviation, topk=8, threshold=0.5, P=0.8261, R=0.9744, F1=0.8941
2025-05-07 10:59:49,360 - INFO - [omi-7.txt] mode=deviation, topk=8, threshold=1.0, P=0.8222, R=0.9487, F1=0.8810
2025-05-07 10:59:49,360 - INFO - [omi-7.txt] mode=deviation, topk=8, threshold=1.5, P=0.8222, R=0.9487, F1=0.8810
2025-05-07 10:59:49,360 - INFO - [omi-7.txt] mode=deviation, topk=8, threshold=2.0, P=0.8222, R=0.9487, F1=0.8810
2025-05-07 10:59:49,674 - INFO - [omi-7.txt] mode=deviation, topk=8, threshold=2.5, P=0.8222, R=0.9487, F1=0.8810
2025-05-07 10:59:49,675 - INFO - [omi-7.txt] mode=deviation, topk=8, threshold=3.0, P=0.8222, R=0.9487, F1=0.8810
2025-05-07 10:59:50,004 - INFO - [omi-7.txt] mode=deviation, topk=8, threshold=3.5, P=0.8222, R=0.9487, F1=0.8810
2025-05-07 10:59:50,005 - INFO - [omi-7.txt] mode=deviation, topk=8, threshold=4.0, P=0.8372, R=0.9231, F1=0.8780
2025-05-07 10:59:50,050 - INFO - [omi-7.txt] mode=deviation, topk=8, threshold=4.5, P=0.8372, R=0.9231, F1=0.8780
2025-05-07 10:59:50,050 - INFO - [omi-7.txt] mode=deviation, topk=8, threshold=5.0, P=0.8250, R=0.8462, F1=0.8354
2025-05-07 10:59:50,050 - INFO - [omi-7.txt] mode=deviation, topk=8, threshold=5.5, P=0.8108, R=0.7692, F1=0.7895
2025-05-07 10:59:50,050 - INFO - [omi-7.txt] mode=deviation, topk=8, threshold=6.0, P=0.8056, R=0.7436, F1=0.7733
2025-05-07 10:59:50,051 - INFO - [omi-7.txt] mode=deviation, topk=8, threshold=6.5, P=0.8056, R=0.7436, F1=0.7733
2025-05-07 10:59:50,051 - INFO - [omi-7.txt] mode=deviation, topk=8, threshold=7.0, P=0.8056, R=0.7436, F1=0.7733
2025-05-07 10:59:50,051 - INFO - [omi-7.txt] mode=deviation, topk=9, threshold=0.0, P=0.8261, R=0.9744, F1=0.8941
2025-05-07 10:59:50,051 - INFO - [omi-7.txt] mode=deviation, topk=9, threshold=0.5, P=0.8261, R=0.9744, F1=0.8941
2025-05-07 10:59:50,051 - INFO - [omi-7.txt] mode=deviation, topk=9, threshold=1.0, P=0.8261, R=0.9744, F1=0.8941
2025-05-07 10:59:50,051 - INFO - [omi-7.txt] mode=deviation, topk=9, threshold=1.5, P=0.8261, R=0.9744, F1=0.8941
2025-05-07 10:59:50,051 - INFO - [omi-7.txt] mode=deviation, topk=9, threshold=2.0, P=0.8261, R=0.9744, F1=0.8941
2025-05-07 10:59:50,238 - INFO - [omi-7.txt] mode=deviation, topk=9, threshold=2.5, P=0.8261, R=0.9744, F1=0.8941
2025-05-07 10:59:50,239 - INFO - [omi-7.txt] mode=deviation, topk=9, threshold=3.0, P=0.8261, R=0.9744, F1=0.8941
2025-05-07 10:59:50,239 - INFO - [omi-7.txt] mode=deviation, topk=9, threshold=3.5, P=0.8261, R=0.9744, F1=0.8941
2025-05-07 10:59:50,239 - INFO - [omi-7.txt] mode=deviation, topk=9, threshold=4.0, P=0.8444, R=0.9744, F1=0.9048
2025-05-07 10:59:50,323 - INFO - [omi-7.txt] mode=deviation, topk=9, threshold=4.5, P=0.8444, R=0.9744, F1=0.9048
2025-05-07 10:59:50,323 - INFO - [omi-7.txt] mode=deviation, topk=9, threshold=5.0, P=0.8444, R=0.9744, F1=0.9048
2025-05-07 10:59:50,444 - INFO - [omi-7.txt] mode=deviation, topk=9, threshold=5.5, P=0.8205, R=0.8205, F1=0.8205
2025-05-07 10:59:50,706 - INFO - [omi-7.txt] mode=deviation, topk=9, threshold=6.0, P=0.8205, R=0.8205, F1=0.8205
2025-05-07 10:59:50,706 - INFO - [omi-7.txt] mode=deviation, topk=9, threshold=6.5, P=0.8205, R=0.8205, F1=0.8205
2025-05-07 10:59:50,706 - INFO - [omi-7.txt] mode=deviation, topk=9, threshold=7.0, P=0.8205, R=0.8205, F1=0.8205
2025-05-07 10:59:50,765 - INFO - [omi-9] Starting grid search...
2025-05-07 10:59:54,120 - INFO - [omi-9.txt] mode=deviation, topk=1, threshold=0.0, P=0.5000, R=0.9155, F1=0.6468
2025-05-07 10:59:56,741 - INFO - [omi-9.txt] mode=deviation, topk=1, threshold=0.5, P=0.4922, R=0.8873, F1=0.6332
2025-05-07 10:59:56,742 - INFO - [omi-9.txt] mode=deviation, topk=1, threshold=1.0, P=0.4750, R=0.8028, F1=0.5969
2025-05-07 10:59:56,743 - INFO - [omi-9.txt] mode=deviation, topk=1, threshold=1.5, P=0.4786, R=0.7887, F1=0.5957
2025-05-07 10:59:56,763 - INFO - [omi-9.txt] mode=deviation, topk=1, threshold=2.0, P=0.4783, R=0.7746, F1=0.5914
2025-05-07 10:59:56,772 - INFO - [omi-9.txt] mode=deviation, topk=1, threshold=2.5, P=0.4717, R=0.7042, F1=0.5650
2025-05-07 10:59:56,786 - INFO - [omi-9.txt] mode=deviation, topk=1, threshold=3.0, P=0.4717, R=0.7042, F1=0.5650
