2025-04-16 22:05:37,325 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-16 22:05:37,325 - INFO - 当前评分模式: ['deviation']
2025-04-16 22:05:37,325 - INFO - 
==================================================
2025-04-16 22:05:37,325 - INFO - 开始执行网格搜索...
2025-04-16 22:05:37,326 - INFO - [omi-12] Starting grid search...
2025-04-16 22:05:40,033 - INFO - [omi-12.txt] mode=deviation, topk=1, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-16 22:06:38,123 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=2.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:38,134 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=2.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:39,820 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=3.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:39,822 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=3.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:39,822 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=4.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:39,822 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=4.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:39,822 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=5.0, P=0.2560, R=0.9773, F1=0.4057
2025-04-16 22:06:39,822 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=5.5, P=0.2560, R=0.9773, F1=0.4057
2025-04-16 22:06:39,822 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=6.0, P=0.2560, R=0.9773, F1=0.4057
2025-04-16 22:06:40,294 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=6.5, P=0.2560, R=0.9773, F1=0.4057
2025-04-16 22:06:40,295 - INFO - [omi-6.txt] mode=deviation, topk=3, threshold=7.0, P=0.2560, R=0.9773, F1=0.4057
2025-04-16 22:06:40,295 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=0.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:42,712 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=0.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:42,712 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=1.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:42,713 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=1.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:43,479 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=2.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:43,480 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=2.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:43,642 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=3.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:43,643 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=3.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:43,881 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=4.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:43,881 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=4.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:43,882 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=5.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,307 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=5.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,495 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=6.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,495 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=6.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,496 - INFO - [omi-6.txt] mode=deviation, topk=4, threshold=7.0, P=0.2560, R=0.9773, F1=0.4057
2025-04-16 22:06:44,496 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=0.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,509 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=0.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,513 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=1.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,514 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=1.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,697 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=2.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,697 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=2.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,697 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=3.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,704 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=3.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,704 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=4.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,720 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=4.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,735 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=5.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,735 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=5.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,735 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=6.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,735 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=6.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,736 - INFO - [omi-6.txt] mode=deviation, topk=5, threshold=7.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,736 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=0.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,736 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=0.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,736 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=1.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:44,736 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=1.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:46,471 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=2.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:46,471 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=2.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:46,471 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=3.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:46,472 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=3.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:46,472 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=4.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:46,549 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=4.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:46,549 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=5.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:46,549 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=5.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:46,934 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=6.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:46,934 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=6.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:49,314 - INFO - [omi-6.txt] mode=deviation, topk=6, threshold=7.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:49,315 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=0.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:49,315 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=0.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:49,315 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=1.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:49,315 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=1.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:49,315 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=2.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:49,724 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=2.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:50,158 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=3.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:50,158 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=3.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:50,159 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=4.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:50,316 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=4.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:50,317 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=5.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:50,711 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=5.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:50,712 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=6.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:50,823 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=6.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:50,824 - INFO - [omi-6.txt] mode=deviation, topk=7, threshold=7.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,007 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=0.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,007 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=0.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,050 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=1.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,051 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=1.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,051 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=2.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,126 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=2.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,127 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=3.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,127 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=3.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,134 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=4.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,134 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=4.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,134 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=5.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,134 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=5.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,134 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=6.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,134 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=6.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,135 - INFO - [omi-6.txt] mode=deviation, topk=8, threshold=7.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,135 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=0.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,135 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=0.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,753 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=1.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,916 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=1.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,916 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=2.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,917 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=2.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,917 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=3.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:51,917 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=3.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:52,006 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=4.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:52,006 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=4.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:52,006 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=5.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:52,006 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=5.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:52,006 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=6.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:52,076 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=6.5, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:53,214 - INFO - [omi-6.txt] mode=deviation, topk=9, threshold=7.0, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 22:06:53,268 - INFO - [omi-7] Starting grid search...
2025-04-16 22:06:59,606 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=0.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 22:06:59,629 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=0.5, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 22:06:59,630 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=1.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 22:06:59,630 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=1.5, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 22:06:59,630 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=2.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 22:06:59,630 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=2.5, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 22:06:59,630 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=3.0, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 22:06:59,631 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=3.5, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 22:06:59,684 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=4.0, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 22:06:59,684 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=4.5, P=0.8810, R=0.9487, F1=0.9136
2025-04-16 22:06:59,684 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=5.0, P=0.8810, R=0.9487, F1=0.9136
2025-04-16 22:06:59,690 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=5.5, P=0.8810, R=0.9487, F1=0.9136
2025-04-16 22:06:59,691 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=6.0, P=0.8810, R=0.9487, F1=0.9136
2025-04-16 22:06:59,706 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=6.5, P=0.8810, R=0.9487, F1=0.9136
2025-04-16 22:06:59,739 - INFO - [omi-7.txt] mode=deviation, topk=1, threshold=7.0, P=0.8810, R=0.9487, F1=0.9136
2025-04-16 22:06:59,740 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=0.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 22:06:59,740 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=0.5, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 22:06:59,741 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=1.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 22:06:59,741 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=1.5, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 22:06:59,741 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=2.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 22:06:59,741 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=2.5, P=0.8636, R=0.9744, F1=0.9157
2025-04-16 22:06:59,741 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=3.0, P=0.8636, R=0.9744, F1=0.9157
2025-04-16 22:06:59,741 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=3.5, P=0.8636, R=0.9744, F1=0.9157
2025-04-16 22:06:59,741 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=4.0, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 22:06:59,829 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=4.5, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 22:06:59,861 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=5.0, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 22:06:59,861 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=5.5, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 22:06:59,862 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=6.0, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 22:06:59,864 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=6.5, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 22:06:59,878 - INFO - [omi-7.txt] mode=deviation, topk=2, threshold=7.0, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 22:06:59,878 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=0.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:06:59,884 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=0.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:06:59,884 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=1.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:06:59,884 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=1.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:06:59,919 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=2.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:06:59,919 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=2.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:00,547 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=3.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:00,547 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=3.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:00,548 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=4.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:00,548 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=4.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:02,055 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=5.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 22:07:02,055 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=5.5, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 22:07:02,055 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=6.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 22:07:02,056 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=6.5, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 22:07:02,057 - INFO - [omi-7.txt] mode=deviation, topk=3, threshold=7.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 22:07:02,057 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=0.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:02,057 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=0.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:02,057 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=1.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:02,057 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=1.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:02,057 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=2.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:02,086 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=2.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:02,846 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=3.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:02,847 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=3.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:02,847 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=4.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:05,216 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=4.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:05,217 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=5.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:05,217 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=5.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:05,934 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=6.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:05,957 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=6.5, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 22:07:05,958 - INFO - [omi-7.txt] mode=deviation, topk=4, threshold=7.0, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 22:07:05,988 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=0.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:05,988 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=0.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:05,988 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=1.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:05,988 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=1.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:05,988 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=2.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,156 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=2.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,156 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=3.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,157 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=3.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,191 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=4.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,191 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=4.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,191 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=5.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,191 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=5.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,191 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=6.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,192 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=6.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,192 - INFO - [omi-7.txt] mode=deviation, topk=5, threshold=7.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,192 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=0.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,192 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=0.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,192 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=1.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,193 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=1.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,193 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=2.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,193 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=2.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,193 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=3.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,193 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=3.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,193 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=4.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:06,738 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=4.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:07,794 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=5.0, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:07,794 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=5.5, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 22:07:07,794 - INFO - [omi-7.txt] mode=deviation, topk=6, threshold=6.0, P=0.8261, R=0.9744, F1=0.8941
