2025-04-18 14:06:44,323 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_all', visual_dir='./visual/omi/neighbor_all', num_workers=36, gif_duration=500)
2025-04-18 14:06:44,323 - INFO - 当前评分模式: ['mean_ratio']
2025-04-18 14:06:44,323 - INFO - 
==================================================
2025-04-18 14:06:44,323 - INFO - 开始执行网格搜索...
2025-04-18 14:06:44,324 - INFO - [omi-12] Starting grid search...
2025-04-18 14:06:47,091 - INFO - [omi-12.txt] mode=mean_ratio, all=None, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 14:07:30,607 - INFO - [omi-3.txt] mode=mean_ratio, all=None, threshold=4.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-18 14:07:30,607 - INFO - [omi-3.txt] mode=mean_ratio, all=None, threshold=4.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-18 14:07:30,607 - INFO - [omi-3.txt] mode=mean_ratio, all=None, threshold=5.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-18 14:07:30,608 - INFO - [omi-3.txt] mode=mean_ratio, all=None, threshold=5.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-18 14:07:30,624 - INFO - [omi-3.txt] mode=mean_ratio, all=None, threshold=6.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-18 14:07:30,624 - INFO - [omi-3.txt] mode=mean_ratio, all=None, threshold=6.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-18 14:07:30,625 - INFO - [omi-3.txt] mode=mean_ratio, all=None, threshold=7.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-18 14:07:30,675 - INFO - 
==================================================
2025-04-18 14:07:30,675 - INFO - 开始汇总结果...
2025-04-18 14:07:30,683 - INFO - 
===== Best Results per Dataset =====
   dataset score_mode neighbor_param  score_threshold neighbor_selection  precision   recall  f1_score
 omi-1.txt mean_ratio           None              0.0                all   0.739496 0.988764  0.846154
omi-10.txt mean_ratio           None              6.0                all   0.468750 0.983607  0.634921
omi-11.txt mean_ratio           None              6.0                all   0.343373 0.982759  0.508929
omi-12.txt mean_ratio           None              7.0                all   0.655172 0.950000  0.775510
 omi-2.txt mean_ratio           None              3.0                all   0.455882 1.000000  0.626263
 omi-3.txt mean_ratio           None              6.5                all   0.802469 0.833333  0.817610
 omi-4.txt mean_ratio           None              4.5                all   0.825000 0.985075  0.897959
 omi-5.txt mean_ratio           None              0.0                all   0.475728 1.000000  0.644737
 omi-6.txt mean_ratio           None              7.0                all   0.260606 0.977273  0.411483
 omi-7.txt mean_ratio           None              2.5                all   0.904762 0.974359  0.938272
 omi-8.txt mean_ratio           None              6.0                all   0.358025 0.935484  0.517857
 omi-9.txt mean_ratio           None              0.0                all   0.496183 0.915493  0.643564
2025-04-18 14:07:30,683 - INFO - 
===== Overall Metrics =====
Precision: 0.4912  Recall: 0.9577  F1: 0.6494
2025-04-18 14:07:30,683 - INFO - 
【原始汇总指标】
2025-04-18 14:07:30,683 - INFO - 精确率(Precision): 0.4912
2025-04-18 14:07:30,683 - INFO - 召回率(Recall):    0.9577
2025-04-18 14:07:30,683 - INFO - F1值:             0.6494
2025-04-18 14:07:30,683 - INFO - 
==================================================
2025-04-18 14:07:30,683 - INFO - 开始生成可视化结果...
2025-04-18 14:07:30,683 - INFO - 
==================================================
2025-04-18 14:07:30,683 - INFO - 开始数据集可视化: omi-1
2025-04-18 14:07:30,683 - INFO - 使用参数: 评分模式=mean_ratio, all=None, 阈值=0.0
2025-04-18 14:07:30,683 - INFO - ==================================================

2025-04-18 14:07:30,683 - INFO - 正在加载数据集 omi-1 的数据
2025-04-18 14:07:30,685 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-18 14:07:30,685 - INFO - 正在计算边缘统计量...
2025-04-18 14:07:33,794 - INFO - 已计算 170 条边的统计量
2025-04-18 14:07:33,795 - INFO - 为每个节点使用所有邻居
2025-04-18 14:07:33,795 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/mean_ratio/omi-1
2025-04-18 14:07:33,796 - INFO - 在数据集中发现 7 个异常时间段
2025-04-18 14:07:33,796 - INFO - 
正在处理时间段 1/7: 760-765
2025-04-18 14:07:33,796 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:33,796 - INFO - 正在计算异常分数...
2025-04-18 14:07:33,798 - INFO - 检测到的异常节点: {1, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:33,798 - INFO - 正在为时间段 760-765 生成可视化
2025-04-18 14:07:33,798 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-04-18 14:07:33,798 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:33,800 - DEBUG - 边统计: 正常边 218 条, 异常边 22 条
2025-04-18 14:07:34,041 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-1/seg_0_760_765.png
2025-04-18 14:07:34,258 - INFO - 成功保存时间段 760-765 的可视化结果
2025-04-18 14:07:34,258 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-04-18 14:07:34,258 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:34,258 - INFO - 正在计算异常分数...
2025-04-18 14:07:34,401 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:34,401 - INFO - 正在为时间段 1064-1298 生成可视化
2025-04-18 14:07:34,401 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-04-18 14:07:34,401 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:34,402 - DEBUG - 边统计: 正常边 284 条, 异常边 22 条
2025-04-18 14:07:34,457 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-1/seg_1_1064_1298.png
2025-04-18 14:07:34,699 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-04-18 14:07:34,699 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-04-18 14:07:34,699 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:34,699 - INFO - 正在计算异常分数...
2025-04-18 14:07:34,708 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:34,708 - INFO - 正在为时间段 2758-2772 生成可视化
2025-04-18 14:07:34,708 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-04-18 14:07:34,708 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:34,709 - DEBUG - 边统计: 正常边 218 条, 异常边 54 条
2025-04-18 14:07:34,767 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-1/seg_2_2758_2772.png
2025-04-18 14:07:34,979 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-04-18 14:07:34,980 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-04-18 14:07:34,980 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-18 14:07:34,980 - INFO - 正在计算异常分数...
2025-04-18 14:07:34,986 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:34,987 - INFO - 正在为时间段 2874-2885 生成可视化
2025-04-18 14:07:34,987 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-04-18 14:07:34,987 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:34,988 - DEBUG - 边统计: 正常边 250 条, 异常边 22 条
2025-04-18 14:07:35,044 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-1/seg_3_2874_2885.png
2025-04-18 14:07:35,256 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-04-18 14:07:35,256 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-04-18 14:07:35,256 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:35,256 - INFO - 正在计算异常分数...
2025-04-18 14:07:35,264 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:35,264 - INFO - 正在为时间段 3012-3025 生成可视化
2025-04-18 14:07:35,264 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-04-18 14:07:35,264 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:35,265 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-18 14:07:35,329 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-1/seg_4_3012_3025.png
2025-04-18 14:07:35,552 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-04-18 14:07:35,552 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-04-18 14:07:35,552 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:35,552 - INFO - 正在计算异常分数...
2025-04-18 14:07:35,640 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:35,640 - INFO - 正在为时间段 3160-3305 生成可视化
2025-04-18 14:07:35,640 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-04-18 14:07:35,641 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:35,642 - DEBUG - 边统计: 正常边 304 条, 异常边 2 条
2025-04-18 14:07:35,697 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-1/seg_5_3160_3305.png
2025-04-18 14:07:35,942 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-04-18 14:07:35,942 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-04-18 14:07:35,942 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:35,942 - INFO - 正在计算异常分数...
2025-04-18 14:07:35,950 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:35,950 - INFO - 正在为时间段 3626-3638 生成可视化
2025-04-18 14:07:35,950 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-04-18 14:07:35,951 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:35,952 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-18 14:07:36,008 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-1/seg_6_3626_3638.png
2025-04-18 14:07:36,224 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-04-18 14:07:36,225 - INFO - 正在从 ./visual/omi/neighbor_all/mean_ratio/omi-1 中的图像创建GIF
2025-04-18 14:07:36,681 - INFO - GIF已保存到 ./visual/omi/neighbor_all/mean_ratio/omi-1/omi-1.gif
2025-04-18 14:07:36,682 - INFO - 
==================================================
2025-04-18 14:07:36,682 - INFO - 开始数据集可视化: omi-10
2025-04-18 14:07:36,682 - INFO - 使用参数: 评分模式=mean_ratio, all=None, 阈值=6.0
2025-04-18 14:07:36,682 - INFO - ==================================================

2025-04-18 14:07:36,682 - INFO - 正在加载数据集 omi-10 的数据
2025-04-18 14:07:36,683 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-18 14:07:36,683 - INFO - 正在计算边缘统计量...
2025-04-18 14:07:39,658 - INFO - 已计算 136 条边的统计量
2025-04-18 14:07:39,658 - INFO - 为每个节点使用所有邻居
2025-04-18 14:07:39,658 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/mean_ratio/omi-10
2025-04-18 14:07:39,659 - INFO - 在数据集中发现 8 个异常时间段
2025-04-18 14:07:39,659 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-18 14:07:39,659 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:39,659 - INFO - 正在计算异常分数...
2025-04-18 14:07:39,689 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:39,689 - INFO - 正在为时间段 740-780 生成可视化
2025-04-18 14:07:39,689 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-04-18 14:07:39,690 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:39,691 - DEBUG - 边统计: 正常边 166 条, 异常边 106 条
2025-04-18 14:07:39,750 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-10/seg_0_740_780.png
2025-04-18 14:07:39,967 - INFO - 成功保存时间段 740-780 的可视化结果
2025-04-18 14:07:39,967 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-04-18 14:07:39,967 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-18 14:07:39,967 - INFO - 正在计算异常分数...
2025-04-18 14:07:40,014 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:40,014 - INFO - 正在为时间段 1345-1406 生成可视化
2025-04-18 14:07:40,014 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-04-18 14:07:40,015 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:40,015 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-04-18 14:07:40,073 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-10/seg_1_1345_1406.png
2025-04-18 14:07:40,289 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-04-18 14:07:40,289 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-04-18 14:07:40,289 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:40,289 - INFO - 正在计算异常分数...
2025-04-18 14:07:40,326 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:40,326 - INFO - 正在为时间段 2224-2272 生成可视化
2025-04-18 14:07:40,326 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-04-18 14:07:40,326 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:40,327 - DEBUG - 边统计: 正常边 264 条, 异常边 8 条
2025-04-18 14:07:40,385 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-10/seg_2_2224_2272.png
2025-04-18 14:07:40,601 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-04-18 14:07:40,601 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-04-18 14:07:40,601 - INFO - 该时间段的真实异常节点: {16, 4}
2025-04-18 14:07:40,601 - INFO - 正在计算异常分数...
2025-04-18 14:07:40,659 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:40,659 - INFO - 正在为时间段 2514-2592 生成可视化
2025-04-18 14:07:40,659 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-04-18 14:07:40,659 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:40,660 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-18 14:07:40,718 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-10/seg_3_2514_2592.png
2025-04-18 14:07:40,934 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-04-18 14:07:40,934 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-04-18 14:07:40,934 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-04-18 14:07:40,934 - INFO - 正在计算异常分数...
2025-04-18 14:07:40,967 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:40,967 - INFO - 正在为时间段 2733-2778 生成可视化
2025-04-18 14:07:40,967 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-04-18 14:07:40,967 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:40,968 - DEBUG - 边统计: 正常边 238 条, 异常边 2 条
2025-04-18 14:07:41,028 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-10/seg_4_2733_2778.png
2025-04-18 14:07:41,241 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-04-18 14:07:41,241 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-04-18 14:07:41,241 - INFO - 该时间段的真实异常节点: {1}
2025-04-18 14:07:41,241 - INFO - 正在计算异常分数...
2025-04-18 14:07:41,242 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 10, 11, 16, 18, 19}
2025-04-18 14:07:41,243 - INFO - 正在为时间段 3401-3405 生成可视化
2025-04-18 14:07:41,243 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-04-18 14:07:41,243 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:41,244 - DEBUG - 边统计: 正常边 252 条, 异常边 20 条
2025-04-18 14:07:41,394 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-10/seg_5_3401_3405.png
2025-04-18 14:07:41,611 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-04-18 14:07:41,611 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-04-18 14:07:41,611 - INFO - 该时间段的真实异常节点: {8}
2025-04-18 14:07:41,611 - INFO - 正在计算异常分数...
2025-04-18 14:07:41,644 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:41,644 - INFO - 正在为时间段 3414-3459 生成可视化
2025-04-18 14:07:41,644 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-04-18 14:07:41,644 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:41,645 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-18 14:07:41,704 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-10/seg_6_3414_3459.png
2025-04-18 14:07:41,921 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-04-18 14:07:41,921 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-04-18 14:07:41,922 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-18 14:07:41,922 - INFO - 正在计算异常分数...
2025-04-18 14:07:41,955 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:41,955 - INFO - 正在为时间段 3700-3744 生成可视化
2025-04-18 14:07:41,955 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-04-18 14:07:41,955 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:41,956 - DEBUG - 边统计: 正常边 228 条, 异常边 44 条
2025-04-18 14:07:42,013 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-10/seg_7_3700_3744.png
2025-04-18 14:07:42,231 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-04-18 14:07:42,231 - INFO - 正在从 ./visual/omi/neighbor_all/mean_ratio/omi-10 中的图像创建GIF
2025-04-18 14:07:42,732 - INFO - GIF已保存到 ./visual/omi/neighbor_all/mean_ratio/omi-10/omi-10.gif
2025-04-18 14:07:42,733 - INFO - 
==================================================
2025-04-18 14:07:42,733 - INFO - 开始数据集可视化: omi-11
2025-04-18 14:07:42,733 - INFO - 使用参数: 评分模式=mean_ratio, all=None, 阈值=6.0
2025-04-18 14:07:42,733 - INFO - ==================================================

2025-04-18 14:07:42,733 - INFO - 正在加载数据集 omi-11 的数据
2025-04-18 14:07:42,734 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-18 14:07:42,734 - INFO - 正在计算边缘统计量...
2025-04-18 14:07:45,883 - INFO - 已计算 153 条边的统计量
2025-04-18 14:07:45,883 - INFO - 为每个节点使用所有邻居
2025-04-18 14:07:45,883 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/mean_ratio/omi-11
2025-04-18 14:07:45,884 - INFO - 在数据集中发现 9 个异常时间段
2025-04-18 14:07:45,884 - INFO - 
正在处理时间段 1/9: 738-755
2025-04-18 14:07:45,884 - INFO - 该时间段的真实异常节点: {2}
2025-04-18 14:07:45,884 - INFO - 正在计算异常分数...
2025-04-18 14:07:45,895 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:45,895 - INFO - 正在为时间段 738-755 生成可视化
2025-04-18 14:07:45,895 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-04-18 14:07:45,896 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:45,897 - DEBUG - 边统计: 正常边 240 条, 异常边 0 条
2025-04-18 14:07:45,961 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-11/seg_0_738_755.png
2025-04-18 14:07:46,183 - INFO - 成功保存时间段 738-755 的可视化结果
2025-04-18 14:07:46,183 - INFO - 
正在处理时间段 2/9: 757-815
2025-04-18 14:07:46,183 - INFO - 该时间段的真实异常节点: set()
2025-04-18 14:07:46,183 - INFO - 正在计算异常分数...
2025-04-18 14:07:46,228 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:46,229 - INFO - 正在为时间段 757-815 生成可视化
2025-04-18 14:07:46,229 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-04-18 14:07:46,229 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:46,230 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-04-18 14:07:46,290 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-11/seg_1_757_815.png
2025-04-18 14:07:46,514 - INFO - 成功保存时间段 757-815 的可视化结果
2025-04-18 14:07:46,514 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-04-18 14:07:46,514 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-04-18 14:07:46,515 - INFO - 正在计算异常分数...
2025-04-18 14:07:46,520 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:46,520 - INFO - 正在为时间段 1366-1375 生成可视化
2025-04-18 14:07:46,521 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-04-18 14:07:46,521 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:46,522 - DEBUG - 边统计: 正常边 210 条, 异常边 62 条
2025-04-18 14:07:46,584 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-11/seg_2_1366_1375.png
2025-04-18 14:07:46,814 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-04-18 14:07:46,814 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-04-18 14:07:46,815 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-18 14:07:46,815 - INFO - 正在计算异常分数...
2025-04-18 14:07:46,826 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:46,826 - INFO - 正在为时间段 2301-2314 生成可视化
2025-04-18 14:07:46,826 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-04-18 14:07:46,826 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:46,828 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-18 14:07:46,889 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-11/seg_3_2301_2314.png
2025-04-18 14:07:47,121 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-04-18 14:07:47,121 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-04-18 14:07:47,121 - INFO - 该时间段的真实异常节点: {19}
2025-04-18 14:07:47,121 - INFO - 正在计算异常分数...
2025-04-18 14:07:47,132 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:47,132 - INFO - 正在为时间段 2365-2381 生成可视化
2025-04-18 14:07:47,132 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-04-18 14:07:47,132 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:47,133 - DEBUG - 边统计: 正常边 168 条, 异常边 42 条
2025-04-18 14:07:47,204 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-11/seg_4_2365_2381.png
2025-04-18 14:07:47,448 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-04-18 14:07:47,448 - INFO - 
正在处理时间段 6/9: 2464-2485
2025-04-18 14:07:47,448 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-18 14:07:47,448 - INFO - 正在计算异常分数...
2025-04-18 14:07:47,464 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:47,464 - INFO - 正在为时间段 2464-2485 生成可视化
2025-04-18 14:07:47,464 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-04-18 14:07:47,465 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:07:47,466 - DEBUG - 边统计: 正常边 236 条, 异常边 36 条
2025-04-18 14:07:47,533 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/mean_ratio/omi-11/seg_5_2464_2485.png
2025-04-18 14:07:47,775 - INFO - 成功保存时间段 2464-2485 的可视化结果
2025-04-18 14:07:47,775 - INFO - 
正在处理时间段 7/9: 2588-2610
2025-04-18 14:07:47,775 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-18 14:07:47,775 - INFO - 正在计算异常分数...
2025-04-18 14:07:47,791 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:07:47,791 - INFO - 正在为时间段 2588-2610 生成可视化
