2025-04-15 20:45:58,835 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['range_ratio'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkTrue', visual_dir='./visual/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-15 20:45:58,835 - INFO - 当前评分模式: ['range_ratio']
2025-04-15 20:45:58,835 - INFO - 
==================================================
2025-04-15 20:45:58,835 - INFO - 开始执行网格搜索...
2025-04-15 20:45:58,838 - INFO - [omi-1] Starting grid search...
2025-04-15 20:46:01,858 - INFO - [omi-1.txt] mode=range_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.6981, R=0.4157, F1=0.5211
2025-04-15 20:49:02,069 - INFO - [omi-11.txt] mode=range_ratio, top_k=9, threshold=5.5, use_topk=True, P=0.3701, R=0.9828, F1=0.5377
2025-04-15 20:49:02,165 - INFO - [omi-11.txt] mode=range_ratio, top_k=9, threshold=6.0, use_topk=True, P=0.3826, R=0.9828, F1=0.5507
2025-04-15 20:49:02,250 - INFO - [omi-11.txt] mode=range_ratio, top_k=9, threshold=6.5, use_topk=True, P=0.3851, R=0.9828, F1=0.5534
2025-04-15 20:49:03,639 - INFO - [omi-11.txt] mode=range_ratio, top_k=9, threshold=7.0, use_topk=True, P=0.3916, R=0.9655, F1=0.5572
2025-04-15 20:49:03,655 - INFO - [omi-12] Starting grid search...
2025-04-15 20:49:06,248 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.7027, R=0.6500, F1=0.6753
2025-04-15 20:49:06,344 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=1.5, use_topk=True, P=0.7576, R=0.6250, F1=0.6849
2025-04-15 20:49:06,378 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=2.0, use_topk=True, P=0.7742, R=0.6000, F1=0.6761
2025-04-15 20:49:06,378 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=2.5, use_topk=True, P=0.7407, R=0.5000, F1=0.5970
2025-04-15 20:49:07,773 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=3.0, use_topk=True, P=0.7600, R=0.4750, F1=0.5846
2025-04-15 20:49:07,850 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=3.5, use_topk=True, P=0.8182, R=0.4500, F1=0.5806
2025-04-15 20:49:07,933 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=4.0, use_topk=True, P=0.8571, R=0.4500, F1=0.5902
2025-04-15 20:49:07,934 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=4.5, use_topk=True, P=0.8947, R=0.4250, F1=0.5763
2025-04-15 20:49:09,315 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=5.0, use_topk=True, P=0.8889, R=0.4000, F1=0.5517
2025-04-15 20:49:09,354 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=5.5, use_topk=True, P=0.8824, R=0.3750, F1=0.5263
2025-04-15 20:49:09,468 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=6.0, use_topk=True, P=0.8667, R=0.3250, F1=0.4727
2025-04-15 20:49:09,469 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=6.5, use_topk=True, P=0.8667, R=0.3250, F1=0.4727
2025-04-15 20:49:10,850 - INFO - [omi-12.txt] mode=range_ratio, top_k=1, threshold=7.0, use_topk=True, P=0.8667, R=0.3250, F1=0.4727
2025-04-15 20:49:10,885 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=1.0, use_topk=True, P=0.6364, R=0.7000, F1=0.6667
2025-04-15 20:49:11,001 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=1.5, use_topk=True, P=0.6667, R=0.7000, F1=0.6829
2025-04-15 20:49:11,068 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=2.0, use_topk=True, P=0.7179, R=0.7000, F1=0.7089
2025-04-15 20:49:12,389 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=2.5, use_topk=True, P=0.7500, R=0.6750, F1=0.7105
2025-04-15 20:49:12,411 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=3.0, use_topk=True, P=0.7500, R=0.6750, F1=0.7105
2025-04-15 20:49:12,567 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=3.5, use_topk=True, P=0.7647, R=0.6500, F1=0.7027
2025-04-15 20:49:12,585 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=4.0, use_topk=True, P=0.8065, R=0.6250, F1=0.7042
2025-04-15 20:49:13,941 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=4.5, use_topk=True, P=0.8519, R=0.5750, F1=0.6866
2025-04-15 20:49:13,947 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=5.0, use_topk=True, P=0.8400, R=0.5250, F1=0.6462
2025-04-15 20:49:14,202 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=5.5, use_topk=True, P=0.8400, R=0.5250, F1=0.6462
2025-04-15 20:49:14,203 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=6.0, use_topk=True, P=0.8571, R=0.4500, F1=0.5902
2025-04-15 20:49:15,467 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=6.5, use_topk=True, P=0.8500, R=0.4250, F1=0.5667
2025-04-15 20:49:15,468 - INFO - [omi-12.txt] mode=range_ratio, top_k=2, threshold=7.0, use_topk=True, P=0.8500, R=0.4250, F1=0.5667
2025-04-15 20:49:15,734 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=1.0, use_topk=True, P=0.6531, R=0.8000, F1=0.7191
2025-04-15 20:49:15,744 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=1.5, use_topk=True, P=0.6458, R=0.7750, F1=0.7045
2025-04-15 20:49:16,926 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=2.0, use_topk=True, P=0.6667, R=0.7500, F1=0.7059
2025-04-15 20:49:17,007 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=2.5, use_topk=True, P=0.6591, R=0.7250, F1=0.6905
2025-04-15 20:49:17,289 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=3.0, use_topk=True, P=0.6667, R=0.7000, F1=0.6829
2025-04-15 20:49:17,303 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=3.5, use_topk=True, P=0.6829, R=0.7000, F1=0.6914
2025-04-15 20:49:18,514 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=4.0, use_topk=True, P=0.7568, R=0.7000, F1=0.7273
2025-04-15 20:49:18,614 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=4.5, use_topk=True, P=0.7500, R=0.6750, F1=0.7105
2025-04-15 20:49:18,925 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=5.0, use_topk=True, P=0.7647, R=0.6500, F1=0.7027
2025-04-15 20:49:18,925 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=5.5, use_topk=True, P=0.7812, R=0.6250, F1=0.6944
2025-04-15 20:49:20,116 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=6.0, use_topk=True, P=0.7586, R=0.5500, F1=0.6377
2025-04-15 20:49:20,117 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=6.5, use_topk=True, P=0.7586, R=0.5500, F1=0.6377
2025-04-15 20:49:20,398 - INFO - [omi-12.txt] mode=range_ratio, top_k=3, threshold=7.0, use_topk=True, P=0.7500, R=0.5250, F1=0.6176
2025-04-15 20:49:20,560 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=1.0, use_topk=True, P=0.6538, R=0.8500, F1=0.7391
2025-04-15 20:49:21,691 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=1.5, use_topk=True, P=0.6538, R=0.8500, F1=0.7391
2025-04-15 20:49:21,691 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=2.0, use_topk=True, P=0.6735, R=0.8250, F1=0.7416
2025-04-15 20:49:21,971 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=2.5, use_topk=True, P=0.6667, R=0.8000, F1=0.7273
2025-04-15 20:49:22,098 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=3.0, use_topk=True, P=0.6596, R=0.7750, F1=0.7126
2025-04-15 20:49:23,210 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=3.5, use_topk=True, P=0.6739, R=0.7750, F1=0.7209
2025-04-15 20:49:23,275 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=4.0, use_topk=True, P=0.7209, R=0.7750, F1=0.7470
2025-04-15 20:49:23,555 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=4.5, use_topk=True, P=0.7143, R=0.7500, F1=0.7317
2025-04-15 20:49:23,659 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=5.0, use_topk=True, P=0.7317, R=0.7500, F1=0.7407
2025-04-15 20:49:24,749 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=5.5, use_topk=True, P=0.7500, R=0.7500, F1=0.7500
2025-04-15 20:49:24,803 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=6.0, use_topk=True, P=0.7368, R=0.7000, F1=0.7179
2025-04-15 20:49:25,151 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=6.5, use_topk=True, P=0.7568, R=0.7000, F1=0.7273
2025-04-15 20:49:25,264 - INFO - [omi-12.txt] mode=range_ratio, top_k=4, threshold=7.0, use_topk=True, P=0.7500, R=0.6750, F1=0.7105
2025-04-15 20:49:26,221 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=1.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-15 20:49:26,328 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=1.5, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-15 20:49:26,686 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=2.0, use_topk=True, P=0.6604, R=0.8750, F1=0.7527
2025-04-15 20:49:26,778 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=2.5, use_topk=True, P=0.6604, R=0.8750, F1=0.7527
2025-04-15 20:49:27,757 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=3.0, use_topk=True, P=0.6604, R=0.8750, F1=0.7527
2025-04-15 20:49:27,915 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=3.5, use_topk=True, P=0.6600, R=0.8250, F1=0.7333
2025-04-15 20:49:28,276 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=4.0, use_topk=True, P=0.7174, R=0.8250, F1=0.7674
2025-04-15 20:49:28,345 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=4.5, use_topk=True, P=0.7111, R=0.8000, F1=0.7529
2025-04-15 20:49:29,321 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=5.0, use_topk=True, P=0.7111, R=0.8000, F1=0.7529
2025-04-15 20:49:29,500 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=5.5, use_topk=True, P=0.7045, R=0.7750, F1=0.7381
2025-04-15 20:49:29,802 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=6.0, use_topk=True, P=0.6977, R=0.7500, F1=0.7229
2025-04-15 20:49:29,915 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=6.5, use_topk=True, P=0.7317, R=0.7500, F1=0.7407
2025-04-15 20:49:30,796 - INFO - [omi-12.txt] mode=range_ratio, top_k=5, threshold=7.0, use_topk=True, P=0.7500, R=0.7500, F1=0.7500
2025-04-15 20:49:31,120 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=1.0, use_topk=True, P=0.6491, R=0.9250, F1=0.7629
2025-04-15 20:49:31,506 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=1.5, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-15 20:49:31,563 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=2.0, use_topk=True, P=0.6667, R=0.9000, F1=0.7660
2025-04-15 20:49:32,441 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=2.5, use_topk=True, P=0.6667, R=0.9000, F1=0.7660
2025-04-15 20:49:32,718 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=3.0, use_topk=True, P=0.6667, R=0.9000, F1=0.7660
2025-04-15 20:49:33,040 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=3.5, use_topk=True, P=0.6792, R=0.9000, F1=0.7742
2025-04-15 20:49:33,085 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=4.0, use_topk=True, P=0.6923, R=0.9000, F1=0.7826
2025-04-15 20:49:33,961 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=4.5, use_topk=True, P=0.7000, R=0.8750, F1=0.7778
2025-04-15 20:49:34,234 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=5.0, use_topk=True, P=0.7000, R=0.8750, F1=0.7778
2025-04-15 20:49:34,575 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=5.5, use_topk=True, P=0.7083, R=0.8500, F1=0.7727
2025-04-15 20:49:34,596 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=6.0, use_topk=True, P=0.7174, R=0.8250, F1=0.7674
2025-04-15 20:49:35,471 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=6.5, use_topk=True, P=0.7174, R=0.8250, F1=0.7674
2025-04-15 20:49:35,734 - INFO - [omi-12.txt] mode=range_ratio, top_k=6, threshold=7.0, use_topk=True, P=0.7174, R=0.8250, F1=0.7674
2025-04-15 20:49:36,127 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=1.0, use_topk=True, P=0.6491, R=0.9250, F1=0.7629
2025-04-15 20:49:36,190 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=1.5, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-15 20:49:37,030 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=2.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-15 20:49:37,278 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=2.5, use_topk=True, P=0.6667, R=0.9000, F1=0.7660
2025-04-15 20:49:37,648 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=3.0, use_topk=True, P=0.6667, R=0.9000, F1=0.7660
2025-04-15 20:49:37,742 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=3.5, use_topk=True, P=0.6667, R=0.9000, F1=0.7660
2025-04-15 20:49:38,553 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=4.0, use_topk=True, P=0.6792, R=0.9000, F1=0.7742
2025-04-15 20:49:38,800 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=4.5, use_topk=True, P=0.6792, R=0.9000, F1=0.7742
2025-04-15 20:49:39,257 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=5.0, use_topk=True, P=0.6923, R=0.9000, F1=0.7826
2025-04-15 20:49:39,283 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=5.5, use_topk=True, P=0.6923, R=0.9000, F1=0.7826
2025-04-15 20:49:40,086 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=6.0, use_topk=True, P=0.7000, R=0.8750, F1=0.7778
2025-04-15 20:49:40,346 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=6.5, use_topk=True, P=0.7000, R=0.8750, F1=0.7778
2025-04-15 20:49:40,842 - INFO - [omi-12.txt] mode=range_ratio, top_k=7, threshold=7.0, use_topk=True, P=0.7143, R=0.8750, F1=0.7865
2025-04-15 20:49:40,864 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=1.0, use_topk=True, P=0.6491, R=0.9250, F1=0.7629
2025-04-15 20:49:41,639 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=1.5, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-15 20:49:41,891 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=2.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-15 20:49:42,418 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=2.5, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-15 20:49:42,466 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=3.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-15 20:49:43,177 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=3.5, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-15 20:49:43,411 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=4.0, use_topk=True, P=0.6792, R=0.9000, F1=0.7742
2025-04-15 20:49:43,982 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=4.5, use_topk=True, P=0.6792, R=0.9000, F1=0.7742
2025-04-15 20:49:44,091 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=5.0, use_topk=True, P=0.6792, R=0.9000, F1=0.7742
2025-04-15 20:49:44,846 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=5.5, use_topk=True, P=0.6923, R=0.9000, F1=0.7826
2025-04-15 20:49:45,014 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=6.0, use_topk=True, P=0.7059, R=0.9000, F1=0.7912
2025-04-15 20:49:45,586 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=6.5, use_topk=True, P=0.7059, R=0.9000, F1=0.7912
2025-04-15 20:49:45,659 - INFO - [omi-12.txt] mode=range_ratio, top_k=8, threshold=7.0, use_topk=True, P=0.7059, R=0.9000, F1=0.7912
2025-04-15 20:49:46,387 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=1.0, use_topk=True, P=0.6379, R=0.9250, F1=0.7551
2025-04-15 20:49:46,502 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=1.5, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-15 20:49:47,160 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=2.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-15 20:49:47,237 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=2.5, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-15 20:49:47,932 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=3.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-15 20:49:48,074 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=3.5, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-15 20:49:48,728 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=4.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-15 20:49:48,844 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=4.5, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-15 20:49:49,541 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=5.0, use_topk=True, P=0.6545, R=0.9000, F1=0.7579
2025-04-15 20:49:49,789 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=5.5, use_topk=True, P=0.6667, R=0.9000, F1=0.7660
2025-04-15 20:49:50,318 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=6.0, use_topk=True, P=0.6923, R=0.9000, F1=0.7826
2025-04-15 20:49:50,410 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=6.5, use_topk=True, P=0.6923, R=0.9000, F1=0.7826
2025-04-15 20:49:50,997 - INFO - [omi-12.txt] mode=range_ratio, top_k=9, threshold=7.0, use_topk=True, P=0.6923, R=0.9000, F1=0.7826
2025-04-15 20:49:51,014 - INFO - [omi-2] Starting grid search...
2025-04-15 20:49:54,127 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.6667, R=0.6452, F1=0.6557
2025-04-15 20:49:54,129 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=1.5, use_topk=True, P=0.6923, R=0.5806, F1=0.6316
2025-04-15 20:49:54,164 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=2.0, use_topk=True, P=0.8333, R=0.4839, F1=0.6122
2025-04-15 20:49:54,164 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=2.5, use_topk=True, P=0.7857, R=0.3548, F1=0.4889
2025-04-15 20:49:56,023 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=3.0, use_topk=True, P=0.7692, R=0.3226, F1=0.4545
2025-04-15 20:49:56,057 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=3.5, use_topk=True, P=0.7000, R=0.2258, F1=0.3415
2025-04-15 20:49:56,071 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=4.0, use_topk=True, P=0.7500, R=0.1935, F1=0.3077
2025-04-15 20:49:56,113 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=4.5, use_topk=True, P=0.7500, R=0.1935, F1=0.3077
2025-04-15 20:49:57,924 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=5.0, use_topk=True, P=0.7500, R=0.1935, F1=0.3077
2025-04-15 20:49:58,004 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=5.5, use_topk=True, P=0.7500, R=0.1935, F1=0.3077
2025-04-15 20:49:58,057 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=6.0, use_topk=True, P=0.7143, R=0.1613, F1=0.2632
2025-04-15 20:49:58,075 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=6.5, use_topk=True, P=0.6667, R=0.1290, F1=0.2162
2025-04-15 20:49:59,863 - INFO - [omi-2.txt] mode=range_ratio, top_k=1, threshold=7.0, use_topk=True, P=0.6667, R=0.1290, F1=0.2162
2025-04-15 20:49:59,945 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=1.0, use_topk=True, P=0.6410, R=0.8065, F1=0.7143
2025-04-15 20:50:00,054 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=1.5, use_topk=True, P=0.6176, R=0.6774, F1=0.6462
2025-04-15 20:50:00,055 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=2.0, use_topk=True, P=0.7037, R=0.6129, F1=0.6552
2025-04-15 20:50:01,789 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=2.5, use_topk=True, P=0.6667, R=0.4516, F1=0.5385
2025-04-15 20:50:01,974 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=3.0, use_topk=True, P=0.7500, R=0.3871, F1=0.5106
2025-04-15 20:50:02,146 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=3.5, use_topk=True, P=0.7333, R=0.3548, F1=0.4783
2025-04-15 20:50:02,148 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=4.0, use_topk=True, P=0.7333, R=0.3548, F1=0.4783
2025-04-15 20:50:03,814 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=4.5, use_topk=True, P=0.7143, R=0.3226, F1=0.4444
2025-04-15 20:50:03,934 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=5.0, use_topk=True, P=0.7500, R=0.2903, F1=0.4186
2025-04-15 20:50:04,079 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=5.5, use_topk=True, P=0.7273, R=0.2581, F1=0.3810
2025-04-15 20:50:04,131 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=6.0, use_topk=True, P=0.8000, R=0.2581, F1=0.3902
2025-04-15 20:50:05,753 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=6.5, use_topk=True, P=0.7778, R=0.2258, F1=0.3500
2025-04-15 20:50:05,926 - INFO - [omi-2.txt] mode=range_ratio, top_k=2, threshold=7.0, use_topk=True, P=0.7778, R=0.2258, F1=0.3500
2025-04-15 20:50:06,071 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=1.0, use_topk=True, P=0.6222, R=0.9032, F1=0.7368
2025-04-15 20:50:06,111 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=1.5, use_topk=True, P=0.6667, R=0.9032, F1=0.7671
2025-04-15 20:50:07,655 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=2.0, use_topk=True, P=0.7143, R=0.8065, F1=0.7576
2025-04-15 20:50:07,894 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=2.5, use_topk=True, P=0.7037, R=0.6129, F1=0.6552
2025-04-15 20:50:08,096 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=3.0, use_topk=True, P=0.6957, R=0.5161, F1=0.5926
2025-04-15 20:50:08,106 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=3.5, use_topk=True, P=0.7000, R=0.4516, F1=0.5490
2025-04-15 20:50:09,607 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=4.0, use_topk=True, P=0.7778, R=0.4516, F1=0.5714
2025-04-15 20:50:09,822 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=4.5, use_topk=True, P=0.7778, R=0.4516, F1=0.5714
2025-04-15 20:50:10,097 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=5.0, use_topk=True, P=0.7647, R=0.4194, F1=0.5417
2025-04-15 20:50:10,101 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=5.5, use_topk=True, P=0.7500, R=0.3871, F1=0.5106
2025-04-15 20:50:11,500 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=6.0, use_topk=True, P=0.7333, R=0.3548, F1=0.4783
2025-04-15 20:50:11,738 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=6.5, use_topk=True, P=0.7333, R=0.3548, F1=0.4783
2025-04-15 20:50:12,021 - INFO - [omi-2.txt] mode=range_ratio, top_k=3, threshold=7.0, use_topk=True, P=0.7857, R=0.3548, F1=0.4889
2025-04-15 20:50:12,021 - INFO - [omi-2.txt] mode=range_ratio, top_k=4, threshold=1.0, use_topk=True, P=0.5918, R=0.9355, F1=0.7250
2025-04-15 20:50:13,413 - INFO - [omi-2.txt] mode=range_ratio, top_k=4, threshold=1.5, use_topk=True, P=0.5918, R=0.9355, F1=0.7250
2025-04-15 20:50:13,738 - INFO - [omi-2.txt] mode=range_ratio, top_k=4, threshold=2.0, use_topk=True, P=0.6667, R=0.9032, F1=0.7671
2025-04-15 20:50:13,982 - INFO - [omi-2.txt] mode=range_ratio, top_k=4, threshold=2.5, use_topk=True, P=0.6944, R=0.8065, F1=0.7463
2025-04-15 20:50:13,983 - INFO - [omi-2.txt] mode=range_ratio, top_k=4, threshold=3.0, use_topk=True, P=0.7097, R=0.7097, F1=0.7097
2025-04-15 20:50:15,345 - INFO - [omi-2.txt] mode=range_ratio, top_k=4, threshold=3.5, use_topk=True, P=0.7500, R=0.6774, F1=0.7119
