2025-05-07 11:07:36,033 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-05-07 11:07:36,033 - INFO - 当前评分模式: ['range_ratio']
2025-05-07 11:07:36,033 - INFO - 
==================================================
2025-05-07 11:07:36,033 - INFO - 开始执行网格搜索...
2025-05-07 11:07:36,035 - INFO - [omi-12] Starting grid search...
2025-05-07 11:07:39,165 - INFO - [omi-12.txt] mode=range_ratio, topk=1, threshold=0.0, P=0.6750, R=0.6750, F1=0.6750
2025-05-07 11:08:52,022 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=5.0, P=0.9630, R=0.6667, F1=0.7879
2025-05-07 11:08:52,022 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=5.5, P=0.9630, R=0.6667, F1=0.7879
2025-05-07 11:08:52,029 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=6.0, P=0.9630, R=0.6667, F1=0.7879
2025-05-07 11:08:52,030 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=6.5, P=0.9583, R=0.5897, F1=0.7302
2025-05-07 11:08:52,030 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=7.0, P=0.9583, R=0.5897, F1=0.7302
2025-05-07 11:08:52,030 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=0.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:08:52,030 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=0.5, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:08:52,030 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=1.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:08:52,030 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=1.5, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:08:52,037 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=2.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:08:52,037 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=2.5, P=0.9143, R=0.8205, F1=0.8649
2025-05-07 11:08:52,488 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=3.0, P=0.9118, R=0.7949, F1=0.8493
2025-05-07 11:08:52,506 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=3.5, P=0.9118, R=0.7949, F1=0.8493
2025-05-07 11:08:53,829 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=4.0, P=0.9118, R=0.7949, F1=0.8493
2025-05-07 11:08:55,411 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=4.5, P=0.9091, R=0.7692, F1=0.8333
2025-05-07 11:08:55,412 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=5.0, P=0.9091, R=0.7692, F1=0.8333
2025-05-07 11:08:55,413 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=5.5, P=0.9355, R=0.7436, F1=0.8286
2025-05-07 11:08:55,413 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=6.0, P=0.9355, R=0.7436, F1=0.8286
2025-05-07 11:08:55,413 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=6.5, P=0.9643, R=0.6923, F1=0.8060
2025-05-07 11:08:55,413 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=7.0, P=0.9643, R=0.6923, F1=0.8060
2025-05-07 11:08:55,413 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=0.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:08:55,413 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=0.5, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:08:55,413 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=1.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:08:55,413 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=1.5, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:08:55,413 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=2.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:08:55,413 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=2.5, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:08:55,413 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=3.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:08:55,414 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=3.5, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:08:55,414 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=4.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:08:55,414 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=4.5, P=0.8919, R=0.8462, F1=0.8684
2025-05-07 11:08:55,414 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=5.0, P=0.8919, R=0.8462, F1=0.8684
2025-05-07 11:08:55,414 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=5.5, P=0.8889, R=0.8205, F1=0.8533
2025-05-07 11:08:55,414 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=6.0, P=0.9143, R=0.8205, F1=0.8649
2025-05-07 11:08:55,414 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=6.5, P=0.9091, R=0.7692, F1=0.8333
2025-05-07 11:08:55,414 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=7.0, P=0.9062, R=0.7436, F1=0.8169
2025-05-07 11:08:56,799 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=0.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:08:56,800 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=0.5, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:08:56,800 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=1.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:08:56,801 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=1.5, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:08:56,801 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=2.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:08:56,801 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=2.5, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 11:08:57,954 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=3.0, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 11:08:57,954 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=3.5, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 11:08:57,954 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=4.0, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 11:08:58,113 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=4.5, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 11:08:58,113 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=5.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:08:58,114 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=5.5, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:08:58,114 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=6.0, P=0.8919, R=0.8462, F1=0.8684
2025-05-07 11:08:58,335 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=6.5, P=0.8889, R=0.8205, F1=0.8533
2025-05-07 11:08:58,335 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=7.0, P=0.8889, R=0.8205, F1=0.8533
2025-05-07 11:08:58,336 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,336 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,336 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,336 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,336 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,336 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,336 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,336 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,336 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,336 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,336 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,336 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=5.5, P=0.9024, R=0.9487, F1=0.9250
2025-05-07 11:08:58,336 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=6.0, P=0.9024, R=0.9487, F1=0.9250
2025-05-07 11:08:58,337 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=6.5, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:08:58,337 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=7.0, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 11:08:58,337 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,337 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,337 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,337 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,337 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,337 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,337 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,337 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,337 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,337 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:08:58,721 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:00,585 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:00,585 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=6.0, P=0.9024, R=0.9487, F1=0.9250
2025-05-07 11:09:00,585 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=6.5, P=0.9024, R=0.9487, F1=0.9250
2025-05-07 11:09:00,585 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=7.0, P=0.9024, R=0.9487, F1=0.9250
2025-05-07 11:09:00,586 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:00,586 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:00,586 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:00,586 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:00,586 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,316 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,317 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,351 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,351 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,352 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,352 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,352 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,352 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,352 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,352 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,352 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,352 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,352 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,352 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,352 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,352 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,353 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,353 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,353 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,590 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,591 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,591 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,643 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,774 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,775 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:09:01,833 - INFO - [omi-9] Starting grid search...
2025-05-07 11:09:05,182 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=0.0, P=0.4841, R=0.8592, F1=0.6193
2025-05-07 11:09:05,190 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=0.5, P=0.4715, R=0.8169, F1=0.5979
2025-05-07 11:09:05,230 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=1.0, P=0.4750, R=0.8028, F1=0.5969
2025-05-07 11:09:05,314 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=1.5, P=0.4911, R=0.7746, F1=0.6011
2025-05-07 11:09:05,959 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=2.0, P=0.4712, R=0.6901, F1=0.5600
2025-05-07 11:09:07,818 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=2.5, P=0.4592, R=0.6338, F1=0.5325
2025-05-07 11:09:07,819 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=3.0, P=0.4516, R=0.5915, F1=0.5122
2025-05-07 11:09:07,832 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=3.5, P=0.4494, R=0.5634, F1=0.5000
2025-05-07 11:09:07,868 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=4.0, P=0.4819, R=0.5634, F1=0.5195
2025-05-07 11:09:07,868 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=4.5, P=0.5000, R=0.5352, F1=0.5170
2025-05-07 11:09:07,868 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=5.0, P=0.4928, R=0.4789, F1=0.4857
2025-05-07 11:09:07,869 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=5.5, P=0.5000, R=0.4789, F1=0.4892
2025-05-07 11:09:07,869 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=6.0, P=0.4844, R=0.4366, F1=0.4593
2025-05-07 11:09:07,869 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=6.5, P=0.4839, R=0.4225, F1=0.4511
2025-05-07 11:09:07,903 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=7.0, P=0.4754, R=0.4085, F1=0.4394
2025-05-07 11:09:07,903 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=0.0, P=0.4844, R=0.8732, F1=0.6231
2025-05-07 11:09:07,903 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=0.5, P=0.4844, R=0.8732, F1=0.6231
2025-05-07 11:09:07,903 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=1.0, P=0.4836, R=0.8310, F1=0.6114
2025-05-07 11:09:07,903 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=1.5, P=0.4833, R=0.8169, F1=0.6073
2025-05-07 11:09:07,903 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=2.0, P=0.4746, R=0.7887, F1=0.5926
2025-05-07 11:09:07,904 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=2.5, P=0.4825, R=0.7746, F1=0.5946
2025-05-07 11:09:07,904 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=3.0, P=0.4679, R=0.7183, F1=0.5667
2025-05-07 11:09:07,904 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=3.5, P=0.4712, R=0.6901, F1=0.5600
2025-05-07 11:09:07,904 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=4.0, P=0.4800, R=0.6761, F1=0.5614
2025-05-07 11:09:07,904 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=4.5, P=0.5000, R=0.6479, F1=0.5644
2025-05-07 11:09:07,904 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=5.0, P=0.5114, R=0.6338, F1=0.5660
2025-05-07 11:09:08,013 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=5.5, P=0.5301, R=0.6197, F1=0.5714
2025-05-07 11:09:08,014 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=6.0, P=0.5513, R=0.6056, F1=0.5772
2025-05-07 11:09:08,014 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=6.5, P=0.5526, R=0.5915, F1=0.5714
2025-05-07 11:09:08,060 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=7.0, P=0.5467, R=0.5775, F1=0.5616
2025-05-07 11:09:08,060 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=0.0, P=0.4884, R=0.8873, F1=0.6300
2025-05-07 11:09:08,060 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=0.5, P=0.4884, R=0.8873, F1=0.6300
2025-05-07 11:09:08,060 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=1.0, P=0.4880, R=0.8592, F1=0.6224
2025-05-07 11:09:08,060 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=1.5, P=0.4793, R=0.8169, F1=0.6042
2025-05-07 11:09:08,097 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=2.0, P=0.4750, R=0.8028, F1=0.5969
2025-05-07 11:09:08,097 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=2.5, P=0.4872, R=0.8028, F1=0.6064
2025-05-07 11:09:08,391 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=3.0, P=0.4825, R=0.7746, F1=0.5946
2025-05-07 11:09:08,413 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=3.5, P=0.4779, R=0.7606, F1=0.5870
2025-05-07 11:09:08,584 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=4.0, P=0.4766, R=0.7183, F1=0.5730
2025-05-07 11:09:08,584 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=4.5, P=0.4951, R=0.7183, F1=0.5862
2025-05-07 11:09:08,584 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=5.0, P=0.4900, R=0.6901, F1=0.5731
2025-05-07 11:09:08,585 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=5.5, P=0.5000, R=0.6901, F1=0.5799
2025-05-07 11:09:08,586 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=6.0, P=0.5161, R=0.6761, F1=0.5854
2025-05-07 11:09:08,586 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=6.5, P=0.5275, R=0.6761, F1=0.5926
2025-05-07 11:09:08,586 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=7.0, P=0.5116, R=0.6197, F1=0.5605
2025-05-07 11:09:09,006 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=0.0, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 11:09:09,008 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=0.5, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 11:09:09,008 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=1.0, P=0.4961, R=0.9014, F1=0.6400
2025-05-07 11:09:09,009 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=1.5, P=0.4882, R=0.8732, F1=0.6263
2025-05-07 11:09:09,009 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=2.0, P=0.4836, R=0.8310, F1=0.6114
2025-05-07 11:09:09,009 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=2.5, P=0.4874, R=0.8169, F1=0.6105
2025-05-07 11:09:10,349 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=3.0, P=0.4786, R=0.7887, F1=0.5957
2025-05-07 11:09:10,351 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=3.5, P=0.4786, R=0.7887, F1=0.5957
2025-05-07 11:09:10,351 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=4.0, P=0.4825, R=0.7746, F1=0.5946
2025-05-07 11:09:10,351 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=4.5, P=0.4865, R=0.7606, F1=0.5934
2025-05-07 11:09:10,351 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=5.0, P=0.4909, R=0.7606, F1=0.5967
2025-05-07 11:09:10,351 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=5.5, P=0.4952, R=0.7324, F1=0.5909
2025-05-07 11:09:10,351 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=6.0, P=0.4951, R=0.7183, F1=0.5862
2025-05-07 11:09:10,351 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=6.5, P=0.4900, R=0.6901, F1=0.5731
2025-05-07 11:09:10,351 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=7.0, P=0.4848, R=0.6761, F1=0.5647
2025-05-07 11:09:11,857 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=0.0, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 11:09:11,858 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=0.5, P=0.4962, R=0.9155, F1=0.6436
2025-05-07 11:09:11,858 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=1.0, P=0.5000, R=0.9155, F1=0.6468
2025-05-07 11:09:13,156 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=1.5, P=0.4922, R=0.8873, F1=0.6332
2025-05-07 11:09:13,682 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=2.0, P=0.4800, R=0.8451, F1=0.6122
2025-05-07 11:09:13,832 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=2.5, P=0.4878, R=0.8451, F1=0.6186
2025-05-07 11:09:13,886 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=3.0, P=0.4917, R=0.8310, F1=0.6178
2025-05-07 11:09:13,894 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=3.5, P=0.4917, R=0.8310, F1=0.6178
2025-05-07 11:09:13,894 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=4.0, P=0.4914, R=0.8028, F1=0.6096
2025-05-07 11:09:14,028 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=4.5, P=0.4867, R=0.7746, F1=0.5978
2025-05-07 11:09:14,091 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=5.0, P=0.4865, R=0.7606, F1=0.5934
2025-05-07 11:09:14,096 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=5.5, P=0.4954, R=0.7606, F1=0.6000
2025-05-07 11:09:14,096 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=6.0, P=0.4907, R=0.7465, F1=0.5922
2025-05-07 11:09:14,096 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=6.5, P=0.4904, R=0.7183, F1=0.5829
