2025-04-16 22:15:25,571 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-16 22:15:25,571 - INFO - 当前评分模式: ['range_ratio']
2025-04-16 22:15:25,571 - INFO - 
==================================================
2025-04-16 22:15:25,571 - INFO - 开始执行网格搜索...
2025-04-16 22:15:25,572 - INFO - [omi-12] Starting grid search...
2025-04-16 22:15:28,642 - INFO - [omi-12.txt] mode=range_ratio, topk=1, threshold=0.0, P=0.6750, R=0.6750, F1=0.6750
2025-04-16 22:16:55,432 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:55,432 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:55,433 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:56,210 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=5.5, P=0.9024, R=0.9487, F1=0.9250
2025-04-16 22:16:56,258 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=6.0, P=0.9024, R=0.9487, F1=0.9250
2025-04-16 22:16:56,258 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=6.5, P=0.9000, R=0.9231, F1=0.9114
2025-04-16 22:16:56,258 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=7.0, P=0.8974, R=0.8974, F1=0.8974
2025-04-16 22:16:56,258 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:56,259 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:56,259 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:56,259 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:56,259 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:56,259 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:56,674 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:57,392 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:57,392 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:57,392 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:57,392 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:57,392 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:57,392 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=6.0, P=0.9024, R=0.9487, F1=0.9250
2025-04-16 22:16:57,392 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=6.5, P=0.9024, R=0.9487, F1=0.9250
2025-04-16 22:16:57,392 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=7.0, P=0.9024, R=0.9487, F1=0.9250
2025-04-16 22:16:57,700 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:57,701 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:57,701 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,078 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,265 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,265 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,266 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,266 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,266 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,266 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,266 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,266 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,266 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,267 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,267 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,727 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,768 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,768 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,768 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,768 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,768 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,768 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,768 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,769 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,769 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,769 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,769 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:58,769 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:59,344 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:59,345 - INFO - [omi-7.txt] mode=range_ratio, topk=9, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-16 22:16:59,413 - INFO - [omi-9] Starting grid search...
2025-04-16 22:17:02,952 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=0.0, P=0.4841, R=0.8592, F1=0.6193
2025-04-16 22:17:03,397 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=0.5, P=0.4715, R=0.8169, F1=0.5979
2025-04-16 22:17:03,397 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=1.0, P=0.4750, R=0.8028, F1=0.5969
2025-04-16 22:17:03,397 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=1.5, P=0.4911, R=0.7746, F1=0.6011
2025-04-16 22:17:03,398 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=2.0, P=0.4712, R=0.6901, F1=0.5600
2025-04-16 22:17:03,516 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=2.5, P=0.4592, R=0.6338, F1=0.5325
2025-04-16 22:17:03,517 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=3.0, P=0.4516, R=0.5915, F1=0.5122
2025-04-16 22:17:03,517 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=3.5, P=0.4556, R=0.5775, F1=0.5093
2025-04-16 22:17:03,626 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=4.0, P=0.4819, R=0.5634, F1=0.5195
2025-04-16 22:17:03,627 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=4.5, P=0.5000, R=0.5352, F1=0.5170
2025-04-16 22:17:03,628 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=5.0, P=0.4928, R=0.4789, F1=0.4857
2025-04-16 22:17:03,628 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=5.5, P=0.5000, R=0.4789, F1=0.4892
2025-04-16 22:17:03,628 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=6.0, P=0.4844, R=0.4366, F1=0.4593
2025-04-16 22:17:03,628 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=6.5, P=0.4839, R=0.4225, F1=0.4511
2025-04-16 22:17:03,628 - INFO - [omi-9.txt] mode=range_ratio, topk=1, threshold=7.0, P=0.4833, R=0.4085, F1=0.4427
2025-04-16 22:17:03,628 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=0.0, P=0.4844, R=0.8732, F1=0.6231
2025-04-16 22:17:03,628 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=0.5, P=0.4844, R=0.8732, F1=0.6231
2025-04-16 22:17:03,628 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=1.0, P=0.4836, R=0.8310, F1=0.6114
2025-04-16 22:17:03,628 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=1.5, P=0.4833, R=0.8169, F1=0.6073
2025-04-16 22:17:03,628 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=2.0, P=0.4746, R=0.7887, F1=0.5926
2025-04-16 22:17:03,629 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=2.5, P=0.4825, R=0.7746, F1=0.5946
2025-04-16 22:17:03,629 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=3.0, P=0.4679, R=0.7183, F1=0.5667
2025-04-16 22:17:03,629 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=3.5, P=0.4712, R=0.6901, F1=0.5600
2025-04-16 22:17:03,629 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=4.0, P=0.4800, R=0.6761, F1=0.5614
2025-04-16 22:17:03,629 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=4.5, P=0.5000, R=0.6479, F1=0.5644
2025-04-16 22:17:03,924 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=5.0, P=0.5114, R=0.6338, F1=0.5660
2025-04-16 22:17:03,924 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=5.5, P=0.5301, R=0.6197, F1=0.5714
2025-04-16 22:17:03,994 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=6.0, P=0.5513, R=0.6056, F1=0.5772
2025-04-16 22:17:03,994 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=6.5, P=0.5526, R=0.5915, F1=0.5714
2025-04-16 22:17:03,994 - INFO - [omi-9.txt] mode=range_ratio, topk=2, threshold=7.0, P=0.5467, R=0.5775, F1=0.5616
2025-04-16 22:17:03,994 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=0.0, P=0.4884, R=0.8873, F1=0.6300
2025-04-16 22:17:03,994 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=0.5, P=0.4884, R=0.8873, F1=0.6300
2025-04-16 22:17:03,994 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=1.0, P=0.4880, R=0.8592, F1=0.6224
2025-04-16 22:17:03,994 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=1.5, P=0.4793, R=0.8169, F1=0.6042
2025-04-16 22:17:03,995 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=2.0, P=0.4750, R=0.8028, F1=0.5969
2025-04-16 22:17:03,995 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=2.5, P=0.4872, R=0.8028, F1=0.6064
2025-04-16 22:17:06,773 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=3.0, P=0.4825, R=0.7746, F1=0.5946
2025-04-16 22:17:06,883 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=3.5, P=0.4779, R=0.7606, F1=0.5870
2025-04-16 22:17:06,883 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=4.0, P=0.4766, R=0.7183, F1=0.5730
2025-04-16 22:17:06,883 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=4.5, P=0.4951, R=0.7183, F1=0.5862
2025-04-16 22:17:06,884 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=5.0, P=0.4900, R=0.6901, F1=0.5731
2025-04-16 22:17:06,885 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=5.5, P=0.5000, R=0.6901, F1=0.5799
2025-04-16 22:17:06,885 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=6.0, P=0.5161, R=0.6761, F1=0.5854
2025-04-16 22:17:06,886 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=6.5, P=0.5275, R=0.6761, F1=0.5926
2025-04-16 22:17:09,215 - INFO - [omi-9.txt] mode=range_ratio, topk=3, threshold=7.0, P=0.5116, R=0.6197, F1=0.5605
2025-04-16 22:17:09,217 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=0.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:09,217 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=0.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:09,217 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=1.0, P=0.4961, R=0.9014, F1=0.6400
2025-04-16 22:17:09,217 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=1.5, P=0.4882, R=0.8732, F1=0.6263
2025-04-16 22:17:09,332 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=2.0, P=0.4836, R=0.8310, F1=0.6114
2025-04-16 22:17:09,333 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=2.5, P=0.4874, R=0.8169, F1=0.6105
2025-04-16 22:17:09,333 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=3.0, P=0.4786, R=0.7887, F1=0.5957
2025-04-16 22:17:09,334 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=3.5, P=0.4786, R=0.7887, F1=0.5957
2025-04-16 22:17:09,334 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=4.0, P=0.4825, R=0.7746, F1=0.5946
2025-04-16 22:17:09,418 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=4.5, P=0.4865, R=0.7606, F1=0.5934
2025-04-16 22:17:09,418 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=5.0, P=0.4909, R=0.7606, F1=0.5967
2025-04-16 22:17:09,418 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=5.5, P=0.4952, R=0.7324, F1=0.5909
2025-04-16 22:17:09,419 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=6.0, P=0.4951, R=0.7183, F1=0.5862
2025-04-16 22:17:09,419 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=6.5, P=0.4900, R=0.6901, F1=0.5731
2025-04-16 22:17:09,502 - INFO - [omi-9.txt] mode=range_ratio, topk=4, threshold=7.0, P=0.4848, R=0.6761, F1=0.5647
2025-04-16 22:17:09,502 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=0.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:09,503 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=0.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:09,503 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=1.0, P=0.5000, R=0.9155, F1=0.6468
2025-04-16 22:17:09,503 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=1.5, P=0.4922, R=0.8873, F1=0.6332
2025-04-16 22:17:09,523 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=2.0, P=0.4800, R=0.8451, F1=0.6122
2025-04-16 22:17:09,523 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=2.5, P=0.4878, R=0.8451, F1=0.6186
2025-04-16 22:17:09,523 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=3.0, P=0.4917, R=0.8310, F1=0.6178
2025-04-16 22:17:09,523 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=3.5, P=0.4917, R=0.8310, F1=0.6178
2025-04-16 22:17:09,523 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=4.0, P=0.4914, R=0.8028, F1=0.6096
2025-04-16 22:17:09,523 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=4.5, P=0.4867, R=0.7746, F1=0.5978
2025-04-16 22:17:09,523 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=5.0, P=0.4865, R=0.7606, F1=0.5934
2025-04-16 22:17:09,548 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=5.5, P=0.4954, R=0.7606, F1=0.6000
2025-04-16 22:17:09,996 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=6.0, P=0.4907, R=0.7465, F1=0.5922
2025-04-16 22:17:10,182 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=6.5, P=0.4904, R=0.7183, F1=0.5829
2025-04-16 22:17:10,391 - INFO - [omi-9.txt] mode=range_ratio, topk=5, threshold=7.0, P=0.4902, R=0.7042, F1=0.5780
2025-04-16 22:17:12,716 - INFO - [omi-9.txt] mode=range_ratio, topk=6, threshold=0.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:12,716 - INFO - [omi-9.txt] mode=range_ratio, topk=6, threshold=0.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:12,716 - INFO - [omi-9.txt] mode=range_ratio, topk=6, threshold=1.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:12,717 - INFO - [omi-9.txt] mode=range_ratio, topk=6, threshold=1.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:12,717 - INFO - [omi-9.txt] mode=range_ratio, topk=6, threshold=2.0, P=0.4884, R=0.8873, F1=0.6300
2025-04-16 22:17:12,717 - INFO - [omi-9.txt] mode=range_ratio, topk=6, threshold=2.5, P=0.4844, R=0.8732, F1=0.6231
2025-04-16 22:17:12,717 - INFO - [omi-9.txt] mode=range_ratio, topk=6, threshold=3.0, P=0.4841, R=0.8592, F1=0.6193
2025-04-16 22:17:12,717 - INFO - [omi-9.txt] mode=range_ratio, topk=6, threshold=3.5, P=0.4841, R=0.8592, F1=0.6193
2025-04-16 22:17:12,717 - INFO - [omi-9.txt] mode=range_ratio, topk=6, threshold=4.0, P=0.4754, R=0.8169, F1=0.6010
2025-04-16 22:17:12,977 - INFO - [omi-9.txt] mode=range_ratio, topk=6, threshold=4.5, P=0.4711, R=0.8028, F1=0.5938
2025-04-16 22:17:12,978 - INFO - [omi-9.txt] mode=range_ratio, topk=6, threshold=5.0, P=0.4667, R=0.7887, F1=0.5864
2025-04-16 22:17:12,978 - INFO - [omi-9.txt] mode=range_ratio, topk=6, threshold=5.5, P=0.4655, R=0.7606, F1=0.5775
2025-04-16 22:17:12,978 - INFO - [omi-9.txt] mode=range_ratio, topk=6, threshold=6.0, P=0.4690, R=0.7465, F1=0.5761
2025-04-16 22:17:12,978 - INFO - [omi-9.txt] mode=range_ratio, topk=6, threshold=6.5, P=0.4732, R=0.7465, F1=0.5792
2025-04-16 22:17:12,978 - INFO - [omi-9.txt] mode=range_ratio, topk=6, threshold=7.0, P=0.4685, R=0.7324, F1=0.5714
2025-04-16 22:17:12,978 - INFO - [omi-9.txt] mode=range_ratio, topk=7, threshold=0.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:13,090 - INFO - [omi-9.txt] mode=range_ratio, topk=7, threshold=0.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:13,091 - INFO - [omi-9.txt] mode=range_ratio, topk=7, threshold=1.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:13,091 - INFO - [omi-9.txt] mode=range_ratio, topk=7, threshold=1.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:13,091 - INFO - [omi-9.txt] mode=range_ratio, topk=7, threshold=2.0, P=0.4923, R=0.9014, F1=0.6368
2025-04-16 22:17:13,091 - INFO - [omi-9.txt] mode=range_ratio, topk=7, threshold=2.5, P=0.4884, R=0.8873, F1=0.6300
2025-04-16 22:17:13,091 - INFO - [omi-9.txt] mode=range_ratio, topk=7, threshold=3.0, P=0.4884, R=0.8873, F1=0.6300
2025-04-16 22:17:13,091 - INFO - [omi-9.txt] mode=range_ratio, topk=7, threshold=3.5, P=0.4884, R=0.8873, F1=0.6300
2025-04-16 22:17:13,091 - INFO - [omi-9.txt] mode=range_ratio, topk=7, threshold=4.0, P=0.4720, R=0.8310, F1=0.6020
2025-04-16 22:17:13,092 - INFO - [omi-9.txt] mode=range_ratio, topk=7, threshold=4.5, P=0.4677, R=0.8169, F1=0.5949
2025-04-16 22:17:13,092 - INFO - [omi-9.txt] mode=range_ratio, topk=7, threshold=5.0, P=0.4677, R=0.8169, F1=0.5949
2025-04-16 22:17:13,092 - INFO - [omi-9.txt] mode=range_ratio, topk=7, threshold=5.5, P=0.4628, R=0.7887, F1=0.5833
2025-04-16 22:17:13,092 - INFO - [omi-9.txt] mode=range_ratio, topk=7, threshold=6.0, P=0.4706, R=0.7887, F1=0.5895
2025-04-16 22:17:14,454 - INFO - [omi-9.txt] mode=range_ratio, topk=7, threshold=6.5, P=0.4741, R=0.7746, F1=0.5882
2025-04-16 22:17:14,511 - INFO - [omi-9.txt] mode=range_ratio, topk=7, threshold=7.0, P=0.4737, R=0.7606, F1=0.5838
2025-04-16 22:17:14,511 - INFO - [omi-9.txt] mode=range_ratio, topk=8, threshold=0.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:14,511 - INFO - [omi-9.txt] mode=range_ratio, topk=8, threshold=0.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:14,635 - INFO - [omi-9.txt] mode=range_ratio, topk=8, threshold=1.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:14,636 - INFO - [omi-9.txt] mode=range_ratio, topk=8, threshold=1.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:14,636 - INFO - [omi-9.txt] mode=range_ratio, topk=8, threshold=2.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:14,636 - INFO - [omi-9.txt] mode=range_ratio, topk=8, threshold=2.5, P=0.4884, R=0.8873, F1=0.6300
2025-04-16 22:17:14,636 - INFO - [omi-9.txt] mode=range_ratio, topk=8, threshold=3.0, P=0.4884, R=0.8873, F1=0.6300
2025-04-16 22:17:14,636 - INFO - [omi-9.txt] mode=range_ratio, topk=8, threshold=3.5, P=0.4884, R=0.8873, F1=0.6300
2025-04-16 22:17:14,636 - INFO - [omi-9.txt] mode=range_ratio, topk=8, threshold=4.0, P=0.4803, R=0.8592, F1=0.6162
2025-04-16 22:17:14,637 - INFO - [omi-9.txt] mode=range_ratio, topk=8, threshold=4.5, P=0.4803, R=0.8592, F1=0.6162
2025-04-16 22:17:14,637 - INFO - [omi-9.txt] mode=range_ratio, topk=8, threshold=5.0, P=0.4803, R=0.8592, F1=0.6162
2025-04-16 22:17:14,637 - INFO - [omi-9.txt] mode=range_ratio, topk=8, threshold=5.5, P=0.4803, R=0.8592, F1=0.6162
2025-04-16 22:17:14,637 - INFO - [omi-9.txt] mode=range_ratio, topk=8, threshold=6.0, P=0.4677, R=0.8169, F1=0.5949
2025-04-16 22:17:14,637 - INFO - [omi-9.txt] mode=range_ratio, topk=8, threshold=6.5, P=0.4622, R=0.7746, F1=0.5789
2025-04-16 22:17:14,637 - INFO - [omi-9.txt] mode=range_ratio, topk=8, threshold=7.0, P=0.4661, R=0.7746, F1=0.5820
2025-04-16 22:17:14,637 - INFO - [omi-9.txt] mode=range_ratio, topk=9, threshold=0.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:14,637 - INFO - [omi-9.txt] mode=range_ratio, topk=9, threshold=0.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:14,637 - INFO - [omi-9.txt] mode=range_ratio, topk=9, threshold=1.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:14,637 - INFO - [omi-9.txt] mode=range_ratio, topk=9, threshold=1.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:14,637 - INFO - [omi-9.txt] mode=range_ratio, topk=9, threshold=2.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-16 22:17:15,357 - INFO - [omi-9.txt] mode=range_ratio, topk=9, threshold=2.5, P=0.4884, R=0.8873, F1=0.6300
2025-04-16 22:17:15,357 - INFO - [omi-9.txt] mode=range_ratio, topk=9, threshold=3.0, P=0.4884, R=0.8873, F1=0.6300
2025-04-16 22:17:15,358 - INFO - [omi-9.txt] mode=range_ratio, topk=9, threshold=3.5, P=0.4884, R=0.8873, F1=0.6300
2025-04-16 22:17:15,358 - INFO - [omi-9.txt] mode=range_ratio, topk=9, threshold=4.0, P=0.4803, R=0.8592, F1=0.6162
2025-04-16 22:17:15,505 - INFO - [omi-9.txt] mode=range_ratio, topk=9, threshold=4.5, P=0.4803, R=0.8592, F1=0.6162
2025-04-16 22:17:15,506 - INFO - [omi-9.txt] mode=range_ratio, topk=9, threshold=5.0, P=0.4803, R=0.8592, F1=0.6162
2025-04-16 22:17:15,506 - INFO - [omi-9.txt] mode=range_ratio, topk=9, threshold=5.5, P=0.4803, R=0.8592, F1=0.6162
