2025-04-18 13:12:09,136 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-18 13:12:09,136 - INFO - 当前评分模式: ['range_ratio']
2025-04-18 13:12:09,136 - INFO - 
==================================================
2025-04-18 13:12:09,136 - INFO - 开始执行网格搜索...
2025-04-18 13:12:09,138 - INFO - [omi-12] Starting grid search...
2025-04-18 13:12:12,010 - INFO - [omi-12.txt] mode=range_ratio, topk=1, threshold=0.0, P=0.6750, R=0.6750, F1=0.6750
2025-04-18 13:13:04,973 - INFO - [omi-6.txt] mode=range_ratio, topk=4, threshold=6.5, P=0.3562, R=0.5909, F1=0.4444
2025-04-18 13:13:04,974 - INFO - [omi-6.txt] mode=range_ratio, topk=4, threshold=7.0, P=0.3472, R=0.5682, F1=0.4310
2025-04-18 13:13:05,364 - INFO - [omi-6.txt] mode=range_ratio, topk=5, threshold=0.0, P=0.2632, R=0.9091, F1=0.4082
2025-04-18 13:13:05,365 - INFO - [omi-6.txt] mode=range_ratio, topk=5, threshold=0.5, P=0.2685, R=0.9091, F1=0.4145
2025-04-18 13:13:09,291 - INFO - [omi-6.txt] mode=range_ratio, topk=5, threshold=1.0, P=0.2868, R=0.8864, F1=0.4333
2025-04-18 13:13:09,547 - INFO - [omi-6.txt] mode=range_ratio, topk=5, threshold=1.5, P=0.2656, R=0.7727, F1=0.3953
2025-04-18 13:13:09,548 - INFO - [omi-6.txt] mode=range_ratio, topk=5, threshold=2.0, P=0.2727, R=0.7500, F1=0.4000
2025-04-18 13:13:09,548 - INFO - [omi-6.txt] mode=range_ratio, topk=5, threshold=2.5, P=0.2783, R=0.7273, F1=0.4025
2025-04-18 13:13:09,749 - INFO - [omi-6.txt] mode=range_ratio, topk=5, threshold=3.0, P=0.2793, R=0.7045, F1=0.4000
2025-04-18 13:13:09,750 - INFO - [omi-6.txt] mode=range_ratio, topk=5, threshold=3.5, P=0.2952, R=0.7045, F1=0.4161
2025-04-18 13:13:09,779 - INFO - [omi-6.txt] mode=range_ratio, topk=5, threshold=4.0, P=0.3093, R=0.6818, F1=0.4255
2025-04-18 13:13:09,789 - INFO - [omi-6.txt] mode=range_ratio, topk=5, threshold=4.5, P=0.3191, R=0.6818, F1=0.4348
2025-04-18 13:13:09,790 - INFO - [omi-6.txt] mode=range_ratio, topk=5, threshold=5.0, P=0.3226, R=0.6818, F1=0.4380
2025-04-18 13:13:09,790 - INFO - [omi-6.txt] mode=range_ratio, topk=5, threshold=5.5, P=0.3297, R=0.6818, F1=0.4444
2025-04-18 13:13:09,790 - INFO - [omi-6.txt] mode=range_ratio, topk=5, threshold=6.0, P=0.3295, R=0.6591, F1=0.4394
2025-04-18 13:13:09,790 - INFO - [omi-6.txt] mode=range_ratio, topk=5, threshold=6.5, P=0.3412, R=0.6591, F1=0.4496
2025-04-18 13:13:09,790 - INFO - [omi-6.txt] mode=range_ratio, topk=5, threshold=7.0, P=0.3333, R=0.6136, F1=0.4320
2025-04-18 13:13:09,790 - INFO - [omi-6.txt] mode=range_ratio, topk=6, threshold=0.0, P=0.2645, R=0.9318, F1=0.4121
2025-04-18 13:13:09,790 - INFO - [omi-6.txt] mode=range_ratio, topk=6, threshold=0.5, P=0.2662, R=0.9318, F1=0.4141
2025-04-18 13:13:09,790 - INFO - [omi-6.txt] mode=range_ratio, topk=6, threshold=1.0, P=0.2837, R=0.9091, F1=0.4324
2025-04-18 13:13:09,790 - INFO - [omi-6.txt] mode=range_ratio, topk=6, threshold=1.5, P=0.2672, R=0.7955, F1=0.4000
2025-04-18 13:13:09,792 - INFO - [omi-6.txt] mode=range_ratio, topk=6, threshold=2.0, P=0.2640, R=0.7500, F1=0.3905
2025-04-18 13:13:09,792 - INFO - [omi-6.txt] mode=range_ratio, topk=6, threshold=2.5, P=0.2689, R=0.7273, F1=0.3926
2025-04-18 13:13:09,792 - INFO - [omi-6.txt] mode=range_ratio, topk=6, threshold=3.0, P=0.2759, R=0.7273, F1=0.4000
2025-04-18 13:13:09,792 - INFO - [omi-6.txt] mode=range_ratio, topk=6, threshold=3.5, P=0.2783, R=0.7273, F1=0.4025
2025-04-18 13:13:09,792 - INFO - [omi-6.txt] mode=range_ratio, topk=6, threshold=4.0, P=0.3077, R=0.7273, F1=0.4324
2025-04-18 13:13:09,792 - INFO - [omi-6.txt] mode=range_ratio, topk=6, threshold=4.5, P=0.2941, R=0.6818, F1=0.4110
2025-04-18 13:13:09,793 - INFO - [omi-6.txt] mode=range_ratio, topk=6, threshold=5.0, P=0.3061, R=0.6818, F1=0.4225
2025-04-18 13:13:09,793 - INFO - [omi-6.txt] mode=range_ratio, topk=6, threshold=5.5, P=0.3191, R=0.6818, F1=0.4348
2025-04-18 13:13:09,793 - INFO - [omi-6.txt] mode=range_ratio, topk=6, threshold=6.0, P=0.3261, R=0.6818, F1=0.4412
2025-04-18 13:13:09,793 - INFO - [omi-6.txt] mode=range_ratio, topk=6, threshold=6.5, P=0.3261, R=0.6818, F1=0.4412
2025-04-18 13:13:09,793 - INFO - [omi-6.txt] mode=range_ratio, topk=6, threshold=7.0, P=0.3111, R=0.6364, F1=0.4179
2025-04-18 13:13:09,793 - INFO - [omi-6.txt] mode=range_ratio, topk=7, threshold=0.0, P=0.2595, R=0.9318, F1=0.4059
2025-04-18 13:13:09,793 - INFO - [omi-6.txt] mode=range_ratio, topk=7, threshold=0.5, P=0.2611, R=0.9318, F1=0.4080
2025-04-18 13:13:09,793 - INFO - [omi-6.txt] mode=range_ratio, topk=7, threshold=1.0, P=0.2740, R=0.9091, F1=0.4211
2025-04-18 13:13:09,793 - INFO - [omi-6.txt] mode=range_ratio, topk=7, threshold=1.5, P=0.2701, R=0.8409, F1=0.4088
2025-04-18 13:13:09,793 - INFO - [omi-6.txt] mode=range_ratio, topk=7, threshold=2.0, P=0.2595, R=0.7727, F1=0.3886
2025-04-18 13:13:10,768 - INFO - [omi-6.txt] mode=range_ratio, topk=7, threshold=2.5, P=0.2619, R=0.7500, F1=0.3882
2025-04-18 13:13:10,769 - INFO - [omi-6.txt] mode=range_ratio, topk=7, threshold=3.0, P=0.2705, R=0.7500, F1=0.3976
2025-04-18 13:13:10,769 - INFO - [omi-6.txt] mode=range_ratio, topk=7, threshold=3.5, P=0.2750, R=0.7500, F1=0.4024
2025-04-18 13:13:10,769 - INFO - [omi-6.txt] mode=range_ratio, topk=7, threshold=4.0, P=0.2807, R=0.7273, F1=0.4051
2025-04-18 13:13:10,769 - INFO - [omi-6.txt] mode=range_ratio, topk=7, threshold=4.5, P=0.2936, R=0.7273, F1=0.4183
2025-04-18 13:13:10,769 - INFO - [omi-6.txt] mode=range_ratio, topk=7, threshold=5.0, P=0.3048, R=0.7273, F1=0.4295
2025-04-18 13:13:10,769 - INFO - [omi-6.txt] mode=range_ratio, topk=7, threshold=5.5, P=0.3107, R=0.7273, F1=0.4354
2025-04-18 13:13:10,769 - INFO - [omi-6.txt] mode=range_ratio, topk=7, threshold=6.0, P=0.3000, R=0.6818, F1=0.4167
2025-04-18 13:13:10,769 - INFO - [omi-6.txt] mode=range_ratio, topk=7, threshold=6.5, P=0.3093, R=0.6818, F1=0.4255
2025-04-18 13:13:10,769 - INFO - [omi-6.txt] mode=range_ratio, topk=7, threshold=7.0, P=0.3118, R=0.6591, F1=0.4234
2025-04-18 13:13:10,769 - INFO - [omi-6.txt] mode=range_ratio, topk=8, threshold=0.0, P=0.2562, R=0.9318, F1=0.4020
2025-04-18 13:13:11,363 - INFO - [omi-6.txt] mode=range_ratio, topk=8, threshold=0.5, P=0.2562, R=0.9318, F1=0.4020
2025-04-18 13:13:11,439 - INFO - [omi-6.txt] mode=range_ratio, topk=8, threshold=1.0, P=0.2667, R=0.9091, F1=0.4124
2025-04-18 13:13:11,439 - INFO - [omi-6.txt] mode=range_ratio, topk=8, threshold=1.5, P=0.2657, R=0.8636, F1=0.4064
2025-04-18 13:13:11,479 - INFO - [omi-6.txt] mode=range_ratio, topk=8, threshold=2.0, P=0.2590, R=0.8182, F1=0.3934
2025-04-18 13:13:11,561 - INFO - [omi-6.txt] mode=range_ratio, topk=8, threshold=2.5, P=0.2632, R=0.7955, F1=0.3955
2025-04-18 13:13:11,561 - INFO - [omi-6.txt] mode=range_ratio, topk=8, threshold=3.0, P=0.2558, R=0.7500, F1=0.3815
2025-04-18 13:13:11,562 - INFO - [omi-6.txt] mode=range_ratio, topk=8, threshold=3.5, P=0.2598, R=0.7500, F1=0.3860
2025-04-18 13:13:11,562 - INFO - [omi-6.txt] mode=range_ratio, topk=8, threshold=4.0, P=0.2797, R=0.7500, F1=0.4074
2025-04-18 13:13:11,585 - INFO - [omi-6.txt] mode=range_ratio, topk=8, threshold=4.5, P=0.2895, R=0.7500, F1=0.4177
2025-04-18 13:13:11,609 - INFO - [omi-6.txt] mode=range_ratio, topk=8, threshold=5.0, P=0.3028, R=0.7500, F1=0.4314
2025-04-18 13:13:11,736 - INFO - [omi-6.txt] mode=range_ratio, topk=8, threshold=5.5, P=0.3113, R=0.7500, F1=0.4400
2025-04-18 13:13:11,736 - INFO - [omi-6.txt] mode=range_ratio, topk=8, threshold=6.0, P=0.3077, R=0.7273, F1=0.4324
2025-04-18 13:13:11,737 - INFO - [omi-6.txt] mode=range_ratio, topk=8, threshold=6.5, P=0.3163, R=0.7045, F1=0.4366
2025-04-18 13:13:11,781 - INFO - [omi-6.txt] mode=range_ratio, topk=8, threshold=7.0, P=0.3125, R=0.6818, F1=0.4286
2025-04-18 13:13:12,779 - INFO - [omi-6.txt] mode=range_ratio, topk=9, threshold=0.0, P=0.2609, R=0.9545, F1=0.4098
2025-04-18 13:13:12,780 - INFO - [omi-6.txt] mode=range_ratio, topk=9, threshold=0.5, P=0.2609, R=0.9545, F1=0.4098
2025-04-18 13:13:13,764 - INFO - [omi-6.txt] mode=range_ratio, topk=9, threshold=1.0, P=0.2581, R=0.9091, F1=0.4020
2025-04-18 13:13:13,765 - INFO - [omi-6.txt] mode=range_ratio, topk=9, threshold=1.5, P=0.2635, R=0.8864, F1=0.4062
2025-04-18 13:13:13,765 - INFO - [omi-6.txt] mode=range_ratio, topk=9, threshold=2.0, P=0.2569, R=0.8409, F1=0.3936
2025-04-18 13:13:13,765 - INFO - [omi-6.txt] mode=range_ratio, topk=9, threshold=2.5, P=0.2643, R=0.8409, F1=0.4022
2025-04-18 13:13:13,928 - INFO - [omi-6.txt] mode=range_ratio, topk=9, threshold=3.0, P=0.2555, R=0.7955, F1=0.3867
2025-04-18 13:13:14,011 - INFO - [omi-6.txt] mode=range_ratio, topk=9, threshold=3.5, P=0.2612, R=0.7955, F1=0.3933
2025-04-18 13:13:14,011 - INFO - [omi-6.txt] mode=range_ratio, topk=9, threshold=4.0, P=0.2652, R=0.7955, F1=0.3977
2025-04-18 13:13:14,143 - INFO - [omi-6.txt] mode=range_ratio, topk=9, threshold=4.5, P=0.2846, R=0.7955, F1=0.4192
2025-04-18 13:13:14,144 - INFO - [omi-6.txt] mode=range_ratio, topk=9, threshold=5.0, P=0.3043, R=0.7955, F1=0.4403
2025-04-18 13:13:14,144 - INFO - [omi-6.txt] mode=range_ratio, topk=9, threshold=5.5, P=0.3091, R=0.7727, F1=0.4416
2025-04-18 13:13:14,144 - INFO - [omi-6.txt] mode=range_ratio, topk=9, threshold=6.0, P=0.3178, R=0.7727, F1=0.4503
2025-04-18 13:13:14,145 - INFO - [omi-6.txt] mode=range_ratio, topk=9, threshold=6.5, P=0.3107, R=0.7273, F1=0.4354
2025-04-18 13:13:14,145 - INFO - [omi-6.txt] mode=range_ratio, topk=9, threshold=7.0, P=0.3131, R=0.7045, F1=0.4336
2025-04-18 13:13:14,199 - INFO - [omi-7] Starting grid search...
2025-04-18 13:13:17,866 - INFO - [omi-7.txt] mode=range_ratio, topk=1, threshold=0.0, P=0.9118, R=0.7949, F1=0.8493
2025-04-18 13:13:20,455 - INFO - [omi-7.txt] mode=range_ratio, topk=1, threshold=0.5, P=0.9118, R=0.7949, F1=0.8493
2025-04-18 13:13:20,456 - INFO - [omi-7.txt] mode=range_ratio, topk=1, threshold=1.0, P=0.9118, R=0.7949, F1=0.8493
2025-04-18 13:13:20,493 - INFO - [omi-7.txt] mode=range_ratio, topk=1, threshold=1.5, P=0.9091, R=0.7692, F1=0.8333
2025-04-18 13:13:20,493 - INFO - [omi-7.txt] mode=range_ratio, topk=1, threshold=2.0, P=0.9375, R=0.7692, F1=0.8451
2025-04-18 13:13:20,493 - INFO - [omi-7.txt] mode=range_ratio, topk=1, threshold=2.5, P=0.9310, R=0.6923, F1=0.7941
2025-04-18 13:13:20,493 - INFO - [omi-7.txt] mode=range_ratio, topk=1, threshold=3.0, P=0.9310, R=0.6923, F1=0.7941
2025-04-18 13:13:20,493 - INFO - [omi-7.txt] mode=range_ratio, topk=1, threshold=3.5, P=0.9600, R=0.6154, F1=0.7500
2025-04-18 13:13:20,528 - INFO - [omi-7.txt] mode=range_ratio, topk=1, threshold=4.0, P=0.9583, R=0.5897, F1=0.7302
2025-04-18 13:13:20,529 - INFO - [omi-7.txt] mode=range_ratio, topk=1, threshold=4.5, P=0.9565, R=0.5641, F1=0.7097
2025-04-18 13:13:20,529 - INFO - [omi-7.txt] mode=range_ratio, topk=1, threshold=5.0, P=0.9565, R=0.5641, F1=0.7097
2025-04-18 13:13:20,529 - INFO - [omi-7.txt] mode=range_ratio, topk=1, threshold=5.5, P=0.9565, R=0.5641, F1=0.7097
2025-04-18 13:13:20,529 - INFO - [omi-7.txt] mode=range_ratio, topk=1, threshold=6.0, P=0.9565, R=0.5641, F1=0.7097
2025-04-18 13:13:20,529 - INFO - [omi-7.txt] mode=range_ratio, topk=1, threshold=6.5, P=0.9524, R=0.5128, F1=0.6667
2025-04-18 13:13:20,529 - INFO - [omi-7.txt] mode=range_ratio, topk=1, threshold=7.0, P=0.9524, R=0.5128, F1=0.6667
2025-04-18 13:13:20,578 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=0.0, P=0.9143, R=0.8205, F1=0.8649
2025-04-18 13:13:20,578 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=0.5, P=0.9143, R=0.8205, F1=0.8649
2025-04-18 13:13:20,579 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=1.0, P=0.9143, R=0.8205, F1=0.8649
2025-04-18 13:13:20,579 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=1.5, P=0.9143, R=0.8205, F1=0.8649
2025-04-18 13:13:20,579 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=2.0, P=0.9412, R=0.8205, F1=0.8767
2025-04-18 13:13:20,579 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=2.5, P=0.9355, R=0.7436, F1=0.8286
2025-04-18 13:13:20,596 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=3.0, P=0.9333, R=0.7179, F1=0.8116
2025-04-18 13:13:20,596 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=3.5, P=0.9333, R=0.7179, F1=0.8116
2025-04-18 13:13:20,596 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=4.0, P=0.9286, R=0.6667, F1=0.7761
2025-04-18 13:13:20,597 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=4.5, P=0.9630, R=0.6667, F1=0.7879
2025-04-18 13:13:20,597 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=5.0, P=0.9630, R=0.6667, F1=0.7879
2025-04-18 13:13:20,597 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=5.5, P=0.9630, R=0.6667, F1=0.7879
2025-04-18 13:13:20,597 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=6.0, P=0.9630, R=0.6667, F1=0.7879
2025-04-18 13:13:20,597 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=6.5, P=0.9583, R=0.5897, F1=0.7302
2025-04-18 13:13:20,660 - INFO - [omi-7.txt] mode=range_ratio, topk=2, threshold=7.0, P=0.9583, R=0.5897, F1=0.7302
2025-04-18 13:13:20,661 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=0.0, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:13:20,661 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=0.5, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:13:20,661 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=1.0, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:13:20,661 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=1.5, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:13:20,661 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=2.0, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:13:20,662 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=2.5, P=0.9143, R=0.8205, F1=0.8649
2025-04-18 13:13:21,196 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=3.0, P=0.9118, R=0.7949, F1=0.8493
2025-04-18 13:13:21,197 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=3.5, P=0.9118, R=0.7949, F1=0.8493
2025-04-18 13:13:21,652 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=4.0, P=0.9118, R=0.7949, F1=0.8493
2025-04-18 13:13:21,700 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=4.5, P=0.9091, R=0.7692, F1=0.8333
2025-04-18 13:13:21,700 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=5.0, P=0.9091, R=0.7692, F1=0.8333
2025-04-18 13:13:21,700 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=5.5, P=0.9355, R=0.7436, F1=0.8286
2025-04-18 13:13:21,701 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=6.0, P=0.9355, R=0.7436, F1=0.8286
2025-04-18 13:13:21,987 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=6.5, P=0.9643, R=0.6923, F1=0.8060
2025-04-18 13:13:21,987 - INFO - [omi-7.txt] mode=range_ratio, topk=3, threshold=7.0, P=0.9643, R=0.6923, F1=0.8060
2025-04-18 13:13:22,152 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=0.0, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:13:22,153 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=0.5, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:13:22,154 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=1.0, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:13:24,290 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=1.5, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:13:24,910 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=2.0, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:13:24,910 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=2.5, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:13:24,910 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=3.0, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:13:25,518 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=3.5, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:13:25,519 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=4.0, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:13:25,519 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=4.5, P=0.8919, R=0.8462, F1=0.8684
2025-04-18 13:13:26,140 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=5.0, P=0.8919, R=0.8462, F1=0.8684
2025-04-18 13:13:26,140 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=5.5, P=0.8889, R=0.8205, F1=0.8533
2025-04-18 13:13:26,141 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=6.0, P=0.9143, R=0.8205, F1=0.8649
2025-04-18 13:13:26,319 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=6.5, P=0.9091, R=0.7692, F1=0.8333
2025-04-18 13:13:26,319 - INFO - [omi-7.txt] mode=range_ratio, topk=4, threshold=7.0, P=0.9062, R=0.7436, F1=0.8169
2025-04-18 13:13:26,591 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=0.0, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:13:26,592 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=0.5, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:13:26,592 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=1.0, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:13:26,625 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=1.5, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:13:26,661 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=2.0, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:13:26,661 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=2.5, P=0.8974, R=0.8974, F1=0.8974
2025-04-18 13:13:26,683 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=3.0, P=0.8974, R=0.8974, F1=0.8974
2025-04-18 13:13:26,685 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=3.5, P=0.8974, R=0.8974, F1=0.8974
2025-04-18 13:13:26,685 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=4.0, P=0.8974, R=0.8974, F1=0.8974
2025-04-18 13:13:26,737 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=4.5, P=0.8974, R=0.8974, F1=0.8974
2025-04-18 13:13:26,774 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=5.0, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:13:26,796 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=5.5, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:13:26,796 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=6.0, P=0.8919, R=0.8462, F1=0.8684
2025-04-18 13:13:26,796 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=6.5, P=0.8889, R=0.8205, F1=0.8533
2025-04-18 13:13:26,796 - INFO - [omi-7.txt] mode=range_ratio, topk=5, threshold=7.0, P=0.8889, R=0.8205, F1=0.8533
2025-04-18 13:13:26,796 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:26,796 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:26,796 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:26,797 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:26,855 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:27,740 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:28,098 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:28,098 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:28,098 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:28,098 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:28,099 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:28,100 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=5.5, P=0.9024, R=0.9487, F1=0.9250
2025-04-18 13:13:28,100 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=6.0, P=0.9024, R=0.9487, F1=0.9250
2025-04-18 13:13:28,100 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=6.5, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:13:28,100 - INFO - [omi-7.txt] mode=range_ratio, topk=6, threshold=7.0, P=0.8974, R=0.8974, F1=0.8974
2025-04-18 13:13:29,753 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:30,421 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:30,422 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:30,422 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:30,422 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:30,422 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:30,422 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:30,422 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:30,422 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:31,132 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:31,132 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:31,132 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:31,139 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=6.0, P=0.9024, R=0.9487, F1=0.9250
2025-04-18 13:13:31,140 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=6.5, P=0.9024, R=0.9487, F1=0.9250
2025-04-18 13:13:31,956 - INFO - [omi-7.txt] mode=range_ratio, topk=7, threshold=7.0, P=0.9024, R=0.9487, F1=0.9250
2025-04-18 13:13:31,957 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:13:31,957 - INFO - [omi-7.txt] mode=range_ratio, topk=8, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
