2025-04-15 20:08:34,724 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['strict_deviation'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkTrue', visual_dir='./visual/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-15 20:08:34,724 - INFO - 当前评分模式: ['strict_deviation']
2025-04-15 20:08:34,724 - INFO - 
==================================================
2025-04-15 20:08:34,724 - INFO - 开始执行网格搜索...
2025-04-15 20:08:34,725 - INFO - [omi-1] Starting grid search...
2025-04-15 20:08:37,881 - INFO - [omi-1.txt] mode=strict_deviation, top_k=1, threshold=1.0, use_topk=True, P=0.7015, R=0.5281, F1=0.6026
2025-04-15 20:13:03,054 - INFO - [omi-2.txt] mode=strict_deviation, top_k=5, threshold=7.0, use_topk=True, P=0.7429, R=0.8387, F1=0.7879
2025-04-15 20:13:03,085 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=1.0, use_topk=True, P=0.5167, R=1.0000, F1=0.6813
2025-04-15 20:13:03,423 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=1.5, use_topk=True, P=0.5167, R=1.0000, F1=0.6813
2025-04-15 20:13:03,424 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=2.0, use_topk=True, P=0.5741, R=1.0000, F1=0.7294
2025-04-15 20:13:05,063 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=2.5, use_topk=True, P=0.5741, R=1.0000, F1=0.7294
2025-04-15 20:13:05,064 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=3.0, use_topk=True, P=0.5741, R=1.0000, F1=0.7294
2025-04-15 20:13:05,381 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=3.5, use_topk=True, P=0.5849, R=1.0000, F1=0.7381
2025-04-15 20:13:05,444 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=4.0, use_topk=True, P=0.5849, R=1.0000, F1=0.7381
2025-04-15 20:13:06,947 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=4.5, use_topk=True, P=0.5962, R=1.0000, F1=0.7470
2025-04-15 20:13:07,016 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=5.0, use_topk=True, P=0.6596, R=1.0000, F1=0.7949
2025-04-15 20:13:07,338 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=5.5, use_topk=True, P=0.6739, R=1.0000, F1=0.8052
2025-04-15 20:13:07,462 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=6.0, use_topk=True, P=0.6889, R=1.0000, F1=0.8158
2025-04-15 20:13:08,893 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=6.5, use_topk=True, P=0.7143, R=0.9677, F1=0.8219
2025-04-15 20:13:08,979 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=7.0, use_topk=True, P=0.7250, R=0.9355, F1=0.8169
2025-04-15 20:13:09,294 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=1.0, use_topk=True, P=0.4921, R=1.0000, F1=0.6596
2025-04-15 20:13:09,435 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=1.5, use_topk=True, P=0.4921, R=1.0000, F1=0.6596
2025-04-15 20:13:10,835 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=2.0, use_topk=True, P=0.5345, R=1.0000, F1=0.6966
2025-04-15 20:13:10,875 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=2.5, use_topk=True, P=0.5345, R=1.0000, F1=0.6966
2025-04-15 20:13:11,214 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=3.0, use_topk=True, P=0.5345, R=1.0000, F1=0.6966
2025-04-15 20:13:11,357 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=3.5, use_topk=True, P=0.5741, R=1.0000, F1=0.7294
2025-04-15 20:13:12,783 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=4.0, use_topk=True, P=0.5741, R=1.0000, F1=0.7294
2025-04-15 20:13:12,829 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=4.5, use_topk=True, P=0.5849, R=1.0000, F1=0.7381
2025-04-15 20:13:13,149 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=5.0, use_topk=True, P=0.6458, R=1.0000, F1=0.7848
2025-04-15 20:13:13,345 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=5.5, use_topk=True, P=0.6458, R=1.0000, F1=0.7848
2025-04-15 20:13:14,814 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=6.0, use_topk=True, P=0.6596, R=1.0000, F1=0.7949
2025-04-15 20:13:14,820 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=6.5, use_topk=True, P=0.6667, R=0.9677, F1=0.7895
2025-04-15 20:13:15,185 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=7.0, use_topk=True, P=0.6818, R=0.9677, F1=0.8000
2025-04-15 20:13:15,404 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=1.0, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 20:13:16,840 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=1.5, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 20:13:16,842 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=2.0, use_topk=True, P=0.5082, R=1.0000, F1=0.6739
2025-04-15 20:13:17,230 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=2.5, use_topk=True, P=0.5082, R=1.0000, F1=0.6739
2025-04-15 20:13:17,369 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=3.0, use_topk=True, P=0.5082, R=1.0000, F1=0.6739
2025-04-15 20:13:18,730 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=3.5, use_topk=True, P=0.5439, R=1.0000, F1=0.7045
2025-04-15 20:13:18,796 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=4.0, use_topk=True, P=0.5439, R=1.0000, F1=0.7045
2025-04-15 20:13:19,239 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=4.5, use_topk=True, P=0.5439, R=1.0000, F1=0.7045
2025-04-15 20:13:19,320 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=5.0, use_topk=True, P=0.6078, R=1.0000, F1=0.7561
2025-04-15 20:13:20,693 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=5.5, use_topk=True, P=0.6078, R=1.0000, F1=0.7561
2025-04-15 20:13:20,777 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=6.0, use_topk=True, P=0.6078, R=1.0000, F1=0.7561
2025-04-15 20:13:21,253 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=6.5, use_topk=True, P=0.6458, R=1.0000, F1=0.7848
2025-04-15 20:13:21,255 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=7.0, use_topk=True, P=0.6458, R=1.0000, F1=0.7848
2025-04-15 20:13:22,674 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=1.0, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 20:13:22,723 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=1.5, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 20:13:23,193 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=2.0, use_topk=True, P=0.5000, R=1.0000, F1=0.6667
2025-04-15 20:13:23,250 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=2.5, use_topk=True, P=0.5000, R=1.0000, F1=0.6667
2025-04-15 20:13:24,690 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=3.0, use_topk=True, P=0.5000, R=1.0000, F1=0.6667
2025-04-15 20:13:24,768 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=3.5, use_topk=True, P=0.5254, R=1.0000, F1=0.6889
2025-04-15 20:13:25,190 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=4.0, use_topk=True, P=0.5254, R=1.0000, F1=0.6889
2025-04-15 20:13:25,200 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=4.5, use_topk=True, P=0.5254, R=1.0000, F1=0.6889
2025-04-15 20:13:26,704 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=5.0, use_topk=True, P=0.5536, R=1.0000, F1=0.7126
2025-04-15 20:13:26,747 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=5.5, use_topk=True, P=0.5741, R=1.0000, F1=0.7294
2025-04-15 20:13:27,144 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=6.0, use_topk=True, P=0.5741, R=1.0000, F1=0.7294
2025-04-15 20:13:27,156 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=6.5, use_topk=True, P=0.5849, R=1.0000, F1=0.7381
2025-04-15 20:13:28,482 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=7.0, use_topk=True, P=0.5962, R=1.0000, F1=0.7470
2025-04-15 20:13:28,498 - INFO - [omi-3] Starting grid search...
2025-04-15 20:13:31,598 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=1.0, use_topk=True, P=0.7547, R=0.5128, F1=0.6107
2025-04-15 20:13:31,694 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=1.5, use_topk=True, P=0.7500, R=0.5000, F1=0.6000
2025-04-15 20:13:31,694 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=2.0, use_topk=True, P=0.7551, R=0.4744, F1=0.5827
2025-04-15 20:13:31,731 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=2.5, use_topk=True, P=0.7551, R=0.4744, F1=0.5827
2025-04-15 20:13:33,509 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=3.0, use_topk=True, P=0.7551, R=0.4744, F1=0.5827
2025-04-15 20:13:33,619 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=3.5, use_topk=True, P=0.7333, R=0.4231, F1=0.5366
2025-04-15 20:13:33,642 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=4.0, use_topk=True, P=0.7333, R=0.4231, F1=0.5366
2025-04-15 20:13:33,703 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=4.5, use_topk=True, P=0.7073, R=0.3718, F1=0.4874
2025-04-15 20:13:35,449 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=5.0, use_topk=True, P=0.7250, R=0.3718, F1=0.4915
2025-04-15 20:13:35,574 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=5.5, use_topk=True, P=0.7368, R=0.3590, F1=0.4828
2025-04-15 20:13:35,619 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=6.0, use_topk=True, P=0.7297, R=0.3462, F1=0.4696
2025-04-15 20:13:35,724 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=6.5, use_topk=True, P=0.7297, R=0.3462, F1=0.4696
2025-04-15 20:13:37,347 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=7.0, use_topk=True, P=0.7143, R=0.3205, F1=0.4425
2025-04-15 20:13:37,529 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=1.0, use_topk=True, P=0.7759, R=0.5769, F1=0.6618
2025-04-15 20:13:37,541 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=1.5, use_topk=True, P=0.7636, R=0.5385, F1=0.6316
2025-04-15 20:13:37,732 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=2.0, use_topk=True, P=0.7692, R=0.5128, F1=0.6154
2025-04-15 20:13:39,276 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=2.5, use_topk=True, P=0.7692, R=0.5128, F1=0.6154
2025-04-15 20:13:39,501 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=3.0, use_topk=True, P=0.7692, R=0.5128, F1=0.6154
2025-04-15 20:13:39,503 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=3.5, use_topk=True, P=0.7551, R=0.4744, F1=0.5827
2025-04-15 20:13:39,740 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=4.0, use_topk=True, P=0.7551, R=0.4744, F1=0.5827
2025-04-15 20:13:41,312 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=4.5, use_topk=True, P=0.7391, R=0.4359, F1=0.5484
2025-04-15 20:13:41,414 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=5.0, use_topk=True, P=0.7391, R=0.4359, F1=0.5484
2025-04-15 20:13:41,515 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=5.5, use_topk=True, P=0.7556, R=0.4359, F1=0.5528
2025-04-15 20:13:41,799 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=6.0, use_topk=True, P=0.7500, R=0.4231, F1=0.5410
2025-04-15 20:13:43,305 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=6.5, use_topk=True, P=0.7500, R=0.4231, F1=0.5410
2025-04-15 20:13:43,401 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=7.0, use_topk=True, P=0.7674, R=0.4231, F1=0.5455
2025-04-15 20:13:43,480 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=1.0, use_topk=True, P=0.7692, R=0.6410, F1=0.6993
2025-04-15 20:13:43,822 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=1.5, use_topk=True, P=0.7619, R=0.6154, F1=0.6809
2025-04-15 20:13:45,297 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=2.0, use_topk=True, P=0.7667, R=0.5897, F1=0.6667
2025-04-15 20:13:45,399 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=2.5, use_topk=True, P=0.7667, R=0.5897, F1=0.6667
2025-04-15 20:13:45,535 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=3.0, use_topk=True, P=0.7667, R=0.5897, F1=0.6667
2025-04-15 20:13:45,820 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=3.5, use_topk=True, P=0.7544, R=0.5513, F1=0.6370
2025-04-15 20:13:47,283 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=4.0, use_topk=True, P=0.7818, R=0.5513, F1=0.6466
2025-04-15 20:13:47,399 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=4.5, use_topk=True, P=0.7736, R=0.5256, F1=0.6260
2025-04-15 20:13:47,520 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=5.0, use_topk=True, P=0.7692, R=0.5128, F1=0.6154
2025-04-15 20:13:47,790 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=5.5, use_topk=True, P=0.7692, R=0.5128, F1=0.6154
2025-04-15 20:13:49,237 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=6.0, use_topk=True, P=0.7647, R=0.5000, F1=0.6047
2025-04-15 20:13:49,369 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=6.5, use_topk=True, P=0.7647, R=0.5000, F1=0.6047
2025-04-15 20:13:49,470 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=7.0, use_topk=True, P=0.7600, R=0.4872, F1=0.5938
2025-04-15 20:13:49,737 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=1.0, use_topk=True, P=0.7826, R=0.6923, F1=0.7347
2025-04-15 20:13:51,143 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=1.5, use_topk=True, P=0.7794, R=0.6795, F1=0.7260
2025-04-15 20:13:51,368 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=2.0, use_topk=True, P=0.7846, R=0.6538, F1=0.7133
2025-04-15 20:13:51,462 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=2.5, use_topk=True, P=0.7846, R=0.6538, F1=0.7133
2025-04-15 20:13:51,736 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=3.0, use_topk=True, P=0.7812, R=0.6410, F1=0.7042
2025-04-15 20:13:53,090 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=3.5, use_topk=True, P=0.7778, R=0.6282, F1=0.6950
2025-04-15 20:13:53,321 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=4.0, use_topk=True, P=0.8033, R=0.6282, F1=0.7050
2025-04-15 20:13:53,367 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=4.5, use_topk=True, P=0.7966, R=0.6026, F1=0.6861
2025-04-15 20:13:53,721 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=5.0, use_topk=True, P=0.7931, R=0.5897, F1=0.6765
2025-04-15 20:13:55,081 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=5.5, use_topk=True, P=0.7931, R=0.5897, F1=0.6765
2025-04-15 20:13:55,273 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=6.0, use_topk=True, P=0.7931, R=0.5897, F1=0.6765
2025-04-15 20:13:55,333 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=6.5, use_topk=True, P=0.7931, R=0.5897, F1=0.6765
2025-04-15 20:13:55,783 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=7.0, use_topk=True, P=0.7895, R=0.5769, F1=0.6667
2025-04-15 20:13:57,173 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=1.0, use_topk=True, P=0.7973, R=0.7564, F1=0.7763
2025-04-15 20:13:57,297 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=1.5, use_topk=True, P=0.7917, R=0.7308, F1=0.7600
2025-04-15 20:13:57,328 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=2.0, use_topk=True, P=0.8000, R=0.7179, F1=0.7568
2025-04-15 20:13:57,856 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=2.5, use_topk=True, P=0.8000, R=0.7179, F1=0.7568
2025-04-15 20:13:59,118 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=3.0, use_topk=True, P=0.7971, R=0.7051, F1=0.7483
2025-04-15 20:13:59,227 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=3.5, use_topk=True, P=0.7910, R=0.6795, F1=0.7310
2025-04-15 20:13:59,315 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=4.0, use_topk=True, P=0.8154, R=0.6795, F1=0.7413
2025-04-15 20:13:59,875 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=4.5, use_topk=True, P=0.8095, R=0.6538, F1=0.7234
2025-04-15 20:14:01,072 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=5.0, use_topk=True, P=0.8065, R=0.6410, F1=0.7143
2025-04-15 20:14:01,245 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=5.5, use_topk=True, P=0.8065, R=0.6410, F1=0.7143
2025-04-15 20:14:01,304 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=6.0, use_topk=True, P=0.8033, R=0.6282, F1=0.7050
2025-04-15 20:14:01,857 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=6.5, use_topk=True, P=0.8033, R=0.6282, F1=0.7050
2025-04-15 20:14:03,116 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=7.0, use_topk=True, P=0.8033, R=0.6282, F1=0.7050
2025-04-15 20:14:03,297 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=1.0, use_topk=True, P=0.8052, R=0.7949, F1=0.8000
2025-04-15 20:14:03,301 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=1.5, use_topk=True, P=0.8052, R=0.7949, F1=0.8000
2025-04-15 20:14:03,896 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=2.0, use_topk=True, P=0.8108, R=0.7692, F1=0.7895
2025-04-15 20:14:05,113 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=2.5, use_topk=True, P=0.8108, R=0.7692, F1=0.7895
2025-04-15 20:14:05,314 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=3.0, use_topk=True, P=0.8082, R=0.7564, F1=0.7815
2025-04-15 20:14:05,316 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=3.5, use_topk=True, P=0.8000, R=0.7179, F1=0.7568
2025-04-15 20:14:05,906 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=4.0, use_topk=True, P=0.8235, R=0.7179, F1=0.7671
2025-04-15 20:14:07,157 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=4.5, use_topk=True, P=0.8154, R=0.6795, F1=0.7413
2025-04-15 20:14:07,266 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=5.0, use_topk=True, P=0.8095, R=0.6538, F1=0.7234
2025-04-15 20:14:07,269 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=5.5, use_topk=True, P=0.8095, R=0.6538, F1=0.7234
2025-04-15 20:14:07,931 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=6.0, use_topk=True, P=0.8095, R=0.6538, F1=0.7234
2025-04-15 20:14:09,107 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=6.5, use_topk=True, P=0.8095, R=0.6538, F1=0.7234
2025-04-15 20:14:09,264 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=7.0, use_topk=True, P=0.8095, R=0.6538, F1=0.7234
2025-04-15 20:14:09,268 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=1.0, use_topk=True, P=0.8077, R=0.8077, F1=0.8077
2025-04-15 20:14:09,958 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=1.5, use_topk=True, P=0.8077, R=0.8077, F1=0.8077
2025-04-15 20:14:11,051 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=2.0, use_topk=True, P=0.8158, R=0.7949, F1=0.8052
2025-04-15 20:14:11,194 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=2.5, use_topk=True, P=0.8158, R=0.7949, F1=0.8052
2025-04-15 20:14:11,220 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=3.0, use_topk=True, P=0.8158, R=0.7949, F1=0.8052
2025-04-15 20:14:11,954 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=3.5, use_topk=True, P=0.8108, R=0.7692, F1=0.7895
2025-04-15 20:14:13,063 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=4.0, use_topk=True, P=0.8333, R=0.7692, F1=0.8000
2025-04-15 20:14:13,201 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=4.5, use_topk=True, P=0.8235, R=0.7179, F1=0.7671
2025-04-15 20:14:13,237 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=5.0, use_topk=True, P=0.8182, R=0.6923, F1=0.7500
2025-04-15 20:14:13,899 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=5.5, use_topk=True, P=0.8182, R=0.6923, F1=0.7500
2025-04-15 20:14:15,001 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=6.0, use_topk=True, P=0.8182, R=0.6923, F1=0.7500
2025-04-15 20:14:15,208 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=6.5, use_topk=True, P=0.8125, R=0.6667, F1=0.7324
2025-04-15 20:14:15,209 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=7.0, use_topk=True, P=0.8125, R=0.6667, F1=0.7324
2025-04-15 20:14:15,892 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=1.0, use_topk=True, P=0.8101, R=0.8205, F1=0.8153
2025-04-15 20:14:16,961 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=1.5, use_topk=True, P=0.8101, R=0.8205, F1=0.8153
2025-04-15 20:14:17,159 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=2.0, use_topk=True, P=0.8182, R=0.8077, F1=0.8129
2025-04-15 20:14:17,239 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=2.5, use_topk=True, P=0.8182, R=0.8077, F1=0.8129
2025-04-15 20:14:17,900 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=3.0, use_topk=True, P=0.8182, R=0.8077, F1=0.8129
2025-04-15 20:14:18,941 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=3.5, use_topk=True, P=0.8158, R=0.7949, F1=0.8052
2025-04-15 20:14:19,163 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=4.0, use_topk=True, P=0.8378, R=0.7949, F1=0.8158
2025-04-15 20:14:19,287 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=4.5, use_topk=True, P=0.8286, R=0.7436, F1=0.7838
2025-04-15 20:14:19,885 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=5.0, use_topk=True, P=0.8235, R=0.7179, F1=0.7671
2025-04-15 20:14:20,962 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=5.5, use_topk=True, P=0.8235, R=0.7179, F1=0.7671
2025-04-15 20:14:21,155 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=6.0, use_topk=True, P=0.8235, R=0.7179, F1=0.7671
2025-04-15 20:14:21,287 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=6.5, use_topk=True, P=0.8154, R=0.6795, F1=0.7413
2025-04-15 20:14:21,907 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=7.0, use_topk=True, P=0.8154, R=0.6795, F1=0.7413
2025-04-15 20:14:22,996 - INFO - [omi-3.txt] mode=strict_deviation, top_k=9, threshold=1.0, use_topk=True, P=0.8125, R=0.8333, F1=0.8228
2025-04-15 20:14:23,140 - INFO - [omi-3.txt] mode=strict_deviation, top_k=9, threshold=1.5, use_topk=True, P=0.8125, R=0.8333, F1=0.8228
2025-04-15 20:14:23,262 - INFO - [omi-3.txt] mode=strict_deviation, top_k=9, threshold=2.0, use_topk=True, P=0.8228, R=0.8333, F1=0.8280
2025-04-15 20:14:23,959 - INFO - [omi-3.txt] mode=strict_deviation, top_k=9, threshold=2.5, use_topk=True, P=0.8228, R=0.8333, F1=0.8280
2025-04-15 20:14:24,964 - INFO - [omi-3.txt] mode=strict_deviation, top_k=9, threshold=3.0, use_topk=True, P=0.8228, R=0.8333, F1=0.8280
2025-04-15 20:14:25,131 - INFO - [omi-3.txt] mode=strict_deviation, top_k=9, threshold=3.5, use_topk=True, P=0.8205, R=0.8205, F1=0.8205
2025-04-15 20:14:25,251 - INFO - [omi-3.txt] mode=strict_deviation, top_k=9, threshold=4.0, use_topk=True, P=0.8421, R=0.8205, F1=0.8312
