2025-04-16 12:55:11,090 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0.1, 0.2, 0.3, 0.4, 0.5]), neighbor_selection='corr_threshold', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=4, gif_duration=500)
2025-04-16 12:55:11,091 - INFO - 当前评分模式: ['value_times_range']
2025-04-16 12:55:11,091 - INFO - 
==================================================
2025-04-16 12:55:11,096 - INFO - 开始执行网格搜索...
2025-04-16 12:55:11,100 - INFO - [omi-1] Starting grid search...
2025-04-16 12:55:14,259 - INFO - [omi-1.txt] mode=value_times_range, corr_threshold=0.1, threshold=0.0, P=0.7395, R=0.9888, F1=0.8462
2025-04-16 12:59:56,328 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.3, threshold=5.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:59:57,007 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.3, threshold=5.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:59:57,008 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.3, threshold=6.0, P=0.8205, R=0.8205, F1=0.8205
2025-04-16 12:59:57,009 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.3, threshold=6.5, P=0.8421, R=0.8205, F1=0.8312
2025-04-16 12:59:58,656 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.3, threshold=7.0, P=0.8421, R=0.8205, F1=0.8312
2025-04-16 12:59:59,260 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:59:59,925 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 13:00:00,253 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 13:00:01,717 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 13:00:01,952 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 13:00:02,999 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 13:00:03,000 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 13:00:04,746 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 13:00:04,747 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 13:00:05,622 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 13:00:05,623 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 13:00:06,977 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 13:00:07,555 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.0, P=0.8205, R=0.8205, F1=0.8205
2025-04-16 13:00:08,800 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.5, P=0.8421, R=0.8205, F1=0.8312
2025-04-16 13:00:08,802 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.4, threshold=7.0, P=0.8421, R=0.8205, F1=0.8312
2025-04-16 13:00:10,085 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.5, threshold=0.0, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 13:00:10,302 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.5, threshold=0.5, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 13:00:11,561 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.5, threshold=1.0, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 13:00:11,561 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.5, threshold=1.5, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 13:00:13,204 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.5, threshold=2.0, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 13:00:13,579 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.5, threshold=2.5, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 13:00:14,574 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.5, threshold=3.0, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 13:00:14,576 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.5, threshold=3.5, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 13:00:15,663 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.0, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 13:00:16,853 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.5, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 13:00:16,853 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.0, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 13:00:17,624 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.5, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 13:00:17,999 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.0, P=0.9118, R=0.7949, F1=0.8493
2025-04-16 13:00:19,518 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.5, P=0.9118, R=0.7949, F1=0.8493
2025-04-16 13:00:19,658 - INFO - [omi-3.txt] mode=value_times_range, corr_threshold=0.5, threshold=7.0, P=0.9118, R=0.7949, F1=0.8493
2025-04-16 13:00:19,674 - INFO - [omi-4] Starting grid search...
2025-04-16 13:00:22,688 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.1, threshold=0.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:22,730 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.1, threshold=0.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:22,757 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.1, threshold=1.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:22,758 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.1, threshold=1.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:24,581 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.1, threshold=2.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:24,603 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.1, threshold=2.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:24,608 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.1, threshold=3.0, P=0.8354, R=0.9851, F1=0.9041
2025-04-16 13:00:24,680 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.1, threshold=3.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:26,489 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.1, threshold=4.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:26,545 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.1, threshold=4.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:26,545 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.1, threshold=5.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:26,633 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.1, threshold=5.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:28,654 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.1, threshold=6.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:29,044 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.1, threshold=6.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:29,046 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.1, threshold=7.0, P=0.8442, R=0.9701, F1=0.9028
2025-04-16 13:00:29,046 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:31,118 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:31,373 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:31,992 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:32,219 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:33,841 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:34,295 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=0.8354, R=0.9851, F1=0.9041
2025-04-16 13:00:34,689 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:34,977 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:36,260 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:37,608 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:37,608 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:37,609 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:39,201 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:40,512 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=0.8442, R=0.9701, F1=0.9028
2025-04-16 13:00:40,619 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.3, threshold=0.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:40,620 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.3, threshold=0.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:42,038 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.3, threshold=1.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:43,527 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.3, threshold=1.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:43,528 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.3, threshold=2.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:43,528 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.3, threshold=2.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:45,154 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.3, threshold=3.0, P=0.8354, R=0.9851, F1=0.9041
2025-04-16 13:00:46,477 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.3, threshold=3.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:46,573 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.3, threshold=4.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:46,573 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.3, threshold=4.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:48,192 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.3, threshold=5.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:49,400 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.3, threshold=5.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:49,401 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.3, threshold=6.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:49,431 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.3, threshold=6.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:51,559 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.3, threshold=7.0, P=0.8442, R=0.9701, F1=0.9028
2025-04-16 13:00:52,048 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:52,049 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:52,359 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:54,800 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:54,800 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:54,801 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 13:00:55,289 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.0, P=0.8354, R=0.9851, F1=0.9041
2025-04-16 13:00:57,741 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:57,742 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:57,965 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:00:58,082 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:01:00,152 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:01:00,625 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:01:00,627 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 13:01:00,824 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.4, threshold=7.0, P=0.8442, R=0.9701, F1=0.9028
2025-04-16 13:01:02,767 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.5, threshold=0.0, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 13:01:03,699 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.5, threshold=0.5, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 13:01:03,701 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.5, threshold=1.0, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 13:01:03,873 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.5, threshold=1.5, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 13:01:05,660 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.5, threshold=2.0, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 13:01:06,718 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.5, threshold=2.5, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 13:01:06,928 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.5, threshold=3.0, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 13:01:06,997 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.5, threshold=3.5, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 13:01:08,707 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.0, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 13:01:09,801 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.5, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 13:01:09,801 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.0, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 13:01:09,801 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.5, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 13:01:11,275 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.0, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 13:01:12,443 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.5, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 13:01:12,443 - INFO - [omi-4.txt] mode=value_times_range, corr_threshold=0.5, threshold=7.0, P=0.9412, R=0.9552, F1=0.9481
2025-04-16 13:01:12,460 - INFO - [omi-5] Starting grid search...
2025-04-16 13:01:15,587 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.1, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-16 13:01:15,681 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.1, threshold=0.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-16 13:01:15,693 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.1, threshold=1.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-16 13:01:15,695 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.1, threshold=1.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-16 13:01:17,567 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.1, threshold=2.0, P=0.4600, R=0.9388, F1=0.6174
2025-04-16 13:01:17,587 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.1, threshold=2.5, P=0.4646, R=0.9388, F1=0.6216
2025-04-16 13:01:17,638 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.1, threshold=3.0, P=0.4592, R=0.9184, F1=0.6122
2025-04-16 13:01:17,720 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.1, threshold=3.5, P=0.4681, R=0.8980, F1=0.6154
2025-04-16 13:01:19,592 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.1, threshold=4.0, P=0.4674, R=0.8776, F1=0.6099
2025-04-16 13:01:19,592 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.1, threshold=4.5, P=0.4607, R=0.8367, F1=0.5942
2025-04-16 13:01:19,639 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.1, threshold=5.0, P=0.4545, R=0.8163, F1=0.5839
2025-04-16 13:01:19,691 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.1, threshold=5.5, P=0.4598, R=0.8163, F1=0.5882
2025-04-16 13:01:21,955 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.1, threshold=6.0, P=0.4651, R=0.8163, F1=0.5926
2025-04-16 13:01:22,219 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.1, threshold=6.5, P=0.4762, R=0.8163, F1=0.6015
2025-04-16 13:01:22,503 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.1, threshold=7.0, P=0.4756, R=0.7959, F1=0.5954
2025-04-16 13:01:22,505 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-16 13:01:24,763 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-16 13:01:25,417 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-16 13:01:25,419 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-16 13:01:25,419 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.0, P=0.4600, R=0.9388, F1=0.6174
2025-04-16 13:01:27,898 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=0.4646, R=0.9388, F1=0.6216
2025-04-16 13:01:28,184 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=0.4592, R=0.9184, F1=0.6122
2025-04-16 13:01:28,261 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=0.4681, R=0.8980, F1=0.6154
2025-04-16 13:01:28,813 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=0.4674, R=0.8776, F1=0.6099
2025-04-16 13:01:30,654 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=0.4607, R=0.8367, F1=0.5942
2025-04-16 13:01:31,286 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=0.4545, R=0.8163, F1=0.5839
2025-04-16 13:01:31,286 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=0.4598, R=0.8163, F1=0.5882
2025-04-16 13:01:31,932 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=0.4651, R=0.8163, F1=0.5926
2025-04-16 13:01:33,854 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=0.4762, R=0.8163, F1=0.6015
2025-04-16 13:01:34,315 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=0.4756, R=0.7959, F1=0.5954
2025-04-16 13:01:34,316 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.3, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-16 13:01:34,846 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.3, threshold=0.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-16 13:01:37,016 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.3, threshold=1.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-16 13:01:37,558 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.3, threshold=1.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-16 13:01:37,559 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.3, threshold=2.0, P=0.4600, R=0.9388, F1=0.6174
2025-04-16 13:01:37,680 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.3, threshold=2.5, P=0.4646, R=0.9388, F1=0.6216
2025-04-16 13:01:39,882 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.3, threshold=3.0, P=0.4592, R=0.9184, F1=0.6122
2025-04-16 13:01:40,215 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.3, threshold=3.5, P=0.4681, R=0.8980, F1=0.6154
2025-04-16 13:01:40,651 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.3, threshold=4.0, P=0.4674, R=0.8776, F1=0.6099
2025-04-16 13:01:40,759 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.3, threshold=4.5, P=0.4607, R=0.8367, F1=0.5942
2025-04-16 13:01:42,766 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.3, threshold=5.0, P=0.4545, R=0.8163, F1=0.5839
2025-04-16 13:01:43,492 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.3, threshold=5.5, P=0.4598, R=0.8163, F1=0.5882
2025-04-16 13:01:43,493 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.3, threshold=6.0, P=0.4651, R=0.8163, F1=0.5926
2025-04-16 13:01:43,496 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.3, threshold=6.5, P=0.4762, R=0.8163, F1=0.6015
2025-04-16 13:01:45,872 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.3, threshold=7.0, P=0.4756, R=0.7959, F1=0.5954
2025-04-16 13:01:46,611 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-16 13:01:46,612 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-16 13:01:46,654 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.0, P=0.4706, R=0.9796, F1=0.6358
2025-04-16 13:01:48,951 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.5, P=0.4706, R=0.9796, F1=0.6358
2025-04-16 13:01:49,417 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.0, P=0.4600, R=0.9388, F1=0.6174
2025-04-16 13:01:49,418 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.5, P=0.4646, R=0.9388, F1=0.6216
2025-04-16 13:01:50,128 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.0, P=0.4592, R=0.9184, F1=0.6122
2025-04-16 13:01:51,673 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.5, P=0.4681, R=0.8980, F1=0.6154
2025-04-16 13:01:52,044 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.0, P=0.4674, R=0.8776, F1=0.6099
2025-04-16 13:01:52,150 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.5, P=0.4607, R=0.8367, F1=0.5942
2025-04-16 13:01:53,448 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.0, P=0.4545, R=0.8163, F1=0.5839
2025-04-16 13:01:54,470 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.5, P=0.4598, R=0.8163, F1=0.5882
2025-04-16 13:01:54,665 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.0, P=0.4651, R=0.8163, F1=0.5926
2025-04-16 13:01:55,156 - INFO - [omi-5.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.5, P=0.4762, R=0.8163, F1=0.6015
