2025-04-18 13:50:55,206 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-18 13:50:55,206 - INFO - 当前评分模式: ['value_times_range']
2025-04-18 13:50:55,206 - INFO - 
==================================================
2025-04-18 13:50:55,206 - INFO - 开始执行网格搜索...
2025-04-18 13:50:55,207 - INFO - [omi-12] Starting grid search...
2025-04-18 13:50:58,524 - INFO - [omi-12.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:52:45,722 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:46,522 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:46,523 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:46,523 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:46,523 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,553 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,590 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,617 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,631 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,631 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,631 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,631 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,631 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,740 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,839 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,861 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,862 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,862 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,863 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,863 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,863 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,863 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,863 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,863 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,863 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,864 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,864 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,864 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,864 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,864 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,864 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,864 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,864 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,864 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:47,864 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:48,432 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:48,824 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:48,824 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:48,824 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:49,341 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:49,341 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:49,341 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:49,342 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:49,343 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:49,402 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:49,402 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:49,560 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:49,560 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:49,561 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:49,562 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:49,562 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:49,562 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:50,746 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:50,746 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:50,747 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:50,747 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:50,747 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:50,747 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:50,747 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:50,748 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:50,748 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:51,380 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:51,380 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:51,381 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:51,495 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:53,760 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:53,760 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:53,760 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:53,776 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:53,776 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:54,004 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:54,005 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:54,006 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:54,006 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:54,006 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:54,006 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:54,006 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:54,007 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:54,007 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:54,007 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:54,007 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:54,624 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:54,625 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:54,625 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:54,625 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:54,626 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:54,626 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:55,359 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:55,360 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:55,360 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:55,360 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:55,361 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:55,361 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:55,361 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:55,361 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:52:55,361 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.5, threshold=0.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:52:55,361 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.5, threshold=0.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:52:55,361 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.5, threshold=1.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:52:55,361 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.5, threshold=1.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:52:55,361 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.5, threshold=2.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:52:55,361 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.5, threshold=2.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:52:55,361 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.5, threshold=3.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:52:57,295 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.5, threshold=3.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:52:57,296 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:52:57,296 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:52:57,296 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:52:57,296 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:52:57,296 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:52:57,296 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.5, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:52:57,296 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.5, threshold=7.0, P=0.9714, R=0.8718, F1=0.9189
2025-04-18 13:52:57,296 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:57,296 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:57,296 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:57,297 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:57,297 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:57,297 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:57,297 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:57,297 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:57,297 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:57,297 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,018 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,019 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,019 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,019 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,019 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=7.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,019 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,541 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,542 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,657 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,657 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,657 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,658 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,658 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,658 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,658 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,658 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,658 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,658 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,709 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,710 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=7.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,710 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,710 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,710 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,710 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,710 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:58,878 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:59,131 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:59,142 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:59,165 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:59,240 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:59,466 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:59,467 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:59,467 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:59,574 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.5, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:59,574 - INFO - [omi-7.txt] mode=value_times_range, corr_threshold=0.6, threshold=7.0, P=1.0000, R=0.8462, F1=0.9167
2025-04-18 13:52:59,630 - INFO - [omi-9] Starting grid search...
2025-04-18 13:53:04,123 - INFO - [omi-9.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:53:04,124 - INFO - [omi-9.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:53:04,984 - INFO - [omi-9.txt] mode=value_times_range, corr_threshold=0.0, threshold=1.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:53:04,985 - INFO - [omi-9.txt] mode=value_times_range, corr_threshold=0.0, threshold=1.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:53:05,967 - INFO - [omi-9.txt] mode=value_times_range, corr_threshold=0.0, threshold=2.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:53:06,018 - INFO - [omi-9.txt] mode=value_times_range, corr_threshold=0.0, threshold=2.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:53:06,018 - INFO - [omi-9.txt] mode=value_times_range, corr_threshold=0.0, threshold=3.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:53:06,018 - INFO - [omi-9.txt] mode=value_times_range, corr_threshold=0.0, threshold=3.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:53:06,018 - INFO - [omi-9.txt] mode=value_times_range, corr_threshold=0.0, threshold=4.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:53:06,018 - INFO - [omi-9.txt] mode=value_times_range, corr_threshold=0.0, threshold=4.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:53:06,018 - INFO - [omi-9.txt] mode=value_times_range, corr_threshold=0.0, threshold=5.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:53:06,018 - INFO - [omi-9.txt] mode=value_times_range, corr_threshold=0.0, threshold=5.5, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:53:06,018 - INFO - [omi-9.txt] mode=value_times_range, corr_threshold=0.0, threshold=6.0, P=0.4962, R=0.9155, F1=0.6436
2025-04-18 13:53:06,018 - INFO - [omi-9.txt] mode=value_times_range, corr_threshold=0.0, threshold=6.5, P=0.4962, R=0.9155, F1=0.6436
