2025-04-18 14:08:32,895 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_all', visual_dir='./visual/omi/neighbor_all', num_workers=36, gif_duration=500)
2025-04-18 14:08:32,896 - INFO - 当前评分模式: ['range_ratio']
2025-04-18 14:08:32,896 - INFO - 
==================================================
2025-04-18 14:08:32,896 - INFO - 开始执行网格搜索...
2025-04-18 14:08:32,897 - INFO - [omi-12] Starting grid search...
2025-04-18 14:08:35,699 - INFO - [omi-12.txt] mode=range_ratio, all=None, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 14:09:31,218 - INFO - [omi-3.txt] mode=range_ratio, all=None, threshold=5.0, P=0.8235, R=0.7179, F1=0.7671
2025-04-18 14:09:31,219 - INFO - [omi-3.txt] mode=range_ratio, all=None, threshold=5.5, P=0.8182, R=0.6923, F1=0.7500
2025-04-18 14:09:31,219 - INFO - [omi-3.txt] mode=range_ratio, all=None, threshold=6.0, P=0.8182, R=0.6923, F1=0.7500
2025-04-18 14:09:31,219 - INFO - [omi-3.txt] mode=range_ratio, all=None, threshold=6.5, P=0.8182, R=0.6923, F1=0.7500
2025-04-18 14:09:31,219 - INFO - [omi-3.txt] mode=range_ratio, all=None, threshold=7.0, P=0.8182, R=0.6923, F1=0.7500
2025-04-18 14:09:31,268 - INFO - 
==================================================
2025-04-18 14:09:31,268 - INFO - 开始汇总结果...
2025-04-18 14:09:31,277 - INFO - 
===== Best Results per Dataset =====
   dataset  score_mode neighbor_param  score_threshold neighbor_selection  precision   recall  f1_score
 omi-1.txt range_ratio           None              0.0                all   0.739496 0.988764  0.846154
omi-10.txt range_ratio           None              4.0                all   0.495798 0.967213  0.655556
omi-11.txt range_ratio           None              7.0                all   0.349693 0.982759  0.515837
omi-12.txt range_ratio           None              7.0                all   0.660714 0.925000  0.770833
 omi-2.txt range_ratio           None              6.5                all   0.612245 0.967742  0.750000
 omi-3.txt range_ratio           None              2.5                all   0.844156 0.833333  0.838710
 omi-4.txt range_ratio           None              2.0                all   0.846154 0.985075  0.910345
 omi-5.txt range_ratio           None              0.0                all   0.475728 1.000000  0.644737
 omi-6.txt range_ratio           None              2.0                all   0.270440 0.977273  0.423645
 omi-7.txt range_ratio           None              4.5                all   0.904762 0.974359  0.938272
 omi-8.txt range_ratio           None              6.5                all   0.388889 0.903226  0.543689
 omi-9.txt range_ratio           None              0.0                all   0.496183 0.915493  0.643564
2025-04-18 14:09:31,277 - INFO - 
===== Overall Metrics =====
Precision: 0.5166  Recall: 0.9494  F1: 0.6691
2025-04-18 14:09:31,277 - INFO - 
【原始汇总指标】
2025-04-18 14:09:31,277 - INFO - 精确率(Precision): 0.5166
2025-04-18 14:09:31,277 - INFO - 召回率(Recall):    0.9494
2025-04-18 14:09:31,277 - INFO - F1值:             0.6691
2025-04-18 14:09:31,277 - INFO - 
==================================================
2025-04-18 14:09:31,277 - INFO - 开始生成可视化结果...
2025-04-18 14:09:31,277 - INFO - 
==================================================
2025-04-18 14:09:31,278 - INFO - 开始数据集可视化: omi-1
2025-04-18 14:09:31,278 - INFO - 使用参数: 评分模式=range_ratio, all=None, 阈值=0.0
2025-04-18 14:09:31,278 - INFO - ==================================================

2025-04-18 14:09:31,278 - INFO - 正在加载数据集 omi-1 的数据
2025-04-18 14:09:31,279 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-18 14:09:31,279 - INFO - 正在计算边缘统计量...
2025-04-18 14:09:34,593 - INFO - 已计算 170 条边的统计量
2025-04-18 14:09:34,594 - INFO - 为每个节点使用所有邻居
2025-04-18 14:09:34,594 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/range_ratio/omi-1
2025-04-18 14:09:34,595 - INFO - 在数据集中发现 7 个异常时间段
2025-04-18 14:09:34,595 - INFO - 
正在处理时间段 1/7: 760-765
2025-04-18 14:09:34,595 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:34,595 - INFO - 正在计算异常分数...
2025-04-18 14:09:34,597 - INFO - 检测到的异常节点: {1, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:34,597 - INFO - 正在为时间段 760-765 生成可视化
2025-04-18 14:09:34,597 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-04-18 14:09:34,598 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:34,599 - DEBUG - 边统计: 正常边 218 条, 异常边 22 条
2025-04-18 14:09:34,725 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-1/seg_0_760_765.png
2025-04-18 14:09:34,956 - INFO - 成功保存时间段 760-765 的可视化结果
2025-04-18 14:09:34,957 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-04-18 14:09:34,957 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:34,957 - INFO - 正在计算异常分数...
2025-04-18 14:09:35,106 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:35,107 - INFO - 正在为时间段 1064-1298 生成可视化
2025-04-18 14:09:35,107 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-04-18 14:09:35,107 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:35,108 - DEBUG - 边统计: 正常边 284 条, 异常边 22 条
2025-04-18 14:09:35,163 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-1/seg_1_1064_1298.png
2025-04-18 14:09:35,409 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-04-18 14:09:35,409 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-04-18 14:09:35,409 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:35,409 - INFO - 正在计算异常分数...
2025-04-18 14:09:35,419 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:35,419 - INFO - 正在为时间段 2758-2772 生成可视化
2025-04-18 14:09:35,419 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-04-18 14:09:35,419 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:35,420 - DEBUG - 边统计: 正常边 218 条, 异常边 54 条
2025-04-18 14:09:35,478 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-1/seg_2_2758_2772.png
2025-04-18 14:09:35,695 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-04-18 14:09:35,695 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-04-18 14:09:35,695 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-18 14:09:35,695 - INFO - 正在计算异常分数...
2025-04-18 14:09:35,702 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:35,702 - INFO - 正在为时间段 2874-2885 生成可视化
2025-04-18 14:09:35,702 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-04-18 14:09:35,702 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:35,703 - DEBUG - 边统计: 正常边 250 条, 异常边 22 条
2025-04-18 14:09:35,761 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-1/seg_3_2874_2885.png
2025-04-18 14:09:35,978 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-04-18 14:09:35,978 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-04-18 14:09:35,978 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:35,978 - INFO - 正在计算异常分数...
2025-04-18 14:09:35,986 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:35,986 - INFO - 正在为时间段 3012-3025 生成可视化
2025-04-18 14:09:35,986 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-04-18 14:09:35,986 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:35,987 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-18 14:09:36,050 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-1/seg_4_3012_3025.png
2025-04-18 14:09:36,272 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-04-18 14:09:36,272 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-04-18 14:09:36,272 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:36,272 - INFO - 正在计算异常分数...
2025-04-18 14:09:36,355 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:36,355 - INFO - 正在为时间段 3160-3305 生成可视化
2025-04-18 14:09:36,355 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-04-18 14:09:36,356 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:36,357 - DEBUG - 边统计: 正常边 304 条, 异常边 2 条
2025-04-18 14:09:36,414 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-1/seg_5_3160_3305.png
2025-04-18 14:09:36,658 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-04-18 14:09:36,659 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-04-18 14:09:36,659 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:36,659 - INFO - 正在计算异常分数...
2025-04-18 14:09:36,667 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:36,667 - INFO - 正在为时间段 3626-3638 生成可视化
2025-04-18 14:09:36,667 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-04-18 14:09:36,667 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:36,668 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-18 14:09:36,835 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-1/seg_6_3626_3638.png
2025-04-18 14:09:37,055 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-04-18 14:09:37,056 - INFO - 正在从 ./visual/omi/neighbor_all/range_ratio/omi-1 中的图像创建GIF
2025-04-18 14:09:37,514 - INFO - GIF已保存到 ./visual/omi/neighbor_all/range_ratio/omi-1/omi-1.gif
2025-04-18 14:09:37,514 - INFO - 
==================================================
2025-04-18 14:09:37,514 - INFO - 开始数据集可视化: omi-10
2025-04-18 14:09:37,514 - INFO - 使用参数: 评分模式=range_ratio, all=None, 阈值=4.0
2025-04-18 14:09:37,514 - INFO - ==================================================

2025-04-18 14:09:37,514 - INFO - 正在加载数据集 omi-10 的数据
2025-04-18 14:09:37,515 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-18 14:09:37,515 - INFO - 正在计算边缘统计量...
2025-04-18 14:09:40,519 - INFO - 已计算 136 条边的统计量
2025-04-18 14:09:40,519 - INFO - 为每个节点使用所有邻居
2025-04-18 14:09:40,519 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/range_ratio/omi-10
2025-04-18 14:09:40,520 - INFO - 在数据集中发现 8 个异常时间段
2025-04-18 14:09:40,520 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-18 14:09:40,520 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:40,520 - INFO - 正在计算异常分数...
2025-04-18 14:09:40,550 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:40,550 - INFO - 正在为时间段 740-780 生成可视化
2025-04-18 14:09:40,550 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-04-18 14:09:40,550 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:40,551 - DEBUG - 边统计: 正常边 166 条, 异常边 106 条
2025-04-18 14:09:40,610 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-10/seg_0_740_780.png
2025-04-18 14:09:40,829 - INFO - 成功保存时间段 740-780 的可视化结果
2025-04-18 14:09:40,829 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-04-18 14:09:40,829 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-18 14:09:40,829 - INFO - 正在计算异常分数...
2025-04-18 14:09:40,875 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:40,875 - INFO - 正在为时间段 1345-1406 生成可视化
2025-04-18 14:09:40,875 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-04-18 14:09:40,875 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:40,876 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-04-18 14:09:40,934 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-10/seg_1_1345_1406.png
2025-04-18 14:09:41,150 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-04-18 14:09:41,150 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-04-18 14:09:41,151 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:41,151 - INFO - 正在计算异常分数...
2025-04-18 14:09:41,186 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:41,186 - INFO - 正在为时间段 2224-2272 生成可视化
2025-04-18 14:09:41,186 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-04-18 14:09:41,186 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:41,187 - DEBUG - 边统计: 正常边 264 条, 异常边 8 条
2025-04-18 14:09:41,245 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-10/seg_2_2224_2272.png
2025-04-18 14:09:41,476 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-04-18 14:09:41,477 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-04-18 14:09:41,477 - INFO - 该时间段的真实异常节点: {16, 4}
2025-04-18 14:09:41,477 - INFO - 正在计算异常分数...
2025-04-18 14:09:41,533 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:41,533 - INFO - 正在为时间段 2514-2592 生成可视化
2025-04-18 14:09:41,533 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-04-18 14:09:41,534 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:41,535 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-18 14:09:41,592 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-10/seg_3_2514_2592.png
2025-04-18 14:09:41,808 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-04-18 14:09:41,808 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-04-18 14:09:41,808 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-04-18 14:09:41,808 - INFO - 正在计算异常分数...
2025-04-18 14:09:41,840 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:41,840 - INFO - 正在为时间段 2733-2778 生成可视化
2025-04-18 14:09:41,840 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-04-18 14:09:41,840 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:41,841 - DEBUG - 边统计: 正常边 238 条, 异常边 2 条
2025-04-18 14:09:41,900 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-10/seg_4_2733_2778.png
2025-04-18 14:09:42,115 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-04-18 14:09:42,115 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-04-18 14:09:42,115 - INFO - 该时间段的真实异常节点: {1}
2025-04-18 14:09:42,115 - INFO - 正在计算异常分数...
2025-04-18 14:09:42,117 - INFO - 检测到的异常节点: {5}
2025-04-18 14:09:42,117 - INFO - 正在为时间段 3401-3405 生成可视化
2025-04-18 14:09:42,117 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-04-18 14:09:42,117 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:42,118 - DEBUG - 边统计: 正常边 252 条, 异常边 20 条
2025-04-18 14:09:42,175 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-10/seg_5_3401_3405.png
2025-04-18 14:09:42,389 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-04-18 14:09:42,389 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-04-18 14:09:42,389 - INFO - 该时间段的真实异常节点: {8}
2025-04-18 14:09:42,389 - INFO - 正在计算异常分数...
2025-04-18 14:09:42,422 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:42,422 - INFO - 正在为时间段 3414-3459 生成可视化
2025-04-18 14:09:42,422 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-04-18 14:09:42,422 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:42,423 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-18 14:09:42,480 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-10/seg_6_3414_3459.png
2025-04-18 14:09:42,697 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-04-18 14:09:42,697 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-04-18 14:09:42,697 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-18 14:09:42,697 - INFO - 正在计算异常分数...
2025-04-18 14:09:42,730 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:42,730 - INFO - 正在为时间段 3700-3744 生成可视化
2025-04-18 14:09:42,730 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-04-18 14:09:42,730 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:42,731 - DEBUG - 边统计: 正常边 228 条, 异常边 44 条
2025-04-18 14:09:42,787 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-10/seg_7_3700_3744.png
2025-04-18 14:09:43,003 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-04-18 14:09:43,004 - INFO - 正在从 ./visual/omi/neighbor_all/range_ratio/omi-10 中的图像创建GIF
2025-04-18 14:09:43,510 - INFO - GIF已保存到 ./visual/omi/neighbor_all/range_ratio/omi-10/omi-10.gif
2025-04-18 14:09:43,511 - INFO - 
==================================================
2025-04-18 14:09:43,511 - INFO - 开始数据集可视化: omi-11
2025-04-18 14:09:43,511 - INFO - 使用参数: 评分模式=range_ratio, all=None, 阈值=7.0
2025-04-18 14:09:43,511 - INFO - ==================================================

2025-04-18 14:09:43,511 - INFO - 正在加载数据集 omi-11 的数据
2025-04-18 14:09:43,512 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-18 14:09:43,512 - INFO - 正在计算边缘统计量...
2025-04-18 14:09:46,427 - INFO - 已计算 153 条边的统计量
2025-04-18 14:09:46,427 - INFO - 为每个节点使用所有邻居
2025-04-18 14:09:46,428 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/range_ratio/omi-11
2025-04-18 14:09:46,428 - INFO - 在数据集中发现 9 个异常时间段
2025-04-18 14:09:46,429 - INFO - 
正在处理时间段 1/9: 738-755
2025-04-18 14:09:46,429 - INFO - 该时间段的真实异常节点: {2}
2025-04-18 14:09:46,429 - INFO - 正在计算异常分数...
2025-04-18 14:09:46,440 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:46,440 - INFO - 正在为时间段 738-755 生成可视化
2025-04-18 14:09:46,440 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-04-18 14:09:46,440 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:46,441 - DEBUG - 边统计: 正常边 240 条, 异常边 0 条
2025-04-18 14:09:46,503 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-11/seg_0_738_755.png
2025-04-18 14:09:46,714 - INFO - 成功保存时间段 738-755 的可视化结果
2025-04-18 14:09:46,715 - INFO - 
正在处理时间段 2/9: 757-815
2025-04-18 14:09:46,715 - INFO - 该时间段的真实异常节点: set()
2025-04-18 14:09:46,715 - INFO - 正在计算异常分数...
2025-04-18 14:09:46,759 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:46,759 - INFO - 正在为时间段 757-815 生成可视化
2025-04-18 14:09:46,759 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-04-18 14:09:46,759 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:46,761 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-04-18 14:09:46,818 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-11/seg_1_757_815.png
2025-04-18 14:09:47,033 - INFO - 成功保存时间段 757-815 的可视化结果
2025-04-18 14:09:47,034 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-04-18 14:09:47,034 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-04-18 14:09:47,034 - INFO - 正在计算异常分数...
2025-04-18 14:09:47,039 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:47,039 - INFO - 正在为时间段 1366-1375 生成可视化
2025-04-18 14:09:47,039 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-04-18 14:09:47,040 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:47,041 - DEBUG - 边统计: 正常边 210 条, 异常边 62 条
2025-04-18 14:09:47,098 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-11/seg_2_1366_1375.png
2025-04-18 14:09:47,315 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-04-18 14:09:47,316 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-04-18 14:09:47,316 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-18 14:09:47,316 - INFO - 正在计算异常分数...
2025-04-18 14:09:47,325 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:47,325 - INFO - 正在为时间段 2301-2314 生成可视化
2025-04-18 14:09:47,325 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-04-18 14:09:47,325 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:47,326 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-18 14:09:47,469 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-11/seg_3_2301_2314.png
2025-04-18 14:09:47,687 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-04-18 14:09:47,687 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-04-18 14:09:47,687 - INFO - 该时间段的真实异常节点: {19}
2025-04-18 14:09:47,687 - INFO - 正在计算异常分数...
2025-04-18 14:09:47,696 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19}
2025-04-18 14:09:47,696 - INFO - 正在为时间段 2365-2381 生成可视化
2025-04-18 14:09:47,696 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-04-18 14:09:47,696 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:47,697 - DEBUG - 边统计: 正常边 168 条, 异常边 42 条
2025-04-18 14:09:47,755 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-11/seg_4_2365_2381.png
2025-04-18 14:09:47,970 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-04-18 14:09:47,970 - INFO - 
正在处理时间段 6/9: 2464-2485
2025-04-18 14:09:47,970 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-18 14:09:47,970 - INFO - 正在计算异常分数...
2025-04-18 14:09:47,985 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:47,985 - INFO - 正在为时间段 2464-2485 生成可视化
2025-04-18 14:09:47,985 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-04-18 14:09:47,986 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:47,987 - DEBUG - 边统计: 正常边 236 条, 异常边 36 条
2025-04-18 14:09:48,044 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-11/seg_5_2464_2485.png
2025-04-18 14:09:48,260 - INFO - 成功保存时间段 2464-2485 的可视化结果
2025-04-18 14:09:48,260 - INFO - 
正在处理时间段 7/9: 2588-2610
2025-04-18 14:09:48,260 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-18 14:09:48,260 - INFO - 正在计算异常分数...
2025-04-18 14:09:48,275 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:09:48,275 - INFO - 正在为时间段 2588-2610 生成可视化
2025-04-18 14:09:48,275 - INFO - 正在为时间段 2588-2610 生成异常图可视化
2025-04-18 14:09:48,275 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:09:48,276 - DEBUG - 边统计: 正常边 216 条, 异常边 56 条
2025-04-18 14:09:48,333 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-11/seg_6_2588_2610.png
2025-04-18 14:09:48,550 - INFO - 成功保存时间段 2588-2610 的可视化结果
2025-04-18 14:09:48,550 - INFO - 
