2025-05-07 12:03:06,832 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_all', visual_dir='./visual/omi/neighbor_all', num_workers=36, gif_duration=500)
2025-05-07 12:03:06,832 - INFO - 当前评分模式: ['range_ratio']
2025-05-07 12:03:06,832 - INFO - 
==================================================
2025-05-07 12:03:06,832 - INFO - 开始执行网格搜索...
2025-05-07 12:03:06,833 - INFO - [omi-12] Starting grid search...
2025-05-07 12:03:09,566 - INFO - [omi-12.txt] mode=range_ratio, all=None, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-05-07 12:03:50,659 - INFO - [omi-3.txt] mode=range_ratio, all=None, threshold=5.0, P=0.8235, R=0.7179, F1=0.7671
2025-05-07 12:03:50,659 - INFO - [omi-3.txt] mode=range_ratio, all=None, threshold=5.5, P=0.8182, R=0.6923, F1=0.7500
2025-05-07 12:03:50,659 - INFO - [omi-3.txt] mode=range_ratio, all=None, threshold=6.0, P=0.8182, R=0.6923, F1=0.7500
2025-05-07 12:03:50,659 - INFO - [omi-3.txt] mode=range_ratio, all=None, threshold=6.5, P=0.8182, R=0.6923, F1=0.7500
2025-05-07 12:03:50,659 - INFO - [omi-3.txt] mode=range_ratio, all=None, threshold=7.0, P=0.8182, R=0.6923, F1=0.7500
2025-05-07 12:03:50,706 - INFO - 
==================================================
2025-05-07 12:03:50,707 - INFO - 开始汇总结果...
2025-05-07 12:03:50,716 - INFO - 
===== Best Results per Dataset =====
   dataset  precision   recall  f1_score  ips_score
 omi-1.txt   0.739496 0.988764  0.846154   0.999093
omi-10.txt   0.495798 0.967213  0.655556   0.979725
omi-11.txt   0.349693 0.982759  0.515837   0.928000
omi-12.txt   0.660714 0.925000  0.770833   0.921256
 omi-2.txt   0.612245 0.967742  0.750000   0.983471
 omi-3.txt   0.844156 0.833333  0.838710   0.972603
 omi-4.txt   0.846154 0.985075  0.910345   0.976821
 omi-5.txt   0.475728 1.000000  0.644737   1.000000
 omi-6.txt   0.270440 0.977273  0.423645   0.986869
 omi-7.txt   0.904762 0.974359  0.938272   0.972279
 omi-8.txt   0.388889 0.903226  0.543689   0.897163
 omi-9.txt   0.496183 0.915493  0.643564   0.878567
2025-05-07 12:03:50,716 - INFO - 
===== Overall Metrics =====
Precision: 0.5351  Recall: 0.9498  F1: 0.6846  IPS: 0.9560
TP: 625  FP: 543  FN: 33
2025-05-07 12:03:50,716 - INFO - 
【原始汇总指标】
2025-05-07 12:03:50,716 - INFO - 精确率(Precision): 0.5351
2025-05-07 12:03:50,716 - INFO - 召回率(Recall):    0.9498
2025-05-07 12:03:50,716 - INFO - F1值:             0.6846
2025-05-07 12:03:50,716 - INFO - 
==================================================
2025-05-07 12:03:50,716 - INFO - 开始生成可视化结果...
2025-05-07 12:03:50,717 - INFO - 
==================================================
2025-05-07 12:03:50,717 - INFO - 开始数据集可视化: omi-1
2025-05-07 12:03:50,717 - INFO - 使用参数: 评分模式=range_ratio, all=None, 阈值=0.0
2025-05-07 12:03:50,717 - INFO - ==================================================

2025-05-07 12:03:50,717 - INFO - 正在加载数据集 omi-1 的数据
2025-05-07 12:03:50,718 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-05-07 12:03:50,718 - INFO - 正在计算边缘统计量...
2025-05-07 12:03:53,375 - INFO - 已计算 170 条边的统计量
2025-05-07 12:03:53,376 - INFO - 为每个节点使用所有邻居
2025-05-07 12:03:53,376 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/range_ratio/omi-1
2025-05-07 12:03:53,377 - INFO - 在数据集中发现 7 个异常时间段
2025-05-07 12:03:53,377 - INFO - 
正在处理时间段 1/7: 760-765
2025-05-07 12:03:53,377 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:53,377 - INFO - 正在计算异常分数...
2025-05-07 12:03:53,379 - INFO - 检测到的异常节点: {1, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:53,379 - INFO - 正在为时间段 760-765 生成可视化
2025-05-07 12:03:53,379 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-05-07 12:03:53,379 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:03:53,380 - DEBUG - 边统计: 正常边 218 条, 异常边 22 条
2025-05-07 12:03:53,515 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-1/seg_0_760_765.png
2025-05-07 12:03:53,730 - INFO - 成功保存时间段 760-765 的可视化结果
2025-05-07 12:03:53,730 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-05-07 12:03:53,730 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:53,730 - INFO - 正在计算异常分数...
2025-05-07 12:03:53,860 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:53,860 - INFO - 正在为时间段 1064-1298 生成可视化
2025-05-07 12:03:53,860 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-05-07 12:03:53,860 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:03:53,861 - DEBUG - 边统计: 正常边 284 条, 异常边 22 条
2025-05-07 12:03:53,915 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-1/seg_1_1064_1298.png
2025-05-07 12:03:54,151 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-05-07 12:03:54,151 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-05-07 12:03:54,151 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:54,151 - INFO - 正在计算异常分数...
2025-05-07 12:03:54,160 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:54,160 - INFO - 正在为时间段 2758-2772 生成可视化
2025-05-07 12:03:54,160 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-05-07 12:03:54,160 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:03:54,162 - DEBUG - 边统计: 正常边 218 条, 异常边 54 条
2025-05-07 12:03:54,219 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-1/seg_2_2758_2772.png
2025-05-07 12:03:54,425 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-05-07 12:03:54,425 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-05-07 12:03:54,425 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-05-07 12:03:54,425 - INFO - 正在计算异常分数...
2025-05-07 12:03:54,432 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:54,432 - INFO - 正在为时间段 2874-2885 生成可视化
2025-05-07 12:03:54,432 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-05-07 12:03:54,432 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:03:54,433 - DEBUG - 边统计: 正常边 250 条, 异常边 22 条
2025-05-07 12:03:54,491 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-1/seg_3_2874_2885.png
2025-05-07 12:03:54,697 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-05-07 12:03:54,697 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-05-07 12:03:54,697 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:54,697 - INFO - 正在计算异常分数...
2025-05-07 12:03:54,705 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:54,705 - INFO - 正在为时间段 3012-3025 生成可视化
2025-05-07 12:03:54,705 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-05-07 12:03:54,705 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:03:54,706 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-05-07 12:03:54,764 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-1/seg_4_3012_3025.png
2025-05-07 12:03:54,970 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-05-07 12:03:54,970 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-05-07 12:03:54,970 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:54,970 - INFO - 正在计算异常分数...
2025-05-07 12:03:55,052 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:55,053 - INFO - 正在为时间段 3160-3305 生成可视化
2025-05-07 12:03:55,053 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-05-07 12:03:55,053 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:03:55,054 - DEBUG - 边统计: 正常边 304 条, 异常边 2 条
2025-05-07 12:03:55,107 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-1/seg_5_3160_3305.png
2025-05-07 12:03:55,338 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-05-07 12:03:55,338 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-05-07 12:03:55,338 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:55,338 - INFO - 正在计算异常分数...
2025-05-07 12:03:55,346 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:55,346 - INFO - 正在为时间段 3626-3638 生成可视化
2025-05-07 12:03:55,346 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-05-07 12:03:55,346 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:03:55,347 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-05-07 12:03:55,402 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-1/seg_6_3626_3638.png
2025-05-07 12:03:55,619 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-05-07 12:03:55,619 - INFO - 正在从 ./visual/omi/neighbor_all/range_ratio/omi-1 中的图像创建GIF
2025-05-07 12:03:56,047 - INFO - GIF已保存到 ./visual/omi/neighbor_all/range_ratio/omi-1/omi-1.gif
2025-05-07 12:03:56,048 - INFO - 
==================================================
2025-05-07 12:03:56,048 - INFO - 开始数据集可视化: omi-10
2025-05-07 12:03:56,048 - INFO - 使用参数: 评分模式=range_ratio, all=None, 阈值=4.0
2025-05-07 12:03:56,048 - INFO - ==================================================

2025-05-07 12:03:56,049 - INFO - 正在加载数据集 omi-10 的数据
2025-05-07 12:03:56,050 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-05-07 12:03:56,050 - INFO - 正在计算边缘统计量...
2025-05-07 12:03:58,812 - INFO - 已计算 136 条边的统计量
2025-05-07 12:03:58,812 - INFO - 为每个节点使用所有邻居
2025-05-07 12:03:58,812 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/range_ratio/omi-10
2025-05-07 12:03:58,813 - INFO - 在数据集中发现 8 个异常时间段
2025-05-07 12:03:58,813 - INFO - 
正在处理时间段 1/8: 740-780
2025-05-07 12:03:58,813 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:58,814 - INFO - 正在计算异常分数...
2025-05-07 12:03:58,841 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:58,841 - INFO - 正在为时间段 740-780 生成可视化
2025-05-07 12:03:58,841 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-05-07 12:03:58,841 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:03:58,842 - DEBUG - 边统计: 正常边 166 条, 异常边 106 条
2025-05-07 12:03:58,901 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-10/seg_0_740_780.png
2025-05-07 12:03:59,108 - INFO - 成功保存时间段 740-780 的可视化结果
2025-05-07 12:03:59,108 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-05-07 12:03:59,109 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-05-07 12:03:59,109 - INFO - 正在计算异常分数...
2025-05-07 12:03:59,153 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:59,153 - INFO - 正在为时间段 1345-1406 生成可视化
2025-05-07 12:03:59,153 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-05-07 12:03:59,153 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:03:59,154 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-05-07 12:03:59,209 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-10/seg_1_1345_1406.png
2025-05-07 12:03:59,413 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-05-07 12:03:59,413 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-05-07 12:03:59,413 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:59,413 - INFO - 正在计算异常分数...
2025-05-07 12:03:59,449 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:59,449 - INFO - 正在为时间段 2224-2272 生成可视化
2025-05-07 12:03:59,449 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-05-07 12:03:59,449 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:03:59,450 - DEBUG - 边统计: 正常边 264 条, 异常边 8 条
2025-05-07 12:03:59,506 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-10/seg_2_2224_2272.png
2025-05-07 12:03:59,811 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-05-07 12:03:59,811 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-05-07 12:03:59,811 - INFO - 该时间段的真实异常节点: {16, 4}
2025-05-07 12:03:59,811 - INFO - 正在计算异常分数...
2025-05-07 12:03:59,866 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:03:59,866 - INFO - 正在为时间段 2514-2592 生成可视化
2025-05-07 12:03:59,866 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-05-07 12:03:59,866 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:03:59,867 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-05-07 12:03:59,920 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-10/seg_3_2514_2592.png
2025-05-07 12:04:00,127 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-05-07 12:04:00,127 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-05-07 12:04:00,127 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-05-07 12:04:00,127 - INFO - 正在计算异常分数...
2025-05-07 12:04:00,158 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:04:00,158 - INFO - 正在为时间段 2733-2778 生成可视化
2025-05-07 12:04:00,158 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-05-07 12:04:00,158 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:04:00,159 - DEBUG - 边统计: 正常边 238 条, 异常边 2 条
2025-05-07 12:04:00,215 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-10/seg_4_2733_2778.png
2025-05-07 12:04:00,418 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-05-07 12:04:00,419 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-05-07 12:04:00,419 - INFO - 该时间段的真实异常节点: {1}
2025-05-07 12:04:00,419 - INFO - 正在计算异常分数...
2025-05-07 12:04:00,420 - INFO - 检测到的异常节点: {5}
2025-05-07 12:04:00,420 - INFO - 正在为时间段 3401-3405 生成可视化
2025-05-07 12:04:00,420 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-05-07 12:04:00,420 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:04:00,421 - DEBUG - 边统计: 正常边 252 条, 异常边 20 条
2025-05-07 12:04:00,475 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-10/seg_5_3401_3405.png
2025-05-07 12:04:00,690 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-05-07 12:04:00,690 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-05-07 12:04:00,690 - INFO - 该时间段的真实异常节点: {8}
2025-05-07 12:04:00,690 - INFO - 正在计算异常分数...
2025-05-07 12:04:00,721 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:04:00,721 - INFO - 正在为时间段 3414-3459 生成可视化
2025-05-07 12:04:00,721 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-05-07 12:04:00,722 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:04:00,723 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-05-07 12:04:00,777 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-10/seg_6_3414_3459.png
2025-05-07 12:04:00,983 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-05-07 12:04:00,983 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-05-07 12:04:00,983 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-05-07 12:04:00,983 - INFO - 正在计算异常分数...
2025-05-07 12:04:01,014 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:04:01,014 - INFO - 正在为时间段 3700-3744 生成可视化
2025-05-07 12:04:01,014 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-05-07 12:04:01,014 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:04:01,015 - DEBUG - 边统计: 正常边 228 条, 异常边 44 条
2025-05-07 12:04:01,069 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-10/seg_7_3700_3744.png
2025-05-07 12:04:01,272 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-05-07 12:04:01,272 - INFO - 正在从 ./visual/omi/neighbor_all/range_ratio/omi-10 中的图像创建GIF
2025-05-07 12:04:01,739 - INFO - GIF已保存到 ./visual/omi/neighbor_all/range_ratio/omi-10/omi-10.gif
2025-05-07 12:04:01,740 - INFO - 
==================================================
2025-05-07 12:04:01,740 - INFO - 开始数据集可视化: omi-11
2025-05-07 12:04:01,740 - INFO - 使用参数: 评分模式=range_ratio, all=None, 阈值=7.0
2025-05-07 12:04:01,740 - INFO - ==================================================

2025-05-07 12:04:01,740 - INFO - 正在加载数据集 omi-11 的数据
2025-05-07 12:04:01,741 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-05-07 12:04:01,741 - INFO - 正在计算边缘统计量...
2025-05-07 12:04:04,435 - INFO - 已计算 153 条边的统计量
2025-05-07 12:04:04,436 - INFO - 为每个节点使用所有邻居
2025-05-07 12:04:04,436 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/range_ratio/omi-11
2025-05-07 12:04:04,437 - INFO - 在数据集中发现 9 个异常时间段
2025-05-07 12:04:04,437 - INFO - 
正在处理时间段 1/9: 738-755
2025-05-07 12:04:04,437 - INFO - 该时间段的真实异常节点: {2}
2025-05-07 12:04:04,437 - INFO - 正在计算异常分数...
2025-05-07 12:04:04,447 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:04:04,447 - INFO - 正在为时间段 738-755 生成可视化
2025-05-07 12:04:04,447 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-05-07 12:04:04,447 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:04:04,448 - DEBUG - 边统计: 正常边 240 条, 异常边 0 条
2025-05-07 12:04:04,506 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-11/seg_0_738_755.png
2025-05-07 12:04:04,707 - INFO - 成功保存时间段 738-755 的可视化结果
2025-05-07 12:04:04,708 - INFO - 
正在处理时间段 2/9: 757-815
2025-05-07 12:04:04,708 - INFO - 该时间段的真实异常节点: set()
2025-05-07 12:04:04,708 - INFO - 正在计算异常分数...
2025-05-07 12:04:04,749 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:04:04,749 - INFO - 正在为时间段 757-815 生成可视化
2025-05-07 12:04:04,749 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-05-07 12:04:04,750 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:04:04,750 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-05-07 12:04:04,805 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-11/seg_1_757_815.png
2025-05-07 12:04:05,013 - INFO - 成功保存时间段 757-815 的可视化结果
2025-05-07 12:04:05,013 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-05-07 12:04:05,013 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-05-07 12:04:05,013 - INFO - 正在计算异常分数...
2025-05-07 12:04:05,018 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:04:05,018 - INFO - 正在为时间段 1366-1375 生成可视化
2025-05-07 12:04:05,018 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-05-07 12:04:05,018 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:04:05,019 - DEBUG - 边统计: 正常边 210 条, 异常边 62 条
2025-05-07 12:04:05,074 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-11/seg_2_1366_1375.png
2025-05-07 12:04:05,279 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-05-07 12:04:05,279 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-05-07 12:04:05,279 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-05-07 12:04:05,279 - INFO - 正在计算异常分数...
2025-05-07 12:04:05,287 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:04:05,287 - INFO - 正在为时间段 2301-2314 生成可视化
2025-05-07 12:04:05,287 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-05-07 12:04:05,288 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:04:05,289 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-05-07 12:04:05,343 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-11/seg_3_2301_2314.png
2025-05-07 12:04:05,548 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-05-07 12:04:05,548 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-05-07 12:04:05,548 - INFO - 该时间段的真实异常节点: {19}
2025-05-07 12:04:05,548 - INFO - 正在计算异常分数...
2025-05-07 12:04:05,557 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19}
2025-05-07 12:04:05,557 - INFO - 正在为时间段 2365-2381 生成可视化
2025-05-07 12:04:05,557 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-05-07 12:04:05,557 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:04:05,558 - DEBUG - 边统计: 正常边 168 条, 异常边 42 条
2025-05-07 12:04:05,613 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-11/seg_4_2365_2381.png
2025-05-07 12:04:05,817 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-05-07 12:04:05,817 - INFO - 
正在处理时间段 6/9: 2464-2485
2025-05-07 12:04:05,817 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-05-07 12:04:05,817 - INFO - 正在计算异常分数...
2025-05-07 12:04:05,831 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:04:05,831 - INFO - 正在为时间段 2464-2485 生成可视化
2025-05-07 12:04:05,832 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-05-07 12:04:05,832 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:04:05,833 - DEBUG - 边统计: 正常边 236 条, 异常边 36 条
2025-05-07 12:04:05,887 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-11/seg_5_2464_2485.png
2025-05-07 12:04:06,094 - INFO - 成功保存时间段 2464-2485 的可视化结果
2025-05-07 12:04:06,094 - INFO - 
正在处理时间段 7/9: 2588-2610
2025-05-07 12:04:06,094 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-05-07 12:04:06,094 - INFO - 正在计算异常分数...
2025-05-07 12:04:06,109 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-05-07 12:04:06,109 - INFO - 正在为时间段 2588-2610 生成可视化
2025-05-07 12:04:06,109 - INFO - 正在为时间段 2588-2610 生成异常图可视化
2025-05-07 12:04:06,109 - DEBUG - 创建包含 19 个节点的图结构
2025-05-07 12:04:06,110 - DEBUG - 边统计: 正常边 216 条, 异常边 56 条
2025-05-07 12:04:06,237 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/range_ratio/omi-11/seg_6_2588_2610.png
2025-05-07 12:04:06,443 - INFO - 成功保存时间段 2588-2610 的可视化结果
2025-05-07 12:04:06,443 - INFO - 
正在处理时间段 8/9: 2650-2675
2025-05-07 12:04:06,443 - INFO - 该时间段的真实异常节点: {19}
2025-05-07 12:04:06,443 - INFO - 正在计算异常分数...
