2025-04-15 20:58:22,971 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['value_times_range'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkTrue', visual_dir='./visual/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-15 20:58:22,972 - INFO - 当前评分模式: ['value_times_range']
2025-04-15 20:58:22,972 - INFO - 
==================================================
2025-04-15 20:58:22,972 - INFO - 开始执行网格搜索...
2025-04-15 20:58:22,973 - INFO - [omi-1] Starting grid search...
2025-04-15 20:58:25,980 - INFO - [omi-1.txt] mode=value_times_range, top_k=1, threshold=1.0, use_topk=True, P=0.6875, R=0.4944, F1=0.5752
2025-04-15 21:02:02,401 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=4.0, use_topk=True, P=0.6852, R=0.9250, F1=0.7872
2025-04-15 21:02:02,457 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=4.5, use_topk=True, P=0.7115, R=0.9250, F1=0.8043
2025-04-15 21:02:02,808 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=5.0, use_topk=True, P=0.7059, R=0.9000, F1=0.7912
2025-04-15 21:02:03,016 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=5.5, use_topk=True, P=0.7059, R=0.9000, F1=0.7912
2025-04-15 21:02:03,944 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=6.0, use_topk=True, P=0.7347, R=0.9000, F1=0.8090
2025-04-15 21:02:04,049 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=6.5, use_topk=True, P=0.7500, R=0.9000, F1=0.8182
2025-04-15 21:02:04,411 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=7.0, use_topk=True, P=0.7391, R=0.8500, F1=0.7907
2025-04-15 21:02:04,563 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=1.0, use_topk=True, P=0.6667, R=0.9500, F1=0.7835
2025-04-15 21:02:05,515 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=1.5, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-15 21:02:05,650 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=2.0, use_topk=True, P=0.6727, R=0.9250, F1=0.7789
2025-04-15 21:02:06,061 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=2.5, use_topk=True, P=0.6852, R=0.9250, F1=0.7872
2025-04-15 21:02:06,172 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=3.0, use_topk=True, P=0.6852, R=0.9250, F1=0.7872
2025-04-15 21:02:07,080 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=3.5, use_topk=True, P=0.6852, R=0.9250, F1=0.7872
2025-04-15 21:02:07,196 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=4.0, use_topk=True, P=0.6852, R=0.9250, F1=0.7872
2025-04-15 21:02:07,645 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=4.5, use_topk=True, P=0.6852, R=0.9250, F1=0.7872
2025-04-15 21:02:07,764 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=5.0, use_topk=True, P=0.6923, R=0.9000, F1=0.7826
2025-04-15 21:02:08,708 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=5.5, use_topk=True, P=0.6923, R=0.9000, F1=0.7826
2025-04-15 21:02:08,819 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=6.0, use_topk=True, P=0.6923, R=0.9000, F1=0.7826
2025-04-15 21:02:09,267 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=6.5, use_topk=True, P=0.7200, R=0.9000, F1=0.8000
2025-04-15 21:02:09,357 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=7.0, use_topk=True, P=0.7347, R=0.9000, F1=0.8090
2025-04-15 21:02:10,296 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=1.0, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 21:02:10,363 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=1.5, use_topk=True, P=0.6491, R=0.9250, F1=0.7629
2025-04-15 21:02:10,824 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=2.0, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-15 21:02:10,897 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=2.5, use_topk=True, P=0.6727, R=0.9250, F1=0.7789
2025-04-15 21:02:11,841 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=3.0, use_topk=True, P=0.6727, R=0.9250, F1=0.7789
2025-04-15 21:02:11,885 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=3.5, use_topk=True, P=0.6852, R=0.9250, F1=0.7872
2025-04-15 21:02:12,406 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=4.0, use_topk=True, P=0.6852, R=0.9250, F1=0.7872
2025-04-15 21:02:12,481 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=4.5, use_topk=True, P=0.6852, R=0.9250, F1=0.7872
2025-04-15 21:02:13,409 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=5.0, use_topk=True, P=0.6923, R=0.9000, F1=0.7826
2025-04-15 21:02:13,495 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=5.5, use_topk=True, P=0.6923, R=0.9000, F1=0.7826
2025-04-15 21:02:14,050 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=6.0, use_topk=True, P=0.6923, R=0.9000, F1=0.7826
2025-04-15 21:02:14,051 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=6.5, use_topk=True, P=0.7059, R=0.9000, F1=0.7912
2025-04-15 21:02:14,866 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=7.0, use_topk=True, P=0.7347, R=0.9000, F1=0.8090
2025-04-15 21:02:14,883 - INFO - [omi-2] Starting grid search...
2025-04-15 21:02:17,956 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=1.0, use_topk=True, P=0.6486, R=0.7742, F1=0.7059
2025-04-15 21:02:18,050 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=1.5, use_topk=True, P=0.6486, R=0.7742, F1=0.7059
2025-04-15 21:02:18,050 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=2.0, use_topk=True, P=0.7600, R=0.6129, F1=0.6786
2025-04-15 21:02:18,050 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=2.5, use_topk=True, P=0.7500, R=0.5806, F1=0.6545
2025-04-15 21:02:19,885 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=3.0, use_topk=True, P=0.7727, R=0.5484, F1=0.6415
2025-04-15 21:02:20,026 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=3.5, use_topk=True, P=0.7778, R=0.4516, F1=0.5714
2025-04-15 21:02:20,029 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=4.0, use_topk=True, P=0.8235, R=0.4516, F1=0.5833
2025-04-15 21:02:20,029 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=4.5, use_topk=True, P=0.8571, R=0.3871, F1=0.5333
2025-04-15 21:02:21,907 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=5.0, use_topk=True, P=0.8333, R=0.3226, F1=0.4651
2025-04-15 21:02:22,077 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=5.5, use_topk=True, P=0.9091, R=0.3226, F1=0.4762
2025-04-15 21:02:22,102 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=6.0, use_topk=True, P=0.8750, R=0.2258, F1=0.3590
2025-04-15 21:02:22,144 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=6.5, use_topk=True, P=0.8750, R=0.2258, F1=0.3590
2025-04-15 21:02:23,946 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=7.0, use_topk=True, P=0.8750, R=0.2258, F1=0.3590
2025-04-15 21:02:24,074 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=1.0, use_topk=True, P=0.5682, R=0.8065, F1=0.6667
2025-04-15 21:02:24,132 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=1.5, use_topk=True, P=0.6098, R=0.8065, F1=0.6944
2025-04-15 21:02:24,148 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=2.0, use_topk=True, P=0.7419, R=0.7419, F1=0.7419
2025-04-15 21:02:25,950 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=2.5, use_topk=True, P=0.7419, R=0.7419, F1=0.7419
2025-04-15 21:02:26,032 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=3.0, use_topk=True, P=0.7586, R=0.7097, F1=0.7333
2025-04-15 21:02:26,151 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=3.5, use_topk=True, P=0.7826, R=0.5806, F1=0.6667
2025-04-15 21:02:26,170 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=4.0, use_topk=True, P=0.7727, R=0.5484, F1=0.6415
2025-04-15 21:02:27,971 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=4.5, use_topk=True, P=0.8500, R=0.5484, F1=0.6667
2025-04-15 21:02:27,972 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=5.0, use_topk=True, P=0.8333, R=0.4839, F1=0.6122
2025-04-15 21:02:28,120 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=5.5, use_topk=True, P=0.8333, R=0.4839, F1=0.6122
2025-04-15 21:02:28,208 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=6.0, use_topk=True, P=0.7857, R=0.3548, F1=0.4889
2025-04-15 21:02:29,853 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=6.5, use_topk=True, P=0.7857, R=0.3548, F1=0.4889
2025-04-15 21:02:30,063 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=7.0, use_topk=True, P=0.8333, R=0.3226, F1=0.4651
2025-04-15 21:02:30,088 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=1.0, use_topk=True, P=0.5686, R=0.9355, F1=0.7073
2025-04-15 21:02:30,198 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=1.5, use_topk=True, P=0.6170, R=0.9355, F1=0.7436
2025-04-15 21:02:31,815 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=2.0, use_topk=True, P=0.7105, R=0.8710, F1=0.7826
2025-04-15 21:02:32,085 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=2.5, use_topk=True, P=0.7297, R=0.8710, F1=0.7941
2025-04-15 21:02:32,086 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=3.0, use_topk=True, P=0.7429, R=0.8387, F1=0.7879
2025-04-15 21:02:32,226 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=3.5, use_topk=True, P=0.8333, R=0.8065, F1=0.8197
2025-04-15 21:02:33,769 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=4.0, use_topk=True, P=0.8333, R=0.8065, F1=0.8197
2025-04-15 21:02:33,965 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=4.5, use_topk=True, P=0.8621, R=0.8065, F1=0.8333
2025-04-15 21:02:34,074 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=5.0, use_topk=True, P=0.8462, R=0.7097, F1=0.7719
2025-04-15 21:02:34,206 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=5.5, use_topk=True, P=0.8400, R=0.6774, F1=0.7500
2025-04-15 21:02:35,715 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=6.0, use_topk=True, P=0.8095, R=0.5484, F1=0.6538
2025-04-15 21:02:35,917 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=6.5, use_topk=True, P=0.8000, R=0.5161, F1=0.6275
2025-04-15 21:02:36,026 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=7.0, use_topk=True, P=0.8000, R=0.5161, F1=0.6275
2025-04-15 21:02:36,202 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=1.0, use_topk=True, P=0.5455, R=0.9677, F1=0.6977
2025-04-15 21:02:37,702 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=1.5, use_topk=True, P=0.5882, R=0.9677, F1=0.7317
2025-04-15 21:02:37,881 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=2.0, use_topk=True, P=0.6444, R=0.9355, F1=0.7632
2025-04-15 21:02:38,052 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=2.5, use_topk=True, P=0.6905, R=0.9355, F1=0.7945
2025-04-15 21:02:38,201 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=3.0, use_topk=True, P=0.7000, R=0.9032, F1=0.7887
2025-04-15 21:02:39,645 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=3.5, use_topk=True, P=0.7368, R=0.9032, F1=0.8116
2025-04-15 21:02:39,821 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=4.0, use_topk=True, P=0.7368, R=0.9032, F1=0.8116
2025-04-15 21:02:40,041 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=4.5, use_topk=True, P=0.7778, R=0.9032, F1=0.8358
2025-04-15 21:02:40,138 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=5.0, use_topk=True, P=0.8125, R=0.8387, F1=0.8254
2025-04-15 21:02:41,530 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=5.5, use_topk=True, P=0.8065, R=0.8065, F1=0.8065
2025-04-15 21:02:41,795 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=6.0, use_topk=True, P=0.8214, R=0.7419, F1=0.7797
2025-04-15 21:02:42,023 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=6.5, use_topk=True, P=0.8077, R=0.6774, F1=0.7368
2025-04-15 21:02:42,127 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=7.0, use_topk=True, P=0.8400, R=0.6774, F1=0.7500
2025-04-15 21:02:43,478 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=1.0, use_topk=True, P=0.5439, R=1.0000, F1=0.7045
2025-04-15 21:02:43,737 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=1.5, use_topk=True, P=0.5741, R=1.0000, F1=0.7294
2025-04-15 21:02:43,980 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=2.0, use_topk=True, P=0.6250, R=0.9677, F1=0.7595
2025-04-15 21:02:44,108 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=2.5, use_topk=True, P=0.6667, R=0.9677, F1=0.7895
2025-04-15 21:02:45,531 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=3.0, use_topk=True, P=0.6818, R=0.9677, F1=0.8000
2025-04-15 21:02:45,704 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=3.5, use_topk=True, P=0.7143, R=0.9677, F1=0.8219
2025-04-15 21:02:45,990 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=4.0, use_topk=True, P=0.7250, R=0.9355, F1=0.8169
2025-04-15 21:02:46,079 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=4.5, use_topk=True, P=0.7632, R=0.9355, F1=0.8406
2025-04-15 21:02:47,465 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=5.0, use_topk=True, P=0.7778, R=0.9032, F1=0.8358
2025-04-15 21:02:47,643 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=5.5, use_topk=True, P=0.7941, R=0.8710, F1=0.8308
2025-04-15 21:02:47,918 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=6.0, use_topk=True, P=0.8065, R=0.8065, F1=0.8065
2025-04-15 21:02:48,028 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=6.5, use_topk=True, P=0.7931, R=0.7419, F1=0.7667
2025-04-15 21:02:49,465 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=7.0, use_topk=True, P=0.8519, R=0.7419, F1=0.7931
2025-04-15 21:02:49,603 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=1.0, use_topk=True, P=0.5167, R=1.0000, F1=0.6813
2025-04-15 21:02:49,871 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=1.5, use_topk=True, P=0.5439, R=1.0000, F1=0.7045
2025-04-15 21:02:50,007 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=2.0, use_topk=True, P=0.5962, R=1.0000, F1=0.7470
2025-04-15 21:02:51,430 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=2.5, use_topk=True, P=0.6458, R=1.0000, F1=0.7848
2025-04-15 21:02:51,577 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=3.0, use_topk=True, P=0.6596, R=1.0000, F1=0.7949
2025-04-15 21:02:51,922 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=3.5, use_topk=True, P=0.7045, R=1.0000, F1=0.8267
2025-04-15 21:02:51,970 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=4.0, use_topk=True, P=0.7209, R=1.0000, F1=0.8378
2025-04-15 21:02:53,410 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=4.5, use_topk=True, P=0.7381, R=1.0000, F1=0.8493
2025-04-15 21:02:53,523 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=5.0, use_topk=True, P=0.7381, R=1.0000, F1=0.8493
2025-04-15 21:02:53,926 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=5.5, use_topk=True, P=0.7692, R=0.9677, F1=0.8571
2025-04-15 21:02:53,955 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=6.0, use_topk=True, P=0.7632, R=0.9355, F1=0.8406
2025-04-15 21:02:55,458 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=6.5, use_topk=True, P=0.7632, R=0.9355, F1=0.8406
2025-04-15 21:02:55,529 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=7.0, use_topk=True, P=0.7838, R=0.9355, F1=0.8529
2025-04-15 21:02:55,962 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=1.0, use_topk=True, P=0.4921, R=1.0000, F1=0.6596
2025-04-15 21:02:56,003 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=1.5, use_topk=True, P=0.5000, R=1.0000, F1=0.6667
2025-04-15 21:02:57,388 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=2.0, use_topk=True, P=0.5439, R=1.0000, F1=0.7045
2025-04-15 21:02:57,510 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=2.5, use_topk=True, P=0.5962, R=1.0000, F1=0.7470
2025-04-15 21:02:57,951 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=3.0, use_topk=True, P=0.6458, R=1.0000, F1=0.7848
2025-04-15 21:02:58,079 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=3.5, use_topk=True, P=0.6889, R=1.0000, F1=0.8158
2025-04-15 21:02:59,359 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=4.0, use_topk=True, P=0.6889, R=1.0000, F1=0.8158
2025-04-15 21:02:59,456 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=4.5, use_topk=True, P=0.7045, R=1.0000, F1=0.8267
2025-04-15 21:02:59,931 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=5.0, use_topk=True, P=0.7045, R=1.0000, F1=0.8267
2025-04-15 21:03:00,064 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=5.5, use_topk=True, P=0.7143, R=0.9677, F1=0.8219
2025-04-15 21:03:01,373 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=6.0, use_topk=True, P=0.7143, R=0.9677, F1=0.8219
2025-04-15 21:03:01,444 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=6.5, use_topk=True, P=0.7317, R=0.9677, F1=0.8333
2025-04-15 21:03:01,968 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=7.0, use_topk=True, P=0.7895, R=0.9677, F1=0.8696
2025-04-15 21:03:02,073 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=1.0, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 21:03:03,347 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=1.5, use_topk=True, P=0.4844, R=1.0000, F1=0.6526
2025-04-15 21:03:03,354 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=2.0, use_topk=True, P=0.5167, R=1.0000, F1=0.6813
2025-04-15 21:03:03,953 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=2.5, use_topk=True, P=0.5636, R=1.0000, F1=0.7209
2025-04-15 21:03:04,031 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=3.0, use_topk=True, P=0.5849, R=1.0000, F1=0.7381
2025-04-15 21:03:05,317 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=3.5, use_topk=True, P=0.6078, R=1.0000, F1=0.7561
2025-04-15 21:03:05,319 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=4.0, use_topk=True, P=0.6078, R=1.0000, F1=0.7561
2025-04-15 21:03:05,953 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=4.5, use_topk=True, P=0.6327, R=1.0000, F1=0.7750
2025-04-15 21:03:06,038 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=5.0, use_topk=True, P=0.6596, R=1.0000, F1=0.7949
2025-04-15 21:03:07,166 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=5.5, use_topk=True, P=0.6739, R=1.0000, F1=0.8052
2025-04-15 21:03:07,293 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=6.0, use_topk=True, P=0.6889, R=1.0000, F1=0.8158
2025-04-15 21:03:07,973 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=6.5, use_topk=True, P=0.7045, R=1.0000, F1=0.8267
2025-04-15 21:03:08,022 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=7.0, use_topk=True, P=0.7381, R=1.0000, F1=0.8493
2025-04-15 21:03:09,086 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=1.0, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 21:03:09,284 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=1.5, use_topk=True, P=0.4697, R=1.0000, F1=0.6392
2025-04-15 21:03:09,979 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=2.0, use_topk=True, P=0.5000, R=1.0000, F1=0.6667
2025-04-15 21:03:10,019 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=2.5, use_topk=True, P=0.5345, R=1.0000, F1=0.6966
2025-04-15 21:03:11,110 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=3.0, use_topk=True, P=0.5636, R=1.0000, F1=0.7209
2025-04-15 21:03:11,258 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=3.5, use_topk=True, P=0.5636, R=1.0000, F1=0.7209
2025-04-15 21:03:11,977 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=4.0, use_topk=True, P=0.5636, R=1.0000, F1=0.7209
2025-04-15 21:03:12,080 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=4.5, use_topk=True, P=0.5741, R=1.0000, F1=0.7294
2025-04-15 21:03:13,106 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=5.0, use_topk=True, P=0.6078, R=1.0000, F1=0.7561
2025-04-15 21:03:13,316 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=5.5, use_topk=True, P=0.6200, R=1.0000, F1=0.7654
2025-04-15 21:03:13,877 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=6.0, use_topk=True, P=0.6596, R=1.0000, F1=0.7949
2025-04-15 21:03:14,078 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=6.5, use_topk=True, P=0.6596, R=1.0000, F1=0.7949
2025-04-15 21:03:14,932 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=7.0, use_topk=True, P=0.6889, R=1.0000, F1=0.8158
2025-04-15 21:03:14,947 - INFO - [omi-3] Starting grid search...
2025-04-15 21:03:18,034 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=1.0, use_topk=True, P=0.7547, R=0.5128, F1=0.6107
2025-04-15 21:03:18,063 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=1.5, use_topk=True, P=0.7551, R=0.4744, F1=0.5827
2025-04-15 21:03:18,063 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=2.0, use_topk=True, P=0.7391, R=0.4359, F1=0.5484
2025-04-15 21:03:18,064 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=2.5, use_topk=True, P=0.7333, R=0.4231, F1=0.5366
2025-04-15 21:03:19,971 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=3.0, use_topk=True, P=0.7333, R=0.4231, F1=0.5366
2025-04-15 21:03:20,034 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=3.5, use_topk=True, P=0.7073, R=0.3718, F1=0.4874
2025-04-15 21:03:20,034 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=4.0, use_topk=True, P=0.7073, R=0.3718, F1=0.4874
2025-04-15 21:03:20,034 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=4.5, use_topk=True, P=0.6944, R=0.3205, F1=0.4386
2025-04-15 21:03:21,915 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=5.0, use_topk=True, P=0.7143, R=0.3205, F1=0.4425
2025-04-15 21:03:21,982 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=5.5, use_topk=True, P=0.7143, R=0.3205, F1=0.4425
2025-04-15 21:03:21,992 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=6.0, use_topk=True, P=0.7059, R=0.3077, F1=0.4286
2025-04-15 21:03:21,992 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=6.5, use_topk=True, P=0.6875, R=0.2821, F1=0.4000
2025-04-15 21:03:23,879 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=7.0, use_topk=True, P=0.7097, R=0.2821, F1=0.4037
2025-04-15 21:03:23,910 - INFO - [omi-3.txt] mode=value_times_range, top_k=2, threshold=1.0, use_topk=True, P=0.7719, R=0.5641, F1=0.6519
2025-04-15 21:03:23,954 - INFO - [omi-3.txt] mode=value_times_range, top_k=2, threshold=1.5, use_topk=True, P=0.7736, R=0.5256, F1=0.6260
2025-04-15 21:03:23,971 - INFO - [omi-3.txt] mode=value_times_range, top_k=2, threshold=2.0, use_topk=True, P=0.7647, R=0.5000, F1=0.6047
