2025-05-07 10:41:16,049 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-05-07 10:41:16,050 - INFO - 当前评分模式: ['value_times_range']
2025-05-07 10:41:16,050 - INFO - 
==================================================
2025-05-07 10:41:16,050 - INFO - 开始执行网格搜索...
2025-05-07 10:41:16,051 - INFO - [omi-12] Starting grid search...
2025-05-07 10:41:18,924 - INFO - [omi-12.txt] mode=value_times_range, topk=1, threshold=0.0, P=0.6750, R=0.6750, F1=0.6750
2025-05-07 10:42:15,682 - INFO - [omi-6.txt] mode=value_times_range, topk=8, threshold=1.0, P=0.2562, R=0.9318, F1=0.4020
2025-05-07 10:42:15,683 - INFO - [omi-6.txt] mode=value_times_range, topk=8, threshold=1.5, P=0.2595, R=0.9318, F1=0.4059
2025-05-07 10:42:15,683 - INFO - [omi-6.txt] mode=value_times_range, topk=8, threshold=2.0, P=0.2564, R=0.9091, F1=0.4000
2025-05-07 10:42:15,807 - INFO - [omi-6.txt] mode=value_times_range, topk=8, threshold=2.5, P=0.2614, R=0.9091, F1=0.4061
2025-05-07 10:42:15,807 - INFO - [omi-6.txt] mode=value_times_range, topk=8, threshold=3.0, P=0.2685, R=0.9091, F1=0.4145
2025-05-07 10:42:15,829 - INFO - [omi-6.txt] mode=value_times_range, topk=8, threshold=3.5, P=0.2657, R=0.8636, F1=0.4064
2025-05-07 10:42:15,876 - INFO - [omi-6.txt] mode=value_times_range, topk=8, threshold=4.0, P=0.2676, R=0.8636, F1=0.4086
2025-05-07 10:42:16,951 - INFO - [omi-6.txt] mode=value_times_range, topk=8, threshold=4.5, P=0.2714, R=0.8636, F1=0.4130
2025-05-07 10:42:16,951 - INFO - [omi-6.txt] mode=value_times_range, topk=8, threshold=5.0, P=0.2701, R=0.8409, F1=0.4088
2025-05-07 10:42:16,951 - INFO - [omi-6.txt] mode=value_times_range, topk=8, threshold=5.5, P=0.2647, R=0.8182, F1=0.4000
2025-05-07 10:42:16,952 - INFO - [omi-6.txt] mode=value_times_range, topk=8, threshold=6.0, P=0.2632, R=0.7955, F1=0.3955
2025-05-07 10:42:16,952 - INFO - [omi-6.txt] mode=value_times_range, topk=8, threshold=6.5, P=0.2652, R=0.7955, F1=0.3977
2025-05-07 10:42:16,952 - INFO - [omi-6.txt] mode=value_times_range, topk=8, threshold=7.0, P=0.2636, R=0.7727, F1=0.3931
2025-05-07 10:42:17,049 - INFO - [omi-6.txt] mode=value_times_range, topk=9, threshold=0.0, P=0.2609, R=0.9545, F1=0.4098
2025-05-07 10:42:17,049 - INFO - [omi-6.txt] mode=value_times_range, topk=9, threshold=0.5, P=0.2609, R=0.9545, F1=0.4098
2025-05-07 10:42:17,049 - INFO - [omi-6.txt] mode=value_times_range, topk=9, threshold=1.0, P=0.2609, R=0.9545, F1=0.4098
2025-05-07 10:42:17,049 - INFO - [omi-6.txt] mode=value_times_range, topk=9, threshold=1.5, P=0.2562, R=0.9318, F1=0.4020
2025-05-07 10:42:17,049 - INFO - [omi-6.txt] mode=value_times_range, topk=9, threshold=2.0, P=0.2516, R=0.9091, F1=0.3941
2025-05-07 10:42:17,370 - INFO - [omi-6.txt] mode=value_times_range, topk=9, threshold=2.5, P=0.2532, R=0.9091, F1=0.3960
2025-05-07 10:42:17,478 - INFO - [omi-6.txt] mode=value_times_range, topk=9, threshold=3.0, P=0.2548, R=0.9091, F1=0.3980
2025-05-07 10:42:17,535 - INFO - [omi-6.txt] mode=value_times_range, topk=9, threshold=3.5, P=0.2600, R=0.8864, F1=0.4021
2025-05-07 10:42:17,636 - INFO - [omi-6.txt] mode=value_times_range, topk=9, threshold=4.0, P=0.2635, R=0.8864, F1=0.4062
2025-05-07 10:42:17,764 - INFO - [omi-6.txt] mode=value_times_range, topk=9, threshold=4.5, P=0.2671, R=0.8864, F1=0.4105
2025-05-07 10:42:17,786 - INFO - [omi-6.txt] mode=value_times_range, topk=9, threshold=5.0, P=0.2587, R=0.8409, F1=0.3957
2025-05-07 10:42:18,314 - INFO - [omi-6.txt] mode=value_times_range, topk=9, threshold=5.5, P=0.2643, R=0.8409, F1=0.4022
2025-05-07 10:42:18,318 - INFO - [omi-6.txt] mode=value_times_range, topk=9, threshold=6.0, P=0.2643, R=0.8409, F1=0.4022
2025-05-07 10:42:18,504 - INFO - [omi-6.txt] mode=value_times_range, topk=9, threshold=6.5, P=0.2662, R=0.8409, F1=0.4044
2025-05-07 10:42:18,505 - INFO - [omi-6.txt] mode=value_times_range, topk=9, threshold=7.0, P=0.2609, R=0.8182, F1=0.3956
2025-05-07 10:42:18,542 - INFO - [omi-7] Starting grid search...
2025-05-07 10:42:24,268 - INFO - [omi-7.txt] mode=value_times_range, topk=1, threshold=0.0, P=0.9118, R=0.7949, F1=0.8493
2025-05-07 10:42:24,272 - INFO - [omi-7.txt] mode=value_times_range, topk=1, threshold=0.5, P=0.9062, R=0.7436, F1=0.8169
2025-05-07 10:42:24,272 - INFO - [omi-7.txt] mode=value_times_range, topk=1, threshold=1.0, P=0.9000, R=0.6923, F1=0.7826
2025-05-07 10:42:24,528 - INFO - [omi-7.txt] mode=value_times_range, topk=1, threshold=1.5, P=0.8966, R=0.6667, F1=0.7647
2025-05-07 10:42:24,534 - INFO - [omi-7.txt] mode=value_times_range, topk=1, threshold=2.0, P=0.8889, R=0.6154, F1=0.7273
2025-05-07 10:42:24,534 - INFO - [omi-7.txt] mode=value_times_range, topk=1, threshold=2.5, P=0.8889, R=0.6154, F1=0.7273
2025-05-07 10:42:24,604 - INFO - [omi-7.txt] mode=value_times_range, topk=1, threshold=3.0, P=0.8846, R=0.5897, F1=0.7077
2025-05-07 10:42:24,605 - INFO - [omi-7.txt] mode=value_times_range, topk=1, threshold=3.5, P=0.8846, R=0.5897, F1=0.7077
2025-05-07 10:42:24,605 - INFO - [omi-7.txt] mode=value_times_range, topk=1, threshold=4.0, P=0.8800, R=0.5641, F1=0.6875
2025-05-07 10:42:24,608 - INFO - [omi-7.txt] mode=value_times_range, topk=1, threshold=4.5, P=0.8800, R=0.5641, F1=0.6875
2025-05-07 10:42:24,616 - INFO - [omi-7.txt] mode=value_times_range, topk=1, threshold=5.0, P=0.9130, R=0.5385, F1=0.6774
2025-05-07 10:42:24,617 - INFO - [omi-7.txt] mode=value_times_range, topk=1, threshold=5.5, P=0.9130, R=0.5385, F1=0.6774
2025-05-07 10:42:24,617 - INFO - [omi-7.txt] mode=value_times_range, topk=1, threshold=6.0, P=0.9048, R=0.4872, F1=0.6333
2025-05-07 10:42:24,617 - INFO - [omi-7.txt] mode=value_times_range, topk=1, threshold=6.5, P=0.9000, R=0.4615, F1=0.6102
2025-05-07 10:42:24,617 - INFO - [omi-7.txt] mode=value_times_range, topk=1, threshold=7.0, P=0.9000, R=0.4615, F1=0.6102
2025-05-07 10:42:24,655 - INFO - [omi-7.txt] mode=value_times_range, topk=2, threshold=0.0, P=0.9143, R=0.8205, F1=0.8649
2025-05-07 10:42:24,656 - INFO - [omi-7.txt] mode=value_times_range, topk=2, threshold=0.5, P=0.9091, R=0.7692, F1=0.8333
2025-05-07 10:42:24,662 - INFO - [omi-7.txt] mode=value_times_range, topk=2, threshold=1.0, P=0.9062, R=0.7436, F1=0.8169
2025-05-07 10:42:24,662 - INFO - [omi-7.txt] mode=value_times_range, topk=2, threshold=1.5, P=0.9032, R=0.7179, F1=0.8000
2025-05-07 10:42:24,662 - INFO - [omi-7.txt] mode=value_times_range, topk=2, threshold=2.0, P=0.8966, R=0.6667, F1=0.7647
2025-05-07 10:42:24,662 - INFO - [omi-7.txt] mode=value_times_range, topk=2, threshold=2.5, P=0.8966, R=0.6667, F1=0.7647
2025-05-07 10:42:24,663 - INFO - [omi-7.txt] mode=value_times_range, topk=2, threshold=3.0, P=0.8966, R=0.6667, F1=0.7647
2025-05-07 10:42:24,663 - INFO - [omi-7.txt] mode=value_times_range, topk=2, threshold=3.5, P=0.8966, R=0.6667, F1=0.7647
2025-05-07 10:42:24,663 - INFO - [omi-7.txt] mode=value_times_range, topk=2, threshold=4.0, P=0.8966, R=0.6667, F1=0.7647
2025-05-07 10:42:24,663 - INFO - [omi-7.txt] mode=value_times_range, topk=2, threshold=4.5, P=0.8966, R=0.6667, F1=0.7647
2025-05-07 10:42:24,663 - INFO - [omi-7.txt] mode=value_times_range, topk=2, threshold=5.0, P=0.9286, R=0.6667, F1=0.7761
2025-05-07 10:42:24,749 - INFO - [omi-7.txt] mode=value_times_range, topk=2, threshold=5.5, P=0.9286, R=0.6667, F1=0.7761
2025-05-07 10:42:24,749 - INFO - [omi-7.txt] mode=value_times_range, topk=2, threshold=6.0, P=0.9167, R=0.5641, F1=0.6984
2025-05-07 10:42:24,754 - INFO - [omi-7.txt] mode=value_times_range, topk=2, threshold=6.5, P=0.9167, R=0.5641, F1=0.6984
2025-05-07 10:42:24,771 - INFO - [omi-7.txt] mode=value_times_range, topk=2, threshold=7.0, P=0.9167, R=0.5641, F1=0.6984
2025-05-07 10:42:24,787 - INFO - [omi-7.txt] mode=value_times_range, topk=3, threshold=0.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 10:42:24,787 - INFO - [omi-7.txt] mode=value_times_range, topk=3, threshold=0.5, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 10:42:24,787 - INFO - [omi-7.txt] mode=value_times_range, topk=3, threshold=1.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 10:42:24,787 - INFO - [omi-7.txt] mode=value_times_range, topk=3, threshold=1.5, P=0.8919, R=0.8462, F1=0.8684
2025-05-07 10:42:24,788 - INFO - [omi-7.txt] mode=value_times_range, topk=3, threshold=2.0, P=0.8824, R=0.7692, F1=0.8219
2025-05-07 10:42:24,801 - INFO - [omi-7.txt] mode=value_times_range, topk=3, threshold=2.5, P=0.8788, R=0.7436, F1=0.8056
2025-05-07 10:42:25,127 - INFO - [omi-7.txt] mode=value_times_range, topk=3, threshold=3.0, P=0.8788, R=0.7436, F1=0.8056
2025-05-07 10:42:25,203 - INFO - [omi-7.txt] mode=value_times_range, topk=3, threshold=3.5, P=0.8788, R=0.7436, F1=0.8056
2025-05-07 10:42:25,204 - INFO - [omi-7.txt] mode=value_times_range, topk=3, threshold=4.0, P=0.8788, R=0.7436, F1=0.8056
2025-05-07 10:42:25,310 - INFO - [omi-7.txt] mode=value_times_range, topk=3, threshold=4.5, P=0.8788, R=0.7436, F1=0.8056
2025-05-07 10:42:26,004 - INFO - [omi-7.txt] mode=value_times_range, topk=3, threshold=5.0, P=0.8788, R=0.7436, F1=0.8056
2025-05-07 10:42:26,004 - INFO - [omi-7.txt] mode=value_times_range, topk=3, threshold=5.5, P=0.8788, R=0.7436, F1=0.8056
2025-05-07 10:42:26,004 - INFO - [omi-7.txt] mode=value_times_range, topk=3, threshold=6.0, P=0.8710, R=0.6923, F1=0.7714
2025-05-07 10:42:26,004 - INFO - [omi-7.txt] mode=value_times_range, topk=3, threshold=6.5, P=0.9000, R=0.6923, F1=0.7826
2025-05-07 10:42:26,008 - INFO - [omi-7.txt] mode=value_times_range, topk=3, threshold=7.0, P=0.9000, R=0.6923, F1=0.7826
2025-05-07 10:42:26,008 - INFO - [omi-7.txt] mode=value_times_range, topk=4, threshold=0.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 10:42:26,008 - INFO - [omi-7.txt] mode=value_times_range, topk=4, threshold=0.5, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 10:42:26,008 - INFO - [omi-7.txt] mode=value_times_range, topk=4, threshold=1.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 10:42:26,266 - INFO - [omi-7.txt] mode=value_times_range, topk=4, threshold=1.5, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 10:42:26,266 - INFO - [omi-7.txt] mode=value_times_range, topk=4, threshold=2.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 10:42:26,913 - INFO - [omi-7.txt] mode=value_times_range, topk=4, threshold=2.5, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 10:42:26,913 - INFO - [omi-7.txt] mode=value_times_range, topk=4, threshold=3.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 10:42:27,063 - INFO - [omi-7.txt] mode=value_times_range, topk=4, threshold=3.5, P=0.8919, R=0.8462, F1=0.8684
2025-05-07 10:42:27,068 - INFO - [omi-7.txt] mode=value_times_range, topk=4, threshold=4.0, P=0.8889, R=0.8205, F1=0.8533
2025-05-07 10:42:28,030 - INFO - [omi-7.txt] mode=value_times_range, topk=4, threshold=4.5, P=0.8889, R=0.8205, F1=0.8533
2025-05-07 10:42:28,031 - INFO - [omi-7.txt] mode=value_times_range, topk=4, threshold=5.0, P=0.8889, R=0.8205, F1=0.8533
2025-05-07 10:42:29,442 - INFO - [omi-7.txt] mode=value_times_range, topk=4, threshold=5.5, P=0.8889, R=0.8205, F1=0.8533
2025-05-07 10:42:29,443 - INFO - [omi-7.txt] mode=value_times_range, topk=4, threshold=6.0, P=0.8824, R=0.7692, F1=0.8219
2025-05-07 10:42:29,446 - INFO - [omi-7.txt] mode=value_times_range, topk=4, threshold=6.5, P=0.8824, R=0.7692, F1=0.8219
2025-05-07 10:42:29,446 - INFO - [omi-7.txt] mode=value_times_range, topk=4, threshold=7.0, P=0.8824, R=0.7692, F1=0.8219
2025-05-07 10:42:29,446 - INFO - [omi-7.txt] mode=value_times_range, topk=5, threshold=0.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 10:42:29,446 - INFO - [omi-7.txt] mode=value_times_range, topk=5, threshold=0.5, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 10:42:29,446 - INFO - [omi-7.txt] mode=value_times_range, topk=5, threshold=1.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 10:42:29,446 - INFO - [omi-7.txt] mode=value_times_range, topk=5, threshold=1.5, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 10:42:29,447 - INFO - [omi-7.txt] mode=value_times_range, topk=5, threshold=2.0, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 10:42:29,447 - INFO - [omi-7.txt] mode=value_times_range, topk=5, threshold=2.5, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 10:42:29,447 - INFO - [omi-7.txt] mode=value_times_range, topk=5, threshold=3.0, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 10:42:29,447 - INFO - [omi-7.txt] mode=value_times_range, topk=5, threshold=3.5, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 10:42:29,447 - INFO - [omi-7.txt] mode=value_times_range, topk=5, threshold=4.0, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 10:42:29,447 - INFO - [omi-7.txt] mode=value_times_range, topk=5, threshold=4.5, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 10:42:29,447 - INFO - [omi-7.txt] mode=value_times_range, topk=5, threshold=5.0, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 10:42:29,447 - INFO - [omi-7.txt] mode=value_times_range, topk=5, threshold=5.5, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 10:42:29,447 - INFO - [omi-7.txt] mode=value_times_range, topk=5, threshold=6.0, P=0.8919, R=0.8462, F1=0.8684
2025-05-07 10:42:29,447 - INFO - [omi-7.txt] mode=value_times_range, topk=5, threshold=6.5, P=0.8889, R=0.8205, F1=0.8533
2025-05-07 10:42:29,447 - INFO - [omi-7.txt] mode=value_times_range, topk=5, threshold=7.0, P=0.8889, R=0.8205, F1=0.8533
2025-05-07 10:42:29,447 - INFO - [omi-7.txt] mode=value_times_range, topk=6, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:29,447 - INFO - [omi-7.txt] mode=value_times_range, topk=6, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:29,448 - INFO - [omi-7.txt] mode=value_times_range, topk=6, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:29,448 - INFO - [omi-7.txt] mode=value_times_range, topk=6, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:29,448 - INFO - [omi-7.txt] mode=value_times_range, topk=6, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:29,448 - INFO - [omi-7.txt] mode=value_times_range, topk=6, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:29,448 - INFO - [omi-7.txt] mode=value_times_range, topk=6, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:29,448 - INFO - [omi-7.txt] mode=value_times_range, topk=6, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:30,427 - INFO - [omi-7.txt] mode=value_times_range, topk=6, threshold=4.0, P=0.9024, R=0.9487, F1=0.9250
2025-05-07 10:42:30,431 - INFO - [omi-7.txt] mode=value_times_range, topk=6, threshold=4.5, P=0.9024, R=0.9487, F1=0.9250
2025-05-07 10:42:30,431 - INFO - [omi-7.txt] mode=value_times_range, topk=6, threshold=5.0, P=0.9024, R=0.9487, F1=0.9250
2025-05-07 10:42:30,431 - INFO - [omi-7.txt] mode=value_times_range, topk=6, threshold=5.5, P=0.9024, R=0.9487, F1=0.9250
2025-05-07 10:42:30,431 - INFO - [omi-7.txt] mode=value_times_range, topk=6, threshold=6.0, P=0.9024, R=0.9487, F1=0.9250
2025-05-07 10:42:30,431 - INFO - [omi-7.txt] mode=value_times_range, topk=6, threshold=6.5, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 10:42:30,431 - INFO - [omi-7.txt] mode=value_times_range, topk=6, threshold=7.0, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 10:42:30,746 - INFO - [omi-7.txt] mode=value_times_range, topk=7, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:30,747 - INFO - [omi-7.txt] mode=value_times_range, topk=7, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:30,976 - INFO - [omi-7.txt] mode=value_times_range, topk=7, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:30,976 - INFO - [omi-7.txt] mode=value_times_range, topk=7, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,078 - INFO - [omi-7.txt] mode=value_times_range, topk=7, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,231 - INFO - [omi-7.txt] mode=value_times_range, topk=7, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,231 - INFO - [omi-7.txt] mode=value_times_range, topk=7, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,310 - INFO - [omi-7.txt] mode=value_times_range, topk=7, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,310 - INFO - [omi-7.txt] mode=value_times_range, topk=7, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,364 - INFO - [omi-7.txt] mode=value_times_range, topk=7, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,365 - INFO - [omi-7.txt] mode=value_times_range, topk=7, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,365 - INFO - [omi-7.txt] mode=value_times_range, topk=7, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,365 - INFO - [omi-7.txt] mode=value_times_range, topk=7, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,498 - INFO - [omi-7.txt] mode=value_times_range, topk=7, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,508 - INFO - [omi-7.txt] mode=value_times_range, topk=7, threshold=7.0, P=0.9024, R=0.9487, F1=0.9250
2025-05-07 10:42:31,672 - INFO - [omi-7.txt] mode=value_times_range, topk=8, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,781 - INFO - [omi-7.txt] mode=value_times_range, topk=8, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,781 - INFO - [omi-7.txt] mode=value_times_range, topk=8, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,781 - INFO - [omi-7.txt] mode=value_times_range, topk=8, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,802 - INFO - [omi-7.txt] mode=value_times_range, topk=8, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,803 - INFO - [omi-7.txt] mode=value_times_range, topk=8, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,803 - INFO - [omi-7.txt] mode=value_times_range, topk=8, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,803 - INFO - [omi-7.txt] mode=value_times_range, topk=8, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,803 - INFO - [omi-7.txt] mode=value_times_range, topk=8, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:31,969 - INFO - [omi-7.txt] mode=value_times_range, topk=8, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:32,275 - INFO - [omi-7.txt] mode=value_times_range, topk=8, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:32,396 - INFO - [omi-7.txt] mode=value_times_range, topk=8, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:32,475 - INFO - [omi-7.txt] mode=value_times_range, topk=8, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:32,475 - INFO - [omi-7.txt] mode=value_times_range, topk=8, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:32,664 - INFO - [omi-7.txt] mode=value_times_range, topk=8, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:33,292 - INFO - [omi-7.txt] mode=value_times_range, topk=9, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:33,293 - INFO - [omi-7.txt] mode=value_times_range, topk=9, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:33,293 - INFO - [omi-7.txt] mode=value_times_range, topk=9, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:33,294 - INFO - [omi-7.txt] mode=value_times_range, topk=9, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:33,443 - INFO - [omi-7.txt] mode=value_times_range, topk=9, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:33,512 - INFO - [omi-7.txt] mode=value_times_range, topk=9, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:33,676 - INFO - [omi-7.txt] mode=value_times_range, topk=9, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:33,959 - INFO - [omi-7.txt] mode=value_times_range, topk=9, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:33,959 - INFO - [omi-7.txt] mode=value_times_range, topk=9, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:33,991 - INFO - [omi-7.txt] mode=value_times_range, topk=9, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:34,075 - INFO - [omi-7.txt] mode=value_times_range, topk=9, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:34,142 - INFO - [omi-7.txt] mode=value_times_range, topk=9, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:34,233 - INFO - [omi-7.txt] mode=value_times_range, topk=9, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:34,234 - INFO - [omi-7.txt] mode=value_times_range, topk=9, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:34,234 - INFO - [omi-7.txt] mode=value_times_range, topk=9, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 10:42:34,271 - INFO - [omi-9] Starting grid search...
2025-05-07 10:42:37,574 - INFO - [omi-9.txt] mode=value_times_range, topk=1, threshold=0.0, P=0.4841, R=0.8592, F1=0.6193
2025-05-07 10:42:38,713 - INFO - [omi-9.txt] mode=value_times_range, topk=1, threshold=0.5, P=0.5000, R=0.7887, F1=0.6120
2025-05-07 10:42:40,170 - INFO - [omi-9.txt] mode=value_times_range, topk=1, threshold=1.0, P=0.5094, R=0.7606, F1=0.6102
2025-05-07 10:42:40,174 - INFO - [omi-9.txt] mode=value_times_range, topk=1, threshold=1.5, P=0.5050, R=0.7183, F1=0.5930
2025-05-07 10:42:40,174 - INFO - [omi-9.txt] mode=value_times_range, topk=1, threshold=2.0, P=0.5208, R=0.7042, F1=0.5988
2025-05-07 10:42:40,174 - INFO - [omi-9.txt] mode=value_times_range, topk=1, threshold=2.5, P=0.5376, R=0.7042, F1=0.6098
2025-05-07 10:42:40,203 - INFO - [omi-9.txt] mode=value_times_range, topk=1, threshold=3.0, P=0.5393, R=0.6761, F1=0.6000
2025-05-07 10:42:40,226 - INFO - [omi-9.txt] mode=value_times_range, topk=1, threshold=3.5, P=0.5402, R=0.6620, F1=0.5949
2025-05-07 10:42:40,226 - INFO - [omi-9.txt] mode=value_times_range, topk=1, threshold=4.0, P=0.5529, R=0.6620, F1=0.6026
2025-05-07 10:42:40,226 - INFO - [omi-9.txt] mode=value_times_range, topk=1, threshold=4.5, P=0.5375, R=0.6056, F1=0.5695
2025-05-07 10:42:40,226 - INFO - [omi-9.txt] mode=value_times_range, topk=1, threshold=5.0, P=0.5278, R=0.5352, F1=0.5315
2025-05-07 10:42:40,235 - INFO - [omi-9.txt] mode=value_times_range, topk=1, threshold=5.5, P=0.5278, R=0.5352, F1=0.5315
2025-05-07 10:42:40,235 - INFO - [omi-9.txt] mode=value_times_range, topk=1, threshold=6.0, P=0.5286, R=0.5211, F1=0.5248
2025-05-07 10:42:40,236 - INFO - [omi-9.txt] mode=value_times_range, topk=1, threshold=6.5, P=0.5606, R=0.5211, F1=0.5401
2025-05-07 10:42:40,236 - INFO - [omi-9.txt] mode=value_times_range, topk=1, threshold=7.0, P=0.5469, R=0.4930, F1=0.5185
2025-05-07 10:42:40,236 - INFO - [omi-9.txt] mode=value_times_range, topk=2, threshold=0.0, P=0.4844, R=0.8732, F1=0.6231
2025-05-07 10:42:40,236 - INFO - [omi-9.txt] mode=value_times_range, topk=2, threshold=0.5, P=0.4797, R=0.8310, F1=0.6082
2025-05-07 10:42:40,239 - INFO - [omi-9.txt] mode=value_times_range, topk=2, threshold=1.0, P=0.4746, R=0.7887, F1=0.5926
2025-05-07 10:42:40,239 - INFO - [omi-9.txt] mode=value_times_range, topk=2, threshold=1.5, P=0.4825, R=0.7746, F1=0.5946
2025-05-07 10:42:40,239 - INFO - [omi-9.txt] mode=value_times_range, topk=2, threshold=2.0, P=0.5094, R=0.7606, F1=0.6102
