2025-04-15 22:55:14,393 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['value_times_range'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkTrue', visual_dir='./visual/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-15 22:55:14,393 - INFO - pearson correlation 取绝对值
2025-04-15 22:55:14,394 - INFO - 当前评分模式: ['value_times_range']
2025-04-15 22:55:14,394 - INFO - 
==================================================
2025-04-15 22:55:14,398 - INFO - 开始执行网格搜索...
2025-04-15 22:55:14,401 - INFO - [omi-1] Starting grid search...
2025-04-15 22:55:17,640 - INFO - [omi-1.txt] mode=value_times_range, top_k=1, threshold=1.0, use_topk=True, P=0.6923, R=0.6067, F1=0.6467
2025-04-15 22:59:32,456 - INFO - [omi-12.txt] mode=value_times_range, top_k=2, threshold=5.5, use_topk=True, P=0.9000, R=0.6750, F1=0.7714
2025-04-15 22:59:32,647 - INFO - [omi-12.txt] mode=value_times_range, top_k=2, threshold=6.0, use_topk=True, P=0.9286, R=0.6500, F1=0.7647
2025-04-15 22:59:34,485 - INFO - [omi-12.txt] mode=value_times_range, top_k=2, threshold=6.5, use_topk=True, P=0.9600, R=0.6000, F1=0.7385
2025-04-15 22:59:34,569 - INFO - [omi-12.txt] mode=value_times_range, top_k=2, threshold=7.0, use_topk=True, P=0.9600, R=0.6000, F1=0.7385
2025-04-15 22:59:34,715 - INFO - [omi-12.txt] mode=value_times_range, top_k=3, threshold=1.0, use_topk=True, P=0.6429, R=0.9000, F1=0.7500
2025-04-15 22:59:34,826 - INFO - [omi-12.txt] mode=value_times_range, top_k=3, threshold=1.5, use_topk=True, P=0.6667, R=0.9000, F1=0.7660
2025-04-15 22:59:36,669 - INFO - [omi-12.txt] mode=value_times_range, top_k=3, threshold=2.0, use_topk=True, P=0.6923, R=0.9000, F1=0.7826
2025-04-15 22:59:36,710 - INFO - [omi-12.txt] mode=value_times_range, top_k=3, threshold=2.5, use_topk=True, P=0.7200, R=0.9000, F1=0.8000
2025-04-15 22:59:36,830 - INFO - [omi-12.txt] mode=value_times_range, top_k=3, threshold=3.0, use_topk=True, P=0.8000, R=0.9000, F1=0.8471
2025-04-15 22:59:37,008 - INFO - [omi-12.txt] mode=value_times_range, top_k=3, threshold=3.5, use_topk=True, P=0.8000, R=0.9000, F1=0.8471
2025-04-15 22:59:38,817 - INFO - [omi-12.txt] mode=value_times_range, top_k=3, threshold=4.0, use_topk=True, P=0.8095, R=0.8500, F1=0.8293
2025-04-15 22:59:39,088 - INFO - [omi-12.txt] mode=value_times_range, top_k=3, threshold=4.5, use_topk=True, P=0.8250, R=0.8250, F1=0.8250
2025-04-15 22:59:39,089 - INFO - [omi-12.txt] mode=value_times_range, top_k=3, threshold=5.0, use_topk=True, P=0.8462, R=0.8250, F1=0.8354
2025-04-15 22:59:39,160 - INFO - [omi-12.txt] mode=value_times_range, top_k=3, threshold=5.5, use_topk=True, P=0.8462, R=0.8250, F1=0.8354
2025-04-15 22:59:41,036 - INFO - [omi-12.txt] mode=value_times_range, top_k=3, threshold=6.0, use_topk=True, P=0.8889, R=0.8000, F1=0.8421
2025-04-15 22:59:41,262 - INFO - [omi-12.txt] mode=value_times_range, top_k=3, threshold=6.5, use_topk=True, P=0.9333, R=0.7000, F1=0.8000
2025-04-15 22:59:41,346 - INFO - [omi-12.txt] mode=value_times_range, top_k=3, threshold=7.0, use_topk=True, P=0.9333, R=0.7000, F1=0.8000
2025-04-15 22:59:41,426 - INFO - [omi-12.txt] mode=value_times_range, top_k=4, threshold=1.0, use_topk=True, P=0.6271, R=0.9250, F1=0.7475
2025-04-15 22:59:43,350 - INFO - [omi-12.txt] mode=value_times_range, top_k=4, threshold=1.5, use_topk=True, P=0.6271, R=0.9250, F1=0.7475
2025-04-15 22:59:43,439 - INFO - [omi-12.txt] mode=value_times_range, top_k=4, threshold=2.0, use_topk=True, P=0.6379, R=0.9250, F1=0.7551
2025-04-15 22:59:43,595 - INFO - [omi-12.txt] mode=value_times_range, top_k=4, threshold=2.5, use_topk=True, P=0.6727, R=0.9250, F1=0.7789
2025-04-15 22:59:43,747 - INFO - [omi-12.txt] mode=value_times_range, top_k=4, threshold=3.0, use_topk=True, P=0.7115, R=0.9250, F1=0.8043
2025-04-15 22:59:45,529 - INFO - [omi-12.txt] mode=value_times_range, top_k=4, threshold=3.5, use_topk=True, P=0.7255, R=0.9250, F1=0.8132
2025-04-15 22:59:45,636 - INFO - [omi-12.txt] mode=value_times_range, top_k=4, threshold=4.0, use_topk=True, P=0.7400, R=0.9250, F1=0.8222
2025-04-15 22:59:45,812 - INFO - [omi-12.txt] mode=value_times_range, top_k=4, threshold=4.5, use_topk=True, P=0.7500, R=0.9000, F1=0.8182
2025-04-15 22:59:45,818 - INFO - [omi-12.txt] mode=value_times_range, top_k=4, threshold=5.0, use_topk=True, P=0.7778, R=0.8750, F1=0.8235
2025-04-15 22:59:47,801 - INFO - [omi-12.txt] mode=value_times_range, top_k=4, threshold=5.5, use_topk=True, P=0.7955, R=0.8750, F1=0.8333
2025-04-15 22:59:47,801 - INFO - [omi-12.txt] mode=value_times_range, top_k=4, threshold=6.0, use_topk=True, P=0.7955, R=0.8750, F1=0.8333
2025-04-15 22:59:47,953 - INFO - [omi-12.txt] mode=value_times_range, top_k=4, threshold=6.5, use_topk=True, P=0.8158, R=0.7750, F1=0.7949
2025-04-15 22:59:47,953 - INFO - [omi-12.txt] mode=value_times_range, top_k=4, threshold=7.0, use_topk=True, P=0.8333, R=0.7500, F1=0.7895
2025-04-15 22:59:49,815 - INFO - [omi-12.txt] mode=value_times_range, top_k=5, threshold=1.0, use_topk=True, P=0.6333, R=0.9500, F1=0.7600
2025-04-15 22:59:49,886 - INFO - [omi-12.txt] mode=value_times_range, top_k=5, threshold=1.5, use_topk=True, P=0.6333, R=0.9500, F1=0.7600
2025-04-15 22:59:50,152 - INFO - [omi-12.txt] mode=value_times_range, top_k=5, threshold=2.0, use_topk=True, P=0.6333, R=0.9500, F1=0.7600
2025-04-15 22:59:50,244 - INFO - [omi-12.txt] mode=value_times_range, top_k=5, threshold=2.5, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-15 22:59:52,018 - INFO - [omi-12.txt] mode=value_times_range, top_k=5, threshold=3.0, use_topk=True, P=0.6852, R=0.9250, F1=0.7872
2025-04-15 22:59:52,020 - INFO - [omi-12.txt] mode=value_times_range, top_k=5, threshold=3.5, use_topk=True, P=0.6981, R=0.9250, F1=0.7957
2025-04-15 22:59:52,477 - INFO - [omi-12.txt] mode=value_times_range, top_k=5, threshold=4.0, use_topk=True, P=0.7255, R=0.9250, F1=0.8132
2025-04-15 22:59:52,478 - INFO - [omi-12.txt] mode=value_times_range, top_k=5, threshold=4.5, use_topk=True, P=0.7400, R=0.9250, F1=0.8222
2025-04-15 22:59:54,037 - INFO - [omi-12.txt] mode=value_times_range, top_k=5, threshold=5.0, use_topk=True, P=0.7400, R=0.9250, F1=0.8222
2025-04-15 22:59:54,195 - INFO - [omi-12.txt] mode=value_times_range, top_k=5, threshold=5.5, use_topk=True, P=0.7500, R=0.9000, F1=0.8182
2025-04-15 22:59:54,623 - INFO - [omi-12.txt] mode=value_times_range, top_k=5, threshold=6.0, use_topk=True, P=0.7660, R=0.9000, F1=0.8276
2025-04-15 22:59:54,774 - INFO - [omi-12.txt] mode=value_times_range, top_k=5, threshold=6.5, use_topk=True, P=0.7556, R=0.8500, F1=0.8000
2025-04-15 22:59:56,208 - INFO - [omi-12.txt] mode=value_times_range, top_k=5, threshold=7.0, use_topk=True, P=0.8049, R=0.8250, F1=0.8148
2025-04-15 22:59:56,329 - INFO - [omi-12.txt] mode=value_times_range, top_k=6, threshold=1.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:59:56,926 - INFO - [omi-12.txt] mode=value_times_range, top_k=6, threshold=1.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:59:56,955 - INFO - [omi-12.txt] mode=value_times_range, top_k=6, threshold=2.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:59:58,319 - INFO - [omi-12.txt] mode=value_times_range, top_k=6, threshold=2.5, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:59:58,319 - INFO - [omi-12.txt] mode=value_times_range, top_k=6, threshold=3.0, use_topk=True, P=0.6667, R=0.9500, F1=0.7835
2025-04-15 22:59:59,118 - INFO - [omi-12.txt] mode=value_times_range, top_k=6, threshold=3.5, use_topk=True, P=0.6667, R=0.9500, F1=0.7835
2025-04-15 22:59:59,302 - INFO - [omi-12.txt] mode=value_times_range, top_k=6, threshold=4.0, use_topk=True, P=0.6786, R=0.9500, F1=0.7917
2025-04-15 23:00:00,387 - INFO - [omi-12.txt] mode=value_times_range, top_k=6, threshold=4.5, use_topk=True, P=0.6981, R=0.9250, F1=0.7957
2025-04-15 23:00:00,515 - INFO - [omi-12.txt] mode=value_times_range, top_k=6, threshold=5.0, use_topk=True, P=0.6981, R=0.9250, F1=0.7957
2025-04-15 23:00:01,310 - INFO - [omi-12.txt] mode=value_times_range, top_k=6, threshold=5.5, use_topk=True, P=0.6981, R=0.9250, F1=0.7957
2025-04-15 23:00:01,338 - INFO - [omi-12.txt] mode=value_times_range, top_k=6, threshold=6.0, use_topk=True, P=0.7115, R=0.9250, F1=0.8043
2025-04-15 23:00:02,561 - INFO - [omi-12.txt] mode=value_times_range, top_k=6, threshold=6.5, use_topk=True, P=0.7347, R=0.9000, F1=0.8090
2025-04-15 23:00:02,658 - INFO - [omi-12.txt] mode=value_times_range, top_k=6, threshold=7.0, use_topk=True, P=0.7292, R=0.8750, F1=0.7955
2025-04-15 23:00:03,472 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=1.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 23:00:03,473 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=1.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 23:00:04,689 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=2.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 23:00:04,961 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=2.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 23:00:05,490 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=3.0, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 23:00:05,792 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=3.5, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 23:00:06,893 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=4.0, use_topk=True, P=0.6667, R=0.9500, F1=0.7835
2025-04-15 23:00:07,184 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=4.5, use_topk=True, P=0.6909, R=0.9500, F1=0.8000
2025-04-15 23:00:07,648 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=5.0, use_topk=True, P=0.6909, R=0.9500, F1=0.8000
2025-04-15 23:00:08,031 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=5.5, use_topk=True, P=0.6852, R=0.9250, F1=0.7872
2025-04-15 23:00:08,920 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=6.0, use_topk=True, P=0.6852, R=0.9250, F1=0.7872
2025-04-15 23:00:09,470 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=6.5, use_topk=True, P=0.6852, R=0.9250, F1=0.7872
2025-04-15 23:00:09,880 - INFO - [omi-12.txt] mode=value_times_range, top_k=7, threshold=7.0, use_topk=True, P=0.6981, R=0.9250, F1=0.7957
2025-04-15 23:00:10,081 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=1.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 23:00:11,187 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=1.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 23:00:11,744 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=2.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 23:00:12,103 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=2.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 23:00:12,181 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=3.0, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 23:00:13,350 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=3.5, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 23:00:14,119 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=4.0, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 23:00:14,451 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=4.5, use_topk=True, P=0.6667, R=0.9500, F1=0.7835
2025-04-15 23:00:14,451 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=5.0, use_topk=True, P=0.6667, R=0.9500, F1=0.7835
2025-04-15 23:00:15,600 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=5.5, use_topk=True, P=0.6667, R=0.9500, F1=0.7835
2025-04-15 23:00:16,178 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=6.0, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-15 23:00:16,614 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=6.5, use_topk=True, P=0.6727, R=0.9250, F1=0.7789
2025-04-15 23:00:16,776 - INFO - [omi-12.txt] mode=value_times_range, top_k=8, threshold=7.0, use_topk=True, P=0.6727, R=0.9250, F1=0.7789
2025-04-15 23:00:17,928 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=1.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 23:00:18,552 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=1.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 23:00:18,704 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=2.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 23:00:19,164 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=2.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 23:00:20,172 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=3.0, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 23:00:20,570 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=3.5, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 23:00:20,955 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=4.0, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 23:00:21,270 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=4.5, use_topk=True, P=0.6667, R=0.9500, F1=0.7835
2025-04-15 23:00:22,369 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=5.0, use_topk=True, P=0.6667, R=0.9500, F1=0.7835
2025-04-15 23:00:22,848 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=5.5, use_topk=True, P=0.6667, R=0.9500, F1=0.7835
2025-04-15 23:00:23,157 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=6.0, use_topk=True, P=0.6667, R=0.9500, F1=0.7835
2025-04-15 23:00:23,227 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=6.5, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-15 23:00:24,069 - INFO - [omi-12.txt] mode=value_times_range, top_k=9, threshold=7.0, use_topk=True, P=0.6607, R=0.9250, F1=0.7708
2025-04-15 23:00:24,087 - INFO - [omi-2] Starting grid search...
2025-04-15 23:00:27,284 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=1.0, use_topk=True, P=0.5098, R=0.8387, F1=0.6341
2025-04-15 23:00:27,307 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=1.5, use_topk=True, P=0.5532, R=0.8387, F1=0.6667
2025-04-15 23:00:27,307 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=2.0, use_topk=True, P=0.5952, R=0.8065, F1=0.6849
2025-04-15 23:00:27,307 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=2.5, use_topk=True, P=0.5526, R=0.6774, F1=0.6087
2025-04-15 23:00:29,264 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=3.0, use_topk=True, P=0.5000, R=0.5161, F1=0.5079
2025-04-15 23:00:29,320 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=3.5, use_topk=True, P=0.4643, R=0.4194, F1=0.4407
2025-04-15 23:00:29,320 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=4.0, use_topk=True, P=0.4783, R=0.3548, F1=0.4074
2025-04-15 23:00:29,320 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=4.5, use_topk=True, P=0.4211, R=0.2581, F1=0.3200
2025-04-15 23:00:31,349 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=5.0, use_topk=True, P=0.4118, R=0.2258, F1=0.2917
2025-04-15 23:00:31,350 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=5.5, use_topk=True, P=0.3750, R=0.1935, F1=0.2553
2025-04-15 23:00:31,387 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=6.0, use_topk=True, P=0.5000, R=0.1935, F1=0.2791
2025-04-15 23:00:31,388 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=6.5, use_topk=True, P=0.5000, R=0.1613, F1=0.2439
2025-04-15 23:00:33,814 - INFO - [omi-2.txt] mode=value_times_range, top_k=1, threshold=7.0, use_topk=True, P=0.6250, R=0.1613, F1=0.2564
2025-04-15 23:00:33,926 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=1.0, use_topk=True, P=0.5088, R=0.9355, F1=0.6591
2025-04-15 23:00:33,937 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=1.5, use_topk=True, P=0.5185, R=0.9032, F1=0.6588
2025-04-15 23:00:33,937 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=2.0, use_topk=True, P=0.5192, R=0.8710, F1=0.6506
2025-04-15 23:00:36,468 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=2.5, use_topk=True, P=0.5510, R=0.8710, F1=0.6750
2025-04-15 23:00:36,471 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=3.0, use_topk=True, P=0.5652, R=0.8387, F1=0.6753
2025-04-15 23:00:36,949 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=3.5, use_topk=True, P=0.5238, R=0.7097, F1=0.6027
2025-04-15 23:00:36,950 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=4.0, use_topk=True, P=0.5366, R=0.7097, F1=0.6111
2025-04-15 23:00:39,023 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=4.5, use_topk=True, P=0.5385, R=0.6774, F1=0.6000
2025-04-15 23:00:39,147 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=5.0, use_topk=True, P=0.5405, R=0.6452, F1=0.5882
2025-04-15 23:00:39,275 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=5.5, use_topk=True, P=0.5455, R=0.5806, F1=0.5625
2025-04-15 23:00:39,754 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=6.0, use_topk=True, P=0.5000, R=0.4194, F1=0.4561
2025-04-15 23:00:41,685 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=6.5, use_topk=True, P=0.4783, R=0.3548, F1=0.4074
2025-04-15 23:00:42,098 - INFO - [omi-2.txt] mode=value_times_range, top_k=2, threshold=7.0, use_topk=True, P=0.5000, R=0.3226, F1=0.3922
2025-04-15 23:00:42,099 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=1.0, use_topk=True, P=0.4844, R=1.0000, F1=0.6526
2025-04-15 23:00:42,477 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=1.5, use_topk=True, P=0.5000, R=1.0000, F1=0.6667
2025-04-15 23:00:44,312 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=2.0, use_topk=True, P=0.5167, R=1.0000, F1=0.6813
2025-04-15 23:00:44,778 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=2.5, use_topk=True, P=0.5263, R=0.9677, F1=0.6818
2025-04-15 23:00:44,884 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=3.0, use_topk=True, P=0.5385, R=0.9032, F1=0.6747
2025-04-15 23:00:45,109 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=3.5, use_topk=True, P=0.5400, R=0.8710, F1=0.6667
2025-04-15 23:00:47,017 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=4.0, use_topk=True, P=0.5306, R=0.8387, F1=0.6500
2025-04-15 23:00:47,567 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=4.5, use_topk=True, P=0.5319, R=0.8065, F1=0.6410
2025-04-15 23:00:47,568 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=5.0, use_topk=True, P=0.5217, R=0.7742, F1=0.6234
2025-04-15 23:00:47,996 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=5.5, use_topk=True, P=0.5111, R=0.7419, F1=0.6053
2025-04-15 23:00:49,883 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=6.0, use_topk=True, P=0.5250, R=0.6774, F1=0.5915
2025-04-15 23:00:50,099 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=6.5, use_topk=True, P=0.5714, R=0.6452, F1=0.6061
2025-04-15 23:00:50,181 - INFO - [omi-2.txt] mode=value_times_range, top_k=3, threshold=7.0, use_topk=True, P=0.5758, R=0.6129, F1=0.5938
2025-04-15 23:00:50,566 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=1.0, use_topk=True, P=0.4769, R=1.0000, F1=0.6458
2025-04-15 23:00:52,691 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=1.5, use_topk=True, P=0.4844, R=1.0000, F1=0.6526
2025-04-15 23:00:52,836 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=2.0, use_topk=True, P=0.4844, R=1.0000, F1=0.6526
2025-04-15 23:00:52,881 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=2.5, use_topk=True, P=0.4918, R=0.9677, F1=0.6522
2025-04-15 23:00:53,203 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=3.0, use_topk=True, P=0.4833, R=0.9355, F1=0.6374
2025-04-15 23:00:55,263 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=3.5, use_topk=True, P=0.4746, R=0.9032, F1=0.6222
2025-04-15 23:00:55,538 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=4.0, use_topk=True, P=0.4828, R=0.9032, F1=0.6292
2025-04-15 23:00:55,735 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=4.5, use_topk=True, P=0.5000, R=0.9032, F1=0.6437
2025-04-15 23:00:55,845 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=5.0, use_topk=True, P=0.5091, R=0.9032, F1=0.6512
2025-04-15 23:00:57,880 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=5.5, use_topk=True, P=0.5185, R=0.9032, F1=0.6588
2025-04-15 23:00:58,244 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=6.0, use_topk=True, P=0.5283, R=0.9032, F1=0.6667
2025-04-15 23:00:58,363 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=6.5, use_topk=True, P=0.5745, R=0.8710, F1=0.6923
2025-04-15 23:00:58,754 - INFO - [omi-2.txt] mode=value_times_range, top_k=4, threshold=7.0, use_topk=True, P=0.6047, R=0.8387, F1=0.7027
2025-04-15 23:01:00,665 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=1.0, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 23:01:01,249 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=1.5, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 23:01:01,252 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=2.0, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 23:01:01,441 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=2.5, use_topk=True, P=0.4697, R=1.0000, F1=0.6392
2025-04-15 23:01:03,337 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=3.0, use_topk=True, P=0.4615, R=0.9677, F1=0.6250
2025-04-15 23:01:04,156 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=3.5, use_topk=True, P=0.4603, R=0.9355, F1=0.6170
2025-04-15 23:01:04,156 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=4.0, use_topk=True, P=0.4603, R=0.9355, F1=0.6170
2025-04-15 23:01:04,268 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=4.5, use_topk=True, P=0.4603, R=0.9355, F1=0.6170
2025-04-15 23:01:05,933 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=5.0, use_topk=True, P=0.4754, R=0.9355, F1=0.6304
2025-04-15 23:01:06,579 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=5.5, use_topk=True, P=0.4915, R=0.9355, F1=0.6444
2025-04-15 23:01:06,745 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=6.0, use_topk=True, P=0.5000, R=0.9355, F1=0.6517
2025-04-15 23:01:07,045 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=6.5, use_topk=True, P=0.5273, R=0.9355, F1=0.6744
2025-04-15 23:01:08,671 - INFO - [omi-2.txt] mode=value_times_range, top_k=5, threshold=7.0, use_topk=True, P=0.5600, R=0.9032, F1=0.6914
2025-04-15 23:01:09,289 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=1.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 23:01:09,622 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=1.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 23:01:09,901 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=2.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 23:01:11,232 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=2.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 23:01:12,037 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=3.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 23:01:12,253 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=3.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
