2025-04-16 11:30:44,132 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['value_times_range'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/use_topkTrue', visual_dir='./visual/omi/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-16 11:30:44,133 - INFO - 当前评分模式: ['value_times_range']
2025-04-16 11:30:44,133 - INFO - 
==================================================
2025-04-16 11:30:44,133 - INFO - 开始执行网格搜索...
2025-04-16 11:30:44,135 - INFO - [omi-1] Starting grid search...
2025-04-16 11:30:47,304 - INFO - [omi-1.txt] mode=value_times_range, top_k=1, threshold=1.0, use_topk=True, P=0.6567, R=0.4944, F1=0.5641
2025-04-16 11:38:11,470 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=2.0, use_topk=True, P=0.6122, R=0.9677, F1=0.7500
2025-04-16 11:38:14,396 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=2.5, use_topk=True, P=0.6042, R=0.9355, F1=0.7342
2025-04-16 11:38:15,432 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=3.0, use_topk=True, P=0.6304, R=0.9355, F1=0.7532
2025-04-16 11:38:15,759 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=3.5, use_topk=True, P=0.6744, R=0.9355, F1=0.7838
2025-04-16 11:38:15,904 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=4.0, use_topk=True, P=0.7568, R=0.9032, F1=0.8235
2025-04-16 11:38:18,602 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=4.5, use_topk=True, P=0.7778, R=0.9032, F1=0.8358
2025-04-16 11:38:19,624 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=5.0, use_topk=True, P=0.7714, R=0.8710, F1=0.8182
2025-04-16 11:38:20,092 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=5.5, use_topk=True, P=0.7941, R=0.8710, F1=0.8308
2025-04-16 11:38:20,105 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=6.0, use_topk=True, P=0.7812, R=0.8065, F1=0.7937
2025-04-16 11:38:22,753 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=6.5, use_topk=True, P=0.8333, R=0.8065, F1=0.8197
2025-04-16 11:38:23,968 - INFO - [omi-2.txt] mode=value_times_range, top_k=6, threshold=7.0, use_topk=True, P=0.8621, R=0.8065, F1=0.8333
2025-04-16 11:38:24,495 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=1.0, use_topk=True, P=0.4921, R=1.0000, F1=0.6596
2025-04-16 11:38:24,496 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=1.5, use_topk=True, P=0.5536, R=1.0000, F1=0.7126
2025-04-16 11:38:27,025 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=2.0, use_topk=True, P=0.5962, R=1.0000, F1=0.7470
2025-04-16 11:38:28,344 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=2.5, use_topk=True, P=0.6000, R=0.9677, F1=0.7407
2025-04-16 11:38:28,937 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=3.0, use_topk=True, P=0.6122, R=0.9677, F1=0.7500
2025-04-16 11:38:28,938 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=3.5, use_topk=True, P=0.6522, R=0.9677, F1=0.7792
2025-04-16 11:38:31,171 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=4.0, use_topk=True, P=0.7073, R=0.9355, F1=0.8056
2025-04-16 11:38:32,566 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=4.5, use_topk=True, P=0.7250, R=0.9355, F1=0.8169
2025-04-16 11:38:33,195 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=5.0, use_topk=True, P=0.7250, R=0.9355, F1=0.8169
2025-04-16 11:38:33,209 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=5.5, use_topk=True, P=0.8056, R=0.9355, F1=0.8657
2025-04-16 11:38:35,490 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=6.0, use_topk=True, P=0.8000, R=0.9032, F1=0.8485
2025-04-16 11:38:37,098 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=6.5, use_topk=True, P=0.8485, R=0.9032, F1=0.8750
2025-04-16 11:38:37,529 - INFO - [omi-2.txt] mode=value_times_range, top_k=7, threshold=7.0, use_topk=True, P=0.8438, R=0.8710, F1=0.8571
2025-04-16 11:38:37,631 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=1.0, use_topk=True, P=0.4921, R=1.0000, F1=0.6596
2025-04-16 11:38:39,780 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=1.5, use_topk=True, P=0.5345, R=1.0000, F1=0.6966
2025-04-16 11:38:41,588 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=2.0, use_topk=True, P=0.5636, R=1.0000, F1=0.7209
2025-04-16 11:38:41,738 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=2.5, use_topk=True, P=0.5660, R=0.9677, F1=0.7143
2025-04-16 11:38:41,959 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=3.0, use_topk=True, P=0.6000, R=0.9677, F1=0.7407
2025-04-16 11:38:44,037 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=3.5, use_topk=True, P=0.6522, R=0.9677, F1=0.7792
2025-04-16 11:38:46,029 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=4.0, use_topk=True, P=0.6977, R=0.9677, F1=0.8108
2025-04-16 11:38:46,095 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=4.5, use_topk=True, P=0.6977, R=0.9677, F1=0.8108
2025-04-16 11:38:46,163 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=5.0, use_topk=True, P=0.6905, R=0.9355, F1=0.7945
2025-04-16 11:38:48,215 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=5.5, use_topk=True, P=0.7436, R=0.9355, F1=0.8286
2025-04-16 11:38:50,345 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=6.0, use_topk=True, P=0.7436, R=0.9355, F1=0.8286
2025-04-16 11:38:50,573 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=6.5, use_topk=True, P=0.7436, R=0.9355, F1=0.8286
2025-04-16 11:38:50,575 - INFO - [omi-2.txt] mode=value_times_range, top_k=8, threshold=7.0, use_topk=True, P=0.7436, R=0.9355, F1=0.8286
2025-04-16 11:38:52,665 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=1.0, use_topk=True, P=0.4844, R=1.0000, F1=0.6526
2025-04-16 11:38:54,823 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=1.5, use_topk=True, P=0.5167, R=1.0000, F1=0.6813
2025-04-16 11:38:54,866 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=2.0, use_topk=True, P=0.5345, R=1.0000, F1=0.6966
2025-04-16 11:38:55,018 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=2.5, use_topk=True, P=0.5345, R=1.0000, F1=0.6966
2025-04-16 11:38:57,162 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=3.0, use_topk=True, P=0.5536, R=1.0000, F1=0.7126
2025-04-16 11:38:59,285 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=3.5, use_topk=True, P=0.5849, R=1.0000, F1=0.7381
2025-04-16 11:38:59,286 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=4.0, use_topk=True, P=0.6250, R=0.9677, F1=0.7595
2025-04-16 11:38:59,492 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=4.5, use_topk=True, P=0.6383, R=0.9677, F1=0.7692
2025-04-16 11:39:01,311 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=5.0, use_topk=True, P=0.6522, R=0.9677, F1=0.7792
2025-04-16 11:39:03,513 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=5.5, use_topk=True, P=0.6818, R=0.9677, F1=0.8000
2025-04-16 11:39:03,731 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=6.0, use_topk=True, P=0.6977, R=0.9677, F1=0.8108
2025-04-16 11:39:03,869 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=6.5, use_topk=True, P=0.7317, R=0.9677, F1=0.8333
2025-04-16 11:39:05,323 - INFO - [omi-2.txt] mode=value_times_range, top_k=9, threshold=7.0, use_topk=True, P=0.7500, R=0.9677, F1=0.8451
2025-04-16 11:39:05,343 - INFO - [omi-3] Starting grid search...
2025-04-16 11:39:08,592 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=1.0, use_topk=True, P=0.7391, R=0.4359, F1=0.5484
2025-04-16 11:39:08,635 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=1.5, use_topk=True, P=0.7500, R=0.4231, F1=0.5410
2025-04-16 11:39:08,684 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=2.0, use_topk=True, P=0.7436, R=0.3718, F1=0.4957
2025-04-16 11:39:08,684 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=2.5, use_topk=True, P=0.7368, R=0.3590, F1=0.4828
2025-04-16 11:39:10,609 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=3.0, use_topk=True, P=0.7297, R=0.3462, F1=0.4696
2025-04-16 11:39:10,679 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=3.5, use_topk=True, P=0.7667, R=0.2949, F1=0.4259
2025-04-16 11:39:10,755 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=4.0, use_topk=True, P=0.7667, R=0.2949, F1=0.4259
2025-04-16 11:39:10,756 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=4.5, use_topk=True, P=0.7586, R=0.2821, F1=0.4112
2025-04-16 11:39:12,733 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=5.0, use_topk=True, P=0.7586, R=0.2821, F1=0.4112
2025-04-16 11:39:12,823 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=5.5, use_topk=True, P=0.7586, R=0.2821, F1=0.4112
2025-04-16 11:39:12,856 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=6.0, use_topk=True, P=0.7586, R=0.2821, F1=0.4112
2025-04-16 11:39:12,857 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=6.5, use_topk=True, P=0.7407, R=0.2564, F1=0.3810
2025-04-16 11:39:16,538 - INFO - [omi-3.txt] mode=value_times_range, top_k=1, threshold=7.0, use_topk=True, P=0.7407, R=0.2564, F1=0.3810
2025-04-16 11:39:16,620 - INFO - [omi-3.txt] mode=value_times_range, top_k=2, threshold=1.0, use_topk=True, P=0.7544, R=0.5513, F1=0.6370
2025-04-16 11:39:16,620 - INFO - [omi-3.txt] mode=value_times_range, top_k=2, threshold=1.5, use_topk=True, P=0.7455, R=0.5256, F1=0.6165
2025-04-16 11:39:16,872 - INFO - [omi-3.txt] mode=value_times_range, top_k=2, threshold=2.0, use_topk=True, P=0.7600, R=0.4872, F1=0.5938
2025-04-16 11:39:20,850 - INFO - [omi-3.txt] mode=value_times_range, top_k=2, threshold=2.5, use_topk=True, P=0.7551, R=0.4744, F1=0.5827
2025-04-16 11:39:21,024 - INFO - [omi-3.txt] mode=value_times_range, top_k=2, threshold=3.0, use_topk=True, P=0.7551, R=0.4744, F1=0.5827
2025-04-16 11:39:21,025 - INFO - [omi-3.txt] mode=value_times_range, top_k=2, threshold=3.5, use_topk=True, P=0.7674, R=0.4231, F1=0.5455
2025-04-16 11:39:21,137 - INFO - [omi-3.txt] mode=value_times_range, top_k=2, threshold=4.0, use_topk=True, P=0.7674, R=0.4231, F1=0.5455
2025-04-16 11:39:25,121 - INFO - [omi-3.txt] mode=value_times_range, top_k=2, threshold=4.5, use_topk=True, P=0.7619, R=0.4103, F1=0.5333
2025-04-16 11:39:25,163 - INFO - [omi-3.txt] mode=value_times_range, top_k=2, threshold=5.0, use_topk=True, P=0.7750, R=0.3974, F1=0.5254
2025-04-16 11:39:25,412 - INFO - [omi-3.txt] mode=value_times_range, top_k=2, threshold=5.5, use_topk=True, P=0.7750, R=0.3974, F1=0.5254
2025-04-16 11:39:25,533 - INFO - [omi-3.txt] mode=value_times_range, top_k=2, threshold=6.0, use_topk=True, P=0.7500, R=0.3462, F1=0.4737
2025-04-16 11:39:29,419 - INFO - [omi-3.txt] mode=value_times_range, top_k=2, threshold=6.5, use_topk=True, P=0.7429, R=0.3333, F1=0.4602
2025-04-16 11:39:29,420 - INFO - [omi-3.txt] mode=value_times_range, top_k=2, threshold=7.0, use_topk=True, P=0.7429, R=0.3333, F1=0.4602
2025-04-16 11:39:29,735 - INFO - [omi-3.txt] mode=value_times_range, top_k=3, threshold=1.0, use_topk=True, P=0.7742, R=0.6154, F1=0.6857
2025-04-16 11:39:29,736 - INFO - [omi-3.txt] mode=value_times_range, top_k=3, threshold=1.5, use_topk=True, P=0.7627, R=0.5769, F1=0.6569
2025-04-16 11:39:33,677 - INFO - [omi-3.txt] mode=value_times_range, top_k=3, threshold=2.0, use_topk=True, P=0.7636, R=0.5385, F1=0.6316
2025-04-16 11:39:33,795 - INFO - [omi-3.txt] mode=value_times_range, top_k=3, threshold=2.5, use_topk=True, P=0.7636, R=0.5385, F1=0.6316
2025-04-16 11:39:33,927 - INFO - [omi-3.txt] mode=value_times_range, top_k=3, threshold=3.0, use_topk=True, P=0.7593, R=0.5256, F1=0.6212
2025-04-16 11:39:34,111 - INFO - [omi-3.txt] mode=value_times_range, top_k=3, threshold=3.5, use_topk=True, P=0.7959, R=0.5000, F1=0.6142
2025-04-16 11:39:35,978 - INFO - [omi-3.txt] mode=value_times_range, top_k=3, threshold=4.0, use_topk=True, P=0.7917, R=0.4872, F1=0.6032
2025-04-16 11:39:36,079 - INFO - [omi-3.txt] mode=value_times_range, top_k=3, threshold=4.5, use_topk=True, P=0.7872, R=0.4744, F1=0.5920
2025-04-16 11:39:36,322 - INFO - [omi-3.txt] mode=value_times_range, top_k=3, threshold=5.0, use_topk=True, P=0.7826, R=0.4615, F1=0.5806
2025-04-16 11:39:36,512 - INFO - [omi-3.txt] mode=value_times_range, top_k=3, threshold=5.5, use_topk=True, P=0.7826, R=0.4615, F1=0.5806
2025-04-16 11:39:38,278 - INFO - [omi-3.txt] mode=value_times_range, top_k=3, threshold=6.0, use_topk=True, P=0.7674, R=0.4231, F1=0.5455
2025-04-16 11:39:38,406 - INFO - [omi-3.txt] mode=value_times_range, top_k=3, threshold=6.5, use_topk=True, P=0.7805, R=0.4103, F1=0.5378
2025-04-16 11:39:38,587 - INFO - [omi-3.txt] mode=value_times_range, top_k=3, threshold=7.0, use_topk=True, P=0.7750, R=0.3974, F1=0.5254
2025-04-16 11:39:38,839 - INFO - [omi-3.txt] mode=value_times_range, top_k=4, threshold=1.0, use_topk=True, P=0.7846, R=0.6538, F1=0.7133
2025-04-16 11:39:40,616 - INFO - [omi-3.txt] mode=value_times_range, top_k=4, threshold=1.5, use_topk=True, P=0.7742, R=0.6154, F1=0.6857
2025-04-16 11:39:40,679 - INFO - [omi-3.txt] mode=value_times_range, top_k=4, threshold=2.0, use_topk=True, P=0.7797, R=0.5897, F1=0.6715
2025-04-16 11:39:40,915 - INFO - [omi-3.txt] mode=value_times_range, top_k=4, threshold=2.5, use_topk=True, P=0.7797, R=0.5897, F1=0.6715
2025-04-16 11:39:41,152 - INFO - [omi-3.txt] mode=value_times_range, top_k=4, threshold=3.0, use_topk=True, P=0.7759, R=0.5769, F1=0.6618
2025-04-16 11:39:42,955 - INFO - [omi-3.txt] mode=value_times_range, top_k=4, threshold=3.5, use_topk=True, P=0.7925, R=0.5385, F1=0.6412
2025-04-16 11:39:42,956 - INFO - [omi-3.txt] mode=value_times_range, top_k=4, threshold=4.0, use_topk=True, P=0.7925, R=0.5385, F1=0.6412
2025-04-16 11:39:43,182 - INFO - [omi-3.txt] mode=value_times_range, top_k=4, threshold=4.5, use_topk=True, P=0.7800, R=0.5000, F1=0.6094
2025-04-16 11:39:43,399 - INFO - [omi-3.txt] mode=value_times_range, top_k=4, threshold=5.0, use_topk=True, P=0.7800, R=0.5000, F1=0.6094
2025-04-16 11:39:45,116 - INFO - [omi-3.txt] mode=value_times_range, top_k=4, threshold=5.5, use_topk=True, P=0.7800, R=0.5000, F1=0.6094
2025-04-16 11:39:45,117 - INFO - [omi-3.txt] mode=value_times_range, top_k=4, threshold=6.0, use_topk=True, P=0.7755, R=0.4872, F1=0.5984
2025-04-16 11:39:45,308 - INFO - [omi-3.txt] mode=value_times_range, top_k=4, threshold=6.5, use_topk=True, P=0.7708, R=0.4744, F1=0.5873
2025-04-16 11:39:45,504 - INFO - [omi-3.txt] mode=value_times_range, top_k=4, threshold=7.0, use_topk=True, P=0.7660, R=0.4615, F1=0.5760
2025-04-16 11:39:47,042 - INFO - [omi-3.txt] mode=value_times_range, top_k=5, threshold=1.0, use_topk=True, P=0.7971, R=0.7051, F1=0.7483
2025-04-16 11:39:47,181 - INFO - [omi-3.txt] mode=value_times_range, top_k=5, threshold=1.5, use_topk=True, P=0.7941, R=0.6923, F1=0.7397
2025-04-16 11:39:47,394 - INFO - [omi-3.txt] mode=value_times_range, top_k=5, threshold=2.0, use_topk=True, P=0.8000, R=0.6667, F1=0.7273
2025-04-16 11:39:47,606 - INFO - [omi-3.txt] mode=value_times_range, top_k=5, threshold=2.5, use_topk=True, P=0.7969, R=0.6538, F1=0.7183
2025-04-16 11:39:49,080 - INFO - [omi-3.txt] mode=value_times_range, top_k=5, threshold=3.0, use_topk=True, P=0.7903, R=0.6282, F1=0.7000
2025-04-16 11:39:49,344 - INFO - [omi-3.txt] mode=value_times_range, top_k=5, threshold=3.5, use_topk=True, P=0.8103, R=0.6026, F1=0.6912
2025-04-16 11:39:49,572 - INFO - [omi-3.txt] mode=value_times_range, top_k=5, threshold=4.0, use_topk=True, P=0.8103, R=0.6026, F1=0.6912
2025-04-16 11:39:49,719 - INFO - [omi-3.txt] mode=value_times_range, top_k=5, threshold=4.5, use_topk=True, P=0.8036, R=0.5769, F1=0.6716
2025-04-16 11:39:51,134 - INFO - [omi-3.txt] mode=value_times_range, top_k=5, threshold=5.0, use_topk=True, P=0.8000, R=0.5641, F1=0.6617
2025-04-16 11:39:51,429 - INFO - [omi-3.txt] mode=value_times_range, top_k=5, threshold=5.5, use_topk=True, P=0.8000, R=0.5641, F1=0.6617
2025-04-16 11:39:51,621 - INFO - [omi-3.txt] mode=value_times_range, top_k=5, threshold=6.0, use_topk=True, P=0.7963, R=0.5513, F1=0.6515
2025-04-16 11:39:51,841 - INFO - [omi-3.txt] mode=value_times_range, top_k=5, threshold=6.5, use_topk=True, P=0.7963, R=0.5513, F1=0.6515
2025-04-16 11:39:53,272 - INFO - [omi-3.txt] mode=value_times_range, top_k=5, threshold=7.0, use_topk=True, P=0.7925, R=0.5385, F1=0.6412
2025-04-16 11:39:53,513 - INFO - [omi-3.txt] mode=value_times_range, top_k=6, threshold=1.0, use_topk=True, P=0.8028, R=0.7308, F1=0.7651
2025-04-16 11:39:53,768 - INFO - [omi-3.txt] mode=value_times_range, top_k=6, threshold=1.5, use_topk=True, P=0.8028, R=0.7308, F1=0.7651
2025-04-16 11:39:53,938 - INFO - [omi-3.txt] mode=value_times_range, top_k=6, threshold=2.0, use_topk=True, P=0.8116, R=0.7179, F1=0.7619
2025-04-16 11:39:55,333 - INFO - [omi-3.txt] mode=value_times_range, top_k=6, threshold=2.5, use_topk=True, P=0.8116, R=0.7179, F1=0.7619
2025-04-16 11:39:55,551 - INFO - [omi-3.txt] mode=value_times_range, top_k=6, threshold=3.0, use_topk=True, P=0.8088, R=0.7051, F1=0.7534
2025-04-16 11:39:55,818 - INFO - [omi-3.txt] mode=value_times_range, top_k=6, threshold=3.5, use_topk=True, P=0.8281, R=0.6795, F1=0.7465
2025-04-16 11:39:56,003 - INFO - [omi-3.txt] mode=value_times_range, top_k=6, threshold=4.0, use_topk=True, P=0.8254, R=0.6667, F1=0.7376
2025-04-16 11:39:57,391 - INFO - [omi-3.txt] mode=value_times_range, top_k=6, threshold=4.5, use_topk=True, P=0.8167, R=0.6282, F1=0.7101
2025-04-16 11:39:57,670 - INFO - [omi-3.txt] mode=value_times_range, top_k=6, threshold=5.0, use_topk=True, P=0.8070, R=0.5897, F1=0.6815
2025-04-16 11:39:57,935 - INFO - [omi-3.txt] mode=value_times_range, top_k=6, threshold=5.5, use_topk=True, P=0.8070, R=0.5897, F1=0.6815
2025-04-16 11:39:58,149 - INFO - [omi-3.txt] mode=value_times_range, top_k=6, threshold=6.0, use_topk=True, P=0.8036, R=0.5769, F1=0.6716
2025-04-16 11:39:59,386 - INFO - [omi-3.txt] mode=value_times_range, top_k=6, threshold=6.5, use_topk=True, P=0.8036, R=0.5769, F1=0.6716
2025-04-16 11:39:59,739 - INFO - [omi-3.txt] mode=value_times_range, top_k=6, threshold=7.0, use_topk=True, P=0.8036, R=0.5769, F1=0.6716
2025-04-16 11:40:00,073 - INFO - [omi-3.txt] mode=value_times_range, top_k=7, threshold=1.0, use_topk=True, P=0.8133, R=0.7821, F1=0.7974
2025-04-16 11:40:00,176 - INFO - [omi-3.txt] mode=value_times_range, top_k=7, threshold=1.5, use_topk=True, P=0.8082, R=0.7564, F1=0.7815
2025-04-16 11:40:01,438 - INFO - [omi-3.txt] mode=value_times_range, top_k=7, threshold=2.0, use_topk=True, P=0.8169, R=0.7436, F1=0.7785
2025-04-16 11:40:01,828 - INFO - [omi-3.txt] mode=value_times_range, top_k=7, threshold=2.5, use_topk=True, P=0.8169, R=0.7436, F1=0.7785
2025-04-16 11:40:02,153 - INFO - [omi-3.txt] mode=value_times_range, top_k=7, threshold=3.0, use_topk=True, P=0.8169, R=0.7436, F1=0.7785
2025-04-16 11:40:02,212 - INFO - [omi-3.txt] mode=value_times_range, top_k=7, threshold=3.5, use_topk=True, P=0.8382, R=0.7308, F1=0.7808
2025-04-16 11:40:03,611 - INFO - [omi-3.txt] mode=value_times_range, top_k=7, threshold=4.0, use_topk=True, P=0.8382, R=0.7308, F1=0.7808
2025-04-16 11:40:03,909 - INFO - [omi-3.txt] mode=value_times_range, top_k=7, threshold=4.5, use_topk=True, P=0.8308, R=0.6923, F1=0.7552
2025-04-16 11:40:04,251 - INFO - [omi-3.txt] mode=value_times_range, top_k=7, threshold=5.0, use_topk=True, P=0.8254, R=0.6667, F1=0.7376
2025-04-16 11:40:04,333 - INFO - [omi-3.txt] mode=value_times_range, top_k=7, threshold=5.5, use_topk=True, P=0.8254, R=0.6667, F1=0.7376
2025-04-16 11:40:05,613 - INFO - [omi-3.txt] mode=value_times_range, top_k=7, threshold=6.0, use_topk=True, P=0.8226, R=0.6538, F1=0.7286
2025-04-16 11:40:06,001 - INFO - [omi-3.txt] mode=value_times_range, top_k=7, threshold=6.5, use_topk=True, P=0.8197, R=0.6410, F1=0.7194
2025-04-16 11:40:06,356 - INFO - [omi-3.txt] mode=value_times_range, top_k=7, threshold=7.0, use_topk=True, P=0.8197, R=0.6410, F1=0.7194
2025-04-16 11:40:06,357 - INFO - [omi-3.txt] mode=value_times_range, top_k=8, threshold=1.0, use_topk=True, P=0.8205, R=0.8205, F1=0.8205
2025-04-16 11:40:07,657 - INFO - [omi-3.txt] mode=value_times_range, top_k=8, threshold=1.5, use_topk=True, P=0.8182, R=0.8077, F1=0.8129
2025-04-16 11:40:08,124 - INFO - [omi-3.txt] mode=value_times_range, top_k=8, threshold=2.0, use_topk=True, P=0.8133, R=0.7821, F1=0.7974
2025-04-16 11:40:08,394 - INFO - [omi-3.txt] mode=value_times_range, top_k=8, threshold=2.5, use_topk=True, P=0.8133, R=0.7821, F1=0.7974
2025-04-16 11:40:08,521 - INFO - [omi-3.txt] mode=value_times_range, top_k=8, threshold=3.0, use_topk=True, P=0.8133, R=0.7821, F1=0.7974
2025-04-16 11:40:09,707 - INFO - [omi-3.txt] mode=value_times_range, top_k=8, threshold=3.5, use_topk=True, P=0.8333, R=0.7692, F1=0.8000
2025-04-16 11:40:10,166 - INFO - [omi-3.txt] mode=value_times_range, top_k=8, threshold=4.0, use_topk=True, P=0.8333, R=0.7692, F1=0.8000
2025-04-16 11:40:10,465 - INFO - [omi-3.txt] mode=value_times_range, top_k=8, threshold=4.5, use_topk=True, P=0.8235, R=0.7179, F1=0.7671
2025-04-16 11:40:10,642 - INFO - [omi-3.txt] mode=value_times_range, top_k=8, threshold=5.0, use_topk=True, P=0.8308, R=0.6923, F1=0.7552
2025-04-16 11:40:11,831 - INFO - [omi-3.txt] mode=value_times_range, top_k=8, threshold=5.5, use_topk=True, P=0.8308, R=0.6923, F1=0.7552
2025-04-16 11:40:12,218 - INFO - [omi-3.txt] mode=value_times_range, top_k=8, threshold=6.0, use_topk=True, P=0.8281, R=0.6795, F1=0.7465
2025-04-16 11:40:12,571 - INFO - [omi-3.txt] mode=value_times_range, top_k=8, threshold=6.5, use_topk=True, P=0.8254, R=0.6667, F1=0.7376
2025-04-16 11:40:12,769 - INFO - [omi-3.txt] mode=value_times_range, top_k=8, threshold=7.0, use_topk=True, P=0.8254, R=0.6667, F1=0.7376
2025-04-16 11:40:13,994 - INFO - [omi-3.txt] mode=value_times_range, top_k=9, threshold=1.0, use_topk=True, P=0.8205, R=0.8205, F1=0.8205
2025-04-16 11:40:14,380 - INFO - [omi-3.txt] mode=value_times_range, top_k=9, threshold=1.5, use_topk=True, P=0.8205, R=0.8205, F1=0.8205
2025-04-16 11:40:14,735 - INFO - [omi-3.txt] mode=value_times_range, top_k=9, threshold=2.0, use_topk=True, P=0.8182, R=0.8077, F1=0.8129
2025-04-16 11:40:14,891 - INFO - [omi-3.txt] mode=value_times_range, top_k=9, threshold=2.5, use_topk=True, P=0.8182, R=0.8077, F1=0.8129
2025-04-16 11:40:16,137 - INFO - [omi-3.txt] mode=value_times_range, top_k=9, threshold=3.0, use_topk=True, P=0.8158, R=0.7949, F1=0.8052
2025-04-16 11:40:16,451 - INFO - [omi-3.txt] mode=value_times_range, top_k=9, threshold=3.5, use_topk=True, P=0.8378, R=0.7949, F1=0.8158
2025-04-16 11:40:16,814 - INFO - [omi-3.txt] mode=value_times_range, top_k=9, threshold=4.0, use_topk=True, P=0.8378, R=0.7949, F1=0.8158
2025-04-16 11:40:16,963 - INFO - [omi-3.txt] mode=value_times_range, top_k=9, threshold=4.5, use_topk=True, P=0.8286, R=0.7436, F1=0.7838
2025-04-16 11:40:18,227 - INFO - [omi-3.txt] mode=value_times_range, top_k=9, threshold=5.0, use_topk=True, P=0.8358, R=0.7179, F1=0.7724
2025-04-16 11:40:18,653 - INFO - [omi-3.txt] mode=value_times_range, top_k=9, threshold=5.5, use_topk=True, P=0.8358, R=0.7179, F1=0.7724
2025-04-16 11:40:18,948 - INFO - [omi-3.txt] mode=value_times_range, top_k=9, threshold=6.0, use_topk=True, P=0.8308, R=0.6923, F1=0.7552
2025-04-16 11:40:19,025 - INFO - [omi-3.txt] mode=value_times_range, top_k=9, threshold=6.5, use_topk=True, P=0.8281, R=0.6795, F1=0.7465
