2025-04-15 23:38:00,947 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['value_times_range'], use_topk=False, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkFalse', visual_dir='./visual/use_topkFalse', num_workers=4, gif_duration=500)
2025-04-15 23:38:00,947 - INFO - pearson correlation 取绝对值
2025-04-15 23:38:00,947 - INFO - 当前评分模式: ['value_times_range']
2025-04-15 23:38:00,947 - INFO - 
==================================================
2025-04-15 23:38:00,947 - INFO - 开始执行网格搜索...
2025-04-15 23:38:00,949 - INFO - [omi-1] Starting grid search...
2025-04-15 23:38:04,306 - INFO - [omi-1.txt] mode=value_times_range, top_k=None, threshold=1.0, use_topk=False, P=0.7417, R=1.0000, F1=0.8517
   dataset        score_mode top_k  score_threshold  use_topk  precision   recall  f1_score
 omi-1.txt value_times_range  None              1.5     False   0.741667 1.000000  0.851675
omi-10.txt value_times_range  None              7.0     False   0.479675 0.967213  0.641304
omi-11.txt value_times_range  None              4.5     False   0.343373 0.982759  0.508929
omi-12.txt value_times_range  None              7.0     False   0.655172 0.950000  0.775510
 omi-2.txt value_times_range  None              5.5     False   0.455882 1.000000  0.626263
 omi-3.txt value_times_range  None              7.0     False   0.800000 0.820513  0.810127
 omi-4.txt value_times_range  None              6.5     False   0.814815 0.985075  0.891892
 omi-5.txt value_times_range  None              5.5     False   0.484536 0.959184  0.643836
 omi-6.txt value_times_range  None              7.0     False   0.265432 0.977273  0.417476
 omi-7.txt value_times_range  None              1.5     False   0.844444 0.974359  0.904762
 omi-8.txt value_times_range  None              5.0     False   0.358025 0.935484  0.517857
 omi-9.txt value_times_range  None              7.0     False   0.496183 0.915493  0.643564
2025-04-15 23:39:51,121 - INFO - 
===== Overall Metrics =====
Precision: 0.4926  Recall: 0.9531  F1: 0.6495
2025-04-15 23:39:51,121 - INFO - 
【原始汇总指标】
2025-04-15 23:39:51,121 - INFO - 精确率(Precision): 0.4926
2025-04-15 23:39:51,121 - INFO - 召回率(Recall):    0.9531
2025-04-15 23:39:51,121 - INFO - F1值:             0.6495
2025-04-15 23:39:51,121 - INFO - 
==================================================
2025-04-15 23:39:51,121 - INFO - 开始生成可视化结果...
2025-04-15 23:39:51,121 - INFO - 
==================================================
2025-04-15 23:39:51,121 - INFO - 开始数据集可视化: omi-1
2025-04-15 23:39:51,121 - INFO - 使用参数: 评分模式=value_times_range, top_k=None, 阈值=1.5
2025-04-15 23:39:51,122 - INFO - ==================================================

2025-04-15 23:39:51,122 - INFO - 正在加载数据集 omi-1 的数据
2025-04-15 23:39:51,122 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:39:51,122 - INFO - 正在计算边缘统计量...
2025-04-15 23:39:53,028 - INFO - 已计算 170 条边的统计量
2025-04-15 23:39:53,028 - INFO - 为每个节点使用所有邻居
2025-04-15 23:39:53,029 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\value_times_range\omi-1
2025-04-15 23:39:53,030 - INFO - 在数据集中发现 7 个异常时间段
2025-04-15 23:39:53,030 - INFO - 
正在处理时间段 1/7: 760-765
2025-04-15 23:39:53,030 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:53,030 - INFO - 正在计算异常分数...
2025-04-15 23:39:53,032 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:53,032 - INFO - 正在为时间段 760-765 生成可视化
2025-04-15 23:39:53,032 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-04-15 23:39:53,033 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:39:53,033 - DEBUG - 边统计: 正常边 118 条, 异常边 122 条
2025-04-15 23:39:53,033 - INFO - 时间段 760-765 的节点检测统计: 真阳性=15, 假阳性=1, 假阴性=0, 正常节点=3
2025-04-15 23:39:53,118 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-1\seg_0_760_765.png
2025-04-15 23:39:53,207 - INFO - 成功保存时间段 760-765 的可视化结果
2025-04-15 23:39:53,209 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-04-15 23:39:53,209 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:53,209 - INFO - 正在计算异常分数...
2025-04-15 23:39:53,320 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:53,320 - INFO - 正在为时间段 1064-1298 生成可视化
2025-04-15 23:39:53,320 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-04-15 23:39:53,320 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:39:53,322 - DEBUG - 边统计: 正常边 194 条, 异常边 112 条
2025-04-15 23:39:53,322 - INFO - 时间段 1064-1298 的节点检测统计: 真阳性=13, 假阳性=5, 假阴性=0, 正常节点=1
2025-04-15 23:39:53,415 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-1\seg_1_1064_1298.png
2025-04-15 23:39:53,516 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-04-15 23:39:53,516 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-04-15 23:39:53,517 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:53,517 - INFO - 正在计算异常分数...
2025-04-15 23:39:53,525 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:53,525 - INFO - 正在为时间段 2758-2772 生成可视化
2025-04-15 23:39:53,525 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-04-15 23:39:53,525 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:39:53,525 - DEBUG - 边统计: 正常边 176 条, 异常边 96 条
2025-04-15 23:39:53,526 - INFO - 时间段 2758-2772 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=0, 正常节点=2
2025-04-15 23:39:53,609 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-1\seg_2_2758_2772.png
2025-04-15 23:39:53,688 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-04-15 23:39:53,688 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-04-15 23:39:53,688 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:39:53,688 - INFO - 正在计算异常分数...
2025-04-15 23:39:53,693 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:53,693 - INFO - 正在为时间段 2874-2885 生成可视化
2025-04-15 23:39:53,693 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-04-15 23:39:53,693 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:39:53,695 - DEBUG - 边统计: 正常边 190 条, 异常边 82 条
2025-04-15 23:39:53,695 - INFO - 时间段 2874-2885 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:39:53,775 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-1\seg_3_2874_2885.png
2025-04-15 23:39:53,849 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-04-15 23:39:53,849 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-04-15 23:39:53,850 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:53,850 - INFO - 正在计算异常分数...
2025-04-15 23:39:53,855 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:53,855 - INFO - 正在为时间段 3012-3025 生成可视化
2025-04-15 23:39:53,855 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-04-15 23:39:53,855 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:39:53,856 - DEBUG - 边统计: 正常边 164 条, 异常边 108 条
2025-04-15 23:39:53,856 - INFO - 时间段 3012-3025 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:39:53,935 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-1\seg_4_3012_3025.png
2025-04-15 23:39:54,012 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-04-15 23:39:54,012 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-04-15 23:39:54,012 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:54,012 - INFO - 正在计算异常分数...
2025-04-15 23:39:54,081 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:54,081 - INFO - 正在为时间段 3160-3305 生成可视化
2025-04-15 23:39:54,081 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-04-15 23:39:54,081 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:39:54,082 - DEBUG - 边统计: 正常边 194 条, 异常边 112 条
2025-04-15 23:39:54,082 - INFO - 时间段 3160-3305 的节点检测统计: 真阳性=12, 假阳性=6, 假阴性=0, 正常节点=1
2025-04-15 23:39:54,170 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-1\seg_5_3160_3305.png
2025-04-15 23:39:54,256 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-04-15 23:39:54,257 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-04-15 23:39:54,257 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:54,257 - INFO - 正在计算异常分数...
2025-04-15 23:39:54,264 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:54,264 - INFO - 正在为时间段 3626-3638 生成可视化
2025-04-15 23:39:54,264 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-04-15 23:39:54,264 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:39:54,265 - DEBUG - 边统计: 正常边 190 条, 异常边 82 条
2025-04-15 23:39:54,265 - INFO - 时间段 3626-3638 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 23:39:54,346 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-1\seg_6_3626_3638.png
2025-04-15 23:39:54,426 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-04-15 23:39:54,426 - INFO - 正在从 ./visual/use_topkFalse\omi\value_times_range\omi-1 中的图像创建GIF
2025-04-15 23:39:54,632 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\value_times_range\omi-1\omi-1.gif
2025-04-15 23:39:54,632 - INFO - 
==================================================
2025-04-15 23:39:54,633 - INFO - 开始数据集可视化: omi-10
2025-04-15 23:39:54,633 - INFO - 使用参数: 评分模式=value_times_range, top_k=None, 阈值=7.0
2025-04-15 23:39:54,633 - INFO - ==================================================

2025-04-15 23:39:54,633 - INFO - 正在加载数据集 omi-10 的数据
2025-04-15 23:39:54,634 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:39:54,634 - INFO - 正在计算边缘统计量...
2025-04-15 23:39:56,602 - INFO - 已计算 136 条边的统计量
2025-04-15 23:39:56,602 - INFO - 为每个节点使用所有邻居
2025-04-15 23:39:56,603 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\value_times_range\omi-10
2025-04-15 23:39:56,603 - INFO - 在数据集中发现 8 个异常时间段
2025-04-15 23:39:56,603 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-15 23:39:56,604 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:56,604 - INFO - 正在计算异常分数...
2025-04-15 23:39:56,627 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:56,627 - INFO - 正在为时间段 740-780 生成可视化
2025-04-15 23:39:56,627 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-04-15 23:39:56,627 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:39:56,628 - DEBUG - 边统计: 正常边 206 条, 异常边 66 条
2025-04-15 23:39:56,628 - INFO - 时间段 740-780 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=1, 正常节点=1
2025-04-15 23:39:56,710 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-10\seg_0_740_780.png
2025-04-15 23:39:56,854 - INFO - 成功保存时间段 740-780 的可视化结果
2025-04-15 23:39:56,854 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-04-15 23:39:56,854 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:39:56,854 - INFO - 正在计算异常分数...
2025-04-15 23:39:56,892 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:56,892 - INFO - 正在为时间段 1345-1406 生成可视化
2025-04-15 23:39:56,892 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-04-15 23:39:56,892 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:39:56,892 - DEBUG - 边统计: 正常边 210 条, 异常边 62 条
2025-04-15 23:39:56,892 - INFO - 时间段 1345-1406 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 23:39:56,974 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-10\seg_1_1345_1406.png
2025-04-15 23:39:57,054 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-04-15 23:39:57,055 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-04-15 23:39:57,055 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:57,055 - INFO - 正在计算异常分数...
2025-04-15 23:39:57,084 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:57,084 - INFO - 正在为时间段 2224-2272 生成可视化
2025-04-15 23:39:57,085 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-04-15 23:39:57,085 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:39:57,085 - DEBUG - 边统计: 正常边 208 条, 异常边 64 条
2025-04-15 23:39:57,085 - INFO - 时间段 2224-2272 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=0, 正常节点=2
2025-04-15 23:39:57,167 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-10\seg_2_2224_2272.png
2025-04-15 23:39:57,244 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-04-15 23:39:57,244 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-04-15 23:39:57,245 - INFO - 该时间段的真实异常节点: {16, 4}
2025-04-15 23:39:57,245 - INFO - 正在计算异常分数...
2025-04-15 23:39:57,292 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:57,292 - INFO - 正在为时间段 2514-2592 生成可视化
2025-04-15 23:39:57,292 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-04-15 23:39:57,292 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:39:57,292 - DEBUG - 边统计: 正常边 180 条, 异常边 92 条
2025-04-15 23:39:57,292 - INFO - 时间段 2514-2592 的节点检测统计: 真阳性=2, 假阳性=15, 假阴性=0, 正常节点=2
2025-04-15 23:39:57,373 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-10\seg_3_2514_2592.png
2025-04-15 23:39:57,451 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-04-15 23:39:57,451 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-04-15 23:39:57,451 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-04-15 23:39:57,451 - INFO - 正在计算异常分数...
2025-04-15 23:39:57,485 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:57,485 - INFO - 正在为时间段 2733-2778 生成可视化
2025-04-15 23:39:57,485 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-04-15 23:39:57,485 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:39:57,486 - DEBUG - 边统计: 正常边 178 条, 异常边 62 条
2025-04-15 23:39:57,486 - INFO - 时间段 2733-2778 的节点检测统计: 真阳性=3, 假阳性=13, 假阴性=0, 正常节点=3
2025-04-15 23:39:57,573 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-10\seg_4_2733_2778.png
2025-04-15 23:39:57,650 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-04-15 23:39:57,650 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-04-15 23:39:57,650 - INFO - 该时间段的真实异常节点: {1}
2025-04-15 23:39:57,650 - INFO - 正在计算异常分数...
2025-04-15 23:39:57,652 - INFO - 检测到的异常节点: {4, 5, 7, 8, 9}
2025-04-15 23:39:57,652 - INFO - 正在为时间段 3401-3405 生成可视化
2025-04-15 23:39:57,652 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-04-15 23:39:57,652 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:39:57,653 - DEBUG - 边统计: 正常边 138 条, 异常边 134 条
2025-04-15 23:39:57,653 - INFO - 时间段 3401-3405 的节点检测统计: 真阳性=0, 假阳性=5, 假阴性=1, 正常节点=13
2025-04-15 23:39:57,733 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-10\seg_5_3401_3405.png
2025-04-15 23:39:57,818 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-04-15 23:39:57,818 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-04-15 23:39:57,818 - INFO - 该时间段的真实异常节点: {8}
2025-04-15 23:39:57,819 - INFO - 正在计算异常分数...
2025-04-15 23:39:57,844 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:57,844 - INFO - 正在为时间段 3414-3459 生成可视化
2025-04-15 23:39:57,844 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-04-15 23:39:57,844 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:39:57,845 - DEBUG - 边统计: 正常边 148 条, 异常边 124 条
2025-04-15 23:39:57,845 - INFO - 时间段 3414-3459 的节点检测统计: 真阳性=1, 假阳性=16, 假阴性=0, 正常节点=2
2025-04-15 23:39:57,933 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-10\seg_6_3414_3459.png
2025-04-15 23:39:58,010 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-04-15 23:39:58,010 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-04-15 23:39:58,011 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 23:39:58,011 - INFO - 正在计算异常分数...
2025-04-15 23:39:58,037 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:39:58,037 - INFO - 正在为时间段 3700-3744 生成可视化
2025-04-15 23:39:58,037 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-04-15 23:39:58,038 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:39:58,038 - DEBUG - 边统计: 正常边 152 条, 异常边 120 条
2025-04-15 23:39:58,038 - INFO - 时间段 3700-3744 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 23:39:58,119 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-10\seg_7_3700_3744.png
2025-04-15 23:39:58,193 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-04-15 23:39:58,193 - INFO - 正在从 ./visual/use_topkFalse\omi\value_times_range\omi-10 中的图像创建GIF
2025-04-15 23:39:58,416 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\value_times_range\omi-10\omi-10.gif
2025-04-15 23:39:58,416 - INFO - 
==================================================
2025-04-15 23:39:58,416 - INFO - 开始数据集可视化: omi-11
2025-04-15 23:39:58,416 - INFO - 使用参数: 评分模式=value_times_range, top_k=None, 阈值=4.5
2025-04-15 23:39:58,416 - INFO - ==================================================

2025-04-15 23:39:58,417 - INFO - 正在加载数据集 omi-11 的数据
2025-04-15 23:39:58,418 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 23:39:58,418 - INFO - 正在计算边缘统计量...
2025-04-15 23:40:00,378 - INFO - 已计算 153 条边的统计量
2025-04-15 23:40:00,379 - INFO - 为每个节点使用所有邻居
2025-04-15 23:40:00,379 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\value_times_range\omi-11
2025-04-15 23:40:00,380 - INFO - 在数据集中发现 9 个异常时间段
2025-04-15 23:40:00,380 - INFO - 
正在处理时间段 1/9: 738-755
2025-04-15 23:40:00,380 - INFO - 该时间段的真实异常节点: {2}
2025-04-15 23:40:00,380 - INFO - 正在计算异常分数...
2025-04-15 23:40:00,388 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:00,388 - INFO - 正在为时间段 738-755 生成可视化
2025-04-15 23:40:00,388 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-04-15 23:40:00,388 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:00,389 - DEBUG - 边统计: 正常边 170 条, 异常边 70 条
2025-04-15 23:40:00,389 - INFO - 时间段 738-755 的节点检测统计: 真阳性=0, 假阳性=16, 假阴性=1, 正常节点=2
2025-04-15 23:40:00,475 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_0_738_755.png
2025-04-15 23:40:00,558 - INFO - 成功保存时间段 738-755 的可视化结果
2025-04-15 23:40:00,558 - INFO - 
正在处理时间段 2/9: 757-815
2025-04-15 23:40:00,558 - INFO - 该时间段的真实异常节点: set()
2025-04-15 23:40:00,559 - INFO - 正在计算异常分数...
2025-04-15 23:40:00,593 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:00,593 - INFO - 正在为时间段 757-815 生成可视化
2025-04-15 23:40:00,593 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-04-15 23:40:00,594 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:00,594 - DEBUG - 边统计: 正常边 266 条, 异常边 6 条
2025-04-15 23:40:00,594 - INFO - 时间段 757-815 的节点检测统计: 真阳性=0, 假阳性=17, 假阴性=0, 正常节点=2
2025-04-15 23:40:00,675 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_1_757_815.png
2025-04-15 23:40:00,755 - INFO - 成功保存时间段 757-815 的可视化结果
2025-04-15 23:40:00,755 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-04-15 23:40:00,755 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-04-15 23:40:00,755 - INFO - 正在计算异常分数...
2025-04-15 23:40:00,760 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:00,760 - INFO - 正在为时间段 1366-1375 生成可视化
2025-04-15 23:40:00,760 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-04-15 23:40:00,760 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:00,760 - DEBUG - 边统计: 正常边 102 条, 异常边 170 条
2025-04-15 23:40:00,760 - INFO - 时间段 1366-1375 的节点检测统计: 真阳性=5, 假阳性=12, 假阴性=0, 正常节点=2
2025-04-15 23:40:00,843 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_2_1366_1375.png
2025-04-15 23:40:00,926 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-04-15 23:40:00,926 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-04-15 23:40:00,926 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 23:40:00,926 - INFO - 正在计算异常分数...
2025-04-15 23:40:00,934 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:00,934 - INFO - 正在为时间段 2301-2314 生成可视化
2025-04-15 23:40:00,934 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-04-15 23:40:00,934 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:00,934 - DEBUG - 边统计: 正常边 144 条, 异常边 128 条
2025-04-15 23:40:00,934 - INFO - 时间段 2301-2314 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 23:40:01,018 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_3_2301_2314.png
2025-04-15 23:40:01,099 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-04-15 23:40:01,099 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-04-15 23:40:01,100 - INFO - 该时间段的真实异常节点: {19}
2025-04-15 23:40:01,100 - INFO - 正在计算异常分数...
2025-04-15 23:40:01,108 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 23:40:01,108 - INFO - 正在为时间段 2365-2381 生成可视化
2025-04-15 23:40:01,108 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-04-15 23:40:01,108 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 23:40:01,109 - DEBUG - 边统计: 正常边 146 条, 异常边 64 条
2025-04-15 23:40:01,109 - INFO - 时间段 2365-2381 的节点检测统计: 真阳性=1, 假阳性=14, 假阴性=0, 正常节点=4
2025-04-15 23:40:01,191 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\value_times_range\omi-11\seg_4_2365_2381.png
2025-04-15 23:40:01,273 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-04-15 23:40:01,273 - INFO - 
