2025-04-15 21:25:36,579 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['deviation'], use_topk=False, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkFalse', visual_dir='./visual/use_topkFalse', num_workers=4, gif_duration=500)
2025-04-15 21:25:36,579 - INFO - 当前评分模式: ['deviation']
2025-04-15 21:25:36,579 - INFO - 
==================================================
2025-04-15 21:25:36,579 - INFO - 开始执行网格搜索...
2025-04-15 21:25:36,582 - INFO - [omi-1] Starting grid search...
2025-04-15 21:25:39,772 - INFO - [omi-1.txt] mode=deviation, top_k=None, threshold=1.0, use_topk=False, P=0.7417, R=1.0000, F1=0.8517
 omi-8.txt  deviation  None              4.0     False   0.353659 0.935484  0.513274
 omi-9.txt  deviation  None              4.0     False   0.496183 0.915493  0.643564
2025-04-15 21:27:24,028 - INFO - 
===== Overall Metrics =====
Precision: 0.4787  Recall: 0.9585  F1: 0.6385
2025-04-15 21:27:24,028 - INFO - 
【原始汇总指标】
2025-04-15 21:27:24,028 - INFO - 精确率(Precision): 0.4787
2025-04-15 21:27:24,028 - INFO - 召回率(Recall):    0.9585
2025-04-15 21:27:24,029 - INFO - F1值:             0.6385
2025-04-15 21:27:24,029 - INFO - 
==================================================
2025-04-15 21:27:24,029 - INFO - 开始生成可视化结果...
2025-04-15 21:27:24,029 - INFO - 
==================================================
2025-04-15 21:27:24,029 - INFO - 开始数据集可视化: omi-1
2025-04-15 21:27:24,029 - INFO - 使用参数: 评分模式=deviation, top_k=None, 阈值=1.5
2025-04-15 21:27:24,029 - INFO - ==================================================

2025-04-15 21:27:24,029 - INFO - 正在加载数据集 omi-1 的数据
2025-04-15 21:27:24,030 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:27:24,030 - INFO - 正在计算边缘统计量...
2025-04-15 21:27:25,752 - INFO - 已计算 170 条边的统计量
2025-04-15 21:27:25,753 - INFO - 为每个节点使用所有邻居
2025-04-15 21:27:25,753 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\deviation\omi-1
2025-04-15 21:27:25,754 - INFO - 在数据集中发现 7 个异常时间段
2025-04-15 21:27:25,754 - INFO - 
正在处理时间段 1/7: 760-765
2025-04-15 21:27:25,754 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:25,754 - INFO - 正在计算异常分数...
2025-04-15 21:27:25,756 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:25,756 - INFO - 正在为时间段 760-765 生成可视化
2025-04-15 21:27:25,756 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-04-15 21:27:25,756 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:25,757 - DEBUG - 边统计: 正常边 218 条, 异常边 22 条
2025-04-15 21:27:25,757 - INFO - 时间段 760-765 的节点检测统计: 真阳性=15, 假阳性=1, 假阴性=0, 正常节点=3
2025-04-15 21:27:25,845 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-1\seg_0_760_765.png
2025-04-15 21:27:25,930 - INFO - 成功保存时间段 760-765 的可视化结果
2025-04-15 21:27:25,930 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-04-15 21:27:25,931 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:25,931 - INFO - 正在计算异常分数...
2025-04-15 21:27:26,044 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:26,044 - INFO - 正在为时间段 1064-1298 生成可视化
2025-04-15 21:27:26,044 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-04-15 21:27:26,044 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:26,045 - DEBUG - 边统计: 正常边 284 条, 异常边 22 条
2025-04-15 21:27:26,045 - INFO - 时间段 1064-1298 的节点检测统计: 真阳性=13, 假阳性=5, 假阴性=0, 正常节点=1
2025-04-15 21:27:26,127 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-1\seg_1_1064_1298.png
2025-04-15 21:27:26,213 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-04-15 21:27:26,213 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-04-15 21:27:26,214 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:26,214 - INFO - 正在计算异常分数...
2025-04-15 21:27:26,224 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:26,224 - INFO - 正在为时间段 2758-2772 生成可视化
2025-04-15 21:27:26,224 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-04-15 21:27:26,224 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:26,225 - DEBUG - 边统计: 正常边 218 条, 异常边 54 条
2025-04-15 21:27:26,225 - INFO - 时间段 2758-2772 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=0, 正常节点=2
2025-04-15 21:27:26,302 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-1\seg_2_2758_2772.png
2025-04-15 21:27:26,382 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-04-15 21:27:26,382 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-04-15 21:27:26,382 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:27:26,382 - INFO - 正在计算异常分数...
2025-04-15 21:27:26,390 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:26,390 - INFO - 正在为时间段 2874-2885 生成可视化
2025-04-15 21:27:26,390 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-04-15 21:27:26,390 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:26,391 - DEBUG - 边统计: 正常边 250 条, 异常边 22 条
2025-04-15 21:27:26,391 - INFO - 时间段 2874-2885 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:27:26,471 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-1\seg_3_2874_2885.png
2025-04-15 21:27:26,552 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-04-15 21:27:26,552 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-04-15 21:27:26,552 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:26,552 - INFO - 正在计算异常分数...
2025-04-15 21:27:26,561 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:26,561 - INFO - 正在为时间段 3012-3025 生成可视化
2025-04-15 21:27:26,561 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-04-15 21:27:26,561 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:26,562 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-15 21:27:26,562 - INFO - 时间段 3012-3025 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:27:26,639 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-1\seg_4_3012_3025.png
2025-04-15 21:27:26,770 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-04-15 21:27:26,770 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-04-15 21:27:26,771 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:26,771 - INFO - 正在计算异常分数...
2025-04-15 21:27:26,842 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:26,842 - INFO - 正在为时间段 3160-3305 生成可视化
2025-04-15 21:27:26,842 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-04-15 21:27:26,842 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:26,843 - DEBUG - 边统计: 正常边 304 条, 异常边 2 条
2025-04-15 21:27:26,843 - INFO - 时间段 3160-3305 的节点检测统计: 真阳性=12, 假阳性=6, 假阴性=0, 正常节点=1
2025-04-15 21:27:26,922 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-1\seg_5_3160_3305.png
2025-04-15 21:27:27,008 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-04-15 21:27:27,008 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-04-15 21:27:27,008 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:27,008 - INFO - 正在计算异常分数...
2025-04-15 21:27:27,015 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:27,016 - INFO - 正在为时间段 3626-3638 生成可视化
2025-04-15 21:27:27,016 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-04-15 21:27:27,016 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:27,016 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-15 21:27:27,016 - INFO - 时间段 3626-3638 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 21:27:27,095 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-1\seg_6_3626_3638.png
2025-04-15 21:27:27,172 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-04-15 21:27:27,172 - INFO - 正在从 ./visual/use_topkFalse\omi\deviation\omi-1 中的图像创建GIF
2025-04-15 21:27:27,363 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\deviation\omi-1\omi-1.gif
2025-04-15 21:27:27,363 - INFO - 
==================================================
2025-04-15 21:27:27,363 - INFO - 开始数据集可视化: omi-10
2025-04-15 21:27:27,363 - INFO - 使用参数: 评分模式=deviation, top_k=None, 阈值=4.0
2025-04-15 21:27:27,363 - INFO - ==================================================

2025-04-15 21:27:27,363 - INFO - 正在加载数据集 omi-10 的数据
2025-04-15 21:27:27,364 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:27:27,364 - INFO - 正在计算边缘统计量...
2025-04-15 21:27:29,125 - INFO - 已计算 136 条边的统计量
2025-04-15 21:27:29,125 - INFO - 为每个节点使用所有邻居
2025-04-15 21:27:29,125 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\deviation\omi-10
2025-04-15 21:27:29,126 - INFO - 在数据集中发现 8 个异常时间段
2025-04-15 21:27:29,126 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-15 21:27:29,126 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:29,126 - INFO - 正在计算异常分数...
2025-04-15 21:27:29,152 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:29,152 - INFO - 正在为时间段 740-780 生成可视化
2025-04-15 21:27:29,152 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-04-15 21:27:29,152 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:29,153 - DEBUG - 边统计: 正常边 166 条, 异常边 106 条
2025-04-15 21:27:29,153 - INFO - 时间段 740-780 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=1, 正常节点=1
2025-04-15 21:27:29,235 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-10\seg_0_740_780.png
2025-04-15 21:27:29,317 - INFO - 成功保存时间段 740-780 的可视化结果
2025-04-15 21:27:29,317 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-04-15 21:27:29,317 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:27:29,317 - INFO - 正在计算异常分数...
2025-04-15 21:27:29,364 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:29,364 - INFO - 正在为时间段 1345-1406 生成可视化
2025-04-15 21:27:29,364 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-04-15 21:27:29,365 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:29,365 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-04-15 21:27:29,365 - INFO - 时间段 1345-1406 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:27:29,451 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-10\seg_1_1345_1406.png
2025-04-15 21:27:29,528 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-04-15 21:27:29,528 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-04-15 21:27:29,528 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:29,529 - INFO - 正在计算异常分数...
2025-04-15 21:27:29,565 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:29,565 - INFO - 正在为时间段 2224-2272 生成可视化
2025-04-15 21:27:29,565 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-04-15 21:27:29,566 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:29,566 - DEBUG - 边统计: 正常边 264 条, 异常边 8 条
2025-04-15 21:27:29,566 - INFO - 时间段 2224-2272 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=0, 正常节点=2
2025-04-15 21:27:29,642 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-10\seg_2_2224_2272.png
2025-04-15 21:27:29,717 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-04-15 21:27:29,717 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-04-15 21:27:29,717 - INFO - 该时间段的真实异常节点: {16, 4}
2025-04-15 21:27:29,717 - INFO - 正在计算异常分数...
2025-04-15 21:27:29,777 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:29,777 - INFO - 正在为时间段 2514-2592 生成可视化
2025-04-15 21:27:29,778 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-04-15 21:27:29,778 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:29,778 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-15 21:27:29,778 - INFO - 时间段 2514-2592 的节点检测统计: 真阳性=2, 假阳性=15, 假阴性=0, 正常节点=2
2025-04-15 21:27:29,856 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-10\seg_3_2514_2592.png
2025-04-15 21:27:29,939 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-04-15 21:27:29,940 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-04-15 21:27:29,940 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-04-15 21:27:29,940 - INFO - 正在计算异常分数...
2025-04-15 21:27:29,973 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:29,973 - INFO - 正在为时间段 2733-2778 生成可视化
2025-04-15 21:27:29,973 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-04-15 21:27:29,973 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:29,974 - DEBUG - 边统计: 正常边 238 条, 异常边 2 条
2025-04-15 21:27:29,974 - INFO - 时间段 2733-2778 的节点检测统计: 真阳性=3, 假阳性=13, 假阴性=0, 正常节点=3
2025-04-15 21:27:30,054 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-10\seg_4_2733_2778.png
2025-04-15 21:27:30,136 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-04-15 21:27:30,136 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-04-15 21:27:30,137 - INFO - 该时间段的真实异常节点: {1}
2025-04-15 21:27:30,137 - INFO - 正在计算异常分数...
2025-04-15 21:27:30,138 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:30,138 - INFO - 正在为时间段 3401-3405 生成可视化
2025-04-15 21:27:30,138 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-04-15 21:27:30,138 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:30,139 - DEBUG - 边统计: 正常边 252 条, 异常边 20 条
2025-04-15 21:27:30,139 - INFO - 时间段 3401-3405 的节点检测统计: 真阳性=1, 假阳性=16, 假阴性=0, 正常节点=2
2025-04-15 21:27:30,217 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-10\seg_5_3401_3405.png
2025-04-15 21:27:30,296 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-04-15 21:27:30,296 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-04-15 21:27:30,298 - INFO - 该时间段的真实异常节点: {8}
2025-04-15 21:27:30,298 - INFO - 正在计算异常分数...
2025-04-15 21:27:30,330 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:30,330 - INFO - 正在为时间段 3414-3459 生成可视化
2025-04-15 21:27:30,330 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-04-15 21:27:30,330 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:30,331 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-15 21:27:30,331 - INFO - 时间段 3414-3459 的节点检测统计: 真阳性=1, 假阳性=16, 假阴性=0, 正常节点=2
2025-04-15 21:27:30,407 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-10\seg_6_3414_3459.png
2025-04-15 21:27:30,488 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-04-15 21:27:30,488 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-04-15 21:27:30,488 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:27:30,488 - INFO - 正在计算异常分数...
2025-04-15 21:27:30,520 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:30,520 - INFO - 正在为时间段 3700-3744 生成可视化
2025-04-15 21:27:30,520 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-04-15 21:27:30,520 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:30,521 - DEBUG - 边统计: 正常边 228 条, 异常边 44 条
2025-04-15 21:27:30,521 - INFO - 时间段 3700-3744 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 21:27:30,604 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-10\seg_7_3700_3744.png
2025-04-15 21:27:30,680 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-04-15 21:27:30,680 - INFO - 正在从 ./visual/use_topkFalse\omi\deviation\omi-10 中的图像创建GIF
2025-04-15 21:27:30,901 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\deviation\omi-10\omi-10.gif
2025-04-15 21:27:30,901 - INFO - 
==================================================
2025-04-15 21:27:30,901 - INFO - 开始数据集可视化: omi-11
2025-04-15 21:27:30,901 - INFO - 使用参数: 评分模式=deviation, top_k=None, 阈值=1.5
2025-04-15 21:27:30,901 - INFO - ==================================================

2025-04-15 21:27:30,902 - INFO - 正在加载数据集 omi-11 的数据
2025-04-15 21:27:30,903 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:27:30,903 - INFO - 正在计算边缘统计量...
2025-04-15 21:27:32,697 - INFO - 已计算 153 条边的统计量
2025-04-15 21:27:32,698 - INFO - 为每个节点使用所有邻居
2025-04-15 21:27:32,698 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\deviation\omi-11
2025-04-15 21:27:32,699 - INFO - 在数据集中发现 9 个异常时间段
2025-04-15 21:27:32,699 - INFO - 
正在处理时间段 1/9: 738-755
2025-04-15 21:27:32,699 - INFO - 该时间段的真实异常节点: {2}
2025-04-15 21:27:32,699 - INFO - 正在计算异常分数...
2025-04-15 21:27:32,708 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:32,708 - INFO - 正在为时间段 738-755 生成可视化
2025-04-15 21:27:32,708 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-04-15 21:27:32,708 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:32,710 - DEBUG - 边统计: 正常边 240 条, 异常边 0 条
2025-04-15 21:27:32,710 - INFO - 时间段 738-755 的节点检测统计: 真阳性=0, 假阳性=16, 假阴性=1, 正常节点=2
2025-04-15 21:27:32,787 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-11\seg_0_738_755.png
2025-04-15 21:27:32,867 - INFO - 成功保存时间段 738-755 的可视化结果
2025-04-15 21:27:32,867 - INFO - 
正在处理时间段 2/9: 757-815
2025-04-15 21:27:32,867 - INFO - 该时间段的真实异常节点: set()
2025-04-15 21:27:32,868 - INFO - 正在计算异常分数...
2025-04-15 21:27:32,911 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:32,911 - INFO - 正在为时间段 757-815 生成可视化
2025-04-15 21:27:32,911 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-04-15 21:27:32,911 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:32,912 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-04-15 21:27:32,912 - INFO - 时间段 757-815 的节点检测统计: 真阳性=0, 假阳性=17, 假阴性=0, 正常节点=2
2025-04-15 21:27:32,988 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-11\seg_1_757_815.png
2025-04-15 21:27:33,064 - INFO - 成功保存时间段 757-815 的可视化结果
2025-04-15 21:27:33,064 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-04-15 21:27:33,064 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-04-15 21:27:33,064 - INFO - 正在计算异常分数...
2025-04-15 21:27:33,070 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:33,070 - INFO - 正在为时间段 1366-1375 生成可视化
2025-04-15 21:27:33,070 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-04-15 21:27:33,070 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:33,071 - DEBUG - 边统计: 正常边 210 条, 异常边 62 条
2025-04-15 21:27:33,071 - INFO - 时间段 1366-1375 的节点检测统计: 真阳性=5, 假阳性=12, 假阴性=0, 正常节点=2
2025-04-15 21:27:33,207 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-11\seg_2_1366_1375.png
2025-04-15 21:27:33,286 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-04-15 21:27:33,286 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-04-15 21:27:33,287 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 21:27:33,287 - INFO - 正在计算异常分数...
2025-04-15 21:27:33,295 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:33,295 - INFO - 正在为时间段 2301-2314 生成可视化
2025-04-15 21:27:33,295 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-04-15 21:27:33,295 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:33,296 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-15 21:27:33,296 - INFO - 时间段 2301-2314 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 21:27:33,372 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-11\seg_3_2301_2314.png
2025-04-15 21:27:33,450 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-04-15 21:27:33,450 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-04-15 21:27:33,451 - INFO - 该时间段的真实异常节点: {19}
2025-04-15 21:27:33,451 - INFO - 正在计算异常分数...
2025-04-15 21:27:33,459 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:33,460 - INFO - 正在为时间段 2365-2381 生成可视化
2025-04-15 21:27:33,460 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-04-15 21:27:33,460 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:33,460 - DEBUG - 边统计: 正常边 168 条, 异常边 42 条
2025-04-15 21:27:33,460 - INFO - 时间段 2365-2381 的节点检测统计: 真阳性=1, 假阳性=14, 假阴性=0, 正常节点=4
2025-04-15 21:27:33,541 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\deviation\omi-11\seg_4_2365_2381.png
2025-04-15 21:27:33,622 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-04-15 21:27:33,622 - INFO - 
正在处理时间段 6/9: 2464-2485
2025-04-15 21:27:33,622 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 21:27:33,622 - INFO - 正在计算异常分数...
2025-04-15 21:27:33,638 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:27:33,639 - INFO - 正在为时间段 2464-2485 生成可视化
2025-04-15 21:27:33,639 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-04-15 21:27:33,639 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:27:33,639 - DEBUG - 边统计: 正常边 236 条, 异常边 36 条
2025-04-15 21:27:33,639 - INFO - 时间段 2464-2485 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
