2025-04-15 20:33:33,030 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['mean_ratio'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkTrue', visual_dir='./visual/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-15 20:33:33,030 - INFO - 当前评分模式: ['mean_ratio']
2025-04-15 20:33:33,031 - INFO - 
==================================================
2025-04-15 20:33:33,031 - INFO - 开始执行网格搜索...
2025-04-15 20:33:33,032 - INFO - [omi-1] Starting grid search...
2025-04-15 20:33:36,085 - INFO - [omi-1.txt] mode=mean_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.7015, R=0.5281, F1=0.6026
2025-04-15 20:37:42,577 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=3.0, use_topk=True, P=0.6222, R=0.9032, F1=0.7368
2025-04-15 20:37:42,612 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=3.5, use_topk=True, P=0.6136, R=0.8710, F1=0.7200
2025-04-15 20:37:44,365 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=4.0, use_topk=True, P=0.6047, R=0.8387, F1=0.7027
2025-04-15 20:37:44,366 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=4.5, use_topk=True, P=0.6341, R=0.8387, F1=0.7222
2025-04-15 20:37:44,526 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=5.0, use_topk=True, P=0.6667, R=0.8387, F1=0.7429
2025-04-15 20:37:44,595 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=5.5, use_topk=True, P=0.6842, R=0.8387, F1=0.7536
2025-04-15 20:37:46,267 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=6.0, use_topk=True, P=0.6842, R=0.8387, F1=0.7536
2025-04-15 20:37:46,332 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=6.5, use_topk=True, P=0.6842, R=0.8387, F1=0.7536
2025-04-15 20:37:46,480 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=7.0, use_topk=True, P=0.7027, R=0.8387, F1=0.7647
2025-04-15 20:37:46,605 - INFO - [omi-2.txt] mode=mean_ratio, top_k=4, threshold=1.0, use_topk=True, P=0.5263, R=0.9677, F1=0.6818
2025-04-15 20:37:48,218 - INFO - [omi-2.txt] mode=mean_ratio, top_k=4, threshold=1.5, use_topk=True, P=0.5357, R=0.9677, F1=0.6897
2025-04-15 20:37:48,297 - INFO - [omi-2.txt] mode=mean_ratio, top_k=4, threshold=2.0, use_topk=True, P=0.5556, R=0.9677, F1=0.7059
2025-04-15 20:37:48,416 - INFO - [omi-2.txt] mode=mean_ratio, top_k=4, threshold=2.5, use_topk=True, P=0.5882, R=0.9677, F1=0.7317
2025-04-15 20:37:48,585 - INFO - [omi-2.txt] mode=mean_ratio, top_k=4, threshold=3.0, use_topk=True, P=0.5882, R=0.9677, F1=0.7317
2025-04-15 20:37:50,127 - INFO - [omi-2.txt] mode=mean_ratio, top_k=4, threshold=3.5, use_topk=True, P=0.5800, R=0.9355, F1=0.7160
2025-04-15 20:37:50,225 - INFO - [omi-2.txt] mode=mean_ratio, top_k=4, threshold=4.0, use_topk=True, P=0.5833, R=0.9032, F1=0.7089
2025-04-15 20:37:50,335 - INFO - [omi-2.txt] mode=mean_ratio, top_k=4, threshold=4.5, use_topk=True, P=0.6087, R=0.9032, F1=0.7273
2025-04-15 20:37:50,514 - INFO - [omi-2.txt] mode=mean_ratio, top_k=4, threshold=5.0, use_topk=True, P=0.6364, R=0.9032, F1=0.7467
2025-04-15 20:37:52,112 - INFO - [omi-2.txt] mode=mean_ratio, top_k=4, threshold=5.5, use_topk=True, P=0.6829, R=0.9032, F1=0.7778
2025-04-15 20:37:52,176 - INFO - [omi-2.txt] mode=mean_ratio, top_k=4, threshold=6.0, use_topk=True, P=0.6829, R=0.9032, F1=0.7778
2025-04-15 20:37:52,329 - INFO - [omi-2.txt] mode=mean_ratio, top_k=4, threshold=6.5, use_topk=True, P=0.6829, R=0.9032, F1=0.7778
2025-04-15 20:37:52,540 - INFO - [omi-2.txt] mode=mean_ratio, top_k=4, threshold=7.0, use_topk=True, P=0.7000, R=0.9032, F1=0.7887
2025-04-15 20:37:54,066 - INFO - [omi-2.txt] mode=mean_ratio, top_k=5, threshold=1.0, use_topk=True, P=0.5254, R=1.0000, F1=0.6889
2025-04-15 20:37:54,132 - INFO - [omi-2.txt] mode=mean_ratio, top_k=5, threshold=1.5, use_topk=True, P=0.5345, R=1.0000, F1=0.6966
2025-04-15 20:37:54,226 - INFO - [omi-2.txt] mode=mean_ratio, top_k=5, threshold=2.0, use_topk=True, P=0.5536, R=1.0000, F1=0.7126
2025-04-15 20:37:54,485 - INFO - [omi-2.txt] mode=mean_ratio, top_k=5, threshold=2.5, use_topk=True, P=0.5849, R=1.0000, F1=0.7381
2025-04-15 20:37:55,980 - INFO - [omi-2.txt] mode=mean_ratio, top_k=5, threshold=3.0, use_topk=True, P=0.5849, R=1.0000, F1=0.7381
2025-04-15 20:37:56,105 - INFO - [omi-2.txt] mode=mean_ratio, top_k=5, threshold=3.5, use_topk=True, P=0.5769, R=0.9677, F1=0.7229
2025-04-15 20:37:56,148 - INFO - [omi-2.txt] mode=mean_ratio, top_k=5, threshold=4.0, use_topk=True, P=0.5882, R=0.9677, F1=0.7317
2025-04-15 20:37:56,495 - INFO - [omi-2.txt] mode=mean_ratio, top_k=5, threshold=4.5, use_topk=True, P=0.6122, R=0.9677, F1=0.7500
2025-04-15 20:37:57,922 - INFO - [omi-2.txt] mode=mean_ratio, top_k=5, threshold=5.0, use_topk=True, P=0.6383, R=0.9677, F1=0.7692
2025-04-15 20:37:58,000 - INFO - [omi-2.txt] mode=mean_ratio, top_k=5, threshold=5.5, use_topk=True, P=0.6744, R=0.9355, F1=0.7838
2025-04-15 20:37:58,180 - INFO - [omi-2.txt] mode=mean_ratio, top_k=5, threshold=6.0, use_topk=True, P=0.6744, R=0.9355, F1=0.7838
2025-04-15 20:37:58,425 - INFO - [omi-2.txt] mode=mean_ratio, top_k=5, threshold=6.5, use_topk=True, P=0.6744, R=0.9355, F1=0.7838
2025-04-15 20:37:59,900 - INFO - [omi-2.txt] mode=mean_ratio, top_k=5, threshold=7.0, use_topk=True, P=0.6905, R=0.9355, F1=0.7945
2025-04-15 20:37:59,961 - INFO - [omi-2.txt] mode=mean_ratio, top_k=6, threshold=1.0, use_topk=True, P=0.5167, R=1.0000, F1=0.6813
2025-04-15 20:38:00,276 - INFO - [omi-2.txt] mode=mean_ratio, top_k=6, threshold=1.5, use_topk=True, P=0.5167, R=1.0000, F1=0.6813
2025-04-15 20:38:00,493 - INFO - [omi-2.txt] mode=mean_ratio, top_k=6, threshold=2.0, use_topk=True, P=0.5345, R=1.0000, F1=0.6966
2025-04-15 20:38:01,902 - INFO - [omi-2.txt] mode=mean_ratio, top_k=6, threshold=2.5, use_topk=True, P=0.5536, R=1.0000, F1=0.7126
2025-04-15 20:38:01,925 - INFO - [omi-2.txt] mode=mean_ratio, top_k=6, threshold=3.0, use_topk=True, P=0.5536, R=1.0000, F1=0.7126
2025-04-15 20:38:02,250 - INFO - [omi-2.txt] mode=mean_ratio, top_k=6, threshold=3.5, use_topk=True, P=0.5536, R=1.0000, F1=0.7126
2025-04-15 20:38:02,479 - INFO - [omi-2.txt] mode=mean_ratio, top_k=6, threshold=4.0, use_topk=True, P=0.5636, R=1.0000, F1=0.7209
2025-04-15 20:38:03,891 - INFO - [omi-2.txt] mode=mean_ratio, top_k=6, threshold=4.5, use_topk=True, P=0.5741, R=1.0000, F1=0.7294
2025-04-15 20:38:03,932 - INFO - [omi-2.txt] mode=mean_ratio, top_k=6, threshold=5.0, use_topk=True, P=0.5962, R=1.0000, F1=0.7470
2025-04-15 20:38:04,225 - INFO - [omi-2.txt] mode=mean_ratio, top_k=6, threshold=5.5, use_topk=True, P=0.6327, R=1.0000, F1=0.7750
2025-04-15 20:38:04,453 - INFO - [omi-2.txt] mode=mean_ratio, top_k=6, threshold=6.0, use_topk=True, P=0.6458, R=1.0000, F1=0.7848
2025-04-15 20:38:05,850 - INFO - [omi-2.txt] mode=mean_ratio, top_k=6, threshold=6.5, use_topk=True, P=0.6458, R=1.0000, F1=0.7848
2025-04-15 20:38:05,884 - INFO - [omi-2.txt] mode=mean_ratio, top_k=6, threshold=7.0, use_topk=True, P=0.6596, R=1.0000, F1=0.7949
2025-04-15 20:38:06,173 - INFO - [omi-2.txt] mode=mean_ratio, top_k=7, threshold=1.0, use_topk=True, P=0.4921, R=1.0000, F1=0.6596
2025-04-15 20:38:06,427 - INFO - [omi-2.txt] mode=mean_ratio, top_k=7, threshold=1.5, use_topk=True, P=0.4921, R=1.0000, F1=0.6596
2025-04-15 20:38:07,801 - INFO - [omi-2.txt] mode=mean_ratio, top_k=7, threshold=2.0, use_topk=True, P=0.5082, R=1.0000, F1=0.6739
2025-04-15 20:38:07,801 - INFO - [omi-2.txt] mode=mean_ratio, top_k=7, threshold=2.5, use_topk=True, P=0.5167, R=1.0000, F1=0.6813
2025-04-15 20:38:08,100 - INFO - [omi-2.txt] mode=mean_ratio, top_k=7, threshold=3.0, use_topk=True, P=0.5167, R=1.0000, F1=0.6813
2025-04-15 20:38:08,430 - INFO - [omi-2.txt] mode=mean_ratio, top_k=7, threshold=3.5, use_topk=True, P=0.5167, R=1.0000, F1=0.6813
2025-04-15 20:38:09,777 - INFO - [omi-2.txt] mode=mean_ratio, top_k=7, threshold=4.0, use_topk=True, P=0.5254, R=1.0000, F1=0.6889
2025-04-15 20:38:09,812 - INFO - [omi-2.txt] mode=mean_ratio, top_k=7, threshold=4.5, use_topk=True, P=0.5345, R=1.0000, F1=0.6966
2025-04-15 20:38:10,072 - INFO - [omi-2.txt] mode=mean_ratio, top_k=7, threshold=5.0, use_topk=True, P=0.5536, R=1.0000, F1=0.7126
2025-04-15 20:38:10,363 - INFO - [omi-2.txt] mode=mean_ratio, top_k=7, threshold=5.5, use_topk=True, P=0.5849, R=1.0000, F1=0.7381
2025-04-15 20:38:11,742 - INFO - [omi-2.txt] mode=mean_ratio, top_k=7, threshold=6.0, use_topk=True, P=0.5962, R=1.0000, F1=0.7470
2025-04-15 20:38:11,787 - INFO - [omi-2.txt] mode=mean_ratio, top_k=7, threshold=6.5, use_topk=True, P=0.5962, R=1.0000, F1=0.7470
2025-04-15 20:38:12,053 - INFO - [omi-2.txt] mode=mean_ratio, top_k=7, threshold=7.0, use_topk=True, P=0.6078, R=1.0000, F1=0.7561
2025-04-15 20:38:12,426 - INFO - [omi-2.txt] mode=mean_ratio, top_k=8, threshold=1.0, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 20:38:13,689 - INFO - [omi-2.txt] mode=mean_ratio, top_k=8, threshold=1.5, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 20:38:13,750 - INFO - [omi-2.txt] mode=mean_ratio, top_k=8, threshold=2.0, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 20:38:14,004 - INFO - [omi-2.txt] mode=mean_ratio, top_k=8, threshold=2.5, use_topk=True, P=0.4697, R=1.0000, F1=0.6392
2025-04-15 20:38:14,433 - INFO - [omi-2.txt] mode=mean_ratio, top_k=8, threshold=3.0, use_topk=True, P=0.4697, R=1.0000, F1=0.6392
2025-04-15 20:38:15,665 - INFO - [omi-2.txt] mode=mean_ratio, top_k=8, threshold=3.5, use_topk=True, P=0.4697, R=1.0000, F1=0.6392
2025-04-15 20:38:15,792 - INFO - [omi-2.txt] mode=mean_ratio, top_k=8, threshold=4.0, use_topk=True, P=0.4844, R=1.0000, F1=0.6526
2025-04-15 20:38:15,989 - INFO - [omi-2.txt] mode=mean_ratio, top_k=8, threshold=4.5, use_topk=True, P=0.4921, R=1.0000, F1=0.6596
2025-04-15 20:38:16,404 - INFO - [omi-2.txt] mode=mean_ratio, top_k=8, threshold=5.0, use_topk=True, P=0.4921, R=1.0000, F1=0.6596
2025-04-15 20:38:17,586 - INFO - [omi-2.txt] mode=mean_ratio, top_k=8, threshold=5.5, use_topk=True, P=0.5167, R=1.0000, F1=0.6813
2025-04-15 20:38:17,739 - INFO - [omi-2.txt] mode=mean_ratio, top_k=8, threshold=6.0, use_topk=True, P=0.5254, R=1.0000, F1=0.6889
2025-04-15 20:38:17,948 - INFO - [omi-2.txt] mode=mean_ratio, top_k=8, threshold=6.5, use_topk=True, P=0.5254, R=1.0000, F1=0.6889
2025-04-15 20:38:18,343 - INFO - [omi-2.txt] mode=mean_ratio, top_k=8, threshold=7.0, use_topk=True, P=0.5439, R=1.0000, F1=0.7045
2025-04-15 20:38:19,517 - INFO - [omi-2.txt] mode=mean_ratio, top_k=9, threshold=1.0, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 20:38:19,708 - INFO - [omi-2.txt] mode=mean_ratio, top_k=9, threshold=1.5, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 20:38:19,878 - INFO - [omi-2.txt] mode=mean_ratio, top_k=9, threshold=2.0, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 20:38:20,373 - INFO - [omi-2.txt] mode=mean_ratio, top_k=9, threshold=2.5, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 20:38:21,517 - INFO - [omi-2.txt] mode=mean_ratio, top_k=9, threshold=3.0, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 20:38:21,634 - INFO - [omi-2.txt] mode=mean_ratio, top_k=9, threshold=3.5, use_topk=True, P=0.4627, R=1.0000, F1=0.6327
2025-04-15 20:38:21,876 - INFO - [omi-2.txt] mode=mean_ratio, top_k=9, threshold=4.0, use_topk=True, P=0.4697, R=1.0000, F1=0.6392
2025-04-15 20:38:22,343 - INFO - [omi-2.txt] mode=mean_ratio, top_k=9, threshold=4.5, use_topk=True, P=0.4769, R=1.0000, F1=0.6458
2025-04-15 20:38:23,515 - INFO - [omi-2.txt] mode=mean_ratio, top_k=9, threshold=5.0, use_topk=True, P=0.4769, R=1.0000, F1=0.6458
2025-04-15 20:38:23,635 - INFO - [omi-2.txt] mode=mean_ratio, top_k=9, threshold=5.5, use_topk=True, P=0.5000, R=1.0000, F1=0.6667
2025-04-15 20:38:23,855 - INFO - [omi-2.txt] mode=mean_ratio, top_k=9, threshold=6.0, use_topk=True, P=0.5000, R=1.0000, F1=0.6667
2025-04-15 20:38:24,304 - INFO - [omi-2.txt] mode=mean_ratio, top_k=9, threshold=6.5, use_topk=True, P=0.5000, R=1.0000, F1=0.6667
2025-04-15 20:38:25,300 - INFO - [omi-2.txt] mode=mean_ratio, top_k=9, threshold=7.0, use_topk=True, P=0.5082, R=1.0000, F1=0.6739
2025-04-15 20:38:25,317 - INFO - [omi-3] Starting grid search...
2025-04-15 20:38:28,415 - INFO - [omi-3.txt] mode=mean_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.7547, R=0.5128, F1=0.6107
2025-04-15 20:38:28,415 - INFO - [omi-3.txt] mode=mean_ratio, top_k=1, threshold=1.5, use_topk=True, P=0.7547, R=0.5128, F1=0.6107
2025-04-15 20:38:28,464 - INFO - [omi-3.txt] mode=mean_ratio, top_k=1, threshold=2.0, use_topk=True, P=0.7500, R=0.5000, F1=0.6000
2025-04-15 20:38:28,465 - INFO - [omi-3.txt] mode=mean_ratio, top_k=1, threshold=2.5, use_topk=True, P=0.7451, R=0.4872, F1=0.5891
2025-04-15 20:38:30,272 - INFO - [omi-3.txt] mode=mean_ratio, top_k=1, threshold=3.0, use_topk=True, P=0.7292, R=0.4487, F1=0.5556
2025-04-15 20:38:30,361 - INFO - [omi-3.txt] mode=mean_ratio, top_k=1, threshold=3.5, use_topk=True, P=0.7292, R=0.4487, F1=0.5556
2025-04-15 20:38:30,362 - INFO - [omi-3.txt] mode=mean_ratio, top_k=1, threshold=4.0, use_topk=True, P=0.7292, R=0.4487, F1=0.5556
2025-04-15 20:38:30,459 - INFO - [omi-3.txt] mode=mean_ratio, top_k=1, threshold=4.5, use_topk=True, P=0.7292, R=0.4487, F1=0.5556
2025-04-15 20:38:32,236 - INFO - [omi-3.txt] mode=mean_ratio, top_k=1, threshold=5.0, use_topk=True, P=0.7234, R=0.4359, F1=0.5440
2025-04-15 20:38:32,297 - INFO - [omi-3.txt] mode=mean_ratio, top_k=1, threshold=5.5, use_topk=True, P=0.6977, R=0.3846, F1=0.4959
2025-04-15 20:38:32,356 - INFO - [omi-3.txt] mode=mean_ratio, top_k=1, threshold=6.0, use_topk=True, P=0.6977, R=0.3846, F1=0.4959
2025-04-15 20:38:32,455 - INFO - [omi-3.txt] mode=mean_ratio, top_k=1, threshold=6.5, use_topk=True, P=0.6750, R=0.3462, F1=0.4576
2025-04-15 20:38:34,189 - INFO - [omi-3.txt] mode=mean_ratio, top_k=1, threshold=7.0, use_topk=True, P=0.6750, R=0.3462, F1=0.4576
2025-04-15 20:38:34,304 - INFO - [omi-3.txt] mode=mean_ratio, top_k=2, threshold=1.0, use_topk=True, P=0.7759, R=0.5769, F1=0.6618
2025-04-15 20:38:34,327 - INFO - [omi-3.txt] mode=mean_ratio, top_k=2, threshold=1.5, use_topk=True, P=0.7719, R=0.5641, F1=0.6519
2025-04-15 20:38:34,390 - INFO - [omi-3.txt] mode=mean_ratio, top_k=2, threshold=2.0, use_topk=True, P=0.7679, R=0.5513, F1=0.6418
2025-04-15 20:38:36,170 - INFO - [omi-3.txt] mode=mean_ratio, top_k=2, threshold=2.5, use_topk=True, P=0.7593, R=0.5256, F1=0.6212
2025-04-15 20:38:36,223 - INFO - [omi-3.txt] mode=mean_ratio, top_k=2, threshold=3.0, use_topk=True, P=0.7500, R=0.5000, F1=0.6000
2025-04-15 20:38:36,278 - INFO - [omi-3.txt] mode=mean_ratio, top_k=2, threshold=3.5, use_topk=True, P=0.7500, R=0.5000, F1=0.6000
2025-04-15 20:38:36,355 - INFO - [omi-3.txt] mode=mean_ratio, top_k=2, threshold=4.0, use_topk=True, P=0.7500, R=0.5000, F1=0.6000
2025-04-15 20:38:38,164 - INFO - [omi-3.txt] mode=mean_ratio, top_k=2, threshold=4.5, use_topk=True, P=0.7451, R=0.4872, F1=0.5891
2025-04-15 20:38:38,180 - INFO - [omi-3.txt] mode=mean_ratio, top_k=2, threshold=5.0, use_topk=True, P=0.7451, R=0.4872, F1=0.5891
2025-04-15 20:38:38,257 - INFO - [omi-3.txt] mode=mean_ratio, top_k=2, threshold=5.5, use_topk=True, P=0.7292, R=0.4487, F1=0.5556
2025-04-15 20:38:38,324 - INFO - [omi-3.txt] mode=mean_ratio, top_k=2, threshold=6.0, use_topk=True, P=0.7292, R=0.4487, F1=0.5556
2025-04-15 20:38:40,088 - INFO - [omi-3.txt] mode=mean_ratio, top_k=2, threshold=6.5, use_topk=True, P=0.7111, R=0.4103, F1=0.5203
2025-04-15 20:38:40,142 - INFO - [omi-3.txt] mode=mean_ratio, top_k=2, threshold=7.0, use_topk=True, P=0.7111, R=0.4103, F1=0.5203
2025-04-15 20:38:40,269 - INFO - [omi-3.txt] mode=mean_ratio, top_k=3, threshold=1.0, use_topk=True, P=0.7692, R=0.6410, F1=0.6993
2025-04-15 20:38:40,299 - INFO - [omi-3.txt] mode=mean_ratio, top_k=3, threshold=1.5, use_topk=True, P=0.7656, R=0.6282, F1=0.6901
2025-04-15 20:38:42,032 - INFO - [omi-3.txt] mode=mean_ratio, top_k=3, threshold=2.0, use_topk=True, P=0.7619, R=0.6154, F1=0.6809
2025-04-15 20:38:42,055 - INFO - [omi-3.txt] mode=mean_ratio, top_k=3, threshold=2.5, use_topk=True, P=0.7581, R=0.6026, F1=0.6714
2025-04-15 20:38:42,210 - INFO - [omi-3.txt] mode=mean_ratio, top_k=3, threshold=3.0, use_topk=True, P=0.7500, R=0.5769, F1=0.6522
2025-04-15 20:38:42,295 - INFO - [omi-3.txt] mode=mean_ratio, top_k=3, threshold=3.5, use_topk=True, P=0.7500, R=0.5769, F1=0.6522
2025-04-15 20:38:44,000 - INFO - [omi-3.txt] mode=mean_ratio, top_k=3, threshold=4.0, use_topk=True, P=0.7500, R=0.5769, F1=0.6522
2025-04-15 20:38:44,001 - INFO - [omi-3.txt] mode=mean_ratio, top_k=3, threshold=4.5, use_topk=True, P=0.7458, R=0.5641, F1=0.6423
2025-04-15 20:38:44,146 - INFO - [omi-3.txt] mode=mean_ratio, top_k=3, threshold=5.0, use_topk=True, P=0.7458, R=0.5641, F1=0.6423
2025-04-15 20:38:44,322 - INFO - [omi-3.txt] mode=mean_ratio, top_k=3, threshold=5.5, use_topk=True, P=0.7368, R=0.5385, F1=0.6222
2025-04-15 20:38:45,951 - INFO - [omi-3.txt] mode=mean_ratio, top_k=3, threshold=6.0, use_topk=True, P=0.7368, R=0.5385, F1=0.6222
2025-04-15 20:38:45,952 - INFO - [omi-3.txt] mode=mean_ratio, top_k=3, threshold=6.5, use_topk=True, P=0.7273, R=0.5128, F1=0.6015
2025-04-15 20:38:46,208 - INFO - [omi-3.txt] mode=mean_ratio, top_k=3, threshold=7.0, use_topk=True, P=0.7273, R=0.5128, F1=0.6015
2025-04-15 20:38:46,348 - INFO - [omi-3.txt] mode=mean_ratio, top_k=4, threshold=1.0, use_topk=True, P=0.7887, R=0.7179, F1=0.7517
2025-04-15 20:38:47,896 - INFO - [omi-3.txt] mode=mean_ratio, top_k=4, threshold=1.5, use_topk=True, P=0.7826, R=0.6923, F1=0.7347
2025-04-15 20:38:47,897 - INFO - [omi-3.txt] mode=mean_ratio, top_k=4, threshold=2.0, use_topk=True, P=0.7794, R=0.6795, F1=0.7260
2025-04-15 20:38:48,120 - INFO - [omi-3.txt] mode=mean_ratio, top_k=4, threshold=2.5, use_topk=True, P=0.7761, R=0.6667, F1=0.7172
2025-04-15 20:38:48,276 - INFO - [omi-3.txt] mode=mean_ratio, top_k=4, threshold=3.0, use_topk=True, P=0.7692, R=0.6410, F1=0.6993
2025-04-15 20:38:49,923 - INFO - [omi-3.txt] mode=mean_ratio, top_k=4, threshold=3.5, use_topk=True, P=0.7692, R=0.6410, F1=0.6993
2025-04-15 20:38:49,925 - INFO - [omi-3.txt] mode=mean_ratio, top_k=4, threshold=4.0, use_topk=True, P=0.7692, R=0.6410, F1=0.6993
2025-04-15 20:38:50,084 - INFO - [omi-3.txt] mode=mean_ratio, top_k=4, threshold=4.5, use_topk=True, P=0.7656, R=0.6282, F1=0.6901
2025-04-15 20:38:50,259 - INFO - [omi-3.txt] mode=mean_ratio, top_k=4, threshold=5.0, use_topk=True, P=0.7656, R=0.6282, F1=0.6901
2025-04-15 20:38:51,818 - INFO - [omi-3.txt] mode=mean_ratio, top_k=4, threshold=5.5, use_topk=True, P=0.7619, R=0.6154, F1=0.6809
2025-04-15 20:38:51,911 - INFO - [omi-3.txt] mode=mean_ratio, top_k=4, threshold=6.0, use_topk=True, P=0.7619, R=0.6154, F1=0.6809
2025-04-15 20:38:52,058 - INFO - [omi-3.txt] mode=mean_ratio, top_k=4, threshold=6.5, use_topk=True, P=0.7541, R=0.5897, F1=0.6619
2025-04-15 20:38:52,294 - INFO - [omi-3.txt] mode=mean_ratio, top_k=4, threshold=7.0, use_topk=True, P=0.7541, R=0.5897, F1=0.6619
2025-04-15 20:38:53,825 - INFO - [omi-3.txt] mode=mean_ratio, top_k=5, threshold=1.0, use_topk=True, P=0.7973, R=0.7564, F1=0.7763
2025-04-15 20:38:53,898 - INFO - [omi-3.txt] mode=mean_ratio, top_k=5, threshold=1.5, use_topk=True, P=0.7973, R=0.7564, F1=0.7763
2025-04-15 20:38:54,002 - INFO - [omi-3.txt] mode=mean_ratio, top_k=5, threshold=2.0, use_topk=True, P=0.7973, R=0.7564, F1=0.7763
2025-04-15 20:38:54,264 - INFO - [omi-3.txt] mode=mean_ratio, top_k=5, threshold=2.5, use_topk=True, P=0.7917, R=0.7308, F1=0.7600
2025-04-15 20:38:55,849 - INFO - [omi-3.txt] mode=mean_ratio, top_k=5, threshold=3.0, use_topk=True, P=0.7887, R=0.7179, F1=0.7517
2025-04-15 20:38:55,901 - INFO - [omi-3.txt] mode=mean_ratio, top_k=5, threshold=3.5, use_topk=True, P=0.7887, R=0.7179, F1=0.7517
2025-04-15 20:38:56,016 - INFO - [omi-3.txt] mode=mean_ratio, top_k=5, threshold=4.0, use_topk=True, P=0.7887, R=0.7179, F1=0.7517
2025-04-15 20:38:56,265 - INFO - [omi-3.txt] mode=mean_ratio, top_k=5, threshold=4.5, use_topk=True, P=0.7857, R=0.7051, F1=0.7432
2025-04-15 20:38:57,804 - INFO - [omi-3.txt] mode=mean_ratio, top_k=5, threshold=5.0, use_topk=True, P=0.7826, R=0.6923, F1=0.7347
2025-04-15 20:38:57,905 - INFO - [omi-3.txt] mode=mean_ratio, top_k=5, threshold=5.5, use_topk=True, P=0.7761, R=0.6667, F1=0.7172
2025-04-15 20:38:57,988 - INFO - [omi-3.txt] mode=mean_ratio, top_k=5, threshold=6.0, use_topk=True, P=0.7761, R=0.6667, F1=0.7172
2025-04-15 20:38:58,260 - INFO - [omi-3.txt] mode=mean_ratio, top_k=5, threshold=6.5, use_topk=True, P=0.7692, R=0.6410, F1=0.6993
2025-04-15 20:38:59,720 - INFO - [omi-3.txt] mode=mean_ratio, top_k=5, threshold=7.0, use_topk=True, P=0.7692, R=0.6410, F1=0.6993
2025-04-15 20:38:59,901 - INFO - [omi-3.txt] mode=mean_ratio, top_k=6, threshold=1.0, use_topk=True, P=0.8052, R=0.7949, F1=0.8000
2025-04-15 20:39:00,028 - INFO - [omi-3.txt] mode=mean_ratio, top_k=6, threshold=1.5, use_topk=True, P=0.8052, R=0.7949, F1=0.8000
2025-04-15 20:39:00,235 - INFO - [omi-3.txt] mode=mean_ratio, top_k=6, threshold=2.0, use_topk=True, P=0.8052, R=0.7949, F1=0.8000
2025-04-15 20:39:01,671 - INFO - [omi-3.txt] mode=mean_ratio, top_k=6, threshold=2.5, use_topk=True, P=0.8052, R=0.7949, F1=0.8000
2025-04-15 20:39:01,907 - INFO - [omi-3.txt] mode=mean_ratio, top_k=6, threshold=3.0, use_topk=True, P=0.8000, R=0.7692, F1=0.7843
2025-04-15 20:39:01,980 - INFO - [omi-3.txt] mode=mean_ratio, top_k=6, threshold=3.5, use_topk=True, P=0.8000, R=0.7692, F1=0.7843
2025-04-15 20:39:02,185 - INFO - [omi-3.txt] mode=mean_ratio, top_k=6, threshold=4.0, use_topk=True, P=0.8000, R=0.7692, F1=0.7843
2025-04-15 20:39:03,686 - INFO - [omi-3.txt] mode=mean_ratio, top_k=6, threshold=4.5, use_topk=True, P=0.7973, R=0.7564, F1=0.7763
2025-04-15 20:39:03,886 - INFO - [omi-3.txt] mode=mean_ratio, top_k=6, threshold=5.0, use_topk=True, P=0.7945, R=0.7436, F1=0.7682
2025-04-15 20:39:03,939 - INFO - [omi-3.txt] mode=mean_ratio, top_k=6, threshold=5.5, use_topk=True, P=0.7887, R=0.7179, F1=0.7517
2025-04-15 20:39:04,258 - INFO - [omi-3.txt] mode=mean_ratio, top_k=6, threshold=6.0, use_topk=True, P=0.7887, R=0.7179, F1=0.7517
2025-04-15 20:39:05,671 - INFO - [omi-3.txt] mode=mean_ratio, top_k=6, threshold=6.5, use_topk=True, P=0.7794, R=0.6795, F1=0.7260
