2025-04-18 13:26:30,505 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['strict_deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-18 13:26:30,505 - INFO - 当前评分模式: ['strict_deviation']
2025-04-18 13:26:30,505 - INFO - 
==================================================
2025-04-18 13:26:30,505 - INFO - 开始执行网格搜索...
2025-04-18 13:26:30,507 - INFO - [omi-12] Starting grid search...
2025-04-18 13:26:33,497 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 13:27:29,518 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.5, P=0.4915, R=0.5918, F1=0.5370
2025-04-18 13:27:29,519 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.2, threshold=7.0, P=0.4828, R=0.5714, F1=0.5234
2025-04-18 13:27:29,519 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.3, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:27:29,519 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.3, threshold=0.5, P=0.4333, R=0.7959, F1=0.5612
2025-04-18 13:27:29,519 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.3, threshold=1.0, P=0.4286, R=0.7347, F1=0.5414
2025-04-18 13:27:30,681 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.3, threshold=1.5, P=0.4250, R=0.6939, F1=0.5271
2025-04-18 13:27:30,682 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.3, threshold=2.0, P=0.4211, R=0.6531, F1=0.5120
2025-04-18 13:27:30,682 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.3, threshold=2.5, P=0.4697, R=0.6327, F1=0.5391
2025-04-18 13:27:30,683 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.3, threshold=3.0, P=0.4839, R=0.6122, F1=0.5405
2025-04-18 13:27:30,683 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.3, threshold=3.5, P=0.4839, R=0.6122, F1=0.5405
2025-04-18 13:27:30,683 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.3, threshold=4.0, P=0.4754, R=0.5918, F1=0.5273
2025-04-18 13:27:30,683 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.3, threshold=4.5, P=0.4754, R=0.5918, F1=0.5273
2025-04-18 13:27:30,683 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.3, threshold=5.0, P=0.4915, R=0.5918, F1=0.5370
2025-04-18 13:27:30,683 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.3, threshold=5.5, P=0.4915, R=0.5918, F1=0.5370
2025-04-18 13:27:30,683 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.3, threshold=6.0, P=0.4915, R=0.5918, F1=0.5370
2025-04-18 13:27:30,683 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.3, threshold=6.5, P=0.4915, R=0.5918, F1=0.5370
2025-04-18 13:27:30,683 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.3, threshold=7.0, P=0.4828, R=0.5714, F1=0.5234
2025-04-18 13:27:30,683 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:27:30,683 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.5, P=0.4333, R=0.7959, F1=0.5612
2025-04-18 13:27:30,684 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.0, P=0.4286, R=0.7347, F1=0.5414
2025-04-18 13:27:30,684 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=0.4250, R=0.6939, F1=0.5271
2025-04-18 13:27:30,684 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=0.4211, R=0.6531, F1=0.5120
2025-04-18 13:27:30,684 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=0.4697, R=0.6327, F1=0.5391
2025-04-18 13:27:30,684 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.0, P=0.4839, R=0.6122, F1=0.5405
2025-04-18 13:27:31,771 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.5, P=0.4839, R=0.6122, F1=0.5405
2025-04-18 13:27:31,773 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.0, P=0.4754, R=0.5918, F1=0.5273
2025-04-18 13:27:31,773 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.5, P=0.4754, R=0.5918, F1=0.5273
2025-04-18 13:27:31,773 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.0, P=0.4915, R=0.5918, F1=0.5370
2025-04-18 13:27:31,773 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.5, P=0.4915, R=0.5918, F1=0.5370
2025-04-18 13:27:31,773 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.0, P=0.4915, R=0.5918, F1=0.5370
2025-04-18 13:27:31,773 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.5, P=0.4915, R=0.5918, F1=0.5370
2025-04-18 13:27:31,774 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=7.0, P=0.4828, R=0.5714, F1=0.5234
2025-04-18 13:27:31,774 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:27:31,774 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.5, P=0.4333, R=0.7959, F1=0.5612
2025-04-18 13:27:31,774 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.0, P=0.4286, R=0.7347, F1=0.5414
2025-04-18 13:27:31,774 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=0.4250, R=0.6939, F1=0.5271
2025-04-18 13:27:31,774 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=0.4211, R=0.6531, F1=0.5120
2025-04-18 13:27:32,376 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=0.4697, R=0.6327, F1=0.5391
2025-04-18 13:27:32,377 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.0, P=0.4839, R=0.6122, F1=0.5405
2025-04-18 13:27:32,378 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.5, P=0.4839, R=0.6122, F1=0.5405
2025-04-18 13:27:32,378 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.0, P=0.4754, R=0.5918, F1=0.5273
2025-04-18 13:27:32,378 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.5, P=0.4754, R=0.5918, F1=0.5273
2025-04-18 13:27:35,097 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.0, P=0.4915, R=0.5918, F1=0.5370
2025-04-18 13:27:35,097 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.5, P=0.4915, R=0.5918, F1=0.5370
2025-04-18 13:27:35,098 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.0, P=0.4915, R=0.5918, F1=0.5370
2025-04-18 13:27:35,098 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.5, P=0.4915, R=0.5918, F1=0.5370
2025-04-18 13:27:35,099 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=7.0, P=0.4828, R=0.5714, F1=0.5234
2025-04-18 13:27:35,099 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.0, P=0.4757, R=1.0000, F1=0.6447
2025-04-18 13:27:35,099 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.5, P=0.4333, R=0.7959, F1=0.5612
2025-04-18 13:27:35,099 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.0, P=0.4286, R=0.7347, F1=0.5414
2025-04-18 13:27:35,099 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=0.4250, R=0.6939, F1=0.5271
2025-04-18 13:27:35,099 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=0.4211, R=0.6531, F1=0.5120
2025-04-18 13:27:35,099 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=0.4697, R=0.6327, F1=0.5391
2025-04-18 13:27:35,099 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.0, P=0.4839, R=0.6122, F1=0.5405
2025-04-18 13:27:35,099 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.5, P=0.4839, R=0.6122, F1=0.5405
2025-04-18 13:27:35,099 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.0, P=0.4754, R=0.5918, F1=0.5273
2025-04-18 13:27:35,099 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.5, P=0.4754, R=0.5918, F1=0.5273
2025-04-18 13:27:35,099 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.0, P=0.4915, R=0.5918, F1=0.5370
2025-04-18 13:27:35,099 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.5, P=0.4915, R=0.5918, F1=0.5370
2025-04-18 13:27:35,100 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.0, P=0.4915, R=0.5918, F1=0.5370
2025-04-18 13:27:35,100 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.5, P=0.4915, R=0.5918, F1=0.5370
2025-04-18 13:27:35,100 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.4, threshold=7.0, P=0.4828, R=0.5714, F1=0.5234
2025-04-18 13:27:35,100 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.5, threshold=0.0, P=0.4884, R=0.8571, F1=0.6222
2025-04-18 13:27:35,100 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.5, threshold=0.5, P=0.4211, R=0.6531, F1=0.5120
2025-04-18 13:27:36,809 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.5, threshold=1.0, P=0.4306, R=0.6327, F1=0.5124
2025-04-18 13:27:36,811 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.5, threshold=1.5, P=0.4265, R=0.5918, F1=0.4957
2025-04-18 13:27:36,811 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.5, threshold=2.0, P=0.4516, R=0.5714, F1=0.5045
2025-04-18 13:27:36,811 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.5, threshold=2.5, P=0.4828, R=0.5714, F1=0.5234
2025-04-18 13:27:36,811 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.5, threshold=3.0, P=0.4643, R=0.5306, F1=0.4952
2025-04-18 13:27:36,811 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.5, threshold=3.5, P=0.4643, R=0.5306, F1=0.4952
2025-04-18 13:27:36,811 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.5, threshold=4.0, P=0.4643, R=0.5306, F1=0.4952
2025-04-18 13:27:36,811 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.5, threshold=4.5, P=0.4727, R=0.5306, F1=0.5000
2025-04-18 13:27:36,811 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.5, threshold=5.0, P=0.4906, R=0.5306, F1=0.5098
2025-04-18 13:27:36,811 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.5, threshold=5.5, P=0.4906, R=0.5306, F1=0.5098
2025-04-18 13:27:36,812 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.5, threshold=6.0, P=0.4906, R=0.5306, F1=0.5098
2025-04-18 13:27:36,812 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.5, threshold=6.5, P=0.4808, R=0.5102, F1=0.4950
2025-04-18 13:27:36,812 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.5, threshold=7.0, P=0.4808, R=0.5102, F1=0.4950
2025-04-18 13:27:36,812 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.0, P=0.4868, R=0.7551, F1=0.5920
2025-04-18 13:27:36,812 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.5, P=0.4412, R=0.6122, F1=0.5128
2025-04-18 13:27:36,829 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.0, P=0.4328, R=0.5918, F1=0.5000
2025-04-18 13:27:36,829 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.5, P=0.4308, R=0.5714, F1=0.4912
2025-04-18 13:27:36,829 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.0, P=0.4576, R=0.5510, F1=0.5000
2025-04-18 13:27:36,829 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.5, P=0.4909, R=0.5510, F1=0.5192
2025-04-18 13:27:36,829 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.0, P=0.4717, R=0.5102, F1=0.4902
2025-04-18 13:27:36,829 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.5, P=0.4717, R=0.5102, F1=0.4902
2025-04-18 13:27:36,830 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.0, P=0.4808, R=0.5102, F1=0.4950
2025-04-18 13:27:37,396 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.5, P=0.4902, R=0.5102, F1=0.5000
2025-04-18 13:27:37,397 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.0, P=0.4902, R=0.5102, F1=0.5000
2025-04-18 13:27:37,397 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.5, P=0.4902, R=0.5102, F1=0.5000
2025-04-18 13:27:37,397 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.0, P=0.4902, R=0.5102, F1=0.5000
2025-04-18 13:27:37,397 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.5, P=0.4694, R=0.4694, F1=0.4694
2025-04-18 13:27:37,732 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=7.0, P=0.4792, R=0.4694, F1=0.4742
2025-04-18 13:27:37,733 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.0, P=0.4868, R=0.7551, F1=0.5920
2025-04-18 13:27:37,733 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.5, P=0.4412, R=0.6122, F1=0.5128
2025-04-18 13:27:37,733 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.0, P=0.4328, R=0.5918, F1=0.5000
2025-04-18 13:27:38,211 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.5, P=0.4308, R=0.5714, F1=0.4912
2025-04-18 13:27:38,228 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.0, P=0.4576, R=0.5510, F1=0.5000
2025-04-18 13:27:38,512 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.5, P=0.4909, R=0.5510, F1=0.5192
2025-04-18 13:27:38,644 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.0, P=0.4717, R=0.5102, F1=0.4902
2025-04-18 13:27:38,801 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.5, P=0.4717, R=0.5102, F1=0.4902
2025-04-18 13:27:38,802 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.0, P=0.4808, R=0.5102, F1=0.4950
2025-04-18 13:27:38,802 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.5, P=0.4902, R=0.5102, F1=0.5000
2025-04-18 13:27:38,802 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.0, P=0.4902, R=0.5102, F1=0.5000
2025-04-18 13:27:39,202 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.5, P=0.4902, R=0.5102, F1=0.5000
2025-04-18 13:27:39,203 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.0, P=0.4902, R=0.5102, F1=0.5000
2025-04-18 13:27:39,223 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.5, P=0.4694, R=0.4694, F1=0.4694
2025-04-18 13:27:39,223 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=7.0, P=0.4792, R=0.4694, F1=0.4742
2025-04-18 13:27:39,339 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.0, P=0.4868, R=0.7551, F1=0.5920
2025-04-18 13:27:39,340 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.5, P=0.4412, R=0.6122, F1=0.5128
2025-04-18 13:27:39,421 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.0, P=0.4328, R=0.5918, F1=0.5000
2025-04-18 13:27:39,421 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.5, P=0.4308, R=0.5714, F1=0.4912
2025-04-18 13:27:39,533 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.0, P=0.4576, R=0.5510, F1=0.5000
2025-04-18 13:27:39,534 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.5, P=0.4909, R=0.5510, F1=0.5192
2025-04-18 13:27:39,886 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.0, P=0.4717, R=0.5102, F1=0.4902
2025-04-18 13:27:40,075 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.5, P=0.4717, R=0.5102, F1=0.4902
2025-04-18 13:27:40,092 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.0, P=0.4808, R=0.5102, F1=0.4950
2025-04-18 13:27:40,178 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.5, P=0.4902, R=0.5102, F1=0.5000
2025-04-18 13:27:40,240 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.0, P=0.4902, R=0.5102, F1=0.5000
2025-04-18 13:27:40,240 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.5, P=0.4902, R=0.5102, F1=0.5000
2025-04-18 13:27:40,241 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.0, P=0.4902, R=0.5102, F1=0.5000
2025-04-18 13:27:40,261 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.5, P=0.4694, R=0.4694, F1=0.4694
2025-04-18 13:27:40,546 - INFO - [omi-5.txt] mode=strict_deviation, corr_threshold=0.6, threshold=7.0, P=0.4792, R=0.4694, F1=0.4742
2025-04-18 13:27:40,611 - INFO - [omi-6] Starting grid search...
2025-04-18 13:27:44,456 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.0, P=0.2606, R=0.9773, F1=0.4115
2025-04-18 13:27:44,681 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.5, P=0.2614, R=0.9091, F1=0.4061
2025-04-18 13:27:44,681 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=1.0, P=0.2667, R=0.8182, F1=0.4022
2025-04-18 13:27:45,938 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=1.5, P=0.2845, R=0.7500, F1=0.4125
2025-04-18 13:27:46,413 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=2.0, P=0.2963, R=0.7273, F1=0.4211
2025-04-18 13:27:46,414 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=2.5, P=0.3229, R=0.7045, F1=0.4429
2025-04-18 13:27:46,414 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=3.0, P=0.3529, R=0.6818, F1=0.4651
2025-04-18 13:27:46,415 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=3.5, P=0.3718, R=0.6591, F1=0.4754
2025-04-18 13:27:46,415 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=4.0, P=0.3733, R=0.6364, F1=0.4706
2025-04-18 13:27:47,066 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=4.5, P=0.3768, R=0.5909, F1=0.4602
2025-04-18 13:27:47,067 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=5.0, P=0.4098, R=0.5682, F1=0.4762
2025-04-18 13:27:47,067 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=5.5, P=0.3898, R=0.5227, F1=0.4466
2025-04-18 13:27:47,068 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=6.0, P=0.4182, R=0.5227, F1=0.4646
2025-04-18 13:27:47,068 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=6.5, P=0.4400, R=0.5000, F1=0.4681
2025-04-18 13:27:47,432 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=7.0, P=0.4468, R=0.4773, F1=0.4615
2025-04-18 13:27:47,432 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.0, P=0.2606, R=0.9773, F1=0.4115
2025-04-18 13:27:47,587 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.5, P=0.2614, R=0.9091, F1=0.4061
2025-04-18 13:27:47,639 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=1.0, P=0.2667, R=0.8182, F1=0.4022
2025-04-18 13:27:47,639 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=1.5, P=0.2845, R=0.7500, F1=0.4125
2025-04-18 13:27:47,640 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=2.0, P=0.2963, R=0.7273, F1=0.4211
2025-04-18 13:27:47,640 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=2.5, P=0.3229, R=0.7045, F1=0.4429
2025-04-18 13:27:47,641 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=3.0, P=0.3529, R=0.6818, F1=0.4651
2025-04-18 13:27:47,641 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=3.5, P=0.3718, R=0.6591, F1=0.4754
2025-04-18 13:27:47,641 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=4.0, P=0.3733, R=0.6364, F1=0.4706
2025-04-18 13:27:47,641 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=4.5, P=0.3768, R=0.5909, F1=0.4602
2025-04-18 13:27:47,641 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=5.0, P=0.4098, R=0.5682, F1=0.4762
2025-04-18 13:27:47,641 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=5.5, P=0.3898, R=0.5227, F1=0.4466
2025-04-18 13:27:47,641 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=6.0, P=0.4182, R=0.5227, F1=0.4646
2025-04-18 13:27:47,642 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=6.5, P=0.4400, R=0.5000, F1=0.4681
2025-04-18 13:27:47,642 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.0, threshold=7.0, P=0.4468, R=0.4773, F1=0.4615
2025-04-18 13:27:47,642 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.1, threshold=0.0, P=0.2606, R=0.9773, F1=0.4115
2025-04-18 13:27:47,642 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.1, threshold=0.5, P=0.2614, R=0.9091, F1=0.4061
2025-04-18 13:27:47,642 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.0, P=0.2667, R=0.8182, F1=0.4022
2025-04-18 13:27:47,642 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.5, P=0.2845, R=0.7500, F1=0.4125
2025-04-18 13:27:47,642 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.0, P=0.2963, R=0.7273, F1=0.4211
2025-04-18 13:27:47,642 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.5, P=0.3229, R=0.7045, F1=0.4429
2025-04-18 13:27:48,283 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.0, P=0.3529, R=0.6818, F1=0.4651
2025-04-18 13:27:48,284 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.5, P=0.3718, R=0.6591, F1=0.4754
2025-04-18 13:27:48,598 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.0, P=0.3733, R=0.6364, F1=0.4706
2025-04-18 13:27:48,599 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.5, P=0.3768, R=0.5909, F1=0.4602
2025-04-18 13:27:48,600 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.0, P=0.4098, R=0.5682, F1=0.4762
2025-04-18 13:27:48,610 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.5, P=0.3898, R=0.5227, F1=0.4466
2025-04-18 13:27:48,610 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.0, P=0.4182, R=0.5227, F1=0.4646
2025-04-18 13:27:48,610 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.5, P=0.4400, R=0.5000, F1=0.4681
2025-04-18 13:27:48,610 - INFO - [omi-6.txt] mode=strict_deviation, corr_threshold=0.1, threshold=7.0, P=0.4468, R=0.4773, F1=0.4615
