2025-04-16 12:11:06,019 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0.1, 0.2, 0.3, 0.4, 0.5]), neighbor_selection='corr_threshold', score_modes=['strict_deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=4, gif_duration=500)
2025-04-16 12:11:06,020 - INFO - 当前评分模式: ['strict_deviation']
2025-04-16 12:11:06,020 - INFO - 
==================================================
2025-04-16 12:11:06,020 - INFO - 开始执行网格搜索...
2025-04-16 12:11:06,021 - INFO - [omi-1] Starting grid search...
2025-04-16 12:11:09,233 - INFO - [omi-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=0.0, P=0.7395, R=0.9888, F1=0.8462
2025-04-16 12:15:09,301 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-16 12:15:10,194 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-16 12:15:10,260 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.4, threshold=7.0, P=0.4844, R=1.0000, F1=0.6526
2025-04-16 12:15:11,720 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.5, threshold=0.0, P=0.5319, R=0.8065, F1=0.6410
2025-04-16 12:15:12,169 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.5, threshold=0.5, P=0.5319, R=0.8065, F1=0.6410
2025-04-16 12:15:13,164 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.5, threshold=1.0, P=0.5319, R=0.8065, F1=0.6410
2025-04-16 12:15:13,338 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.5, threshold=1.5, P=0.5319, R=0.8065, F1=0.6410
2025-04-16 12:15:14,771 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.5, threshold=2.0, P=0.5435, R=0.8065, F1=0.6494
2025-04-16 12:15:15,098 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.5, threshold=2.5, P=0.5435, R=0.8065, F1=0.6494
2025-04-16 12:15:15,725 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.5, threshold=3.0, P=0.5435, R=0.8065, F1=0.6494
2025-04-16 12:15:16,020 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.5, threshold=3.5, P=0.5750, R=0.7419, F1=0.6479
2025-04-16 12:15:17,885 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.5, threshold=4.0, P=0.5897, R=0.7419, F1=0.6571
2025-04-16 12:15:17,895 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.5, threshold=4.5, P=0.5897, R=0.7419, F1=0.6571
2025-04-16 12:15:18,262 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.5, threshold=5.0, P=0.5897, R=0.7419, F1=0.6571
2025-04-16 12:15:18,506 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.5, threshold=5.5, P=0.5676, R=0.6774, F1=0.6176
2025-04-16 12:15:20,278 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.5, threshold=6.0, P=0.5676, R=0.6774, F1=0.6176
2025-04-16 12:15:20,642 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.5, threshold=6.5, P=0.6176, R=0.6774, F1=0.6462
2025-04-16 12:15:20,741 - INFO - [omi-2.txt] mode=strict_deviation, corr_threshold=0.5, threshold=7.0, P=0.7000, R=0.6774, F1=0.6885
2025-04-16 12:15:20,762 - INFO - [omi-3] Starting grid search...
2025-04-16 12:15:23,745 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.1, threshold=0.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:23,757 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.1, threshold=0.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:23,839 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:23,841 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:25,645 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:25,695 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:25,699 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:25,758 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:27,570 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:27,621 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:27,623 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:27,671 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:29,621 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:29,854 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.5, P=0.8205, R=0.8205, F1=0.8205
2025-04-16 12:15:29,856 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.1, threshold=7.0, P=0.8205, R=0.8205, F1=0.8205
2025-04-16 12:15:29,976 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:32,664 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:32,666 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:32,781 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:32,880 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:35,318 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:35,893 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:36,133 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:36,135 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:37,757 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:38,071 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:39,109 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:39,493 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:40,810 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.5, P=0.8205, R=0.8205, F1=0.8205
2025-04-16 12:15:40,898 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.2, threshold=7.0, P=0.8205, R=0.8205, F1=0.8205
2025-04-16 12:15:41,735 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.3, threshold=0.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:42,404 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.3, threshold=0.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:43,449 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.3, threshold=1.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:43,668 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.3, threshold=1.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:45,131 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.3, threshold=2.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:45,454 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.3, threshold=2.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:45,774 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.3, threshold=3.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:46,173 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.3, threshold=3.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:48,182 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.3, threshold=4.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:48,313 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.3, threshold=4.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:48,806 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.3, threshold=5.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:49,268 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.3, threshold=5.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:51,381 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.3, threshold=6.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:51,382 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.3, threshold=6.5, P=0.8205, R=0.8205, F1=0.8205
2025-04-16 12:15:51,783 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.3, threshold=7.0, P=0.8205, R=0.8205, F1=0.8205
2025-04-16 12:15:52,038 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:53,769 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:54,178 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:54,728 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:55,191 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:56,399 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:57,211 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.0, P=0.8025, R=0.8333, F1=0.8176
2025-04-16 12:15:57,391 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:58,131 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:15:59,397 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:16:00,361 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:16:00,362 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:16:01,127 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-16 12:16:02,248 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.5, P=0.8205, R=0.8205, F1=0.8205
2025-04-16 12:16:03,168 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.4, threshold=7.0, P=0.8205, R=0.8205, F1=0.8205
2025-04-16 12:16:03,170 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.5, threshold=0.0, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 12:16:03,610 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.5, threshold=0.5, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 12:16:04,897 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.5, threshold=1.0, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 12:16:05,946 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.5, threshold=1.5, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 12:16:06,120 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.5, threshold=2.0, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 12:16:06,469 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.5, threshold=2.5, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 12:16:07,786 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.5, threshold=3.0, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 12:16:09,024 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.5, threshold=3.5, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 12:16:09,026 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.5, threshold=4.0, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 12:16:09,220 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.5, threshold=4.5, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 12:16:11,135 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.5, threshold=5.0, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 12:16:11,819 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.5, threshold=5.5, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 12:16:11,819 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.5, threshold=6.0, P=0.9130, R=0.8077, F1=0.8571
2025-04-16 12:16:12,375 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.5, threshold=6.5, P=0.9118, R=0.7949, F1=0.8493
2025-04-16 12:16:13,335 - INFO - [omi-3.txt] mode=strict_deviation, corr_threshold=0.5, threshold=7.0, P=0.9118, R=0.7949, F1=0.8493
2025-04-16 12:16:13,353 - INFO - [omi-4] Starting grid search...
2025-04-16 12:16:16,361 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.1, threshold=0.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:16,400 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.1, threshold=0.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:16,445 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:16,445 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:18,253 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:18,355 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:18,358 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:18,371 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:20,193 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:20,309 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:20,311 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:20,322 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:22,679 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:22,681 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:22,840 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.1, threshold=7.0, P=0.8442, R=0.9701, F1=0.9028
2025-04-16 12:16:22,843 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:25,238 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:25,679 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:25,722 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:25,723 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:28,573 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:28,574 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:28,605 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:28,605 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:31,521 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:31,524 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:31,524 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:31,789 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:34,473 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:34,567 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.2, threshold=7.0, P=0.8442, R=0.9701, F1=0.9028
2025-04-16 12:16:34,568 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.3, threshold=0.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:34,614 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.3, threshold=0.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:37,436 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.3, threshold=1.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:37,609 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.3, threshold=1.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:37,611 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.3, threshold=2.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:37,674 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.3, threshold=2.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:40,153 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.3, threshold=3.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:40,564 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.3, threshold=3.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:40,598 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.3, threshold=4.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:40,962 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.3, threshold=4.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:42,799 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.3, threshold=5.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:43,188 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.3, threshold=5.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:43,903 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.3, threshold=6.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:44,146 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.3, threshold=6.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:45,471 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.3, threshold=7.0, P=0.8442, R=0.9701, F1=0.9028
2025-04-16 12:16:46,155 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:47,216 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:47,218 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:48,233 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:48,989 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:50,244 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:50,247 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.0, P=0.8250, R=0.9851, F1=0.8980
2025-04-16 12:16:51,384 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:51,604 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:52,902 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:53,468 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:54,630 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:54,633 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.0, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:55,949 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.5, P=0.8462, R=0.9851, F1=0.9103
2025-04-16 12:16:56,482 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.4, threshold=7.0, P=0.8442, R=0.9701, F1=0.9028
2025-04-16 12:16:57,069 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.5, threshold=0.0, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 12:16:57,373 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.5, threshold=0.5, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 12:16:59,157 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.5, threshold=1.0, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 12:16:59,506 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.5, threshold=1.5, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 12:16:59,789 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.5, threshold=2.0, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 12:17:00,060 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.5, threshold=2.5, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 12:17:02,119 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.5, threshold=3.0, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 12:17:02,490 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.5, threshold=3.5, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 12:17:02,850 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.5, threshold=4.0, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 12:17:03,367 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.5, threshold=4.5, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 12:17:04,906 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.5, threshold=5.0, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 12:17:05,275 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.5, threshold=5.5, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 12:17:05,421 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.5, threshold=6.0, P=0.9420, R=0.9701, F1=0.9559
2025-04-16 12:17:06,675 - INFO - [omi-4.txt] mode=strict_deviation, corr_threshold=0.5, threshold=6.5, P=0.9420, R=0.9701, F1=0.9559
