2025-04-17 08:34:20,729 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['strict_deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-17 08:34:20,729 - INFO - 当前评分模式: ['strict_deviation']
2025-04-17 08:34:20,729 - INFO - 
==================================================
2025-04-17 08:34:20,729 - INFO - 开始执行网格搜索...
2025-04-17 08:34:20,730 - INFO - [omi-12] Starting grid search...
2025-04-17 08:34:23,970 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451

2025-04-17 09:21:18,337 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['strict_deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-17 09:21:18,337 - INFO - 当前评分模式: ['strict_deviation']
2025-04-17 09:21:18,337 - INFO - 
==================================================
2025-04-17 09:21:18,337 - INFO - 开始执行网格搜索...
2025-04-17 09:21:18,339 - INFO - [omi-12] Starting grid search...
2025-04-17 09:21:21,516 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:21,518 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:21,569 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:21,613 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=1.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:23,757 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=2.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:23,759 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=2.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:23,791 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=3.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:25,369 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=3.5, P=0.6167, R=0.9250, F1=0.7400
2025-04-17 09:21:25,369 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=4.0, P=0.6271, R=0.9250, F1=0.7475
2025-04-17 09:21:25,370 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:25,370 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:25,371 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:25,371 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=6.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:25,371 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=6.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:25,371 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=7.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:25,371 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:25,371 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:25,371 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:25,371 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=1.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:25,371 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=2.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:25,371 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=2.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:25,371 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=3.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:25,371 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=3.5, P=0.6167, R=0.9250, F1=0.7400
2025-04-17 09:21:25,371 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=4.0, P=0.6271, R=0.9250, F1=0.7475
2025-04-17 09:21:25,440 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:25,441 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:25,441 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:25,441 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=6.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:25,441 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=6.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:25,442 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.0, threshold=7.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:25,442 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:25,442 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:25,442 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:25,442 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:25,442 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:25,442 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:25,442 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:26,777 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.5, P=0.6167, R=0.9250, F1=0.7400
2025-04-17 09:21:26,779 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.0, P=0.6271, R=0.9250, F1=0.7475
2025-04-17 09:21:26,779 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:26,779 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:26,779 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:26,779 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:26,779 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:26,780 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.1, threshold=7.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:27,070 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:27,072 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:27,072 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:28,146 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:28,148 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:28,148 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:28,148 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:29,074 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.5, P=0.6167, R=0.9250, F1=0.7400
2025-04-17 09:21:29,074 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.0, P=0.6271, R=0.9250, F1=0.7475
2025-04-17 09:21:29,087 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:29,087 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:29,157 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:29,163 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:29,163 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:29,163 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=7.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:29,163 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:29,180 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:29,181 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:29,278 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:29,278 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:29,288 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:29,294 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:29,307 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.5, P=0.6167, R=0.9250, F1=0.7400
2025-04-17 09:21:29,307 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.0, P=0.6271, R=0.9250, F1=0.7475
2025-04-17 09:21:29,307 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:29,307 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:29,475 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:29,476 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:29,476 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:29,476 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=7.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:29,476 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:29,477 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:29,477 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:29,477 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:29,477 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:30,695 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:30,696 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:30,696 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.5, P=0.6167, R=0.9250, F1=0.7400
2025-04-17 09:21:30,696 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.0, P=0.6271, R=0.9250, F1=0.7475
2025-04-17 09:21:32,050 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:32,232 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:32,232 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:32,233 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:32,233 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:32,233 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.2, threshold=7.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:32,233 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:32,233 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:32,234 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:32,234 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=1.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:32,234 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=2.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:32,234 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=2.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:33,420 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=3.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:33,421 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=3.5, P=0.6167, R=0.9250, F1=0.7400
2025-04-17 09:21:33,421 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=4.0, P=0.6271, R=0.9250, F1=0.7475
2025-04-17 09:21:33,422 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:33,422 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:33,422 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:34,192 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=6.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:34,193 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=6.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:34,193 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.3, threshold=7.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:34,193 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:34,370 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:34,371 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:34,372 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:34,372 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:34,372 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:34,372 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:34,372 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.5, P=0.6167, R=0.9250, F1=0.7400
2025-04-17 09:21:34,588 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.0, P=0.6271, R=0.9250, F1=0.7475
2025-04-17 09:21:34,588 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:34,589 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:34,589 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:34,590 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:34,590 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:34,590 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=7.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:34,590 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:34,590 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:34,590 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:36,015 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:36,015 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:36,016 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:36,016 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:36,016 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.5, P=0.6167, R=0.9250, F1=0.7400
2025-04-17 09:21:36,016 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.0, P=0.6271, R=0.9250, F1=0.7475
2025-04-17 09:21:36,016 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:36,017 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:36,017 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:36,017 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:36,017 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:36,017 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=7.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:36,017 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:36,017 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:36,017 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-17 09:21:36,017 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:36,017 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:36,017 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:36,017 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.0, P=0.6230, R=0.9500, F1=0.7525
2025-04-17 09:21:38,074 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=3.5, P=0.6167, R=0.9250, F1=0.7400
2025-04-17 09:21:38,075 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.0, P=0.6271, R=0.9250, F1=0.7475
2025-04-17 09:21:38,076 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:38,076 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:38,076 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:38,076 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:38,076 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=6.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:38,076 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.4, threshold=7.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-17 09:21:38,076 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=0.0, P=0.5893, R=0.8250, F1=0.6875
2025-04-17 09:21:38,076 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=0.5, P=0.5893, R=0.8250, F1=0.6875
2025-04-17 09:21:38,941 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=1.0, P=0.5893, R=0.8250, F1=0.6875
2025-04-17 09:21:38,941 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=1.5, P=0.6000, R=0.8250, F1=0.6947
2025-04-17 09:21:38,941 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=2.0, P=0.6346, R=0.8250, F1=0.7174
2025-04-17 09:21:38,942 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=2.5, P=0.6346, R=0.8250, F1=0.7174
2025-04-17 09:21:38,942 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=3.0, P=0.6346, R=0.8250, F1=0.7174
2025-04-17 09:21:38,942 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=3.5, P=0.6346, R=0.8250, F1=0.7174
2025-04-17 09:21:38,942 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=4.0, P=0.6346, R=0.8250, F1=0.7174
2025-04-17 09:21:38,942 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=4.5, P=0.6346, R=0.8250, F1=0.7174
2025-04-17 09:21:38,942 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=5.0, P=0.6346, R=0.8250, F1=0.7174
2025-04-17 09:21:38,942 - INFO - [omi-12.txt] mode=strict_deviation, corr_threshold=0.5, threshold=5.5, P=0.6346, R=0.8250, F1=0.7174
