2025-04-15 21:23:14,236 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['strict_deviation'], use_topk=False, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkFalse', visual_dir='./visual/use_topkFalse', num_workers=4, gif_duration=500)
2025-04-15 21:23:14,236 - INFO - 当前评分模式: ['strict_deviation']
2025-04-15 21:23:14,236 - INFO - 
==================================================
2025-04-15 21:23:14,236 - INFO - 开始执行网格搜索...
2025-04-15 21:23:14,238 - INFO - [omi-1] Starting grid search...
2025-04-15 21:23:17,404 - INFO - [omi-1.txt] mode=strict_deviation, top_k=None, threshold=1.0, use_topk=False, P=0.7395, R=0.9888, F1=0.8462
2025-04-15 21:25:00,175 - INFO - 开始汇总结果...
2025-04-15 21:25:00,180 - INFO - 
===== Best Results per Dataset =====
   dataset       score_mode top_k  score_threshold  use_topk  precision   recall  f1_score
 omi-1.txt strict_deviation  None              1.5     False   0.739496 0.988764  0.846154
omi-10.txt strict_deviation  None              7.0     False   0.483607 0.967213  0.644809
omi-11.txt strict_deviation  None              2.5     False   0.343373 0.982759  0.508929
omi-12.txt strict_deviation  None              5.5     False   0.649123 0.925000  0.762887
 omi-2.txt strict_deviation  None              7.0     False   0.469697 1.000000  0.639175
 omi-3.txt strict_deviation  None              5.0     False   0.822785 0.833333  0.828025
 omi-4.txt strict_deviation  None              6.5     False   0.846154 0.985075  0.910345
 omi-5.txt strict_deviation  None              1.0     False   0.475728 1.000000  0.644737
 omi-6.txt strict_deviation  None              5.5     False   0.263804 0.977273  0.415459
 omi-7.txt strict_deviation  None              1.5     False   0.904762 0.974359  0.938272
 omi-8.txt strict_deviation  None              5.5     False   0.358025 0.935484  0.517857
 omi-9.txt strict_deviation  None              1.0     False   0.496183 0.915493  0.643564
2025-04-15 21:25:00,180 - INFO - 
===== Overall Metrics =====
Precision: 0.4957  Recall: 0.9547  F1: 0.6525
2025-04-15 21:25:00,180 - INFO - 
【原始汇总指标】
2025-04-15 21:25:00,180 - INFO - 精确率(Precision): 0.4957
2025-04-15 21:25:00,180 - INFO - 召回率(Recall):    0.9547
2025-04-15 21:25:00,180 - INFO - F1值:             0.6525
2025-04-15 21:25:00,180 - INFO - 
==================================================
2025-04-15 21:25:00,180 - INFO - 开始生成可视化结果...
2025-04-15 21:25:00,180 - INFO - 
==================================================
2025-04-15 21:25:00,180 - INFO - 开始数据集可视化: omi-1
2025-04-15 21:25:00,180 - INFO - 使用参数: 评分模式=strict_deviation, top_k=None, 阈值=1.5
2025-04-15 21:25:00,180 - INFO - ==================================================

2025-04-15 21:25:00,180 - INFO - 正在加载数据集 omi-1 的数据
2025-04-15 21:25:00,181 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:25:00,181 - INFO - 正在计算边缘统计量...
2025-04-15 21:25:01,913 - INFO - 已计算 170 条边的统计量
2025-04-15 21:25:01,913 - INFO - 为每个节点使用所有邻居
2025-04-15 21:25:01,915 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\strict_deviation\omi-1
2025-04-15 21:25:01,916 - INFO - 在数据集中发现 7 个异常时间段
2025-04-15 21:25:01,916 - INFO - 
正在处理时间段 1/7: 760-765
2025-04-15 21:25:01,916 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:01,916 - INFO - 正在计算异常分数...
2025-04-15 21:25:01,918 - INFO - 检测到的异常节点: {1, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:01,918 - INFO - 正在为时间段 760-765 生成可视化
2025-04-15 21:25:01,918 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-04-15 21:25:01,919 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:01,920 - DEBUG - 边统计: 正常边 218 条, 异常边 22 条
2025-04-15 21:25:01,920 - INFO - 时间段 760-765 的节点检测统计: 真阳性=14, 假阳性=1, 假阴性=1, 正常节点=3
2025-04-15 21:25:02,005 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-1\seg_0_760_765.png
2025-04-15 21:25:02,089 - INFO - 成功保存时间段 760-765 的可视化结果
2025-04-15 21:25:02,090 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-04-15 21:25:02,090 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:02,090 - INFO - 正在计算异常分数...
2025-04-15 21:25:02,188 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:02,189 - INFO - 正在为时间段 1064-1298 生成可视化
2025-04-15 21:25:02,189 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-04-15 21:25:02,189 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:02,190 - DEBUG - 边统计: 正常边 284 条, 异常边 22 条
2025-04-15 21:25:02,190 - INFO - 时间段 1064-1298 的节点检测统计: 真阳性=13, 假阳性=5, 假阴性=0, 正常节点=1
2025-04-15 21:25:02,278 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-1\seg_1_1064_1298.png
2025-04-15 21:25:02,386 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-04-15 21:25:02,387 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-04-15 21:25:02,387 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:02,387 - INFO - 正在计算异常分数...
2025-04-15 21:25:02,394 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:02,394 - INFO - 正在为时间段 2758-2772 生成可视化
2025-04-15 21:25:02,394 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-04-15 21:25:02,394 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:02,395 - DEBUG - 边统计: 正常边 218 条, 异常边 54 条
2025-04-15 21:25:02,395 - INFO - 时间段 2758-2772 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=0, 正常节点=2
2025-04-15 21:25:02,471 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-1\seg_2_2758_2772.png
2025-04-15 21:25:02,548 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-04-15 21:25:02,549 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-04-15 21:25:02,549 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:25:02,549 - INFO - 正在计算异常分数...
2025-04-15 21:25:02,554 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:02,554 - INFO - 正在为时间段 2874-2885 生成可视化
2025-04-15 21:25:02,554 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-04-15 21:25:02,554 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:02,556 - DEBUG - 边统计: 正常边 250 条, 异常边 22 条
2025-04-15 21:25:02,556 - INFO - 时间段 2874-2885 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:25:02,634 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-1\seg_3_2874_2885.png
2025-04-15 21:25:02,711 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-04-15 21:25:02,711 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-04-15 21:25:02,711 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:02,711 - INFO - 正在计算异常分数...
2025-04-15 21:25:02,717 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:02,717 - INFO - 正在为时间段 3012-3025 生成可视化
2025-04-15 21:25:02,717 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-04-15 21:25:02,717 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:02,718 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-15 21:25:02,718 - INFO - 时间段 3012-3025 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:25:02,793 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-1\seg_4_3012_3025.png
2025-04-15 21:25:02,868 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-04-15 21:25:02,869 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-04-15 21:25:02,869 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:02,869 - INFO - 正在计算异常分数...
2025-04-15 21:25:02,930 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:02,931 - INFO - 正在为时间段 3160-3305 生成可视化
2025-04-15 21:25:02,931 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-04-15 21:25:02,931 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:02,931 - DEBUG - 边统计: 正常边 304 条, 异常边 2 条
2025-04-15 21:25:02,932 - INFO - 时间段 3160-3305 的节点检测统计: 真阳性=12, 假阳性=6, 假阴性=0, 正常节点=1
2025-04-15 21:25:03,018 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-1\seg_5_3160_3305.png
2025-04-15 21:25:03,113 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-04-15 21:25:03,114 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-04-15 21:25:03,114 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:03,114 - INFO - 正在计算异常分数...
2025-04-15 21:25:03,120 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:03,120 - INFO - 正在为时间段 3626-3638 生成可视化
2025-04-15 21:25:03,120 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-04-15 21:25:03,120 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:03,121 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-15 21:25:03,121 - INFO - 时间段 3626-3638 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 21:25:03,196 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-1\seg_6_3626_3638.png
2025-04-15 21:25:03,278 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-04-15 21:25:03,278 - INFO - 正在从 ./visual/use_topkFalse\omi\strict_deviation\omi-1 中的图像创建GIF
2025-04-15 21:25:03,468 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\strict_deviation\omi-1\omi-1.gif
2025-04-15 21:25:03,468 - INFO - 
==================================================
2025-04-15 21:25:03,468 - INFO - 开始数据集可视化: omi-10
2025-04-15 21:25:03,468 - INFO - 使用参数: 评分模式=strict_deviation, top_k=None, 阈值=7.0
2025-04-15 21:25:03,468 - INFO - ==================================================

2025-04-15 21:25:03,469 - INFO - 正在加载数据集 omi-10 的数据
2025-04-15 21:25:03,470 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:25:03,470 - INFO - 正在计算边缘统计量...
2025-04-15 21:25:05,266 - INFO - 已计算 136 条边的统计量
2025-04-15 21:25:05,266 - INFO - 为每个节点使用所有邻居
2025-04-15 21:25:05,267 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\strict_deviation\omi-10
2025-04-15 21:25:05,267 - INFO - 在数据集中发现 8 个异常时间段
2025-04-15 21:25:05,268 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-15 21:25:05,268 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:05,268 - INFO - 正在计算异常分数...
2025-04-15 21:25:05,289 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:05,289 - INFO - 正在为时间段 740-780 生成可视化
2025-04-15 21:25:05,289 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-04-15 21:25:05,289 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:05,290 - DEBUG - 边统计: 正常边 166 条, 异常边 106 条
2025-04-15 21:25:05,290 - INFO - 时间段 740-780 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=1, 正常节点=1
2025-04-15 21:25:05,366 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\seg_0_740_780.png
2025-04-15 21:25:05,451 - INFO - 成功保存时间段 740-780 的可视化结果
2025-04-15 21:25:05,451 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-04-15 21:25:05,451 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:25:05,451 - INFO - 正在计算异常分数...
2025-04-15 21:25:05,484 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:05,484 - INFO - 正在为时间段 1345-1406 生成可视化
2025-04-15 21:25:05,484 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-04-15 21:25:05,484 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:05,485 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-04-15 21:25:05,485 - INFO - 时间段 1345-1406 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:25:05,618 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\seg_1_1345_1406.png
2025-04-15 21:25:05,700 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-04-15 21:25:05,700 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-04-15 21:25:05,700 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:05,700 - INFO - 正在计算异常分数...
2025-04-15 21:25:05,727 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:05,727 - INFO - 正在为时间段 2224-2272 生成可视化
2025-04-15 21:25:05,727 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-04-15 21:25:05,727 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:05,727 - DEBUG - 边统计: 正常边 264 条, 异常边 8 条
2025-04-15 21:25:05,727 - INFO - 时间段 2224-2272 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=0, 正常节点=2
2025-04-15 21:25:05,801 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\seg_2_2224_2272.png
2025-04-15 21:25:05,877 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-04-15 21:25:05,877 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-04-15 21:25:05,878 - INFO - 该时间段的真实异常节点: {16, 4}
2025-04-15 21:25:05,878 - INFO - 正在计算异常分数...
2025-04-15 21:25:05,918 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:05,918 - INFO - 正在为时间段 2514-2592 生成可视化
2025-04-15 21:25:05,918 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-04-15 21:25:05,918 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:05,919 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-15 21:25:05,919 - INFO - 时间段 2514-2592 的节点检测统计: 真阳性=2, 假阳性=15, 假阴性=0, 正常节点=2
2025-04-15 21:25:05,992 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\seg_3_2514_2592.png
2025-04-15 21:25:06,073 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-04-15 21:25:06,073 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-04-15 21:25:06,073 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-04-15 21:25:06,073 - INFO - 正在计算异常分数...
2025-04-15 21:25:06,096 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:06,096 - INFO - 正在为时间段 2733-2778 生成可视化
2025-04-15 21:25:06,096 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-04-15 21:25:06,096 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:06,096 - DEBUG - 边统计: 正常边 238 条, 异常边 2 条
2025-04-15 21:25:06,096 - INFO - 时间段 2733-2778 的节点检测统计: 真阳性=3, 假阳性=13, 假阴性=0, 正常节点=3
2025-04-15 21:25:06,175 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\seg_4_2733_2778.png
2025-04-15 21:25:06,254 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-04-15 21:25:06,254 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-04-15 21:25:06,254 - INFO - 该时间段的真实异常节点: {1}
2025-04-15 21:25:06,255 - INFO - 正在计算异常分数...
2025-04-15 21:25:06,255 - INFO - 检测到的异常节点: {16, 4, 5, 6}
2025-04-15 21:25:06,255 - INFO - 正在为时间段 3401-3405 生成可视化
2025-04-15 21:25:06,255 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-04-15 21:25:06,256 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:06,256 - DEBUG - 边统计: 正常边 252 条, 异常边 20 条
2025-04-15 21:25:06,256 - INFO - 时间段 3401-3405 的节点检测统计: 真阳性=0, 假阳性=4, 假阴性=1, 正常节点=14
2025-04-15 21:25:06,333 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\seg_5_3401_3405.png
2025-04-15 21:25:06,413 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-04-15 21:25:06,413 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-04-15 21:25:06,413 - INFO - 该时间段的真实异常节点: {8}
2025-04-15 21:25:06,413 - INFO - 正在计算异常分数...
2025-04-15 21:25:06,438 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:06,438 - INFO - 正在为时间段 3414-3459 生成可视化
2025-04-15 21:25:06,438 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-04-15 21:25:06,438 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:06,438 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-15 21:25:06,439 - INFO - 时间段 3414-3459 的节点检测统计: 真阳性=1, 假阳性=16, 假阴性=0, 正常节点=2
2025-04-15 21:25:06,522 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\seg_6_3414_3459.png
2025-04-15 21:25:06,598 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-04-15 21:25:06,598 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-04-15 21:25:06,599 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:25:06,599 - INFO - 正在计算异常分数...
2025-04-15 21:25:06,621 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:06,621 - INFO - 正在为时间段 3700-3744 生成可视化
2025-04-15 21:25:06,621 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-04-15 21:25:06,621 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:06,622 - DEBUG - 边统计: 正常边 228 条, 异常边 44 条
2025-04-15 21:25:06,622 - INFO - 时间段 3700-3744 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 21:25:06,704 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\seg_7_3700_3744.png
2025-04-15 21:25:06,783 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-04-15 21:25:06,783 - INFO - 正在从 ./visual/use_topkFalse\omi\strict_deviation\omi-10 中的图像创建GIF
2025-04-15 21:25:06,995 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\strict_deviation\omi-10\omi-10.gif
2025-04-15 21:25:06,995 - INFO - 
==================================================
2025-04-15 21:25:06,995 - INFO - 开始数据集可视化: omi-11
2025-04-15 21:25:06,995 - INFO - 使用参数: 评分模式=strict_deviation, top_k=None, 阈值=2.5
2025-04-15 21:25:06,995 - INFO - ==================================================

2025-04-15 21:25:06,996 - INFO - 正在加载数据集 omi-11 的数据
2025-04-15 21:25:06,997 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:25:06,997 - INFO - 正在计算边缘统计量...
2025-04-15 21:25:08,780 - INFO - 已计算 153 条边的统计量
2025-04-15 21:25:08,780 - INFO - 为每个节点使用所有邻居
2025-04-15 21:25:08,781 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\strict_deviation\omi-11
2025-04-15 21:25:08,781 - INFO - 在数据集中发现 9 个异常时间段
2025-04-15 21:25:08,781 - INFO - 
正在处理时间段 1/9: 738-755
2025-04-15 21:25:08,781 - INFO - 该时间段的真实异常节点: {2}
2025-04-15 21:25:08,781 - INFO - 正在计算异常分数...
2025-04-15 21:25:08,789 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:08,789 - INFO - 正在为时间段 738-755 生成可视化
2025-04-15 21:25:08,789 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-04-15 21:25:08,789 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:08,790 - DEBUG - 边统计: 正常边 240 条, 异常边 0 条
2025-04-15 21:25:08,790 - INFO - 时间段 738-755 的节点检测统计: 真阳性=0, 假阳性=16, 假阴性=1, 正常节点=2
2025-04-15 21:25:08,865 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_0_738_755.png
2025-04-15 21:25:08,947 - INFO - 成功保存时间段 738-755 的可视化结果
2025-04-15 21:25:08,947 - INFO - 
正在处理时间段 2/9: 757-815
2025-04-15 21:25:08,948 - INFO - 该时间段的真实异常节点: set()
2025-04-15 21:25:08,948 - INFO - 正在计算异常分数...
2025-04-15 21:25:08,978 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:08,978 - INFO - 正在为时间段 757-815 生成可视化
2025-04-15 21:25:08,979 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-04-15 21:25:08,979 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:08,979 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-04-15 21:25:08,979 - INFO - 时间段 757-815 的节点检测统计: 真阳性=0, 假阳性=17, 假阴性=0, 正常节点=2
2025-04-15 21:25:09,056 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_1_757_815.png
2025-04-15 21:25:09,131 - INFO - 成功保存时间段 757-815 的可视化结果
2025-04-15 21:25:09,131 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-04-15 21:25:09,131 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-04-15 21:25:09,131 - INFO - 正在计算异常分数...
2025-04-15 21:25:09,136 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:09,136 - INFO - 正在为时间段 1366-1375 生成可视化
2025-04-15 21:25:09,136 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-04-15 21:25:09,136 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:09,137 - DEBUG - 边统计: 正常边 210 条, 异常边 62 条
2025-04-15 21:25:09,137 - INFO - 时间段 1366-1375 的节点检测统计: 真阳性=5, 假阳性=12, 假阴性=0, 正常节点=2
2025-04-15 21:25:09,216 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_2_1366_1375.png
2025-04-15 21:25:09,303 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-04-15 21:25:09,303 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-04-15 21:25:09,303 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 21:25:09,304 - INFO - 正在计算异常分数...
2025-04-15 21:25:09,310 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:09,310 - INFO - 正在为时间段 2301-2314 生成可视化
2025-04-15 21:25:09,310 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-04-15 21:25:09,310 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:09,310 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-15 21:25:09,311 - INFO - 时间段 2301-2314 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 21:25:09,391 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_3_2301_2314.png
2025-04-15 21:25:09,468 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-04-15 21:25:09,468 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-04-15 21:25:09,468 - INFO - 该时间段的真实异常节点: {19}
2025-04-15 21:25:09,468 - INFO - 正在计算异常分数...
2025-04-15 21:25:09,475 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:25:09,475 - INFO - 正在为时间段 2365-2381 生成可视化
2025-04-15 21:25:09,475 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-04-15 21:25:09,475 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:25:09,476 - DEBUG - 边统计: 正常边 168 条, 异常边 42 条
2025-04-15 21:25:09,476 - INFO - 时间段 2365-2381 的节点检测统计: 真阳性=1, 假阳性=14, 假阴性=0, 正常节点=4
2025-04-15 21:25:09,551 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\strict_deviation\omi-11\seg_4_2365_2381.png
