2025-04-18 13:07:08,661 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-18 13:07:08,661 - INFO - 当前评分模式: ['mean_ratio']
2025-04-18 13:07:08,661 - INFO - 
==================================================
2025-04-18 13:07:08,661 - INFO - 开始执行网格搜索...
2025-04-18 13:07:08,662 - INFO - [omi-12] Starting grid search...
2025-04-18 13:07:11,649 - INFO - [omi-12.txt] mode=mean_ratio, topk=1, threshold=0.0, P=0.6750, R=0.6750, F1=0.6750
2025-04-18 13:08:22,054 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=2.0, P=0.2611, R=0.9318, F1=0.4080
2025-04-18 13:08:22,054 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=2.5, P=0.2628, R=0.9318, F1=0.4100
2025-04-18 13:08:22,054 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=3.0, P=0.2628, R=0.9318, F1=0.4100
2025-04-18 13:08:22,055 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=3.5, P=0.2628, R=0.9318, F1=0.4100
2025-04-18 13:08:23,943 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=4.0, P=0.2645, R=0.9318, F1=0.4121
2025-04-18 13:08:23,944 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=4.5, P=0.2645, R=0.9318, F1=0.4121
2025-04-18 13:08:23,944 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=5.0, P=0.2697, R=0.9318, F1=0.4184
2025-04-18 13:08:23,944 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=5.5, P=0.2715, R=0.9318, F1=0.4205
2025-04-18 13:08:23,944 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=6.0, P=0.2721, R=0.9091, F1=0.4188
2025-04-18 13:08:23,944 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=6.5, P=0.2671, R=0.8864, F1=0.4105
2025-04-18 13:08:23,944 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=7.0, P=0.2639, R=0.8636, F1=0.4043
2025-04-18 13:08:23,944 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=0.0, P=0.2562, R=0.9318, F1=0.4020
2025-04-18 13:08:24,271 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=0.5, P=0.2562, R=0.9318, F1=0.4020
2025-04-18 13:08:24,271 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=1.0, P=0.2562, R=0.9318, F1=0.4020
2025-04-18 13:08:24,271 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=1.5, P=0.2562, R=0.9318, F1=0.4020
2025-04-18 13:08:24,272 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=2.0, P=0.2562, R=0.9318, F1=0.4020
2025-04-18 13:08:24,272 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=2.5, P=0.2562, R=0.9318, F1=0.4020
2025-04-18 13:08:24,272 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=3.0, P=0.2562, R=0.9318, F1=0.4020
2025-04-18 13:08:24,272 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=3.5, P=0.2562, R=0.9318, F1=0.4020
2025-04-18 13:08:24,272 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=4.0, P=0.2562, R=0.9318, F1=0.4020
2025-04-18 13:08:24,272 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=4.5, P=0.2562, R=0.9318, F1=0.4020
2025-04-18 13:08:25,166 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=5.0, P=0.2595, R=0.9318, F1=0.4059
2025-04-18 13:08:25,167 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=5.5, P=0.2611, R=0.9318, F1=0.4080
2025-04-18 13:08:25,167 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=6.0, P=0.2662, R=0.9318, F1=0.4141
2025-04-18 13:08:25,182 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=6.5, P=0.2614, R=0.9091, F1=0.4061
2025-04-18 13:08:25,182 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=7.0, P=0.2632, R=0.9091, F1=0.4082
2025-04-18 13:08:25,183 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=0.0, P=0.2609, R=0.9545, F1=0.4098
2025-04-18 13:08:25,183 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=0.5, P=0.2609, R=0.9545, F1=0.4098
2025-04-18 13:08:25,183 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=1.0, P=0.2609, R=0.9545, F1=0.4098
2025-04-18 13:08:25,183 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=1.5, P=0.2609, R=0.9545, F1=0.4098
2025-04-18 13:08:25,576 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=2.0, P=0.2609, R=0.9545, F1=0.4098
2025-04-18 13:08:25,577 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=2.5, P=0.2609, R=0.9545, F1=0.4098
2025-04-18 13:08:25,895 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=3.0, P=0.2609, R=0.9545, F1=0.4098
2025-04-18 13:08:25,896 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=3.5, P=0.2609, R=0.9545, F1=0.4098
2025-04-18 13:08:25,896 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=4.0, P=0.2609, R=0.9545, F1=0.4098
2025-04-18 13:08:25,896 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=4.5, P=0.2609, R=0.9545, F1=0.4098
2025-04-18 13:08:25,896 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=5.0, P=0.2625, R=0.9545, F1=0.4118
2025-04-18 13:08:25,896 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=5.5, P=0.2625, R=0.9545, F1=0.4118
2025-04-18 13:08:25,896 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=6.0, P=0.2642, R=0.9545, F1=0.4138
2025-04-18 13:08:25,896 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=6.5, P=0.2642, R=0.9545, F1=0.4138
2025-04-18 13:08:25,896 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=7.0, P=0.2658, R=0.9545, F1=0.4158
2025-04-18 13:08:25,954 - INFO - [omi-7] Starting grid search...
2025-04-18 13:08:32,215 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=0.0, P=0.9118, R=0.7949, F1=0.8493
2025-04-18 13:08:32,217 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=0.5, P=0.9118, R=0.7949, F1=0.8493
2025-04-18 13:08:32,217 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=1.0, P=0.9091, R=0.7692, F1=0.8333
2025-04-18 13:08:32,218 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=1.5, P=0.9091, R=0.7692, F1=0.8333
2025-04-18 13:08:32,218 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=2.0, P=0.9091, R=0.7692, F1=0.8333
2025-04-18 13:08:32,242 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=2.5, P=0.9062, R=0.7436, F1=0.8169
2025-04-18 13:08:32,252 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=3.0, P=0.8966, R=0.6667, F1=0.7647
2025-04-18 13:08:32,253 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=3.5, P=0.8966, R=0.6667, F1=0.7647
2025-04-18 13:08:32,302 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=4.0, P=0.8929, R=0.6410, F1=0.7463
2025-04-18 13:08:32,302 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=4.5, P=0.8929, R=0.6410, F1=0.7463
2025-04-18 13:08:32,303 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=5.0, P=0.8929, R=0.6410, F1=0.7463
2025-04-18 13:08:32,303 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=5.5, P=0.8929, R=0.6410, F1=0.7463
2025-04-18 13:08:32,330 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=6.0, P=0.8889, R=0.6154, F1=0.7273
2025-04-18 13:08:32,331 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=6.5, P=0.8889, R=0.6154, F1=0.7273
2025-04-18 13:08:32,331 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=7.0, P=0.8889, R=0.6154, F1=0.7273
2025-04-18 13:08:32,347 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=0.0, P=0.9143, R=0.8205, F1=0.8649
2025-04-18 13:08:32,347 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=0.5, P=0.9143, R=0.8205, F1=0.8649
2025-04-18 13:08:32,347 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=1.0, P=0.9143, R=0.8205, F1=0.8649
2025-04-18 13:08:32,347 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=1.5, P=0.9118, R=0.7949, F1=0.8493
2025-04-18 13:08:32,347 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=2.0, P=0.9118, R=0.7949, F1=0.8493
2025-04-18 13:08:32,347 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=2.5, P=0.9118, R=0.7949, F1=0.8493
2025-04-18 13:08:32,347 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=3.0, P=0.9032, R=0.7179, F1=0.8000
2025-04-18 13:08:32,347 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=3.5, P=0.9032, R=0.7179, F1=0.8000
2025-04-18 13:08:32,347 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=4.0, P=0.9032, R=0.7179, F1=0.8000
2025-04-18 13:08:32,374 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=4.5, P=0.9000, R=0.6923, F1=0.7826
2025-04-18 13:08:32,413 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=5.0, P=0.9000, R=0.6923, F1=0.7826
2025-04-18 13:08:32,413 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=5.5, P=0.9000, R=0.6923, F1=0.7826
2025-04-18 13:08:32,413 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=6.0, P=0.9000, R=0.6923, F1=0.7826
2025-04-18 13:08:32,413 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=6.5, P=0.9000, R=0.6923, F1=0.7826
2025-04-18 13:08:32,413 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=7.0, P=0.9000, R=0.6923, F1=0.7826
2025-04-18 13:08:32,413 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=0.0, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:08:32,445 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=0.5, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:08:32,446 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=1.0, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:08:32,459 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=1.5, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:08:32,459 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=2.0, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:08:32,459 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=2.5, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:08:35,174 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=3.0, P=0.8889, R=0.8205, F1=0.8533
2025-04-18 13:08:35,174 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=3.5, P=0.8857, R=0.7949, F1=0.8378
2025-04-18 13:08:35,174 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=4.0, P=0.8857, R=0.7949, F1=0.8378
2025-04-18 13:08:35,175 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=4.5, P=0.8824, R=0.7692, F1=0.8219
2025-04-18 13:08:35,176 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=5.0, P=0.8824, R=0.7692, F1=0.8219
2025-04-18 13:08:35,176 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=5.5, P=0.8824, R=0.7692, F1=0.8219
2025-04-18 13:08:35,176 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=6.0, P=0.8824, R=0.7692, F1=0.8219
2025-04-18 13:08:35,177 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=6.5, P=0.8824, R=0.7692, F1=0.8219
2025-04-18 13:08:35,177 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=7.0, P=0.8788, R=0.7436, F1=0.8056
2025-04-18 13:08:35,177 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=0.0, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:08:35,177 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=0.5, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:08:35,600 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=1.0, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:08:38,317 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=1.5, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:08:38,317 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=2.0, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:08:38,318 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=2.5, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:08:38,336 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=3.0, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:08:38,360 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=3.5, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:08:38,383 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=4.0, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:08:38,383 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=4.5, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:08:38,383 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=5.0, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:08:38,458 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=5.5, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:08:38,458 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=6.0, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:08:38,475 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=6.5, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:08:38,475 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=7.0, P=0.8947, R=0.8718, F1=0.8831
2025-04-18 13:08:38,475 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=0.0, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:08:38,480 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=0.5, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:08:38,480 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=1.0, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:08:38,480 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=1.5, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:08:38,486 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=2.0, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:08:38,486 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=2.5, P=0.9000, R=0.9231, F1=0.9114
2025-04-18 13:08:38,516 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=3.0, P=0.8974, R=0.8974, F1=0.8974
2025-04-18 13:08:38,530 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=3.5, P=0.8974, R=0.8974, F1=0.8974
2025-04-18 13:08:38,539 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=4.0, P=0.8974, R=0.8974, F1=0.8974
2025-04-18 13:08:38,552 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=4.5, P=0.8974, R=0.8974, F1=0.8974
2025-04-18 13:08:38,567 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=5.0, P=0.8974, R=0.8974, F1=0.8974
2025-04-18 13:08:38,567 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=5.5, P=0.8974, R=0.8974, F1=0.8974
2025-04-18 13:08:38,567 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=6.0, P=0.8974, R=0.8974, F1=0.8974
2025-04-18 13:08:38,568 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=6.5, P=0.8974, R=0.8974, F1=0.8974
2025-04-18 13:08:38,568 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=7.0, P=0.8974, R=0.8974, F1=0.8974
2025-04-18 13:08:38,568 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:38,568 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:38,568 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:38,568 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:38,568 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:38,568 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:39,947 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:41,270 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:41,685 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:41,685 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:41,685 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:41,685 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:41,686 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:41,687 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=6.5, P=0.9024, R=0.9487, F1=0.9250
2025-04-18 13:08:41,687 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=7.0, P=0.9024, R=0.9487, F1=0.9250
2025-04-18 13:08:41,687 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:41,687 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:42,071 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:43,061 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:43,150 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:43,150 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:43,151 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:43,151 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,443 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,444 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,460 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,460 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,460 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,460 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,460 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,546 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,614 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,615 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,615 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,615 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,615 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,615 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,615 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,615 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,615 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,615 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:44,653 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:45,465 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:45,471 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:45,471 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:45,471 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:45,471 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:45,471 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:45,472 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:45,472 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:45,975 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:45,975 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:46,162 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:46,162 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:46,162 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:46,192 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:46,193 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:46,193 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:46,193 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:46,314 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-04-18 13:08:46,373 - INFO - [omi-9] Starting grid search...
2025-04-18 13:08:50,031 - INFO - [omi-9.txt] mode=mean_ratio, topk=1, threshold=0.0, P=0.4841, R=0.8592, F1=0.6193
2025-04-18 13:08:51,366 - INFO - [omi-9.txt] mode=mean_ratio, topk=1, threshold=0.5, P=0.4711, R=0.8028, F1=0.5938
2025-04-18 13:08:51,367 - INFO - [omi-9.txt] mode=mean_ratio, topk=1, threshold=1.0, P=0.4786, R=0.7887, F1=0.5957
2025-04-18 13:08:51,368 - INFO - [omi-9.txt] mode=mean_ratio, topk=1, threshold=1.5, P=0.4865, R=0.7606, F1=0.5934
2025-04-18 13:08:52,486 - INFO - [omi-9.txt] mode=mean_ratio, topk=1, threshold=2.0, P=0.4865, R=0.7606, F1=0.5934
