2025-05-07 11:03:06,535 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_topk', visual_dir='./visual/omi/neighbor_topk', num_workers=36, gif_duration=500)
2025-05-07 11:03:06,535 - INFO - 当前评分模式: ['mean_ratio']
2025-05-07 11:03:06,535 - INFO - 
==================================================
2025-05-07 11:03:06,535 - INFO - 开始执行网格搜索...
2025-05-07 11:03:06,537 - INFO - [omi-12] Starting grid search...
2025-05-07 11:03:09,602 - INFO - [omi-12.txt] mode=mean_ratio, topk=1, threshold=0.0, P=0.6750, R=0.6750, F1=0.6750
2025-05-07 11:04:10,818 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=2.0, P=0.2611, R=0.9318, F1=0.4080
2025-05-07 11:04:10,818 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=2.5, P=0.2628, R=0.9318, F1=0.4100
2025-05-07 11:04:10,818 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=3.0, P=0.2628, R=0.9318, F1=0.4100
2025-05-07 11:04:10,818 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=3.5, P=0.2628, R=0.9318, F1=0.4100
2025-05-07 11:04:11,016 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=4.0, P=0.2645, R=0.9318, F1=0.4121
2025-05-07 11:04:11,016 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=4.5, P=0.2645, R=0.9318, F1=0.4121
2025-05-07 11:04:11,234 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=5.0, P=0.2697, R=0.9318, F1=0.4184
2025-05-07 11:04:11,234 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=5.5, P=0.2715, R=0.9318, F1=0.4205
2025-05-07 11:04:11,234 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=6.0, P=0.2721, R=0.9091, F1=0.4188
2025-05-07 11:04:11,509 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=6.5, P=0.2671, R=0.8864, F1=0.4105
2025-05-07 11:04:11,701 - INFO - [omi-6.txt] mode=mean_ratio, topk=7, threshold=7.0, P=0.2639, R=0.8636, F1=0.4043
2025-05-07 11:04:11,701 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=0.0, P=0.2562, R=0.9318, F1=0.4020
2025-05-07 11:04:11,701 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=0.5, P=0.2562, R=0.9318, F1=0.4020
2025-05-07 11:04:11,701 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=1.0, P=0.2562, R=0.9318, F1=0.4020
2025-05-07 11:04:11,701 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=1.5, P=0.2562, R=0.9318, F1=0.4020
2025-05-07 11:04:11,702 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=2.0, P=0.2562, R=0.9318, F1=0.4020
2025-05-07 11:04:11,702 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=2.5, P=0.2562, R=0.9318, F1=0.4020
2025-05-07 11:04:12,162 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=3.0, P=0.2562, R=0.9318, F1=0.4020
2025-05-07 11:04:12,162 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=3.5, P=0.2562, R=0.9318, F1=0.4020
2025-05-07 11:04:12,162 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=4.0, P=0.2562, R=0.9318, F1=0.4020
2025-05-07 11:04:12,934 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=4.5, P=0.2562, R=0.9318, F1=0.4020
2025-05-07 11:04:13,257 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=5.0, P=0.2595, R=0.9318, F1=0.4059
2025-05-07 11:04:13,258 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=5.5, P=0.2611, R=0.9318, F1=0.4080
2025-05-07 11:04:13,356 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=6.0, P=0.2662, R=0.9318, F1=0.4141
2025-05-07 11:04:13,357 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=6.5, P=0.2614, R=0.9091, F1=0.4061
2025-05-07 11:04:13,394 - INFO - [omi-6.txt] mode=mean_ratio, topk=8, threshold=7.0, P=0.2632, R=0.9091, F1=0.4082
2025-05-07 11:04:13,395 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=0.0, P=0.2609, R=0.9545, F1=0.4098
2025-05-07 11:04:13,428 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=0.5, P=0.2609, R=0.9545, F1=0.4098
2025-05-07 11:04:13,428 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=1.0, P=0.2609, R=0.9545, F1=0.4098
2025-05-07 11:04:13,428 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=1.5, P=0.2609, R=0.9545, F1=0.4098
2025-05-07 11:04:13,428 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=2.0, P=0.2609, R=0.9545, F1=0.4098
2025-05-07 11:04:13,494 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=2.5, P=0.2609, R=0.9545, F1=0.4098
2025-05-07 11:04:13,495 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=3.0, P=0.2609, R=0.9545, F1=0.4098
2025-05-07 11:04:13,495 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=3.5, P=0.2609, R=0.9545, F1=0.4098
2025-05-07 11:04:13,731 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=4.0, P=0.2609, R=0.9545, F1=0.4098
2025-05-07 11:04:13,731 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=4.5, P=0.2609, R=0.9545, F1=0.4098
2025-05-07 11:04:13,731 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=5.0, P=0.2625, R=0.9545, F1=0.4118
2025-05-07 11:04:13,742 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=5.5, P=0.2625, R=0.9545, F1=0.4118
2025-05-07 11:04:13,896 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=6.0, P=0.2642, R=0.9545, F1=0.4138
2025-05-07 11:04:14,060 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=6.5, P=0.2642, R=0.9545, F1=0.4138
2025-05-07 11:04:14,060 - INFO - [omi-6.txt] mode=mean_ratio, topk=9, threshold=7.0, P=0.2658, R=0.9545, F1=0.4158
2025-05-07 11:04:14,123 - INFO - [omi-7] Starting grid search...
2025-05-07 11:04:17,585 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=0.0, P=0.9118, R=0.7949, F1=0.8493
2025-05-07 11:04:20,182 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=0.5, P=0.9118, R=0.7949, F1=0.8493
2025-05-07 11:04:20,183 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=1.0, P=0.9091, R=0.7692, F1=0.8333
2025-05-07 11:04:20,259 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=1.5, P=0.9091, R=0.7692, F1=0.8333
2025-05-07 11:04:20,259 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=2.0, P=0.9091, R=0.7692, F1=0.8333
2025-05-07 11:04:20,259 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=2.5, P=0.9062, R=0.7436, F1=0.8169
2025-05-07 11:04:20,259 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=3.0, P=0.8929, R=0.6410, F1=0.7463
2025-05-07 11:04:20,269 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=3.5, P=0.8929, R=0.6410, F1=0.7463
2025-05-07 11:04:20,269 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=4.0, P=0.8929, R=0.6410, F1=0.7463
2025-05-07 11:04:20,269 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=4.5, P=0.8929, R=0.6410, F1=0.7463
2025-05-07 11:04:20,269 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=5.0, P=0.8929, R=0.6410, F1=0.7463
2025-05-07 11:04:20,269 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=5.5, P=0.8929, R=0.6410, F1=0.7463
2025-05-07 11:04:20,269 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=6.0, P=0.8889, R=0.6154, F1=0.7273
2025-05-07 11:04:20,269 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=6.5, P=0.8889, R=0.6154, F1=0.7273
2025-05-07 11:04:20,270 - INFO - [omi-7.txt] mode=mean_ratio, topk=1, threshold=7.0, P=0.8889, R=0.6154, F1=0.7273
2025-05-07 11:04:20,270 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=0.0, P=0.9143, R=0.8205, F1=0.8649
2025-05-07 11:04:20,270 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=0.5, P=0.9143, R=0.8205, F1=0.8649
2025-05-07 11:04:20,359 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=1.0, P=0.9143, R=0.8205, F1=0.8649
2025-05-07 11:04:20,360 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=1.5, P=0.9118, R=0.7949, F1=0.8493
2025-05-07 11:04:20,361 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=2.0, P=0.9118, R=0.7949, F1=0.8493
2025-05-07 11:04:20,361 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=2.5, P=0.9118, R=0.7949, F1=0.8493
2025-05-07 11:04:20,361 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=3.0, P=0.9032, R=0.7179, F1=0.8000
2025-05-07 11:04:20,361 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=3.5, P=0.9000, R=0.6923, F1=0.7826
2025-05-07 11:04:20,361 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=4.0, P=0.9000, R=0.6923, F1=0.7826
2025-05-07 11:04:20,361 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=4.5, P=0.9000, R=0.6923, F1=0.7826
2025-05-07 11:04:20,361 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=5.0, P=0.9000, R=0.6923, F1=0.7826
2025-05-07 11:04:20,361 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=5.5, P=0.9000, R=0.6923, F1=0.7826
2025-05-07 11:04:20,431 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=6.0, P=0.9000, R=0.6923, F1=0.7826
2025-05-07 11:04:20,431 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=6.5, P=0.9000, R=0.6923, F1=0.7826
2025-05-07 11:04:20,431 - INFO - [omi-7.txt] mode=mean_ratio, topk=2, threshold=7.0, P=0.9000, R=0.6923, F1=0.7826
2025-05-07 11:04:20,431 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=0.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:04:20,431 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=0.5, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:04:20,431 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=1.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:04:20,432 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=1.5, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:04:20,432 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=2.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:04:20,432 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=2.5, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:04:21,353 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=3.0, P=0.8889, R=0.8205, F1=0.8533
2025-05-07 11:04:21,354 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=3.5, P=0.8857, R=0.7949, F1=0.8378
2025-05-07 11:04:21,355 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=4.0, P=0.8857, R=0.7949, F1=0.8378
2025-05-07 11:04:21,355 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=4.5, P=0.8824, R=0.7692, F1=0.8219
2025-05-07 11:04:21,355 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=5.0, P=0.8824, R=0.7692, F1=0.8219
2025-05-07 11:04:21,355 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=5.5, P=0.8824, R=0.7692, F1=0.8219
2025-05-07 11:04:21,355 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=6.0, P=0.8824, R=0.7692, F1=0.8219
2025-05-07 11:04:23,196 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=6.5, P=0.8824, R=0.7692, F1=0.8219
2025-05-07 11:04:23,197 - INFO - [omi-7.txt] mode=mean_ratio, topk=3, threshold=7.0, P=0.8788, R=0.7436, F1=0.8056
2025-05-07 11:04:23,197 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=0.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:04:23,198 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=0.5, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:04:23,198 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=1.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:04:23,198 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=1.5, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:04:23,198 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=2.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:04:24,594 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=2.5, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:04:24,595 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=3.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:04:25,034 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=3.5, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:04:25,035 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=4.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:04:25,036 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=4.5, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:04:25,469 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=5.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:04:25,507 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=5.5, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:04:25,507 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=6.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:04:25,507 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=6.5, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:04:25,507 - INFO - [omi-7.txt] mode=mean_ratio, topk=4, threshold=7.0, P=0.8947, R=0.8718, F1=0.8831
2025-05-07 11:04:25,509 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=0.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:04:25,905 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=0.5, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:04:25,906 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=1.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:04:25,907 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=1.5, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:04:25,907 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=2.0, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:04:25,907 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=2.5, P=0.9000, R=0.9231, F1=0.9114
2025-05-07 11:04:26,309 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=3.0, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 11:04:26,309 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=3.5, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 11:04:26,310 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=4.0, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 11:04:26,405 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=4.5, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 11:04:26,405 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=5.0, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 11:04:26,405 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=5.5, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 11:04:26,405 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=6.0, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 11:04:26,405 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=6.5, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 11:04:26,406 - INFO - [omi-7.txt] mode=mean_ratio, topk=5, threshold=7.0, P=0.8974, R=0.8974, F1=0.8974
2025-05-07 11:04:26,631 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:26,631 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:26,632 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:27,245 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:27,245 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:27,246 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:27,246 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:27,246 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:27,247 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:27,247 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:27,374 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:27,375 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:27,375 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:27,376 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=6.5, P=0.9024, R=0.9487, F1=0.9250
2025-05-07 11:04:28,777 - INFO - [omi-7.txt] mode=mean_ratio, topk=6, threshold=7.0, P=0.9024, R=0.9487, F1=0.9250
2025-05-07 11:04:28,778 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:28,778 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:28,778 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:28,778 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:28,778 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:28,778 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:28,778 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:28,779 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:28,779 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:28,779 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:28,779 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:28,779 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:29,567 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:29,568 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:29,568 - INFO - [omi-7.txt] mode=mean_ratio, topk=7, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,213 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,214 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,214 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,214 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,214 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,214 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,214 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,214 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,214 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,681 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,682 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,682 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,682 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,813 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,855 - INFO - [omi-7.txt] mode=mean_ratio, topk=8, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,855 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=0.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,855 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=0.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,855 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=1.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,855 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=1.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:30,855 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=2.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:31,086 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=2.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:31,123 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=3.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:31,267 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=3.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:31,267 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=4.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:31,268 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=4.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:31,268 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=5.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:31,268 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=5.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:31,268 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=6.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:31,269 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=6.5, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:31,269 - INFO - [omi-7.txt] mode=mean_ratio, topk=9, threshold=7.0, P=0.9048, R=0.9744, F1=0.9383
2025-05-07 11:04:31,330 - INFO - [omi-9] Starting grid search...
2025-05-07 11:04:37,358 - INFO - [omi-9.txt] mode=mean_ratio, topk=1, threshold=0.0, P=0.4841, R=0.8592, F1=0.6193
2025-05-07 11:04:37,359 - INFO - [omi-9.txt] mode=mean_ratio, topk=1, threshold=0.5, P=0.4711, R=0.8028, F1=0.5938
2025-05-07 11:04:37,360 - INFO - [omi-9.txt] mode=mean_ratio, topk=1, threshold=1.0, P=0.4786, R=0.7887, F1=0.5957
2025-05-07 11:04:37,360 - INFO - [omi-9.txt] mode=mean_ratio, topk=1, threshold=1.5, P=0.4865, R=0.7606, F1=0.5934
2025-05-07 11:04:37,360 - INFO - [omi-9.txt] mode=mean_ratio, topk=1, threshold=2.0, P=0.4865, R=0.7606, F1=0.5934
