2025-04-15 22:22:23,802 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['mean_ratio'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkTrue', visual_dir='./visual/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-15 22:22:23,802 - INFO - pearson correlation 取绝对值
2025-04-15 22:22:23,802 - INFO - 当前评分模式: ['mean_ratio']
2025-04-15 22:22:23,802 - INFO - 
==================================================
2025-04-15 22:22:23,803 - INFO - 开始执行网格搜索...
2025-04-15 22:22:23,805 - INFO - [omi-1] Starting grid search...
2025-04-15 22:22:26,854 - INFO - [omi-1.txt] mode=mean_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.6860, R=0.6629, F1=0.6743
2025-04-15 22:26:27,850 - INFO - [omi-11.txt] mode=mean_ratio, top_k=9, threshold=5.0, use_topk=True, P=0.3434, R=0.9828, F1=0.5089
2025-04-15 22:26:28,603 - INFO - [omi-11.txt] mode=mean_ratio, top_k=9, threshold=5.5, use_topk=True, P=0.3434, R=0.9828, F1=0.5089
2025-04-15 22:26:28,640 - INFO - [omi-11.txt] mode=mean_ratio, top_k=9, threshold=6.0, use_topk=True, P=0.3434, R=0.9828, F1=0.5089
2025-04-15 22:26:29,379 - INFO - [omi-11.txt] mode=mean_ratio, top_k=9, threshold=6.5, use_topk=True, P=0.3455, R=0.9828, F1=0.5112
2025-04-15 22:26:30,391 - INFO - [omi-11.txt] mode=mean_ratio, top_k=9, threshold=7.0, use_topk=True, P=0.3455, R=0.9828, F1=0.5112
2025-04-15 22:26:30,407 - INFO - [omi-12] Starting grid search...
2025-04-15 22:26:33,111 - INFO - [omi-12.txt] mode=mean_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.6604, R=0.8750, F1=0.7527
2025-04-15 22:26:33,112 - INFO - [omi-12.txt] mode=mean_ratio, top_k=1, threshold=1.5, use_topk=True, P=0.6531, R=0.8000, F1=0.7191
2025-04-15 22:26:33,218 - INFO - [omi-12.txt] mode=mean_ratio, top_k=1, threshold=2.0, use_topk=True, P=0.6596, R=0.7750, F1=0.7126
2025-04-15 22:26:33,218 - INFO - [omi-12.txt] mode=mean_ratio, top_k=1, threshold=2.5, use_topk=True, P=0.7143, R=0.7500, F1=0.7317
2025-04-15 22:26:34,628 - INFO - [omi-12.txt] mode=mean_ratio, top_k=1, threshold=3.0, use_topk=True, P=0.7317, R=0.7500, F1=0.7407
2025-04-15 22:26:34,713 - INFO - [omi-12.txt] mode=mean_ratio, top_k=1, threshold=3.5, use_topk=True, P=0.7317, R=0.7500, F1=0.7407
2025-04-15 22:26:34,796 - INFO - [omi-12.txt] mode=mean_ratio, top_k=1, threshold=4.0, use_topk=True, P=0.7500, R=0.7500, F1=0.7500
2025-04-15 22:26:34,801 - INFO - [omi-12.txt] mode=mean_ratio, top_k=1, threshold=4.5, use_topk=True, P=0.7500, R=0.7500, F1=0.7500
2025-04-15 22:26:36,182 - INFO - [omi-12.txt] mode=mean_ratio, top_k=1, threshold=5.0, use_topk=True, P=0.7500, R=0.7500, F1=0.7500
2025-04-15 22:26:36,305 - INFO - [omi-12.txt] mode=mean_ratio, top_k=1, threshold=5.5, use_topk=True, P=0.8056, R=0.7250, F1=0.7632
2025-04-15 22:26:36,402 - INFO - [omi-12.txt] mode=mean_ratio, top_k=1, threshold=6.0, use_topk=True, P=0.8750, R=0.7000, F1=0.7778
2025-04-15 22:26:36,402 - INFO - [omi-12.txt] mode=mean_ratio, top_k=1, threshold=6.5, use_topk=True, P=0.9032, R=0.7000, F1=0.7887
2025-04-15 22:26:37,746 - INFO - [omi-12.txt] mode=mean_ratio, top_k=1, threshold=7.0, use_topk=True, P=0.9032, R=0.7000, F1=0.7887
2025-04-15 22:26:37,903 - INFO - [omi-12.txt] mode=mean_ratio, top_k=2, threshold=1.0, use_topk=True, P=0.6429, R=0.9000, F1=0.7500
2025-04-15 22:26:37,903 - INFO - [omi-12.txt] mode=mean_ratio, top_k=2, threshold=1.5, use_topk=True, P=0.6415, R=0.8500, F1=0.7312
2025-04-15 22:26:37,962 - INFO - [omi-12.txt] mode=mean_ratio, top_k=2, threshold=2.0, use_topk=True, P=0.6471, R=0.8250, F1=0.7253
2025-04-15 22:26:39,743 - INFO - [omi-12.txt] mode=mean_ratio, top_k=2, threshold=2.5, use_topk=True, P=0.6875, R=0.8250, F1=0.7500
2025-04-15 22:26:40,078 - INFO - [omi-12.txt] mode=mean_ratio, top_k=2, threshold=3.0, use_topk=True, P=0.7174, R=0.8250, F1=0.7674
2025-04-15 22:26:40,078 - INFO - [omi-12.txt] mode=mean_ratio, top_k=2, threshold=3.5, use_topk=True, P=0.7174, R=0.8250, F1=0.7674
2025-04-15 22:26:40,078 - INFO - [omi-12.txt] mode=mean_ratio, top_k=2, threshold=4.0, use_topk=True, P=0.7333, R=0.8250, F1=0.7765
2025-04-15 22:26:41,999 - INFO - [omi-12.txt] mode=mean_ratio, top_k=2, threshold=4.5, use_topk=True, P=0.7333, R=0.8250, F1=0.7765
2025-04-15 22:26:41,999 - INFO - [omi-12.txt] mode=mean_ratio, top_k=2, threshold=5.0, use_topk=True, P=0.7500, R=0.8250, F1=0.7857
2025-04-15 22:26:42,358 - INFO - [omi-12.txt] mode=mean_ratio, top_k=2, threshold=5.5, use_topk=True, P=0.7674, R=0.8250, F1=0.7952
2025-04-15 22:26:42,358 - INFO - [omi-12.txt] mode=mean_ratio, top_k=2, threshold=6.0, use_topk=True, P=0.7857, R=0.8250, F1=0.8049
2025-04-15 22:26:43,828 - INFO - [omi-12.txt] mode=mean_ratio, top_k=2, threshold=6.5, use_topk=True, P=0.8049, R=0.8250, F1=0.8148
2025-04-15 22:26:43,992 - INFO - [omi-12.txt] mode=mean_ratio, top_k=2, threshold=7.0, use_topk=True, P=0.8049, R=0.8250, F1=0.8148
2025-04-15 22:26:44,311 - INFO - [omi-12.txt] mode=mean_ratio, top_k=3, threshold=1.0, use_topk=True, P=0.6271, R=0.9250, F1=0.7475
2025-04-15 22:26:44,374 - INFO - [omi-12.txt] mode=mean_ratio, top_k=3, threshold=1.5, use_topk=True, P=0.6316, R=0.9000, F1=0.7423
2025-04-15 22:26:46,089 - INFO - [omi-12.txt] mode=mean_ratio, top_k=3, threshold=2.0, use_topk=True, P=0.6429, R=0.9000, F1=0.7500
2025-04-15 22:26:46,090 - INFO - [omi-12.txt] mode=mean_ratio, top_k=3, threshold=2.5, use_topk=True, P=0.6429, R=0.9000, F1=0.7500
2025-04-15 22:26:46,468 - INFO - [omi-12.txt] mode=mean_ratio, top_k=3, threshold=3.0, use_topk=True, P=0.6667, R=0.9000, F1=0.7660
2025-04-15 22:26:46,513 - INFO - [omi-12.txt] mode=mean_ratio, top_k=3, threshold=3.5, use_topk=True, P=0.6667, R=0.9000, F1=0.7660
2025-04-15 22:26:47,995 - INFO - [omi-12.txt] mode=mean_ratio, top_k=3, threshold=4.0, use_topk=True, P=0.6792, R=0.9000, F1=0.7742
2025-04-15 22:26:48,224 - INFO - [omi-12.txt] mode=mean_ratio, top_k=3, threshold=4.5, use_topk=True, P=0.7059, R=0.9000, F1=0.7912
2025-04-15 22:26:48,584 - INFO - [omi-12.txt] mode=mean_ratio, top_k=3, threshold=5.0, use_topk=True, P=0.7200, R=0.9000, F1=0.8000
2025-04-15 22:26:48,932 - INFO - [omi-12.txt] mode=mean_ratio, top_k=3, threshold=5.5, use_topk=True, P=0.7500, R=0.9000, F1=0.8182
2025-04-15 22:26:50,146 - INFO - [omi-12.txt] mode=mean_ratio, top_k=3, threshold=6.0, use_topk=True, P=0.7660, R=0.9000, F1=0.8276
2025-04-15 22:26:50,359 - INFO - [omi-12.txt] mode=mean_ratio, top_k=3, threshold=6.5, use_topk=True, P=0.7826, R=0.9000, F1=0.8372
2025-04-15 22:26:50,724 - INFO - [omi-12.txt] mode=mean_ratio, top_k=3, threshold=7.0, use_topk=True, P=0.7826, R=0.9000, F1=0.8372
2025-04-15 22:26:51,057 - INFO - [omi-12.txt] mode=mean_ratio, top_k=4, threshold=1.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:26:52,597 - INFO - [omi-12.txt] mode=mean_ratio, top_k=4, threshold=1.5, use_topk=True, P=0.6271, R=0.9250, F1=0.7475
2025-04-15 22:26:52,693 - INFO - [omi-12.txt] mode=mean_ratio, top_k=4, threshold=2.0, use_topk=True, P=0.6271, R=0.9250, F1=0.7475
2025-04-15 22:26:52,693 - INFO - [omi-12.txt] mode=mean_ratio, top_k=4, threshold=2.5, use_topk=True, P=0.6271, R=0.9250, F1=0.7475
2025-04-15 22:26:53,068 - INFO - [omi-12.txt] mode=mean_ratio, top_k=4, threshold=3.0, use_topk=True, P=0.6271, R=0.9250, F1=0.7475
2025-04-15 22:26:54,848 - INFO - [omi-12.txt] mode=mean_ratio, top_k=4, threshold=3.5, use_topk=True, P=0.6271, R=0.9250, F1=0.7475
2025-04-15 22:26:54,848 - INFO - [omi-12.txt] mode=mean_ratio, top_k=4, threshold=4.0, use_topk=True, P=0.6379, R=0.9250, F1=0.7551
2025-04-15 22:26:54,848 - INFO - [omi-12.txt] mode=mean_ratio, top_k=4, threshold=4.5, use_topk=True, P=0.6727, R=0.9250, F1=0.7789
2025-04-15 22:26:55,172 - INFO - [omi-12.txt] mode=mean_ratio, top_k=4, threshold=5.0, use_topk=True, P=0.6727, R=0.9250, F1=0.7789
2025-04-15 22:26:56,820 - INFO - [omi-12.txt] mode=mean_ratio, top_k=4, threshold=5.5, use_topk=True, P=0.6981, R=0.9250, F1=0.7957
2025-04-15 22:26:57,030 - INFO - [omi-12.txt] mode=mean_ratio, top_k=4, threshold=6.0, use_topk=True, P=0.6981, R=0.9250, F1=0.7957
2025-04-15 22:26:57,054 - INFO - [omi-12.txt] mode=mean_ratio, top_k=4, threshold=6.5, use_topk=True, P=0.7115, R=0.9250, F1=0.8043
2025-04-15 22:26:57,251 - INFO - [omi-12.txt] mode=mean_ratio, top_k=4, threshold=7.0, use_topk=True, P=0.7115, R=0.9250, F1=0.8043
2025-04-15 22:26:58,979 - INFO - [omi-12.txt] mode=mean_ratio, top_k=5, threshold=1.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:26:59,293 - INFO - [omi-12.txt] mode=mean_ratio, top_k=5, threshold=1.5, use_topk=True, P=0.6333, R=0.9500, F1=0.7600
2025-04-15 22:26:59,293 - INFO - [omi-12.txt] mode=mean_ratio, top_k=5, threshold=2.0, use_topk=True, P=0.6333, R=0.9500, F1=0.7600
2025-04-15 22:26:59,846 - INFO - [omi-12.txt] mode=mean_ratio, top_k=5, threshold=2.5, use_topk=True, P=0.6333, R=0.9500, F1=0.7600
2025-04-15 22:27:01,090 - INFO - [omi-12.txt] mode=mean_ratio, top_k=5, threshold=3.0, use_topk=True, P=0.6333, R=0.9500, F1=0.7600
2025-04-15 22:27:01,192 - INFO - [omi-12.txt] mode=mean_ratio, top_k=5, threshold=3.5, use_topk=True, P=0.6333, R=0.9500, F1=0.7600
2025-04-15 22:27:01,578 - INFO - [omi-12.txt] mode=mean_ratio, top_k=5, threshold=4.0, use_topk=True, P=0.6333, R=0.9500, F1=0.7600
2025-04-15 22:27:02,152 - INFO - [omi-12.txt] mode=mean_ratio, top_k=5, threshold=4.5, use_topk=True, P=0.6441, R=0.9500, F1=0.7677
2025-04-15 22:27:03,275 - INFO - [omi-12.txt] mode=mean_ratio, top_k=5, threshold=5.0, use_topk=True, P=0.6667, R=0.9500, F1=0.7835
2025-04-15 22:27:03,436 - INFO - [omi-12.txt] mode=mean_ratio, top_k=5, threshold=5.5, use_topk=True, P=0.6852, R=0.9250, F1=0.7872
2025-04-15 22:27:03,773 - INFO - [omi-12.txt] mode=mean_ratio, top_k=5, threshold=6.0, use_topk=True, P=0.6852, R=0.9250, F1=0.7872
2025-04-15 22:27:04,429 - INFO - [omi-12.txt] mode=mean_ratio, top_k=5, threshold=6.5, use_topk=True, P=0.6852, R=0.9250, F1=0.7872
2025-04-15 22:27:05,484 - INFO - [omi-12.txt] mode=mean_ratio, top_k=5, threshold=7.0, use_topk=True, P=0.6852, R=0.9250, F1=0.7872
2025-04-15 22:27:05,527 - INFO - [omi-12.txt] mode=mean_ratio, top_k=6, threshold=1.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:05,909 - INFO - [omi-12.txt] mode=mean_ratio, top_k=6, threshold=1.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:06,554 - INFO - [omi-12.txt] mode=mean_ratio, top_k=6, threshold=2.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:07,586 - INFO - [omi-12.txt] mode=mean_ratio, top_k=6, threshold=2.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:07,804 - INFO - [omi-12.txt] mode=mean_ratio, top_k=6, threshold=3.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:08,119 - INFO - [omi-12.txt] mode=mean_ratio, top_k=6, threshold=3.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:08,788 - INFO - [omi-12.txt] mode=mean_ratio, top_k=6, threshold=4.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:09,834 - INFO - [omi-12.txt] mode=mean_ratio, top_k=6, threshold=4.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:10,000 - INFO - [omi-12.txt] mode=mean_ratio, top_k=6, threshold=5.0, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:27:10,547 - INFO - [omi-12.txt] mode=mean_ratio, top_k=6, threshold=5.5, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:27:11,050 - INFO - [omi-12.txt] mode=mean_ratio, top_k=6, threshold=6.0, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:27:11,930 - INFO - [omi-12.txt] mode=mean_ratio, top_k=6, threshold=6.5, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:27:12,237 - INFO - [omi-12.txt] mode=mean_ratio, top_k=6, threshold=7.0, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:27:12,940 - INFO - [omi-12.txt] mode=mean_ratio, top_k=7, threshold=1.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:13,089 - INFO - [omi-12.txt] mode=mean_ratio, top_k=7, threshold=1.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:14,106 - INFO - [omi-12.txt] mode=mean_ratio, top_k=7, threshold=2.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:14,616 - INFO - [omi-12.txt] mode=mean_ratio, top_k=7, threshold=2.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:15,103 - INFO - [omi-12.txt] mode=mean_ratio, top_k=7, threshold=3.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:15,187 - INFO - [omi-12.txt] mode=mean_ratio, top_k=7, threshold=3.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:16,262 - INFO - [omi-12.txt] mode=mean_ratio, top_k=7, threshold=4.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:16,980 - INFO - [omi-12.txt] mode=mean_ratio, top_k=7, threshold=4.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:17,295 - INFO - [omi-12.txt] mode=mean_ratio, top_k=7, threshold=5.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:17,296 - INFO - [omi-12.txt] mode=mean_ratio, top_k=7, threshold=5.5, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:27:18,493 - INFO - [omi-12.txt] mode=mean_ratio, top_k=7, threshold=6.0, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:27:19,166 - INFO - [omi-12.txt] mode=mean_ratio, top_k=7, threshold=6.5, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:27:19,292 - INFO - [omi-12.txt] mode=mean_ratio, top_k=7, threshold=7.0, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:27:19,486 - INFO - [omi-12.txt] mode=mean_ratio, top_k=8, threshold=1.0, use_topk=True, P=0.6129, R=0.9500, F1=0.7451
2025-04-15 22:27:20,535 - INFO - [omi-12.txt] mode=mean_ratio, top_k=8, threshold=1.5, use_topk=True, P=0.6129, R=0.9500, F1=0.7451
2025-04-15 22:27:21,519 - INFO - [omi-12.txt] mode=mean_ratio, top_k=8, threshold=2.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:21,520 - INFO - [omi-12.txt] mode=mean_ratio, top_k=8, threshold=2.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:21,685 - INFO - [omi-12.txt] mode=mean_ratio, top_k=8, threshold=3.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:22,554 - INFO - [omi-12.txt] mode=mean_ratio, top_k=8, threshold=3.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:23,631 - INFO - [omi-12.txt] mode=mean_ratio, top_k=8, threshold=4.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:23,786 - INFO - [omi-12.txt] mode=mean_ratio, top_k=8, threshold=4.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:23,794 - INFO - [omi-12.txt] mode=mean_ratio, top_k=8, threshold=5.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:24,785 - INFO - [omi-12.txt] mode=mean_ratio, top_k=8, threshold=5.5, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:27:25,823 - INFO - [omi-12.txt] mode=mean_ratio, top_k=8, threshold=6.0, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:27:26,065 - INFO - [omi-12.txt] mode=mean_ratio, top_k=8, threshold=6.5, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:27:26,099 - INFO - [omi-12.txt] mode=mean_ratio, top_k=8, threshold=7.0, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:27:26,921 - INFO - [omi-12.txt] mode=mean_ratio, top_k=9, threshold=1.0, use_topk=True, P=0.6129, R=0.9500, F1=0.7451
2025-04-15 22:27:28,083 - INFO - [omi-12.txt] mode=mean_ratio, top_k=9, threshold=1.5, use_topk=True, P=0.6129, R=0.9500, F1=0.7451
2025-04-15 22:27:28,304 - INFO - [omi-12.txt] mode=mean_ratio, top_k=9, threshold=2.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:28,307 - INFO - [omi-12.txt] mode=mean_ratio, top_k=9, threshold=2.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:29,091 - INFO - [omi-12.txt] mode=mean_ratio, top_k=9, threshold=3.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:30,126 - INFO - [omi-12.txt] mode=mean_ratio, top_k=9, threshold=3.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:30,554 - INFO - [omi-12.txt] mode=mean_ratio, top_k=9, threshold=4.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:30,555 - INFO - [omi-12.txt] mode=mean_ratio, top_k=9, threshold=4.5, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:31,457 - INFO - [omi-12.txt] mode=mean_ratio, top_k=9, threshold=5.0, use_topk=True, P=0.6230, R=0.9500, F1=0.7525
2025-04-15 22:27:32,230 - INFO - [omi-12.txt] mode=mean_ratio, top_k=9, threshold=5.5, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:27:32,695 - INFO - [omi-12.txt] mode=mean_ratio, top_k=9, threshold=6.0, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:27:32,799 - INFO - [omi-12.txt] mode=mean_ratio, top_k=9, threshold=6.5, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:27:33,423 - INFO - [omi-12.txt] mode=mean_ratio, top_k=9, threshold=7.0, use_topk=True, P=0.6552, R=0.9500, F1=0.7755
2025-04-15 22:27:33,441 - INFO - [omi-2] Starting grid search...
2025-04-15 22:27:36,551 - INFO - [omi-2.txt] mode=mean_ratio, top_k=1, threshold=1.0, use_topk=True, P=0.4912, R=0.9032, F1=0.6364
2025-04-15 22:27:36,551 - INFO - [omi-2.txt] mode=mean_ratio, top_k=1, threshold=1.5, use_topk=True, P=0.5000, R=0.9032, F1=0.6437
2025-04-15 22:27:36,552 - INFO - [omi-2.txt] mode=mean_ratio, top_k=1, threshold=2.0, use_topk=True, P=0.5098, R=0.8387, F1=0.6341
2025-04-15 22:27:36,577 - INFO - [omi-2.txt] mode=mean_ratio, top_k=1, threshold=2.5, use_topk=True, P=0.5098, R=0.8387, F1=0.6341
2025-04-15 22:27:38,531 - INFO - [omi-2.txt] mode=mean_ratio, top_k=1, threshold=3.0, use_topk=True, P=0.5098, R=0.8387, F1=0.6341
2025-04-15 22:27:38,588 - INFO - [omi-2.txt] mode=mean_ratio, top_k=1, threshold=3.5, use_topk=True, P=0.5652, R=0.8387, F1=0.6753
2025-04-15 22:27:38,620 - INFO - [omi-2.txt] mode=mean_ratio, top_k=1, threshold=4.0, use_topk=True, P=0.5909, R=0.8387, F1=0.6933
2025-04-15 22:27:38,620 - INFO - [omi-2.txt] mode=mean_ratio, top_k=1, threshold=4.5, use_topk=True, P=0.5909, R=0.8387, F1=0.6933
2025-04-15 22:27:40,585 - INFO - [omi-2.txt] mode=mean_ratio, top_k=1, threshold=5.0, use_topk=True, P=0.6000, R=0.7742, F1=0.6761
2025-04-15 22:27:40,586 - INFO - [omi-2.txt] mode=mean_ratio, top_k=1, threshold=5.5, use_topk=True, P=0.5676, R=0.6774, F1=0.6176
2025-04-15 22:27:40,629 - INFO - [omi-2.txt] mode=mean_ratio, top_k=1, threshold=6.0, use_topk=True, P=0.5152, R=0.5484, F1=0.5312
2025-04-15 22:27:40,649 - INFO - [omi-2.txt] mode=mean_ratio, top_k=1, threshold=6.5, use_topk=True, P=0.4667, R=0.4516, F1=0.4590
2025-04-15 22:27:42,937 - INFO - [omi-2.txt] mode=mean_ratio, top_k=1, threshold=7.0, use_topk=True, P=0.4483, R=0.4194, F1=0.4333
2025-04-15 22:27:43,032 - INFO - [omi-2.txt] mode=mean_ratio, top_k=2, threshold=1.0, use_topk=True, P=0.4677, R=0.9355, F1=0.6237
2025-04-15 22:27:43,032 - INFO - [omi-2.txt] mode=mean_ratio, top_k=2, threshold=1.5, use_topk=True, P=0.4833, R=0.9355, F1=0.6374
2025-04-15 22:27:43,163 - INFO - [omi-2.txt] mode=mean_ratio, top_k=2, threshold=2.0, use_topk=True, P=0.5088, R=0.9355, F1=0.6591
2025-04-15 22:27:45,764 - INFO - [omi-2.txt] mode=mean_ratio, top_k=2, threshold=2.5, use_topk=True, P=0.5088, R=0.9355, F1=0.6591
2025-04-15 22:27:45,766 - INFO - [omi-2.txt] mode=mean_ratio, top_k=2, threshold=3.0, use_topk=True, P=0.5000, R=0.9032, F1=0.6437
2025-04-15 22:27:45,766 - INFO - [omi-2.txt] mode=mean_ratio, top_k=2, threshold=3.5, use_topk=True, P=0.5185, R=0.9032, F1=0.6588
2025-04-15 22:27:45,841 - INFO - [omi-2.txt] mode=mean_ratio, top_k=2, threshold=4.0, use_topk=True, P=0.5094, R=0.8710, F1=0.6429
2025-04-15 22:27:48,495 - INFO - [omi-2.txt] mode=mean_ratio, top_k=2, threshold=4.5, use_topk=True, P=0.5192, R=0.8710, F1=0.6506
2025-04-15 22:27:48,495 - INFO - [omi-2.txt] mode=mean_ratio, top_k=2, threshold=5.0, use_topk=True, P=0.5294, R=0.8710, F1=0.6585
2025-04-15 22:27:48,496 - INFO - [omi-2.txt] mode=mean_ratio, top_k=2, threshold=5.5, use_topk=True, P=0.5400, R=0.8710, F1=0.6667
2025-04-15 22:27:48,707 - INFO - [omi-2.txt] mode=mean_ratio, top_k=2, threshold=6.0, use_topk=True, P=0.5417, R=0.8387, F1=0.6582
2025-04-15 22:27:51,046 - INFO - [omi-2.txt] mode=mean_ratio, top_k=2, threshold=6.5, use_topk=True, P=0.5556, R=0.8065, F1=0.6579
2025-04-15 22:27:51,085 - INFO - [omi-2.txt] mode=mean_ratio, top_k=2, threshold=7.0, use_topk=True, P=0.5455, R=0.7742, F1=0.6400
2025-04-15 22:27:51,085 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=1.0, use_topk=True, P=0.4697, R=1.0000, F1=0.6392
2025-04-15 22:27:51,329 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=1.5, use_topk=True, P=0.4844, R=1.0000, F1=0.6526
2025-04-15 22:27:53,539 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=2.0, use_topk=True, P=0.4844, R=1.0000, F1=0.6526
2025-04-15 22:27:53,843 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=2.5, use_topk=True, P=0.4921, R=1.0000, F1=0.6596
2025-04-15 22:27:53,866 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=3.0, use_topk=True, P=0.4921, R=1.0000, F1=0.6596
2025-04-15 22:27:54,079 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=3.5, use_topk=True, P=0.5000, R=1.0000, F1=0.6667
2025-04-15 22:27:56,357 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=4.0, use_topk=True, P=0.5000, R=0.9677, F1=0.6593
2025-04-15 22:27:56,444 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=4.5, use_topk=True, P=0.5085, R=0.9677, F1=0.6667
2025-04-15 22:27:56,725 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=5.0, use_topk=True, P=0.5172, R=0.9677, F1=0.6742
2025-04-15 22:27:56,813 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=5.5, use_topk=True, P=0.5172, R=0.9677, F1=0.6742
2025-04-15 22:27:59,115 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=6.0, use_topk=True, P=0.5000, R=0.9032, F1=0.6437
2025-04-15 22:27:59,273 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=6.5, use_topk=True, P=0.5091, R=0.9032, F1=0.6512
2025-04-15 22:27:59,573 - INFO - [omi-2.txt] mode=mean_ratio, top_k=3, threshold=7.0, use_topk=True, P=0.5283, R=0.9032, F1=0.6667
2025-04-15 22:27:59,650 - INFO - [omi-2.txt] mode=mean_ratio, top_k=4, threshold=1.0, use_topk=True, P=0.4697, R=1.0000, F1=0.6392
2025-04-15 22:28:01,727 - INFO - [omi-2.txt] mode=mean_ratio, top_k=4, threshold=1.5, use_topk=True, P=0.4769, R=1.0000, F1=0.6458
2025-04-15 22:28:02,075 - INFO - [omi-2.txt] mode=mean_ratio, top_k=4, threshold=2.0, use_topk=True, P=0.4769, R=1.0000, F1=0.6458
