2025-04-18 14:12:30,152 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['robust_zscore'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_all', visual_dir='./visual/omi/neighbor_all', num_workers=36, gif_duration=500)
2025-04-18 14:12:30,152 - INFO - 当前评分模式: ['robust_zscore']
2025-04-18 14:12:30,152 - INFO - 
==================================================
2025-04-18 14:12:30,152 - INFO - 开始执行网格搜索...
2025-04-18 14:12:30,153 - INFO - [omi-12] Starting grid search...
2025-04-18 14:12:33,309 - INFO - [omi-12.txt] mode=robust_zscore, all=None, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-18 14:13:21,577 - INFO - [omi-3.txt] mode=robust_zscore, all=None, threshold=4.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-18 14:13:21,578 - INFO - [omi-3.txt] mode=robust_zscore, all=None, threshold=4.5, P=0.8228, R=0.8333, F1=0.8280
2025-04-18 14:13:21,578 - INFO - [omi-3.txt] mode=robust_zscore, all=None, threshold=5.0, P=0.8228, R=0.8333, F1=0.8280
2025-04-18 14:13:21,578 - INFO - [omi-3.txt] mode=robust_zscore, all=None, threshold=5.5, P=0.8205, R=0.8205, F1=0.8205
2025-04-18 14:13:21,596 - INFO - [omi-3.txt] mode=robust_zscore, all=None, threshold=6.0, P=0.8205, R=0.8205, F1=0.8205
2025-04-18 14:13:21,596 - INFO - [omi-3.txt] mode=robust_zscore, all=None, threshold=6.5, P=0.8205, R=0.8205, F1=0.8205
2025-04-18 14:13:21,760 - INFO - [omi-3.txt] mode=robust_zscore, all=None, threshold=7.0, P=0.8205, R=0.8205, F1=0.8205
2025-04-18 14:13:21,807 - INFO - 
==================================================
2025-04-18 14:13:21,807 - INFO - 开始汇总结果...
2025-04-18 14:13:21,816 - INFO - 
===== Best Results per Dataset =====
   dataset    score_mode neighbor_param  score_threshold neighbor_selection  precision   recall  f1_score
 omi-1.txt robust_zscore           None              1.5                all   0.739496 0.988764  0.846154
omi-10.txt robust_zscore           None              6.0                all   0.483871 0.983607  0.648649
omi-11.txt robust_zscore           None              0.0                all   0.343373 0.982759  0.508929
omi-12.txt robust_zscore           None              0.0                all   0.612903 0.950000  0.745098
 omi-2.txt robust_zscore           None              7.0                all   0.455882 1.000000  0.626263
 omi-3.txt robust_zscore           None              5.0                all   0.822785 0.833333  0.828025
 omi-4.txt robust_zscore           None              4.0                all   0.846154 0.985075  0.910345
 omi-5.txt robust_zscore           None              2.5                all   0.475728 1.000000  0.644737
 omi-6.txt robust_zscore           None              6.0                all   0.263804 0.977273  0.415459
 omi-7.txt robust_zscore           None              0.0                all   0.904762 0.974359  0.938272
 omi-8.txt robust_zscore           None              3.0                all   0.358025 0.935484  0.517857
 omi-9.txt robust_zscore           None              1.5                all   0.496183 0.915493  0.643564
2025-04-18 14:13:21,816 - INFO - 
===== Overall Metrics =====
Precision: 0.4926  Recall: 0.9577  F1: 0.6506
2025-04-18 14:13:21,816 - INFO - 
【原始汇总指标】
2025-04-18 14:13:21,816 - INFO - 精确率(Precision): 0.4926
2025-04-18 14:13:21,816 - INFO - 召回率(Recall):    0.9577
2025-04-18 14:13:21,816 - INFO - F1值:             0.6506
2025-04-18 14:13:21,817 - INFO - 
==================================================
2025-04-18 14:13:21,817 - INFO - 开始生成可视化结果...
2025-04-18 14:13:21,817 - INFO - 
==================================================
2025-04-18 14:13:21,817 - INFO - 开始数据集可视化: omi-1
2025-04-18 14:13:21,817 - INFO - 使用参数: 评分模式=robust_zscore, all=None, 阈值=1.5
2025-04-18 14:13:21,817 - INFO - ==================================================

2025-04-18 14:13:21,817 - INFO - 正在加载数据集 omi-1 的数据
2025-04-18 14:13:21,818 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-18 14:13:21,818 - INFO - 正在计算边缘统计量...
2025-04-18 14:13:24,833 - INFO - 已计算 170 条边的统计量
2025-04-18 14:13:24,833 - INFO - 为每个节点使用所有邻居
2025-04-18 14:13:24,833 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/robust_zscore/omi-1
2025-04-18 14:13:24,834 - INFO - 在数据集中发现 7 个异常时间段
2025-04-18 14:13:24,834 - INFO - 
正在处理时间段 1/7: 760-765
2025-04-18 14:13:24,834 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:24,834 - INFO - 正在计算异常分数...
2025-04-18 14:13:24,836 - INFO - 检测到的异常节点: {1, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:24,837 - INFO - 正在为时间段 760-765 生成可视化
2025-04-18 14:13:24,837 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-04-18 14:13:24,837 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:24,838 - DEBUG - 边统计: 正常边 218 条, 异常边 22 条
2025-04-18 14:13:24,972 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-1/seg_0_760_765.png
2025-04-18 14:13:25,199 - INFO - 成功保存时间段 760-765 的可视化结果
2025-04-18 14:13:25,200 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-04-18 14:13:25,200 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:25,200 - INFO - 正在计算异常分数...
2025-04-18 14:13:25,343 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:25,343 - INFO - 正在为时间段 1064-1298 生成可视化
2025-04-18 14:13:25,343 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-04-18 14:13:25,343 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:25,344 - DEBUG - 边统计: 正常边 284 条, 异常边 22 条
2025-04-18 14:13:25,399 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-1/seg_1_1064_1298.png
2025-04-18 14:13:25,646 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-04-18 14:13:25,646 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-04-18 14:13:25,646 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:25,646 - INFO - 正在计算异常分数...
2025-04-18 14:13:25,656 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:25,656 - INFO - 正在为时间段 2758-2772 生成可视化
2025-04-18 14:13:25,656 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-04-18 14:13:25,656 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:25,657 - DEBUG - 边统计: 正常边 218 条, 异常边 54 条
2025-04-18 14:13:25,716 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-1/seg_2_2758_2772.png
2025-04-18 14:13:25,935 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-04-18 14:13:25,935 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-04-18 14:13:25,935 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-18 14:13:25,935 - INFO - 正在计算异常分数...
2025-04-18 14:13:25,942 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:25,942 - INFO - 正在为时间段 2874-2885 生成可视化
2025-04-18 14:13:25,942 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-04-18 14:13:25,942 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:25,943 - DEBUG - 边统计: 正常边 250 条, 异常边 22 条
2025-04-18 14:13:26,001 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-1/seg_3_2874_2885.png
2025-04-18 14:13:26,218 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-04-18 14:13:26,218 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-04-18 14:13:26,218 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:26,218 - INFO - 正在计算异常分数...
2025-04-18 14:13:26,227 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:26,227 - INFO - 正在为时间段 3012-3025 生成可视化
2025-04-18 14:13:26,227 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-04-18 14:13:26,227 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:26,228 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-18 14:13:26,287 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-1/seg_4_3012_3025.png
2025-04-18 14:13:26,508 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-04-18 14:13:26,509 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-04-18 14:13:26,509 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:26,509 - INFO - 正在计算异常分数...
2025-04-18 14:13:26,598 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:26,598 - INFO - 正在为时间段 3160-3305 生成可视化
2025-04-18 14:13:26,598 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-04-18 14:13:26,598 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:26,600 - DEBUG - 边统计: 正常边 304 条, 异常边 2 条
2025-04-18 14:13:26,656 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-1/seg_5_3160_3305.png
2025-04-18 14:13:26,914 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-04-18 14:13:26,915 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-04-18 14:13:26,915 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:26,915 - INFO - 正在计算异常分数...
2025-04-18 14:13:26,924 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:26,924 - INFO - 正在为时间段 3626-3638 生成可视化
2025-04-18 14:13:26,924 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-04-18 14:13:26,924 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:26,925 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-18 14:13:27,100 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-1/seg_6_3626_3638.png
2025-04-18 14:13:27,324 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-04-18 14:13:27,325 - INFO - 正在从 ./visual/omi/neighbor_all/robust_zscore/omi-1 中的图像创建GIF
2025-04-18 14:13:27,781 - INFO - GIF已保存到 ./visual/omi/neighbor_all/robust_zscore/omi-1/omi-1.gif
2025-04-18 14:13:27,781 - INFO - 
==================================================
2025-04-18 14:13:27,781 - INFO - 开始数据集可视化: omi-10
2025-04-18 14:13:27,781 - INFO - 使用参数: 评分模式=robust_zscore, all=None, 阈值=6.0
2025-04-18 14:13:27,781 - INFO - ==================================================

2025-04-18 14:13:27,781 - INFO - 正在加载数据集 omi-10 的数据
2025-04-18 14:13:27,782 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-18 14:13:27,782 - INFO - 正在计算边缘统计量...
2025-04-18 14:13:30,871 - INFO - 已计算 136 条边的统计量
2025-04-18 14:13:30,871 - INFO - 为每个节点使用所有邻居
2025-04-18 14:13:30,871 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/robust_zscore/omi-10
2025-04-18 14:13:30,872 - INFO - 在数据集中发现 8 个异常时间段
2025-04-18 14:13:30,872 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-18 14:13:30,872 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:30,872 - INFO - 正在计算异常分数...
2025-04-18 14:13:30,904 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:30,904 - INFO - 正在为时间段 740-780 生成可视化
2025-04-18 14:13:30,904 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-04-18 14:13:30,904 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:30,905 - DEBUG - 边统计: 正常边 166 条, 异常边 106 条
2025-04-18 14:13:30,964 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-10/seg_0_740_780.png
2025-04-18 14:13:31,185 - INFO - 成功保存时间段 740-780 的可视化结果
2025-04-18 14:13:31,185 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-04-18 14:13:31,185 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-18 14:13:31,185 - INFO - 正在计算异常分数...
2025-04-18 14:13:31,233 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:31,233 - INFO - 正在为时间段 1345-1406 生成可视化
2025-04-18 14:13:31,233 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-04-18 14:13:31,234 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:31,235 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-04-18 14:13:31,293 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-10/seg_1_1345_1406.png
2025-04-18 14:13:31,512 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-04-18 14:13:31,512 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-04-18 14:13:31,512 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:31,512 - INFO - 正在计算异常分数...
2025-04-18 14:13:31,550 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:31,550 - INFO - 正在为时间段 2224-2272 生成可视化
2025-04-18 14:13:31,550 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-04-18 14:13:31,550 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:31,551 - DEBUG - 边统计: 正常边 264 条, 异常边 8 条
2025-04-18 14:13:31,610 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-10/seg_2_2224_2272.png
2025-04-18 14:13:31,829 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-04-18 14:13:31,829 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-04-18 14:13:31,829 - INFO - 该时间段的真实异常节点: {16, 4}
2025-04-18 14:13:31,830 - INFO - 正在计算异常分数...
2025-04-18 14:13:31,889 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:31,889 - INFO - 正在为时间段 2514-2592 生成可视化
2025-04-18 14:13:31,889 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-04-18 14:13:31,889 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:31,890 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-18 14:13:31,949 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-10/seg_3_2514_2592.png
2025-04-18 14:13:32,168 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-04-18 14:13:32,168 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-04-18 14:13:32,168 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-04-18 14:13:32,168 - INFO - 正在计算异常分数...
2025-04-18 14:13:32,201 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:32,201 - INFO - 正在为时间段 2733-2778 生成可视化
2025-04-18 14:13:32,201 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-04-18 14:13:32,201 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:32,202 - DEBUG - 边统计: 正常边 238 条, 异常边 2 条
2025-04-18 14:13:32,263 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-10/seg_4_2733_2778.png
2025-04-18 14:13:32,482 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-04-18 14:13:32,482 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-04-18 14:13:32,482 - INFO - 该时间段的真实异常节点: {1}
2025-04-18 14:13:32,482 - INFO - 正在计算异常分数...
2025-04-18 14:13:32,483 - INFO - 检测到的异常节点: {1, 4, 5, 6, 11, 16}
2025-04-18 14:13:32,483 - INFO - 正在为时间段 3401-3405 生成可视化
2025-04-18 14:13:32,483 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-04-18 14:13:32,484 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:32,485 - DEBUG - 边统计: 正常边 252 条, 异常边 20 条
2025-04-18 14:13:32,543 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-10/seg_5_3401_3405.png
2025-04-18 14:13:32,762 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-04-18 14:13:32,762 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-04-18 14:13:32,762 - INFO - 该时间段的真实异常节点: {8}
2025-04-18 14:13:32,762 - INFO - 正在计算异常分数...
2025-04-18 14:13:32,797 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:32,797 - INFO - 正在为时间段 3414-3459 生成可视化
2025-04-18 14:13:32,797 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-04-18 14:13:32,797 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:32,799 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-18 14:13:32,856 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-10/seg_6_3414_3459.png
2025-04-18 14:13:33,077 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-04-18 14:13:33,077 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-04-18 14:13:33,077 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-18 14:13:33,077 - INFO - 正在计算异常分数...
2025-04-18 14:13:33,111 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:33,112 - INFO - 正在为时间段 3700-3744 生成可视化
2025-04-18 14:13:33,112 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-04-18 14:13:33,112 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:33,113 - DEBUG - 边统计: 正常边 228 条, 异常边 44 条
2025-04-18 14:13:33,170 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-10/seg_7_3700_3744.png
2025-04-18 14:13:33,390 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-04-18 14:13:33,390 - INFO - 正在从 ./visual/omi/neighbor_all/robust_zscore/omi-10 中的图像创建GIF
2025-04-18 14:13:33,912 - INFO - GIF已保存到 ./visual/omi/neighbor_all/robust_zscore/omi-10/omi-10.gif
2025-04-18 14:13:33,913 - INFO - 
==================================================
2025-04-18 14:13:33,913 - INFO - 开始数据集可视化: omi-11
2025-04-18 14:13:33,913 - INFO - 使用参数: 评分模式=robust_zscore, all=None, 阈值=0.0
2025-04-18 14:13:33,913 - INFO - ==================================================

2025-04-18 14:13:33,913 - INFO - 正在加载数据集 omi-11 的数据
2025-04-18 14:13:33,914 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-18 14:13:33,914 - INFO - 正在计算边缘统计量...
2025-04-18 14:13:36,985 - INFO - 已计算 153 条边的统计量
2025-04-18 14:13:36,985 - INFO - 为每个节点使用所有邻居
2025-04-18 14:13:36,986 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_all/robust_zscore/omi-11
2025-04-18 14:13:36,986 - INFO - 在数据集中发现 9 个异常时间段
2025-04-18 14:13:36,987 - INFO - 
正在处理时间段 1/9: 738-755
2025-04-18 14:13:36,987 - INFO - 该时间段的真实异常节点: {2}
2025-04-18 14:13:36,987 - INFO - 正在计算异常分数...
2025-04-18 14:13:36,998 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:36,998 - INFO - 正在为时间段 738-755 生成可视化
2025-04-18 14:13:36,998 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-04-18 14:13:36,998 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:36,999 - DEBUG - 边统计: 正常边 240 条, 异常边 0 条
2025-04-18 14:13:37,063 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-11/seg_0_738_755.png
2025-04-18 14:13:37,279 - INFO - 成功保存时间段 738-755 的可视化结果
2025-04-18 14:13:37,279 - INFO - 
正在处理时间段 2/9: 757-815
2025-04-18 14:13:37,279 - INFO - 该时间段的真实异常节点: set()
2025-04-18 14:13:37,279 - INFO - 正在计算异常分数...
2025-04-18 14:13:37,326 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:37,326 - INFO - 正在为时间段 757-815 生成可视化
2025-04-18 14:13:37,326 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-04-18 14:13:37,326 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:37,327 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-04-18 14:13:37,386 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-11/seg_1_757_815.png
2025-04-18 14:13:37,609 - INFO - 成功保存时间段 757-815 的可视化结果
2025-04-18 14:13:37,609 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-04-18 14:13:37,609 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-04-18 14:13:37,609 - INFO - 正在计算异常分数...
2025-04-18 14:13:37,615 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:37,615 - INFO - 正在为时间段 1366-1375 生成可视化
2025-04-18 14:13:37,615 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-04-18 14:13:37,615 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:37,616 - DEBUG - 边统计: 正常边 210 条, 异常边 62 条
2025-04-18 14:13:37,675 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-11/seg_2_1366_1375.png
2025-04-18 14:13:37,896 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-04-18 14:13:37,897 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-04-18 14:13:37,897 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-18 14:13:37,897 - INFO - 正在计算异常分数...
2025-04-18 14:13:37,906 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:37,906 - INFO - 正在为时间段 2301-2314 生成可视化
2025-04-18 14:13:37,906 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-04-18 14:13:37,906 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:37,907 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-18 14:13:38,053 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-11/seg_3_2301_2314.png
2025-04-18 14:13:38,275 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-04-18 14:13:38,276 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-04-18 14:13:38,276 - INFO - 该时间段的真实异常节点: {19}
2025-04-18 14:13:38,276 - INFO - 正在计算异常分数...
2025-04-18 14:13:38,286 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:38,286 - INFO - 正在为时间段 2365-2381 生成可视化
2025-04-18 14:13:38,286 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-04-18 14:13:38,286 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:38,287 - DEBUG - 边统计: 正常边 168 条, 异常边 42 条
2025-04-18 14:13:38,346 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-11/seg_4_2365_2381.png
2025-04-18 14:13:38,564 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-04-18 14:13:38,565 - INFO - 
正在处理时间段 6/9: 2464-2485
2025-04-18 14:13:38,565 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-18 14:13:38,565 - INFO - 正在计算异常分数...
2025-04-18 14:13:38,581 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:38,581 - INFO - 正在为时间段 2464-2485 生成可视化
2025-04-18 14:13:38,581 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-04-18 14:13:38,581 - DEBUG - 创建包含 19 个节点的图结构
2025-04-18 14:13:38,582 - DEBUG - 边统计: 正常边 236 条, 异常边 36 条
2025-04-18 14:13:38,641 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_all/robust_zscore/omi-11/seg_5_2464_2485.png
2025-04-18 14:13:38,861 - INFO - 成功保存时间段 2464-2485 的可视化结果
2025-04-18 14:13:38,861 - INFO - 
正在处理时间段 7/9: 2588-2610
2025-04-18 14:13:38,862 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-18 14:13:38,862 - INFO - 正在计算异常分数...
2025-04-18 14:13:38,877 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-18 14:13:38,877 - INFO - 正在为时间段 2588-2610 生成可视化
2025-04-18 14:13:38,877 - INFO - 正在为时间段 2588-2610 生成异常图可视化
