2025-04-16 10:46:43,486 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['deviation'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/use_topkTrue', visual_dir='./visual/omi/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-16 10:46:43,486 - INFO - 当前评分模式: ['deviation']
2025-04-16 10:46:43,486 - INFO - 
==================================================
2025-04-16 10:46:43,486 - INFO - 开始执行网格搜索...
2025-04-16 10:46:43,488 - INFO - [omi-1] Starting grid search...
2025-04-16 10:46:46,855 - INFO - [omi-1.txt] mode=deviation, top_k=1, threshold=1.0, use_topk=True, P=0.7456, R=0.9551, F1=0.8374
2025-04-16 10:57:01,628 - INFO - [omi-6.txt] mode=deviation, top_k=2, threshold=7.0, use_topk=True, P=0.2622, R=0.9773, F1=0.4135
2025-04-16 10:57:01,736 - INFO - [omi-6.txt] mode=deviation, top_k=3, threshold=1.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:01,737 - INFO - [omi-6.txt] mode=deviation, top_k=3, threshold=1.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:03,490 - INFO - [omi-6.txt] mode=deviation, top_k=3, threshold=2.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:03,712 - INFO - [omi-6.txt] mode=deviation, top_k=3, threshold=2.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:03,762 - INFO - [omi-6.txt] mode=deviation, top_k=3, threshold=3.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:03,859 - INFO - [omi-6.txt] mode=deviation, top_k=3, threshold=3.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:05,508 - INFO - [omi-6.txt] mode=deviation, top_k=3, threshold=4.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:05,758 - INFO - [omi-6.txt] mode=deviation, top_k=3, threshold=4.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:05,848 - INFO - [omi-6.txt] mode=deviation, top_k=3, threshold=5.0, use_topk=True, P=0.2560, R=0.9773, F1=0.4057
2025-04-16 10:57:05,926 - INFO - [omi-6.txt] mode=deviation, top_k=3, threshold=5.5, use_topk=True, P=0.2560, R=0.9773, F1=0.4057
2025-04-16 10:57:07,503 - INFO - [omi-6.txt] mode=deviation, top_k=3, threshold=6.0, use_topk=True, P=0.2560, R=0.9773, F1=0.4057
2025-04-16 10:57:07,805 - INFO - [omi-6.txt] mode=deviation, top_k=3, threshold=6.5, use_topk=True, P=0.2560, R=0.9773, F1=0.4057
2025-04-16 10:57:07,877 - INFO - [omi-6.txt] mode=deviation, top_k=3, threshold=7.0, use_topk=True, P=0.2560, R=0.9773, F1=0.4057
2025-04-16 10:57:08,033 - INFO - [omi-6.txt] mode=deviation, top_k=4, threshold=1.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:09,689 - INFO - [omi-6.txt] mode=deviation, top_k=4, threshold=1.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:10,074 - INFO - [omi-6.txt] mode=deviation, top_k=4, threshold=2.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:10,075 - INFO - [omi-6.txt] mode=deviation, top_k=4, threshold=2.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:10,228 - INFO - [omi-6.txt] mode=deviation, top_k=4, threshold=3.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:11,848 - INFO - [omi-6.txt] mode=deviation, top_k=4, threshold=3.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:12,249 - INFO - [omi-6.txt] mode=deviation, top_k=4, threshold=4.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:12,250 - INFO - [omi-6.txt] mode=deviation, top_k=4, threshold=4.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:12,398 - INFO - [omi-6.txt] mode=deviation, top_k=4, threshold=5.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:13,976 - INFO - [omi-6.txt] mode=deviation, top_k=4, threshold=5.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:14,296 - INFO - [omi-6.txt] mode=deviation, top_k=4, threshold=6.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:14,354 - INFO - [omi-6.txt] mode=deviation, top_k=4, threshold=6.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:14,462 - INFO - [omi-6.txt] mode=deviation, top_k=4, threshold=7.0, use_topk=True, P=0.2560, R=0.9773, F1=0.4057
2025-04-16 10:57:16,140 - INFO - [omi-6.txt] mode=deviation, top_k=5, threshold=1.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:16,475 - INFO - [omi-6.txt] mode=deviation, top_k=5, threshold=1.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:16,532 - INFO - [omi-6.txt] mode=deviation, top_k=5, threshold=2.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:16,563 - INFO - [omi-6.txt] mode=deviation, top_k=5, threshold=2.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:18,230 - INFO - [omi-6.txt] mode=deviation, top_k=5, threshold=3.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:18,620 - INFO - [omi-6.txt] mode=deviation, top_k=5, threshold=3.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:18,624 - INFO - [omi-6.txt] mode=deviation, top_k=5, threshold=4.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:18,697 - INFO - [omi-6.txt] mode=deviation, top_k=5, threshold=4.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:20,329 - INFO - [omi-6.txt] mode=deviation, top_k=5, threshold=5.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:20,833 - INFO - [omi-6.txt] mode=deviation, top_k=5, threshold=5.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:20,835 - INFO - [omi-6.txt] mode=deviation, top_k=5, threshold=6.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:20,885 - INFO - [omi-6.txt] mode=deviation, top_k=5, threshold=6.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:22,489 - INFO - [omi-6.txt] mode=deviation, top_k=5, threshold=7.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:22,999 - INFO - [omi-6.txt] mode=deviation, top_k=6, threshold=1.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:23,000 - INFO - [omi-6.txt] mode=deviation, top_k=6, threshold=1.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:23,030 - INFO - [omi-6.txt] mode=deviation, top_k=6, threshold=2.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:24,547 - INFO - [omi-6.txt] mode=deviation, top_k=6, threshold=2.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:25,026 - INFO - [omi-6.txt] mode=deviation, top_k=6, threshold=3.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:25,104 - INFO - [omi-6.txt] mode=deviation, top_k=6, threshold=3.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:25,143 - INFO - [omi-6.txt] mode=deviation, top_k=6, threshold=4.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:26,643 - INFO - [omi-6.txt] mode=deviation, top_k=6, threshold=4.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:27,331 - INFO - [omi-6.txt] mode=deviation, top_k=6, threshold=5.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:27,332 - INFO - [omi-6.txt] mode=deviation, top_k=6, threshold=5.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:27,332 - INFO - [omi-6.txt] mode=deviation, top_k=6, threshold=6.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:28,757 - INFO - [omi-6.txt] mode=deviation, top_k=6, threshold=6.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:29,472 - INFO - [omi-6.txt] mode=deviation, top_k=6, threshold=7.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:29,473 - INFO - [omi-6.txt] mode=deviation, top_k=7, threshold=1.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:29,507 - INFO - [omi-6.txt] mode=deviation, top_k=7, threshold=1.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:31,061 - INFO - [omi-6.txt] mode=deviation, top_k=7, threshold=2.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:31,737 - INFO - [omi-6.txt] mode=deviation, top_k=7, threshold=2.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:31,740 - INFO - [omi-6.txt] mode=deviation, top_k=7, threshold=3.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:31,740 - INFO - [omi-6.txt] mode=deviation, top_k=7, threshold=3.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:33,260 - INFO - [omi-6.txt] mode=deviation, top_k=7, threshold=4.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:33,794 - INFO - [omi-6.txt] mode=deviation, top_k=7, threshold=4.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:33,907 - INFO - [omi-6.txt] mode=deviation, top_k=7, threshold=5.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:33,908 - INFO - [omi-6.txt] mode=deviation, top_k=7, threshold=5.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:35,370 - INFO - [omi-6.txt] mode=deviation, top_k=7, threshold=6.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:35,902 - INFO - [omi-6.txt] mode=deviation, top_k=7, threshold=6.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:36,030 - INFO - [omi-6.txt] mode=deviation, top_k=7, threshold=7.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:36,056 - INFO - [omi-6.txt] mode=deviation, top_k=8, threshold=1.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:37,567 - INFO - [omi-6.txt] mode=deviation, top_k=8, threshold=1.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:37,985 - INFO - [omi-6.txt] mode=deviation, top_k=8, threshold=2.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:38,130 - INFO - [omi-6.txt] mode=deviation, top_k=8, threshold=2.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:38,213 - INFO - [omi-6.txt] mode=deviation, top_k=8, threshold=3.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:39,721 - INFO - [omi-6.txt] mode=deviation, top_k=8, threshold=3.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:40,117 - INFO - [omi-6.txt] mode=deviation, top_k=8, threshold=4.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:40,260 - INFO - [omi-6.txt] mode=deviation, top_k=8, threshold=4.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:40,370 - INFO - [omi-6.txt] mode=deviation, top_k=8, threshold=5.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:41,867 - INFO - [omi-6.txt] mode=deviation, top_k=8, threshold=5.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:42,288 - INFO - [omi-6.txt] mode=deviation, top_k=8, threshold=6.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:42,475 - INFO - [omi-6.txt] mode=deviation, top_k=8, threshold=6.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:42,571 - INFO - [omi-6.txt] mode=deviation, top_k=8, threshold=7.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:44,025 - INFO - [omi-6.txt] mode=deviation, top_k=9, threshold=1.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:44,432 - INFO - [omi-6.txt] mode=deviation, top_k=9, threshold=1.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:44,634 - INFO - [omi-6.txt] mode=deviation, top_k=9, threshold=2.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:44,773 - INFO - [omi-6.txt] mode=deviation, top_k=9, threshold=2.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:46,134 - INFO - [omi-6.txt] mode=deviation, top_k=9, threshold=3.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:46,514 - INFO - [omi-6.txt] mode=deviation, top_k=9, threshold=3.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:46,763 - INFO - [omi-6.txt] mode=deviation, top_k=9, threshold=4.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:46,913 - INFO - [omi-6.txt] mode=deviation, top_k=9, threshold=4.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:48,234 - INFO - [omi-6.txt] mode=deviation, top_k=9, threshold=5.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:48,645 - INFO - [omi-6.txt] mode=deviation, top_k=9, threshold=5.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:48,877 - INFO - [omi-6.txt] mode=deviation, top_k=9, threshold=6.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:49,024 - INFO - [omi-6.txt] mode=deviation, top_k=9, threshold=6.5, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:50,217 - INFO - [omi-6.txt] mode=deviation, top_k=9, threshold=7.0, use_topk=True, P=0.2544, R=0.9773, F1=0.4038
2025-04-16 10:57:50,233 - INFO - [omi-7] Starting grid search...
2025-04-16 10:57:53,460 - INFO - [omi-7.txt] mode=deviation, top_k=1, threshold=1.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 10:57:53,461 - INFO - [omi-7.txt] mode=deviation, top_k=1, threshold=1.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 10:57:53,462 - INFO - [omi-7.txt] mode=deviation, top_k=1, threshold=2.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 10:57:53,462 - INFO - [omi-7.txt] mode=deviation, top_k=1, threshold=2.5, use_topk=True, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 10:57:55,372 - INFO - [omi-7.txt] mode=deviation, top_k=1, threshold=3.0, use_topk=True, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 10:57:55,373 - INFO - [omi-7.txt] mode=deviation, top_k=1, threshold=3.5, use_topk=True, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 10:57:55,422 - INFO - [omi-7.txt] mode=deviation, top_k=1, threshold=4.0, use_topk=True, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 10:57:55,423 - INFO - [omi-7.txt] mode=deviation, top_k=1, threshold=4.5, use_topk=True, P=0.8810, R=0.9487, F1=0.9136
2025-04-16 10:57:57,256 - INFO - [omi-7.txt] mode=deviation, top_k=1, threshold=5.0, use_topk=True, P=0.8810, R=0.9487, F1=0.9136
2025-04-16 10:57:57,300 - INFO - [omi-7.txt] mode=deviation, top_k=1, threshold=5.5, use_topk=True, P=0.8810, R=0.9487, F1=0.9136
2025-04-16 10:57:57,302 - INFO - [omi-7.txt] mode=deviation, top_k=1, threshold=6.0, use_topk=True, P=0.8810, R=0.9487, F1=0.9136
2025-04-16 10:57:57,324 - INFO - [omi-7.txt] mode=deviation, top_k=1, threshold=6.5, use_topk=True, P=0.8810, R=0.9487, F1=0.9136
2025-04-16 10:57:59,134 - INFO - [omi-7.txt] mode=deviation, top_k=1, threshold=7.0, use_topk=True, P=0.8810, R=0.9487, F1=0.9136
2025-04-16 10:57:59,207 - INFO - [omi-7.txt] mode=deviation, top_k=2, threshold=1.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 10:57:59,210 - INFO - [omi-7.txt] mode=deviation, top_k=2, threshold=1.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 10:57:59,268 - INFO - [omi-7.txt] mode=deviation, top_k=2, threshold=2.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 10:58:01,095 - INFO - [omi-7.txt] mode=deviation, top_k=2, threshold=2.5, use_topk=True, P=0.8636, R=0.9744, F1=0.9157
2025-04-16 10:58:01,235 - INFO - [omi-7.txt] mode=deviation, top_k=2, threshold=3.0, use_topk=True, P=0.8636, R=0.9744, F1=0.9157
2025-04-16 10:58:01,270 - INFO - [omi-7.txt] mode=deviation, top_k=2, threshold=3.5, use_topk=True, P=0.8636, R=0.9744, F1=0.9157
2025-04-16 10:58:01,358 - INFO - [omi-7.txt] mode=deviation, top_k=2, threshold=4.0, use_topk=True, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 10:58:03,051 - INFO - [omi-7.txt] mode=deviation, top_k=2, threshold=4.5, use_topk=True, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 10:58:03,141 - INFO - [omi-7.txt] mode=deviation, top_k=2, threshold=5.0, use_topk=True, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 10:58:03,182 - INFO - [omi-7.txt] mode=deviation, top_k=2, threshold=5.5, use_topk=True, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 10:58:03,294 - INFO - [omi-7.txt] mode=deviation, top_k=2, threshold=6.0, use_topk=True, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 10:58:05,003 - INFO - [omi-7.txt] mode=deviation, top_k=2, threshold=6.5, use_topk=True, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 10:58:05,011 - INFO - [omi-7.txt] mode=deviation, top_k=2, threshold=7.0, use_topk=True, P=0.8837, R=0.9744, F1=0.9268
2025-04-16 10:58:05,131 - INFO - [omi-7.txt] mode=deviation, top_k=3, threshold=1.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:05,190 - INFO - [omi-7.txt] mode=deviation, top_k=3, threshold=1.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:06,920 - INFO - [omi-7.txt] mode=deviation, top_k=3, threshold=2.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:06,921 - INFO - [omi-7.txt] mode=deviation, top_k=3, threshold=2.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:06,997 - INFO - [omi-7.txt] mode=deviation, top_k=3, threshold=3.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:07,141 - INFO - [omi-7.txt] mode=deviation, top_k=3, threshold=3.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:08,862 - INFO - [omi-7.txt] mode=deviation, top_k=3, threshold=4.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:08,863 - INFO - [omi-7.txt] mode=deviation, top_k=3, threshold=4.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:08,981 - INFO - [omi-7.txt] mode=deviation, top_k=3, threshold=5.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 10:58:09,163 - INFO - [omi-7.txt] mode=deviation, top_k=3, threshold=5.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 10:58:10,795 - INFO - [omi-7.txt] mode=deviation, top_k=3, threshold=6.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 10:58:10,822 - INFO - [omi-7.txt] mode=deviation, top_k=3, threshold=6.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 10:58:10,968 - INFO - [omi-7.txt] mode=deviation, top_k=3, threshold=7.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 10:58:11,117 - INFO - [omi-7.txt] mode=deviation, top_k=4, threshold=1.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:12,669 - INFO - [omi-7.txt] mode=deviation, top_k=4, threshold=1.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:12,698 - INFO - [omi-7.txt] mode=deviation, top_k=4, threshold=2.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:12,860 - INFO - [omi-7.txt] mode=deviation, top_k=4, threshold=2.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:13,048 - INFO - [omi-7.txt] mode=deviation, top_k=4, threshold=3.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:14,651 - INFO - [omi-7.txt] mode=deviation, top_k=4, threshold=3.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:14,691 - INFO - [omi-7.txt] mode=deviation, top_k=4, threshold=4.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:14,855 - INFO - [omi-7.txt] mode=deviation, top_k=4, threshold=4.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:15,036 - INFO - [omi-7.txt] mode=deviation, top_k=4, threshold=5.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:16,484 - INFO - [omi-7.txt] mode=deviation, top_k=4, threshold=5.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:16,588 - INFO - [omi-7.txt] mode=deviation, top_k=4, threshold=6.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:16,736 - INFO - [omi-7.txt] mode=deviation, top_k=4, threshold=6.5, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 10:58:16,923 - INFO - [omi-7.txt] mode=deviation, top_k=4, threshold=7.0, use_topk=True, P=0.8444, R=0.9744, F1=0.9048
2025-04-16 10:58:18,356 - INFO - [omi-7.txt] mode=deviation, top_k=5, threshold=1.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:18,532 - INFO - [omi-7.txt] mode=deviation, top_k=5, threshold=1.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:18,647 - INFO - [omi-7.txt] mode=deviation, top_k=5, threshold=2.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:18,866 - INFO - [omi-7.txt] mode=deviation, top_k=5, threshold=2.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:20,307 - INFO - [omi-7.txt] mode=deviation, top_k=5, threshold=3.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:20,436 - INFO - [omi-7.txt] mode=deviation, top_k=5, threshold=3.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:20,571 - INFO - [omi-7.txt] mode=deviation, top_k=5, threshold=4.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:20,840 - INFO - [omi-7.txt] mode=deviation, top_k=5, threshold=4.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:22,216 - INFO - [omi-7.txt] mode=deviation, top_k=5, threshold=5.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:22,358 - INFO - [omi-7.txt] mode=deviation, top_k=5, threshold=5.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:22,513 - INFO - [omi-7.txt] mode=deviation, top_k=5, threshold=6.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:22,741 - INFO - [omi-7.txt] mode=deviation, top_k=5, threshold=6.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:24,141 - INFO - [omi-7.txt] mode=deviation, top_k=5, threshold=7.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:24,285 - INFO - [omi-7.txt] mode=deviation, top_k=6, threshold=1.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:24,468 - INFO - [omi-7.txt] mode=deviation, top_k=6, threshold=1.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:24,678 - INFO - [omi-7.txt] mode=deviation, top_k=6, threshold=2.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:26,058 - INFO - [omi-7.txt] mode=deviation, top_k=6, threshold=2.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:26,234 - INFO - [omi-7.txt] mode=deviation, top_k=6, threshold=3.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:26,391 - INFO - [omi-7.txt] mode=deviation, top_k=6, threshold=3.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:26,614 - INFO - [omi-7.txt] mode=deviation, top_k=6, threshold=4.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:27,979 - INFO - [omi-7.txt] mode=deviation, top_k=6, threshold=4.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:28,121 - INFO - [omi-7.txt] mode=deviation, top_k=6, threshold=5.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:28,295 - INFO - [omi-7.txt] mode=deviation, top_k=6, threshold=5.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:28,534 - INFO - [omi-7.txt] mode=deviation, top_k=6, threshold=6.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:29,877 - INFO - [omi-7.txt] mode=deviation, top_k=6, threshold=6.5, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:30,026 - INFO - [omi-7.txt] mode=deviation, top_k=6, threshold=7.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
2025-04-16 10:58:30,217 - INFO - [omi-7.txt] mode=deviation, top_k=7, threshold=1.0, use_topk=True, P=0.8261, R=0.9744, F1=0.8941
