2025-04-15 21:49:57,862 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['strict_deviation'], use_topk=True, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkTrue', visual_dir='./visual/use_topkTrue', num_workers=4, gif_duration=500)
2025-04-15 21:49:57,862 - INFO - pearson correlation 取绝对值
2025-04-15 21:49:57,863 - INFO - 当前评分模式: ['strict_deviation']
2025-04-15 21:49:57,863 - INFO - 
==================================================
2025-04-15 21:49:57,863 - INFO - 开始执行网格搜索...
2025-04-15 21:49:57,869 - INFO - [omi-1] Starting grid search...
2025-04-15 21:50:01,065 - INFO - [omi-1.txt] mode=strict_deviation, top_k=1, threshold=1.0, use_topk=True, P=0.6818, R=0.6742, F1=0.6780
2025-04-15 21:55:29,407 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=2.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:31,380 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=2.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:31,705 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=3.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:32,111 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=3.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:32,111 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=4.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:33,959 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=4.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:34,312 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=5.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:34,735 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=5.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:34,883 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=6.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:36,562 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=6.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:36,931 - INFO - [omi-2.txt] mode=strict_deviation, top_k=6, threshold=7.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:37,356 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=1.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:37,617 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=1.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:39,163 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=2.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:39,594 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=2.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:39,961 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=3.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:40,212 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=3.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:41,891 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=4.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:42,222 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=4.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:42,621 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=5.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:42,928 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=5.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:44,576 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=6.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:44,854 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=6.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:45,139 - INFO - [omi-2.txt] mode=strict_deviation, top_k=7, threshold=7.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:45,447 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=1.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:47,071 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=1.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:47,519 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=2.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:47,842 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=2.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:48,100 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=3.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:49,565 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=3.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:50,049 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=4.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:50,575 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=4.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:50,791 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=5.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:52,107 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=5.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:53,052 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=6.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:53,202 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=6.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:53,547 - INFO - [omi-2.txt] mode=strict_deviation, top_k=8, threshold=7.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:55,010 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=1.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:55,884 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=1.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:55,886 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=2.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:56,113 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=2.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:57,698 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=3.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:58,497 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=3.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:58,522 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=4.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:55:59,086 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=4.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:56:00,644 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=5.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:56:01,073 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=5.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:56:01,173 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=6.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:56:01,712 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=6.5, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:56:02,814 - INFO - [omi-2.txt] mode=strict_deviation, top_k=9, threshold=7.0, use_topk=True, P=0.4559, R=1.0000, F1=0.6263
2025-04-15 21:56:02,830 - INFO - [omi-3] Starting grid search...
2025-04-15 21:56:06,163 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=1.0, use_topk=True, P=0.7246, R=0.6410, F1=0.6803
2025-04-15 21:56:06,175 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=1.5, use_topk=True, P=0.7246, R=0.6410, F1=0.6803
2025-04-15 21:56:06,212 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=2.0, use_topk=True, P=0.7077, R=0.5897, F1=0.6434
2025-04-15 21:56:06,212 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=2.5, use_topk=True, P=0.7143, R=0.5769, F1=0.6383
2025-04-15 21:56:08,220 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=3.0, use_topk=True, P=0.7258, R=0.5769, F1=0.6429
2025-04-15 21:56:08,235 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=3.5, use_topk=True, P=0.7258, R=0.5769, F1=0.6429
2025-04-15 21:56:08,307 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=4.0, use_topk=True, P=0.7213, R=0.5641, F1=0.6331
2025-04-15 21:56:08,308 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=4.5, use_topk=True, P=0.7213, R=0.5641, F1=0.6331
2025-04-15 21:56:10,205 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=5.0, use_topk=True, P=0.7213, R=0.5641, F1=0.6331
2025-04-15 21:56:10,236 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=5.5, use_topk=True, P=0.7333, R=0.5641, F1=0.6377
2025-04-15 21:56:10,292 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=6.0, use_topk=True, P=0.7143, R=0.5128, F1=0.5970
2025-04-15 21:56:10,292 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=6.5, use_topk=True, P=0.7143, R=0.5128, F1=0.5970
2025-04-15 21:56:12,697 - INFO - [omi-3.txt] mode=strict_deviation, top_k=1, threshold=7.0, use_topk=True, P=0.7143, R=0.5128, F1=0.5970
2025-04-15 21:56:12,748 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=1.0, use_topk=True, P=0.7500, R=0.7308, F1=0.7403
2025-04-15 21:56:12,873 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=1.5, use_topk=True, P=0.7500, R=0.7308, F1=0.7403
2025-04-15 21:56:12,875 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=2.0, use_topk=True, P=0.7467, R=0.7179, F1=0.7320
2025-04-15 21:56:15,480 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=2.5, use_topk=True, P=0.7467, R=0.7179, F1=0.7320
2025-04-15 21:56:15,610 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=3.0, use_topk=True, P=0.7467, R=0.7179, F1=0.7320
2025-04-15 21:56:15,656 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=3.5, use_topk=True, P=0.7467, R=0.7179, F1=0.7320
2025-04-15 21:56:15,656 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=4.0, use_topk=True, P=0.7467, R=0.7179, F1=0.7320
2025-04-15 21:56:18,153 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=4.5, use_topk=True, P=0.7568, R=0.7179, F1=0.7368
2025-04-15 21:56:18,385 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=5.0, use_topk=True, P=0.7568, R=0.7179, F1=0.7368
2025-04-15 21:56:18,387 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=5.5, use_topk=True, P=0.7568, R=0.7179, F1=0.7368
2025-04-15 21:56:18,459 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=6.0, use_topk=True, P=0.7429, R=0.6667, F1=0.7027
2025-04-15 21:56:20,855 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=6.5, use_topk=True, P=0.7429, R=0.6667, F1=0.7027
2025-04-15 21:56:20,898 - INFO - [omi-3.txt] mode=strict_deviation, top_k=2, threshold=7.0, use_topk=True, P=0.7429, R=0.6667, F1=0.7027
2025-04-15 21:56:21,027 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=1.0, use_topk=True, P=0.7654, R=0.7949, F1=0.7799
2025-04-15 21:56:21,364 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=1.5, use_topk=True, P=0.7654, R=0.7949, F1=0.7799
2025-04-15 21:56:23,848 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=2.0, use_topk=True, P=0.7654, R=0.7949, F1=0.7799
2025-04-15 21:56:23,850 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=2.5, use_topk=True, P=0.7654, R=0.7949, F1=0.7799
2025-04-15 21:56:23,850 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=3.0, use_topk=True, P=0.7625, R=0.7821, F1=0.7722
2025-04-15 21:56:24,244 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=3.5, use_topk=True, P=0.7625, R=0.7821, F1=0.7722
2025-04-15 21:56:26,415 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=4.0, use_topk=True, P=0.7625, R=0.7821, F1=0.7722
2025-04-15 21:56:26,416 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=4.5, use_topk=True, P=0.7722, R=0.7821, F1=0.7771
2025-04-15 21:56:26,559 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=5.0, use_topk=True, P=0.7722, R=0.7821, F1=0.7771
2025-04-15 21:56:26,847 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=5.5, use_topk=True, P=0.7722, R=0.7821, F1=0.7771
2025-04-15 21:56:28,988 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=6.0, use_topk=True, P=0.7600, R=0.7308, F1=0.7451
2025-04-15 21:56:29,225 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=6.5, use_topk=True, P=0.7600, R=0.7308, F1=0.7451
2025-04-15 21:56:29,548 - INFO - [omi-3.txt] mode=strict_deviation, top_k=3, threshold=7.0, use_topk=True, P=0.7600, R=0.7308, F1=0.7451
2025-04-15 21:56:29,629 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=1.0, use_topk=True, P=0.7654, R=0.7949, F1=0.7799
2025-04-15 21:56:31,565 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=1.5, use_topk=True, P=0.7654, R=0.7949, F1=0.7799
2025-04-15 21:56:32,033 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=2.0, use_topk=True, P=0.7654, R=0.7949, F1=0.7799
2025-04-15 21:56:32,322 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=2.5, use_topk=True, P=0.7654, R=0.7949, F1=0.7799
2025-04-15 21:56:32,323 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=3.0, use_topk=True, P=0.7654, R=0.7949, F1=0.7799
2025-04-15 21:56:34,210 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=3.5, use_topk=True, P=0.7654, R=0.7949, F1=0.7799
2025-04-15 21:56:34,674 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=4.0, use_topk=True, P=0.7625, R=0.7821, F1=0.7722
2025-04-15 21:56:34,909 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=4.5, use_topk=True, P=0.7722, R=0.7821, F1=0.7771
2025-04-15 21:56:34,944 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=5.0, use_topk=True, P=0.7722, R=0.7821, F1=0.7771
2025-04-15 21:56:36,954 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=5.5, use_topk=True, P=0.7722, R=0.7821, F1=0.7771
2025-04-15 21:56:37,325 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=6.0, use_topk=True, P=0.7662, R=0.7564, F1=0.7613
2025-04-15 21:56:37,531 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=6.5, use_topk=True, P=0.7662, R=0.7564, F1=0.7613
2025-04-15 21:56:37,628 - INFO - [omi-3.txt] mode=strict_deviation, top_k=4, threshold=7.0, use_topk=True, P=0.7662, R=0.7564, F1=0.7613
2025-04-15 21:56:39,500 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=1.0, use_topk=True, P=0.7683, R=0.8077, F1=0.7875
2025-04-15 21:56:40,094 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=1.5, use_topk=True, P=0.7683, R=0.8077, F1=0.7875
2025-04-15 21:56:40,443 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=2.0, use_topk=True, P=0.7683, R=0.8077, F1=0.7875
2025-04-15 21:56:40,476 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=2.5, use_topk=True, P=0.7683, R=0.8077, F1=0.7875
2025-04-15 21:56:42,155 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=3.0, use_topk=True, P=0.7683, R=0.8077, F1=0.7875
2025-04-15 21:56:42,985 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=3.5, use_topk=True, P=0.7683, R=0.8077, F1=0.7875
2025-04-15 21:56:43,127 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=4.0, use_topk=True, P=0.7683, R=0.8077, F1=0.7875
2025-04-15 21:56:43,128 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=4.5, use_topk=True, P=0.7778, R=0.8077, F1=0.7925
2025-04-15 21:56:44,919 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=5.0, use_topk=True, P=0.7778, R=0.8077, F1=0.7925
2025-04-15 21:56:45,593 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=5.5, use_topk=True, P=0.7778, R=0.8077, F1=0.7925
2025-04-15 21:56:45,863 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=6.0, use_topk=True, P=0.7722, R=0.7821, F1=0.7771
2025-04-15 21:56:45,925 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=6.5, use_topk=True, P=0.7722, R=0.7821, F1=0.7771
2025-04-15 21:56:47,801 - INFO - [omi-3.txt] mode=strict_deviation, top_k=5, threshold=7.0, use_topk=True, P=0.7722, R=0.7821, F1=0.7771
2025-04-15 21:56:48,095 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=1.0, use_topk=True, P=0.7683, R=0.8077, F1=0.7875
2025-04-15 21:56:48,701 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=1.5, use_topk=True, P=0.7683, R=0.8077, F1=0.7875
2025-04-15 21:56:48,701 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=2.0, use_topk=True, P=0.7683, R=0.8077, F1=0.7875
2025-04-15 21:56:50,659 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=2.5, use_topk=True, P=0.7683, R=0.8077, F1=0.7875
2025-04-15 21:56:50,736 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=3.0, use_topk=True, P=0.7683, R=0.8077, F1=0.7875
2025-04-15 21:56:51,566 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=3.5, use_topk=True, P=0.7683, R=0.8077, F1=0.7875
2025-04-15 21:56:51,568 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=4.0, use_topk=True, P=0.7683, R=0.8077, F1=0.7875
2025-04-15 21:56:53,413 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=4.5, use_topk=True, P=0.7778, R=0.8077, F1=0.7925
2025-04-15 21:56:53,463 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=5.0, use_topk=True, P=0.7778, R=0.8077, F1=0.7925
2025-04-15 21:56:54,246 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=5.5, use_topk=True, P=0.7778, R=0.8077, F1=0.7925
2025-04-15 21:56:54,428 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=6.0, use_topk=True, P=0.7750, R=0.7949, F1=0.7848
2025-04-15 21:56:55,873 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=6.5, use_topk=True, P=0.7750, R=0.7949, F1=0.7848
2025-04-15 21:56:56,109 - INFO - [omi-3.txt] mode=strict_deviation, top_k=6, threshold=7.0, use_topk=True, P=0.7750, R=0.7949, F1=0.7848
2025-04-15 21:56:57,067 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=1.0, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:56:57,200 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=1.5, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:56:58,594 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=2.0, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:56:59,017 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=2.5, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:56:59,889 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=3.0, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:56:59,944 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=3.5, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:57:01,342 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=4.0, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:57:01,844 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=4.5, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
2025-04-15 21:57:02,525 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=5.0, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
2025-04-15 21:57:02,705 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=5.5, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
2025-04-15 21:57:04,103 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=6.0, use_topk=True, P=0.7778, R=0.8077, F1=0.7925
2025-04-15 21:57:04,552 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=6.5, use_topk=True, P=0.7778, R=0.8077, F1=0.7925
2025-04-15 21:57:05,320 - INFO - [omi-3.txt] mode=strict_deviation, top_k=7, threshold=7.0, use_topk=True, P=0.7778, R=0.8077, F1=0.7925
2025-04-15 21:57:05,643 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=1.0, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:57:06,635 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=1.5, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:57:07,282 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=2.0, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:57:08,200 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=2.5, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:57:08,402 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=3.0, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:57:09,483 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=3.5, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:57:10,168 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=4.0, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:57:11,159 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=4.5, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
2025-04-15 21:57:11,170 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=5.0, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
2025-04-15 21:57:12,296 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=5.5, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
2025-04-15 21:57:12,710 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=6.0, use_topk=True, P=0.7805, R=0.8205, F1=0.8000
2025-04-15 21:57:14,146 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=6.5, use_topk=True, P=0.7805, R=0.8205, F1=0.8000
2025-04-15 21:57:14,148 - INFO - [omi-3.txt] mode=strict_deviation, top_k=8, threshold=7.0, use_topk=True, P=0.7805, R=0.8205, F1=0.8000
2025-04-15 21:57:15,093 - INFO - [omi-3.txt] mode=strict_deviation, top_k=9, threshold=1.0, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:57:15,799 - INFO - [omi-3.txt] mode=strict_deviation, top_k=9, threshold=1.5, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:57:16,399 - INFO - [omi-3.txt] mode=strict_deviation, top_k=9, threshold=2.0, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:57:17,121 - INFO - [omi-3.txt] mode=strict_deviation, top_k=9, threshold=2.5, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:57:17,764 - INFO - [omi-3.txt] mode=strict_deviation, top_k=9, threshold=3.0, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:57:18,580 - INFO - [omi-3.txt] mode=strict_deviation, top_k=9, threshold=3.5, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:57:18,978 - INFO - [omi-3.txt] mode=strict_deviation, top_k=9, threshold=4.0, use_topk=True, P=0.7738, R=0.8333, F1=0.8025
2025-04-15 21:57:19,965 - INFO - [omi-3.txt] mode=strict_deviation, top_k=9, threshold=4.5, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
2025-04-15 21:57:20,668 - INFO - [omi-3.txt] mode=strict_deviation, top_k=9, threshold=5.0, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
2025-04-15 21:57:21,457 - INFO - [omi-3.txt] mode=strict_deviation, top_k=9, threshold=5.5, use_topk=True, P=0.7831, R=0.8333, F1=0.8075
