2025-04-15 21:35:29,159 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. , 6.5, 7. ]), topk_range=range(1, 10), score_modes=['robust_zscore'], use_topk=False, data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/use_topkFalse', visual_dir='./visual/use_topkFalse', num_workers=4, gif_duration=500)
2025-04-15 21:35:29,160 - INFO - 当前评分模式: ['robust_zscore']
2025-04-15 21:35:29,160 - INFO - 
==================================================
2025-04-15 21:35:29,160 - INFO - 开始执行网格搜索...
2025-04-15 21:35:29,162 - INFO - [omi-1] Starting grid search...
2025-04-15 21:35:32,720 - INFO - [omi-1.txt] mode=robust_zscore, top_k=None, threshold=1.0, use_topk=False, P=0.7395, R=0.9888, F1=0.8462
2025-04-15 21:37:18,499 - INFO - 开始汇总结果...
2025-04-15 21:37:18,505 - INFO - 
===== Best Results per Dataset =====
   dataset    score_mode top_k  score_threshold  use_topk  precision   recall  f1_score
 omi-1.txt robust_zscore  None              1.5     False   0.739496 0.988764  0.846154
omi-10.txt robust_zscore  None              6.5     False   0.483871 0.983607  0.648649
omi-11.txt robust_zscore  None              2.5     False   0.343373 0.982759  0.508929
omi-12.txt robust_zscore  None              2.0     False   0.612903 0.950000  0.745098
 omi-2.txt robust_zscore  None              4.5     False   0.455882 1.000000  0.626263
 omi-3.txt robust_zscore  None              4.5     False   0.822785 0.833333  0.828025
 omi-4.txt robust_zscore  None              5.0     False   0.846154 0.985075  0.910345
 omi-5.txt robust_zscore  None              2.5     False   0.475728 1.000000  0.644737
 omi-6.txt robust_zscore  None              6.5     False   0.263804 0.977273  0.415459
 omi-7.txt robust_zscore  None              1.5     False   0.904762 0.974359  0.938272
 omi-8.txt robust_zscore  None              4.0     False   0.358025 0.935484  0.517857
 omi-9.txt robust_zscore  None              1.0     False   0.496183 0.915493  0.643564
2025-04-15 21:37:18,505 - INFO - 
===== Overall Metrics =====
Precision: 0.4926  Recall: 0.9577  F1: 0.6506
2025-04-15 21:37:18,505 - INFO - 
【原始汇总指标】
2025-04-15 21:37:18,505 - INFO - 精确率(Precision): 0.4926
2025-04-15 21:37:18,505 - INFO - 召回率(Recall):    0.9577
2025-04-15 21:37:18,505 - INFO - F1值:             0.6506
2025-04-15 21:37:18,505 - INFO - 
==================================================
2025-04-15 21:37:18,505 - INFO - 开始生成可视化结果...
2025-04-15 21:37:18,505 - INFO - 
==================================================
2025-04-15 21:37:18,505 - INFO - 开始数据集可视化: omi-1
2025-04-15 21:37:18,505 - INFO - 使用参数: 评分模式=robust_zscore, top_k=None, 阈值=1.5
2025-04-15 21:37:18,505 - INFO - ==================================================

2025-04-15 21:37:18,506 - INFO - 正在加载数据集 omi-1 的数据
2025-04-15 21:37:18,506 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:37:18,506 - INFO - 正在计算边缘统计量...
2025-04-15 21:37:20,340 - INFO - 已计算 170 条边的统计量
2025-04-15 21:37:20,341 - INFO - 为每个节点使用所有邻居
2025-04-15 21:37:20,341 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\robust_zscore\omi-1
2025-04-15 21:37:20,342 - INFO - 在数据集中发现 7 个异常时间段
2025-04-15 21:37:20,342 - INFO - 
正在处理时间段 1/7: 760-765
2025-04-15 21:37:20,342 - INFO - 该时间段的真实异常节点: {4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:20,342 - INFO - 正在计算异常分数...
2025-04-15 21:37:20,344 - INFO - 检测到的异常节点: {1, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:20,344 - INFO - 正在为时间段 760-765 生成可视化
2025-04-15 21:37:20,344 - INFO - 正在为时间段 760-765 生成异常图可视化
2025-04-15 21:37:20,344 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:20,345 - DEBUG - 边统计: 正常边 218 条, 异常边 22 条
2025-04-15 21:37:20,345 - INFO - 时间段 760-765 的节点检测统计: 真阳性=14, 假阳性=1, 假阴性=1, 正常节点=3
2025-04-15 21:37:20,424 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-1\seg_0_760_765.png
2025-04-15 21:37:20,510 - INFO - 成功保存时间段 760-765 的可视化结果
2025-04-15 21:37:20,510 - INFO - 
正在处理时间段 2/7: 1064-1298
2025-04-15 21:37:20,510 - INFO - 该时间段的真实异常节点: {6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:20,510 - INFO - 正在计算异常分数...
2025-04-15 21:37:20,612 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:20,612 - INFO - 正在为时间段 1064-1298 生成可视化
2025-04-15 21:37:20,612 - INFO - 正在为时间段 1064-1298 生成异常图可视化
2025-04-15 21:37:20,612 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:20,613 - DEBUG - 边统计: 正常边 284 条, 异常边 22 条
2025-04-15 21:37:20,613 - INFO - 时间段 1064-1298 的节点检测统计: 真阳性=13, 假阳性=5, 假阴性=0, 正常节点=1
2025-04-15 21:37:20,699 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-1\seg_1_1064_1298.png
2025-04-15 21:37:20,822 - INFO - 成功保存时间段 1064-1298 的可视化结果
2025-04-15 21:37:20,822 - INFO - 
正在处理时间段 3/7: 2758-2772
2025-04-15 21:37:20,822 - INFO - 该时间段的真实异常节点: {5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:20,822 - INFO - 正在计算异常分数...
2025-04-15 21:37:20,829 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:20,829 - INFO - 正在为时间段 2758-2772 生成可视化
2025-04-15 21:37:20,829 - INFO - 正在为时间段 2758-2772 生成异常图可视化
2025-04-15 21:37:20,829 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:20,830 - DEBUG - 边统计: 正常边 218 条, 异常边 54 条
2025-04-15 21:37:20,830 - INFO - 时间段 2758-2772 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=0, 正常节点=2
2025-04-15 21:37:20,922 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-1\seg_2_2758_2772.png
2025-04-15 21:37:21,000 - INFO - 成功保存时间段 2758-2772 的可视化结果
2025-04-15 21:37:21,001 - INFO - 
正在处理时间段 4/7: 2874-2885
2025-04-15 21:37:21,001 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:37:21,001 - INFO - 正在计算异常分数...
2025-04-15 21:37:21,006 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:21,006 - INFO - 正在为时间段 2874-2885 生成可视化
2025-04-15 21:37:21,006 - INFO - 正在为时间段 2874-2885 生成异常图可视化
2025-04-15 21:37:21,006 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:21,007 - DEBUG - 边统计: 正常边 250 条, 异常边 22 条
2025-04-15 21:37:21,007 - INFO - 时间段 2874-2885 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:37:21,088 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-1\seg_3_2874_2885.png
2025-04-15 21:37:21,168 - INFO - 成功保存时间段 2874-2885 的可视化结果
2025-04-15 21:37:21,168 - INFO - 
正在处理时间段 5/7: 3012-3025
2025-04-15 21:37:21,168 - INFO - 该时间段的真实异常节点: {7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:21,168 - INFO - 正在计算异常分数...
2025-04-15 21:37:21,175 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:21,175 - INFO - 正在为时间段 3012-3025 生成可视化
2025-04-15 21:37:21,175 - INFO - 正在为时间段 3012-3025 生成异常图可视化
2025-04-15 21:37:21,176 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:21,176 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-15 21:37:21,176 - INFO - 时间段 3012-3025 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:37:21,264 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-1\seg_4_3012_3025.png
2025-04-15 21:37:21,345 - INFO - 成功保存时间段 3012-3025 的可视化结果
2025-04-15 21:37:21,345 - INFO - 
正在处理时间段 6/7: 3160-3305
2025-04-15 21:37:21,345 - INFO - 该时间段的真实异常节点: {8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:21,345 - INFO - 正在计算异常分数...
2025-04-15 21:37:21,411 - INFO - 检测到的异常节点: {1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:21,411 - INFO - 正在为时间段 3160-3305 生成可视化
2025-04-15 21:37:21,411 - INFO - 正在为时间段 3160-3305 生成异常图可视化
2025-04-15 21:37:21,411 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:21,412 - DEBUG - 边统计: 正常边 304 条, 异常边 2 条
2025-04-15 21:37:21,412 - INFO - 时间段 3160-3305 的节点检测统计: 真阳性=12, 假阳性=6, 假阴性=0, 正常节点=1
2025-04-15 21:37:21,502 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-1\seg_5_3160_3305.png
2025-04-15 21:37:21,652 - INFO - 成功保存时间段 3160-3305 的可视化结果
2025-04-15 21:37:21,652 - INFO - 
正在处理时间段 7/7: 3626-3638
2025-04-15 21:37:21,652 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:21,652 - INFO - 正在计算异常分数...
2025-04-15 21:37:21,659 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:21,659 - INFO - 正在为时间段 3626-3638 生成可视化
2025-04-15 21:37:21,659 - INFO - 正在为时间段 3626-3638 生成异常图可视化
2025-04-15 21:37:21,659 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:21,660 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-15 21:37:21,660 - INFO - 时间段 3626-3638 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 21:37:21,738 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-1\seg_6_3626_3638.png
2025-04-15 21:37:21,817 - INFO - 成功保存时间段 3626-3638 的可视化结果
2025-04-15 21:37:21,817 - INFO - 正在从 ./visual/use_topkFalse\omi\robust_zscore\omi-1 中的图像创建GIF
2025-04-15 21:37:22,008 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\robust_zscore\omi-1\omi-1.gif
2025-04-15 21:37:22,009 - INFO - 
==================================================
2025-04-15 21:37:22,009 - INFO - 开始数据集可视化: omi-10
2025-04-15 21:37:22,009 - INFO - 使用参数: 评分模式=robust_zscore, top_k=None, 阈值=6.5
2025-04-15 21:37:22,009 - INFO - ==================================================

2025-04-15 21:37:22,009 - INFO - 正在加载数据集 omi-10 的数据
2025-04-15 21:37:22,010 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:37:22,010 - INFO - 正在计算边缘统计量...
2025-04-15 21:37:23,882 - INFO - 已计算 136 条边的统计量
2025-04-15 21:37:23,882 - INFO - 为每个节点使用所有邻居
2025-04-15 21:37:23,883 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\robust_zscore\omi-10
2025-04-15 21:37:23,883 - INFO - 在数据集中发现 8 个异常时间段
2025-04-15 21:37:23,883 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-15 21:37:23,884 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:23,884 - INFO - 正在计算异常分数...
2025-04-15 21:37:23,906 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:23,906 - INFO - 正在为时间段 740-780 生成可视化
2025-04-15 21:37:23,906 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-04-15 21:37:23,907 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:23,907 - DEBUG - 边统计: 正常边 166 条, 异常边 106 条
2025-04-15 21:37:23,907 - INFO - 时间段 740-780 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=1, 正常节点=1
2025-04-15 21:37:23,988 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\seg_0_740_780.png
2025-04-15 21:37:24,069 - INFO - 成功保存时间段 740-780 的可视化结果
2025-04-15 21:37:24,069 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-04-15 21:37:24,069 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:37:24,069 - INFO - 正在计算异常分数...
2025-04-15 21:37:24,104 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:24,104 - INFO - 正在为时间段 1345-1406 生成可视化
2025-04-15 21:37:24,104 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-04-15 21:37:24,104 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:24,105 - DEBUG - 边统计: 正常边 268 条, 异常边 4 条
2025-04-15 21:37:24,105 - INFO - 时间段 1345-1406 的节点检测统计: 真阳性=11, 假阳性=6, 假阴性=0, 正常节点=2
2025-04-15 21:37:24,185 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\seg_1_1345_1406.png
2025-04-15 21:37:24,263 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-04-15 21:37:24,263 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-04-15 21:37:24,263 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:24,263 - INFO - 正在计算异常分数...
2025-04-15 21:37:24,290 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:24,290 - INFO - 正在为时间段 2224-2272 生成可视化
2025-04-15 21:37:24,290 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-04-15 21:37:24,291 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:24,291 - DEBUG - 边统计: 正常边 264 条, 异常边 8 条
2025-04-15 21:37:24,291 - INFO - 时间段 2224-2272 的节点检测统计: 真阳性=15, 假阳性=2, 假阴性=0, 正常节点=2
2025-04-15 21:37:24,366 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\seg_2_2224_2272.png
2025-04-15 21:37:24,445 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-04-15 21:37:24,445 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-04-15 21:37:24,445 - INFO - 该时间段的真实异常节点: {16, 4}
2025-04-15 21:37:24,445 - INFO - 正在计算异常分数...
2025-04-15 21:37:24,488 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:24,488 - INFO - 正在为时间段 2514-2592 生成可视化
2025-04-15 21:37:24,488 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-04-15 21:37:24,488 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:24,489 - DEBUG - 边统计: 正常边 272 条, 异常边 0 条
2025-04-15 21:37:24,489 - INFO - 时间段 2514-2592 的节点检测统计: 真阳性=2, 假阳性=15, 假阴性=0, 正常节点=2
2025-04-15 21:37:24,567 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\seg_3_2514_2592.png
2025-04-15 21:37:24,647 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-04-15 21:37:24,647 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-04-15 21:37:24,648 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-04-15 21:37:24,648 - INFO - 正在计算异常分数...
2025-04-15 21:37:24,672 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:24,672 - INFO - 正在为时间段 2733-2778 生成可视化
2025-04-15 21:37:24,672 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-04-15 21:37:24,672 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:24,672 - DEBUG - 边统计: 正常边 238 条, 异常边 2 条
2025-04-15 21:37:24,672 - INFO - 时间段 2733-2778 的节点检测统计: 真阳性=3, 假阳性=13, 假阴性=0, 正常节点=3
2025-04-15 21:37:24,753 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\seg_4_2733_2778.png
2025-04-15 21:37:24,834 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-04-15 21:37:24,834 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-04-15 21:37:24,835 - INFO - 该时间段的真实异常节点: {1}
2025-04-15 21:37:24,835 - INFO - 正在计算异常分数...
2025-04-15 21:37:24,836 - INFO - 检测到的异常节点: {1, 4, 5, 6, 11, 16}
2025-04-15 21:37:24,836 - INFO - 正在为时间段 3401-3405 生成可视化
2025-04-15 21:37:24,836 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-04-15 21:37:24,836 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:24,837 - DEBUG - 边统计: 正常边 252 条, 异常边 20 条
2025-04-15 21:37:24,837 - INFO - 时间段 3401-3405 的节点检测统计: 真阳性=1, 假阳性=5, 假阴性=0, 正常节点=13
2025-04-15 21:37:24,917 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\seg_5_3401_3405.png
2025-04-15 21:37:24,998 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-04-15 21:37:24,999 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-04-15 21:37:24,999 - INFO - 该时间段的真实异常节点: {8}
2025-04-15 21:37:24,999 - INFO - 正在计算异常分数...
2025-04-15 21:37:25,024 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:25,024 - INFO - 正在为时间段 3414-3459 生成可视化
2025-04-15 21:37:25,024 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-04-15 21:37:25,024 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:25,024 - DEBUG - 边统计: 正常边 234 条, 异常边 38 条
2025-04-15 21:37:25,024 - INFO - 时间段 3414-3459 的节点检测统计: 真阳性=1, 假阳性=16, 假阴性=0, 正常节点=2
2025-04-15 21:37:25,102 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\seg_6_3414_3459.png
2025-04-15 21:37:25,178 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-04-15 21:37:25,178 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-04-15 21:37:25,179 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-15 21:37:25,179 - INFO - 正在计算异常分数...
2025-04-15 21:37:25,202 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:25,202 - INFO - 正在为时间段 3700-3744 生成可视化
2025-04-15 21:37:25,202 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-04-15 21:37:25,203 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:25,204 - DEBUG - 边统计: 正常边 228 条, 异常边 44 条
2025-04-15 21:37:25,204 - INFO - 时间段 3700-3744 的节点检测统计: 真阳性=12, 假阳性=5, 假阴性=0, 正常节点=2
2025-04-15 21:37:25,288 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\seg_7_3700_3744.png
2025-04-15 21:37:25,371 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-04-15 21:37:25,371 - INFO - 正在从 ./visual/use_topkFalse\omi\robust_zscore\omi-10 中的图像创建GIF
2025-04-15 21:37:25,591 - INFO - GIF已保存到 ./visual/use_topkFalse\omi\robust_zscore\omi-10\omi-10.gif
2025-04-15 21:37:25,591 - INFO - 
==================================================
2025-04-15 21:37:25,591 - INFO - 开始数据集可视化: omi-11
2025-04-15 21:37:25,591 - INFO - 使用参数: 评分模式=robust_zscore, top_k=None, 阈值=2.5
2025-04-15 21:37:25,591 - INFO - ==================================================

2025-04-15 21:37:25,592 - INFO - 正在加载数据集 omi-11 的数据
2025-04-15 21:37:25,593 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-15 21:37:25,593 - INFO - 正在计算边缘统计量...
2025-04-15 21:37:27,426 - INFO - 已计算 153 条边的统计量
2025-04-15 21:37:27,426 - INFO - 为每个节点使用所有邻居
2025-04-15 21:37:27,427 - INFO - 可视化结果将保存到: ./visual/use_topkFalse\omi\robust_zscore\omi-11
2025-04-15 21:37:27,427 - INFO - 在数据集中发现 9 个异常时间段
2025-04-15 21:37:27,427 - INFO - 
正在处理时间段 1/9: 738-755
2025-04-15 21:37:27,428 - INFO - 该时间段的真实异常节点: {2}
2025-04-15 21:37:27,428 - INFO - 正在计算异常分数...
2025-04-15 21:37:27,435 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:27,435 - INFO - 正在为时间段 738-755 生成可视化
2025-04-15 21:37:27,435 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-04-15 21:37:27,436 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:27,436 - DEBUG - 边统计: 正常边 240 条, 异常边 0 条
2025-04-15 21:37:27,436 - INFO - 时间段 738-755 的节点检测统计: 真阳性=0, 假阳性=16, 假阴性=1, 正常节点=2
2025-04-15 21:37:27,515 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_0_738_755.png
2025-04-15 21:37:27,601 - INFO - 成功保存时间段 738-755 的可视化结果
2025-04-15 21:37:27,601 - INFO - 
正在处理时间段 2/9: 757-815
2025-04-15 21:37:27,601 - INFO - 该时间段的真实异常节点: set()
2025-04-15 21:37:27,601 - INFO - 正在计算异常分数...
2025-04-15 21:37:27,638 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:27,638 - INFO - 正在为时间段 757-815 生成可视化
2025-04-15 21:37:27,638 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-04-15 21:37:27,638 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:27,639 - DEBUG - 边统计: 正常边 248 条, 异常边 24 条
2025-04-15 21:37:27,639 - INFO - 时间段 757-815 的节点检测统计: 真阳性=0, 假阳性=17, 假阴性=0, 正常节点=2
2025-04-15 21:37:27,717 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_1_757_815.png
2025-04-15 21:37:27,797 - INFO - 成功保存时间段 757-815 的可视化结果
2025-04-15 21:37:27,797 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-04-15 21:37:27,797 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-04-15 21:37:27,797 - INFO - 正在计算异常分数...
2025-04-15 21:37:27,801 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:27,801 - INFO - 正在为时间段 1366-1375 生成可视化
2025-04-15 21:37:27,802 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-04-15 21:37:27,802 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:27,802 - DEBUG - 边统计: 正常边 210 条, 异常边 62 条
2025-04-15 21:37:27,802 - INFO - 时间段 1366-1375 的节点检测统计: 真阳性=5, 假阳性=12, 假阴性=0, 正常节点=2
2025-04-15 21:37:27,880 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_2_1366_1375.png
2025-04-15 21:37:27,968 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-04-15 21:37:27,968 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-04-15 21:37:27,968 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-15 21:37:27,968 - INFO - 正在计算异常分数...
2025-04-15 21:37:27,975 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:27,976 - INFO - 正在为时间段 2301-2314 生成可视化
2025-04-15 21:37:27,976 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-04-15 21:37:27,976 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:27,977 - DEBUG - 边统计: 正常边 232 条, 异常边 40 条
2025-04-15 21:37:27,977 - INFO - 时间段 2301-2314 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-15 21:37:28,144 - DEBUG - 正在保存可视化结果到 ./visual/use_topkFalse\omi\robust_zscore\omi-11\seg_3_2301_2314.png
2025-04-15 21:37:28,231 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-04-15 21:37:28,231 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-04-15 21:37:28,232 - INFO - 该时间段的真实异常节点: {19}
2025-04-15 21:37:28,232 - INFO - 正在计算异常分数...
2025-04-15 21:37:28,239 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-15 21:37:28,240 - INFO - 正在为时间段 2365-2381 生成可视化
2025-04-15 21:37:28,240 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-04-15 21:37:28,240 - DEBUG - 创建包含 19 个节点的图结构
2025-04-15 21:37:28,240 - DEBUG - 边统计: 正常边 168 条, 异常边 42 条
2025-04-15 21:37:28,240 - INFO - 时间段 2365-2381 的节点检测统计: 真阳性=1, 假阳性=14, 假阴性=0, 正常节点=4
